tsɿ	1	知支枝肢吱之芝只（船~）脂（胭∽）资姿恣兹滋蜘咨栀																																															
tsɿ	3	只（~有）纸旨指止址子仔（∽细）籽紫姊滓梓脂（∽肪）																																															
tsɿ	5	制智稚至致志痣痔治自字郅这（白）蛰寺牸（∽牛）																																															
tsɿ	7	直值植殖质执侄织职置掷炙																																															
tsʰɿ	1	痴疵呲差（参∽）蚩哧																																															
tsʰɿ	2	池驰弛迟持尺赤吃秩斥饬雌磁糍瓷词祠辞																																															
tsʰɿ	3	齿耻此																																															
tsʰɿ	5	翅刺赐次伺秩滞																																															
tsʰɿ	7	尺赤秩斥																																															
sɿ	1	施尸诗匙斯嘶撕私司丝思师狮豉（豆∽）																																															
sɿ	2	时																																															
sɿ	3	史使驶始屎死																																															
sɿ	5	世势逝誓是示视市士仕式试事饲寺（文）侍恃四肆似祀饰柿嗜巳豉适（合∽）氏思（白，意∽）																																															
sɿ	7	十什拾湿失实室食蚀石识适释																																															
zɿ	2	儿																																															
zɿ	7	日																																															
pi	1	屄																																															
pi	3	比彼妣																																															
pi	5	币闭敝蔽弊陛庇毙篦蓖避备臂（∽膀）被（∽单）滗（∽米汤）																																															
pi	7	笔必鼻毕逼碧壁璧弼																																															
pʰi	1	屄（女阴）																																															
pʰi	2	皮疲脾啤琵枇																																															
pʰi	3	痞鄙																																															
pʰi	5	屁庇																																															
pʰi	7	辟（开~、复~）僻劈匹																																															
mi	1	眯□（小睡，～觉：~一下）																																															
mi	2	迷眉密蜜秘泌糜靡猕弥汨谜																																															
mi	3	米																																															
mi	5	谜沕（潜：～水；扎~子）																																															
mi	7	密蜜秘（∽书）觅																																															
ti	1	低的																																															
ti	3	底抵邸																																															
ti	5	弟递娣第帝娣缔地隶																																															
ti	7	笛敌的（~ 确，目∽）滴																																															
tʰi	1	梯剔（~骨）锑																																															
tʰi	2	提堤题啼蹄屉（抽∽）□（捕鸟套）																																															
tʰi	3	体																																															
tʰi	5	替涕剃剔（挑~）嚏（喷∽）																																															
tʰi	7	踢惕																																															
ȵi	1	呢																																															
ȵi	2	尼泥呢（~绒）倪霓宜疑																																															
ȵi	3	你拟女																																															
ȵi	5	腻																																															
ȵi	7	逆溺匿																																															
li	1	哩																																															
li	2	梨犁黎离篱漓璃厘																																															
li	3	礼里理鲤狸娌李旅履																																															
li	5	厉励例丽郦荔利俐痢莉吏议虑滤																																															
li	7	立粒笠栗力历律率（效~）																																															
tɕi	1	鸡几（茶~）机叽肌饥讥基荠（茡~）脐（肚~）箕姬挤（∽牙膏）																																															
tɕi	2	稽																																															
tɕi	3	己纪（年∽）几（~何，∽个）挤麂（∽子）杞																																															
tɕi	5	计济剂祭继伎技妓寄记忌纪既季嫉蓟冀际稷炬飓聚																																															
tɕi	7	及级吸极圾急集辑缉给（供~）吉即鲫疾积绩迹脊籍击寂激																																															
tɕʰi	1	妻凄栖欺期溪蛆趋黢																																															
tɕʰi	2	齐脐（~带）奇骑歧其棋旗祈祁芪瞿渠徐																																															
tɕʰi	3	起启岂杞娶取																																															
tɕʰi	5	气汽弃企契砌沏（∽茶）去器趣																																															
tɕʰi	7	七漆膝乞吃戚缉葺																																															
ɕi	1	西牺兮犀嘻嬉熙希稀唏些硒绥须需奚胥脐（肚∽眼）																																															
ɕi	2	徐																																															
ɕi	3	洗喜徙玺																																															
ɕi	5	细系（联~）戏蟋序叙绪婿隙絮																																															
ɕi	7	习袭悉膝息熄媳昔惜夕席析锡吸隙																																															
i	1	衣依医□（∽笆：篱笆）																																															
i	2	移夷姨胰遗宜疑仪屹彝饴怡贻																																															
i	3	以已矣椅蚁里（白，里面，∽头）																																															
i	5	易异意臆亿屹忆翼肄义艺议毅翳癔																																															
i	7	一壹乙亦益抑译揖液逸谊易（姓；地名，∽家街）缢																																															
pu	3	补																																															
pu	5	布怖步部捕簿卜（萝∽）脯																																															
pu	7	不																																															
pʰu	1	铺（~路）噗																																															
pʰu	2	葡蒲脯匍菩荸（~荠）																																															
pʰu	3	普谱甫浦脯捕圃																																															
pʰu	5	铺（店~，床∽）																																															
pʰu	7	勃卜（占∽）仆扑朴瀑饽荸（~荠）																																															
mu	2	模																																															
mu	3	母拇姆																																															
mu	5	墓募慕幕暮贸茂																																															
mu	7	目木沐牧睦穆																																															
fu	1	夫肤麸俘呼敷孵（~化）																																															
fu	2	胡湖蝴糊葫壶扶芙符狐弧凫浮(新)																																															
fu	3	虎唬浒府俯腑腐斧釜否抚辅戽																																															
fu	5	户沪护互付附咐驸父傅赋妇负富副讣赴瓠（∽瓜）																																															
fu	7	核（桃~，枣∽）弗佛沸伏袱茯服忽复腹福幅蝠缚																																															
tsu	1	朱珠株蛛诛诸猪租																																															
tsu	3	主煮阻祖组诅																																															
tsu	5	住注柱蛀驻铸箸著（~名）助做																																															
tsu	7	竹筑祝逐轴烛触嘱浊足卒妯促□（堵塞）																																															
su	1	书舒输梳疏蔬殊抒苏酥枢(新)																																															
su	3	署曙数（~钱）																																															
su	5	恕树竖署墅数（~学）素嗉诉塑漱庶																																															
su	7	术述叔淑熟孰塾续赎蜀属俗肃宿缩束速																																															
tsʰu	1	初粗																																															
tsʰu	2	除锄厨橱储贮薯																																															
tsʰu	3	楚础处（~理）鼠拄（∽棒棒）署薯黍																																															
tsʰu	5	醋处（~所，到∽）																																															
tsʰu	7	出畜（~牲）族促																																															
zu	2	如儒蠕擩																																															
zu	3	汝乳孺																																															
zu	7	入肉辱褥																																															
tu	1	都（~市）嘟																																															
tu	3	堵睹赌肚（猪~）犊																																															
tu	5	杜肚（∽皮，~量）度渡镀妒																																															
tu	7	独犊读督毒□（刺）																																															
tʰu	2	涂途图徒屠																																															
tʰu	3	土吐（~痰、呕~）																																															
tʰu	5	吐兔□（做事差劲）																																															
tʰu	7	突秃																																															
nu	2	奴																																															
nu	3	努																																															
nu	5	怒																																															
lu	1	噜																																															
lu	2	卢庐芦炉驴鸬																																															
lu	3	卤虏掳鲁橹																																															
lu	5	路鹭赂露																																															
lu	7	六陆鹿录禄碌氯绿戮□（捞）																																															
ku	1	姑菇咕辜孤箍																																															
ku	3	古估鼓股蛊牯																																															
ku	5	固故顾雇锢																																															
ku	7	骨谷																																															
kʰu	1	枯																																															
kʰu	3	苦																																															
kʰu	5	库裤绔																																															
kʰu	7	哭酷窟																																															
u	1	乌呜钨巫诬污																																															
u	2	无吴蜈梧芜																																															
u	3	五伍午武鹉侮舞吾捂焐																																															
u	5	误悟晤务雾戊恶（可~）																																															
u	7	物屋																																															
y	1	淤																																															
y	2	鱼渔于盂余愚娱虞俞愉榆逾舆迂竽																																															
y	3	与雨宇语羽禹屿予																																															
y	5	玉芋预豫誉遇寓御裕喻吁																																															
tɕy	1	居车拘驹苣（莴∽）雎																																															
tɕy	3	举榉矩																																															
tɕy	5	句剧锯据巨拒距炬具惧俱（∽乐部）聚																																															
tɕy	7	菊鞠局桔拮□（吸）																																															
tɕʰy	1	区驱躯																																															
tɕʰy	2	渠瞿																																															
tɕʰy	7	曲屈																																															
ɕy	1	虚嘘																																															
ɕy	3	许																																															
ɕy	7	蓄（驯养或培植）																																															
ny	3	女																																															
tɕʰiu	1	焌黢□（伸）																																															
tɕʰiu	7	族																																															
ɕiu	7	畜（∽牧）蓄																																															
iu	7	育欲浴狱域疫役																																															
pa	1	巴疤芭粑扒趴叭□（粘咐）																																															
pa	2	八爸拔跋叭（∽叶子烟）																																															
pa	3	把（~守、一~刀）靶㞎																																															
pa	5	罢坝霸把（刀~）□（∽腿：大腿）																																															
pa	7	八拔跋																																															
pʰa	1	琶杷□（软）																																															
pʰa	2	爬耙筢杷琶扒（∽饭）																																															
pʰa	3	趴（伏身在地）叭																																															
pʰa	5	怕帕																																															
ma	1	妈蟆（蛤~）																																															
ma	2	麻																																															
ma	3	马码玛蚂嘛																																															
ma	5	骂																																															
ma	7	抹（~桌子）																																															
fa	1	发（头∽）花划（~柴、∽开）哗																																															
fa	2	华铧桦珐划（~算）																																															
fa	3	哗																																															
fa	5	华（姓）划（计~）化话画																																															
fa	7	滑猾发法乏罚伐阀筏																																															
tʰa	1	他它她																																															
tʰa	2	沓趿																																															
tʰa	7	塔踏獭塌榻蹋遢																																															
ta	1	瘩嗒																																															
ta	3	打																																															
ta	5	大																																															
ta	7	答搭达跶（跌，∽着）耷																																															
na	1	挪娜																																															
