pa	1	□[～子]		
pa	2	排牌		
pa	3	摆把[～戏]		
pa	5	爸拜		
pa	7	北百柏白□[扑：～火]		
pʰa	3	□[背：～东西]		
pʰa	5	派		
pʰa	7	拍魄迫		
ma	2	埋		
ma	3	买		
ma	5	卖		
ma	7	墨默麦脉		
fa	2	划[～得来]		
fa	3	哗		
fa	5	坏华		
fa	7	活乏或划		
ta	2	台抬□[姐：～姐]		
ta	3	嗒		
ta	5	大戴带[～子]代		
ta	7	达得[～到]德		
tʰa	1	胎		
tʰa	7	特		
na	3	哪		
na	5	耐奈捺		
na	7	□[捏：～潲]		
la	2	□[丢：～了]		
la	3	啦		
la	5	赖癞		
la	7	痢肋勒[～死]剌		
tsa	1	栽斋抓		
tsa	2	□[翻：～筋斗]		
tsa	3	□[扁担断裂的声音]		
tsa	5	再载		
tsa	7	摘窄侧责啄[～木鸟仔]		
tsʰa	1	猜钗差[出～]		
tsʰa	2	才材财裁豺柴		
tsʰa	3	□[不正]		
tsʰa	5	菜蔡寨[～背：地名]		
tsʰa	7	察拆册测彻撤圻策择泽宅		
sa	1	筛[米～]		
sa	2	筛[～米]		
sa	3	洒耍		
sa	5	晒		
sa	7	色塞虱[～婆]撒[～手]		
ka	1	街		
ka	2	嘎[鸡有病的叫声]		
ka	3	解[～开]		
ka	5	界戒疥[～疮]锯[～板子]埂间-革		
ka	7	格隔□[使生气：～我]		
kʰa	1	揩		
kʰa	3	卡[～住]		
kʰa	7	咳刻克客恰-		
ŋa	2	捱[～时间]		
ŋa	5	艾扼[～要]砑		
ŋa	7	额[～外]轧压[～死]		
ha	1	啊		
ha	2	鞋□[搬：～紧；～开]		
ha	3	□[删除]		
ha	5	披[训]		
ha	7	辖[管～]赫核[审～]黑吓哈		
a	1	阿[～爸]		
a	2	儿		
a	3	耳矮		
a	5	二隘		
tɕia	3	□[赶马声]		
tɕia	5	甲[官话音]		
tɕia	7	家[官话音]嘉[官话音]		
tɕʰia	1	跨[官话音]		
tɕʰia	5	洽[接～]恰[官话音]		
ɕia	1	厦[～门；官话音]		
ɕia	5	霞瑕遐峡		
ɕia	7	□[不热心；不尽孝道]虾[官话音]		
ia	1	亚[官话音]		
ia	2	□[爬的意思]		
