片	区	小片	方言点	声母	韵母	调值	调类	备注
兼	铜桂片		三都(江西铜鼓)	tɕ	iɛn	35	阴平	
写	铜桂片		三都(江西铜鼓)	s	ia	21	上声	
军	铜桂片		三都(江西铜鼓)	tɕ	in	35	阴平	
农	铜桂片		三都(江西铜鼓)	n	əŋ	13	阳平	
冤	铜桂片		三都(江西铜鼓)	0	iɛn	35	阴平	
冬	铜桂片		三都(江西铜鼓)	t	əŋ	35	阴平	
冰	铜桂片		三都(江西铜鼓)	p	in	35	阴平	
冲	铜桂片		三都(江西铜鼓)	tʂʰ	əŋ	35	阴平	
准	铜桂片		三都(江西铜鼓)	tʂ	ən	21	上声	
凉	铜桂片		三都(江西铜鼓)	l	iɔŋ	13	阳平	
凡	铜桂片		三都(江西铜鼓)	f	an	13	阳平	
凤	铜桂片		三都(江西铜鼓)	f	əŋ	53	去声	
凶	铜桂片		三都(江西铜鼓)	ɕ	iəŋ	35	阴平	
凷	铜桂片		三都(江西铜鼓)	kʰ	uai	21	上声	
凿	铜桂片		三都(江西铜鼓)	tsʰ	ɔk	5	阳入	
刀	铜桂片		三都(江西铜鼓)	t	au	35	阴平	
分	铜桂片		三都(江西铜鼓)	f	ən	35	阴平	
切	铜桂片		三都(江西铜鼓)	tsʰ	iɛt	1	阴入	
刘	铜桂片		三都(江西铜鼓)	l	iu	13	阳平	
初	铜桂片		三都(江西铜鼓)	tsʰ	ɿ	35	阴平	
別	铜桂片		三都(江西铜鼓)	pʰ	iɛt	5	阳入	
刮	铜桂片		三都(江西铜鼓)	k	uat	1	阴入	
到	铜桂片		三都(江西铜鼓)	t	au	53	去声	
刷	铜桂片		三都(江西铜鼓)	ts	ɔt	1	阴入	
刻	铜桂片		三都(江西铜鼓)	kʰ	ɛk	1	阴入	
削	铜桂片		三都(江西铜鼓)	s	iɔk	1	阴入	
前	铜桂片		三都(江西铜鼓)	tsʰ	iɛn	13	阳平	
剝	铜桂片		三都(江西铜鼓)	p	ɔk	1	阴入	
剪	铜桂片		三都(江西铜鼓)	ts	iɛn	21	上声	
割	铜桂片		三都(江西铜鼓)	k	ɔt	1	阴入	
劉	铜桂片		三都(江西铜鼓)	l	iu	13	阳平	
劍	铜桂片		三都(江西铜鼓)	tɕ	iɛn	53	去声	
劒	铜桂片		三都(江西铜鼓)	tɕ	iɛn	53	去声	
劔	铜桂片		三都(江西铜鼓)	tɕ	iɛn	53	去声	
力	铜桂片		三都(江西铜鼓)	l	it	5	阳入	
劝	铜桂片		三都(江西铜鼓)	tɕʰ	iɛn	53	去声	
办	铜桂片		三都(江西铜鼓)	pʰ	an	53	去声	
加	铜桂片		三都(江西铜鼓)	k	a	35	阴平	
动	铜桂片		三都(江西铜鼓)	tʰ	əŋ	35	阴平	
助	铜桂片		三都(江西铜鼓)	tsʰ	ɿ	53	去声	
効	铜桂片		三都(江西铜鼓)	h	au	53	去声	
勋	铜桂片		三都(江西铜鼓)	ɕ	in	35	阴平	
動	铜桂片		三都(江西铜鼓)	tʰ	əŋ	35	阴平	
勛	铜桂片		三都(江西铜鼓)	ɕ	in	35	阴平	
勤	铜桂片		三都(江西铜鼓)	tɕʰ	in	13	阳平	
勳	铜桂片		三都(江西铜鼓)	ɕ	in	35	阴平	
勸	铜桂片		三都(江西铜鼓)	tɕʰ	iɛn	53	去声	
包	铜桂片		三都(江西铜鼓)	p	au	35	阴平	
化	铜桂片		三都(江西铜鼓)	f	a	53	去声	
北	铜桂片		三都(江西铜鼓)	p	ɛk	1	阴入	
匪	铜桂片		三都(江西铜鼓)	f	ɛi	21	上声	
匹	铜桂片		三都(江西铜鼓)	pʰ	it	1	阴入	
区	铜桂片		三都(江西铜鼓)	tɕʰ	i	35	阴平	
區	铜桂片		三都(江西铜鼓)	tɕʰ	i	35	阴平	
十	铜桂片		三都(江西铜鼓)	ʂ	ət	5	阳入	
千	铜桂片		三都(江西铜鼓)	tsʰ	iɛn	35	阴平	
半	铜桂片		三都(江西铜鼓)	p	an	53	去声	
华	铜桂片		三都(江西铜鼓)	f	a	35	阴平	
协	铜桂片		三都(江西铜鼓)	ɕ	iɛt	1	阴入	
協	铜桂片		三都(江西铜鼓)	ɕ	iɛt	1	阴入	
单	铜桂片		三都(江西铜鼓)	t	an	35	阴平	
卖	铜桂片		三都(江西铜鼓)	m	ai	53	去声	
南	铜桂片		三都(江西铜鼓)	n	an	13	阳平	
博	铜桂片		三都(江西铜鼓)	p	ɔk	1	阴入	
卤	铜桂片		三都(江西铜鼓)	s	i	35	阴平	
卥	铜桂片		三都(江西铜鼓)	s	i	35	阴平	
卫	铜桂片		三都(江西铜鼓)	v	ɛi	53	去声	
压	铜桂片		三都(江西铜鼓)	0	at	1	阴入	
厚	铜桂片		三都(江西铜鼓)	h	ɛu	53	去声	
原	铜桂片		三都(江西铜鼓)	n	iɛn	13	阳平	
叉	铜桂片		三都(江西铜鼓)	tsʰ	a	35	阴平	
及	铜桂片		三都(江西铜鼓)	tɕʰ	it	5	阳入	
双	铜桂片		三都(江西铜鼓)	s	əŋ	35	阴平	
受	铜桂片		三都(江西铜鼓)	ʂ	u	53	去声	
变	铜桂片		三都(江西铜鼓)	p	iɛn	53	去声	
叚	铜桂片		三都(江西铜鼓)	k	a	21	上声	真假
叛	铜桂片		三都(江西铜鼓)	pʰ	an	53	去声	
口	铜桂片		三都(江西铜鼓)	kʰ	ɛu	21	上声	
叫	铜桂片		三都(江西铜鼓)	tɕ	iau	53	去声	
可	铜桂片		三都(江西铜鼓)	kʰ	ɔ	21	上声	
叶	铜桂片		三都(江西铜鼓)	ɕ	iɛt	1	阴入	
各	铜桂片		三都(江西铜鼓)	k	ɔk	1	阴入	
合	铜桂片		三都(江西铜鼓)	h	at	5	阳入	
名	铜桂片		三都(江西铜鼓)	m/m	iaŋ/in	13/13	阳平/阳平	白读<br>文读
吓	铜桂片		三都(江西铜鼓)	h	ak	1	阴入	
吞	铜桂片		三都(江西铜鼓)	tʰ	ən	35	阴平	
含	铜桂片		三都(江西铜鼓)	h	an	5	阳入	
启	铜桂片		三都(江西铜鼓)	tɕʰ	i	21	上声	
吳	铜桂片		三都(江西铜鼓)	0	ŋ	13	阳平	
吹	铜桂片		三都(江西铜鼓)	tʂʰ	ɛ	35	阴平	
呂	铜桂片		三都(江西铜鼓)	l	i	35	阴平	
周	铜桂片		三都(江西铜鼓)	tʂ	u	35	阴平	
呪	铜桂片		三都(江西铜鼓)	tʂ	u	53	去声	
味	铜桂片		三都(江西铜鼓)	v	i	53	去声	
命	铜桂片		三都(江西铜鼓)	m/m	iaŋ/in	53/53	去声/去声	白读<br>文读
哀	铜桂片		三都(江西铜鼓)	0	ɔi	35	阴平	
品	铜桂片		三都(江西铜鼓)	pʰ	in	21	上声	
响	铜桂片		三都(江西铜鼓)	ɕ	iɔŋ	21	上声	
唆	铜桂片		三都(江西铜鼓)	s	ɔ	35	阴平	
唱	铜桂片		三都(江西铜鼓)	tʂʰ	ɔŋ	53	去声	
問	铜桂片		三都(江西铜鼓)	v	ən	53	去声	
啓	铜桂片		三都(江西铜鼓)	tɕʰ	i	21	上声	
啟	铜桂片		三都(江西铜鼓)	tɕʰ	i	21	上声	
善	铜桂片		三都(江西铜鼓)	ʂ	ɛn	53	去声	
喉	铜桂片		三都(江西铜鼓)	h	ɛu	13	阳平	
喊	铜桂片		三都(江西铜鼓)	h	an	21	上声	
喜	铜桂片		三都(江西铜鼓)	ɕ	i	21	上声	
單	铜桂片		三都(江西铜鼓)	t	an	35	阴平	
嘗	铜桂片		三都(江西铜鼓)	ʂ	ɔŋ	13	阳平	
噏	铜桂片		三都(江西铜鼓)	tɕʰ	it	5	阳入	
器	铜桂片		三都(江西铜鼓)	tɕʰ	i	53	去声	
嚇	铜桂片		三都(江西铜鼓)	h	ak	1	阴入	
嚴	铜桂片		三都(江西铜鼓)	n	iɛn	13	阳平	
四	铜桂片		三都(江西铜鼓)	s	i	53	去声	
回	铜桂片		三都(江西铜鼓)	f	ɛi	13	阳平	
因	铜桂片		三都(江西铜鼓)	0	in	35	阴平	
团	铜桂片		三都(江西铜鼓)	tʰ	ɔn	13	阳平	
囪	铜桂片		三都(江西铜鼓)	tsʰ/tsʰ	ɔŋ/əŋ	35/35	阴平/阴平	文读<br>白读
困	铜桂片		三都(江西铜鼓)	kʰ	un	53	去声	
围	铜桂片		三都(江西铜鼓)	v	ɛi	13	阳平	
国	铜桂片		三都(江西铜鼓)	k	uɛk	1	阴入	
图	铜桂片		三都(江西铜鼓)	tʰ	u	13	阳平	
圆	铜桂片		三都(江西铜鼓)	0	iɛn	13	阳平	
國	铜桂片		三都(江西铜鼓)	k	uɛk	1	阴入	
圍	铜桂片		三都(江西铜鼓)	v	ɛi	13	阳平	
圓	铜桂片		三都(江西铜鼓)	0	iɛn	13	阳平	
圖	铜桂片		三都(江西铜鼓)	tʰ	u	13	阳平	
團	铜桂片		三都(江西铜鼓)	tʰ	ɔn	13	阳平	
圜	铜桂片		三都(江西铜鼓)	0	iɛn	13	阳平	
土	铜桂片		三都(江西铜鼓)	tʰ	u	21	上声	
地	铜桂片		三都(江西铜鼓)	tʰ	i	53	去声	
坐	铜桂片		三都(江西铜鼓)	tsʰ	ɔ	35	阴平	
坑	铜桂片		三都(江西铜鼓)	h	aŋ	35	阴平	
坟	铜桂片		三都(江西铜鼓)	f	ən	13	阳平	
坡	铜桂片		三都(江西铜鼓)	pʰ	ɔ	35	阴平	
坣	铜桂片		三都(江西铜鼓)	tʰ	ɔŋ	13	阳平	
坼	铜桂片		三都(江西铜鼓)	tsʰ	ak	1	阴入	
垫	铜桂片		三都(江西铜鼓)	tʰ	iɛn	53	去声	
埋	铜桂片		三都(江西铜鼓)	m	ai	35	阴平	
基	铜桂片		三都(江西铜鼓)	tɕ	i	35	阴平	
埽	铜桂片		三都(江西铜鼓)	s	au	53	去声	
埿	铜桂片		三都(江西铜鼓)	n	ɛ	13	阳平	
堂	铜桂片		三都(江西铜鼓)	tʰ	ɔŋ	13	阳平	
堆	铜桂片		三都(江西铜鼓)	t	ɛi	35	阴平	
堖	铜桂片		三都(江西铜鼓)	n	au	21	上声	
堦	铜桂片		三都(江西铜鼓)	k	ai	35	阴平	
報	铜桂片		三都(江西铜鼓)	p	au	53	去声	
塊	铜桂片		三都(江西铜鼓)	kʰ	uai	21	上声	
塔	铜桂片		三都(江西铜鼓)	tʰ	at	1	阴入	
塗	铜桂片		三都(江西铜鼓)	tʰ	u	13	阳平	
填	铜桂片		三都(江西铜鼓)	tʰ	iɛn	13	阳平	
墊	铜桂片		三都(江西铜鼓)	tʰ	iɛn	53	去声	
墓	铜桂片		三都(江西铜鼓)	m	u	53	去声	
墙	铜桂片		三都(江西铜鼓)	tsʰ	iɔŋ	13	阳平	
墨	铜桂片		三都(江西铜鼓)	m	ɛk	5	阳入	
墩	铜桂片		三都(江西铜鼓)	t	ən	35	阴平	
墬	铜桂片		三都(江西铜鼓)	tʰ	i	53	去声	
墻	铜桂片		三都(江西铜鼓)	tsʰ	iɔŋ	13	阳平	
壁	铜桂片		三都(江西铜鼓)	p	iak	1	阴入	
壄	铜桂片		三都(江西铜鼓)	0	ia	35	阴平	
壓	铜桂片		三都(江西铜鼓)	0	at	1	阴入	
士	铜桂片		三都(江西铜鼓)	s	ɿ	53	去声	
壮	铜桂片		三都(江西铜鼓)	ts	ɔŋ	53	去声	
壯	铜桂片		三都(江西铜鼓)	ts	ɔŋ	53	去声	
声	铜桂片		三都(江西铜鼓)	ʂ	aŋ	35	阴平	
壽	铜桂片		三都(江西铜鼓)	ʂ	u	53	去声	
备	铜桂片		三都(江西铜鼓)	pʰ	i	53	去声	
外	铜桂片		三都(江西铜鼓)	ŋ	ɔi	53	去声	
多	铜桂片		三都(江西铜鼓)	t	ɔ	35	阴平	
夜	铜桂片		三都(江西铜鼓)	0	ia	53	去声	
天	铜桂片		三都(江西铜鼓)	tʰ	iɛn	35	阴平	
太	铜桂片		三都(江西铜鼓)	tʰ	ai	53	去声	
夫	铜桂片		三都(江西铜鼓)	f	u	35	阴平	
失	铜桂片		三都(江西铜鼓)	s	ət	1	阴入	
头	铜桂片		三都(江西铜鼓)	tʰ	ɛu	13	阳平	
夺	铜桂片		三都(江西铜鼓)	tʰ	ɔt	5	阳入	
奪	铜桂片		三都(江西铜鼓)	tʰ	ɔt	5	阳入	
女	铜桂片		三都(江西铜鼓)	n	i	21	上声	
好	铜桂片		三都(江西铜鼓)	h	au	21	上声	好坏
妇	铜桂片		三都(江西铜鼓)	f	u	53	去声	
妙	铜桂片		三都(江西铜鼓)	m	iau	53	去声	
妻	铜桂片		三都(江西铜鼓)	tsʰ	i	35	阴平	
始	铜桂片		三都(江西铜鼓)	tʂʰ	ʅ	21	上声	
姓	铜桂片		三都(江西铜鼓)	s	iaŋ	53	去声	
