pa	3	21	把
pʰa	2	13	爬
fa	7	35	法發罰
ta	3	21	打
tʰa	7	35	踏
tsa	7	35	閘紮
sa	2	13	蛇
tsʰa	2	13	茶
ka	7	35	夾
xa	7	35	瞎
ha	7	35	達
ma	3	21	馬
ŋa	2	13	牙
la	7	35	蠟辣
pa	7	35	八
ta	7	35	搭塔跌
sa	6	33	射
tsʰa	7	35	雜插擦
xa	1	55	蝦
ma	6	33	罵
ŋa	3	21	啞
la	1	55	拉
sa	7	35	殺
ŋa	7	35	鴨
sa	1	55	沙杉
pə	7	35	北百白
pʰə	7	35	拍
tə	7	35	得
tsə	7	35	折側窄摘
sə	6	33	射
tsʰə	7	35	撤絕賊測拆擇策
kə	7	35	格隔
kʰə	7	35	刻客
xə	7	35	黑
mə	7	35	墨麥
ŋə	7	35	額
sə	7	35	設雪虱塞色
tsʰə	1	55	車
sə	1	55	舌
po	7	35	撥剝
pʰo	2	13	婆
to	3	21	躲
tso	3	21	左
so	3	21	鎖所
tsʰo	5	24	錯
ko	3	21	果
kʰo	3	21	可
xo	2	13	河
ho	7	35	脫奪托
mo	2	13	磨
ŋo	2	13	鵝
lo	2	13	鑼螺
pʰo	5	24	破
to	1	55	多
tso	7	35	著桌鐲
so	7	35	索
tsʰo	6	33	坐
ko	5	24	個過
kʰo	5	24	課
xo	3	21	火
ho	1	55	拖
mo	3	21	母
ŋo	6	33	餓
lo	3	21	暖
pʰo	7	35	潑薄
tso	1	55	作
ko	7	35	鴿割各郭角
kʰo	7	35	渴闊殼
xo	5	24	貨
mo	6	33	磨
ŋo	7	35	惡握
lo	7	35	落
ko	1	55	歌
xo	6	33	禍
mo	7	35	末木目
xo	7	35	活鶴霍
mo	1	55	摸
xo	1	55	盒
pu	5	24	布
pʰu	3	21	譜簿
fu	3	21	府婦
ku	3	21	古
kʰu	3	21	苦
xu	2	13	壺
Ǿu	2	13	吳
pʰu	6	33	步
fu	5	24	付富副
ku	7	35	穀
kʰu	5	24	褲
xu	3	21	虎
Ǿu	3	21	五武
pʰu	1	55	鋪
fu	6	33	父縛
ku	1	55	箍
kʰu	7	35	哭
xu	6	33	戶
Ǿu	6	33	霧
fu	7	35	佛福服
Ǿu	7	35	物屋
Ǿu	1	55	烏
pi	3	21	比
pʰi	2	13	皮匹
ti	5	24	遞
tʰi	2	13	犁
tɕi	3	21	幾
ɕi	3	21	洗喜
tɕʰi	2	13	徐騎棋
mi	3	21	米
ȵi	2	13	泥
li	2	13	梨
Ǿi	2	13	移姨
pi	7	35	筆逼壁
pʰi	5	24	屁
ti	1	55	低
tʰi	5	24	剃
tɕi	5	24	寄記季
ɕi	5	24	戲
tɕʰi	5	24	器氣
mi	7	35	密
ȵi	6	33	義
li	3	21	李
Ǿi	3	21	尾
pʰi	6	33	幣
tʰi	6	33	弟地
tɕi	7	35	急及吸吉極積擊
ɕi	6	33	系
tɕʰi	7	35	契集七吃
li	7	35	立栗律力曆
Ǿi	5	24	意
pʰi	7	35	鼻劈
tʰi	7	35	踢笛
tɕi	1	55	雞饑
ɕi	7	35	習息惜席錫
Ǿi	6	33	藝
tʰi	1	55	梯
ɕi	1	55	西溪希
Ǿi	7	35	一益
Ǿi	1	55	衣
tɕy	3	21	舉主
ɕy	3	21	鼠許
tɕʰy	2	13	除渠
Ǿy	2	13	如魚余
tɕy	5	24	鋸句劇
ɕy	6	33	豎樹
tɕʰy	6	33	柱住
Ǿy	3	21	女雨
tɕy	7	35	橘菊局
ɕy	1	55	書輸
tɕʰy	7	35	出
Ǿy	6	33	遇芋
tɕy	1	55	豬
tɕʰy	1	55	區
Ǿy	7	35	裕入玉浴
pai	3	21	擺
pʰai	2	13	排牌
tai	5	24	帶
sai	5	24	曬
tsʰai	2	13	財柴
kai	3	21	改解
kʰai	1	55	開
xai	2	13	鞋還
hai	2	13	台
mai	2	13	埋
ŋai	2	13	岩
lai	2	13	來
pai	5	24	拜
pʰai	5	24	派
tsʰai	5	24	菜
kai	5	24	蓋戒
xai	3	21	海蟹
hai	6	33	大袋
mai	3	21	買
ŋai	3	21	矮
pʰai	6	33	敗
kai	1	55	該街
xai	6	33	害
hai	1	55	胎
mai	6	33	賣
ŋai	5	24	愛
pau	3	21	寶飽
pʰau	5	24	炮
tau	1	55	刀
tsau	3	21	早找
sau	2	13	勺
tsʰau	2	13	朝
ʐau	3	21	繞
kau	1	55	高
kʰau	5	24	靠
xau	3	21	好
hau	2	13	桃
mau	2	13	毛貓
ŋau	2	13	熬
lau	3	21	腦老
pau	1	55	包
pʰau	6	33	抱
tsau	5	24	灶罩照
sau	3	21	嫂
tsʰau	3	21	草
kʰau	1	55	敲
xau	6	33	號
hau	3	21	討
mau	6	33	帽
lau	6	33	鬧
sau	1	55	燒
tsʰau	5	24	糙造
hau	6	33	道
tsʰau	1	55	抄
pei	5	24	貝
pʰei	2	13	賠
fei	2	13	肥
tei	5	24	對
tsei	3	21	嘴
sei	5	24	碎歲
tsʰei	2	13	隨
mei	2	13	煤眉
lei	2	13	雷
pei	1	55	杯碑
pʰei	5	24	配
fei	5	24	肺費
tsei	5	24	醉
tsʰei	3	21	取
mei	6	33	妹
lei	3	21	呂
pʰei	6	33	背被
fei	1	55	飛
tsei	7	35	卒
tsʰei	6	33	罪
lei	6	33	類
fəu	2	13	浮
təu	3	21	賭抖
tʰəu	2	13	頭
tsəu	3	21	走
səu	3	21	數手
tsʰəu	2	13	鋤綢愁
ʐəu	7	35	肉褥
kəu	3	21	狗
kʰəu	3	21	口
xəu	6	33	後厚
həu	2	13	圖頭
ŋəu	3	21	藕
ləu	2	13	奴樓
tʰəu	3	21	土
tsəu	5	24	做
səu	5	24	數瘦
tsʰəu	5	24	湊臭
kəu	5	24	夠
həu	6	33	杜豆
ləu	3	21	豆
tsəu	7	35	竹粥足燭
səu	6	33	壽
tsʰəu	6	33	錯
kəu	1	55	鉤
həu	7	35	讀毒
ləu	6	33	路
tsəu	1	55	租州
səu	7	35	宿縮叔熟贖屬
tsʰəu	7	35	族畜
ləu	7	35	六綠
tsʰəu	1	55	初抽
ləu	1	55	偷鹿
tsɿ	3	21	紫紙指子
sɿ	2	13	時
tsʰɿ	2	13	池遲祠
tsɿ	5	24	制
sɿ	3	21	死使
tsʰɿ	5	24	刺
tsɿ	7	35	汁織
sɿ	5	24	世四試式
tsʰɿ	6	33	字寺治
tsɿ	1	55	知資
sɿ	6	33	柿事市
tsʰɿ	7	35	侄直尺
sɿ	7	35	十實失食石
sɿ	1	55	師絲
tɕia	3	21	假姐
ɕia	2	13	斜
tɕʰia	2	13	茄
Ǿia	2	13	爺
tɕia	5	24	嫁借
ɕia	6	33	下夏
Ǿia	3	21	野
tɕia	7	35	甲
Ǿia	6	33	夜
pie	1	55	憋
pʰie	7	35	別
tie	7	35	碟
tʰie	7	35	貼鐵特
tɕie	7	35	接節截結
