cid	character	initial	final	tone	note
1	多	t	ɔ	35	
2	拖	th	ɔ	35	
3	大	th	ai	53	
4	锣	l	ɔ	23	
5	左	tʃ	ɔ	31	
6	歌	k	ɔ	35	
7	个	k	ɔ	53	
8	可	kh	ɔ	31	
9	鹅	ŋ	ɔ	23	
10	饿	ŋ	ɔ	53	
11	河	h	ɔ	23	
12	茄	k	iɛt	3	
13	破	ph	ɔ	53	
14	婆	ph	ɔ	23	
15	磨	m	ɔ	23	
16	磨	m	ɔ	53	
17	躲	t	ɔ	31	
18	螺	l	ɔ	23	
19	坐	tʃh	ɔ	35	
20	锁	ɬ	ɔ	31	
21	果	k	ɔ	31	
22	过	k	ɔ	53	
23	课	kh	ɔ	53	
24	火	f	ɔ	31	
25	货	f	ɔ	53	
26	祸	h	ɔ	53	
27	靴	h	iɔ	35	
28	把	p	a	31	
29	爬	ph	a	23	
30	马	m	a	35	
31	骂	m	a	53	
32	茶	tʃh	a	23	
33	沙	ɬ	a	35	
34	假	k	a	31	
35	嫁	k	a	53	
36	牙	ŋ	a	23	
37	虾	h	a	35	
38	下	h	a	35	
39	夏	h	a	53	
40	哑	∅	a	31	
41	姐	tʃ	ia	31	
42	借	tʃ	ia	53	
43	写	ɬ	ia	31	
44	斜	tʃh	ɛ	23	
45	谢	tʃh	ia	53	
46	车	tʃh	a	35	
47	蛇	ʃ	a	23	
48	射	ʃ	a	53	
49	爷	∅	ia	23	
50	野	∅	ia	35	
51	夜	∅	ia	53	
52	瓜	k	a	35	
53	瓦	ŋ	a	31	
54	花	f	a	35	
55	化	f	a	53	
56	华	f	a	23	
57	谱	ph	u	31	
58	布	p	u	53	
59	铺	ph	u	35	
60	簿	ph	u	53	
61	步	ph	u	53	
62	赌	t	u	31	
63	土	th	u	31	
64	图	th	u	23	
65	杜	th	u	53	
66	奴	n	u	23	
67	路	l	u	53	
68	租	tʃ	u	35	
69	做	tʃ	ɔ	53	
70	错	tʃh	ɔ	53	
71	箍	kh	u	35	
72	古	k	u	31	
73	苦	kh	u	31	
74	裤	kh	u	53	
75	吴	∅	ŋ	23	
76	五	∅	ŋ	31	
77	虎	f	u	31	
78	壶	f	u	23	
79	户	f	u	53	
80	乌	∅	u	35	
81	女	∅	ŋ	31	
82	吕	l	i	35	
83	徐	tʃh	i	23	
84	猪	tʃ	u	35	
85	除	tʃh	u	23	
86	初	tʃh	ɔ	35	
87	锄	tʃh	ɔ	23	
88	所	ɬ	ɔ	31	
89	书	ʃ	u	35	
90	鼠	tʃh	u	31	
91	如	l	u	23	
92	举	kh	i	31	
93	锯	k	i	53	
94	去	h	i	53	
95	渠	kh	i	23	
96	鱼	∅	ŋ	23	
97	许	h	i	31	
98	余	∅	i	23	
99	府	f	u	31	
100	付	f	u	53	
101	父	f	u	53	
102	武	∅	u	31	
103	雾	m	u	53	
104	取	tʃh	i	31	
105	柱	tʃ	u	35	
106	住	tʃh	u	53	
107	数	ɬ	u	31	
108	数	ɬ	u	53	
109	主	tʃ	u	31	
