pa	2	13	爬
pʰa	7	45	拍
ɸa	2	13	化
ta	3	41	打
tʰa	7	45	踏塔
tsa	2	13	閘
sa	1	334	沙杉
tsʰa	7	45	插擦尺
ka	2	13	嫁
xa	1	334	蝦
ma	6	21	罵
ŋa	2	13	牙
la	2	13	爬茶蛇
Øa	6	21	下
pa	3	41	把
ɸa	1	334	花
ta	7	45	搭達
tsa	7	45	雜紮摘
sa	7	45	殺刷石
ka	7	45	夾甲
xa	7	45	瞎
ma	3	41	馬
ŋa	3	41	啞
la	1	334	拉
pa	7	45	八
ɸa	7	45	化法發罰
ŋa	7	45	鴨額
la	7	45	蠟辣
tə	7	45	得
tʰə	7	45	脫托特
tsə	7	45	折窄
sə	7	45	射舌設虱失塞色
tsʰə	1	334	車
kə	2	13	鋸
kʰə	2	13	去
xə	7	45	黑
ŋə	7	45	額
Øə	2	13	兒
tsʰə	7	45	撤賊側測拆擇策
kə	7	45	割格隔
kʰə	7	45	刻客
Øə	6	21	二
Øə	3	41	耳
po	2	13	婆
pʰo	2	13	破
to	1	334	多
tʰo	1	334	拖
tso	3	41	左
so	3	41	鎖所
tsʰo	2	13	錯
ko	2	13	個
kʰo	2	13	課
xo	2	13	貨
mo	2	13	磨
ŋo	2	13	鵝
lo	2	13	鑼螺
Øo	2	13	河
po	7	45	撥縛剝北百白
pʰo	7	45	潑薄
to	7	45	奪
tso	7	45	作桌鐲
so	7	45	索
ko	1	334	歌
kʰo	3	41	可
xo	3	41	火
mo	6	21	磨
ŋo	6	21	餓
lo	6	21	坐
Øo	6	21	禍
ko	3	41	果
kʰo	7	45	渴闊殼
xo	7	45	盒活鶴霍或
mo	1	334	摸
lo	7	45	落
Øo	7	45	惡握
ko	7	45	鴿各郭角國
mo	3	41	母
mo	7	45	末墨麥木目
pu	2	13	布
pʰu	1	334	鋪
ɸu	3	41	虎府
ku	2	13	過
kʰu	2	13	褲
Øu	2	13	吳壺
pu	6	21	簿步
pʰu	3	41	譜
ɸu	7	45	付富副佛福服
ku	1	334	箍
kʰu	3	41	苦
Øu	6	21	戶父霧婦
ku	3	41	古
kʰu	7	45	哭
Øu	1	334	烏
ku	7	45	骨穀
Øu	3	41	五武
Øu	7	45	物屋
pi	2	13	賠皮
pʰi	2	13	屁
ti	2	13	對
tʰi	2	13	剃
tɕi	2	13	寄騎記棋醉
ɕi	2	13	碎歲戲
tɕʰi	2	13	氣
mi	2	13	煤眉
ȵi	2	13	泥
li	2	13	徐犁雷梨
Øi	2	13	移姨
pi	6	21	背被
pʰi	7	45	鼻別匹劈
ti	6	21	弟遞地
tʰi	1	334	梯
tɕi	1	334	雞饑
ɕi	1	334	西希
tɕʰi	1	334	溪
mi	6	21	妹
ȵi	6	21	蟻義
li	3	41	李
Øi	1	334	衣
pi	1	334	逼
ti	1	334	低
tʰi	7	45	跌貼碟鐵踢
tɕi	3	41	幾嘴
ɕi	3	41	洗喜
tɕʰi	3	41	取
mi	3	41	米
ȵi	7	45	藝藝業熱孽日
li	7	45	立列栗律力曆
Øi	7	45	意葉一益
pi	3	41	比扁
ti	7	45	弟笛
tɕi	7	45	記季接集急及節截結吉極積擊
ɕi	7	45	謝系協習吸歇雪息惜席錫
tɕʰi	7	45	契器傑切絕七
mi	7	45	滅篾密
pi	7	45	憋筆壁
tɕy	2	13	除渠句錘
ɕy	1	334	書輸
tɕʰy	1	334	區吹
ȵy	3	41	女
Øy	2	13	如魚余
tɕy	6	21	柱住樹櫃
ɕy	3	41	鼠許水
tɕʰy	7	45	出
Øy	6	21	遇
tɕy	1	334	豬
ɕy	7	45	豎
Øy	3	41	雨
tɕy	3	41	舉主
Øy	7	45	裕入玉
tɕy	7	45	橘劇菊局
pai	2	13	拜排牌
pʰai	7	45	派
tai	2	13	台帶
tʰai	1	334	胎
sai	2	13	曬
tsʰai	2	13	菜
kai	2	13	蓋戒
kʰai	1	334	開
xai	3	41	海蟹
mai	2	13	埋
ŋai	2	13	岩
lai	2	13	來財柴
Øai	2	13	鞋還
pai	6	21	敗
tai	6	21	大袋
kai	1	334	該街
mai	3	41	買賣
ŋai	3	41	矮
Øai	6	21	害
pai	3	41	擺
kai	3	41	改解
ŋai	7	45	愛
pei	2	13	賠
pʰei	7	45	配
ɸei	2	13	肺
tei	7	45	對
mei	2	13	煤眉
lei	2	13	雷隨
pei	6	21	背
ɸei	1	334	灰飛
mei	7	45	妹
lei	6	21	罪
pei	1	334	杯碑
ɸei	7	45	費
lei	3	41	呂
pei	7	45	貝幣
lei	7	45	類
pɑu	2	13	浮
pʰɑu	2	13	炮
tɑu	2	13	桃
tʰɑu	3	41	討
tsɑu	2	13	灶罩照
sɑu	1	334	燒
tsʰɑu	2	13	湊
kɑu	1	334	高
kʰɑu	2	13	靠
xɑu	3	41	好
mɑu	2	13	毛
ŋɑu	2	13	熬搖
lɑu	2	13	朝
Øɑu	6	21	號
pɑu	6	21	抱
tɑu	6	21	道
tsɑu	3	41	早找
sɑu	3	41	嫂
tsʰɑu	1	334	抄
kʰɑu	1	334	敲
mɑu	6	21	帽
lɑu	6	21	鬧
pɑu	1	334	包
tɑu	1	334	刀
tsʰɑu	3	41	草
mɑu	1	334	貓
lɑu	3	41	腦老
pɑu	3	41	寶飽
tsʰɑu	7	45	糙造
təu	2	13	圖頭
tʰəu	1	334	偷
tsəu	2	13	做
səu	2	13	數瘦
tsʰəu	2	13	臭
kəu	1	334	鉤
kʰəu	3	41	口
ŋəu	3	41	藕
ləu	2	13	奴鋤樓綢
Øəu	6	21	後厚
təu	6	21	杜豆
tʰəu	3	41	土
tsəu	1	334	租州
səu	3	41	數手
tsʰəu	1	334	初抽
kəu	3	41	狗
ləu	6	21	路壽
təu	3	41	賭抖
tʰəu	7	45	讀
tsəu	3	41	走
səu	7	45	宿縮叔熟贖屬
tsʰəu	7	45	族畜
kəu	7	45	夠
ləu	7	45	鹿六綠褥
təu	7	45	毒
tsəu	7	45	卒竹粥足燭
tsɿ	1	334	知資
sɿ	2	13	世四試
zɿ	2	13	池遲祠寺時
tsʰɿ	2	13	刺
tsɿ	3	41	紫紙指子
sɿ	1	334	師絲
zɿ	6	21	字治柿事市
tsʰɿ	7	45	直
tsɿ	7	45	制汁侄織
sɿ	3	41	死使
zɿ	7	45	日
sɿ	7	45	十實失食式
n	2	13	紅
n	6	21	縫
n	1	334	翁
pia	7	45	壁
