cid	character	initial	final	tone	note
1	多	t	ɔ	44	
2	拖	th	ɔ	44	
3	大	t	a	214	
4	锣	l	ɔ	31	
5	左	tʂ	ɔ	52	
6	歌	k	ɔ	44	
7	个	k	ɔ	214	
8	可	kh	ɔ	52	
9	鹅	∅	ɔ	31	
10	饿	∅	ɔ	214	
11	河	x	ɔ	31	
12	茄	tɕh	iɛ	31	
13	破	ph	ɔ	214	
14	婆	ph	ɔ	31	
15	磨	m	ɔ	31	
16	磨	m	ɔ	214	
17	躲	t	ɔ	52	
18	螺	l	ɔ	31	
19	坐	tʂ	ɔ	214	
20	锁	ʂ	ɔ	52	
21	果	k	ɔ	52	
22	过	k	ɔ	214	
23	课	kh	ɔ	214	
24	火	x	ɔ	52	
25	货	x	ɔ	214	
26	祸	x	ɔ	214	
28	把	p	a	52	
29	爬	ph	a	31	
30	马	m	a	52	
31	骂	tʂh	ɑu	214	
32	茶	tʂh	a	31	
33	沙	ʂ	a	31	
34	假	tɕ	ia	52	
35	嫁	tɕ	ia	214	
36	牙	∅	ia	31	
37	虾	ɕ	ia	44	
38	下	ɕ	ia	214	
39	夏	ɕ	ia	214	
40	哑	∅	ia	52	
41	姐	tɕ	iɛ	52	
42	借	tɕ	iɛ	214	
43	写	ɕ	iɛ	52	
44	斜	ɕ	iɛ	31	
45	谢	ɕ	iɛ	214	
46	车	tʂh	ɤ	44	
47	蛇	ʂ	ɤ	31	
48	射	ʂ	ɤ	214	
49	爷	∅	iɛ	31	
50	野	∅	iɛ	52	
51	夜	∅	iɛ	214	
52	瓜	k	ua	44	
53	瓦	∅	ua	52	
54	花	x	ua	44	
55	化	x	ua	214	
56	华	x	ua	31	
57	谱	ph	u	52	
58	布	p	u	214	
59	铺	ph	u	214	
60	簿	p	u	214	
61	步	p	u	214	
62	赌	t	u	52	
63	土	th	u	52	
64	图	th	u	31	
65	杜	t	u	214	
66	奴	n	u	31	
67	路	l	u	214	
68	租	tʂ	u	44	
69	做	tʂ	ɔ	214	
70	错	tʂh	ɔ	214	
71	箍	k	u	44	
72	古	k	u	52	
73	苦	kh	u	52	
74	裤	kh	u	214	
75	吴	v	u	31	
76	五	v	u	52	
77	虎	f	u	52	
78	壶	f	u	31	
79	户	f	u	214	
80	乌	v	u	44	
81	女	n	i	52	
82	吕	l	ui	52	
83	徐	ɕ	i	31	
84	猪	tʂ	u	44	
85	除	tʂh	u	31	
86	初	tʂh	u	44	
87	锄	tʂh	u	31	
88	所	ʂ	ɔ	52	
89	书	ʂ	u	44	
90	鼠	tʂh	u	52	
91	如	ʐ	u	31	
92	举	tɕ	i	52	
93	锯	tɕ	i	214	
94	去	kh	ɤ	214	
95	渠	tɕh	i	31	
96	鱼	∅	i	31	
97	许	ɕ	i	52	
98	余	∅	i	31	
99	府	f	u	52	
100	付	f	u	214	
101	父	f	u	214	
102	武	v	u	52	
103	雾	v	u	214	
104	取	tɕh	i	52	
105	柱	tʂ	u	214	
106	住	tʂ	u	214	
107	数	ʂ	u	52	
108	数	ʂ	u	214	
109	主	tʂ	u	52	
110	输	ʂ	u	44	～赢
111	竖	ʂ	u	214	
112	树	ʂ	u	214	
113	句	tɕ	i	214	
114	区	tɕh	i	44	
115	遇	∅	i	214	
116	雨	∅	i	52	
117	芋	∅	i	214	
118	裕	∅	i	31	
119	胎	th	ai	44	
120	台	th	ai	31	
121	袋	t	ai	214	
122	来	l	ai	31	
123	菜	tʂh	ai	214	
124	财	tʂh	ai	31	
125	该	k	ai	44	
126	改	k	ai	52	
127	开	kh	ai	44	
128	海	x	ai	52	
129	爱	∅	ai	214	
130	贝	p	ei	214	
131	带	t	ai	214	
132	盖	k	ai	214	
133	害	x	ai	214	
134	拜	p	ai	214	
135	排	ph	ai	31	
136	埋	m	ai	31	
137	戒	k	ai	214	
138	摆	p	ai	52	～放
139	派	ph	ai	214	
140	牌	ph	ai	31	
141	买	m	ai	52	
142	卖	m	ai	214	
143	柴	tʂh	ai	31	
144	晒	ʂ	ai	214	
145	街	k	ai	44	
146	解	k	ai	52	
147	鞋	x	ai	31	
148	蟹	x	ai	52	
149	矮	∅	ai	52	
150	败	p	ai	214	
151	币	p	i	214	
152	制	tʂ	ʅ	214	
153	世	s	ɿ	214	
154	艺	∅	i	214	
155	米	m	i	52	
156	低	t	i	44	
157	梯	th	i	44	
158	剃	th	i	44	
159	弟	t	i	214	
160	递	t	i	214	
161	泥	n	i	31	
162	犁	l	i	31	
163	西	ɕ	i	44	
164	洗	ɕ	i	52	
165	鸡	tɕ	i	44	
166	溪	ɕ	i	44	
167	契	tɕh	i	214	
168	系	ɕ	i	214	
169	杯	p	ei	44	
170	配	ph	ei	214	
171	赔	ph	ei	31	
172	背	p	ei	214	
173	煤	m	ei	31	
174	妹	m	ei	214	
175	对	t	ui	214	
176	雷	l	ui	31	
177	罪	tʂ	ui	214	
178	碎	ʂ	ui	214	
179	灰	x	ui	44	
180	回	x	ui	31	
181	外	∅	uai	214	
182	会	x	ui	214	
183	怪	k	uai	214	
184	块	kh	uai	52	
185	怀	x	uai	31	
186	坏	x	uai	214	
187	拐	k	uai	52	
188	挂	k	ua	214	
189	歪	∅	uai	44	
190	画	x	ua	214	
191	快	kh	uai	214	
192	话	x	ua	214	
193	岁	ʂ	ui	214	
194	卫	∅	ui	214	
195	肺	f	ei	214	
196	桂	k	ui	214	
197	碑	p	ei	44	
198	皮	ph	i	31	
199	被	p	ei	214	
200	紫	ts	ɿ	52	
201	刺	tsh	ɿ	214	
202	知	tʂ	ʅ	44	
203	池	tʂh	ʅ	31	
204	纸	ts	ɿ	52	
205	儿	∅	ɤ	31	
206	寄	tɕ	i	214	
207	骑	tɕh	i	31	
208	蚁	∅	i	44	
209	义	∅	i	214	
210	戏	ɕ	i	214	
211	移	∅	i	31	
212	比	p	i	52	
213	屁	ph	i	214	
214	鼻	p	i	31	
215	眉	m	i	31	
216	地	t	i	214	
217	梨	l	iɛ	31	
218	资	tʂ	ʅ	44	
219	死	s	ɿ	52	
220	四	s	ɿ	214	平
221	迟	tʂh	ʅ	31	
222	师	s	ɿ	44	平
223	指	ts	ɿ	52	
224	二	∅	a	214	
225	饥	tɕ	i	44	
226	器	tɕh	i	214	
227	姨	∅	i	31	
228	李	l	i	52	
229	子	ts	ɿ	52	
230	字	ts	ɿ	214	
231	丝	s	ɿ	44	
232	祠	tsh	ɿ	31	
233	寺	s	ɿ	214	
234	治	ts	ɿ	214	
