ŋa	3	31	哑-瓦(名词)	
ŋa	5	11	砑(碾磨:~胡椒)咬-	
ŋa	7	35	鸭-押-压-额-(~头)轭-扼-	
xa	1	33	虾-哈(~气)	
xa	3	31	哈(~巴狗，~里~气)	
xa	5	11	下□(全部,全都:~用完了)	
xa	7	35	瞎吓黑核辖狭	
tsa	1	33	渣楂喳	
tsa	5	11	诈炸榨乍栅	
tsa	7	35	杂眨闸啄-札摘-吒窄-	
tsʰa	1	33	叉差杈(器具: ~衣服)	
tsʰa	2	13	茶查搽茬	
tsʰa	5	11	岔诧衩杈(梽木~)	
tsʰa	7	35	插察拆-择-宅-厕-册-策-测-贼-	
sa	1	33	沙纱杉莎奢-赊-	
sa	2	13	蛇	
sa	3	31	耍洒=撒=舍-(四~五入)	
sa	5	11	厦(大~)萨霎卅飒靸射-(~尿)社-麝-赦-	
sa	7	35	杀萨刷石-刹煞舌-	
pia	7	35	壁	
pʰia	7	35	劈	
tia	7	35	滴	
tʰia	7	35	缔(绑)	
lia	1	33	嗲(撒娇 ~声~气)	
lia	3	31	□(舔)	
lia	7	35	□(累:今日子~死哒)	
ʨia	1	33	家=佳加嘉伽=痂=	
ʨia	3	31	假(放~)贾(姓)姐-	
ʨia	5	11	借-价架-嫁-稼	
ʨia	7	35	甲=胛(肩~)夹=挟=(~菜)裌=	
ʨʰia	3	31	且	
ʨʰia	7	35	恰治	
ɕia	1	33	虾=些-	
ɕia	2	13	霞暇遐瑕斜-邪-	
ɕia	3	31	写	
ɕia	5	11	夏=厦下谢-卸-谢(姓)	
ɕia	7	35	辖=峡狭=侠瞎=吓=	
ȵia	3	31	惹	
ȵia	5	11	肏(亵词,交合)	
ia	1	33	鸦=丫(~头)	
ia	2	13	牙=芽=衙=爷-	
ia	3	31	雅哑=也-野-冶	
ia	5	11	亚夜	
ia	7	35	鸭=押=压=易	
kua	1	33	瓜呱	
kua	3	31	寡剐□(~剥剥:坏了的蛋)	
kua	5	11	挂卦褂	
kua	7	35	刮	
kʰua	1	33	夸	
kʰua	3	31	垮	
kʰua	5	11	跨	
kʰua	7	35	括(包~)聒(~耳朵)	
ua	1	33	蛙剜	
ua	3	31	瓦(动词)	
ua	7	35	滑猾挖袜	
ua	5	11	话	
po	1	33	波玻菠	
po	3	31	跛	
po	5	11	簸播	
po	7	35	博拨钵驳□(蛋:鸡~~)	
pʰo	1	33	坡	
pʰo	2	13	婆鄱	
pʰo	3	31	颇剖叵	
pʰo	5	11	破	
pʰo	7	35	泼薄(厚~)瀑(~布)	
mo	1	33	摸□(微事很慢)	
mo	2	13	磨摩馍模-摹膜蘑	
mo	3	31	母-拇-摸(~东西)	
mo	5	11	磨慕-募-幕-墓-暮-	
mo	7	35	穆-木-牧-莫寞末沫目	
fo	3	31	火伙	
fo	7	35	活-豁(~口)	
to	1	33	多掇	
to	3	31	躲朵垛(砌~子)	
to	5	11	剁(~辣椒)	
to	7	35	拙度(忖~)咄	
tʰo	1	33	拖	
tʰo	2	13	驼驮陀沱砣鸵佗	
tʰo	3	31	妥椭	
tʰo	5	11	舵惰哚唾堕□(住上重叠，~起来)	
tʰo	7	35	脱夺迁托酌铎踱着(睡~)绰□(骗: ~钱)	
lo	1	33	啰	
lo	2	13	罗锣箩骡螺脶逻萝	
lo	3	31	裸卵□(说话不消或食物在口中)	
lo	5	11	糯懦	
lo	7	35	洛烙落骆络乐(快~)诺捋	
ko	1	33	歌哥戈	
ko	3	31	果裹	
ko	5	11	个咯(这,这儿:咯边)过=	
ko	7	35	各鸽割葛阁搁角咯(这,这儿:咯边)	
kʰo	1	33	科苛柯颗窠	
kʰo	2	13	□(正好: ~~一个)	
kʰo	3	31	可	
kʰo	5	11	课	
kʰo	7	35	磕渴阔确壳扩	
ŋo	2	13	蛾鹅讹娥俄(~罗斯)	
ŋo	3	31	我	
ŋo	5	11	卧饿我	
ŋo	7	35	恶(善~)沃鳄鄂谔愕噩	
xo	1	33	□(哄:~细伢唧)	
xo	2	13	河何荷和	
xo	3	31	火伙	
xo	5	11	祸货贺嗬(水~~哩)	
xo	7	35	合喝盒豁=学-活-鹤藿或惑获	
tso	3	31	左佐	
tso	7	35	作桌卓倬焯琢啄=捉擉	
tsʰo	1	33	搓蹉	
tsʰo	3	31	挫	
tsʰo	5	11	坐座措错锉	
tsʰo	7	35	昨凿翟浊戳濯	
so	1	33	蓑梭娑唆欶(吸:~面)	
so	3	31	锁琐所	
so	7	35	塑率(~领)蟀索朔勺芍缩烁	
lio	7	35	略掠	
ʨio	7	35	脚	
ʨʰio	7	35	雀鹊嚼爵却觉(自~)	
ȵio	7	35	虐弱疟(~疾)	
ɕio	7	35	学=削	
io	7	35	药钥跃岳乐(音~)约若	
kuo	7	35	过	
kʰuo	7	35	郭国虢	
kʰuo	7	35	扩廓	
uo	1	33	鑊(锅)倭窝蜗	
uo	2	13	禾	
uo	7	35	沃	
pɛ	7	35	北百伯	
pʰɛ	7	35	泊迫拍=魄白帛珀	
mɛ	7	35	没=(沉~)墨=默=陌=麦=脉=	
tɛ	1	33	遮	
tɛ	3	31	者	
tɛ	5	11	蔗	
tɛ	7	35	折褶哲浙得德	
tʰɛ	1	33	车	
tʰɛ	3	31	扯	
tʰɛ	7	35	徹撤辙特	
lɛ	7	35	勒肋𠢠(荆棘)	
kɛ	5	11	锯(~子)	
kɛ	7	35	胳=(~臂)格=革=隔=	
kʰɛ	7	35	咳刻客克	
ŋɛ	7	35	额=(名~)扼=轭=	
xɛ	7	35	骇核=黑=吓=赫	
tsɛ	7	35	则侧窄=责=摘=	
tsʰɛ	7	35	厕贼测拆坼册泽择宅	
sɛ	1	33	奢赊	
sɛ	2	13	佘蛇=	
sɛ	3	31	舍=(四~五入)	
sɛ	5	11	社=射=舍=(宿~)麝=赦	
sɛ	7	35	摄涉涩舌=设瑟虱失塞色啬	
ɛ	2	13	儿而	
ɛ	3	31	尔耳铒	
ɛ	5	11	二贰	
piɛ	3	31	扁	
piɛ	7	35	屄(女阴)	
pʰiɛ	3	31	痞蹩瞥	
pʰiɛ	7	35	别撇	
miɛ	1	33	咩(呼羊声)	
miɛ	7	35	灭篾蔑搣(用手指指进去使分开，~桔子皮)	
tiɛ	7	35	得跌(往下掉:~下来)	
tʰiɛ	7	35	铁谍蝶牒碟叠贴帖忒	
liɛ	3	31	□(以舌取物)	
liɛ	7	35	猎列劣裂烈□(小孩哭为发~)	
ʨiɛ	3	31	姐	
ʨiɛ	5	11	借	
ʨiɛ	7	35	接揭节结洁激	
ʨʰiɛ	3	31	且	
ʨʰiɛ	5	11	去(来~:~皮)	
ʨʰiɛ	7	35	妾捷杰劫怯切截绝	
ȵiɛ	7	35	聂镊蹑热孽捏业	
ɕiɛ	1	33	□(张开，露出:牙齿~出来)些	
ɕiɛ	2	13	斜邪	
ɕiɛ	3	31	写	
ɕiɛ	5	11	谢=解(姓)卸	
ɕiɛ	7	35	携协袭薛泄雪歇屑泻	
iɛ	1	33	耶	
iɛ	2	13	爷	
iɛ	3	31	敥(撒，以手撒物：~米)也=野=	
iɛ	5	11	夜	
iɛ	7	35	叶页乙𥣘(凹)谒	
kyɛ	1	33	抓	
kyɛ	7	35	决诀橛	
kʰyɛ	7	35	掘缺穴屈倔	
ʨyɛ	7	35	厥	
ȵyɛ	7	35	月	
ɕyɛ	1	33	靴	
ɕyɛ	7	35	说-血	
yɛ	7	35	越曰粤悦阅域=	
pai	1	33	掰跛(足瘸)	
pai	3	31	摆	
pai	5	11	拜湃	
pʰai	2	13	排牌徘	
pʰai	5	11	派败稗	
mai	2	13	埋霾	
mai	3	31	买	
mai	5	11	卖迈	
fai	2	13	怀愧淮	
fai	5	11	坏	
tai	1	33	呆	
tai	5	11	戴带	
tʰai	1	33	胎	
tʰai	2	13	台拾苔	
tʰai	5	11	大太泰态怠代袋待	
lai	2	13	来□(遗忘，进:~落,~尿)	
lai	3	31	乃奶	
lai	5	11	耐奈赖癞籁	
kai	1	33	皆阶街	
kai	3	31	解改	
kai	5	11	丐械介尬疥届戒械诫	
kʰai	1	33	揩开	
kʰai	3	31	楷凯闿恺剀锴	
kʰai	5	11	概慨忾溉	
ŋai	1	33	挨哀	
ŋai	2	13	捱(慢,与“快”相对)埃岩挨(~打)涯崖	
ŋai	3	31	矮蔼霭	
ŋai	5	11	艾碍隘	
xai	2	13	孩谐鞋还(~有)	
xai	3	31	蟹海=	
xai	5	11	懈骇亥=氦害=	
tsai	1	33	斋栽哉	
tsai	3	31	崽	
tsai	5	11	债	
tsʰai	1	33	猜差(出~)	
tsʰai	2	13	柴豺	
tsʰai	3	31	揣(~度)	
tsʰai	5	11	寨	
sai	1	33	腮鳃筛衰	
sai	3	31	洒-(~水)	
sai	5	11	晒帅	
kuai	1	33	乖	
kuai	3	31	拐拐□(事情糟了)	
kuai	5	11	怪	
kʰuai	3	31	傀-块蒯	
kʰuai	5	11	筷块会(~计)刽桧快	
uai	3	31	歪	
uai	5	11	外	
moi	5	11	妹	
tʰoi	2	13	抬苔台	
tʰoi	5	11	待怠态贷代	
koi	1	33	该	
koi	3	31	改	
koi	5	11	盖	
kʰoi	1	33	开	
kʰoi	3	31	凯	
kʰoi	5	11	溉慨概	
ŋoi	1	33	哀	
ŋoi	3	31	蔼(和~)	
ŋoi	5	11	碍爱外-	
xoi	3	31	海	
xoi	5	11	亥害	
tsoi	1	33	灾栽	
tsoi	3	31	宰载(年~)	
tsoi	5	11	载(~重)再	
tsʰoi	2	13	才财材裁	
tsʰoi	3	31	采睬踩彩	
tsʰoi	5	11	在菜蔡	
soi	5	11	赛	
pei	1	33	杯碑卑悲揹	
pei	5	11	背辈闭-敝-币-蔽-毙-弊-	
pʰei	1	33	丕胚坯胚	
pʰei	2	13	培陪赔裴	
pʰei	3	31	呸	
pʰei	5	11	倍配佩背(~书)	
mei	1	33	霉(倒~)	
mei	2	13	梅枚媒煤霉迷(~信)湄莓	
mei	3	31	每美镁	
mei	5	11	妹=昧寐	
fei	1	33	恢灰麾非飞妃挥辉徽蜚扉诙	
fei	2	13	回茴肥淝	
fei	3	31	悔毁匪	
fei	5	11	贿汇晦会绘废痱肺吠税慧惠秽费	
tei	1	33	堆	
tei	5	11	对队兑	
tʰei	1	33	推	
tʰei	2	13	抬	
tʰei	3	31	腿	
tʰei	5	11	退蜕褪	
lei	1	33	纍	
lei	2	13	雷	
lei	3	31	吕儡累(~积)蕊垒	
lei	5	11	虑内累(连~)泪类	
tsei	3	31	嘴	
tsei	5	11	最	
tsʰei	1	33	崔催	
tsʰei	3	31	璀	
tsʰei	5	11	罪碎脆醉=翠粹悴萃	
sei	1	33	虽	
sei	2	13	隋随	
sei	5	11	岁=隧=穗=遂=祟	
kuei	1	33	圭闺规追锥龟归硅椎	
kuei	3	31	诡轨癸鬼	
kuei	5	11	鳜桂坠贵缀赘	
kʰuei	1	33	盔亏魁窥奎吹炊	
kʰuei	2	13	垂槌锤逵葵奎	
kʰuei	3	31	傀=跪	
kʰuei	5	11	溃愧柜瑰赘缀	
uei	1	33	煨威	
uei	2	13	桅为(作~)危微维惟唯违围	
uei	3	31	伪萎伟苇纬	
uei	5	11	卫喂位味未魏讳畏慰胃谓	
pao	1	33	包胞褒苞	
pao	3	31	保宝饱堡葆	
pao	5	11	报豹爆龅(齿露:~牙齿)	
pʰao	1	33	抛□(~松)	
pʰao	2	13	刨袍浮-	
pʰao	3	31	跑	
pʰao	5	11	抱暴范泡鲍炮刨(~子)雹曝□(一~十寒)	
mao	1	33	猫	
mao	2	13	毛矛茅	
mao	3	31	卯	
mao	5	11	冒帽貌冇(未,无)	
tao	1	33	刀叨(唠~)	
tao	3	31	祷岛倒(打~)捣	
tao	5	11	到倒(~水)	
tʰao	1	33	涛滔掏	
tʰao	2	13	桃逃淘陶萄	
tʰao	3	31	讨导	
tʰao	5	11	道稻套盗悼	
lao	1	33	捞臊(羊肉~味)	
lao	2	13	劳牢唠挠痨	
lao	3	31	脑恼老姥佬	
lao	5	11	涝闹	
kao	1	33	高膏篙羔糕胶-皋睾=教-	
kao	3	31	稿搞杲	
kao	5	11	告教(~书)窖觉(睡~)诰	
kʰao	1	33	敲	
kʰao	3	31	考烤拷睾-	
kʰao	5	11	靠犒铐	
ŋao	1	33	爊□(~价:抬架:~筋: 吵架)	
ŋao	2	13	熬敖	
ŋao	3	31	袄咬=□(腓气倔)	
ŋao	5	11	傲懊奥坳	
xao	1	33	蒿	
xao	2	13	豪壕毫号(呼~)	
xao	3	31	好(~坏)郝	
xao	5	11	浩耗号好(喜~)耗孝-(披麻戴~)	
tsao	1	33	遭糟	
tsao	3	31	早枣蚤澡爪藻找	
tsao	5	11	罩灶燥躁笊	
tsʰao	1	33	操抄糙□(钹)	
tsʰao	2	13	曹槽巢嘈	
tsʰao	3	31	草炒吵	
tsʰao	5	11	造皂觘(用角顶，用棒挑)	
sao	1	33	骚臊梢筲捎稍	
sao	3	31	稍嫂扫(~地)	
sao	5	11	潲扫(~帚)哨	
tou	1	33	都周舟洲州	
tou	3	31	堵赌肚=肘帚	
tou	5	11	妒咒	
tou	7	35	烛嘱笃督㞘(碗~:碗底)竹粥筑𡎺(~气:气不顺)	
tʰou	1	33	抽	
tʰou	2	13	徒屠涂图绸稠筹仇售途酬	
tʰou	3	31	土丑吐醜	
tʰou	5	11	杜肚-(腹~)兔度渡镀纣昼宙臭	
tʰou	7	35	突秃独毒读牍逐束畜(~牲)触轴	
lou	1	33	𱋶(锈。锅子~了)	
lou	2	13	奴卢炉庐芦	
lou	3	31	努鲁橹卤虏	
lou	5	11	怒路赂露鹭	
lou	7	35	鹿禄六陆绿録麓录	
tsou	1	33	租	
tsou	3	31	祖组担	
tsou	5	11	做皱	
tsou	7	35	足卒	
tsʰou	1	33	粗初	
tsʰou	2	13	锄雏	
tsʰou	3	31	楚础	
tsʰou	5	11	酷助措-	
tsʰou	7	35	促族猝	
sou	1	33	苏酥梳疏蔬收	
sou	3	31	数(动词)手首守	
sou	5	11	素诉受兽寿授售=	
sou	7	35	续速肃宿(住~)叔熟俗赎蜀属孰	
tiou	1	33	丢	
liou	1	33	溜熘	
liou	2	13	流刘留硫琉瘤浏	
liou	3	31	柳榴	
liou	5	11	馏□(做事利索，麻~)	
ʨiou	1	33	揪鸠纠阄	
ʨiou	3	31	酒九久韭	
ʨiou	5	11	灸咎救究□(拧,捏:~绳索)	
ʨʰiou	1	33	秋丘鳅	
ʨʰiou	2	13	求球囚泅酋遒	
ʨʰiou	5	11	就白舅旧柩	
ʨʰiou	7	35	曲	
ȵiou	2	13	牛	
ȵiou	3	31	扭纽	
ȵiou	7	35	肉	
ɕiou	1	33	体	
ɕiou	3	31	朽□(形容人傲慢)	
ɕiou	5	11	绣秀宿(星~)袖嗅绣	
ɕiou	7	35	粟	
iou	1	33	忧优悠幽攸	
iou	2	13	柔揉尤邮由游犹	
iou	3	31	有友酉	
iou	5	11	诱莠又右祐柚釉幼宥	
iou	7	35	辱褥欲浴狱育	
pʰeu	1	33	剖	
meu	2	13	谋	
meu	3	31	某亩	
meu	5	11	茂贸	
feu	3	31	否	
teu	1	33	昭招沼兜邹	
teu	3	31	抖陡	
teu	5	11	照诏斗	
tʰeu	1	33	偷	
tʰeu	2	13	头投	
tʰeu	3	31	㪗(~气)	
tʰeu	5	11	透豆逗	
leu	2	13	楼	
leu	3	31	缕屡篓搂	
leu	5	11	漏陋	
keu	1	33	勾钩沟	
keu	3	31	狗苟	
keu	5	11	够沟购	
kʰeu	1	33	抠	
kʰeu	3	31	口	
kʰeu	5	11	叩(~头)扣寇	
ŋeu	1	33	欧瓯殴	
ŋeu	3	31	藕偶呕	
ŋeu	5	11	沤怄	
xeu	2	13	侯喉猴	
xeu	3	31	吼	
xeu	5	11	后厚候	
tseu	3	31	走	
tseu	5	11	奏皱绉骤	
tsʰeu	2	13	愁	
tsʰeu	5	11	凑	
seu	1	33	烧搜飕馊	
seu	2	13	韶	
seu	3	31	少(多~)叟	
seu	5	11	绍少(~年)邵嗽瘦漱	
piu	1	33	膘標彪	
piu	3	31	表	
pʰiu	1	33	飘	
pʰiu	2	13	瓢嫖	
pʰiu	3	31	漂(~白)	
pʰiu	5	11	票漂(~亮)	
miu	2	13	苗描	
miu	3	31	藐渺秒	
miu	5	11	庙妙谬	
tiu	1	33	刁雕貂	
tiu	3	31	鸟-屌(形容吊儿邻当)	
tiu	5	11	钓吊掉=调(音~)	
tʰiu	1	33	挑	
tʰiu	2	13	条调(~和)	
tʰiu	5	11	跳粜	
liu	2	13	撩燎疗聊辽	
liu	3	31	了(~结)	
liu	5	11	瞭料	
ʨiu	1	33	交郊胶=焦蕉椒骄娇浇教=(~书)	
ʨiu	3	31	绞狡搅剿侥饺缴	
ʨiu	5	11	教(~育)叫	
ʨʰiu	1	33	锹缲(~边)悄	
ʨʰiu	2	13	憔乔侨桥荞矫	
ʨʰiu	3	31	巧	
ʨʰiu	5	11	俏鞘轿窍	
ȵiu	2	13	饶尧桡	
ȵiu	3	31	鸟	
ȵiu	5	11	尿	
ɕiu	1	33	消宵霄硝销嚣萧箫	
ɕiu	2	13	淆	
ɕiu	3	31	小晓	
ɕiu	5	11	校较酵孝=笑	
iu	1	33	妖邀腰要幺吆	
iu	2	13	肴摇谣窑姚鹞	
iu	3	31	扰绕(围~)舀(~水)杳	
iu	5	11	绕要耀	
pan	1	33	班斑颁扳癍弸(~硬)	
pan	3	31	板版坂	
pan	5	11	绊(跌跤)扮(~禾)	
pʰan	1	33	攀	
pʰan	2	13	□(禽兽群:一~鸭)	
pʰan	5	11	昐瓣办襻扮(~演)	
man	1	33	□(用膜蒙/覆盖)	
man	2	13	蛮馒	
man	3	31	晚(最小的子女:~女)	
man	5	11	慢幔谩蔓㿸(身上的污垢)	
fan	1	33	帆藩翻番反(~手,左手)	
fan	2	13	凡桓还(~原)环烦樊繁矾梵	
fan	3	31	反返	
fan	5	11	饭犯贩泛患幻	
tan	1	33	耽担(~任)丹单耽	
tan	3	31	胆掸	
tan	5	11	担(~子)旦	
tʰan	1	33	贪坍滩摊瘫	
tʰan	2	13	潭谭谈痰檀坛弹(~琴)昙	
tʰan	3	31	毯坦忐袒	
tʰan	5	11	探淡诞炭叹但弹(子~)蛋碳氮	
lan	2	13	南男蓝篮难(~易)兰拦栏婪楠	
lan	3	31	览揽榄缆懒冷	
lan	5	11	滥难(患~)烂	
kan	1	33	尴监艰间(中~)奸	
kan	3	31	减简裥柬拣碱橄敢硬埂	
kan	5	11	舰间(~断)谏涧锏干(~事)监(国子~)鉴	
kʰan	1	33	墈(不满:一~碗饭)	
kʰan	3	31	坎砍槛(门~)㦿(窗户:~眼)	
ŋan	1	33	淹	
ŋan	2	13	颜严(~~:正好)岩	
ŋan	3	31	眼	
ŋan	5	11	雁晏硬	
xan	1	33	酣憨	
xan	2	13	闲衔咸函	
xan	3	31	喊	
xan	5	11	苋陷限	
tsan	1	33	簪	
tsan	3	31	斩盏崭	
tsan	5	11	站(~立)赞灒䋎(手工用针线鏠)绽濽(溅：~一身油)	
tsʰan	1	33	参餐搀撑	
tsʰan	2	13	蚕惭谗馋残□(针刺)	
tsʰan	3	31	惨铲产	
tsʰan	5	11	暂赚灿栈站(车~)	
san	1	33	三衫珊山删声生	
san	3	31	伞散(带子~)省(节~)	
san	5	11	散(分~)疝	
pien	1	33	鞭边蝙	
pien	3	31	扁匾贬砭	
pien	5	11	变辨辫辩	
pʰien	1	33	编篇偏翩	
pʰien	2	13	便(~宜)骈	
pʰien	3	31	遍	
pʰien	5	11	骗便(方~)遍=(次、回:读一~)	
mien	2	13	绵棉眠	
mien	3	31	免勉娩缅渑冕酌	
mien	5	11	面眄	
tien	1	33	拈颠	
tien	3	31	点典碘	
tien	5	11	店殿	
tʰien	1	33	天添吞-	
tʰien	2	13	甜田填恬阗	
tʰien	5	11	奠佃垫电淀垫殿	
lien	2	13	连联廉镰莲怜涟	
lien	3	31	脸殓敛	
lien	5	11	练链炼恋链	
ʨien	1	33	尖兼煎肩坚	
ʨien	3	31	检剪戬	
ʨien	5	11	箭贱溅键建健腱荐见	
ʨʰien	1	33	谦迁笺千牵铅歼扦鉴	
ʨʰien	2	13	潜钳钱乾虔前泉	
ʨʰien	3	31	浅遣俭	
ʨʰien	5	11	渐剑欠歉践件	
ȵien	1	33	拈研	
ȵien	2	13	严鲇言年燃阎	
ȵien	3	31	俨酽碾辇撚撵	
ȵien	5	11	验念砚谚	
ɕien	1	33	仙鲜先轩宣喧	
ɕien	2	13	嫌涎贤弦旋	
ɕien	3	31	险癣显选	
ɕien	5	11	线羡穗-宪献现县	
ien	1	33	淹=阉腌蔫烟燕(~山)	
ien	2	13	炎盐阎=檐然燃=延筵岩=	
ien	3	31	染冉掩魇眼=演兖	
ien	5	11	厌艳焰谚堰燕(~子)厌宴	
kuan	1	33	关鳏	
kuan	5	11	惯	
uan	1	33	豌湾弯	
uan	2	13	玩顽横-还-	
uan	3	31	皖晚挽宛	
uan	5	11	腕万	
pɛn	1	33	崩	
pʰɛn	2	13	彭膨(~胀)	
tɛn	1	33	瞻毡登	
tɛn	3	31	展等	
tɛn	5	11	占战颤凳	
tʰɛn	1	33	吞	
tʰɛn	2	13	缠腾誉虅	
tʰɛn	5	11	邓	
lɛn	2	13	能	
lɛn	3	31	冷	
kɛn	1	33	跟根更庚羹耕	
kɛn	3	31	粳(~米)哽=埂=梗=耿	
