支	zz1	tsɿ1	～付 ～派 宗～
資	zz1	tsɿ1	～本～財
貲	zz1	tsɿ1	同資
訾	zz1	tsɿ1	比量 又毀也
姿	zz1	tsɿ1	～色 丰～ 又態也
恣	zz1	tsɿ1	肆也
𡙛	zz1	tsɿ1	大也
榰	zz1	tsɿ1	柱下根也 古用木 今用石
淄	zz1	tsɿ1	水名 又黑色也
䝷	zz1	tsɿ1	𥂁商人曰～商
㿳	zz1	tsɿ1	黑～～
咨	zz1	tsɿ1	嘆也 謀也 又～文
諮	zz1	tsɿ1	同咨 又～議 又問也
茲	zz1	tsɿ1	此也
滋	zz1	tsɿ1	～潤 ～澤
𤂇	zz1	tsɿ1	同滋
觜	zz1	tsɿ1	星名 二十八宿之一 又同嘴
錙	zz1	tsɿ1	～銖 八兩也
鎡	zz1	tsɿ1	～基 田器也
嗞	zz1	tsɿ1	嗟也
孜	zz1	tsɿ1	勤也 猶也
𪗋	zz1	tsɿ1	衣下縫也
孳	zz1	tsɿ1	生意也
緇	zz1	tsɿ1	黑色
禔	zz1	tsɿ1	福也 安也 又音提
胾	zz1	tsɿ1	殽～
眥	zz1	tsɿ1	目厓也 本音寄
㠿	zz1	tsɿ1	布也
輜	zz1	tsɿ1	車也 又重也
髭	zz1	tsɿ1	口上鬍也
鼒	zz1	tsɿ1	鼎上蓋也
粢	zz1	tsɿ1	稷也
汥	zz1	tsɿ1	水分流也
玆	zz1	tsɿ1	黑色
趦	zz1	tsɿ1	～趄 行不前也
枝	zz1	tsɿ1	～葉
𢙊	zz1	tsɿ1	同恣
胔	zz1	tsɿ1	腐肉曰～
𥝮	zz1	tsɿ1	穗生也
肢	zz1	tsɿ1	人之手足曰～ 又腰～
脂	zz1	tsɿ1	～膏 又胭～
𧹛	zz1	tsɿ1	𧹬～
󽶸（⿰赤攴）	zz1	tsɿ1	𧹬～
巵	zz1	tsɿ1	酒器 又春～酒
梔	zz1	tsɿ1	～子花 又染黃色 又果名
漬	zz1	tsɿ1	浸也 又漚也
淄	zz1	tsɿ1	水名 如漆
之	zz1	tsɿ1	往也 又虛字 又收尾文也
知	zz1	tsɿ1	～覺 又去聲
㲍	zz1	tsɿ1	輕毛
搘（⿰扌⿱老土）	zz1	tsɿ1	～𥪡 ～車
菑	zz1	tsɿ1	～畬 治田一歲曰～ 治田三歲曰畬
芝	zz1	tsɿ1	～蘭
𦙆	zz1	tsɿ1	皮厚也
䟗	zz1	tsɿ1	踐也
𤰭	zz1	tsɿ1	耕也 又犂也
椔	zz1	tsɿ1	木立死也
齍	zz1	tsɿ1	黍稷也
𪑿	zz1	tsɿ1	黑～～
齜	zz1	tsɿ1	～牙
𠀢	zz1	tsɿ1	定也
㞢	zz1	tsɿ1	出也 是也 往也
姕	zz1	tsɿ1	婦人不媚貌
吱	zz1	tsɿ1	～唔 言語不明也
蜘	zz1	tsɿ1	～蛛
朱	zz1	tsɿ1	本音諸 又讀之
黹	zz3	tsɿ3	針～
趾	zz3	tsɿ3	足也
阯	zz3	tsɿ3	基～ 同址
坁	zz3	tsɿ3	水中高地也 又止也
址	zz3	tsɿ3	同阯
芷	zz3	tsɿ3	白～ 藥名
㫖	zz3	tsɿ3	甘～ 聖～
旨 𡱔	zz3	tsɿ3	二字皆同上旨字
㫑	zz3	tsɿ3	同旨
榟	zz3	tsɿ3	木也 又喬～ 又同梓
梓	zz3	tsɿ3	同榟 君稱后曰～童
姊	zz3	tsɿ3	姐也 又～妹
𣸆	zz3	tsɿ3	水名 在長沙
沚	zz3	tsɿ3	渚也
指	zz3	tsɿ3	手～ ～導 ～甲
紙	zz3	tsɿ3	倣～ ～筆
帋	zz3	tsɿ3	同紙
只	zz3	tsɿ3	起語辭
㣥	zz3	tsɿ3	儲也
咫	zz3	tsɿ3	～尺 八尺曰～
𣥉	zz3	tsɿ3	同咫
洔	zz3	tsɿ3	水多未退也
㴯	zz3	tsɿ3	水名
軹	zz3	tsɿ3	軟～
滓	zz3	tsɿ3	渣～
子	zz3	tsɿ3	兒～
仔	zz3	tsɿ3	～細
耔	zz3	tsɿ3	耘～
峙	zz3	tsɿ3	立也
漬	zz3	tsɿ3	漚也
畤	zz3	tsɿ3	祭地也
疻	zz3	tsɿ3	毆傷也
秄	zz3	tsɿ3	壅禾本也
籽	zz3	tsɿ3	～粒
止	zz3	tsɿ3	停～
枳	zz3	tsɿ3	～𣒆 藥名
𣲵	zz3	tsɿ3	水名
㲛	zz3	tsɿ3	獸毛多也
砥	zz3	tsɿ3	平也
䅩	zz3	tsɿ3	曲枝果也
芓	zz3	tsɿ3	麻母也 又同耔
紫	zz3	tsɿ3	青～ 又～微 星名
𠂔	zz3	tsɿ3	止也
栺	zz3	tsɿ3	木也
祇	zz3	tsɿ3	是也 ～有 又音其
秭	zz3	tsɿ3	萬億曰～ 又六萬四千斤也
恉	zz3	tsɿ3	又同旨
笫	zz3	tsɿ3	狀也
自	zz5	tsɿ5	由也 從也 又～己 自然
字	zz5	tsɿ5	文字
至	zz5	tsɿ5	到也 又極也
志	zz5	tsɿ5	～氣 心～
誌	zz5	tsɿ5	銘也 記也 又兼～
識	zz5	tsɿ5	同誌 本音十
牸	zz5	tsɿ5	～牛 雌也
輊	zz5	tsɿ5	～軒 車後低曰～
觶	zz5	tsɿ5	酒器
痣	zz5	tsɿ5	黑點
置	zz5	tsɿ5	立～ 安～
忮	zz5	tsɿ5	害也
躓	zz5	tsɿ5	蹶也 仆也
𣄮	zz5	tsɿ5	小口也
洷	zz5	tsɿ5	濕也
㴛	zz5	tsɿ5	同洷
智 𣉻 𤾞	zz5	tsɿ5	明～ 又～慧 三字同
䇽	zz5	tsɿ5	今之涼蓆也
贄	zz5	tsɿ5	～見 俗云見面禮也
懥	zz5	tsɿ5	怒也
懫	zz5	tsɿ5	忿戾也 又同懥
制	zz5	tsɿ5	造也 又大也
製	zz5	tsɿ5	～作 又炒藥也
𢂴	zz5	tsɿ5	旗幟官
淛	zz5	tsɿ5	江名 又同浙
治	zz5	tsɿ5	平也 又音池
摯	zz5	tsɿ5	握持也 又解也
痔	zz5	tsɿ5	～瘺 病也
稺	zz5	tsɿ5	幼禾也 又音刺
鷙	zz5	tsɿ5	猛鳥
致	zz5	tsɿ5	～至 又到也 又～意
㡶	zz5	tsɿ5	住也
緻	zz5	tsɿ5	精～ 又密也 又僄～
䓌	zz5	tsɿ5	遠～ 藥名
彘	zz5	tsɿ5	豕也 本音刺
𢷟	zz5	tsɿ5	碍不動也
稚	zz5	tsɿ5	幼子也 又音刺
滯	zz5	tsɿ5	積也 又停～ 又音次
徝	zz5	tsɿ5	又施也
知	zz5	tsɿ5	明～ 又音之
𧩴	zz5	tsɿ5	言緩也
㚄	zz5	tsɿ5	不行貌
鋕	zz5	tsɿ5	銘也
雉	zz5	tsɿ5	野雞 又音刺
㨖	zz5	tsɿ5	刺也
這	zz5	tsɿ5	～裏 又音占
𢙺	zz5	tsɿ5	忘也
寘󠄀	zz5	tsɿ5	置也
寘	zz5	tsɿ5	同寘󠄀
𠊷	zz5	tsɿ5	會物也
𡜍	zz5	tsɿ5	妒也
寺	zz5	tsɿ5	～院 方音 本音士
䘭	zz5	tsɿ5	羅衫前襟
雌	cz1	tsʰɿ1	母也 又～雄
疵	cz1	tsʰɿ1	病也
癡	cz1	tsʰɿ1	～獃 ～愚
痴	cz1	tsʰɿ1	同癡
魑	cz1	tsʰɿ1	～魅 鬼也
𧠎	cz1	tsʰɿ1	～嘴 不招來食也
𡥎	cz1	tsʰɿ1	小腸也
𤶢	cz1	tsʰɿ1	俗癡字
𣣷	cz1	tsʰɿ1	笑也
嗤	cz1	tsʰɿ1	同𣣷
差	cz1	tsʰɿ1	參差 不齊貌
玼	cz1	tsʰɿ1	潔也 玉色鮮也
鴟	cz1	tsʰɿ1	～鴞 惡鳥
絺	cz1	tsʰɿ1	細葛
眵	cz1	tsʰɿ1	眼～ 又眼昏
笞	cz1	tsʰɿ1	杖也 小板也
𣘜	cz1	tsʰɿ1	同笞
泚	cz1	tsʰɿ1	水清也
字	cz1	tsʰɿ1	～畫 方音 本音自
𥉍	cz1	tsʰɿ1	同眵
黐	cz1	tsʰɿ1	～膠 粘也
蚩	cz1	tsʰɿ1	侮也 又黃帝誅～尤
媸	cz1	tsʰɿ1	醜也 淫也
螭	cz1	tsʰɿ1	～虎 又如龍 無角物
𠈴	cz1	tsʰɿ1	俗癡字
㛓	cz1	tsʰɿ1	女字
篪	cz1	tsʰɿ1	管樂 蘇成公所作 又同竾筂
筂 竾	cz1	tsʰɿ1	二字同篪
辭	cz2	tsʰɿ2	言～ ～退 推～
辞	cz2	tsʰɿ2	同辭
辤	cz2	tsʰɿ2	亦同辞
詞	cz2	tsʰɿ2	～訟
祠	cz2	tsʰɿ2	～堂
慈	cz2	tsʰɿ2	～悲 又嚴～ 又母曰～
𢔊	cz2	tsʰɿ2	行也
箈	cz2	tsʰɿ2	水中魚衣
𣸗	cz2	tsʰɿ2	涎也 又順流也
𣹡	cz2	tsʰɿ2	水中高地 又至也
糍	cz2	tsʰɿ2	～粑
餈	cz2	tsʰɿ2	同糍
茨	cz2	tsʰɿ2	～菇 水生食品
磁	cz2	tsʰɿ2	～器 山之陽產鉄 山之陰必有磁石 礦物也
礠	cz2	tsʰɿ2	同磁
治	cz2	tsʰɿ2	～家 又攻理也 音志
馳	cz2	tsʰɿ2	～驅
柌	cz2	tsʰɿ2	鐮柄也
坻	cz2	tsʰɿ2	小沚曰～
濨	cz2	tsʰɿ2	澗水名
踟	cz2	tsʰɿ2	～蹰 行不進也
踶	cz2	tsʰɿ2	同踟
匙	cz2	tsʰɿ2	茶～ 鑰～
持	cz2	tsʰɿ2	操～ 把～
遲	cz2	tsʰɿ2	～早 ～延
遅	cz2	tsʰɿ2	同遲
墀	cz2	tsʰɿ2	坍～ 階上地也
趍	cz2	tsʰɿ2	奔～
稺	cz2	tsʰɿ2	幼禾也 又幼～也
㓾	cz2	tsʰɿ2	～魚
瓷	cz2	tsʰɿ2	瓦器也
池	cz2	tsʰɿ2	～沼 ～塘
篪 箎 竾	cz2	tsʰɿ2	壎～ 樂器
値	cz2	tsʰɿ2	措也 遇也 又同直
徥	cz2	tsʰɿ2	～～行貌
箷	cz2	tsʰɿ2	衣架也
䜴	cz2	tsʰɿ2	豆～ 俗音池
茈	cz2	tsʰɿ2	𦽏～ 草名
齒	cz3	tsʰɿ3	牙也 又序～
恥	cz3	tsʰɿ3	羞～
耻	cz3	tsʰɿ3	同恥
跐	cz3	tsʰɿ3	蹈也 又踐也
侈	cz3	tsʰɿ3	奢也 又張大也
此	cz3	tsʰɿ3	彼～ 如～
庀	cz3	tsʰɿ3	具也
𣦗 󻚹（⿻齒丨）	cz3	tsʰɿ3	二字皆同齒
豸	cz3	tsʰɿ3	獬～ 能別曲直 神羊也
泚	cz3	tsʰɿ3	汗出也
茝	cz3	tsʰɿ3	香草
峙	cz3	tsʰɿ3	峻～
䊼	cz3	tsʰɿ3	績蔴也
佌	cz3	tsʰɿ3	～～ 小也
𡗼	cz3	tsʰɿ3	義同此
𢓗	cz3	tsʰɿ3	行貌
翅	cz5	tsʰɿ5	羽～ 魚～ 又音志
滯	cz5	tsʰɿ5	～惉 不通也
懘	cz5	tsʰɿ5	同滯
賜	cz5	tsʰɿ5	賞～
刺	cz5	tsʰɿ5	刀～
莿	cz5	tsʰɿ5	木針
璏	cz5	tsʰɿ5	劍鼻玉飾也
痓	cz5	tsʰɿ5	瘋病
稺 穉 䆈（⿰彳遲）	cz5	tsʰɿ5	凡人物幼小皆曰～ 三字同 又音池
朿	cz5	tsʰɿ5	芒～
栨	cz5	tsʰɿ5	門～ 楣～ 又門側
厠	cz5	tsʰɿ5	坑～
廁	cz5	tsʰɿ5	同厠
雉	cz5	tsʰɿ5	野雞也
褫	cz5	tsʰɿ5	奪也
㰷	cz5	tsʰɿ5	死而復生
次	cz5	tsʰɿ5	～序 第二也
庛	cz5	tsʰɿ5	耕具也
偫	cz5	tsʰɿ5	待也
洩	cz5	tsʰɿ5	舒散也 又音屑
滍	cz5	tsʰɿ5	水名
喫	cz5	tsʰɿ5	本音七 又讀次
司	sz1	sɿ1	主守曰～ 又公～ 又～法 又～官
思	sz1	sɿ1	～想 心～ 又去聲
偲	sz1	sɿ1	詳勉也
絲	sz1	sɿ1	～綢
私	sz1	sɿ1	不公也
斯	sz1	sɿ1	此也
湤	sz1	sɿ1	水名
㴲	sz1	sɿ1	水名
泀	sz1	sɿ1	水名
箷	sz1	sɿ1	竹名
廝 厮	sz1	sɿ1	～役 又同厮
緦	sz1	sɿ1	～麻 三月服
颸	sz1	sɿ1	涼風也
獅	sz1	sɿ1	獸中王也 又～象
師	sz1	sɿ1	～徒 又～旅 又一萬二千五百人爲～
𧜂	sz1	sɿ1	衣～ 破也
溮	sz1	sɿ1	水名
𤜳	sz1	sɿ1	本作獅 通作師
螄	sz1	sɿ1	螺～
鰤	sz1	sɿ1	～魚
鷥	sz1	sɿ1	鷺～ 白鳥
詩	sz1	sɿ1	～文
施	sz1	sɿ1	佈～ ～舍 又姓也
撕	sz1	sɿ1	～扯
篩	sz1	sɿ1	竹器 去粗取細 俗曰揌
㺨	sz1	sɿ1	石似玉
禗	sz1	sɿ1	～～ 神不安也
禠	sz1	sɿ1	福也 又音池 又音其
𥯨	sz1	sɿ1	利竹也
屍	sz1	sɿ1	～骸 同尸
蓍	sz1	sɿ1	筮也
釃	sz1	sɿ1	以筐去糟也
邿	sz1	sɿ1	國名
尸	sz1	sɿ1	同屍 又陳也
鳲	sz1	sɿ1	～鳩 谷鳥
㺇	sz1	sɿ1	辨獄官也
𠷇	sz1	sɿ1	聲也 冷～～
燍	sz1	sɿ1	大焦臭也
蓍	sz1	sɿ1	～草也
廝	sz1	sɿ1	使也 同厮
𢠹	sz1	sɿ1	惿～ 心怯也
楒	sz1	sɿ1	相思樹也
蕬	sz1	sɿ1	荇～菜
時	sz2	sɿ2	～刻 當～
蒔	sz2	sɿ2	～蘿 香料也
鰣	sz2	sɿ2	～魚
榯	sz2	sɿ2	木立也
𨸝	sz2	sɿ2	落也 又音氏
漦	sz2	sɿ2	涎沫也
塒	sz2	sɿ2	雞棲于～
使	sz3	sɿ3	～用 又教也
矢	sz3	sɿ3	箭也 直也 正也
史	sz3	sɿ3	～籍 鑑～ 又姓也
死	sz3	sɿ3	～活 亡也
𣧇 𣦸 𣦹	sz3	sɿ3	三字皆同死
始	sz3	sɿ3	初也 又～終
屎	sz3	sɿ3	糞也 又尿～
𦳊	sz3	sɿ3	同屎 又音士
駛	sz3	sɿ3	馬疾行也
𥏳	sz3	sɿ3	待也 又同俟
氏	sz5	sɿ5	姓也
矢	sz5	sɿ5	箭也 直也 又上聲
豕	sz5	sɿ5	猪也
舓	sz5	sɿ5	以舌取物
𦧇 舐 𦧧	sz5	sɿ5	皆同舓
亖	sz5	sɿ5	同四
洍	sz5	sɿ5	文水也
涘	sz5	sɿ5	水涯也
𣻞	sz5	sɿ5	水中小渚
弛	sz5	sɿ5	弓去弦 又遺棄也
侍	sz5	sɿ5	～側 又伏～
恃	sz5	sɿ5	矜～ 怙～ 又賴也
視	sz5	sɿ5	看也 ～察
諡	sz5	sɿ5	加稱死人名
屎	sz5	sɿ5	糞也
𩢲	sz5	sɿ5	馬行疾也 又同駛
澨	sz5	sɿ5	水邊土 人所止者
試	sz5	sɿ5	～驗 考～
寺	sz5	sɿ5	～院 又廷～ 又讀志
嗣	sz5	sɿ5	～裔 後～ 哲～
勢	sz5	sɿ5	～力 形～
仕	sz5	sɿ5	～宦 做官也
祀	sz5	sɿ5	祭祀
俟	sz5	sɿ5	待也
𡱢	sz5	sɿ5	同俟
世	sz5	sɿ5	～界 又三十年爲一世
𠀍	sz5	sɿ5	同世
卋	sz5	sɿ5	同𠀍 俗用
誓	sz5	sɿ5	盟～
事	sz5	sɿ5	行～ 又～務
𠁱	sz5	sɿ5	同事
貰	sz5	sɿ5	貸賒也
柿	sz5	sɿ5	～餅 又果名
𤜣	sz5	sɿ5	獸名 如狐 白尾 長耳
噬	sz5	sɿ5	齧也 又～嗑
𢃰	sz5	sɿ5	巾也
筮	sz5	sɿ5	卜人曰～
示	sz5	sɿ5	吿～
逝	sz5	sɿ5	往也 亡也
是	sz5	sɿ5	～非 不差也
諟	sz5	sɿ5	正～ 又同是
弒	sz5	sɿ5	下殺上也
