字	片	区	小片	方言点	声母	韵母	调值	调类	备注
习	闽北区	东南片		松溪	s	ei	224	阴入	
乡	闽北区	东南片		松溪	h	ioŋ	52	阴平	
书	闽北区	东南片		松溪	s	y	52	阴平	
买	闽北区	东南片		松溪	m	a	223	上声	
乱	闽北区	东南片		松溪	l	ueiŋ	41	阳入	
乾	闽北区	东南片		松溪	k	eiŋ	31	阳平乙	乾坤。
亂	闽北区	东南片		松溪	l	ueiŋ	41	阳入	
了	闽北区	东南片		松溪	l	ɒu/io	41/223	阳入/上声	了结，昼了：下午。
事	闽北区	东南片		松溪	s/t	u/ei	45	阳去	文读，事、东西、话读音亦同。。
二	闽北区	东南片		松溪	n	ei	45	阳去	
于	闽北区	东南片		松溪	0	œy	33	阴去	
亏	闽北区	东南片		松溪	kʰ	y	52	阴平	
互	闽北区	东南片		松溪	h	u	45	阳去	
五	闽北区	东南片		松溪	ŋ	u	41	阳入	
井	闽北区	东南片		松溪	ts	aŋ	223	上声	
亚	闽北区	东南片		松溪	0	ɒ	33	阴去	
亞	闽北区	东南片		松溪	0	ɒ	33	阴去	
亡	闽北区	东南片		松溪	h	uaŋ	31	阳平乙	
交	闽北区	东南片		松溪	k	a/ɒu	52	阴平	交通，交椅：椅子。
亥	闽北区	东南片		松溪	h	ua	45	阳去	
产	闽北区	东南片		松溪	s	ueiŋ	223	上声	
享	闽北区	东南片		松溪	h	ioŋ	223	上声	
京	闽北区	东南片		松溪	k	eiŋ	52	阴平	
亭	闽北区	东南片		松溪	t	aŋ	44	阳平甲	
亮	闽北区	东南片		松溪	l	ioŋ	45	阳去	
亲	閩北區	東南片		松溪	tsʰ	eiŋ	52	陰平	
人	閩北區	東南片		松溪	n	eiŋ	44	陽平甲	
亿	闽北区	东南片		松溪	0	i	45	阳去	
什	闽北区	东南片		松溪	ts	a	41	阳入	
仁	闽北区	东南片		松溪	h/n	ieiŋ/eiŋ	31/44	阳平乙/阳平甲	仁义，目珠仁：黑眼珠。
仅	闽北区	东南片		松溪	k	eiŋ	223	上声	
今	闽北区	东南片		松溪	k	eiŋ	52	阴平	
介	闽北区	东南片		松溪	k	a	33	阴去	
仓	闽北区	东南片		松溪	tsʰ	aŋ	52	阴平	
仕	闽北区	东南片		松溪	s	u	45	阳去	
他	閩北區	東南片		松溪	t	ɒ	52	陰平	
仗	闽北区	东南片		松溪	t	ioŋ	41	阳入	
仙	闽北区	东南片		松溪	s	iŋ	52	阴平	
代	闽北区	东南片		松溪	t	ua	41	阳入	
令	闽北区	东南片		松溪	l	eiŋ	45	阳去	
仰	闽北区	东南片		松溪	ŋ	ioŋ	223	上声	
仲	闽北区	东南片		松溪	t	œyŋ	224	阴入	
件	闽北区	东南片		松溪	k	iŋ	45	阳去	
任	闽北区	东南片		松溪	0	ieiŋ	224	阴入	
仿	闽北区	东南片		松溪	h	uaŋ	223	上声	
伍	闽北区	东南片		松溪	ŋ	u	41	阳入	
伏	闽北区	东南片		松溪	h	u	224	阴入	
伐	闽北区	东南片		松溪	h	ua	224	阴入	
休	闽北区	东南片		松溪	h	iu	52	阴平	
会	闽北区	东南片		松溪	0/h	o/uei	224/45	阴入/阳去	社会，助动词。
伞	闽北区	东南片		松溪	s	ueiŋ	223	上声	
伟	闽北区	东南片		松溪	0	y	223	上声	
传	闽北区	东南片		松溪	t	yŋ	45	阳去	水浒传。
伤	闽北区	东南片		松溪	s	ioŋ	52	阴平	
伦	闽北区	东南片		松溪	l	œyŋ	31	阳平乙	
伪	闽北区	东南片		松溪	0	y	45	阳去	
伯	闽北区	东南片		松溪	p	ɒ/œ	224	阴入	梁山伯，伯子：伯父。
估	闽北区	东南片		松溪	kʰ	u	52	阴平	
伱	闽北区	东南片		松溪	n	ie	41	阳入	
伴	闽北区	东南片		松溪	pʰ	ueiŋ	45	阳去	
伸	闽北区	东南片		松溪	s	eiŋ	52	阴平	
似	闽北区	东南片		松溪	s	u	45	阳去	
位	闽北区	东南片		松溪	0	y	45	阳去	
低	闽北区	东南片		松溪	t	ei	223	上声	
住	闽北区	东南片		松溪	t/ts	iu/y	45/41	阳去/阳入	住宅，动词。
佛	闽北区	东南片		松溪	h	uei	45	阳去	
你	闽北区	东南片		松溪	n	ie	41	阳入	
佳	闽北区	东南片		松溪	k	ɒ	52	阴平	
使	闽北区	东南片		松溪	s	œ/u	223	上声	文读，用。
來	闽北区	东南片		松溪	l	œ/ua	44/31	阳平甲/阳平乙	将来，我就来。
例	闽北区	东南片		松溪	l	ie	45	阳去	
供	闽北区	东南片		松溪	k	œyŋ	223	上声	供销。
依	闽北区	东南片		松溪	0	i	52	阴平	
侥	闽北区	东南片		松溪	h	io	52	阴平	
侦	闽北区	东南片		松溪	t	eiŋ	52	阴平	
侧	闽北区	东南片		松溪	tsʰ	ie	224	阴入	
侨	闽北区	东南片		松溪	k	io	31	阳平乙	
侮	闽北区	东南片		松溪	0	u	52	阴平	
侯	闽北区	东南片		松溪	h	a	31	阳平乙	
侵	闽北区	东南片		松溪	ts	eiŋ	52	阴平	
便	闽北区	东南片		松溪	p	ei	31	阳平乙	便宜。
係	闽北区	东南片		松溪	h	i	45	阳去	
促	闽北区	东南片		松溪	tsʰ	œy	224	阴入	
俄	闽北区	东南片		松溪	ŋ	o	31	阳平乙	
俊	闽北区	东南片		松溪	ts	œyŋ	33	阴去	
俗	闽北区	东南片		松溪	s	œy	224	阴入	
保	闽北区	东南片		松溪	p	o	31	阳平乙	
信	闽北区	东南片		松溪	s	eiŋ	33	阴去	
俭	闽北区	东南片		松溪	k	iŋ	41	阳入	
修	闽北区	东南片		松溪	s	iu	52	阴平	
俸	闽北区	东南片		松溪	h	oŋ	45	阳去	
倉	闽北区	东南片		松溪	tsʰ	aŋ	52	阴平	
個	闽北区	东南片		松溪	k	o	45	阳去	个体。
倍	閩北區	東南片		松溪	p	uei	41	陽入	
倒	闽北区	东南片		松溪	t	o	223	上声	卧。
候	閩北區	東南片		松溪	h	u/a	45	陽去	伺候，時候。
倚	闽北区	东南片		松溪	0	ua	223	上声	
倣	闽北区	东南片		松溪	h	uaŋ	223	上声	
倪	闽北区	东南片		松溪	ŋ	a	44	阳平甲	
倫	闽北区	东南片		松溪	l	œyŋ	31	阳平乙	
倾	闽北区	东南片		松溪	kʰ	eiŋ	52	阴平	
假	闽北区	东南片		松溪	k	ɒ	31	阳平乙	真假。
偉	闽北区	东南片		松溪	0	y	223	上声	
偏	闽北区	东南片		松溪	pʰ	iŋ	52	阴平	
停	闽北区	东南片		松溪	t	eiŋ	31	阳平乙	
健	闽北区	东南片		松溪	k	yŋ	33	阴去	
側	闽北区	东南片		松溪	tsʰ	ie	224	阴入	
偵	闽北区	东南片		松溪	t	eiŋ	52	阴平	
偶	闽北区	东南片		松溪	ŋ	aŋ	223	上声	
偷	闽北区	东南片		松溪	tʰ	a	52	阴平	
偿	闽北区	东南片		松溪	s	ioŋ	223	上声	
傅	閩北區	東南片		松溪	h	u	33	陰去	
傍	闽北区	东南片		松溪	p	aŋ	224/45	阴入/阳去	蜻蜓停，傍水。
傑	闽北区	东南片		松溪	k	ie	224	阴入	
傘	闽北区	东南片		松溪	s	ueiŋ	223	上声	
備	闽北区	东南片		松溪	p	ei	41	阳入	
储	闽北区	东南片		松溪	ts	y	41	阳入	
催	闽北区	东南片		松溪	tsʰ	uei	52	阴平	
傲	闽北区	东南片		松溪	ŋ	ɒu	45	阳去	
傳	闽北区	东南片		松溪	t	yŋ	45	阳去	水浒传。
傷	闽北区	东南片		松溪	s	ioŋ	52	阴平	
傾	闽北区	东南片		松溪	kʰ	eiŋ	52	阴平	
僅	闽北区	东南片		松溪	k	eiŋ	223	上声	
像	閩北區	東南片		松溪	s	ioŋ	45	陽去	
僑	闽北区	东南片		松溪	k	io	31	阳平乙	
僕	闽北区	东南片		松溪	pʰ	o	224	阴入	
僞	闽北区	东南片		松溪	0	y	45	阳去	
僥	闽北区	东南片		松溪	h	io	52	阴平	
僧	闽北区	东南片		松溪	s	aŋ	52	阴平	
價	闽北区	东南片		松溪	k	ɒ	33	阴去	
僻	闽北区	东南片		松溪	pʰ	ie/ei	224	阴入	偏僻，偏僻。
億	闽北区	东南片		松溪	0	i	45	阳去	
儉	闽北区	东南片		松溪	k	iŋ	41	阳入	
儒	閩北區	東南片		松溪	h	y	31	陽平乙	
償	闽北区	东南片		松溪	s	ioŋ	223	上声	
優	闽北区	东南片		松溪	0	iu	52	阴平	
儲	闽北区	东南片		松溪	ts	y	41	阳入	
允	闽北区	东南片		松溪	0	œyŋ	223	上声	
元	闽北区	东南片		松溪	ŋ	yŋ	44	阳平甲	
兄	闽北区	东南片		松溪	h	iaŋ/œyŋ	52	阴平	兄弟，兄弟。
充	闽北区	东南片		松溪	tsʰ	œyŋ	52	阴平	
兆	閩北區	東南片		松溪	t	io	41	陽入	
兇	闽北区	东南片		松溪	h	œyŋ	52	阴平	
先	闽北区	东南片		松溪	s/tsʰ	iŋ	52/44	阴平/阳平甲	先生，我先行：我先走。
光	闽北区	东南片		松溪	k	oŋ	52	阴平	
克	闽北区	东南片		松溪	kʰ	œ	224	阴入	
兌	闽北区	东南片		松溪	t	uei	33	阴去	
免	闽北区	东南片		松溪	m	iŋ	223	上声	
兒	闽北区	东南片		松溪	h	i	31	阳平乙	
兔	闽北区	东南片		松溪	tʰ	ɒu	33	阴去	
入	闽北区	东南片		松溪	n	ei	41	阳入	
內	闽北区	东南片		松溪	n	uei	45	阳去	
全	闽北区	东南片		松溪	ts	yŋ	31	阳平乙	
兩	闽北区	东南片		松溪	l/s	ioŋ/aŋ	223/45	上声/阳去	两栖动物，两只。
八	闽北区	东南片		松溪	p	a	224	阴入	
公	闽北区	东南片		松溪	k	oŋ	52	阴平	
六	闽北区	东南片		松溪	s	ɒu	41	阳入	
兰	闽北区	东南片		松溪	l	ueiŋ	44	阳平甲	
共	閩北區	東南片		松溪	k	œyŋ	45	陽去	
关	闽北区	东南片		松溪	k	yŋ/ueiŋ	52	阴平	关系，关门。
兴	闽北区	东南片		松溪	h	eiŋ	52	阴平	复兴。
兵	闽北区	东南片		松溪	p	eiŋ	52	阴平	
具	闽北区	东南片		松溪	k	y	41	阳入	
典	闽北区	东南片		松溪	t	iŋ	223	上声	
兼	闽北区	东南片		松溪	k	iŋ	52	阴平	
兽	闽北区	东南片		松溪	s	iu	33	阴去	
内	闽北区	东南片		松溪	n	uei	45	阳去	
冈	闽北区	东南片		松溪	k	aŋ	33	阴去	
冊	闽北区	东南片		松溪	tsʰ	ɒ	224	阴入	
册	闽北区	东南片		松溪	tsʰ	ɒ	224	阴入	
再	闽北区	东南片		松溪	ts	ua	41/33	阳入/阴去	再来，再见。
冒	閩北區	東南片		松溪	m	o	41	陽入	
写	闽北区	东南片		松溪	s	ia	223	上声	
军	闽北区	东南片		松溪	k	œyŋ	52	阴平	
农	闽北区	东南片		松溪	n	oŋ	31	阳平乙	
冢	闽北区	东南片		松溪	t	œyŋ	223	上声	
冤	闽北区	东南片		松溪	0	yŋ	52	阴平	
冥	闽北区	东南片		松溪	m	aŋ	44/31	阳平甲/阳平乙	昨冥：昨天，暗冥：晚上。
冬	閩北區	東南片		松溪	t	oŋ	52	陰平	
冰	闽北区	东南片		松溪	p	aŋ	52	阴平	
冲	闽北区	东南片		松溪	tsʰ	œyŋ	52	阴平	
冷	闽北区	东南片		松溪	l	aŋ	223	上声	
凊	闽北区	东南片		松溪	tsʰ	aŋ	33	阴去	东西冷。
凝	闽北区	东南片		松溪	ŋ	iŋ	31	阳平乙	
凡	闽北区	东南片		松溪	h	uaŋ	31	阳平乙	
凤	闽北区	东南片		松溪	h	oŋ	45	阳去	
凯	闽北区	东南片		松溪	kʰ	aŋ	223	上声	
凱	闽北区	东南片		松溪	kʰ	aŋ	223	上声	
凳	闽北区	东南片		松溪	t	aŋ	33	阴去	
凶	闽北区	东南片		松溪	h	œyŋ	52	阴平	
函	闽北区	东南片		松溪	h	aŋ	31	阳平乙	
凿	闽北区	东南片		松溪	ts	ɒu	45	阳去	
刀	闽北区	东南片		松溪	t	o	52	阴平	
刃	闽北区	东南片		松溪	0	ieiŋ	224	阴入	
分	闽北区	东南片		松溪	h/p	ueiŋ	52	阴平	分歧，动词。
切	闽北区	东南片		松溪	tsʰ	uei/ie	224	阴入	一切，切菜。
刊	闽北区	东南片		松溪	kʰ	aŋ	52	阴平	
刑	闽北区	东南片		松溪	h	eiŋ	31	阳平乙	
刘	闽北区	东南片		松溪	l	iu	44	阳平甲	
则	闽北区	东南片		松溪	ts	œ	224	阴入	
刚	闽北区	东南片		松溪	k	aŋ	52	阴平	
初	闽北区	东南片		松溪	tsʰ	ɒu	52	阴平	
判	闽北区	东南片		松溪	pʰ	ueiŋ	33	阴去	
利	閩北區	東南片		松溪	l	ei	45	陽去	
到	闽北区	东南片		松溪	t	o	33	阴去	
制	閩北區	東南片		松溪	ts	i	33	陰去	
刷	闽北区	东南片		松溪	s	uei	224	阴入	
券	闽北区	东南片		松溪	k	yŋ	33	阴去	
刺	閩北區	東南片		松溪	tsʰ	u	45	陽去	諷刺。
刻	闽北区	东南片		松溪	kʰ	œ	224	阴入	
剃	闽北区	东南片		松溪	tʰ	ie	33	阴去	
則	闽北区	东南片		松溪	ts	œ	224	阴入	
削	闽北区	东南片		松溪	s	ia/io	224	阴入	
前	闽北区	东南片		松溪	tsʰ	iŋ	44	阳平甲	
剛	闽北区	东南片		松溪	k	aŋ	52	阴平	
剝	闽北区	东南片		松溪	p/pʰ	u/o	224	阴入	动词，剥削。
剧	闽北区	东南片		松溪	k	ia	41	阳入	
剩	闽北区	东南片		松溪	s	iŋ	45	阳去	
剪	闽北区	东南片		松溪	ts	aŋ	223	上声	
割	闽北区	东南片		松溪	h	ua	31	阳平乙	割肉。
劃	闽北区	东南片		松溪	h	ua	41	阳入	
劇	闽北区	东南片		松溪	k	ia	41	阳入	
劉	闽北区	东南片		松溪	l	iu	44	阳平甲	
劍	闽北区	东南片		松溪	k	iŋ	33	阴去	
劒	闽北区	东南片		松溪	k	iŋ	33	阴去	
劔	闽北区	东南片		松溪	k	iŋ	33	阴去	
力	閩北區	東南片		松溪	l	ei	41/45/224	陽入/陽去/陰入	毅力，力氣，勤勞。
劝	闽北区	东南片		松溪	kʰ	yŋ	33	阴去	
办	闽北区	东南片		松溪	p	aŋ	45	阳去	
功	闽北区	东南片		松溪	k	oŋ	52	阴平	
加	闽北区	东南片		松溪	k	ɒ	52	阴平	
务	闽北区	东南片		松溪	0	u	45	阳去	
劣	闽北区	东南片		松溪	l	œ	224	阴入	
动	闽北区	东南片		松溪	t	oŋ	41	阳入	
助	闽北区	东南片		松溪	ts	ɒu	224	阴入	
劫	闽北区	东南片		松溪	k	ie	224	阴入	
励	闽北区	东南片		松溪	l	ei	45	阳去	
劲	闽北区	东南片		松溪	k	eiŋ	45	阳去	
劳	闽北区	东南片		松溪	l	o	31	阳平乙	
势	闽北区	东南片		松溪	s	ie	33	阴去	
勁	闽北区	东南片		松溪	k	eiŋ	45	阳去	
勃	闽北区	东南片		松溪	p	uei	224	阴入	
勇	闽北区	东南片		松溪	0	œyŋ	223	上声	
勉	闽北区	东南片		松溪	m	iŋ	223	上声	
勒	闽北区	东南片		松溪	l	œ	224	阴入	
動	閩北區	東南片		松溪	t	oŋ	41	陽入	
勘	閩北區	東南片		松溪	kʰ	aŋ	52	陰平	
務	闽北区	东南片		松溪	0	u	45	阳去	
勞	闽北区	东南片		松溪	l	o	31	阳平乙	
募	闽北区	东南片		松溪	m	u	45	阳去	
勢	闽北区	东南片		松溪	s	ie	33	阴去	
勤	闽北区	东南片		松溪	k	œyŋ	31	阳平乙	
勳	闽北区	东南片		松溪	h	œyŋ	33	阴去	
勵	闽北区	东南片		松溪	l	ei	45	阳去	
勸	闽北区	东南片		松溪	kʰ	yŋ	33	阴去	
勺	闽北区	东南片		松溪	tsʰ	ia	45	阳去	舀。
勻	闽北区	东南片		松溪	h	œyŋ	31	阳平乙	
包	闽北区	东南片		松溪	p	a/ɒu	52	阴平	包裹，动词。
匏	闽北区	东南片		松溪	p	y/u	31	阳平乙	匏桸：水瓢，匏子：葫芦瓜。
北	闽北区	东南片		松溪	p	œ	224	阴入	
匙	闽北区	东南片		松溪	ts	ie	44	阳平甲	
匠	闽北区	东南片		松溪	ts	ioŋ	45	阳去	
匣	閩北區	東南片		松溪	h	o	41	陽入	
匪	闽北区	东南片		松溪	h	uei	33	阴去	
匹	闽北区	东南片		松溪	pʰ	ei	224	阴入	
区	闽北区	东南片		松溪	kʰ	y	52	阴平	
匾	闽北区	东南片		松溪	p	iŋ	223	上声	
區	闽北区	东南片		松溪	kʰ	y	52	阴平	
十	闽北区	东南片		松溪	s/ts	i	45	阳去	二十，十只。
千	閩北區	東南片		松溪	tsʰ	iŋ	52	陰平	
升	闽北区	东南片		松溪	s	eiŋ	52	阴平	
午	闽北区	东南片		松溪	ŋ	u	41	阳入	
半	闽北区	东南片		松溪	p	ueiŋ	33	阴去	
协	闽北区	东南片		松溪	h	ie	224	阴入	
卑	闽北区	东南片		松溪	p	ei	52	阴平	
卓	闽北区	东南片		松溪	t	o	224	阴入	
協	闽北区	东南片		松溪	h	ie	224	阴入	
单	閩北區	東南片		松溪	t	ueiŋ	41	陽入	
卖	闽北区	东南片		松溪	m	a	45	阳去	
南	闽北区	东南片		松溪	n	aŋ	44	阳平甲	
博	闽北区	东南片		松溪	p	o	224	阴入	
占	闽北区	东南片		松溪	ts	iŋ	33	阴去	占卦。
卢	闽北区	东南片		松溪	l	ɒu	44	阳平甲	
卦	闽北区	东南片		松溪	k	ua	33	阴去	
卫	閩北區	東南片		松溪	0	y	45	陽去	
印	闽北区	东南片		松溪	0	eiŋ	33	阴去	
危	闽北区	东南片		松溪	ŋ	y	31	阳平乙	
即	闽北区	东南片		松溪	ts	ei	224	阴入	
卵	闽北区	东南片		松溪	s	ueiŋ	45	阳去	
卸	闽北区	东南片		松溪	s	ia	33	阴去	
卻	闽北区	东南片		松溪	kʰ	io	224	阴入	
卿	闽北区	东南片		松溪	kʰ	eiŋ	52	阴平	
厅	闽北区	东南片		松溪	tʰ	aŋ	52	阴平	
历	闽北区	东南片		松溪	l	ei	224	阴入	
厉	闽北区	东南片		松溪	l	ei	45	阳去	
压	闽北区	东南片		松溪	0	ɒ	224	阴入	
厚	闽北区	东南片		松溪	h/k	a	45/41	阳去/阳入	敦厚，形容词。
原	闽北区	东南片		松溪	ŋ	yŋ	44	阳平甲	
厲	闽北区	东南片		松溪	l	ei	45	阳去	
参	闽北区	东南片		松溪	s	aŋ	52	阴平	人参。
參	闽北区	东南片		松溪	s	aŋ	52	阴平	人参。
又	闽北区	东南片		松溪	0	iu	41	阳入	
叉	閩北區	東南片		松溪	tsʰ	ɒ	52	陰平	
及	闽北区	东南片		松溪	k	i	224	阴入	
友	闽北区	东南片		松溪	0	iu	223	上声	
双	閩北區	東南片		松溪	s	oŋ	52	陰平	
叔	闽北区	东南片		松溪	s	y	224	阴入	
取	闽北区	东南片		松溪	tsʰ	œy	223	上声	
受	闽北区	东南片		松溪	s	iu	45	阳去	
变	闽北区	东南片		松溪	p	iŋ	33	阴去	
叢	闽北区	东南片		松溪	ts	oŋ	44	阳平甲	
口	闽北区	东南片		松溪	kʰ	a	223	上声	
古	閩北區	東南片		松溪	k	u	223	上聲	
句	闽北区	东南片		松溪	k	a	52	阴平	
叩	闽北区	东南片		松溪	kʰ	o	224	阴入	叩头。
召	閩北區	東南片		松溪	h	io	41	陽入	
叮	闽北区	东南片		松溪	t	aŋ	44	阳平甲	蚊子叮。
可	闽北区	东南片		松溪	kʰ	o	223	上声	
史	闽北区	东南片		松溪	s	u	223	上声	
司	闽北区	东南片		松溪	s	u	52	阴平	
各	闽北区	东南片		松溪	k	o	224	阴入	
合	闽北区	东南片		松溪	h	o	224	阴入	
吉	闽北区	东南片		松溪	k	i	224	阴入	
同	闽北区	东南片		松溪	t	oŋ	31	阳平乙	
名	闽北区	东南片		松溪	m	iaŋ	44	阳平甲	
后	閩北區	東南片		松溪	h	a	45	陽去	
吏	闽北区	东南片		松溪	l	ei	45	阳去	
吐	闽北区	东南片		松溪	tʰ	ɒu	223	上声	吐唾。
君	闽北区	东南片		松溪	k	œyŋ	52	阴平	
吞	闽北区	东南片		松溪	tʰ	ueiŋ	52	阴平	
吠	闽北区	东南片		松溪	p	ei	224	阴入	
含	闽北区	东南片		松溪	h/k	aŋ	31	阳平乙	
吳	閩北區	東南片		松溪	ŋ	u	44	陽平甲	
吸	闽北区	东南片		松溪	k	i	224	阴入	
吹	闽北区	东南片		松溪	tsʰ	œ	52	阴平	
呂	闽北区	东南片		松溪	l	œy	223	上声	
呈	闽北区	东南片		松溪	t	iaŋ	31	阳平乙	
告	闽北区	东南片		松溪	k	o	33	阴去	
员	闽北区	东南片		松溪	0	yŋ	44	阳平甲	
周	闽北区	东南片		松溪	ts	iu	52	阴平	
呪	闽北区	东南片		松溪	ts	iu	33	阴去	
味	闽北区	东南片		松溪	0	uei	224	阴入	
呼	闽北区	东南片		松溪	h	u	52	阴平	
命	闽北区	东南片		松溪	m	iaŋ/eiŋ	45/41	阳去/阳入	命令，生命。
咙	闽北区	东南片		松溪	l	iaŋ	31	阳平乙	喉咙。
咨	闽北区	东南片		松溪	ts	u	52	阴平	
哀	闽北区	东南片		松溪	0	ua	52	阴平	
品	闽北区	东南片		松溪	pʰ	eiŋ	223	上声	
响	闽北区	东南片		松溪	h	ioŋ	223	上声	
員	闽北区	东南片		松溪	0	yŋ	44	阳平甲	
哥	闽北区	东南片		松溪	k	o	52	阴平	
哲	闽北区	东南片		松溪	ts	ie	224	阴入	
哺	闽北区	东南片		松溪	p	o	45	阳去	
唆	闽北区	东南片		松溪	s	o	44	阳平甲	啰嗦。
唐	闽北区	东南片		松溪	t	aŋ	31	阳平乙	
售	闽北区	东南片		松溪	s	iu	45	阳去	
唱	闽北区	东南片		松溪	tsʰ	ioŋ	33	阴去	
唾	闽北区	东南片		松溪	tʰ	uei	33	阴去	
商	闽北区	东南片		松溪	s	ioŋ	52	阴平	
問	闽北区	东南片		松溪	m	oŋ	45	阳去	
啓	闽北区	东南片		松溪	kʰ	i	223	上声	
啟	闽北区	东南片		松溪	kʰ	i	223	上声	
啰	闽北区	东南片		松溪	l	o	44	阳平甲	啰嗦。
啼	闽北区	东南片		松溪	tʰ	ie	44	阳平甲	
善	閩北區	東南片		松溪	s	iŋ	45	陽去	
喉	闽北区	东南片		松溪	h	u	31	阳平乙	
喊	闽北区	东南片		松溪	h	aŋ	223	上声	
喘	闽北区	东南片		松溪	tsʰ	ueiŋ	223	上声	
喙	闽北区	东南片		松溪	tsʰ	y	33	阴去	嘴。
喚	闽北区	东南片		松溪	h	ueiŋ	45	阳去	
喜	闽北区	东南片		松溪	h	i	223	上声	
喧	闽北区	东南片		松溪	s	yŋ	52	阴平	
喪	闽北区	东南片		松溪	s	aŋ	33	阴去	丧事。
喬	閩北區	東南片		松溪	k	io	31	陽平乙	
單	闽北区	东南片		松溪	t	ueiŋ	41	阳入	
喻	闽北区	东南片		松溪	0	œy	45	阳去	
嗝	闽北区	东南片		松溪	k	ɒ	224	阴入	食物塞住。
嗣	闽北区	东南片		松溪	s	u	45	阳去	
嗤	闽北区	东南片		松溪	tsʰ	i	52	阴平	
嘉	闽北区	东南片		松溪	k	ɒ	52	阴平	
嘗	闽北区	东南片		松溪	0/s	ioŋ	31/223	阳平乙/上声	
器	闽北区	东南片		松溪	kʰ	i	33	阴去	
嚨	闽北区	东南片		松溪	l	iaŋ	31	阳平乙	喉咙。
嚴	闽北区	东南片		松溪	ŋ	iŋ	44/31	阳平甲/阳平乙	严格，姓。
嚻	闽北区	东南片		松溪	h	io	52	阴平	
囂	闽北区	东南片		松溪	h	io	52	阴平	
囉	闽北区	东南片		松溪	l	o	44	阳平甲	啰嗦。
囊	闽北区	东南片		松溪	n	aŋ	31	阳平乙	
囚	闽北区	东南片		松溪	tsʰ	iu	223	上声	
四	闽北区	东南片		松溪	s	ei	33	阴去	
回	闽北区	东南片		松溪	h	uei	31	阳平乙	
因	闽北区	东南片		松溪	0	eiŋ	52	阴平	
团	闽北区	东南片		松溪	t	ueiŋ	31	阳平乙	
困	闽北区	东南片		松溪	kʰ	ueiŋ	33	阴去	
固	闽北区	东南片		松溪	k	u	33	阴去	
国	闽北区	东南片		松溪	k	uei	224	阴入	
图	闽北区	东南片		松溪	t/tʰ	ɒu	31/44	阳平乙/阳平甲	企图，图书馆。
圆	闽北区	东南片		松溪	0/h	yŋ	44/31	阳平甲/阳平乙	圆圈，货币单位。
國	闽北区	东南片		松溪	k	uei	224	阴入	
園	闽北区	东南片		松溪	h	yŋ	44	阳平甲	
圓	閩北區	東南片		松溪	0/h	yŋ	44/31	陽平甲/陽平乙	圓圈，貨幣單位。
