#ɿ
ts [45]资[121]瓷糍慈[33]紫子[21]字寺
tsʰ [121]池[54]刺赐次
s [45]斯厮撕私师狮司丝思[33]死[54]四试□{膞}劝[21]祀伺

#i
p [45]碑卑[33]比匹[21]被避□{绊}毕辟
pʰ [121]皮疲脾琵枇[54]屁
m [23]尾[21]味
f [45]飞[121]肥[54]痱
t [45]猪[121]迟[23]柱[54]递[21]箸住转{～眼，～送}转{～螺丝，～圈圈}
tʰ [45]□{黏}
n [121]疑凝[23]你[21]谊
l [121]厉离{～ 别}篱璃梨厘狸[33]里{一～ 路}[23]礼李里{～面}理[54]利[21]离{～开半寸}痢泪列
ts [45]聚[121]鳍随全绝传{～达}[33]煮纸姊指止基[23]是趾[54]翅志{～气}志{杂～}痣杞[21]谢自疾
tsʰ [33]启□{喘}[54]器□{看}
s [45]尸□{圈}[121]匙诗时[33]□{癣}选[54]戏
tʃ [45]支枝肢栀脂专砖[121]徐除[33]主痔[54]骑季[21]治传{～记}倔
tʃʰ [45]蛆车{～马炮}欺川穿[33]齿[54]串
ʃ [45]书舒须输嬉希稀[33]鼠喜船[23]薯舌[54]暑虚[21]竖树豉事
k [45]饥[121]其棋期旗[33]几{～个}[54]矩计寄记忌[21]几{茶～}吸
kʰ [33]起[54]气汽
∅ [45]余医衣依[121]余{多～}移姨[33]蚁椅[23]雨[21]誉芋二贰

#u
p[121]薄[33]补[54]布步[21]蒲菩脯部怖埠菢
pʰ [45]铺{～设}[33]谱[54]铺{店～}
m [121]谋
f [45]呼麸□{瓤}[121]敷扶芙浮[33]火伙苦虎浒斧[23]豁[54]裤戽腑付傅富副[21]胡湖狐壶乎葫户符复佛{仿～}佛幅服
t [121]徒图[21]大
tʰ [121]屠
n [121]挪奴
l [121]卤[33]鸬
ts [54]组
s [23]洒
tʃ [54]债[21]寨
k [45]姑孤[33]古估牯股鼓故固顾[54]过
kʰ [54]库
∅ [45]乌污[121]禾吴[23]武舞[54]悟务[21]梧雾握

#y
n[45]女
l [45]吕[121]驴[33]捋[21]虑滤
tʃʰ [33]取
∅ [121]遗[21]玉

#a
p [45]包胞[121]刨鉋剖[33]鲍[23]饱[54]暴豹爆[21]□{掉}□{丢}笨剥北百柏伯魄白卜
pʰ [45]抛[54]泡炮泡{～在水里}[21]帕雹拍扑
m [21]□{爸}墨麦脉
f [54]□{宽}[21]画
t [45]蔸{棵}兜达[121]姐[33]斗抖陡[21]豆逗溻得
tʰ [45]偷[54]透[21]踏
n [21]闹
l [21]漏陋勒
ts [33]走[54]纣昼宙皱[21]贼
tsʰ [54]凑
s [45]搜搜{～集}[54]嗽馊瘦[21]塞色
tʃ [45]争[121]睁[33]爪[54]罩[21]摘
tʃʰ [45]差{～别，～不多}差{出～}抄撑[33]炒吵[23]皴{脸～}[54]衬[21]茬□{裂}拆
ʃ [45]□{找}生牲甥[54]潲兽
k [45]交胶勾钩沟勾纠[33]狗苟[54]教{～书}教{～育，～他去}窖觉够构购[21]各角格隔谷
kʰ [45]敲抠[33]考烤口[54]扣寇[21]咳刻{时～}刻{用刀～}克
ŋ [45]□{挠}[21]硬额
h [23]后[54]孝[21]吓{～一跳}学黑客吓{恐～}核
∅ [45]□{篅}[54]□{傲}沤怄□{酿}

#ia
∅ [45]易{难～}妖邀腰要{～求}幺吆[54]买要{想～，重～ }[21]药

#ua
k [21]骨

#ɛ
p [54]倍辈背焙备
pʰ [54]配佩
m [21]外
f [23]悔[54]废[21]会{～计}贿会{开～}会{～不～}绘费汇
t [23]□{澄}[21]赌直
tʰ [45]太
n [21]纳
l [121]来[21]力
ts [121]才材[33]井[21]最节截值
tsʰ [45]猜[33]亲{～家}[54]彩[21]切
s [45]息[54]性[21]悉膝惜席
tʃ [21]只
ʃ [33]使[54]盛
k [21]劫□{涩}结洁
ŋ [121]熬[21]艾孽
h [45]还
∅ [54]碍爱

#iɛ
p [45]膘标彪[121]瓢嫖鳔[33]表{～示}表{钟～}扁[54]闭[21]憋逼璧壁
pʰ [45]□{斜}批胚坯披飘[54]漂票漂{～ 亮}[21]撇劈
m [121]苗描[23]米渺秒[54]□{烂}[21]庙妙□{沉}篾□{溺}
t [45]低刁雕[121]题条调{～和}调{音～}长{长短}[33]底抵弟鸟[54]帝钓吊调{～动}滴[21]第跌丈
tʰ [45]梯[33]体[54]替涕剃跳[21]帖贴铁
n [45]娘[121]拿[33]泥尼[23]两{～个}[21]腻尿蹑
l [121]犁燎疗聊辽撩瞭良凉量{～长短}粮梁[33]两{几～几钱}[23]鲤了[54]□{拽}□{扔}□{掷}[21]荔料廖亮辆量{数～}
ts [45]齐脐焦蕉椒将{～来}浆张即鲫[121]墙常[33]挤蒋[54]借祭酱将{大～}帐账障[21]折{～叠}蛰折{～断}折{弄～了}嚼积迹脊
tsʰ [45]锹枪[33]抢厂[54]脆唱[21]尺戚
s [45]西栖犀消宵霄硝销烧萧相{互～}箱厢镶[33]舍洗少想[54]世岁小笑象像[21]泻削
tʃ [45]遮朝招诏汁章樟[121]强[33]展长涨掌[54]照[21]蔗□{跨}织职
tʃʰ [45]车{马～}[33]扯[21]吃
ȵ [23]仰[21]入日让
ʃ [45]奢赊商伤香乡[121]蛇裳[33]写享响[54]屉向[21]射麝食
k [45]鸡刚姜经[121]茄乔桥荞[23]强{勉～，倔～}[21]急脚激
ŋ [21]热
∅ [33]也

#uɛ
t [45]堆[121]锤[54]对队兑[21]笛
tʰ [45]推[23]腿[54]退蜕褪
tsʰ [45]催崔[54]粹
tʃ [45]追锥蜇[33]嘴[54]醉[21]罪坠
tʃʰ [45]吹炊[33]揣
ʃ [45]鳃[33]摔水[54]碎税[21]睡
k [45]规龟归[33]鬼[54]桂柜贵[21]跪
kʰ [45]魁亏窥
∅ [45]好[121]围[33]威[54]喂[21]为维胃

#ɤ
p[45]笔[33]不[21]鼻□{打}
m [23]蜜
t [121]头
tʰ [45]他[21]特
l [45]乐[121]捞楼[23]冷[21]立笠粒栗肋
ts [54]做[21]侄
tsʰ [21]七漆出侧
s [21]湿
ʃ [21]十拾实
ŋ [23]咬藕偶
h [121]喉瘊[33]□{玩}[23]厚□{密}

#iɤ
t [21]胀
ts [21]匠
s [54]相{～貌}
∅ [121]摇谣窑姚[33]叶[23]舀[21]噎一

#uɤ
p [45]簰[121]排牌[33]摆[54]拜
pʰ [21]派
m [121]埋[21]卖迈
f [45]花寒藩翻番反[121]华划{～船}槐烦[33]犯[23]旱矾[54]□{块}快[21]坏话法乏汉汗饭发罚
t [21]大{～夫，～黄，药名}
l [121]蓝篮兰拦栏[23]览揽榄[54]辣[21]癞
tsʰ [45]餐[21]擦
s [45]三珊[54]散{鞋带～了}伞[21]撒萨
tʃ [45]斋[121]柴抓
tʃʰ [21]查
ʃ [45]筛山闩拴[33]耍[54]晒涮[21]刷
k [45]瓜街甘柑干肝竿关惯柑{橙}[121]锅[33]假{真～}贾寡[23]减[54]假{放～}架驾嫁稼价界怪挂卦[21]剐割葛刮
ŋ [45]弯湾[121]横{～直}横{蛮～ }[33]暗[54]案雁[21]岸万
h [121]含咸[21]瞎
∅ [45]豌[33]瓦[21]挖

#io
ts [21]卒
tʃ [121]求球[33]九久韭[23]舅
∅ [21]又右佑

#uo
p [45]菠玻巴芭疤罢班斑颁扳[121]婆[33]把{～握，～守，～柄}把{柄}扮板版[54]簸{～一～}簸{～箕}□{告}驳[21]□{躲}爬琶杷鈀坝耙败办八拨
pʰ [54]破怕[21]泼
