#ɿ			
z	③绕		
#iᴀɞ			
p	③表		
pʰ	⑤票		
m	⑤庙		
t	⑤掉		
tʰ	②条		
n	⑤料尿		
tɕ	①交焦 ⑤轿叫		
tɕʰ	②桥 ③桥		
ɕ	①箫 ③小 ⑤校孝笑		
Ø	①腰 ②摇 ⑤要		
#əʊ			
t	①兜 ③斗 ⑤豆鬥		
tʰ	①偷 ②头頭 ③陡 ⑤透		
n	②樓 ③縷 ⑤漏		
ts	①周州 ③走 ⑤奏		
tsʰ	②愁綢雠 ③丑醜 ⑤臭		
s	①收 ③手守首 ⑤瘦壽獸		
z	②柔		
k	①溝 ③狗 ⑤夠		
kʰ	③口		
ŋ	①歐 ③藕偶		
x	②侯 ⑤候后厚		
#iəʊ			
m	①繆		
t	①丢		
n	③流留牛 ⑤紐		
tɕ	①糾 ③九久酒 ⑤舅救舊就		
tɕʰ	①秋丘 ②求		
ɕ	①休 ②囚 ⑤袖		
Ø	①憂 ②由尤猶 ③有友 ⑤幼又右		
#æ̞̃			
t	①單 ③胆 ⑤旦		
tʰ	①貪 ②潭談 ⑤嘆		
n	②南男難蓝		
ts	①沾 ③斬展 ⑤暂站贊綻棧		
tsʰ	①餐 ②蚕 ③惨産		
s	①衫三山 ②蟬 ③陕閃 ⑤散扇		
z	②然 ③染		
k	①干 ③感敢		
kʰ	①看 ⑤看		
ŋ	①庵安 ⑤晏₁岸暗		
x	①酣 ②含銜鹹寒 ⑤陷漢旱汗		
p	①班 ③板 ⑤半件辦		
pʰ	②盤 ⑤盼判叛		
m	⑤慢		
f	①翻 ②凡 ③反 ⑤范犯贩飯		
#iɛ̃			
p	①鞭编 ③贬蝙扁 ⑤变便{方∽}辫		
pʰ	①偏 ⑤片遍		
m	②棉 ③免 ⑤面		
t	③點典 ⑤電店		
tʰ	①天添 ②甜田填 ③舔		
n	①拈研 ②廉連聯年嚴 ⑤念驗硯		
tɕ	①監姦間 ③減檢繭剪 ⑤漸件健見建		
tɕʰ	①謙千 ②前錢鉗 ③淺譴 ⑤歉欠		
ɕ	①先仙 ②閑嫌賢 ③險 ⑤憲縣現限		
Ø	①醃烟 ②言延鹽 ③眼演 ⑤厭晏₂		
#uæ̞̃			
t	①端 ③短 ⑤斷		
tʰ	②團		
n	③暖 ⑤亂		
k	①官關鳏觀 ③管 ⑤慣貫		
kʰ	①宽 ③皖		
x	①歡 ②環還 ③緩 ⑤換喚幻		
ts	①專 ③轉 ⑤篆		
tsʰ	②船传 ③鏟		
s	①删酸 ⑤算閂		
z	③軟阮		
Ø	①彎 ②完玩 ③碗晚 ⑤院萬		
#yɛ̃			
tɕ	①捐 ③捲 ⑤倦		
tɕʰ	①圈 ②全權 ③犬 ⑤勸		
ɕ	①鲜宣軒喧暄掀 ②玄旋懸弦 ③癬選		
Ø	①淵 ②元園圓緣原鉛沿丸 ③遠 ⑤願怨		
#ən			
p	①奔崩 ③本 ⑤笨奔{∽小康}		
pʰ	②盆彭澎		
m	②門們 ⑤悶		
f	①分 ③粉 ⑤奮		
t	①燈 ③等 ⑤鄧凳盾鈍炖頓		
tʰ	①吞 ②囤誊藤疼騰		
n	②倫能 ③冷 ⑤嫩論		
k	①跟根耕庚更 ⑤更		
kʰ	①坑 ③肯懇		
ŋ	①恩櫻 ⑤硬		
x	①亨 ②恒 ③很 ⑤恨杏		
ts	①臻增曾真遵尊徵爭偵征 ③整振震 ⑤鄭政陣正		
tsʰ	①撑村 ②存沉陳承臣橙成誠 ⑤趁襯寸		
s	①森生僧孫身深申 ②神晨辰乘娠 ③審筍 ⑤甚剩		
z	②壬仍人仁 ③忍 ⑤認		
#in			
p	①氷兵 ③禀 ⑤病		
pʰ	①拼 ②貧平瓶 ③品		
m	②名民明盟 ③敏 ⑤命		
t	①丁 ③頂 ⑤定		
tʰ	①聽 ②停 ⑤聽		
n	②林鄰寧陵零靈凝 ⑤令		
tɕ	①今金津巾斤荆經京 ③緊頸 ⑤近進晋静		
tɕʰ	①親欽清輕 ②秦情 ③請 ⑤侵慶		
ɕ	①星心新欣興 ②形行 ⑤幸信姓性		
Ø	①鶯樱因英 ②銀盈寅 ③隱引 ⑤印應		
#uən			
k	③滾 ⑤棍		
kʰ	①坤昆 ⑤困		
x	①昏 ②魂横 ⑤混		
ts	③准		
tsʰ	①椿春		
s	②唇純繩 ⑤順		
z	⑤閏孕		
Ø	①温 ②文蚊聞 ③穩 ⑤問		
#yn			
tɕ	①均君軍 ③迥 ⑤俊菌		
tɕʰ	①傾頃 ②羣瓊裙 ③頃		
ɕ	①熏 ②尋旬		
Ø	②雲云螢營榮 ③允永尹 ⑤運		
#ᴀᵑ			
p	①邦幫 ③榜绑膀 ⑤谤傍棒		
pʰ	②旁		
m	②忙		
f	①方芳 ②房防 ⑤放		
t	①當 ③黨 ⑤當		
tʰ	①湯 ②唐堂		
n	②囊郎 ③朗		
k	①剛綱		
kʰ	①康 ⑤抗亢		
ŋ	②昂		
x	②行 ⑤巷項		
ts	①張 ③長 ⑤丈帳		
tsʰ	①昌倉窗 ②長 ⑤唱		
s	①商桑 ②常 ⑤上尚		
z	⑤讓		
#iᴀᵑ			
n	②良娘 ③兩仰 ⑤亮		
tɕ	①江将姜 ③講		
tɕʰ	①腔匡筐 ②強詳祥 ⑤像{白}		
ɕ	①香鄉 ③想 ⑤象像		
Ø	①央 ②羊陽 ③養 ⑤様		
#uᴀᵑ			
k	①光 ③廣		
kʰ	②狂 ⑤況曠		
x	①荒 ②黃 ③謊		
ts	①椿莊 ⑤状撞{文}壯		
tsʰ	①倉 ②牀 ③撞		
s	①雙桑		
Ø	①汪 ②王忘 ③枉往 ⑤望忘旺		
#oŋ			
pʰ	②朋棚蓬		
m	②蒙萌謀膜{眼角∽} ③猛某畝 ⑤孟夢茂		
f	①風封 ②馮浮 ③否 ⑤奉		
t	①東冬 ③董懂 ⑤動洞		
tʰ	①通 ②同 ③統桶 ⑤痛		
n	①聾 ②農隆龍籠濃 ③攏 ⑤弄		
k	①公弓工恭宫供{∽养} ③拱巩汞 ⑤共供貢		
kʰ	①空 ③孔恐 ⑤空		
x	①轟 ②弘宏紅 ③哄{∽骗}		
ts	①宗中鈡舂 ③總 ⑤重衆皺		
tsʰ	①葱充沖 ②從蟲崇 ③寵 ⑤衝{用语言顶撞人}		
s	①松鬆嵩 ③聳慫{∽勇} ⑤送宋誦		
z	②絨茸		
Ø	①翁 ⑤瓮		
#ioŋ			
tɕʰ	②窮		
ɕ	①兄胸熏勛凶 ②雄熊		
Ø	①雍 ②融容蓉庸 ③勇拥甬涌 ⑤用		
