// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-子洲縣-老君殿鎮
// 来源：張建華《子洲方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-子洲縣-老君殿鎮
@SRC	張建華《子洲方言語音研究》

@INI	p	pʰ	m	f	ts	tʂ	tʂʰ	ʂ	ʐ	x	∅
@FIN	ei
@TON	陰平	13
@TON	陽平	22
@TON	上聲	423
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
p	ei	陰平	杯 背{~起} 碑 卑 悲
p	ei	去聲	貝 倍 輩 背{~誦}
pʰ	ei	陰平	坯{土~}
pʰ	ei	陽平	培 陪 賠 裴 □{落：桌子上~了一層土}
pʰ	ei	上聲	胚{~胎}
pʰ	ei	去聲	沛 配 佩
m	ei	陽平	梅 枚 媒 煤 霉
m	ei	上聲	每 美
m	ei	去聲	妹 昧 媚 寐 夢{~以求}
f	ei	陰平	非 菲 飛 妃 匪 翡{~翠} 緋 啡
f	ei	陽平	肥
f	ei	去聲	廢 肺 吠 痱{~子} 費
ts	ei	陽平	賊
tʂ	ei	陰平	遮
tʂ	ei	去聲	這{~個}
tʂʰ	ei	陰平	車
tʂʰ	ei	上聲	扯 撤{~職} 逞{~能}
ʂ	ei	陰平	賒
ʂ	ei	陽平	蛇
ʂ	ei	上聲	舍{~不得}
ʂ	ei	去聲	社 射 麝{~香}
ʐ	ei	上聲	惹
ʐ	ei	去聲	□{嘆詞：~！這麼多！}
x	ei	去聲	嘿
∅	ei	去聲	噫
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-子洲縣-老君殿鎮
// 来源：張建華《子洲方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-子洲縣-老君殿鎮
@SRC	張建華《子洲方言語音研究》

@INI	p	pʰ	m	t	tʰ	n	l	tɕ	tɕʰ	ɕ	∅
@FIN	i
@TON	陰平	13
@TON	陽平	22
@TON	上聲	423
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
p	i	陰平	鞭 編 邊
p	i	上聲	貶 蝙 扁{~食：餃子} 匾 □{纏挽起（褲邊、袖子）等}
p	i	去聲	便 辨 辯 變 汁 辮 遍 □{進：~出來}
pʰ	i	陰平	篇 偏
pʰ	i	陽平	便{~宜}
pʰ	i	上聲	□{掰開：~開}
pʰ	i	去聲	騙 片
m	i	陽平	綿 棉 眠
m	i	上聲	免 勉 娩 緬 澠
m	i	去聲	面
t	i	陰平	掂{~掇} 顛
t	i	上聲	抵 點 典 滴 碘
t	i	去聲	弟{~~} 店 惦 電 殿 奠 佃 墊
tʰ	i	陰平	添 天 填
tʰ	i	陽平	甜 田
tʰ	i	上聲	舔 腆
n	i	陽平	倪 尼 黏 鯰 拈 年 □{~~：奶奶}
n	i	上聲	擬 眼 碾 輦 捻 攆 你
n	i	去聲	釅{~茶：濃茶} 念
l	i	陰平	□{窟~：圓圈} 蠐{蛤~：松鼠} □{圪~：抓癢逗笑} □{卜~：蹦躂}
l	i	陽平	犁 黎 離 籬 梨 厘 狸{~貓} 廉 鐮 連 聯 憐 蓮
l	i	上聲	禮 李 裡 鯉 斂 臉 咧{~開}
l	i	去聲	例 厲 勵 麗 隸 荔 利 痢 吏 殮 練 貼 臉 鏈 戀
tɕ	i	陰平	皆 階 監 尖 殲 兼 艱 奸 煎 街{步行~} 間{空~} 鍵{~牛} 箋 肩 堅 耕{~地} 秸{麥~}
tɕ	i	上聲	姐 解 檢 簡 揀 剪 繭 趼 鹼
tɕ	i	去聲	借 介 芥 疥 艦 監 漸 劍 間 桐 柬 諫 澗 銅 箭 濺 賤 踐 鍵 建 健 鍵 件 見 覓{~菜} □{洋芋~~：土豆絲兒} □{~~：高粱稈子}
tɕʰ	i	陰平	鶼 簽 謙 遷 千 牽 鉛
tɕʰ	i	陽平	茄 鉗 錢 乾 虔 前
tɕʰ	i	上聲	潛 淺 譴 □{多管閒事或阿諛奉承}
tɕʰ	i	去聲	笪{躺下} 嵌 欠 歉 迄 芡{澱粉}
ɕ	i	陰平	些 仙 鮮 掀 先
ɕ	i	陽平	邪 斜 咸{~陽} 銜{頭~} 嫌 閒{休~} 涎 賢 弦
ɕ	i	上聲	寫 險 顯
ɕ	i	去聲	瀉 卸 謝 解{姓} 懈 陷 限 線 羨 泄 憲 獻 現 縣 □{吃，帶貶義} 先{~後：妯娌} 屑
∅	i	陰平	淹 閹 醃 焉 蔫{死~：枯萎} 煙 蜒{毛蚰~：蜈蚣}
∅	i	陽平	爺{老~} 岩 炎 鹽 閻 嚴 顏 延 言 研 沿
∅	i	上聲	野 掩{~護} 饜{~子} 魘 儼 演 兗
∅	i	去聲	夜 詣 驗 厭 焰 雁 宴 筵 諺 堰 燕 硯 咽 液 腋 咽
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-子洲縣-老君殿鎮
// 来源：張建華《子洲方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-子洲縣-老君殿鎮
@SRC	張建華《子洲方言語音研究》

@INI	p	pʰ	m	t	tʰ	n	l	tɕ	tɕʰ	ɕ
@FIN	iɐ
@TON	上聲	423

// Initial	Final	Tone	CharList (Space separated)
p	iɐ	上聲	筆 逼
pʰ	iɐ	上聲	匹 劈 辟 僻
m	iɐ	上聲	泌 密 蜜 秘
t	iɐ	上聲	的
tʰ	iɐ	上聲	踢
n	iɐ	上聲	膩 匿 逆
l	iɐ	上聲	立 力 粒 歷
tɕ	iɐ	上聲	己 緝 輯 急 級 及 疾 吉 極 擊 激 稼 稽 藉 髻 集 極 積 跡 籍 藉 績
tɕʰ	iɐ	上聲	七 乞 戚 漆
ɕ	iɐ	上聲	吸 悉 膝 休 息 熄 錫
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-子洲縣-老君殿鎮
// 来源：張建華《子洲方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-子洲縣-老君殿鎮
@SRC	張建華《子洲方言語音研究》

@INI	p	pʰ	m	t	tʰ	n	l	tɕ	tɕʰ	ɕ	∅
@FIN	iɐʔ
@TON	入聲	4

// Initial	Final	Tone	CharList (Space separated)
p	iɐʔ	入聲	臂 畢 必 弼 逼{~迫} 碧 壁 璧
pʰ	iɐʔ	入聲	鼻 迫 魄 僻{偏~} 辟{開~}
m	iɐʔ	入聲	密{緊~} 蜜{蜂~} 覓 秘
t	iɐʔ	入聲	嫡 笛 敵 狄 的{目~}
tʰ	iɐʔ	入聲	踢{~出來}
n	iɐʔ	入聲	膩{油~} 逆{~行} 溺{~死}
l	iɐʔ	入聲	立{~場} 笠{斗~} 粒{顆~} 歷{~史} 栗
tɕ	iɐʔ	入聲	即 稼 稽 藉{狼~} 髻 集{~體} 急{緊~} 級{~別} 及{以~} 吉{吉~} 極{~品} 積{~累} 籍{~貫} 績{豐功偉~}
tɕʰ	iɐʔ	入聲	砌 集{趕~} 七{~百} 漆{油~}
ɕ	iɐʔ	入聲	璽 徙 習{復~} 襲{~擊} 吸{~管} 息{休~} 熄{~滅} 媳 惜{可~} 昔 席 析{透~} 膝{護~} 錫{~礦} 悉{熟~} 夕
∅	iɐʔ	入聲	乙 一
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-子洲縣-老君殿鎮
// 来源：張建華《子洲方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-子洲縣-老君殿鎮
@SRC	張建華《子洲方言語音研究》

@INI	n	l	tɕ	tɕʰ	ɕ	∅
@FIN	iɑ̃
@TON	陰平	13
@TON	陽平	22
@TON	上聲	423
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
n	iɑ̃	陽平	娘 仰{頭~起}
n	iɑ̃	上聲	仰{靠著東西半躺著：~在鋪蓋上}
n	iɑ̃	去聲	釀
l	iɑ̃	陽平	良 涼 量{丈~} 糧 梁 粱
l	iɑ̃	上聲	兩{二~酒} 輛
l	iɑ̃	去聲	量{數~} 亮 諒 晾{~衣裳}
tɕ	iɑ̃	陰平	剛{才~：剛才} 將{~來} 漿 疆 僵 姜 江 豇
tɕ	iɑ̃	上聲	蔣 獎 槳 講
tɕ	iɑ̃	去聲	將{大~} 強{姓} 醬 匠 降{下~輩}
tɕʰ	iɑ̃	陰平	槍 羌 腔
tɕʰ	iɑ̃	陽平	牆 強{~大}
tɕʰ	iɑ̃	上聲	搶
tɕʰ	iɑ̃	去聲	嗆{煙~人} 搶
ɕ	iɑ̃	陰平	相{互~} 箱 廂 湘 襄 鑲 香 鄉
ɕ	iɑ̃	陽平	詳 祥 降{投~}
ɕ	iɑ̃	上聲	想 享 響 餉
ɕ	iɑ̃	去聲	相{~貌} 像 橡 向 項
∅	iɑ̃	陰平	央 秧 殃
∅	iɑ̃	陽平	羊 洋 楊 揚 瘍
∅	iɑ̃	上聲	仰{~塵：頂棚} 養 癢
∅	iɑ̃	去聲	樣 恙 漾 □{揮動、甩}
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-子洲縣-老君殿鎮
// 来源：張建華《子洲方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-子洲縣-老君殿鎮
@SRC	張建華《子洲方言語音研究》

@INI	p	pʰ	m	t	tʰ	n	l	tɕ	tɕʰ	ɕ	∅
@FIN	iɔ
@TON	陰平	13
@TON	陽平	22
@TON	上聲	423
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
p	iɔ	陰平	膘 標 彪
p	iɔ	上聲	表 婊 裱
p	iɔ	去聲	覅{“不要”的合音：~動}
pʰ	iɔ	陰平	飄 漂{~浮} □{~不起：不值得}
pʰ	iɔ	陽平	瓢
pʰ	iɔ	上聲	瞟
pʰ	iɔ	去聲	漂{~亮} 票
m	iɔ	陽平	苗 描 瞄 矛{~子：長矛}
m	iɔ	上聲	藐 渺 秒
m	iɔ	去聲	廟 妙
t	iɔ	陰平	刁 貂 碉 凋 雕 □{奪：~過來}
t	iɔ	去聲	調{~動} 釣 吊 掉
tʰ	iɔ	陰平	挑{~肥揀瘦}
tʰ	iɔ	陽平	條 迢 調{~料} 笤{~帚}
tʰ	iɔ	上聲	挑{~撥}
tʰ	iɔ	去聲	跳 眺
n	iɔ	上聲	嫋 咬 □{癢}
n	iɔ	去聲	尿
l	iɔ	陽平	療 聊 遼 撩 寥 □{聰明靈動：這娃娃可~了} 繚{縫：~上兩針}
l	iɔ	上聲	燎{火~眉毛} 了{~結}
l	iɔ	去聲	瞭 料 廖 撂 □{丟失}
tɕ	iɔ	陰平	交 郊 膠 教{~書} 焦 蕉 椒 驕 嬌 澆
tɕ	iɔ	上聲	絞 狡 鉸{剪：~指甲} 攪 剿 狡{~詐} 繳 僥{~幸} 角 餃
tɕ	iɔ	去聲	教{~育} 校{~對} 轎 叫 覺{睡~}
tɕʰ	iɔ	陰平	敲 悄 蹺{量詞，相當於“步”：一~}
tɕʰ	iɔ	陽平	樵 瞧 喬 僑 橋 蕎{~麥}
tɕʰ	iɔ	上聲	巧 鳥
tɕʰ	iɔ	去聲	俏 鞘 竅 殼{地~}
ɕ	iɔ	陰平	淆 消 宵 霄 硝 銷 蕭 簫 □{嬌氣}
ɕ	iɔ	陽平	枵{置於物體邊緣：~在邊上}
ɕ	iɔ	上聲	小 曉
ɕ	iɔ	去聲	校{學~} 笑
∅	iɔ	陰平	妖 邀 腰 要{~求} 幺{~二三} 吆{~牲口} 鼬{黃~}
∅	iɔ	陽平	肴 搖 謠 窯 姚 堯 遙
∅	iɔ	上聲	舀{~水} 杳{~無音信}
∅	iɔ	去聲	要{重~} 耀
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-子洲縣-老君殿鎮
// 来源：張建華《子洲方言語音研究》
