字	片	区	小片	方言点	声母	韵母	调值	调类	备注
債	闽南区	泉漳片		漳浦	ts	ɛ	11	阴去	
傷	闽南区	泉漳片		漳浦	s	iaŋ	55	阴平	
傾	闽南区	泉漳片		漳浦	kʰ	ɛŋ	55	阴平	
像	閩南區	泉漳片		漳浦	s	iaŋ	33	陽去	
僑	闽南区	泉漳片		漳浦	k	iau	213	阳平	
僞	闽南区	泉漳片		漳浦	g	ui	33	阳去	
僥	闽南区	泉漳片		漳浦	h	iau	55	阴平	
僧	闽南区	泉漳片		漳浦	ts	ɛŋ	55	阴平	
僭	闽南区	泉漳片		漳浦	s	iam	11	阴去	
僵	闽南区	泉漳片		漳浦	k	iaŋ	55	阴平	
價	闽南区	泉漳片		漳浦	k	ɛ	11	阴去	
僻	闽南区	泉漳片		漳浦	pʰ	iaʔ	32	阴入	
儀	闽南区	泉漳片		漳浦	g	i	213	阳平	
儂	闽南区	泉漳片		漳浦	l	aŋ	213	阳平	人。
億	闽南区	泉漳片		漳浦	0	ɛk	32	阴入	
儉	闽南区	泉漳片		漳浦	kʰ	iam	33	阳去	
儒	閩南區	泉漳片		漳浦	dz	i	213	陽平	
償	闽南区	泉漳片		漳浦	s	iaŋ	213	阳平	
優	闽南区	泉漳片		漳浦	0	iu	55	阴平	
儲	闽南区	泉漳片		漳浦	tʰ	i	55	阴平	
儼	闽南区	泉漳片		漳浦	g	iam	53	上声	
兀	闽南区	泉漳片		漳浦	g	ut	14	阳入	
允	闽南区	泉漳片		漳浦	0	in/un	53	上声	文读，答应。
元	闽南区	泉漳片		漳浦	g	uan	213	阳平	
兄	闽南区	泉漳片		漳浦	h	iã/iɔŋ	55	阴平	
充	闽南区	泉漳片		漳浦	s/tsʰ	iɔŋ	55	阴平	
兆	閩南區	泉漳片		漳浦	t	iau	33	陽去	
先	闽南区	泉漳片		漳浦	s	ɛŋ/ian	55	阴平	
光	闽南区	泉漳片		漳浦	k	uĩ/ɔŋ	55	阴平	
克	闽南区	泉漳片		漳浦	kʰ	ɛk	32	阴入	
兌	闽南区	泉漳片		漳浦	t	uɛ	213	阳平	
免	闽南区	泉漳片		漳浦	b	ian	53	上声	
兒	闽南区	泉漳片		漳浦	dz	i	213	阳平	
兔	闽南区	泉漳片		漳浦	tʰ	ɔu	11	阴去	
兗	闽南区	泉漳片		漳浦	0	ian	53	上声	兖州。
兜	闽南区	泉漳片		漳浦	t	au	55	阴平	
入	闽南区	泉漳片		漳浦	dz	ip	14	阳入	
內	闽南区	泉漳片		漳浦	l	uɛ/ai	33	阳去	
全	闽南区	泉漳片		漳浦	ts	uĩ/uan	213	阳平	文读，齐全。
兩	闽南区	泉漳片		漳浦	l	iũ/iaŋ	53	上声	
八	闽南区	泉漳片		漳浦	b/p	at	32	阴入	文读，曾经、～字读音亦同，白读。
公	闽南区	泉漳片		漳浦	k	aŋ/ɔŋ	55	阴平	
六	闽南区	泉漳片		漳浦	l	ak/iɔk	14	阳入	
兮	闽南区	泉漳片		漳浦	0/h	iei	33	阳去	
兰	闽南区	泉漳片		漳浦	l	an	213	阳平	
共	閩南區	泉漳片		漳浦	k	aŋ/iɔŋ	33	陽去	文讀，相同。
关	闽南区	泉漳片		漳浦	k	uaĩ/uɛ̃/uan	55	阴平	
兴	闽南区	泉漳片		漳浦	h	in/ɛŋ	55	阴平	
兵	闽南区	泉漳片		漳浦	p/pʰ	ɛŋ/iã	55	阴平	文读，天兵：身材魁梧。
具	闽南区	泉漳片		漳浦	k	i	33	阳去	
典	闽南区	泉漳片		漳浦	t	ian	53	上声	
兼	闽南区	泉漳片		漳浦	k	iam	55	阴平	
兽	闽南区	泉漳片		漳浦	s	iu	11	阴去	
冀	闽南区	泉漳片		漳浦	k	i	11	阴去	
内	闽南区	泉漳片		漳浦	l	uɛ/ai	33	阳去	
冊	闽南区	泉漳片		漳浦	s/tsʰ	ɛʔ	32	阴入	书，书。
册	闽南区	泉漳片		漳浦	s/tsʰ	ɛʔ	32	阴入	书，书。
再	闽南区	泉漳片		漳浦	ts	ai	11	阴去	
冗	闽南区	泉漳片		漳浦	dz	iɔŋ	53	上声	
写	闽南区	泉漳片		漳浦	s	ia	53	上声	
军	闽南区	泉漳片		漳浦	k	un	55	阴平	
农	闽南区	泉漳片		漳浦	l	ɔŋ	213	阳平	
冢	闽南区	泉漳片		漳浦	tʰ	iɔŋ	53	上声	
冤	闽南区	泉漳片		漳浦	0	uan	55	阴平	
冥	闽南区	泉漳片		漳浦	b	ɛ̃/ɛŋ	213	阳平	
冬	閩南區	泉漳片		漳浦	t	aŋ/ɔŋ	55	陰平	
冰	闽南区	泉漳片		漳浦	p	ɛŋ	55	阴平	
冲	闽南区	泉漳片		漳浦	s/tsʰ	iɔŋ	55	阴平	
冶	闽南区	泉漳片		漳浦	0	ia	53	上声	
冷	闽南区	泉漳片		漳浦	l	ɛŋ	53	上声	
准	闽南区	泉漳片		漳浦	ts	un	53	上声	
凊	闽南区	泉漳片		漳浦	s/tsʰ	in	11	阴去	
凋	闽南区	泉漳片		漳浦	t	iau	55	阴平	
凌	闽南区	泉漳片		漳浦	l	ɛŋ	213	阳平	
凝	闽南区	泉漳片		漳浦	g	ɛŋ	213	阳平	
几	闽南区	泉漳片		漳浦	k	i	55	阴平	茶几。
凡	闽南区	泉漳片		漳浦	h	uan	33	阳去	
凤	闽南区	泉漳片		漳浦	h	ɔŋ	33	阳去	
凯	闽南区	泉漳片		漳浦	kʰ	ai	53	上声	
凰	闽南区	泉漳片		漳浦	h	ɔŋ	213	阳平	
凱	闽南区	泉漳片		漳浦	kʰ	ai	53	上声	
凶	闽南区	泉漳片		漳浦	h	iɔŋ	55	阴平	
击	闽南区	泉漳片		漳浦	k	ɛk	32	阴入	
函	闽南区	泉漳片		漳浦	h	am	213	阳平	
凿	闽南区	泉漳片		漳浦	s/tsʰ	ɔk	14	阳入	
刀	闽南区	泉漳片		漳浦	t	o	55	阴平	
刁	闽南区	泉漳片		漳浦	tʰ	iau	55	阴平	
刃	闽南区	泉漳片		漳浦	dz	im	33	阳去	
分	闽南区	泉漳片		漳浦	h/p	un	55	阴平	
切	闽南区	泉漳片		漳浦	s/tsʰ	iat	32	阴入	文读，文读，怀恨。
刊	闽南区	泉漳片		漳浦	kʰ	an	55	阴平	
刎	闽南区	泉漳片		漳浦	b	un	53	上声	
刑	闽南区	泉漳片		漳浦	h	ɛŋ	213	阳平	
刘	闽南区	泉漳片		漳浦	l	au/iu	213	阳平	
则	闽南区	泉漳片		漳浦	ts	ɛk	32	阴入	
刚	闽南区	泉漳片		漳浦	k	ɔŋ/aŋ	55	阴平	
初	闽南区	泉漳片		漳浦	s/tsʰ	iei	55	阴平	
删	闽南区	泉漳片		漳浦	s	an	55	阴平	
判	闽南区	泉漳片		漳浦	pʰ	uã/uan	11	阴去	
別	闽南区	泉漳片		漳浦	p	at/iat	14	阳入	离别，别人。
利	閩南區	泉漳片		漳浦	l	ai/i	33	陽去	文讀，鋒利。
刪	闽南区	泉漳片		漳浦	s	an	55	阴平	
刮	闽南区	泉漳片		漳浦	k	uɛʔ/uat	32	阴入	文读，刮皮。
到	闽南区	泉漳片		漳浦	t	o	11	阴去	报到。
刴	闽南区	泉漳片		漳浦	t	o	53	上声	
券	闽南区	泉漳片		漳浦	k	uĩ	11	阴去	
刺	閩南區	泉漳片		漳浦	s/tsʰ	i	11	陰去	
刻	闽南区	泉漳片		漳浦	kʰ	ɛk	32	阴入	
剁	闽南区	泉漳片		漳浦	t	o	53	上声	
剃	闽南区	泉漳片		漳浦	tʰ	ĩ	11	阴去	
則	闽南区	泉漳片		漳浦	ts	ɛk	32	阴入	
削	闽南区	泉漳片		漳浦	s	iaʔ	32	阴入	
前	闽南区	泉漳片		漳浦	ts	ɛŋ/ian	213	阳平	
剔	闽南区	泉漳片		漳浦	tʰ	ak/ɛk	32	阴入	文读，剔骨。
剛	闽南区	泉漳片		漳浦	k	ɔŋ/aŋ	55	阴平	
剝	闽南区	泉漳片		漳浦	p	ak	32	阴入	
剧	闽南区	泉漳片		漳浦	k	iak	14	阳入	
剩	闽南区	泉漳片		漳浦	s	in	33	阳去	
剪	闽南区	泉漳片		漳浦	ts	ian	53	上声	
剿	闽南区	泉漳片		漳浦	ts	au	213	阳平	
劃	闽南区	泉漳片		漳浦	0	uɛ/uɛʔ	33/14	阳去/阳入	划破皮。
劇	闽南区	泉漳片		漳浦	k	iak	14	阳入	
劉	闽南区	泉漳片		漳浦	l	au/iu	213	阳平	
劍	闽南区	泉漳片		漳浦	k	iam	11	阴去	
劒	闽南区	泉漳片		漳浦	k	iam	11	阴去	
劔	闽南区	泉漳片		漳浦	k	iam	11	阴去	
力	閩南區	泉漳片		漳浦	l	at	14	陽入	
劝	闽南区	泉漳片		漳浦	kʰ	uĩ/uan	11	阴去	
功	闽南区	泉漳片		漳浦	k/kʰ	ɔŋ/aŋ	55	阴平	文读，功课。
加	闽南区	泉漳片		漳浦	k	ɛ	55	阴平	
务	闽南区	泉漳片		漳浦	b	u	33	阳去	
劣	闽南区	泉漳片		漳浦	l	uat	32	阴入	
动	闽南区	泉漳片		漳浦	t	aŋ/ɔŋ	33	阳去	
助	闽南区	泉漳片		漳浦	ts	ɔu	33	阳去	
努	閩南區	泉漳片		漳浦	l	ɔũ	53	上聲	
劫	闽南区	泉漳片		漳浦	k	iap	32	阴入	
励	闽南区	泉漳片		漳浦	l	i	33	阳去	
劲	闽南区	泉漳片		漳浦	k	ɛŋ	11	阴去	
劳	闽南区	泉漳片		漳浦	l	o	213	阳平	
势	闽南区	泉漳片		漳浦	s	i	11	阴去	
勁	闽南区	泉漳片		漳浦	k	ɛŋ	11	阴去	
勃	闽南区	泉漳片		漳浦	p	ut	14	阳入	
勇	闽南区	泉漳片		漳浦	0	iɔŋ	53	上声	
勉	闽南区	泉漳片		漳浦	b	ian	53	上声	
勋	闽南区	泉漳片		漳浦	h	un	55	阴平	
勒	闽南区	泉漳片		漳浦	l	ɛk	14	阳入	
動	閩南區	泉漳片		漳浦	t	aŋ/ɔŋ	33	陽去	
勘	閩南區	泉漳片		漳浦	kʰ	am	11	陰去	
務	闽南区	泉漳片		漳浦	b	u	33	阳去	
勛	闽南区	泉漳片		漳浦	h	un	55	阴平	
勞	闽南区	泉漳片		漳浦	l	o	213	阳平	
募	闽南区	泉漳片		漳浦	b	ɔu	33	阳去	
勢	闽南区	泉漳片		漳浦	s	i	11	阴去	
勤	闽南区	泉漳片		漳浦	kʰ	in	213	阳平	
勳	闽南区	泉漳片		漳浦	h	un	55	阴平	
勵	闽南区	泉漳片		漳浦	l	i	33	阳去	
勸	闽南区	泉漳片		漳浦	kʰ	uĩ/uan	11	阴去	
勺	闽南区	泉漳片		漳浦	s/ts	iaʔ/iak	14/32	阳入/阴入	文读，油勺。
勻	闽南区	泉漳片		漳浦	0	in	213	阳平	
勼	闽南区	泉漳片		漳浦	k	iu	55	阴平	缩。
勿	闽南区	泉漳片		漳浦	b	ut	14	阳入	
包	闽南区	泉漳片		漳浦	p	au	55	阴平	
匈	闽南区	泉漳片		漳浦	h	iɔŋ	55	阴平	
匏	闽南区	泉漳片		漳浦	p	u	213	阳平	
化	闽南区	泉漳片		漳浦	h	ua	11	阴去	
北	闽南区	泉漳片		漳浦	p	ak	32	阴入	
匙	闽南区	泉漳片		漳浦	s	i	213	阳平	
匠	闽南区	泉漳片		漳浦	s/tsʰ	iaŋ/iũ	33	阳去	
匡	闽南区	泉漳片		漳浦	kʰ	ɔŋ	55	阴平	
匣	閩南區	泉漳片		漳浦	0	aʔ/ap	14	陽入	
匪	闽南区	泉漳片		漳浦	h	ui	53	上声	
匹	闽南区	泉漳片		漳浦	pʰ	it	32	阴入	
区	闽南区	泉漳片		漳浦	kʰ	i	55	阴平	
匾	闽南区	泉漳片		漳浦	p	ian	53	上声	
匿	闽南区	泉漳片		漳浦	l	ɛk	14	阳入	
區	闽南区	泉漳片		漳浦	kʰ	i	55	阴平	
十	闽南区	泉漳片		漳浦	s/ts	ip/ap	14	阳入	
千	閩南區	泉漳片		漳浦	s/tsʰ	ian	55	陰平	
升	闽南区	泉漳片		漳浦	s/ts	ɛŋ/in	55	阴平	文读，一升。
午	闽南区	泉漳片		漳浦	g	ɔũ	33	阳去	
半	闽南区	泉漳片		漳浦	p	uã/uan	11	阴去	
协	闽南区	泉漳片		漳浦	h	iap	14	阳入	
卑	闽南区	泉漳片		漳浦	p	i	55	阴平	
卓	闽南区	泉漳片		漳浦	t	oʔ/ɔk	32	阴入	
協	闽南区	泉漳片		漳浦	h	iap	14	阳入	
单	閩南區	泉漳片		漳浦	t	uã/an	55	陰平	
卖	闽南区	泉漳片		漳浦	b	iei/aĩ	33	阳去	卖相，白读。
南	闽南区	泉漳片		漳浦	l	am	213	阳平	
博	闽南区	泉漳片		漳浦	pʰ	ɔk	32	阴入	
卜	闽南区	泉漳片		漳浦	p	ɔk	32	阴入	
占	闽南区	泉漳片		漳浦	ts	iam	55	阴平	占卜。
卢	闽南区	泉漳片		漳浦	l	ɔu	213	阳平	
卦	闽南区	泉漳片		漳浦	k	uɛ	11	阴去	
卫	閩南區	泉漳片		漳浦	0	uɛ	33	陽去	
卯	闽南区	泉漳片		漳浦	b	au	53	上声	
印	闽南区	泉漳片		漳浦	0	in	11	阴去	
危	闽南区	泉漳片		漳浦	g	ui	213	阳平	
即	闽南区	泉漳片		漳浦	ts	ɛk	32	阴入	
卵	闽南区	泉漳片		漳浦	l	uĩ/uan	33/53	阳去/上声	
卸	闽南区	泉漳片		漳浦	s	ia	11	阴去	
卹	闽南区	泉漳片		漳浦	s	ut	32	阴入	
卻	闽南区	泉漳片		漳浦	kʰ	iak	32	阴入	
卿	闽南区	泉漳片		漳浦	kʰ	ɛŋ	55	阴平	
厅	闽南区	泉漳片		漳浦	tʰ	iã	55	阴平	
历	闽南区	泉漳片		漳浦	l	aʔ/ɛk	14	阳入	文读，历日：吉日。
厉	闽南区	泉漳片		漳浦	l	i	33	阳去	
压	闽南区	泉漳片		漳浦	0	ap	32	阴入	
厚	闽南区	泉漳片		漳浦	h/k	ɔu/au	33	阳去	
原	闽南区	泉漳片		漳浦	g	uan	213	阳平	
厲	闽南区	泉漳片		漳浦	l	i	33	阳去	
县	闽南区	泉漳片		漳浦	h/k	ian/uan	213	阳平	文读，高。
