ᴀ
ɕ[2]鞋[5]械懈解{姓}蟹
Ǿ[1]挨-{〜著}[2]挨-{〜打}涯{（老）}崖{（老）}[3]矮

uɛ
ʂ[5]帅率{〜领}蟀{蟋〜}
k[1]乖[3]拐[5]怪
kʰ[5]会{~计}块快筷
x[2]怀槐淮[5]坏

ei
p[1]杯碑悲卑[2]白[3]北百伯柏掰[5]贝辈背倍被{〜子}焙
pʰ[1]坯胚[2]陪培赔裴[3]迫-拍-[5]沛配佩
m[2]梅媒煤眉霉枚楣莓玫[3]每美[5]妹媚墨-麦{旧}脉昧寐迈
f[1]非飞妃[2]肥[3]匪翡{〜翠}[5]废肺吠费琲
v[1]微威[2]为{作〜}唯违围维惟[3]伪委伟纬危煨桅萎苇{芦〜}[5]卫为{〜什么}位未味魏慰胃猬谓喂
t[3]得{〜等到明天}德-{思想品〜}逮
tθ[2]则贼
θ[3]塞-
tʂ[2]择-责-泽-[3]窄-摘-
tʂʰ[3]测拆-策册侧
ʂ[3]涩-色-
ʃ[2]谁-
k[2]给[3]格-隔-
kʰ[3]刻客-
x[3]黑

uei
t[5]对队兑
tʰ[1]推[2]颓[3]腿[5]退蜕{蛇〜皮}
n[5]内
l[2]雷[3]儡垒[5]累{〜了}锐类泪勒肋
tθ[1]堆[3]嘴[5]罪最醉
tθʰ[1]催崔[5]脆翠粹
θ[1]虽[2]随遂{半身不〜}[3]髓[5]碎岁穗隧
tʂ[1]追锥[5]缀赘坠
tʂʰ[1]吹炊[2]锤垂槌拽
θ[3]水摔-[5]税睡说{游~}
k[1]闺龟归规[3]轨癸鬼国{（老）}诡[5]桂柜贵跪刽鱖
kʰ[1]亏盔窥[2]魁傀奎葵逵[5]溃愧	，
x[1]恢灰挥辉徽麾[2]回蛔茴{~香}[3]悔毁[5]贿汇会{开〜}秽慧惠讳晦绘彗

ɔ
p[1]包胞苞[3]保宝饱褒堡[5]报抱暴爆菢{〜小鸡}鲍{〜鱼}豹
pʰ[1]抛剖- [2]袍刨{〜地}[3]跑[5]泡{〜沫}炮
m[2]毛猫矛茅[3]卯[5]冒帽貌茂贸
f[3]否
t[1]刀[3]岛导祷捣倒{打〜}[5]到倒{〜水}道盗稻悼[0]叨{唠〜}
tʰ[1]滔掏涛[2]桃逃淘{〜米}陶萄[3]讨[5]套
n[2]挠[3]脑恼[5]闹
l[2]劳牢捞癆[3]老姥唠{〜叨}[5]涝{旱~}
tθ[1]糟遭[3]早枣澡藻[5]灶皂造躁燥
tθʰ[1]操糙{〜米}[2]曹槽[3]草
θ[1]骚臊{腥〜}[3]扫嫂[5]□{（划痕）}
tʂ[3]找[5]罩笊{〜篱}
tʂʰ[1]抄钞[2]巢[3]炒吵
ʂ[3]捎梢[5]潲{〜雨}
ʧ[1]召沼{〜气}招朝{今〜}[5]赵照兆肇
ʧʰ[1]超[2]朝{〜代}潮嘲□{〜巴（傻瓜）}
ʃ[1]烧[2]邵绍韶[3]稍少{多〜}[5]少{〜年}
k[1]高糕膏羔[3]稿搞篙{竹〜}[5]告
kʰ[3]考烤拷[5]靠□{〜油（榨油）}
ŋ[2]熬{〜夜}[3]袄[5]傲奥懊鏊{〜子}
x[1]薅蒿[2]毫壕豪嚎[3]好{〜坏}郝{姓}[5]耗浩号好{〜吃}

iɔ
p[1]标彪膘[3]表[5]鰾
pʰ[1]飘漂{〜着}[2]瓢嫖[3]漂{〜白}[5]票漂{〜亮}
m[2]苗描[3]秒渺藐[5]庙妙
t[1]刁雕貂[5]钓吊掉调{音〜，〜动}
tʰ[1]挑{〜担子}[2]条调{~和}[3]挑{〜战}[5]跳糶{〜米}
n[3]鸟[5]尿
l[2]疗聊辽寥僚嘹廖瞭[3]了{〜解}燎{火〜眉毛}撩[5]料尥{马〜蹶子}
ʦ[1]焦椒蕉
ʦʰ[1]锹[2]瞧[5]俏
s[1]销嚣萧消硝宵霄箫逍[3]小[5]笑
ʨ[1]交胶教{〜书}骄浇郊娇[3]绞搅缴饺狡较侥较剿矫[5]教{~育}窖觉{睡〜}轿叫校{〜对}
ʨʰ[1]敲[2]桥乔侨蕎樵[3]巧[5]窍翘{〜辫子}
ɕ[3]晓[5]孝效酵{〜母}校{学〜}
Ǿ[1]妖幺吆腰邀要{〜求}[2]肴饶摇窑尧谣姚遥[3]咬扰舀{〜水}杳[5]绕要{重〜}耀鷂

ou
t[1]兜[3]斗{量词}抖陡[5]都{~是}斗{〜争}豆逗痘
tʰ[1]偷[2]头投[5]透
l[2]楼耬{播种用的农具}[3]篓搂[5]漏陋露{〜出来}
tθ[1]邹[3]走[5]做-{〜饭}
tθʰ[5]凑
θ[1]搜艘[3]叟
tʂ[5]皱骤咒
tʂʰ[2]愁
ʂ[1]飕[5]瘦
tʂ[1]周州舟洲粥[3]肘[5]昼宙
tʂʰ[1]抽[2]绸稠筹酬仇[3]丑[5]臭
ʃ[1]收[3]手守首[5]兽受寿授售
k[1]勾沟钩[3]狗苟[5]垢构购够勾{〜当}
kʰ[1]抠[3]口[5]扣叩寇
ŋ[1]欧鸥[3]藕偶{配~}呕{~吐}[5]抠漚
x[2]喉猴侯瘊{〜子}[3]吼[5]后厚候

iou
m[5]谬
t[1]丢
n[2]牛[3]纽扭钮
l[1]溜[2]流刘留疏{〜磺}琉{〜璃}[3]柳[5]六餾[0]榴{石〜}
ʦ[3]酒[5]就
ʦʰ[1]秋[2]囚
s[1]修羞[5]秀绣锈袖宿{星〜}
ʨ[1]究纠{〜正}[3]久九韭灸{针〜}[5]救舅旧臼咎柩
ʨʰ[1]丘鬮{抓〜}[2]求球仇{姓}
ɕ[1]休[3]朽[5]嗅
Ǿ[1]忧优幽悠[2]柔揉尤邮油游由犹[3]有友酉[5]右诱幼肉又佑柚鼬{黄〜子}

ã
p[1]班颁搬斑扳般[3]板版[5]扮瓣办半绊伴拌
pʰ[1]攀潘[2]盘[5]盼判叛
m[2]蛮瞒馒[3]满[5]慢漫幔曼
f[1]帆藩翻番[2]凡烦帆繁[3]反返[5]泛范犯贩饭
v[1]豌弯湾剜[2]完丸顽玩{古〜}[3]碗晚婉皖挽宛惋[5]腕万蔓{瓜〜子}
t[1]耽丹担{〜任}单[3]胆疸[5]但担{〜子}淡旦诞弹{子〜}蛋
tʰ[1]贪滩摊坍瘫[2]潭谈痰坛弹{〜琴}谭檀[3]毯坦疃[5]探炭叹
n[2]南男难{〜易}[5]难{患〜}
l[2]兰篮拦蓝栏[3]览揽榄懒缆漤{〜柿子}[5]滥烂
tθ[1]簪[5]暂赞
tθʰ[1]参{〜加}餐[2]惭残蚕[3]惨[5]灿
θ[1]三
tʂ[3]斩盏[5]站蘸绽栈战
tʂʰ[1]搀[2]馋谗蝉{貂〜}[3]铲产
ʂ[1]杉衫山珊[3]删
ʧ[1]沾瞻毡粘占{〜卜}[3]展[5]占颤
ʧʰ[2]缠
ʃ[1]搧[3]闪陕[5]单{姓}疝{〜气}扇善膳羶鱔{〜鱼}禅{〜让}
k[1]甘干{〜湿}肝竿杆柑泔{〜水}[3]感敢擀{〜面}赶秆{麦〜}橄{〜榄}[5]干{〜活}
kʰ[1]刊堪龛勘看{〜守}[3]砍坎侃[5]看
ŋ[1]庵安鞍鵪{〜鹑}[5]暗按案岸
x[1]鼾憨酣[2]含寒韩函还{〜有}[3]罕酣[5]憾汗汉旱撼翰焊

iã
p[1]鞭编边蝙{〜蝠}[3]贬扁匾[5]变辩便{方〜}遍辫汴辨
pʰ[1]篇偏[2]便{〜宜}[5]骗片
m[2]绵眠棉[3]免勉娩缅澠[5]面麺
t[1]掂颠癫[3]点典[5]店簟电殿奠佃垫淀靛
tʰ[1]添天[2]甜田填[3]舔腆{〜肚子}
n[2]黏{~米}鲇{~鱼}年[3]拈撵碾{〜碎}[5]念碾
l[2]镰簾连联怜莲廉帘鰱{〜鱼}[3]敛脸[5]殓练恋炼
ʦ[1]尖煎肩[3]剪[5]渐箭溅贱践
ʦʰ[1]签迁笺千[2]钱前潜[3]浅
s[1]仙鲜先纤[3]癣[5]线
ʨ[1]监兼艰间{中〜}奸坚歼[3]俭简拣减碱检柬茧[5]舰剑谏件建健键荐见鉴涧腱
ʨʰ[1]谦牵铅[2]钳乾[3]遣[5]嵌欠歉
ɕ[1]掀[2]咸涎衔舷嫌闲贤弦[3]喊{（老）}险显[5]陷馅限宪献现县
Ǿ[1]焉蔫烟淹阉腌胭燕{姓}[2]岩燃筵言研缘{（老）}沿炎盐檐阎然延严颜[3]演掩冉衍眼染俨[5]谚砚燕{〜子}验厌焰宴雁艳晏堰

uã
t[1]端[3]短[5]锻断段缎概
tʰ[2]团
n[3]暖
l[2]鸾銮[3]卵[5]乱
tθ[1]钻[3]攒纂{编〜}[5]钻{木工用具}
tθʰ[5]窜
θ[1]酸[3]伞散{松〜}[5]算蒜散{解〜}
ʂ[1]闩栓拴[5]涮
ʧ[1]专磚[3]转{〜眼}[5]赚撰转{〜圈}篆传{~记}
ʧʰ[1]川穿[2]传{〜达}椽船[3]喘[5]串
k[1]官观鳏关棺倌冠{衣〜}[3]管馆[5]贯冠{〜军}罐惯灌观{寺〜}
kʰ[1]宽[3]款
x[1]欢[2]环还{〜原}桓[3]缓[5]焕唤换幻患宦
	
yã
ʦʰ[2]全泉
s[1]宣喧轩[2]旋[3]选[5]旋{〜风}
tɕ[1]捐鹃[3]卷{〜起}[5]卷{试〜}绢圈{猪〜}倦眷
tɕʰ[1]圈{圓〜}[2]权拳顴{〜骨}[3]犬[5]劝券
ɕ[2]玄悬[5]羡楦眩
Ǿ[1]冤渊鸳[2]圆员元原源援袁辕猿园[3]软阮远[5]院愿怨

ə̃
p[1]奔[3]本⑶]笨
pʰ[1]喷{〜水}[2]盆[5]喷{〜香}
m[2]门[5]闷
f[1]分纷芬吩{〜咐}[2]坟焚[3]粉[5]份粪奋愤忿
v[1]温瘟[2]蚊文闻纹[3]稳吻刎[5]问璺{裂〜}
ʂ[1]森{（老）}参{人~}[5]渗
tʂ[1]针斟真[3]枕珍诊疹[5]镇阵振震
tʂʰ[2]沉陈尘辰晨臣[5]趁衬称{相〜}
ʃ[1]深身娠伸[2]神[3]婶沈申审[5]甚肾慎
k[1]跟根
kʰ[3]垦肯啃恳
ŋ[1]恩
x[2]痕[3]很[5]恨

iə̃
p[1]宾彬[5]殡鬓
pʰ[1]拼[2]贫频[3]品[5]聘
m[2]民[3]敏闽悯抿
l[2]林淋临邻鳞磷[3]楝[5]吝赁
ʦ[5]浸尽进晋
ʦʰ[1]侵亲[2]秦[3]寝[5]亲{〜家}
s[1]心辛新薪[5]信
ʨ[1]今金巾斤筋襟[3]锦紧谨仅[5]禁{〜止}劲近妗{舅母}
ʨʰ[1]钦[2]琴勤芹禽擒
ɕ[1]欣馨[5]衅{挑〜}
Ǿ[1]音阴荫{树〜}因姻殷[2]壬人仁银淫寅任{姓}[3]饮{〜料}忍引隐尹[5]任饮{〜马}认印刃韧

uə̃
t[1]敦墩蹲[5]顿囤盾钝遁[0]饨{餛〜}
tʰ[1]吞[2]屯豚臀
l[2]伦轮仑论{〜语}[5]嫩-论{议〜}
tθ[1]尊遵
tθʰ[1]村[2]存[5]寸
θ[1]孙[3]笋
ʧ[3]准[5]俊-
ʧʰ[1]椿春[2]唇纯醇[3]蠢[0]鹑{鵪〜}
ʃ[5]顺舜
k[3]滚[5]棍
kʰ[1]昆坤[5]困
x[1]昏婚荤[2]魂馄浑[5]混{相〜}

yə̃
ʦ[1]津
s[2]寻荀巡循旬[3]损{老}[5]训讯迅逊殉
ʨ[1]均军君钧[3]菌[5]郡骏
ʨʰ[2]群裙
ɕ[1]熏薰勋[5]驯
Ǿ[1]晕{头〜}[2]匀云耘[3]允[5]闰熨运韵孕润酝晕{〜车}

ɑŋ
p[1]帮邦[3]榜绑[5]谤傍棒蚌
pʰ[2]旁庞膀{~胱}滂螃{〜蟹}[5]胖
m[2]忙芒茫盲氓{流〜}[3]莽蟒
f[1]方芳[2]妨房防肪[3]纺访坊仿{〜效.〜佛}[5]放
v[1]汪[2]王亡[3]枉往网[5]忘望旺妄
t[1]裆铛{铃〜}当{〜时}[3]党挡[5]荡当{典〜}宕档
tʰ[1]汤[2]堂糖棠螳{〜螂}唐塘[3]躺倘[5]烫趟
n[1]穰{食物泡水变软}[2]囊[3]援
l[2]狼郎廊螂榔[3]朗[5]浪
tθ[1]脏赃[5]葬藏{宝〜}脏{心〜}
tθʰ[1]仓苍舱[2]藏
θ[1]桑[3]嗓[5]丧
ʧ[1]张章樟[3]长{生〜}涨{〜价}掌[5]账帐仗丈障杖胀瘴
ʧʰ[1]昌[2]长{~短}肠常尝偿场{打〜}[3]厂场{〜地}敞[5]畅唱倡
ʃ[1]商伤[3]赏晌{〜午}[5]上[0]裳{衣〜}尚{和〜}
k[1]缸钢纲刚缰{〜绳}[3]冈岗[5]杠{单〜}
kʰ[1]康糠慷[5]炕抗
ŋ[1]肮[2]昂
x[2]行{银〜}航杭

iɑŋ
n[2]娘[5]酿
l[2]良凉粮量{~长短}梁粱[3]两俩{伎〜}[5]亮谅辆[0]量{数~}
ʦ[1]将{〜来}浆豇{〜豆}[3]奖蒋桨[5]酱匠将{大〜}
ʦʰ[1]枪[2]墙[3]抢
s[1]箱相厢湘襄镶[2]详祥翔[3]想[5]相{〜貌}象像橡
ʨ[1]疆姜江僵[3]讲耩{〜地}[5]降{下〜}
ʨʰ[1]腔羌[2]强
ɕ[1]香乡[2]享降{投〜}[3]响饷[5]向项巷
k[1]肛[3]港
kʰ[2]扛
Ǿ[1]央秧殃[2]瓤羊洋扬疡杨阳[3]嚷壤攘仰养痒[5]让样恙[0]鸯{鸳〜}

uɑŋ
tʂ[1]庄装桩妆[5]壮状撞
tʂʰ[1]疮窗[2]床[3]闯[5]创{〜造}	-
ʂ[1]霜双孀[3]爽[5]双{一对〜儿}
k[1]光胱[3]广[5]逛
kʰ[1]筐匡[2]狂[5]旷况矿眶框
x[1]荒慌[2]黄皇簧蝗凰[3]谎恍幌晃{~眼}[5]晃{摇〜}

əŋ
p[1]崩[5]迸{~裂}
pʰ[1]烹[2]朋棚蓬篷彭鹏膨[3]捧
m[2]萌盟蒙[3]猛懵{〜懂}[5]梦孟
f[1]风疯丰封峰蜂锋枫[2]冯缝{〜衣服}逢[3]讽[5]凤奉缝{一条〜}俸
v[1]翁[5]瓮
t[1]登灯东冬[3]等懂董[5]凳邓瞪冻栋动洞澄{水渾~一〜}
tʰ[1]通熥{把包子〜〜}[2]腾疼同铜桐藤謄童瞳[3]桶捅统筒[5]痛
n[2]能农浓侬脓
l[1]扔[2]笼{〜子}聋隆龙胧窿[3]冷拢陇垄笼{〜罩}[5]楞弄{（老）}
tθ[1]增宗踪鬃棕综曾{姓}[3]总[5]赠粽纵
tθʰ[1]匆聪葱[2]层丛从曾[5]蹭[0]囱{烟〜}
θ[1]僧松{〜软}[3]耸[5]送宋颂诵讼
tʂ[1]争睁衷中{当〜}忠终钟盅筝[3]种{~类}肿冢[5]中{射〜}仲众重{〜量}种{〜树}
tʂʰ[1]撑充冲舂逞{〜能}[2]虫崇重{〜复}[3]宠
ʂ[1]生牲甥笙[3]省
ʧ[1]征蒸贞{（老）}侦{（老）}正{〜月}[3]拯整[5]证症郑政正{公〜}
ʧʰ[1]称{〜呼}[2]惩乘承程城成呈诚盛{〜满了}橙丞[5]秤
ʃ[1]升声[2]绳[5]剩胜圣盛{兴〜}
k[1]庚羹公工功攻弓躬宫恭供{〜给}蚣{蜈〜}更{〜改}[3]哽耿巩汞拱梗龚埂{田〜}[5]更{〜加}贡供{~养}共
kʰ[1]坑空{〜虚}[3]孔恐[5]控空{〜缺}
x[1]轰哼亨烘{〜干}[2]虹弘衡横{〜直}宏红洪鸿[3]哄{〜骗}

iŋ
p[1]冰兵[3]禀丙柄饼秉[5]病並并{合~}
pʰ[2]平评瓶萍屏坪凭苹
m[2]冥明名铭鸣[5]命
t[1]丁钉{〜子}[3]顶鼎[5]订定钉{〜住}
tʰ[1]听厅[2]停庭亭廷[3]挺艇[0]蜓{蜻〜}
n[2]宁凝
l[2]凌灵铃零翎陵菱伶龄绫[3]领岭[5]令
ʦ[1]精睛晶[3]井[5]静净
ʦʰ[1]清青蜻{〜蜓}[2]晴情[3]请
s[1]星腥猩嵩{（老）}松{〜树（老）}[3]醒省{反〜}[5]姓性
