tsɿ	1	資姿咨諮茲滋緇孜□[～人：難看]	
tsɿ	3	紫姊子籽梓	
tsʰɿ	1	雌趑差[參～]疵	
tsʰɿ	2	遲慈磁瓷糍辭詞祠蚔[雞窩～哩]	
tsʰɿ	3	此侈	
tsʰɿ	5	刺次翅自寺字牸巳廁[～所]雉柿	
sɿ	1	斯廝撕私師司思絲獅	
sɿ	3	死	
sɿ	5	賜氏四肆士俟伺祀嗣飼嗜事侍	
tʂʅ	1	知支枝肢之芝脂隻	
tʂʅ	3	紙止趾旨指	
tʂʅ	5	制智至致志痣置蟄	
tʂʅ	7	只[～有]織職質執汁炙=	
tʂʰʅ	1	痴嗤□[偷看；凝視]	
tʂʰʅ	2	池馳持匙[鑰～]	
tʂʰʅ	3	齒[理睬：不～他]恥	
tʂʰʅ	5	滯稚痔治	
tʂʰʅ	7	赤=尺=斥侄秩植值殖	
ʂʅ	1	施詩尸屍	
ʂʅ	2	時	
ʂʅ	3	豕矢屎史使駛始	
ʂʅ	5	世式試誓逝勢是豉似示視市	
ʂʅ	7	食蝕識飾適釋實濕十什拾石=[大理～]失=室	
pa	1	巴芭疤爸琶	
pa	3	把[～握；給]	
pa	5	垻壩罷霸把[刀～]	
pa	7	八百-柏-伯-叭	
pʰa	1	□[～開，張開：～開腳(腿)]	
pʰa	2	爬扒[～手；～飯]	
pʰa	5	怕稗耙	
pʰa	7	拔跋白-拍-魄-	
ma	1	媽摸[～一下]蟆[蛤～]	
ma	2	麻[～溜：迅速]	
ma	3	馬碼摸[～東西(偷盜)]	
ma	5	罵	
ma	7	麥-陌-[～生]抹[～布]𧻙[～開腳：張開兩腿]	
fa	1	花	
fa	2	華樺鏵划[～水；～算]	
fa	5	化畫話劃[計～]	
fa	7	法發乏伐筏罰髮	
va	1	蛙窪蝸哇	
va	2	娃	
va	3	瓦=□[用手抓：「一抓」稱「一～」]佤瓩	
va	5	話-[說(動詞)：我～你今天不要去]	
va	7	滑猾挖襪	
ta	3	打	
ta	7	答搭耷	
tʰa	1	他=它	
tʰa	7	達踏塔塌趿沓獺	
la	1	拿	
la	2	□[吆喝牛，使之停止不走的聲音]	
la	5	那哪□[走動：到處～]	
la	7	捺辣納拉臘蠟楋[眨：～眼鬼]	
tsa	1	渣楂喳	
tsa	5	炸詐榨醡[～菜]咱	
tsa	7	摘眨閘扎軋啄-砸札吒咤	
tsʰa	1	差叉杈[器具：～衣服、～茅草]	
tsʰa	2	茶查搽	
tsʰa	5	詫岔衩杈[～柴；梽木～]	
tsʰa	7	察擦拆鍘雜坼插	
sa	1	沙紗杉莎	
sa	3	傻耍	
sa	7	撒薩刷=[印～]柵霎卅颯靸	
tʂa	1	抓遮	
tʂa	3	者	
tʂa	5	蔗柘鷓	
tʂa	7	隻-炙-[烤：～火]	
tʂʰa	1	車[火～，汽～]	
tʂʰa	3	扯	
tʂʰa	5	□[灑：～尿]	
tʂʰa	7	尺-赤-[～腳]	
ʂa	1	奢賒靴	
ʂa	2	蛇	
ʂa	3	捨[～棄；四～五入]	
ʂa	5	射赦舍[宿～]社	
ʂa	7	石-[～頭]殺煞剎	
ka	1	家-枷-	
ka	5	架-嫁-	
ka	7	夾-裌-胳-[～膊]肩-[～膊]甲-[指～]圿[垢：鍋～]匣-	
kʰa	1	抲[用虎口握扼]	
kʰa	2	□[騎：雙腳～開]	
kʰa	3	卡□[欺負]	
kʰa	5	跨胯	
kʰa	7	客-掐[用指甲～進去]	
ŋa	1	丫[張開：～開]鴉-[～雀]椏	
ŋa	2	牙-芽-衙-伢-[～崽：男孩]	
ŋa	3	啞-瓦-	
ŋa	5	砑[碾磨：～胡椒]	
ŋa	7	鴨-押-[畫～]囓[用牙齒咬]	
xa	1	蝦-哈	
xa	3	哈[～巴狗；～裏～氣]	
xa	5	下-[全都：～來了；～虧開噠]	
xa	7	瞎-嚇-狹-	
po	1	波玻菠	
po	3	跛=	
po	5	播簸	
po	7	博剝駁縛啵[～～(蛋)：雞～～，鴨～～，賣～～]	
pʰo	1	坡	
pʰo	2	婆鄱	
pʰo	3	頗剖叵	
pʰo	5	破	
pʰo	7	薄[厚～]	
mo	1	摸[撫～]磨[做事很慢]	
mo	2	魔磨[～刀]摩摸膜蘑	
mo	3	摸[～東西，偷偷～～]母拇	
mo	5	幕墓慕暮募磨[石～]	
mo	7	木沐目穆牧莫睦寞	
to	1	多□[～起耳朵聽(豎起耳朵聽)]	
to	3	朵躲垛[砌～子]	
to	5	剁[～菜]	
to	7	度[忖～：推測]𧩧[逗、騙：～哈巴哩]	
tʰo	1	拖	
tʰo	2	駝陀馱沱砣佗鴕	
tʰo	3	妥橢	
tʰo	5	舵唾惰墮垛[往上重疊：～起來]	
tʰo	7	拓鐸□[騙：～錢，～飯吃]	
lo	2	羅挪鑼籮騾螺腡邏蘿	
lo	3	卵=裸□[食物在口中反复揉動]	
lo	5	糯懦□[毒藥～人]	
lo	7	洛烙落駱絡樂[快～]諾犖	
tso	3	左	
tso	5	佐	
tso	7	作卓桌倬焯琢啄=捉	
tsʰo	1	錯搓蹉	
tsʰo	3	挫	
tsʰo	5	坐座銼	
tsʰo	7	昨鑿濁戳濯	
so	1	娑蓑梭唆欶[吸：～面；～風]	
so	3	鎖瑣所	
so	7	索朔塑縮蟀爍率[～領]	
tʂo	7	著酌斫[砍：～肉、～柴]	
tʂʰo	7	綽啜[(訓讀)拐騙]着[睏～噠]	
ʂo	2	差[(訓讀)不好，醜：樣子太～]	
ʂo	7	勺芍碩灼	
ko	1	哥歌戈	
ko	3	果裹	
ko	5	個過=箇[這：～唧]	
ko	7	各角閣郭廓鴿葛擱虢	
kʰo	1	苛軻科窠柯	
kʰo	2	可[～～，正好：～～一斤]	
kʰo	3	可棵顆	
kʰo	5	課	
kʰo	7	確殼擴磕闊[～氣]渴	
ŋo	2	蛾娥俄鵝昂-訛	
ŋo	3	我=[～們]	
ŋo	5	我-餓臥	
ŋo	7	惡[善～]鄂鱷沃諤愕噩	
xo	1	□[哄：～小孩]	
xo	2	何河荷[～花]和	
xo	3	火伙夥	
xo	5	賀貨禍荷[負～]嗬[水～～響]	
xo	7	壑鶴霍藿蠍學-豁曷喝=褐蠚	
o	1	阿[～膠]鍋窩倭屙哦	
o	2	禾咊[～～叫]	
o	5	臥[～倒]	
o	7	握焐[燙：火～噠手]	
pø	7	北缽撥百=伯=	
pʰø	7	白=拍=魄帛迫珀潑	
mø	7	墨默末沫麥=脈	
tø	7	□[端：～碗飯]	
tʰø	7	脫奪托庹	
lø	7	捋	
tsø	7	撮[用五指指尖抓物]	
tsʰø	7	撮[～箕]	
sø	7	刷=[～把]	
tʂø	5	這	
tʂø	7	折哲拙蕨決訣摺厥孓[孑～]輟	
tʂʰø	7	缺闕徹撤轍折[斷：弄～了]	
ʂø	7	說血攝涉失-舌設	
kø	7	國割佮[～朋友]	
kʰø	7	瞌闊[寬～]	
ŋø	3	抈[折斷，如～折一根柴]	
ŋø	7	月□[文火燒煮：～飯]	
xø	7	合活盒獲或喝-[～水]	
ø	5	噦[～氣：飽食後或胃病者從喉部出氣發聲]	
ø	7	悅閱越曰粵熱[～鬧]	
pai	1	跛-𨃅[跛]	
pai	3	擺	
pai	5	拜湃	
pʰai	2	排牌徘	
pʰai	5	敗派	
mai	2	埋霾	
mai	3	買	
mai	5	賣妹-	
fai	2	懷槐淮	
fai	5	壞	
vai	1	歪	
