to	1	224	多
tʰo	1	224	拖
ta	5	35	大
lo	2	312	锣螺落
tso	3	42	左
ko	1	224	歌
ko	5	35	个过
kʰo	3	42	可
Ǿo	2	312	鹅恶
Ǿo	5	35	饿握
xo	2	312	河盒活
tɕʰie	2	312	茄斜撤杰切截
pʰo	5	35	破
pʰo	2	312	婆
mo	2	312	磨摸
mo	5	35	磨墨
to	3	42	躲
tso	5	35	坐
so	3	42	锁所
ko	3	42	果
kʰo	5	35	课
xo	3	42	火
xo	5	35	货祸鹤霍
ɕye	1	224	靴
pa	3	42	把
pʰa	2	312	爬
ma	3	42	马
ma	5	35	骂
tsʰa	2	312	茶插擦
sa	1	224	沙杉
tɕia	3	42	假
tɕia	5	35	嫁
Ǿia	2	312	牙鸭
ɕia	1	224	虾
ɕia	5	35	下夏瞎
Ǿia	3	42	哑
tɕie	3	42	姐
tɕie	5	35	借
ɕie	3	42	写
ɕie	5	35	谢射
tɕʰie	1	224	车
ɕie	2	312	蛇协舌设歇雪
Ǿie	2	312	爷热
Ǿie	3	42	野
Ǿie	5	35	夜叶
kua	1	224	瓜
Ǿua	3	42	瓦
fa	1	224	花
fa	5	35	化画话划
fa	2	312	华法滑发罚
pʰu	3	42	谱
pu	5	35	布步
pʰu	1	224	铺
po	2	312	簿拨薄
tu	3	42	赌
tʰu	3	42	土
tʰu	2	312	图
tu	5	35	杜
lu	2	312	奴鹿六绿
lu	5	35	路
tsu	1	224	租
tsu	5	35	做
tsʰo	5	35	错
ku	1	224	箍
ku	3	42	古
kʰu	3	42	苦
kʰu	5	35	裤
Ǿu	2	312	吴物屋
Ǿu	3	42	五武
fu	3	42	虎府
fu	2	312	壶佛福服
fu	5	35	户付父富副妇
Ǿu	1	224	乌
ȵy	3	42	女
ly	3	42	吕
ɕy	2	312	徐
tɕy	1	224	猪
tɕy	2	312	除橘菊局
tsʰu	1	224	初锄
ɕy	1	224	书输
ɕy	3	42	鼠
Ǿy	2	312	如鱼余
tɕy	3	42	举许主
tɕy	5	35	锯柱住句剧
kʰə	5	35	去
tɕʰy	2	312	渠出曲
Ǿu	5	35	雾
tɕʰy	3	42	取
su	3	42	数
su	5	35	数
ɕy	5	35	竖树
tɕʰy	1	224	区
Ǿy	5	35	遇芋裕入褥玉浴
Ǿy	3	42	雨
tʰai	1	224	胎
tʰai	2	312	台
tai	5	35	袋带
lai	2	312	来
tsai	5	35	菜
tsai	2	312	财
kai	1	224	该街
kai	3	42	改解
kʰai	1	224	开
xai	3	42	海
ŋai	5	35	爱
pei	5	35	贝背
kai	5	35	盖戒
xai	5	35	害
pai	5	35	拜败
pʰai	2	312	排牌
mai	2	312	埋
pai	3	42	摆
pʰai	5	35	派
mai	3	42	买
mai	5	35	卖
tsʰai	2	312	柴
sai	5	35	晒
xai	2	312	鞋还
kʰai	3	42	蟹
ŋai	3	42	矮
pi	5	35	币被
tsɿ	5	35	制字
sɿ	5	35	世四寺柿事试市式
ȵi	5	35	艺义
mi	3	42	米
ti	1	224	低
tʰi	1	224	梯
tʰi	5	35	剃
ti	5	35	弟递地
ȵi	2	312	泥蚁
li	2	312	犁梨
ɕi	1	224	西希
ɕi	3	42	洗喜
tɕi	1	224	鸡知饥
tɕʰi	1	224	溪
tɕʰi	5	35	契器气
ɕi	5	35	系戏
pei	1	224	杯碑
pʰei	5	35	配
pʰei	2	312	赔
mei	2	312	煤
mei	5	35	妹
tuei	5	35	对
lei	2	312	雷
tsuei	5	35	罪
tsʰuei	5	35	碎
fei	1	224	灰飞
fei	2	312	回肥
Ǿuai	5	35	外
fei	5	35	会肺费
kuai	5	35	怪
kʰuai	3	42	块快
fai	1	224	怀
fai	5	35	坏
kuai	3	42	拐
kua	5	35	挂
Ǿuai	1	224	歪
sei	5	35	岁
Ǿuei	5	35	卫位胃
kuei	5	35	桂柜贵
pʰi	2	312	皮匹劈
tsɿ	3	42	紫纸指子
tsʰɿ	5	35	刺
tsʰɿ	2	312	池迟祠吃
Ǿə	2	312	儿
tɕi	5	35	寄治记季汁
tɕʰi	2	312	骑棋七尺
Ǿi	2	312	移姨日一益
pi	3	42	比
pʰi	5	35	屁
pi	2	312	鼻笔逼壁
mi	2	312	眉
tsɿ	1	224	资
sɿ	3	42	死使
sɿ	1	224	师丝
Ǿə	5	35	二
li	3	42	李
sɿ	2	312	时十
Ǿə	3	42	耳
Ǿi	5	35	意
tɕi	3	42	几
Ǿi	1	224	衣
tsuei	3	42	嘴
tsʰei	2	312	随
tsʰuei	1	224	吹
tsʰuei	2	312	垂锤
kuei	1	224	规龟
kʰuei	1	224	亏
kʰuei	5	35	跪
Ǿuei	1	224	危尾味
lei	5	35	类
tsei	5	35	醉
tsuei	1	224	追
suei	3	42	水
kuei	3	42	鬼
Ǿuei	2	312	围
pɑo	3	42	宝饱
pɑo	5	35	抱
mɑo	2	312	毛
mɑo	5	35	帽
tɑo	1	224	刀
tʰɑo	3	42	讨
tʰɑo	2	312	桃
tɑo	5	35	道
lɑo	3	42	脑老
tsɑo	3	42	早找
tsɑo	5	35	灶罩
tsʰɑo	3	42	草
tsʰɑo	5	35	糙造
sɑo	3	42	嫂
kɑo	1	224	高
kʰɑo	5	35	靠
ŋɑo	2	312	熬
xɑo	3	42	好
xɑo	5	35	号
pɑo	1	224	包
pʰɑo	5	35	炮
mɑo	1	224	猫
lɑo	5	35	闹
tsua	1	224	抓
tsʰɑo	1	224	抄
tɕiɑo	1	224	交焦
kʰɑo	1	224	敲
ɕiɑo	5	35	孝校笑
piɑo	3	42	表
pʰiɑo	5	35	票
miɑo	5	35	庙
ɕiɑo	3	42	小
tɕʰiɑo	2	312	朝桥
tɕiɑo	5	35	照轿叫
ɕiɑo	1	224	烧箫
Ǿiɑo	5	35	绕要
Ǿiɑo	1	224	腰
Ǿiɑo	2	312	摇
ȵiɑo	3	42	鸟
tiɑo	5	35	钓
tʰiɑo	2	312	条
liɑo	5	35	料
mu	3	42	母
tou	3	42	抖
tʰou	1	224	偷
tʰou	2	312	头
tou	5	35	豆
lou	2	312	楼
tsou	3	42	走
tsʰei	5	35	凑
kou	1	224	钩
kou	3	42	狗
kou	5	35	够
kʰou	3	42	口
ŋou	3	42	藕
xou	5	35	后厚
pʰɑo	2	312	浮
liou	2	312	流
tɕiou	3	42	酒九
ɕiou	1	224	修休
ɕiou	5	35	袖寿
tɕʰiou	1	224	抽
tɕʰiou	2	312	绸球
tsʰou	2	312	愁
sou	5	35	瘦
tɕiou	1	224	州
tɕʰiou	5	35	臭
ɕiou	3	42	手
tɕiou	5	35	舅旧
ȵiou	2	312	牛
Ǿiou	1	224	优
Ǿiou	3	42	有
Ǿiou	5	35	右幼
Ǿiou	2	312	油
tiou	1	224	丢
tʰan	1	224	贪
tʰan	2	312	潭弹
lan	2	312	南蓝难兰
tsʰan	1	224	蚕
kan	3	42	感敢
xan	2	312	含
ŋan	5	35	暗岸
ta	2	312	搭达
tʰa	2	312	踏
la	1	224	拉
tsan	2	312	杂
ko	2	312	鸽割各郭角国
tan	3	42	胆
tʰan	3	42	毯
tan	5	35	淡
san	1	224	三衫山
kan	1	224	甘肝间奸
xan	3	42	喊
tʰa	3	42	塔
la	2	312	蜡辣
tsuan	5	35	赚
tɕien	3	42	减剪
ɕien	2	312	咸嫌
tɕia	2	312	闸夹甲
kan	5	35	监
ŋai	2	312	岩
ȵien	2	312	黏年
tɕien	1	224	尖肩
tɕʰien	1	224	签牵
tɕien	5	35	占剑战件建健见
Ǿien	3	42	染眼
tɕʰien	2	312	钳钱缠前
ȵien	5	35	验念
ɕien	3	42	险鲜显选
Ǿien	5	35	厌
Ǿien	2	312	炎盐严颜延言
tɕie	2	312	接折节结绝
tɕʰien	5	35	欠
ȵie	2	312	业孽捏
tien	3	42	点典
tien	5	35	店垫
tʰien	1	224	添天
tʰien	2	312	甜田
tie	2	312	跌碟
tʰie	2	312	贴铁
fan	5	35	犯换饭
pʰin	3	42	品
lin	2	312	林邻零
tɕʰin	5	35	浸秤庆
ɕin	1	224	心深新身升声星
tsʰən	2	312	寻层
tɕʰin	2	312	沉琴陈勤程城
sən	1	224	参孙生
tɕin	1	224	针金筋贞经
Ǿin	5	35	任认印
Ǿin	1	224	音蝇
li	5	35	立栗力历
tɕi	2	312	集急及吸侄吉直织极击积
ɕi	2	312	习实失息食石锡惜席
tan	1	224	单
tʰan	5	35	炭
lan	3	42	懒
lan	5	35	烂
san	3	42	伞
kʰan	5	35	看
xan	5	35	汉汗限
ŋan	1	224	安
kʰo	2	312	渴阔壳
pʰan	5	35	扮判
pan	5	35	办半
tsʰan	3	42	铲产
pa	2	312	八
tsa	2	312	扎
sa	2	312	杀
pan	1	224	班搬
pan	3	42	板
man	5	35	慢
pien	5	35	变便
pʰien	5	35	骗片
mien	2	312	棉
mien	5	35	面面
lien	2	312	连莲
tɕʰien	3	42	浅
ɕien	5	35	线扇善现
pie	2	312	别憋
mie	2	312	灭
lie	2	312	列
pien	3	42	扁
ɕien	1	224	先
Ǿien	1	224	烟
mie	5	35	篾
pʰan	2	312	盘
man	3	42	满
tuan	1	224	端
tuan	3	42	短
tuan	5	35	断
lo	3	42	暖
luan	5	35	乱
suan	1	224	酸闩
suan	5	35	算
kuan	1	224	官关
kʰuan	1	224	宽
fan	1	224	欢翻
Ǿuan	2	312	完顽
Ǿuan	3	42	碗晚
pʰo	1	224	泼
mo	1	224	末
tʰo	2	312	脱托
to	2	312	夺
Ǿua	1	224	挖
kuan	5	35	惯
fan	2	312	还
Ǿuan	1	224	弯
sua	2	312	刷
kua	2	312	刮
tɕʰyen	2	312	全传船权
tɕyen	3	42	转
tɕyen	5	35	传卷
tɕyen	1	224	砖
ɕyen	3	42	软
tɕʰyen	1	224	圈
Ǿyen	2	312	圆铅原园
Ǿyen	5	35	院
fan	3	42	反
Ǿuan	5	35	万
tɕʰyen	5	35	劝
Ǿyen	1	224	冤
Ǿyen	3	42	远
Ǿua	2	312	袜
Ǿye	5	35	月
Ǿye	2	312	越
ɕyen	5	35	县
tɕye	2	312	决
tɕʰye	2	312	缺
ɕye	2	312	血
tʰən	1	224	吞
kən	1	224	根更梗耕
xən	5	35	恨
ŋən	1	224	恩
pʰin	2	312	贫平瓶
min	2	312	民明名
tɕin	5	35	进镇震劲近证镜静正
tɕʰin	1	224	亲清青轻
ɕin	2	312	神辰形
Ǿin	2	312	人银迎赢
tɕin	3	42	紧井整
Ǿin	3	42	引隐影
mi	5	35	密
sə	2	312	虱塞色
pən	3	42	本
pʰən	2	312	盆
mən	2	312	门
tən	1	224	墩灯
lən	5	35	嫩
tsʰən	1	224	村
tsʰən	5	35	寸
tsən	1	224	蹲僧争
kuən	3	42	滚
kʰuən	5	35	困
fən	1	224	婚分
fən	2	312	魂坟横
Ǿuən	1	224	温
tsʰu	2	312	卒族畜
ku	2	312	骨谷
luən	2	312	轮
tsən	5	35	俊
sən	3	42	笋省
tɕyn	3	42	准
tɕʰyn	1	224	春
ɕyn	2	312	唇纯绳
ɕyn	5	35	顺
Ǿyn	5	35	闰运
tɕyn	1	224	均军
Ǿyn	2	312	匀云营
ly	1	224	律
fən	3	42	粉
fən	5	35	粪
Ǿuən	2	312	蚊
Ǿuən	5	35	问
tɕʰyn	2	312	裙
ɕyn	1	224	熏
pɑŋ	1	224	帮
mɑŋ	2	312	忙
tɑŋ	3	42	党
tʰɑŋ	1	224	汤
tʰɑŋ	2	312	糖
lɑŋ	5	35	浪
tsʰɑŋ	1	224	仓疮窗
kɑŋ	1	224	钢
kʰɑŋ	1	224	糠
tso	2	312	作桌镯
so	2	312	索
ȵiɑŋ	2	312	娘
liɑŋ	3	42	两
liɑŋ	5	35	亮
tɕiɑŋ	1	224	浆张章姜江
tɕʰiɑŋ	3	42	抢厂
tɕiɑŋ	5	35	匠
ɕiɑŋ	3	42	想响
ɕiɑŋ	5	35	像上向项
tɕʰiɑŋ	2	312	长
tsuɑŋ	1	224	装
tsuɑŋ	5	35	壮
tsʰɑŋ	2	312	床
suɑŋ	1	224	霜
tɕʰiɑŋ	5	35	唱
ɕiɑŋ	1	224	伤
ɕiɑŋ	2	312	尝降
Ǿiɑŋ	5	35	让样
Ǿiɑŋ	1	224	秧
Ǿiɑŋ	3	42	痒
tɕʰio	2	312	雀
ɕio	2	312	削勺学
tɕio	2	312	着脚
ȵio	2	312	弱
Ǿio	2	312	约药肉
kuɑŋ	1	224	光
fɑŋ	1	224	慌方
fɑŋ	2	312	黄房防
fɑŋ	5	35	放
fɑŋ	3	42	纺
Ǿuɑŋ	3	42	网
kʰuɑŋ	1	224	筐
kʰuɑŋ	2	312	狂
Ǿuɑŋ	2	312	王
Ǿuɑŋ	5	35	旺
xu	5	35	缚
pɑŋ	3	42	绑
pʰɑŋ	5	35	胖
pɑŋ	5	35	棒
tsɑŋ	1	224	桩
tsɑŋ	5	35	撞
sɑŋ	1	224	双
tɕiɑŋ	3	42	讲
po	1	224	剥
pʰoŋ	2	312	朋棚蓬
tən	3	42	等
tən	5	35	凳
tʰən	2	312	藤
lən	2	312	能
kʰən	3	42	肯
pə	2	312	北百白
tə	2	312	得
tʰə	2	312	特
tsə	2	312	贼侧择窄摘
kʰə	2	312	刻客
xə	2	312	黑
pin	1	224	冰兵
ɕin	5	35	剩兴姓
tsʰə	2	312	测拆策
fə	2	312	或
moŋ	3	42	猛
ta	3	42	打
lən	3	42	冷
kʰən	1	224	坑
ŋən	5	35	硬
xən	2	312	行
pʰə	2	312	拍
kə	2	312	格隔
ŋə	2	312	额
mə	5	35	麦
pin	3	42	柄饼
pin	5	35	病
min	5	35	命
lin	3	42	领
tin	1	224	钉
tin	3	42	顶
tʰin	1	224	厅听
tʰin	2	312	停
tʰin	3	42	挺
tin	5	35	定
tʰi	2	312	踢
ti	2	312	笛
ɕioŋ	1	224	兄凶
Ǿioŋ	2	312	荣容
Ǿioŋ	3	42	永拥
toŋ	1	224	东冬
toŋ	3	42	懂
toŋ	5	35	冻动洞
tʰoŋ	1	224	通
tʰoŋ	3	42	桶统
tʰoŋ	5	35	痛
tʰoŋ	2	312	铜
loŋ	2	312	聋脓浓龙
loŋ	5	35	弄
tsoŋ	5	35	粽重种
tsʰoŋ	1	224	葱充冲
soŋ	5	35	送宋
koŋ	1	224	公宫恭
kʰoŋ	3	42	孔
xoŋ	3	42	烘
xoŋ	2	312	红
Ǿoŋ	1	224	翁
mu	2	312	木目
tu	2	312	读毒
kʰu	2	312	哭
soŋ	1	224	松松
xoŋ	1	224	风丰封蜂
xoŋ	5	35	凤缝
moŋ	5	35	梦
tsoŋ	1	224	中终
tsʰoŋ	2	312	虫
tɕʰioŋ	2	312	穷
ɕioŋ	2	312	熊雄
su	2	312	宿缩叔熟赎属
tsu	2	312	竹粥足烛
Ǿio	5	35	育
tsoŋ	3	42	肿
koŋ	5	35	共
Ǿioŋ	5	35	用
