cid	character	initial	final	tone	note
1	多	t	o	44	
2	拖	th	o	44	
3	大	t	a	55	
4	锣	l	o	213	
5	左	ʦ	o	41	
6	歌	k	o	44	
7	个	k	o	55	
8	可	kh	o	41	
9	鹅	∅	o	213	
10	饿	∅	o	55	
11	河	x	o	213	
12	茄	ʨh	iɛ	213	
13	破	ph	o	55	
14	婆	ph	o	213	
15	磨	m	o	213	
16	磨	m	o	55	
17	躲	t	o	41	
18	螺	l	o	213	
19	坐	ʦ	o	55	
20	锁	s	o	41	
21	果	k	o	41	
22	过	k	o	55	
23	课	kh	o	55	
24	火	x	o	41	
25	货	x	o	55	
26	祸	x	o	55	
27	靴	ʂ	ʯɛ	44	
28	把	p	a	41	
29	爬	ph	a	213	
30	马	m	a	41	
31	骂	m	a	55	
32	茶	ʦh	a	213	
33	沙	s	a	44	
34	假	ʨ	ia	41	
35	嫁	ʨ	ia	55	
36	牙	∅	ia	213	
37	虾	x	a	44	
37	虾	ɕ	ia	44	
38	下	ɕ	ia	55	
39	夏	ɕ	ia	55	
40	哑	ŋ	a	55	
40	哑	∅	ia	41	
41	姐	ʨ	iɛ	41	
42	借	ʨ	iɛ	55	
43	写	ɕ	iɛ	41	
44	斜	ɕ	iɛ	213	
45	谢	ɕ	iɛ	55	
46	车	ʦh	ɛ	44	
47	蛇	s	ɛ	213	
48	射	s	ɛ	55	
49	爷	∅	iɛ	213	
50	野	∅	iɛ	41	
51	夜	∅	iɛ	55	
52	瓜	k	ua	44	
53	瓦	∅	ua	41	
54	花	x	ua	44	
55	化	x	ua	55	
56	华	x	ua	213	
57	谱	ph	u	41	
58	布	p	u	55	
59	铺	ph	u	44	
60	簿	p	u	55	
61	步	p	u	55	
62	赌	t	əu	41	
63	土	th	əu	41	
64	图	th	əu	213	
65	杜	t	əu	55	
66	奴	l	əu	213	
67	路	l	əu	55	
68	租	ʦ	əu	44	
69	做	ʦ	əu	55	
70	错	ʦh	o	55	
71	箍	kh	u	44	
72	古	k	u	41	
73	苦	kh	u	41	
74	裤	kh	u	55	
75	吴	∅	u	213	
76	五	∅	u	41	
77	虎	x	u	41	
78	壶	x	u	213	
79	户	x	u	55	
80	乌	∅	u	44	
81	女	∅	ʯ	41	
82	吕	∅	ʯ	41	
83	徐	ɕ	i	213	
84	猪	tʂ	ʯ	44	
85	除	tʂh	ʯ	213	
86	初	ʦh	əu	44	
87	锄	ʦh	əu	213	
88	所	s	o	41	
89	书	ʂ	ʯ	44	
90	鼠	ʂ	ʯ	41	
91	如	∅	ʯ	213	
92	举	tʂ	ʯ	41	
93	锯	tʂ	ʯ	55	
94	去	ʨh	i	55	
94	去	kh	ɛ	55	
94	去	tʂh	ʯ	55	
95	渠	tʂh	ʯ	213	
