璦,ai3
靄,ai3
渥,ak4,ok4
幄,ak4
𧌄,am1,am2,am3,am5,ham1,ham2,iam1,iam5
盦,am5
噢,auh4,auh8
䆀,bai2
霾,bai5
𥌚,bai7
万,ban7
謾,ban7
嫚,ban7
縵,ban7
艋,bang2
氓,bang5
茆,bau2
㴘,bau7
娓,bi2
弭,bi2,mi2
湄,bi5
嵋,bi5
冕,bian2
緬,bian2
邈,biau2
淼,biau2
驀,bik8
泯,bin2
旻,bin5
岷,bin5
皿,bing2
萌,bing5
茗,bing5
洺,bing5
宓,bit8
謐,bit8
懞,bong2
濛,bong5
螂,bong5,lang5,long5
朦,bong5
謨,boo5
眸,boo5
懋,boo7
鵡,bu2
蕪,bu5
枚,bue5
蟦,bui1
刎,bun2
捫,bun5
汶,bun7
紊,bun7
𢪱,but4,but8
歿,but8
縊,e3
兮,e5,he5
廈,e7,ha7
吪,o1,o5
獃,gai5
皚,gai5
𩸶,gam7,kam7
𫝏,gan3
𠢕,gau5
霓,ge5
㤉,ge5
羿,ge7
儼,giam2
巖,giam5
唁,gian7
殗,gian7
攘,giang6,giang7,jiang7
鄞,gin5,gun5
屹,git8
敖,go5
訛,go5
鰲,go5
鶚,gok8
鄂,gok8
萼,gok8
噩,gok8
寤,goo7
隅,gu5
喁,gu7
馭,gu7
沅,guan5
嫄,guan5
愿,guan7
玥,guat8
刈,gue7
巍,gui5
垠,gun5
齦,gun5
兀,gut8
嗨,hai2,haih8
駭,hai7
邂,hai7
懈,hai7
㨪,hainnh4
䈄,ham1
𦜆,ham1
酣,ham1
咸,ham5
銜,ham5
啣,ham5
菡,ham7
閑,han5,ing5
嫺,han5
嫻,han5
𫟂,han5
捍,han7
悍,han7
魟,hang1
洽,hap8
匣,hap8
黠,hat8
呺,hau1
哮,hau3
畦,he5
熙,hi1
禧,hi1
羲,hi1
晞,hi1
欷,hi1
僖,hi1
熹,hi1
曦,hi1
杴,hiam1
鉉,hian7
勰,hiap8
㧒,hiat4
絜,hiat8
嘵,hiau1
赫,hik4
鬩,hik4
獲,hik8
劾,hik8
忻,him1
昕,him1
恒,hing5
邢,hing5
蘅,hing5
悻,hing7
頊,hiok4
勗,hiok4
洶,hiong1
匈,hiong1
薌,hiong1
迄,hit4
嗅,hiu3
𫝺,hiu3
摁,hmh4
濠,ho5
鎬,ho7
顥,ho7
蝠,hok4
壑,hok4
斛,hok8
馥,hok8
烽,hong1
丰,hong1
諷,hong2
倣,hong2
汞,hong2
舫,hong2
簧,hong5
潢,hong5
璜,hong5
鬨,hong7
訶,honn1
琥,hoo2
醐,hoo5
祜,hoo7
吁,hu1
孚,hu1
栩,hu2
詡,hu2
煦,hu3
蜉,hu5
阜,hu7
釜,hu7
鏵,hua5
驊,hua5
暄,huan1
萱,huan1
烜,huan2
奐,huan3
氾,huan3
汎,huan3
渙,huan3
桓,huan5
寰,huan5
璠,huan5
鍰,huan5
鬟,huan5
莞,huan7,kuan2
皖,huan7,uan2
豁,huat4
閥,huat8
晦,hue3
誨,hue3
徊,hue5
洄,hue5
𫝻,hue5
徽,hui1
霏,hui1
扉,hui1
琿,hui1
煇,hui1
麾,hui1
悱,hui2
諱,hui3
卉,hui3
蕙,hui7
潓,hui7
氛,hun1
燻,hun1
坌,hun1
痻,hun1,in1,un1
勛,hun1
棻,hun1
雰,hun1
葷,hun1
壎,hun1
汾,hun5
芸,hun5,un5
棼,hun5
餛,hun5
蕓,hun5,un5
狠,hun7
惚,hut4
咿,i1
噫,i1
漪,i1
迤,i2
苡,i2
頤,i5
飴,i5
貽,i5
詒,i5
彝,i5
肄,i7
奄,iam2
琰,iam2
魘,iam2
艷,iam7
灩,iam7
焉,ian1
鳶,ian1
曄,iap8
燁,iap8
謁,iat4
曳,iat8
杳,iau2
瑤,iau5
曜,iau7
燿,iau7
彧,ik4
軛,ik4
翌,ik8
繹,ik8
弈,ik8
翊,ik8
瘖,im1
𪜶,in1,in7
夤,in5
胤,in7
膺,ing1
霙,ing1
瓔,ing1
潁,ing2
郢,ing2
嬴,ing5
瀛,ing5
縈,ing5
塋,ing5
熒,ing5
嶸,ing5
瀅,ing5
詠,ing7
毓,iok8
煜,iok8
淯,iok8
雍,iong1
涌,iong2
蛹,iong2
俑,iong2
甬,iong2
暘,iong5
墉,iong5
恙,iong7
傭,iong7
漾,iong7
揖,ip4
壹,it4
佚,it8
佾,it8
軼,it8
鎰,it8
莠,iu2
牖,iu2
黝,iu2
攸,iu5
猷,iu5
蝣,iu5
囿,iu7
侑,iu7
鼬,iu7
汝,ji2,ju2
邇,ji2,ni2
冉,jiam2
髯,jiam5
稔,jim2
妊,jim7
刃,jim7
仞,jin7
軔,jin7
仍,jing5
壤,jiong2
戎,jiong5
蹂,jiu5
癒,ju2,lu2,u2
茹,ju5
逾,ju5,lu5,u5
孺,ju5
濡,ju5
洳,ju7
芮,jue7
睿,jue7,lue7
伽,ka1
珈,ka1
稼,ka3
舺,kah4
䘥,kah4
鉀,kah4
垓,kai1
丐,kai3
玠,kai3
玨,kak4
緘,kam1
𥴊,kam2
鑒,kam3
淦,kam3
贛,kam3
咁,kam7
蕳,kan1
𡢃,kan2
澗,kan2,kan3
諫,kan3
噶,kat4
佼,kau2
玖,kau2,kiu2
姣,kau2
窖,kau3
𩛩,kauh4
偈,ke7
骼,keh4
搉,kha3
鎧,khai2
愷,khai2
愾,khai3
戡,kham1
嵌,kham3
墈,kham3
瞰,kham3
㘛,kham5
侃,khan2
恰,khap4
嗑,khap4
𣁳,khat4
睽,khe1
稽,khe2
棨,khe2
憩,khe3
㧎,khe5
𤲍,kheh4,khueh4
欹,khia1
嘎,khiak8
毃,khiak8
鈐,khiam5
黔,khiam5
騫,khian1
愆,khian1
繾,khian2
愜,khiap4
㾀,khiap4
橇,khiau1
砄,khih4
鴶,khik4
芩,khim5
鏗,khing1
吃,khit4
𩚨,khiu7
嵙,kho1,khoo1
窠,kho1
珂,kho1
軻,kho1
拷,kho2
廓,khok4
恪,khok4
眶,khong1
倥,khong1
亢,khong3
伉,khong3
獷,khong3
蔻,khoo3
嶇,khu1
駒,khu1,ku1
跨,khua3
胯,khua3
綣,khuan2
奎,khue1
喟,khui3
崑,khun1
鯤,khun1
琨,khun1
堃,khun1
菌,khun2
堀,khut4
𣮈,khut4,khut8
倔,khut8,kut8
几,ki1
饑,ki1
畿,ki1
唭,ki1,ki3
璣,ki1
錤,ki1
莒,ki2,ku2
冀,ki3
覬,ki3
驥,ki3
圻,ki5
祁,ki5
岐,ki5
碁,ki5
綦,ki5
錡,ki5
騏,ki5
伎,ki7
洎,ki7
祛,kia7
蹇,kian2
礓,kiang1
鯨,kiang1
頰,kiap4
蛺,kiap4
拮,kiat4
蛣,kiat4
孑,kiat4
訐,kiat4
竭,kiat8
佶,kiat8
嶠,kiau1
皎,kiau2
棘,kik4
衿,kim1
觔,kin1
槿,kin2
沂,kin5
瑾,kin7
兢,king1
賡,king1
炯,king2
迥,king2
憬,king2
梘,king2
儆,king2
璟,king2
逕,king3
亙,king3
痙,king7
掬,kiok4
噱,kiok8
韁,kiong1
彊,kiong5
汲,kip4
笈,kip8
訖,kit4
疚,kiu3
逑,kiu5
蜣,kiunn1
硿,kng2
𰣻,ko1
皋,ko1
𥑮,ko2,koo2
杲,ko2
槁,ko2
誥,ko3
郜,ko3
摑,kok4
幗,kok4
肱,kong1
洸,kong1
鄺,kong2
咕,koo1,ku2,ku7
沽,koo1
牯,koo2
蠱,koo2
茍,koo2
僱,koo3
錮,koo3
琚,ku1
踞,ku3
倨,ku3
渠,ku5
劬,ku5
璩,ku5
衢,ku5
炬,ku7
鉅,ku7
遽,ku7
罣,kua3
柺,kuai2,kuainn2
涓,kuan1
鰥,kuan1
狷,kuan3
盥,kuan3
厥,kuat4
蹶,kuat4
膾,kue3
閨,kui1
䲅,kui1
皈,kui1
炅,kui3
逵,kui5
揆,kui5,pui5
夔,kui5
匱,kui7
袞,kun2
艮,kun3
𤉙,kun5
崛,kut8
籟,lai7
睞,lai7
𨂾,lam3
坔,lam3
婪,lam5
蝻,lam5
㔂,lan5
𡳞,lan6,lan7
捺,lat8
癧,lat8
蛚,le1,le7
澧,le2
騾,le5,lo5
驪,le5
鸝,le5
隸,le7
蠣,le7
儷,le7
肭,leh4
妳,li2
娌,li2
罹,li5
貍,li5
侶,li7,lu7
蒞,li7
粘,liam5
鐮,liam5
濂,liam5
攆,lian2
漣,lian5
𦟪,lian5
𥍉,liap4,nih4
冽,liat8
蓼,liau2
礫,lik8
瀝,lik8
凜,lim2
廩,lim2
賃,lim7
轔,lin5
燐,lin5
嶙,lin5
璘,lin5
磷,lin5
躪,lin7
嚀,ling5
𦊓,ling5
泠,ling5
羚,ling5
淩,ling5
佞,ling7
甯,ling7
濘,ling7
𠞭,lio5
隴,liong2
瀧,liong5,song1
㨨,liu5
瀏,liu5
蘿,lok8
珞,lok8
雒,lok8
儂,long5
瓏,long5
琅,long5
朧,long5
鹵,loo2
虜,loo2
擄,loo2
簍,loo2
顱,loo5
髏,loo5
廬,loo5
駑,loo5
𢲸,loo7
璐,loo7
縷,lu2
閭,lu5
臚,lu5
剌,luah8
煖,luan2
巒,luan5
孌,luan5
攣,luan5
欒,luan5
彙,lui7
耒,lui7
酹,lui7
腀,lun5
侖,lun5
掄,lun5
嫩,lun7
蟆,ma5
眛,mai7
㧌,mau1
敉,mi2
靡,mi2
喵,miau1,ngiau1,niau1
蟊,moo1
旄,moo5
髦,moo5
耄,moo7
𢯾,mooh4
喏,na7
乃,nai2
迺,nai2
鼐,nai7
嗕,nauh4,ngauh4
蛉,neh4,nih4
抰,ng1,uinn1
䘼,ng2,uinn2
𩵱,ngoo2
哦,ngoo5,onn2,onn7
峨,ngoo5
晤,ngoo7
蠳,ni1
怩,ni5
孃,nia5,niu5
抅,niuh4
弩,noo2
挪,noo5
耨,noo7
嚆,o5
嗷,oh4,uh4
塢,oo1
鎢,oo1
偓,oo3
盂,oo5,u5
𢼌,pa1
憊,pai7
阪,pan2,puann2
庖,pau5
𬦰,peh4
鮊,pha1
湃,phai3
霈,phai3
麭,phang2
䫌,phe2,phue2,phui2
媲,phe3
丕,phi1
紕,phi1
缾,phiann1
𥐵,phiat4
瞥,phiat4
殍,phiau2
璧,phik4,pik4
珀,phik4
𥰔,phin2
牝,phin3
乒,phin7
砰,phing1
姘,phing1
苹,phing5
枰,phing5,ping5
撲,phok4
瀑,phok8,pok8
乓,phong7
溥,phoo2
皰,phoo7
泮,phuan3
蟠,phuan5
𧿳,phut8
陂,pi1
匕,pi2
臂,pi3
畀,pi3
毗,pi5
啤,pi5
俾,pi7
噼,piah4
蝙,pian2
胼,pian5
駢,pian5
卞,pian7
汴,pian7
鑣,piau1
湢,pih4
舶,pik8
愎,pik8
繽,pin1
儐,pin1
鑌,pin1
嬪,pin5
顰,pin5
髕,pin5
邴,ping2
并,ping3
揙,pinn1
弼,pit8
葆,po2
褓,po2
鴇,po2
蔔,pok8
礡,pok8
螃,pong5
徬,pong5
泵,pong7
鎊,pong7
瓠,pu5
盃,pue1
蓓,pue7
渤,put8
姍,san1
跚,san1
潸,san1
鏟,san2
汕,san3,suann3
疝,san3
卅,sap4
颯,sap4
踃,sau1
筮,se7
噬,se7
鍟,senn1,sinn1
尸,si1
弒,si3
蒔,si7
恃,si7
嗜,si7
諡,si7
畬,sia1
榭,sia7
𣛮,sia7,siann6,siann7
勺,siah8
䀐,siam1
贍,siam7
銑,sian2
嬋,sian5
𤺪,sian7
膳,sian7
繕,sian7
𫝛,siang5,siang7
燮,siap4
懾,siap4
褻,siat4
霄,siau1
韶,siau5
劭,siau7
汐,sik8,sip8
矽,sik8
芯,sim1
瀋,sim2
㽎,sim3
忱,sim5
潯,sim5
諶,sim5
葚,sim7
娠,sin1
莘,sin1
哂,sin2
矧,sin2
丞,sin5,sing5
宸,sin5
惺,sing1
菽,siok4
夙,siok4
鐲,siok8
孰,siok8
崧,siong1
鑲,siong1
觴,siong1
淞,siong1
菘,siong1
嵩,siong1
殤,siong1
驤,siong1
慫,siong2
悚,siong2
裳,siong5,tsiunn5
庠,siong5
𣻸,sionn5,siunn5
脩,siu1
饈,siu1
狩,siu3
琇,siu3
銹,siu3
讎,siu5
綬,siu7
拴,sng1,suan1
搔,so1
娑,so1
鮻,so1
躁,so3
鋉,sok4
槊,sok8
蒐,soo1
甦,soo1
叟,soo2
藪,soo2
泝,soo3
胥,su1
姝,su1
紓,su1
璽,su2
庶,su3
泗,su3
伺,su3
駟,su3
戍,su3
俟,su7
曙,su7
漱,suah4
瑄,suan1
涮,suan3
綏,sui1
𦉎,sui1
眭,sui1
隋,sui5
椹,sui5
陲,sui5
燧,sui7
邃,sui7
珣,sun1
蓀,sun1
巽,sun3
淳,sun5
洵,sun5
峋,sun5
錞,sun5
恤,sut4
朮,sut8,tsut8
噍,ta1
咑,ta7,tah4
𩸙,tai5,tai6,tai7
𧉟,tai5
怠,tai7
殆,tai7
岱,tai7
迨,tai7
𠕇,tainn7,ting6,ting7
倬,tak4,tok4
濯,tak8
眈,tam1
湛,tam7
砃,tan1
㨂,tang3
僮,tang5,tong5
棹,tau7
氐,te1
柢,te2
牴,te2,ti2
砥,te2,ti2
詆,te2
娣,te7
悌,te7
棣,te7
睇,te7
詫,tha3
呔,thai3
邰,thai5
坍,tham1
曇,tham5
覃,tham5
鐔,tham5
袒,than2
鶶,thang5
筩,thang7
娗,thann7
撻,that4
䖙,the1,thenn1
涕,the3
緹,the5
䖳,the7
諂,thiam2
腆,thian2
餮,thiat4
𤶃,thiau7
敕,thik4
忒,thik4
惕,thik4
倜,thik4
飭,thik4
琛,thim1
瞠,thing1
騁,thing2
矗,thiok4
忡,thiong1
昶,thiong2
冢,thiong2
𨑨,thit4,tshit4
饕,tho1
韜,tho1
橢,tho2
砣,tho5,to5,too5
籜,thok4
鏜,thong1
帑,thong2
儻,thong2
凃,thoo5
湍,thuan1
椿,thun1
𧿬,thun2
臀,thun5
墀,ti5
箎,ti5
峙,ti7
彘,ti7
玷,tiam3
癲,tian1
闐,tian5
淀,tian7
甸,tian7
鈿,tian7
萣,tiann7
鯛,tiau1
迢,tiau5
謫,tik4
荻,tik8
滌,tik8
妯,tik8,tiok8
玎,ting1
楨,ting1
汀,ting1
癥,ting1
鐙,ting3
滕,ting5
葶,ting5
澂,ting5
筑,tiok8
疇,tiu5
惆,tiu5
儔,tiu5
冑,tiu7
胄,tiu7
哆,to1
跎,to5
沱,to5
啕,to5
馱,to5
燾,to5
斲,tok4
㧻,tok4
瀆,tok8
鐸,tok8
鐺,tong1
螳,tong5
彤,tong5
烔,tong5
潼,tong5
慟,tong7
鬪,too3
𪐞,too3
蠹,too3
荼,too5
蚱,tsa3
儕,tsai5
塹,tsam7,tshiam3
孱,tsan5
㨑,tsang1
㨻,tsann7
㷮,tsau1
竈,tsau3
躋,tse1
𤺅,tshe3
霽,tse3
阱,tsenn2,tsinn2
鎈,tsha1,tshenn1
豺,tshai5
𫞼,tshai7
攙,tsham1
鐕,tsham5
慚,tsham5
讒,tsham5
璨,tshan3
氅,tshang2
嚵,tshann3
㴙,tshap8
剎,tshat4
䠡,tshe5
凄,tshi1
侈,tshi2
熾,tshi3
啻,tshi3
殲,tshiam1
芊,tshian1
阡,tshian1
蒨,tshian3
茜,tshian3
橙,tshiang5
䢢,tshiang7
鍬,tshiau1
峭,tshiau3
𩑾,tshih4
叱,tshih8,tshit4
鵲,tshik4,tshiok4
鋟,tshim1,tshim2,tshim3
沁,tshim3
岑,tshim5
涔,tshim5
嗔,tshin1
瞋,tshin1
蜻,tshing1
琤,tshing1
靘,tshinn2
𪁎,tshio1
蹴,tshiok4
蹙,tshiok4
憧,tshiong1
瑲,tshiong1
閶,tshiong1
墻,tshiong5
戕,tshiong5
嬙,tshiong5
柒,tshit4
萩,tshiu1
湫,tshiu1
搓,tsho1
銼,tsho3
𧮙,tshoh4
囪,tshong1
璁,tshong1
愴,tshong3
麤,tshoo1
趄,tshu1
雌,tshu1
淬,tshu3,tshui3
𤆬,tshua6,tshua7
荃,tshuan1
悛,tshuan1
筌,tshuan1
舛,tshuan2
爨,tshuan3
覷,tshuh4
蠢,tshun2
猝,tshut4
梓,tsi2,tsu2
幟,tsi3
嗟,tsia1
霑,tsiam1
翦,tsian2
婕,tsiap8
釗,tsiau1
沼,tsiau2
唧,tsik4
昃,tsik4
瘠,tsik8
蓁,tsin1
臻,tsin1
溱,tsin1
軫,tsin2
稹,tsin2
縝,tsin2
縉,tsin3
旌,tsing1
憎,tsing1
崢,tsing1
鉦,tsing1
証,tsing3
甑,tsing3
靚,tsing7
粥,tsiok4
灼,tsiok4
矚,tsiok4
嚼,tsiok8
璋,tsiong1
盅,tsiong1
踵,tsiong2
瘴,tsiong3
楫,tsip4
𠯗,tsip8
桎,tsit4
嫉,tsit8
鷲,tsiu7
𰹬,tsng7
藻,tso2
樁,tsong1
淙,tsong5
琮,tsong5
奘,tsong7
俎,tsoo2
雛,tsoo5
驟,tsoo7
茲,tsu1
誅,tsu1
狙,tsu1
咨,tsu1
洙,tsu1
雎,tsu1
錙,tsu1
咀,tsu2
恣,tsu3
茨,tsu5
沮,tsu7
笊,tsua2
顓,tsuan1
纂,tsuan2
銓,tsuan5
饌,tsuan7
雋,tsuan7
椎,tsui1
隹,tsui1
𠞩,tsui5
萃,tsui7
瘁,tsui7
諄,tsun1
樽,tsun1
竣,tsun3
浚,tsun3
濬,tsun3
朒,tsut4
㧣,tu1
杼,tu7
篆,tuan7
輟,tuat4
鎚,tui5
搥,tui5
懟,tui7
惇,tun1
噸,tun3
咄,tut4
凸,tut8
迂,u1
歟,u5
于,u5
臾,u5
諛,u5
輿,u5
妤,u5
竽,u5
雩,u5
覦,u5
哇,ua1
𨂿,uaih4,uainn2,uainnh4,uainnh8
蜿,uan1
琬,uan2
菀,uan2
惋,uan3
猿,uan5
爰,uan5
轅,uan5
紈,uan5
媛,uan7
浣,uan7
瑗,uan7
粵,uat8
鉞,uat8
崴,ue1
葳,ui1
葦,ui2
猥,ui2
煒,ui2
諉,ui2
鮪,ui2
韙,ui2
闈,ui5
幃,ui5
渭,ui7
慇,un1
隕,un2
殞,un2
韞,un2
醞,un3
紜,un5
尉,ut4
鷸,ut8
