tsɿ	1	知资		
tsɿ	2	直汁侄织		
tsɿ	3	子纸指紫		
tsɿ	5	字治制		
tsʰɿ	2	吃祠池迟		
tsʰɿ	5	刺		
sɿ	1	丝是{∽,不∽}师		
sɿ	2	时十石实失食		
sɿ	3	使死		
sɿ	5	寺柿事试式四市世		
zɿ	2	日		
pi	2	笔逼壁鼻		
pi	3	比		
pi	5	币		
pʰi	2	皮匹劈		
pʰi	5	屁		
mi	2	眉密		
mi	3	米		
ti	1	低		
ti	2	笛		
ti	5	地弟递		
tʰi	1	梯		
tʰi	2	踢		
tʰi	5	剃		
ni	2	泥犁力历栗律		
ni	3	李女你旅		
tɕi	1	鸡饥		
tɕi	2	吉极击急及集积		
tɕi	3	几举		
tɕi	5	季锯句寄记剧		
tɕʰi	1	区去溪		
tɕʰi	2	骑棋七		
tɕʰi	3	取		
tɕʰi	5	去{文,∽年}契气器		
ɕi	1	西希需须		
ɕi	2	徐吸习锡息席惜		
ɕi	3	喜洗许		
ɕi	5	戏系序		
i	1	衣		
i	2	一移意余姨鱼		
i	3	蚁雨		
i	5	意芋遇裕玉		
pu	2	不		
pu	5	布步簿		
pʰu	1	铺		
pʰu	3	谱		
mu	2	木目		
mu	3	母		
fu	2	壸福服佛		
fu	3	虎府		
fu	5	户付父富副妇		
tu	2	毒读		
tu	3	赌		
tu	5	杜		
tʰu	2	图		
tʰu	3	土		
nu	2	奴六绿鹿		
nu	5	路		
tsu	1	租猪		
tsu	2	竹烛足卒		
tsu	3	主		
tsu	5	做柱住		
tsʰu	1	初		
tsʰu	2	出除锄畜		
su	1	书输		
su	2	赎属叔熟		
su	3	鼠数		
su	5	数竖树		
ku	2	骨谷		
ku	3	古		
kʰu	1	箍		
kʰu	2	哭		
kʰu	3	苦		
kʰu	5	裤		
u	1	乌		
u	2	吴物屋		
u	3	五武		
u	5	雾		
tɕiu	2	局橘菊		
tɕʰiu	2	曲族渠		
ɕiu	2	宿续{继∽}		
iu	2	育浴		
pa	1	巴粑		
pa	2	八		
pa	3	把		
pa	5	把{刀∽∽}		
pʰa	1	巴{下∽}		
pʰa	2	爬		
ma	3	马		
ma	5	骂		
fa	1	发{头∽,变调}		
fa	2	发法罚		
ta	2	达搭跶{摔}		
ta	3	打		
ta	5	大		
tʰa	2	塔踏		
na	1	拉他{口语}		
na	2	蜡辣		
sa	1	沙杉		
sa	2	杀		
tsa	2	杂扎闸		
tsʰa	2	茶察插		
xa	5	下{白，一∽}		
tɕia	2	甲夹		
tɕia	3	假		
tɕia	5	嫁		
ɕia	1	虾		
ɕia	2	瞎		
ɕia	5	下夏		
ia	2	牙鸭		
ia	3	哑		
tsua	1	抓		
sua	2	刷		
kua	1	瓜		
kua	2	刮		
kua	5	挂		
xua	1	花		
xua	2	华滑		
xua	5	划画话化		
ua	1	挖		
ua	2	袜		
ua	3	瓦		
po̞	2	撥薄縛剝		
pʰo̞	2	婆泼		
pʰo̞	5	破		
mo̞	1	摸		
mo̞	2	磨末		
mo̞	5	磨		
to̞	1	多		
to̞	2	夺		
to̞	3	躲		
tʰo̞	1	拖		
tʰo̞	2	托脱		
no̞	2	螺锣落		
tso̞	2	镯着作桌		
tso̞	3	左		
tso̞	5	坐		
tsʰo	5	错		
so̞	2	索勺缩		
so̞	3	所锁		
zo̞	2	弱		
ko̞	1	歌		
ko̞	2	各鸽割郭角		
ko̞	3	果		
ko̞	5	个过		
kʰo̞	2	渴殼		
kʰo̞	3	可		
kʰo̞	5	课		
xo̞	2	河盒活		
xo̞	3	火		
xo̞	5	货祸		
ɰo	2	恶鹅握		
ɰo	5	饿		
tɕio̞	2	角{文}脚		
tɕʰio̞	2	雀确		
ɕio̞	2	学削		
io̞	2	药约		
pæ	1	搬班		
pæ	2	白百伯北		
pæ	3	板		
pæ	5	扮办半		
pʰæ	2	盘拍		
pʰæ	5	判		
mæ	2	墨麦		
mæ	3	满		
mæ	5	慢		
fæ	1	翻		
fæ	3	反		
fæ	5	犯饭		
tæ	1	单		
tæ	2	得		
tæ	3	胆		
tæ	5	淡		
tʰæ	1	贪		
tʰæ	2	潭弹特		
tʰæ	3	毯		
tʰæ	5	炭		
næ	1	他{口语}		
næ	2	南蓝难兰		
næ	3	懒		
næ	5	烂		
tsæ	2	摘折贼侧窄		
tsæ	5	战占		
tsʰæ	2	测撤侧拆择策缠蚕		
tsʰæ	3	产		
sæ	1	三山衫		
sæ	2	色舌设虱塞		
sæ	3	伞		
sæ	5	扇善		
zæ	2	热		
zæ	3	染		
kæ	1	肝间甘		
kæ	2	格隔		
kæ	3	感敢		
kʰæ	2	刻客		
kʰæ	5	看		
ŋæ	1	安		
ŋæ	2	额		
ŋæ	5	暗晏{晚，∽一步}岸		
xæ	2	含		
xiæ	2	黑		
xæ	3	喊		
xiæ	3	喊		
xæ	5	汉汗		
æ	5	二		
tuæ	1	端		
tuæ	3	短		
tuæ	5	断		
nuæ	3	暖		
nuæ	5	乱		
tsuæ	1	砖		
tsuæ	3	转		
tsuæ	5	赚传		
tsʰuæ	2	船传		
tsʰuæ	3	铲		
suæ	1	酸		
suæ	5	算		
zuæ	3	软		
kuæ	1	关官		
kuæ	2	国		
kuæ	5	惯		
kʰuæ	1	宽		
kʰuæ	2	阔		
xuæ	1	欢		
xuæ	2	还或		
xuæ	5	换		
uæ	1	弯		
uæ	2	完顽		
uæ	3	碗晚		
uæ	5	万		
iᴇ	1	炎烟冤		
iᴇ	2	月越爷圆园叶盐颜延言原		
iᴇ	3	远眼野		
iᴇ	5	夜院厌		
piᴇ	1	边憋		
piᴇ	2	别		
piᴇ	3	扁		
piᴇ	5	变便		
pʰiᴇ	5	遍片骗		
miᴇ	2	棉灭篾		
miᴇ	5	面		
tiᴇ	2	跌碟		
tiᴇ	3	点典		
tiᴇ	5	店垫		
tʰiᴇ	1	天添梯		
tʰiᴇ	2	田甜铁贴		
niᴇ	2	黏严业连列孽年莲捏		
niᴇ	5	念		
tɕiᴇ	1	尖肩监奸间{文，时∽}		
tɕiᴇ	2	接杰节截结绝决		
tɕiᴇ	3	剪减卷者姐		
tɕiᴇ	5	建见借剑件建		
tɕʰiᴇ	1	车铅签牵圈		
tɕʰiᴇ	2	钱钳前全权缺茄切		
tɕʰiᴇ	3	浅		
tɕʰiᴇ	5	劝欠		
ɕiᴇ	1	靴鲜先		
ɕiᴇ	2	蛇斜咸嫌协歇雪血		
ɕiᴇ	3	显写险选		
ɕiᴇ	5	射谢限线現县		
e	2	而		
ɚ	3	耳		
pae	3	摆		
pae	5	拜败		
pʰae	2	排牌		
pʰae	5	派		
mae	2	埋		
mae	3	买		
mae	5	卖		
tae	5	袋带		
tʰae	1	胎		
tʰae	2	台		
nae	2	来		
tsʰae	2	财柴		
tsʰae	5	菜		
sae	5	晒		
kae	1	该街		
kae	3	改解		
kae	5	盖戒		
kʰae	1	开		
xae	2	鞋还		
xae	3	海蟹		
xae	5	害		
ŋae	2	岩		
ŋae	3	矮		
ŋae	5	爱		
kuae	3	拐		
kuae	5	怪		
kʰuae	3	块		
kʰuae	5	快		
xuae	2	怀		
xuae	5	坏		
uae	1	歪		
uae	5	外		
pəi	1	杯碑		
pəi	5	贝背		
pʰəi	2	赔		
pʰəi	5	配		
məi	2	煤		
məi	5	妹		
fəi	1	飞		
fəi	2	肥		
fəi	5	肺费		
tuəi	5	对		
nuəi	1	追{白}		
nuəi	2	雷		
nuəi	3	吕		
nuəi	5	类		
tsuəi	1	追		
tsuəi	2	贼		
tsuəi	3	嘴		
tsuəi	5	罪醉		
tsʰuəi	1	吹		
tsʰuəi	2	锤		
suəi	2	随		
suəi	3	水		
suəi	5	岁碎		
kuəi	1	规龟		
kuəi	3	鬼		
kuəi	5	桂贵柜跪		
kʰuəi	1	亏		
xuəi	1	灰		
xuəi	2	回		
xuəi	5	会		
uəi	2	危围		
uəi	3	尾		
uəi	5	卫位味胃		
paɤ	1	包		
paɤ	3	宝饱		
paɤ	5	抱		
pʰaɤ	5	炮		
taɤ	1	刀		
taɤ	5	道		
tʰaɤ	2	桃		
tʰaɤ	3	讨		
tsaɤ	3	早找		
tsaɤ	5	罩灶照		
tsʰaɤ	1	抄		
tsʰaɤ	2	朝		
tsʰaɤ	3	草		
tsʰaɤ	5	糙造		
saɤ	1	烧		
saɤ	3	嫂		
zaɤ	5	绕		
kʰaɤ	5	靠		
ŋaɤ	2	熬		
piaɤ	3	表		
pʰiaɤ	5	票		
miaɤ	5	庙		
tiaɤ	5	钓		
tʰiaɤ	2	条		
niaɤ	3	鸟		
niaɤ	5	料		
tɕiau	1	交焦		
tɕiau	5	轿叫		
tɕʰiau	2	桥		
ɕiau	1	箫		
ɕiau	3	小		
ɕiau	5	孝校笑		
iau	1	腰		
iau	2	摇		
iau	5	要		
tɘu	5	豆		
tʰɘu	1	偷		
tʰɘu	2	头		
tʰɘu	3	抖		
nɘu	2	楼		
tsɘu	1	州		
tsɘu	3	走		
tsʰɘu	1	抽		
tsʰɘu	2	绸愁		
tsʰɘu	5	臭凑		
sɘu	3	手		
sɘu	5	寿瘦		
kiəu	1	钩构		
kiəu	5	够		
kʰiəu	3	口		
xiəu	5	后厚		
ŋiɘu	3	藕		
tiɘu	1	丢		
niɘu	2	流牛		
tɕiɘu	3	酒九		
tɕiɘu	5	舅旧		
tɕʰiɘu	2	球		
ɕiɘu	1	休修		
ɕiɘu	5	袖		
