#ɿ	
ts	[1]资姿咨兹滋辎[3]紫姊子{哑～：哑巴}梓嘴{～管：嘴巴}[5]醉[6]自{～家：自己}
tsʰ	[2]锄脐荠雌疵瓷糍慈磁辞词祠[3]此[5]刺赐次[6]巳自{～从}字
s	[1]梳疏蔬斯厮撕私师狮司丝思{意～}虽荽{芫～}[3]死使史驶[5]四肆祠{～堂}[6]似士仕柿寺嗣饲事侍祀
#ʅ	
tʃ	[1]知{～识}支{～付}枝{枯～}之肢芝膣{女阴}栀{～子}[3]纸脂旨指止趾址[5]滞制{～度；～造}智致稚至置志痣[6]只{～有}执汁质织{～布}职炙
tʃʰ	[1]痴[2]池驰迟持雉治{～猪}[3]耻齿[5]试{～下：试试看}[6]矢痔治{～理}斥
ʃ	[1]施尸{～体}[2]匙{锁～：钥匙}时□{笨}[3]屎始[5]世{～界}式饰势[6]湿{～气}誓逝氏是{～非}豉示视嗜市失室识适释[9]诗
∅	[1]衣{蓑～}[6]□{～匏：菜瓜}
#i	
p	[1]蓖{～麻}碑卑悲蜚{土～：臭虫}[3]彼比[5]闭陛痹{麻～}痱{热～：痱子}[6]蔽敝弊毙臂泌庇备笔毕必弼逼碧璧壁{石～}迫{逼～}
pʰ	[1]披批胚坯丕[2]皮疲脾琵{～琶}枇{～杷}便{～宜}[3]鄙疕{痂}[5]庇屁[6]币譬被{～迫}避{躲～}鼻匹辟僻
m	[2]迷谜糜{～烂}弥靡眉楣□{～边：旁边}[3]米美[6]觅□{～～虫：孑孓}沕{～水：潜水}
f	[1]非飞{～机}妃挥辉徽[3]贿毁翡[5]废肺费[6]惠慧讳□{掷}
v	[1]微威[2]为{作～}维惟唯违围[3]伪萎委伟苇纬[6]卫为{～什个：为什么}位未味慰胃谓猬熨[10]匪
t	[1]低知{得～：知道}[3]抵里{～头}[5]帝戴{～帽}[6]泣的{目～}滴{～久：一会儿}嫡笛
tʰ	[2]堤题提蹄啼[3]体[5]替剃屉[6]第弟{～子}地剔
n	[2]倪尼凝[6]腻毅孽
l	[2]来{过～}黎离{～別}篱璃厘狸犁{孙～}黎[3]吕李旅缕屡礼履里{公～}理鲤铝[6]虑滤厉励丽隶荔利痢笠莉蛎[9]梨
ts	[3]挤[5]聚{～会}祭际济[6]即鲫积绩□{灶～：蟋蟀}迹寂脊{屋～}疾{～病}
tsʰ	[1]妻[2]前{～日：前天}[3]取娶[6]七膝漆戚
s	[1]须{必～}需西栖犀牺[2]徐髓随垂[6]序绪遂隧穗悉戌恤息熄惜{可～}昔析夕
ʃ	[1]畦熙希稀□{蛮～：质量差}[3]喜[5]戏[6]系{～统}系{连～}吸是{判断词}□{～尿：尿床}
