舌		ts	iʔ	5	tsiʔ5			
妻		tsʰ	i	33	tsʰi33			
栖		tsʰ	i	33	tsʰi33			
痴		tsʰ	i	33	tsʰi33			
鳃		tsʰ	i	33	tsʰi33		鱼~	
齐		tsʰ	i	55	tsʰi55	文读	~全	
驰		tsʰ	i	55	tsʰi55			
迟		tsʰ	i	55	tsʰi55			
侈		tsʰ	i	42	tsʰi42			
耻	恥	tsʰ	i	42	tsʰi42			
市	市	tsʰ	i	35	tsʰi35			
刺	刺	tsʰ	i	213	tsʰi213		名词	
试	試	tsʰ	i	213	tsʰi213			
饲	飼	tsʰ	i	22	tsʰi22		喂养	
施	施	s	i	33	si33			
尸	屍	s	i	33	si33			
司	司	s	i	33	si33			
丝	絲	s	i	33	si33			
西	西	s	i	33	si33	文读	~瓜	
诗	詩	s	i	33	si33			
匙	湯	s	i	55	si55			
时	時	s	i	55	si55			
辞	辭	s	i	55	si55		~职	
鲥	鰣	s	i	55	si55			
死		s	i	42	si42			
矢		s	i	42	si42			
始		s	i	42	si42			
是		s	i	35	si35			
氏		s	i	35	si35			
视		s	i	35	si35			
世		s	i	213	si213			
势		s	i	213	si213			
四		s	i	213	si213			
誓		s	i	22	si22			
逝		s	i	22	si22			
豉	豉	s	i	22	si22			
示	示	s	i	22	si22			
薛	薛	s	iʔ	2	siʔ2			
蚀	蝕	s	iʔ	5	siʔ5			
儿	兒	dz	i	55	dzi55			
二	二	dz	i	35	dzi35			
二	貳	dz	i	35	dzi35			
字	字	dz	i	22	dzi22			
寺	寺	dz	i	22	dzi22			
饵	餌	dz	i	22	dzi22			
支	支	k	i	33	ki33	白讀	量詞	
枝	枝	k	i	33	ki33			
稽	稽	k	i	33	ki33			
岐		k	i	33	ki33			
饥		k	i	33	ki33			
肌		k	i	33	ki33			
基		k	i	33	ki33			
机	機	k	i	33	ki33			
机	机	k	i	33	ki33			
讥		k	i	33	ki33			
饥		k	i	33	ki33			
棋		k	i	55	ki55			
旗		k	i	55	ki55			
指		k	i	42	ki42		动词	
几		k	i	42	ki42	文读	茶~	
己		k	i	42	ki42			
纪		k	i	42	ki42			
杞		k	i	42	ki42			
企		k	i	35	ki35			
技		k	i	35	ki35			
妓		k	i	35	ki35			
冀		k	i	35	ki35			
忌		k	i	35	ki35			
继		k	i	213	ki213			
痣		k	i	213	ki213			
记		k	i	213	ki213			
既		k	i	213	ki213			
砌		k	iʔ	2	kiʔ2			
欺		kʰ	i	33	kʰi33			
奇		kʰ	i	55	kʰi55		~迹	
祈		kʰ	i	55	kʰi55			
其		kʰ	i	55	kʰi55			
期		kʰ	i	55	kʰi55			
启		kʰ	i	42	kʰi42			
齿		kʰ	i	42	kʰi42			
起		kʰ	i	42	kʰi42			
器		kʰ	i	213	kʰi213			
弃		kʰ	i	213	kʰi213			
气		kʰ	i	213	kʰi213			
汽		kʰ	i	213	kʰi213			
缺		kʰ	iʔ	2	kʰiʔ2		~喙：兔唇。《广韵》倾雪切	
疑		g	i	55	gi55			
牺		h	i	33	hi33			
嬉		h	i	33	hi33			
熙		h	i	33	hi33			
希		h	i	33	hi33			
稀		h	i	33	hi33			
喜		h	i	42	hi42			
系		h	i	35	hi35			
戏		h	i	213	hi213			
于		Ø	i	33	i33			
伊		Ø	i	33	i33		他	
衣		Ø	i	33	i33			
依		Ø	i	33	i33			
移		Ø	i	55	i55			
夷		Ø	i	55	i55			
姨		Ø	i	55	i55			
易		Ø	i	35	i35			
异		Ø	i	35	i35			
肄		Ø	i	213	i213			
意		Ø	i	213	i213			
捕		p	u	35	pu35			
妇		p	u	35	pu35	白读	新~：儿媳妇	
布		p	u	213	pu213			
怖		p	u	213	pu213			
富		p	u	213	pu213			
孵		p	u	22	pu22			
芙		pʰ	u	55	pʰu55			
浮		pʰ	u	55	pʰu55			
蒲		pʰ	u	55	pʰu55			
拊		pʰ	u	42	pʰu42		性交	
巫		b	u	55	bu55			
诬		b	u	55	bu55			
抚		b	u	42	bu42			
武		b	u	42	bu42			
舞		b	u	42	bu42			
侮		b	u	42	bu42			
鹉		b	u	42	bu42			
务		b	u	35	bu35			
雾		b	u	22	bu22			
堆		t	u	33	tu33	白读		
诛		t	u	33	tu33			
蛛		t	u	33	tu33			
株		t	u	33	tu33			
橱		t	u	55	tu55			
堵		t	u	42	tu42			
赌		t	u	42	tu42			
拄		t	u	42	tu42			
著		t	u	213	tu213			
徒		tʰ	u	55	tʰu55			
途		tʰ	u	55	tʰu55			
涂		tʰ	u	55	tʰu55	文读	~改	
图		tʰ	u	55	tʰu55	文读	大展宏~	
储		tʰ	u	42	tʰu42			
腯		tʰ	uʔ	5	tʰuʔ5		肥~~： 胖胖的	
撸		l	u	33	lu33			
芦		l	u	55	lu55			
鸬		l	u	55	lu55			
鲁		l	u	42	lu42			
橹		l	u	42	lu42			
虏		l	u	42	lu42			
缕		l	u	42	lu42			
屡		l	u	42	lu42			
赂		l	u	35	lu35			
鹭		l	u	35	lu35			
组		ts	u	33	tsu33			
诸		ts	u	33	tsu33			
朱		ts	u	33	tsu33			
珠		ts	u	33	tsu33			
主		ts	u	42	tsu42			
聚		ts	u	35	tsu35			
驻		ts	u	35	tsu35			
住		ts	u	35	tsu35			
注		ts	u	213	tsu213			
蛀		ts	u	213	tsu213			
铸		ts	u	213	tsu213			
趋		tsʰ	u	33	tsʰu33			
雏		tsʰ	u	33	tsʰu33			
取		tsʰ	u	42	tsʰu42			
娶		tsʰ	u	42	tsʰu42	文读	~妻	
措		tsʰ	u	213	tsʰu213			
处		tsʰ	u	213	tsʰu213			
趣		tsʰ	u	213	tsʰu213			
厝		tsʰ	u	213	tsʰu213		房子。李如龙攷为“戍”	
舒		s	u	33	su33	文读		
须		s	u	33	su33		必~	
需		s	u	33	su33			
输		s	u	33	su33			
殊		s	u	55	su55			
绪		s	u	42	su42			
褚		s	u	42	su42			
杵		s	u	42	su42			
暑		s	u	42	su42			
黍		s	u	42	su42			
署		s	u	42	su42			
序		s	u	35	su35			
叙		s	u	35	su35			
竖		s	u	35	su35			
树		s	u	35	su35	文读	~立	
素		s	u	213	su213	文读	色~	
诉		s	u	213	su213			
庶		s	u	213	su213			
恕		s	u	213	su213			
如		dz	u	55	dzu55			
儒		dz	u	55	dzu55			
榆		dz	u	55	dzu55			
愉		dz	u	55	dzu55			
乳		dz	u	42	dzu42			
愈		dz	u	42	dzu42			
逾		dz	u	35	dzu35			
喻		dz	u	35	dzu35			
裕		dz	u	35	dzu35			
谕		dz	u	35	dzu35			
龟		k	u	33	ku33			
韭		k	u	33	ku33		~菜	
痀		k	u	33	ku33		腰~：驼背	
久		k	u	42	ku42			
俱		k	u	35	ku35			
具		k	u	35	ku35			
惧		k	u	35	ku35			
舅		k	u	35	ku35			
故		k	u	213	ku213		~意	
固		k	u	213	ku213			
锢		k	u	213	ku213			
顾		k	u	213	ku213			
句		k	u	213	ku213			
灸		k	u	213	ku213			
故		k	u	22	ku22		~宫	
旧		k	u	22	ku22			
区		kʰ	u	33	kʰu33			
枢		kʰ	u	33	kʰu33			
驱		kʰ	u	33	kʰu33			
拘		kʰ	u	33	kʰu33			
驹		kʰ	u	33	kʰu33			
丘		kʰ	u	33	kʰu33		姓	
臼		kʰ	u	35	kʰu35			
牛		g	u	55	gu55			
夫		h	u	33	hu33	文读	~人	
灰		h	u	33	hu33		粉末状	
肤		h	u	33	hu33			
敷		h	u	33	hu33			
俘		h	u	33	hu33			
麸		h	u	33	hu33			
腐		h	u	33	hu33		腐烂	
胡		h	u	55	hu55	文读	~说	
狐		h	u	55	hu55			
壶		h	u	55	hu55			
互		h	u	55	hu55			
符		h	u	55	hu55			
扶		h	u	55	hu55			
盂		h	u	55	hu55			
浒		h	u	42	hu42			
府		h	u	42	hu42			
腑		h	u	42	hu42			
俯		h	u	42	hu42			
釜		h	u	42	hu42			
沪		h	u	35	hu35			
护		h	u	35	hu35			
傅		h	u	35	hu35	文读	师~	
父		h	u	35	hu35	文读	师~	
辅		h	u	35	hu35			
妇		h	u	35	hu35	文读		
负		h	u	35	hu35			
阜		h	u	35	hu35			
付		h	u	213	hu213			
赋		h	u	213	hu213			
赴		h	u	213	hu213			
讣		h	u	213	hu213			
附		h	u	213	hu213			
副		h	u	213	hu213			
腐		h	u	22	hu22		豆~	
呼		Ø	u	33	u33			
污		Ø	u	33	u33			
娱		Ø	u	55	u55			
雨		Ø	u	42	u42	文读	谷~	
宇		Ø	u	42	u42			
禹		Ø	u	42	u42			
羽		Ø	u	42	u42			
有		Ø	u	35	u35			
坞		Ø	u	213	u213			
恶		Ø	u	213	u213			
靥		Ø	uʔ	2	uʔ2		酒~：酒窝	
巴		p	a	33	pa33			
芭		p	a	33	pa33			
疤		p	a	33	pa33			
爸		p	a	33	pa33		多用于背称	
爸		p	a	55	pa55		多用于面称	
把		p	a	42	pa42	文读	~握	
饱		p	a	42	pa42			
罢		p	a	35	pa35			
霸		p	a	213	pa213			
坝		p	a	213	pa213			
豹		p	a	213	pa213			
趴		pʰ	a	33	pʰa33			
泡		pʰ	a	35	pʰa35		名词	
拍		pʰ	aʔ	2	pʰaʔ2			
焦		t	a	33	ta33	白读	干	
丈		t	a	33	ta33	白读	~夫：男性，男人	
禾		t	a	55	ta55		本字“䄻”	
䄻		t	a	55	ta55			
打		t	a	42	ta42			
搭		t	aʔ	2	taʔ2			
贴		t	aʔ	2	taʔ2	白读	~纸	
踏		t	aʔ	5	taʔ5			
沓		t	aʔ	5	taʔ5			
他		tʰ	a	33	tʰa33			
塔		tʰ	aʔ	2	tʰaʔ2			
榻		tʰ	aʔ	2	tʰaʔ2			
叠		tʰ	aʔ	5	tʰaʔ5		重叠堆积	
拉		l	a	33	la33			
朥		l	a	55	la55		动物油，本字“膋”	
膋		l	a	55	la55		动物油	
腊		l	aʔ	5	laʔ5			
蜡		l	aʔ	5	laʔ5			
猎		l	aʔ	5	laʔ5			
辣		l	aʔ	5	laʔ5			
瘌		l	aʔ	5	laʔ5		痢	
查		ts	a	33	tsa33			
渣		ts	a	33	tsa33			
早		ts	a	42	tsa42			
昨		ts	a	42	tsa42			
诈		ts	a	213	tsa213			
榨		ts	a	213	tsa213			
炸		ts	a	213	tsa213			
抸		ts	aʔ	2	tsaʔ2		携带	
闸		ts	aʔ	5	tsaʔ5			
差		tsʰ	a	33	tsʰa33		~别	
柴		tsʰ	a	55	tsʰa55		本字“樵”	
炒		tsʰ	a	42	tsʰa42			
插		tsʰ	aʔ	2	tsʰaʔ2			
沙		s	a	33	sa33	文读	~哑	
莎		s	a	33	sa33			
捎		s	a	33	sa33		抓，捕	
傻		s	a	35	sa35			
洒		s	a	213	sa213		潇~	
咳		k	a	33	ka33			
胶		k	a	33	ka33			
铰		k	a	33	ka33			
绞		k	a	42	ka42			
搅		k	a	42	ka42	白读	~碎	
咬		k	a	35	ka35			
教		k	a	213	ka213			
校		k	a	213	ka213		~正	
较		k	a	213	ka213			
窖		k	a	213	ka213			
滘		k	a	213	ka213			
甲		k	aʔ	2	kaʔ2			
胛		k	aʔ	2	kaʔ2			
佮		k	aʔ	2	kaʔ2		和，《广韵》古沓切	
㪉		k	aʔ	2	kaʔ2		~被：盖被子	
骹		kʰ	a	33	kʰa33		脚。《广韵》口交切	
岂		kʰ	a	42	kʰa42			
巧		kʰ	a	42	kʰa42			
敲		kʰ	a	213	kʰa213	白读	~鼓	
合		h	aʔ	5	haʔ5	白读	喜欢	
阿		Ø	a	33	a33			
鸦		Ø	a	33	a33			
亚		Ø	a	33	a33		~洲	
亚		Ø	a	213	a213		~军	
詏		Ø	a	213	a213		相~：吵嘴	
拗		Ø	a	42	a42			
鸭		Ø	aʔ	2	aʔ2			
押		Ø	aʔ	2	aʔ2			
璧		p	iaʔ	2	piaʔ2			
壁		p	iaʔ	2	piaʔ2			
僻		pʰ	iaʔ	2	pʰiaʔ2			
爹		t	ia	33	tia33			
摘		t	iaʔ	2	tiaʔ2			
嫡		t	iaʔ	2	tiaʔ2			
籴		t	iaʔ	5	tiaʔ5			
拆		tʰ	iaʔ	2	tʰiaʔ2			
掠		l	iaʔ	5	liaʔ5		抓，本字为“搦”	
搦		l	iaʔ	5	liaʔ5		“掠”的本字	
遮		ts	ia	33	tsia33			
姐		ts	ia	42	tsia42	文读	翁~：夫妻	
者		ts	ia	42	tsia42			
借		ts	ia	35	tsia35		~故。《广韵》子夜切	
籍		ts	ia	35	tsia35			
藉		ts	ia	35	tsia35			
蔗		ts	ia	213	tsia213			
炙		ts	ia	213	tsia213			
谢		ts	ia	22	tsia22	白读	姓	
迹		ts	iaʔ	2	tsiaʔ2			
脊		ts	iaʔ	2	tsiaʔ2	白读	□（音同“胶”）~：脊背	
只	隻	ts	iaʔ	2	tsiaʔ2		两~	
食		ts	iaʔ	5	tsiaʔ5			
车		tsʰ	ia	33	tsʰia33			
奢		tsʰ	ia	33	tsʰia33			
赊		tsʰ	ia	33	tsʰia33			
赤		tsʰ	iaʔ	2	tsʰiaʔ2			
刺		tsʰ	iaʔ	2	tsʰiaʔ2		动词。《广韵》七迹切，穿也	
䫢		s	ia	33	sia33		~~：斜斜的	
邪		s	ia	55	sia55			
斜		s	ia	55	sia55		倾~	
麝		s	ia	55	sia55			
佘		s	ia	55	sia55			
写		s	ia	42	sia42			
社		s	ia	35	sia35			
泻		s	ia	213	sia213			
卸		s	ia	213	sia213			
舍		s	ia	213	sia213			
赦		s	ia	213	sia213			
谢		s	ia	22	sia22	文读	感~	
射		s	ia	22	sia22			
削		s	iaʔ	2	siaʔ2			
锡		s	iaʔ	2	siaʔ2			
惹		dz	ia	42	dzia42			
家		k	ia	33	kia33	文读	奴~	
加		k	ia	33	kia33	文读	~减	
痂		k	ia	33	kia33			
嘉		k	ia	33	kia33			
佳		k	ia	33	kia33			
枷		k	ia	33	kia33			
贾		k	ia	42	kia42			
假		k	ia	42	kia42			
崎		k	ia	35	kia35		坡，陡	
寄		k	ia	213	kia213			
揭		k	iaʔ	2	kiaʔ2		~竿	
剧		k	iaʔ	5	kiaʔ5			
屐		k	iaʔ	5	kiaʔ5			
奇		kʰ	ia	33	kʰia33		~数	
骑		kʰ	ia	55	kʰia55			
擎		kʰ	ia	55	kʰia55	替字	拿，搭配笔、锄头、雨伞等偏长条形的东西	
徛		kʰ	ia	35	kʰia35		站	
靴		h	ia	33	hia33			
霞		h	ia	55	hia55			
下		h	ia	35	hia35	文读	~乡	
瓦		h	ia	35	hia35	白读	厝~	
蚁		h	ia	35	hia35			
瑕		h	ia	213	hia213			
暇		h	ia	213	hia213			
歇		h	iaʔ	2	hiaʔ2			
额		h	iaʔ	5	hiaʔ5			
役		h	iaʔ	5	hiaʔ5			
丫		Ø	ia	33	ia33			
耶		Ø	ia	55	ia55			
爷		Ø	ia	55	ia55			
野		Ø	ia	42	ia42			
也		Ø	ia	22	ia22			
益		Ø	iaʔ	2	iaʔ2			
易		Ø	iaʔ	5	iaʔ5		周	
簸		p	ua	213	pua213			
钵		p	uaʔ	2	puaʔ2			
跋		p	uaʔ	5	puaʔ5	白读	摔倒。《广韵》蒲拨切	
婆		pʰ	ua	55	pʰua55		老~	
破		pʰ	ua	213	pʰua213			
撇		pʰ	uaʔ	2	pʰuaʔ2			
拨		pʰ	uaʔ	2	pʰuaʔ2			
泼		pʰ	uaʔ	2	pʰuaʔ2			
磨		b	ua	55	bua55			
抹		b	uaʔ	2	buaʔ2			
钹		b	uaʔ	5	buaʔ5			
舵		t	ua	35	tua35			
带		t	ua	213	tua213			
大		t	ua	22	tua22	白读	~头	
辣		t	uaʔ	5	tuaʔ5		呛人的辣	
拖		tʰ	ua	33	tʰua33			
獭		tʰ	uaʔ	2	tʰuaʔ2			
箩		l	ua	55	lua55			
烙		l	uaʔ	2	luaʔ2		煎	
蛇		ts	ua	55	tsua55			
纸		ts	ua	42	tsua42			
誓		ts	ua	22	tsua22		咒~	
蔡		tsʰ	ua	213	tsʰua213			
沙		s	ua	33	sua33	白读	~涂（塗）：沙土	
砂		s	ua	33	sua33		~锅	
鲨		s	ua	33	sua33			
徙		s	ua	42	sua42			
世		s	ua	213	sua213	白读	紧接着	
宿		s	uaʔ	2	suaʔ2			
杀		s	uaʔ	2	suaʔ2			
热		dz	uaʔ	5	dzuaʔ5	白读	~死	
悦		dz	uaʔ	5	dzuaʔ5		男女相爱	
歌		k	ua	33	kua33	白读	唱~	
寡		k	ua	42	kua42			
挂		k	ua	213	kua213			
割		k	uaʔ	2	kuaʔ2			
葛		k	uaʔ	2	kuaʔ2			
刮		k	uaʔ	2	kuaʔ2	文读	搜~	
夸		kʰ	ua	33	kʰua33			
垮		kʰ	ua	33	kʰua33			
跨		kʰ	ua	33	kʰua33			
挂		kʰ	ua	213	kʰua213			
渴		kʰ	uaʔ	2	kʰuaʔ2			
阔		kʰ	uaʔ	2	kʰuaʔ2			
豁		kʰ	uaʔ	2	kʰuaʔ2			
外		g	ua	22	gua22			
华		h	ua	33	hua33		中~，~山	
和		h	ua	55	hua55			
华		h	ua	55	hua55		~表	
祸		h	ua	35	hua35			
𨒋		h	uaʔ	5	huaʔ5		迈	
蜗		Ø	ua	33	ua33			
蛙		Ø	ua	33	ua33			
洼		Ø	ua	33	ua33			
我		Ø	ua	42	ua42			
瓦		Ø	ua	42	ua42	文读	~器	
活		Ø	uaʔ	5	uaʔ5			
扒		p	e	33	pe33			
爬		p	e	55	pe55			
琶		p	e	55	pe55			
杷		p	e	55	pe55			
钯		p	e	55	pe55			
耙		p	e	55	pe55		~痒：挠痒。本字“爬”，集韵蒲巴切“搔也”	
把		p	e	42	pe42	白读	量词	
父		p	e	35	pe35	白读	~母	
百		p	eʔ	2	peʔ2			
柏		p	eʔ	2	peʔ2			
伯		p	eʔ	2	peʔ2			
掰		p	eʔ	2	peʔ2			
白		p	eʔ	5	peʔ5			
帛		p	eʔ	5	peʔ5			
帕		pʰ	e	213	pʰe213			
马		b	e	42	be42			
码		b	e	42	be42			
麦		b	eʔ	5	beʔ5			
茶		t	e	55	te55			
䖳		tʰ	e	22	tʰe22			
宅		tʰ	eʔ	5	tʰeʔ5			
历		l	eʔ	5	leʔ5			
斋		ts	e	33	tse33			
姐		ts	e	42	tse42	白读	~妹	
债		ts	e	213	tse213			
寨		ts	e	22	tse22			
织		ts	eʔ	2	tseʔ2			
职		ts	eʔ	2	tseʔ2			
责		ts	eʔ	2	tseʔ2			
积		ts	eʔ	2	tseʔ2			
绩		ts	eʔ	2	tseʔ2			
叉		tsʰ	e	33	tsʰe33			
杈		tsʰ	e	33	tsʰe33			
差		tsʰ	e	33	tsʰe33		出~	
岔		tsʰ	e	33	tsʰe33			
查		tsʰ	e	55	tsʰe55			
扯		tsʰ	e	42	tsʰe42			
厕		tsʰ	e	213	tsʰe213			
策		tsʰ	eʔ	2	tsʰeʔ2			
册		tsʰ	eʔ	2	tsʰeʔ2			
纱		s	e	33	se33			
些		s	e	33	se33			
家		k	e	33	ke33	白读	~庭	
加		k	e	33	ke33	白读	多	
傢		k	e	33	ke33			
椵		k	e	55	ke55		《集韵》何加切， 囚械也	
假		k	e	42	ke42			
下		k	e	35	ke35	白读	低	
架		k	e	213	ke213			
驾		k	e	213	ke213			
嫁		k	e	213	ke213			
稼		k	e	213	ke213			
价		k	e	213	ke213			
胳		k	eʔ	2	keʔ2			
格		k	eʔ	2	keʔ2			
隔		k	eʔ	2	keʔ2			
硌		k	eʔ	5	keʔ5		违拗，~经：执拗	
客		kʰ	eʔ	2	kʰeʔ2			
乞		kʰ	eʔ	2	kʰeʔ2		表被动的介词	
牙		g	e	55	ge55			
芽		g	e	55	ge55			
衙		g	e	55	ge55			
伢		g	e	55	ge55			
蜈		g	e	55	ge55		~蚣	
虾		h	e	55	he55			
夏		h	e	35	he35		姓	
下		h	e	35	he35	白读	许诺	
厦		h	e	22	he22		大~	
夏		h	e	22	he22		~天	
哑		Ø	e	42	e42			
下		Ø	e	35	e35	白读	下面	
厦		Ø	e	35	e35		~门	
杯		p	ue	33	pue33			
飞		p	ue	33	pue33	白读	~机	
培		p	ue	55	pue55			
陪		p	ue	55	pue55			
赔		p	ue	55	pue55			
倍		p	ue	35	pue35			
佩		p	ue	35	pue35			
贝		p	ue	213	pue213			
辈		p	ue	213	pue213			
背		p	ue	213	pue213			
焙		p	ue	22	pue22			
胚		pʰ	ue	33	pʰue33			
坯		pʰ	ue	33	pʰue33			
裴		pʰ	ue	55	pʰue55			
皮		pʰ	ue	55	pʰue55			
被		pʰ	ue	35	pʰue35		被子	
配		pʰ	ue	213	pʰue213			
梅		b	ue	55	bue55			
枚		b	ue	55	bue55			
媒		b	ue	55	bue55			
煤		b	ue	55	bue55			
霉		b	ue	55	bue55			
尾		b	ue	42	bue42			
未		b	ue	22	bue22			
袜		b	ueʔ	5	bueʔ5			
兑		t	ue	35	tue35			
缀		t	ue	213	tue213			
罪		ts	ue	35	tsue35			
最		ts	ue	35	tsue35			
吹		tsʰ	ue	33	tsʰue33			
炊		tsʰ	ue	33	tsʰue33			
髓		tsʰ	ue	42	tsʰue42			
揣		tsʰ	ue	22	tsʰue22	替字	找	
衰		s	ue	33	sue33			
蜕		s	ue	213	sue213			
岁		s	ue	213	sue213	文读	万~	
税		s	ue	213	sue213			
帅		s	ue	213	sue213			
涮		s	ueʔ	2	sueʔ2			
刷		s	ueʔ	2	sueʔ2			
说		s	ueʔ	2	sueʔ2			
锐		dz	ue	35	dzue35			
瓜		k	ue	33	kue33			
葵		k	ue	55	kue55	白读	~扇；~潭（地名）	
果		k	ue	42	kue42	文读		
馃		k	ue	42	kue42		《广韵》古火切	
裹		k	ue	42	kue42		垫，垫隔（与其他东西隔开）	
过		k	ue	213	kue213			
怪		k	ue	213	kue213	白读	无~：怪不得	
髻		k	ue	213	kue213			
刮		k	ueʔ	2	kueʔ2	白读	~白：刮干净	
郭		k	ueʔ	2	kueʔ2			
橛		k	ueʔ	5	kueʔ5		半块，一~糖：半块糖	
科		kʰ	ue	33	kʰue33			
盔		kʰ	ue	33	kʰue33			
魁		kʰ	ue	33	kʰue33			
恢		kʰ	ue	33	kʰue33			
瘸		kʰ	ue	55	kʰue55			
课		kʰ	ue	213	kʰue213			
卦		kʰ	ue	213	kʰue213			
缺		kʰ	ueʔ	2	kʰueʔ2		~点	
月		g	ueʔ	5	gueʔ5			
花		h	ue	33	hue33			
灰		h	ue	33	hue33			
回		h	ue	55	hue55			
茴		h	ue	55	hue55			
火		h	ue	42	hue42			
伙		h	ue	42	hue42			
汇		h	ue	35	hue35			
会		h	ue	35	hue35			
货		h	ue	213	hue213			
化		h	ue	213	hue213			
晦		h	ue	213	hue213			
悔		h	ue	213	hue213			
岁		h	ue	213	hue213	白读	几~	
血		h	ueʔ	2	hueʔ2			
锅		Ø	ue	33	ue33			
卫		Ø	ue	35	ue35			
秽		Ø	ue	213	ue213			
慰		Ø	ue	213	ue213			
画		Ø	ue	22	ue22		名词	
话		Ø	ue	22	ue22			
哕		Ø	ueʔ	2	ueʔ2		呕~：呕吐。《广韵》於月切，逆气	
划		Ø	ueʔ	5	ueʔ5			
波		p	o	33	po33			
菠		p	o	33	po33			
坡		p	o	33	po33			
玻		p	o	33	po33			
婆		p	o	55	po55		姑~	
薄		p	o	55	po55		~荷	
保		p	o	42	po42			
宝		p	o	42	po42			
报		p	o	213	po213			
驳		p	oʔ	2	poʔ2			
泊		p	oʔ	5	poʔ5			
薄		p	oʔ	5	poʔ5			
跛		pʰ	o	42	pʰo42			
颇		pʰ	o	42	pʰo42		廉~	
菩		pʰ	o	35	pʰo35			
抱		pʰ	o	35	pʰo35			
粕		pʰ	oʔ	2	pʰoʔ2			
朴		pʰ	oʔ	2	pʰoʔ2		~树	
无		b	o	55	bo55			
母		b	o	42	bo42			
磨		b	o	22	bo22			
帽		b	o	22	bo22			
多		t	o	33	to33			
刀		t	o	33	to33			
桃		t	o	55	to55		杨~	
逃		t	o	55	to55			
萄		t	o	55	to55			
朵		t	o	42	to42		量词	
躲		t	o	42	to42			
剁		t	o	42	to42			
垛		t	o	42	to42			
