a
p[2]罢败[3]摆
pʰ[2]爬琶杷耙排牌箄[3]派[5]怕手钯
ɓ[5]霸坝拜[3]把[1]巴芭疤爸
m[4]马码买[2]麻骂埋卖迈[5]孖[1]妈痳
f[5]化快筷[1]花
ɗ[2]大[5]戴带[3]打
tʰ[5]态贷太泰舦[1]他
n[4]乃奶[2]哪那拿[3]乸
l[2]赖[51]拉
ɬ[4]玺
ʧ[2]寨[5]诈榨炸债揸[1]搓查渣斋抓
ʧʰ[2]茶查柴[1]叉杈差岔猜钗差
ʃ[5]晒[3]耍洒[1]沙纱砂痧
k[4]假{真假}贾假{放假}[5]架驾嫁价介界芥尬疥届戒[3]解{讲解}解{理解}[1]家加痂嘉家皆阶揩佳街
kw[5]怪卦[3]寡剐[1]瓜乖
kwʰ[4]拐[1]夸垮跨
h[2]夏厦谐鞋[5]械懈[1]虾
ŋ[4]雅瓦[2]牙芽衙蚜涯崖捱
ʋ[2]华华怀坏话[5]块[1]蛙洼蛙
Ǿ(ʔ)[5]阿亚挨[3]哑[1]鸦丫桠

ɛ
ɗ[1]爹
n[2]糯[3]捻
l[2]螺腡
ɬ[5]泻卸[3]写[1]些
ʧ[2]谢[5]借蔗[3]姐者[1]遮
ʧʰ[2]邪斜[3]且扯[1]车
ʃ[2]蛇射麝赦舍射[3]捨社[1]赊
ȵ[4]野
kʰ[2]茄
h[1]靴
j[4]惹也野[2]耶爷椰夜

o
ɓ[5]播[1]波菠簸玻
pʰ[2]婆菩[5]破[1]坡
m[2]磨磨[1]魔摩蟆摸
f[5]棵颗课货[3]火伙[1]科
ɗ[2]待代袋[3]朵躲[1]多
tʰ[4]妥怠[2]驼台苔抬枱[3]舵[1]拖胎
n[2]耐奈内
l[2]罗锣萝箩来[3]攞[1]萝
ɬ[2]赛[3]锁琐[1]腮鳃
ʃ[2]傻[1]梭唆梳疏蔬[3]所
ʧ[2]座助在[5]载再载载[3]左佐阻宰[1]灾栽
ʧʰ[2]锄才材财裁纔豺[5]锉错菜蔡错[3]楚础踩彩採睬[1]初雏
k[5]个过嗰[3]果裹改[1]歌哥戈该
kʰ[5]概溉慨盖丐
ŋ[4]我[2]蛾鹅俄饿讹卧獃碍艾外
h[2]荷河何荷贺孩亥害[3]可海[1]开
ʋ[4]祸[2]和禾和[1]镬{锅}窝蜗
Ǿ(ʔ)[3]凯蔼[1]哀阿疴[5]爱

i
ʧ[4]煮紫纸姊旨指子梓止[2]箸驻住自字寺痔治痣[5]著注注蛀铸智致至置志志[3]主趾址[1]猪诸诛蛛株朱殊珠知蜘支枝肢资姿脂滋痴之芝
ʧʰ[4]柱似[2]徐除厨池驰瓷糍迟稚慈磁辞词祠饲持恃[5]储处署刺赐翅咨次厕[3]处此矢耻齿始
