#a			1阴平53 3阴上45 4阳上242 5阴去33 6阳去21 7a上阴入55 7b下阴入33 8a上阳入21 8b下阳入24				
f	[1]荒慌谎恍方坊芳[3]肪倣妨纺仿访[5]放						
k	[1]光胱[3]广[6]逛狂						
kʰ	[5]旷扩晃幌况矿						
Ø	[3]汪枉[4]往[6]旺						
#oŋ							
p	[6]篷{船~}冯{姓~}						
pʰ	[1]□{灰尘}[3]捧						
f	[1]风枫疯丰封峰蜂锋[4]棒[6]房防蓬讽凤逢缝奉俸缝						
m	[3]懵蠓[6]蒙梦						
t	[1]东冬中{~央:当中}[3]董懂[4]动[5]冻栋[6]捅同铜桐筒童瞳洞垌{立冬田~空:立冬到水田地里空了(即立冬后田地里的庄稼收完了，没人在田里干活了)}						
tʰ	[1]通囱□{~日:明天}[3]桶统[5]疼痛						
n	[1]□{饭~:饭糊了}[5]□{~细个仔:怀孕了}[6]齉农脓侬浓						
l	[1]窿[3]拢笼弄陇垄[6]笼聋胧隆龙						
ts	[1]棕鬃宗综中{~间}忠衷中{射~}仲终踪钟锺盅舂[3]总种{~类}肿[4]重{轻~}[5]粽众纵种{~菜}[6]虫纵从{跟~，~容}松{~树}诵颂讼重{~新}						
tsʰ	[1]聪匆葱冲衝[3]充宠[5]揰						
s	[4]丛崇						
ɬ	[1]鬆{放~}怂耸嵩[5]送宋						
k	[1]公蚣工功攻弓躬宫恭龚[3]拱巩[5]贡汞供{~不起，~养}[6]穷共						
kʰ	[3]孔						
h	[1]空控胸凶兇[3]恐[5]烘哄[6]红洪鸿虹熊雄						
ʔ	[1]瓮壅[3]□{~车:推车}						
#ioŋ							
Ø	[1]痈臃拥翁[3]戎绒勇涌恿踊[4]氄[5]嗅{用鼻子闻(通合三去送晓)}[6]羊洋烊杨阳扬疡融茸容蓉镕庸溶榕熔用						
#uoŋ							
Ø	[6]黄簧皇蝗凰隍蟥王磺						
#u							
p	[3]补斧[4]簿妇{新~:媳妇}[5]布佈怖[6]菩脯葡部步孵浮{~萍}扶{~紧:扶着}						
pʰ	[1]铺{~设}捕[3]谱圃普浦蒲甫脯[5]铺{店~}						
f	[1]呼夫肤敷麸[3]苦虎浒府腑俯抚[4]父妇{~女}[5]裤赋咐富副[6]乎付傅赴讣符扶{~助}芙釜腐辅附驸负						
m	[1]模{~子，~范}[3]舞[4]武鹉母拇[5]暮慕墓募务雾[6]无巫诬						
t	[1]都{~市，~是}□{~□uɐi1:怎么样}[3]堵赌肚{猪~，腹~}[5]妒[6]徒屠途涂图杜度渡镀						
tʰ	[3]土[5]吐{~痰，呕~}兔						
n	[6]奴努怒						
l	[4]鲁橹虏卤[5]□{疑问代词。~人:谁。~□mɔi5:哪里}[6]卢炉芦鸬路赂露{~出来，~水}鹭沪庐驴						
ts	[1]资{工资}租雌[3]祖组子[4]柱祀已[5]做{~工}[6]树{树叶}自字寺嗣饲						
tsʰ	[1]粗[3]取娶此[5]醋						
s	[3]数{动词}史驶[5]数{名词}						
ɬ	[1]苏酥鬚{胡~}私司丝思绥[5]素诉赐						
k	[1]姑孤鸪辜[3]古估牯股鼓[5]故固锢雇顾						
kʰ	[1]箍枯[5]库						
ʔ	[6]芋{狐~}						
Ø	[1]乌污坞[4]户[5]恶[6]胡湖狐{单字}壶鬍蝴互护瓠						
#ui							
p	[1]杯[5]贝辈背{~负，~脊，~诵}[6]培陪赔裴倍焙						
pʰ	[5]沛配佩						
f	[1]魁恢灰徽[5]戽						
m	[3]侮悔晦[4]每[6]梅枚玫媒煤脢莓霉						
kʰ	[3]贿[6]刽桧						
ʔ	[1]煨						
Ø	[6]回茴汇会{~记，开~}绘						
#y							
t	[1]猪[5]□{~人:(蚊子、蜜蜂等)叮人}[6]箸{筷子}						
n	[4]女						
l	[4]吕稆旅履[5]虑滤[6]□{~□hyn3:里面}						
ts	[1]诛蛛株朱硃珠[3]煮主[4]聚拄[5]绪著苎诸署驻註注蛀铸[6]徐序叙除薯厨住						
tsʰ	[1]蛆趋[5]处杵趣						
s	[1]书舒枢输[3]暑鼠黍[5]庶恕戍□{~屎:把持小儿双腿，哄他大便}[6]储殊竖树{~立}						
ɬ	[1]须{必~}需[5]嗉絮						
k	[1]居车{~马炮}[3]举矩[4]渠{他}[5]据锯句[6]渠{水~}巨俱瞿具惧						
kʰ	[1]拒距拘驹区驱						
h	[1]墟虚嘘[3]许[5]去						
ŋ	[5]遇[6]愚寓						
ʔ	[3]淤[4]雨禹[5]誉预豫榆逾愉愈喻裕[6]於余馀与						
Ø	[1]迂于吁[4]语擩羽[6]如鱼渔御禦儒虞娱盂宇						
#yn							
p	[6]盘盆						
m	[6]门						
f	[1]宽欢[3]款[5]唤焕						
t	[1]端[3]短[4]断[5]转{风扇~}[6]团糰豚						
tʰ	[5]□{~衫:脱衣服}						
n	[4]暖						
l	[3]卵[4]恋[6]鸾銮						
ts	[1]专砖尊遵[3]转{运~，~圆圈}□{小孩的帽子}[5]钻{动词，名词}[6]全泉船存铅{~笔}						
tsʰ	[1]汆窜川穿[3]揣喘忖[5]串寸						
ɬ	[1]酸宣喧楦孙逊[3]选损[5]算蒜						
k	[1]官棺观冠捐鹃[3]管馆[5]犍建键健腱贯灌罐观冠眷绢券						
kʰ	[3]捲卷犬[6]拳颧						
h	[1]圈[3]□{<虫宪>黄~:蚯蚓}□{□ly6~:里面}[5]劝[6]寒翰桓						
ʔ	[1]冤鸳渊[3]豌剜碗腕阮宛[4]援[5]怨院[6]弦完丸圆袁辕园猿远玄						
Ø	[4]软[6]言椽篆员缘沿元芫{~荽:香菜}						
#uyn							
Ø	[4]玩缓皖						
#ap							
t	[7b]答搭褡{褂~:马褂儿}[8a]踏塌沓						
tʰ	[7b]塔榻塌溻						
n	[7b]□{~菜:夹菜}[8a]纳						
l	[8a]腊蜡鑞						
ts	[8a]杂闸集						
tsʰ	[7b]插{~班}						
k	[7b]鸽洽{~水镇，地名}佮{~埋:一起}[8a]夹裌						
h	[8a]合{复~肥}侠						
Ø	[8a]盒匣合{~埋口:闭嘴}						
#at							
p	[8a]拔弼						
m	[7b]抹[8a]袜						
f	[7b]法髮发[8a]乏伐筏罚阀						
t	[8a]达荙{莙~菜:一种绿叶蔬菜}						
tʰ	[7b]遢□{□kuɛŋ3~皮:蹭破皮}						
n	[7b]捺{读字}□{~火:生火}						
l	[7b]□{虾~:螃蟹}[8a]邋辣□{铛~:锅烧热了}						
ts	[7b]轧						
tsʰ	[7b]獭擦察						
s	[7b]煞涮刷						
ɬ	[7b]撒萨						
Ø	[7b]押压						
#iat							
Ø	[7b]□{跑}						
#ɐp							
m	[7a]□{凹}						
n	[7a]粒{上~月:上个月}						
l	[7a]笠泣□{~衫:圆领针织衣服}[8b]立						
ts	[7a]执汁给[8b]习						
tsʰ	[7a]缉辑袭						
s	[7a]湿[8b]十什拾						
k	[7a]蛤急						
kʰ	[7a]吸□{盖，动词。~手指模:按手指印}						
h	[7a]磕瞌恰						
Ø	[7a]□{扔，掷}						
#iɐp							
tsʰ	[7a]□{~眼:眨眼}						
k	[7a]□{~纽:衣服的暗纽}[8b]及						
kʰ	[7a]级						
Ø	[7a]揖[8b]入						
#ɐt							
p	[7a]笔毕不□{~水:舀水}[8b]佛{~仔，地名}						
pʰ	[7a]匹□{~开:拨开}						
f	[7a]窟{屎~}[8b]佛{~山，地名}						
m	[8b]密蜜物勿						
n	[8b]捺{一~}						
l	[7a]□{麻~:麻雀}□{狗~:泥鳅}[8b]栗律率						
t	[8b]突						
ts	[7a]质卒率蟀□{~药酒:用力擦药酒}[8b]疾侄实{鼻□tʰɐm7b~:鼻子不通}						
tsʰ	[7a]七漆出						
s	[7a]蟋瑟虱失室[8b]实{~际}术述						
ɬ	[7a]悉膝戌恤						
k	[7a]桔吉橘□{刺，动词}[8a]□{(稀饭)太稠(程度深)}						
kʰ	[7a]咳□{老婆~:老太婆}						
h	[7a]乞□{打~□tsʰiu1:打喷嚏}[8a]核{~实，~心}						
ŋ	[8b]讫						
#iɐt							
Ø	[7a]一[8a]隘[8b]日逸						
#uɐt							
k	[7a]骨[8a]掘[8b]倔						
kʰ	[7a]忽						
Ø	[7a]屈郁{忧~}[8b]核{果~}						
#ɐk							
p	[7a]北[8b]蔔{简化为“萝~”的“卜”}□{粪~:厕所}						
m	[7a]□{罐子}[8b]墨默						
l	[7a]勒[8b]□{杉~:杉针}						
t	[7a]得德[8a]□{髻~:簪子}						
tʰ	[7a]□{牛~:牛虻}						
ts	[7a]侧						
tsʰ	[8b]贼						
ɬ	[7a]塞{~满。~女:重孙女}						
h	[7a]刻{用刀~，时~}克黑						
ŋ	[7a]□{~人:骗人}						
Ø	[7a]握扼						
#uɐk							
Ø	[7a]或惑域获						
#ɛt							
p	[7b]八						
f	[7b]窟{酒杯~:酒窝}						
n	[7b]挟{~菜}						
l	[7b]□{谷~:秕谷}						
ts	[7b]扎札紮[8a]煠{用水长时间地煮}						
tsʰ	[7b]插						
s	[7b]杀						
k	[7b]甲胛						
h	[8a]狭峡						
Ø	[7b]鸭						
#iɛt							
tʰ	[7b]□{~头:秃头}□{擦，动词。笔~:橡皮擦}						
kʰ	[7b]剧						
#uɛt							
k	[7b]擖括刮						
Ø	[7b]挖[8a]滑猾						
#ɛp							
n	[7b]掐						
s	[7b]□{鸭公~:公鸭嗓}						
#ɛk							
p	[7b]百柏伯陌[8a]白帛						
pʰ	[7b]拍魄						
m	[7b]掰[8a]麦脉						
f	[7b]□{衫~:衣服的下摆}						
ts	[7b]窄责[8a]砸泽择{~菜，选~}宅摘						
tsʰ	[7b]拆策册栅						
k	[7b]格革隔						
h	[7b]吓客嚇						
ŋ	[8a]额						
Ø	[7b]镯轭{牛~}						
#uɛk							
Ø	[7b]劃{计划}画{动词}[8a]画{笔~}						
#iᴇk							
p	[7b]碧璧壁						
pʰ	[7b]辟僻劈霹						
l	[7b]□{一小块地}[8a]历曆疬						
t	[7b]□{~渠□tsʰiɐ3:赶他走}[8a]笛敌狄籴涤荻						
tʰ	[7b]踢剔惕						
ts	[7b]积迹脊隻炙绩[8a]籍藉席夕石						
tsʰ	[7b]赤斥尺戚						
s	[7b]硕						
ɬ	[7b]惜析锡						
k	[8a]屐						
h	[7b]喫{吃}						
Ø	[7b]益[8a]逆□{~头:前额}						
#uiᴇk							
Ø	[8a]疫役						
#ek							
p	[7a]逼迫						
m	[7a]觅						
n	[7a]匿溺						
l	[8a]肋[8b]力						
t	[7a]的{~确，目~}滴嫡[8b]特						
ts	[7a]铡则即鲫侧测织职[8b]蛰直值殖植昔						
tsʰ	[7a]寂						
s	[7a]色啬识式饰适释[8b]食蚀						
ɬ	[7a]息熄媳						
k	[7a]击激[8b]极						
kʰ	[7a]戟						
ŋ	[7a]□{打食~:打饱嗝}						
Ø	[7a]忆亿抑[8b]掖亦译易液腋翼						
#it							
p	[7a]鳖瘪憋必[8b]别{区~，离~}						
pʰ	[7a]撇						
m	[8b]灭篾						
n	[8a]孽[8b]聂镊蹑						
l	[7a]烈裂[8b]猎列						
t	[7a]跌秩[8b]叠碟蝶谍						
tʰ	[7a]帖贴铁						
ts	[7a]接摺褶哲蜇折浙节疖[8a]折{~本:亏本}[8b]捷舌截						
tsʰ	[7a]妾彻撤辙切{~开}窃						
s	[7a]屉摄涉设						
ɬ	[7a]薛泄屑楔						
k	[7a]劫涩结洁[8a]□{~□ni1:(对物)爱惜}[8b]杰						
kʰ	[7a]揭竭						
ŋ	[7a]怯胁协歇蝎□{~眼:闭眼}						
Ø	[7a]腌[8b]叶页业热						
#øt							
t	[7b]琢啄						
s	[7b]嗍{~鼻:吸流鼻涕}						
#iøt							
Ø	[7b]曰[8a]月越粤穴						
#øk							
t	[7b]着{着衣}[8a]着{睡着，着火}						
n	[8a]疟						
l	[8a]略掠□{~地:整地}						
ts	[7b]爵雀嚼酌灼[8a]勺芍						
tsʰ	[7b]鹊绰焯卓						
ɬ	[7b]削						
k	[7b]脚						
kʰ	[7b]却						
#iøk							
Ø	[7b]弱约跃[8a]若虐疟药钥						
#ɔt							
p	[7b]钵拨[8a]勃饽						
pʰ	[7b]泼						
m	[7b]沫抹□{饭~:饭馊了}[8a]末没						
k	[7b]割葛						
h	[7b]喝渴						
#ɔk							
p	[7b]博剥驳[8a]薄{厚~，~荷}泊雹						
pʰ	[7b]朴扑□{砖~:砖坯}						
m	[7b]膜幕寞[8a]莫漠						
n	[8a]诺						
l	[7b]烙[8a]落骆酪洛络乐						
t	[7b]铎踱[8a]度{~衫:量衣服}						
tʰ	[7b]託托						
ts	[7b]作桌捉[8a]凿昨柞浊						
tsʰ	[7b]错戳龊						
s	[7b]塑数朔						
ɬ	[7b]索						
k	[7b]各阁搁胳觉角桷□{吸。用~□mɐk7a~:拔火罐子}						
kʰ	[7a]豁[7b]霍藿确搉						
h	[7b]郝壳						
ŋ	[8a]腭鄂嶽乐岳狱						
Ø	[7b]恶[8a]鹤学						
#uɔk							
k	[7b]郭国						
Ø	[8a]镬锅{训“镬”}						
#ok							
p	[7a]卜{占~}[8b]仆僕						
pʰ	[7a]醭						
m	[8b]木目牧睦						
f	[7a]復{重复}福幅蝠複腹辐覆[8b]服伏栿復{恢复}复						
l	[7a]□{裤~:短裤}[8b]鹿禄六陆陸绿录						
t	[7a]笃督竹□{下底~:下面}鸟{~仔:小鸟}[8b]独读牍犊毒						
tʰ	[7a]秃						
ts	[7a]祝粥足烛嘱触[8b]族逐轴熟俗续赎						
tsʰ	[7a]速筑畜{~生，~牧蓄}促束						
s	[7a]缩叔□{~灯:熄灯}[8a]属[8b]淑孰塾						
ɬ	[7a]肃宿{住~，~舍}粟						
k	[7a]穀谷菊鞠□{~气:生气}[8b]局焗{~热: 闷热}						
kʰ	[7a]麯麴曲						
h	[7a]哭						
Ø	[7a]屋						
#iok							
Ø	[7a]沃育旭□{动}[8b]肉辱褥玉浴欲						
#yt							
f	[7a]阔						
l	[7a]劣□{~膊:溜肩膀}[8b]捋{~起衫袖:挽起袖子}						
t	[7a]掇[8b]夺						
tʰ	[7a]蜕脱						
ts	[7a]撮拙[8b]绝						
tsʰ	[7a]□{粪~:粪箕}						
s	[7a]说{~话}						
ɬ	[7a]雪						
k	[7a]厥蕨□{~屎窟:打屁股}						
kʰ	[7a]决诀缺						
h	[7a]血						
Ø	[7a]乙[7b]□{~~黑呢云:很黑的云}[8a]悦阅						
#uyt							
Ø	[8b]活						
#m							
Ø	[4]五伍午[5]误悟[6]吴蜈吾梧唔						
