pa	2	21	八
pʰa	2	21	爬
fa	2	21	法滑罰
ta	2	21	搭達
tʰa	2	21	踏塔
tsa	2	21	雜閘紮
sa	2	21	殺
tsʰa	2	21	茶插擦
xa	5	24	下
ma	5	24	罵
la	2	21	蠟辣
pa	3	54	把
fa	5	24	化畫話劃
ta	5	24	大
sa	1	44	沙杉
ma	3	54	馬
la	1	44	拉
fa	1	44	花發
ta	3	54	打
pə	2	21	北百白
pʰə	2	21	拍
tə	2	21	得
tʰə	2	21	特
tsə	2	21	折擇窄摘
sə	2	21	蛇舌設虱塞色
tsʰə	2	21	撤側測拆策
kə	2	21	格隔
kʰə	2	21	刻客
xə	2	21	黑
mə	2	21	墨麥
ŋə	2	21	額
sə	5	24	射
tsʰə	1	44	車
kʰə	5	24	去
po	2	21	撥薄縛剝
pʰo	2	21	婆潑
to	2	21	奪
tʰo	2	21	脫托
tso	2	21	作著腳桌鐲
so	2	21	索削學
tsʰo	5	24	錯
ko	2	21	鴿割各郭角國
kʰo	2	21	渴闊殼
xo	2	21	河盒活鶴霍或
mo	2	21	磨末
lo	2	21	鑼螺落
Ǿo	2	21	鵝惡
pʰo	5	24	破
to	1	44	多
tʰo	1	44	拖
tso	5	24	坐
so	1	44	削
ko	5	24	個過
kʰo	5	24	課
xo	5	24	貨禍
mo	5	24	磨磨
Ǿo	5	24	餓
to	3	54	躲
tso	3	54	左
so	3	54	鎖所
ko	1	44	歌
kʰo	3	54	可
xo	3	54	火
mo	1	44	摸
ko	3	54	果
pu	5	24	布簿步
pʰu	1	44	鋪
fu	2	21	壺佛福服
tu	2	21	讀毒
tʰu	2	21	圖
tsu	2	21	卒竹粥足燭
su	2	21	宿縮叔熟贖屬
tsʰu	2	21	除鋤出族畜
ku	2	21	骨穀
kʰu	2	21	哭
mu	2	21	木目
lu	2	21	奴鹿六綠
Ǿu	2	21	吳物握屋
pʰu	3	54	譜
fu	5	24	戶付父富副婦
tu	5	24	杜
tʰu	3	54	土
tsu	5	24	柱住
su	5	24	數豎樹
tsʰu	1	44	初
ku	1	44	箍
kʰu	5	24	褲
mu	3	54	母
lu	5	24	路
Ǿu	5	24	霧
fu	3	54	虎府
tu	3	54	賭
tsu	1	44	租豬
su	1	44	書輸
tsʰu	3	54	鼠
ku	3	54	古
kʰu	3	54	苦
Ǿu	1	44	烏
tsu	3	54	主
su	3	54	數
Ǿu	3	54	五武
pi	2	21	鼻筆逼壁
pʰi	2	21	皮匹劈
ti	2	21	笛
tʰi	2	21	踢
tɕi	2	21	集急及吸吉極積擊
ɕi	2	21	習息惜席錫
tɕʰi	2	21	騎棋七
mi	2	21	眉密
li	2	21	泥犁梨立栗力曆
Ǿi	2	21	移姨日一益
pi	5	24	幣
pʰi	5	24	屁
ti	5	24	弟遞地
tʰi	5	24	剃
tɕi	5	24	寄記季
ɕi	5	24	系戲
tɕʰi	5	24	契器氣
mi	3	54	米
li	3	54	李
Ǿi	5	24	藝義意
pi	3	54	比
ti	1	44	低
tʰi	1	44	梯
tɕi	1	44	雞饑
ɕi	1	44	西溪希
Ǿi	1	44	衣
tɕi	3	54	幾
ɕi	3	54	洗喜
Ǿi	3	54	蟻
tɕy	2	21	橘菊局
ɕy	3	54	許
tɕʰy	2	21	徐渠曲
ly	2	21	律
Ǿy	2	21	如魚余
tɕy	5	24	鋸句劇
tɕʰy	1	44	區
ly	3	54	女呂
Ǿy	5	24	遇芋裕玉
tɕy	3	54	舉
tɕʰy	3	54	取
Ǿy	3	54	雨
pao	5	24	抱
pʰao	5	24	炮
tao	5	24	道
tʰao	2	21	桃
tsao	5	24	灶造罩照
sao	2	21	勺
tsʰao	2	21	朝
kao	1	44	高
kʰao	5	24	靠
xao	5	24	號
mao	2	21	毛
lao	5	24	鬧
Ǿao	2	21	熬
pao	1	44	包
tao	1	44	刀
tʰao	3	54	討
tsao	3	54	早找
sao	1	44	燒
tsʰao	5	24	糙
kʰao	1	44	敲
xao	3	54	好
mao	5	24	帽
lao	3	54	腦老
pao	3	54	寶飽
sao	3	54	嫂
tsʰao	1	44	抄
tsʰao	3	54	草
Ǿæ	2	21	兒
Ǿæ	5	24	二
Ǿæ	3	54	耳
pæi	5	24	拜敗
pʰæi	2	21	排牌
fæi	2	21	懷
tæi	5	24	袋帶
tʰæi	2	21	台
sæi	5	24	曬
tsʰæi	2	21	財柴
kæi	5	24	蓋戒
kʰæi	1	44	開
xæi	2	21	鞋還
mæi	2	21	埋
læi	2	21	來
Ǿæi	5	24	愛
pæi	3	54	擺
pʰæi	5	24	派
fæi	5	24	壞
tʰæi	1	44	胎
tsʰæi	5	24	菜
kæi	1	44	該街
xæi	5	24	害
mæi	5	24	賣
Ǿæi	3	54	矮
kæi	3	54	改解
xæi	3	54	海蟹
mæi	3	54	買
pəi	5	24	貝背被
pʰəi	2	21	賠
fəi	2	21	回肥
təi	5	24	對
tsəi	2	21	賊
səi	5	24	碎歲
tsʰəi	2	21	隨
məi	2	21	煤
ləi	2	21	雷
pəi	1	44	杯碑
pʰəi	5	24	配
fəi	5	24	會肺費
tsəi	5	24	罪醉
məi	5	24	妹
ləi	5	24	類
fəi	1	44	灰飛
tsəi	3	54	嘴
fəu	2	21	浮
təu	5	24	豆
tʰəu	2	21	頭
tsəu	5	24	做
səu	5	24	瘦壽
tsʰəu	2	21	綢愁
kəu	5	24	夠
kʰəu	3	54	口
xəu	5	24	後厚
ləu	2	21	樓
Ǿəu	3	54	藕
təu	3	54	抖
tʰəu	1	44	偷
tsəu	1	44	州
səu	3	54	手
tsʰəu	5	24	湊臭
kəu	1	44	鉤
tsəu	3	54	走
tsʰəu	1	44	抽
kəu	3	54	狗
tsɿ	2	21	汁侄直織
sɿ	2	21	時十實失食石
tsʰɿ	2	21	池遲祠尺吃
tsɿ	5	24	制字寺治
sɿ	5	24	世四柿事試市式
tsʰɿ	5	24	刺
tsɿ	1	44	知資指
sɿ	1	44	師絲
tsɿ	3	54	紫紙子
sɿ	3	54	死使
tɕia	2	21	夾甲
ɕia	2	21	瞎
Ǿia	2	21	牙鴨
tɕia	5	24	嫁
ɕia	5	24	夏
Ǿia	3	54	啞
tɕia	3	54	假
ɕia	1	44	蝦
tsio	2	21	角
tɕʰio	2	21	雀
Ǿio	2	21	弱約藥
Ǿiu	2	21	入肉育褥浴
piao	3	54	表
pʰiao	5	24	票
tiao	5	24	釣
tʰiao	2	21	條
tɕiao	5	24	轎叫
ɕiao	5	24	孝校笑
tɕʰiao	2	21	橋
miao	5	24	廟
liao	5	24	料
Ǿiao	2	21	搖
tɕiao	1	44	交焦
ɕiao	1	44	簫
miao	1	44	貓
liao	3	54	鳥
Ǿiao	5	24	要
tɕiao	3	54	繞
ɕiao	3	54	小
Ǿiao	1	44	腰
Ǿiao	3	54	繞
tiəu	1	44	丟
tɕiəu	5	24	舅舊
ɕiəu	5	24	袖
tɕʰiəu	2	21	球
liəu	2	21	流牛
Ǿiəu	2	21	油
tɕiəu	3	54	酒九
ɕiəu	1	44	修休
Ǿiəu	5	24	右幼
Ǿiəu	1	44	優
Ǿiəu	3	54	有
piɛ	2	21	別憋
tiɛ	2	21	跌碟
tʰiɛ	2	21	貼鐵
tɕiɛ	2	21	接傑節截結
ɕiɛ	2	21	斜協歇惜
tɕʰiɛ	2	21	茄切
miɛ	2	21	滅篾
liɛ	2	21	業列孽
Ǿiɛ	2	21	爺葉熱
tɕiɛ	5	24	借
ɕiɛ	5	24	謝
Ǿiɛ	5	24	夜
tɕiɛ	3	54	姐
ɕiɛ	3	54	寫
Ǿiɛ	3	54	野
tsua	1	44	抓
sua	2	21	刷
kua	2	21	刮
xua	2	21	華
Ǿua	2	21	襪
kua	5	24	掛
Ǿua	1	44	挖
kua	1	44	瓜
Ǿua	3	54	瓦
kuæi	5	24	怪
kʰuæi	5	24	快
Ǿuæi	5	24	外
kuæi	3	54	拐
kʰuæi	3	54	塊
Ǿuæi	1	44	歪
tsuəi	1	44	追
suəi	2	21	垂
tsʰuəi	2	21	錘
kuəi	5	24	桂跪櫃貴
kʰuəi	1	44	虧
Ǿuəi	2	21	危圍
suəi	3	54	水
tsʰuəi	1	44	吹
kuəi	1	44	規龜
Ǿuəi	5	24	衛位味胃
kuəi	3	54	鬼
Ǿuəi	3	54	尾
tɕyɛ	2	21	絕決
ɕyɛ	2	21	雪血
tɕʰyɛ	2	21	缺
Ǿyɛ	2	21	月越
ɕyɛ	1	44	靴
pən	3	54	本
pʰən	2	21	盆
fən	2	21	魂墳橫
tən	5	24	凳
tʰən	2	21	藤
tsən	5	24	鎮震俊證正
sən	2	21	神辰唇繩
tsʰən	2	21	沉陳辰層程城
kən	1	44	根更耕
kʰən	1	44	坑
xən	5	24	恨
mən	2	21	門
ŋən	5	24	硬
lən	2	21	輪能
