#ɿ	
ts	①直侄质资之芝知资汁织 ③子紫指纸 ⑤字治制刺 ⑦侄
tsʰ	①吃尺 ②祠 ③此 ⑦吃尺
s	①十食石丝撕实失师 ②时 ③死使 ⑤寺柿事试市是四示世式 ⑦十食石实
z	①日 ⑦日
#i	
p	①必逼壁 ③比 ⑤币 ⑦笔逼壁鼻
pʰ	②皮匹 ⑤屁
m	①密 ②眉篾 ③米
t	①低 ⑤弟递地 ⑦笛
tʰ	⑤剃 ⑦踢
n	②犁梨 ③里李 ⑦力历栗
tɕ	①集急击去{白}鸡饥吉 ③姐几起{白，动词+起} ⑤戒借记寄季去{白} ⑦急积及极
tɕʰ	①七戚 ②茄骑棋 ③且 ⑤气契器 ⑦七
ɕ	①些息席希惜夕锡西习 ②斜 ③写喜洗 ⑤谢系戏 ⑦吸
ȵ	②尼泥 ③你 ⑤艺义
Ø	①衣一 ②爷姨移 ③也野尾 ⑤谊意夜 ⑦一
#uᶹ	
p	①不 ③补 ⑤步布部
pʰ	①铺 ②菩葡 ③普谱
m	③母 ⑤暮 ⑦木目
f	①肤呼佛忽 ②壶浮 ③否虎府浒 ⑤父户互付富副妇 ⑦佛福服
ts	①竹烛猪租足 ③主 ⑤住拄做 ⑦足竹烛卒
tsʰ	①出族初 ②除锄 ⑤醋 ⑦畜出
s	①速肃俗输舒属赎书宿 ②熟 ③数鼠 ⑤数素塑竖树 ⑦叔
z	②如 ⑦入
t	③堵赌 ⑤杜肚 ⑦读毒
tʰ	①突 ②图 ③土吐 ⑤兔
n	②奴卢 ③努 ⑤路 ⑦六鹿绿律录
k	①骨 ③古 ⑦骨谷
kʰ	①酷哭箍枯 ③古 ⑤裤 ⑦哭
v	①乌污物 ②吴无梧 ③五武 ⑤雾误 ⑦屋
#y	
tɕ	①橘菊局 ③举 ⑤剧句锯 ⑦菊局橘
tɕʰ	①区曲 ②瘸 ③取 ⑤去 ⑦渠
ɕ	②徐 ③许
ȵ	③女吕
n	③旅
Ø	②鱼于余 ③语雨 ⑤芋裕玉遇 ⑦浴
#a	
p	①八 ③把 ⑦八
pʰ	②爬
m	③马 ⑤骂
f	①发 ⑦法发{头∽}罚
t	③打 ⑤大 ⑦答搭达
tʰ	⑦塔踏
n	①蜡腊拉 ⑦纳腊辣蜡
x	⑤下{白}吓
ts	②咋 ⑦扎杂铡闸
tsʰ	①擦 ②茶 ⑦插擦
s	①杀杉沙 ⑦杀
#ia	
tɕ	①佳家甲家 ③假 ⑤嫁 ⑦甲夹
tɕʰ	①恰
ɕ	①虾 ②下{∽边} ⑤下{文}夏 ⑦瞎
Ø	①丫 ②牙芽 ③哑 ⑦鸭
#ua	
k	①瓜 ⑤挂 ⑦刮
x	①花 ②华滑 ⑤化画话划
ts	①抓
s	③耍 ⑦刷
z	②挼{揉，∽面做馒头等}
Ø	①挖 ②娃 ③瓦 ⑦袜
#o	
p	①拨剥波 ③簸 ⑦剥拨薄
pʰ	①泼 ②婆 ⑤破 ⑦泼
m	①末 ②磨 ⑤磨 ⑦末莫摸
t	①多 ③躲 ⑤夺
tʰ	①脱托拖
n	②罗锣螺箩 ⑤诺 ⑦略落
k	①歌哥锅各胳搁 ③果 ⑤个过 ⑦割各鸽角
kʰ	①壳渴科 ③可 ⑤课 ⑦渴壳
x	②河荷何盒 ③火 ⑤祸贺 ⑦活喝鹤霍
ŋ	③我 ⑦恶
ts	①桌 ③左 ⑤坐 ⑦着桌作镯
tsʰ	⑤错 ⑦着{睡∽}
s	①说索 ③锁所 ⑦说缩
z	⑦弱
Ø	①窝握 ②鹅 ⑤饿
#io	
tɕ	①觉{感∽} ⑦脚角
tɕʰ	①屈确
ɕ	①学 ⑦学
Ø	⑦约悦虐育域疫役越药
#e	
k	①给 ③个{白}
#ie	
p	⑦别憋
pʰ	⑦劈
m	⑦灭
ȵ	⑦捏业孽
n	⑦列历
t	⑦跌碟
tʰ	⑦帖铁
tɕ	①接吉节 ③解{文} ⑦接揭节结杰
tɕʰ	①切 ⑦切截
ɕ	⑦穴歇血协
Ø	①叶 ⑦叶
#ye	
tɕ	⑦绝决
tɕʰ	⑦缺雀
ɕ	①削恤雪靴 ⑦雪血削
