tsɿ	1	之兹支孜咨知{曾献飞记}		
tsɿ	3	子纸止指		
tsɿ	5	致志至自字翅寺		
tsʰɿ	1	雌痴		
tsʰɿ	2	迟磁		
tsʰɿ	3	此		
tsʰɿ	5	次赐似		
sɿ	1	师私思		
sɿ	2	时		
sɿ	3	使始		
sɿ	5	四是世事示市誓制士		
pi	2	必笔逼		
pi	3	比		
pi	5	敝		
pʰi	2	皮		
pʰi	5	被{~子}鼻		
mi	3	米		
ti	1	低爹		
ti	2	的隶		
ti	3	底		
ti	5	地帝弟=第		
tʰi	1	梯		
tʰi	2	题		
tʰi	3	体		
tʰi	5	替弟-		
li	2	历梨力栗离		
li	3	里理李礼		
li	5	利		
tɕi	1	知{赵元任记}		
tɕi	2	结接吉及积执职		
tɕi	3	己几		
tɕi	5	祭季计继		
tɕʰi	1	萋		
tɕʰi	2	齐其期七迄切集秩鹊		
tɕʰi	3	起		
tɕʰi	5	器气		
ȵi	2	逆疑孽		
ȵi	3	你		
ȵi	5	艺义议		
ɕi	1	西奚希		
ɕi	2	息习十食实		
ɕi	3	玺徙洗		
ɕi	5	戏细		
i	1	衣依		
i	2	一遗移夷邑日入		
i	3	以矣		
i	5	忆		
pu	2	不		
pu	5	布步		
pʰu	3	谱甫		
pʰu	3	赴		
mu	2	目木		
fu	2	符壶福		
fu	3	府虎抚		
fu	5	附妇户互付赋		
tu	1	都		
tu	2	笃读		
tu	3	赌		
tu	5	肚度		
tʰu	2	突秃		
tʰu	3	土		
nu	2	奴		
nu	3	努		
nu	5	怒		
lu	2	六录		
lu	3	吕		
lu	5	路		
tsu	1	租		
tsu	2	蜀竹烛足		
tsu	3	阻		
tsu	5	助		
tsʰu	2	族促		
tsʰu	3	楚		
tsʰu	5	助		
su	1	苏		
su	2	俗属嘱续		
su	5	素数		
ku	1	孤		
ku	2	骨=		
ku	3	古		
ku	5	故		
kʰu	1	枯		
kʰu	2	哭酷		
kʰu	3	苦		
hu	1	乎		
hu	2	狐		
hu	3	虎		
hu	5	户		
u	1	乌		
u	2	吾无		
u	3	五武		
u	5	戊务		
tɕy	1	殊猪诸拘株朱		
tɕy	2	菊橘局		
tɕy	3	主举煮		
tɕy	5	著柱句注		
tɕʰy	1	枢吹		
tɕʰy	2	除徐厨局		
tɕʰy	3	娶遂苎取		
tɕʰy	5	处聚趣		
ȵy	2	鱼		
ȵy	3	女语		
ɕy	1	须虚书需圩输殊		
ɕy	3	鼠许		
ɕy	5	树序竖		
y	2	如余欲辱于儒		
y	3	雨舆乳		
y	5	遇芋裕		
pa	1	巴疤		
pa	2	八		
pa	3	把		
pa	5	霸		
pʰa	2	爬拔耙		
pʰa	5	怕帕		
ma	1	妈		
ma	2	麻		
ma	3	马		
ma	5	骂		
ka	5	架		
ta	2	答达搭		
ta	3	打		
ta	5	大=		
tʰa	1	他		
tʰa	2	踏		
na	2	拿纳		
na	3	哪		
na	5	那		
tsa	1	渣		
tsa	2	杂		
tsa	5	炸诈榨蔗		
tsʰa	2	茶插		
sa	1	沙赊蛇		
sa	2	杀		
sa	3	舍		
sa	5	射石		
ha	1	虾-		
ha	2	还-瞎-		
ha	5	下-		
kia	2	隔		
pia	2	北		
tɕia	1	家=佳		
tɕia	2	甲		
tɕia	3	假=姐-		
tɕia	5	架借		
tɕʰia	2	恰		
ȶia	1	遮甲		
ȶia	2	炙		
ȶia	3	假-者		
ȶia	5	嫁价		
ȶʰia	1	车		
ȶʰia	2	吃茄家-加尺踢		
ȶʰia	3	扯		
ȶʰia	5	跨		
ɕia	1	虾=		
ɕia	2	霞瞎=		
ɕia	3	写		
ɕia	5	下=		
ŋa	2	牙芽		
ŋa	3	雅		
ia	1	鸦		
ia	2	牙爷-		
ia	3	惹野		
ia	5	夜		
a	5	二		
tsua	1	抓		
sua	2	刷		
kua	1	瓜		
kua	2	刮骨-		
kua	5	褂		
hua	1	花		
hua	2	滑获		
hua	5	话[名词]化画划		
ua	1	蛙鸦		
ua	2	挖		
ua	3	瓦		
ua	5	话[动词，说话]		
pæ	2	北[又读]白百		
pʰæ	2	勃迫拍		
mæ	2	麦		
tæ	2	得德		
tʰæ	2	特		
læ	2	勒		
tsæ	2	则侧责摘		
tsʰæ	2	邪泽斜		
sæ	2	色涩瑟蛇		
kæ	1	个{我~，我的}		
kæ	2	革格		
kʰæ	2	刻客		
kʰæ	5	去-		
ŋæ	2	扼厄		
hæ	2	黑赫		
æ	2	儿而		
æ	3	耳尔		
tɕiæ	3	姐=		
tɕʰiæ	2	澈撤茄		
ɕiæ	1	些		
ɕiæ	2	舌涉设		
ɕiæ	3	写		
ɕiæ	5	谢		
iæ	2	爷=热		
iæ	3	也野		
iæ	5	夜		
kuæ	2	国		
huæ	2	或		
tɕyæ	2	决		
tɕʰyæ	2	缺屈出		
ɕyæ	1	靴		
ɕyæ	2	血薛恤		
yæ	1	曰		
yæ	2	阅月越疫		
po	1	波玻坡		
pʰo	2	婆		
pʰo	5	破		
mo	2	莫末木目		
to	1	多		
to	2	夺		
to	3	朵		
to	5	舵		
tʰo	2	脱托		
tʰo	3	妥		
lo	2	略罗骡洛		
tso	2	桌作		
tso	3	左		
tso	5	坐		
tsʰo	5	昨		
so	3	所		
ko	1	歌		
ko	2	郭各		
ko	3	果□{这}		
ko	5	过个		
kʰo	3	可颗		
kʰo	5	课		
ŋo	2	鹅		
ŋo	3	我		
ŋo	5	饿		
ho	1	窠		
ho	2	何{~物，什么}河合鹤和禾		
ho	3	火		
ho	5	祸货		
o	1	锅		
lio	2	略[又读]		
tɕio	2	觉脚		
tɕʰio	2	雀却		
ȵio	2	虐		
ɕio	2	学		
ȶio	2	着{~衣服}脚		
ȶʰio	2	却		
io	2	约药		
pai	2	摆		
pai	5	拜败		
pʰai	2	排牌		
pʰai	5	派		
mai	2	埋		
mai	3	买		
mai	5	卖		
tai	5	带待代		
tʰai	2	台		
tʰai	5	大-太泰		
nai	3	乃奶		
lai	2	来		
lai	5	赖		
tsai	1	齐灾		
tsai	5	在		
tsʰai	1	猜		
tsʰai	2	才柴豺		
tsʰai	5	菜蔡寨		
kai	1	该皆街		
kai	3	解改		
kai	5	界介盖械		
kʰai	1	开		
kʰai	5	概		
ŋai	2	捱呆		
ŋai	3	矮		
ŋai	5	艾爱		
hai	2	还=鞋偕孩		
hai	3	海亥		
hai	5	害		
sai	1	筛		
sai	5	赛		
kuai	5	怪		
kʰuai	5	快块		
huai	2	怀		
huai	5	坏		
uai	1	歪		
uai	5	外		
pəi	1	悲		
pəi	5	倍具		
pʰəi	5	佩配		
məi	2	梅		
məi	3	美		
məi	5	妹		
fəi	1	飞		
fəi	2	肥		
fəi	5	废肺		
tuəi	1	堆		
tuəi	5	对兑队		
tʰuəi	1	推		
tʰuəi	2	颓		
tʰuəi	3	腿		
tʰuəi	5	退		
nuəi	5	内		
luəi	5	类虑		
tsuəi	1	追锥		
tsuəi	5	最罪		
tsʰuəi	1	吹=		
tsʰuəi	5	粹碎		
suəi	2	随		
suəi	3	水		
suəi	5	睡瑞岁税		
kuəi	1	归龟		
kuəi	5	桂贵跪		
kʰuəi	1	亏		
kʰuəi	2	葵		
kʰuəi	5	柜		
huəi	1	灰		
huəi	2	回		
huəi	3	毁		
huəi	5	会彗		
uəi	1	威		
uəi	2	为唯帷维		
uəi	3	委		
uəi	5	位未畏		
pao	1	包		
pao	3	保		
pao	5	报		
pʰao	3	跑		
mao	1	猫-		
mao	2	毛		
mao	5	帽冒		
tao	1	刀		
tao	3	倒		
tao	5	到稻		
tʰao	2	桃		
tʰao	3	讨		
tʰao	5	稻[又读]		
nao	3	脑		
lao	2	牢		
lao	3	老		
lao	5	闹		
tsao	1	糟		
tsao	3	早		
tsao	5	罩		
tsʰao	2	曹		
tsʰao	3	草炒		
tsʰao	5	造		
sao	3	扫		
sao	5	孝		
kao	1	高		
kao	5	告		
kʰao	1	敲		
kʰao	3	考		
kʰao	5	靠		
ŋao	3	懊		
ŋao	5	奥		
hao	2	毫		
hao	3	好		
piao	3	表		
miao	2	猫=苗		
tiao	5	钓调		
ȶiao	1	昭骄浇		
ȶiao	5	轿叫		
tʰiao	1	挑		
tʰiao	2	条调		
tʰiao	5	跳		
ȶʰiao	1	超		
ȶʰiao	2	桥		
ȶʰiao	3	巧		
ȶʰiao	5	赵		
liao	2	聊燎		
liao	3	了		
tɕiao	1	昭招骄朝{今~}		
tɕiao	5	叫照		
tɕʰiao	1	超		
tɕʰiao	2	桥潮		
ɕiao	1	消嚣烧		
ɕiao	2	淆		
ɕiao	3	小少晓		
ɕiao	5	较孝邵		
iao	1	妖		
iao	2	饶		
iao	3	舀		
iao	5	要		
məɤ	2	谋		
məɤ	3	某亩		
fəɤ	3	否		
təɤ	3	斗		
təɤ	5	鬥		
tʰəɤ	1	偷		
tʰəɤ	2	头		
ləɤ	3	屡		
ləɤ	5	漏		
tsəɤ	3	走		
tsəɤ	5	奏		
tsʰəɤ	2	愁		
səɤ	5	瘦		
kəɤ	3	狗		
kʰəɤ	3	口		
ŋəɤ	1	欧		
ŋəɤ	3	偶		
həɤ	2	侯		
həɤ	5	候后		
tiəɤ	1	丢		
liəɤ	2	流六		
liəɤ	3	柳		
tɕiəɤ	1	周纠州		
tɕiəɤ	3	酒九		
tɕiəɤ	5	就舅昼		
tɕʰiəɤ	1	秋丘抽		
tɕʰiəɤ	2	求筹仇		
tɕʰiəɤ	3	丑		
ɕiəɤ	1	休修收		
ɕiəɤ	3	手		
ɕiəɤ	5	秀寿兽		
iəɤ	2	尤由犹柔		
iəɤ	3	有		
iəɤ	5	又右		
paŋ	1	邦		
paŋ	3	板		
paŋ	5	半瓣		
pʰaŋ	2	盘旁		
maŋ	2	蛮忙		
maŋ	5	慢		
faŋ	1	方		
faŋ	2	凡防房		
faŋ	3	反		
faŋ	5	放饭		
taŋ	1	当		
taŋ	3	胆党		
taŋ	5	旦		
tʰaŋ	1	贪汤		
tʰaŋ	2	谈堂		
tʰaŋ	5	叹		
naŋ	2	南男		
laŋ	2	蓝郎		
laŋ	3	朗		
tsaŋ	3	斩		
tsaŋ	5	栈战站		
tsʰaŋ	1	仓		
tsʰaŋ	3	产惨		
saŋ	1	杉三山丧		
saŋ	3	散		
saŋ	5	向		
kaŋ	1	干刚钢		
kaŋ	3	敢感减		
ŋaŋ	1	安		
ŋaŋ	5	暗岸		
haŋ	2	寒衔含咸		
haŋ	5	汉汗巷陷		
tuaŋ	1	端		
tuaŋ	3	短		
tʰuaŋ	2	团		
nuaŋ	3	暖		
luaŋ	5	乱		
tsuaŋ	1	庄		
tsuaŋ	5	状		
tsʰuaŋ	1	窗		
tsʰuaŋ	2	床		
suaŋ	1	桑酸删闩		
suaŋ	5	算		
kuaŋ	1	官光观		
kuaŋ	2	惯贯		
kʰuaŋ	2	狂		
kʰuaŋ	5	况		
huaŋ	2	黄		
