音标	音标	注释
多	tu1	
他	/	
驼	du2	
大	ta5	
哪	/	
罗	lu2	
搓	tsʰu1	
哥	ku1	
个	ku5	
可	kʰu3	
鹅	ŋu2	
我	ŋu3	
饿	ŋu5	
河	ɣu2	
贺	ɣu5	
波	pu1	
跛	pu3	
破	pʰu5	
婆	bu2	
磨	mu2	
朵	tu3	
妥	tʰu1	
糯	nu5	
脶	lu2	
坐	ɦzu5	
座	ɦzu5	
锁	su3	
锅	ku1	
果	ku3	
过	ku5	
棵	kʰu1	
课	kʰu5	
讹	ŋu2	
火	xu3	
货	xu5	
和	ɣu2	
祸	ɣu5	
窝	/	
靴	ɕyɛ1	
巴	pa1	
把	pa3	
霸	pa5	
怕	pʰa5	
爬	ba2	
耙	pa5	
麻	ma2	
马	ma3	
茶	ɦza2	
渣	tsa1	
榨	tsa5	
叉	tsʰa1	
岔	tsʰa5	
查	ɦza2	
沙	sa1	
家	ka1	
假	tɕia3	真假
价	ka5	
牙	ŋa2	
虾	xa1	
下	ɣa5	底下
下	ɣa5	下降
丫	ŋa1	
哑	ŋa3	
亚	ia5	
姐	tɕiɛ3	
借	tɕiɛ5	
且	tɕʰiɛ3	
些	ɕi1	
写	ɕiɛ3	
泻	ɕiɛ5	
邪	ɦʑiɛ2	
爹	/	
遮	tse1	
者	tse3	
蔗	tse5	
车	tsʰe1	
扯	tsʰe3	
蛇	ɦze2	
射	ɦze5	
赊	se1	
舍	/	
舍	se5	
惹	ze3	
也	iɛ3	
夜	iɛ5	
瓜	kua1	
寡	kua3	
侉	kʰua3	
瓦	ua3	
花	xua1	
化	xua5	
划	ɣua2	
补	pu3	
布	pu5	
铺	pʰu1	
普	pʰu3	
铺	pʰu5	
菩	bu2	
部	pu5	
步	pu5	
模	mu2	
墓	mu5	
都	təu1	
赌	təu3	
土	tʰəu3	
兔	tʰəu5	
图	dəu2	
肚	təu5	
度	təu5	
奴	ləu2	
努	ləu3	
怒	ləu5	
芦	ləu2	
鲁	ləu3	
路	ləu5	
租	tsəu1	
祖	tsəu3	
做	tsəu5	
粗	tsʰəu1	
醋	tsʰəu5	
苏	səu1	
素	səu5	
姑	ku1	
古	ku3	
固	ku5	
枯	kʰu1	
苦	kʰu3	
库	kʰu5	
吴	vu2	
蜈	y2	
五	vu3	
误	vu5	
呼	xu1	
虎	xu3	
戽	xu5	
胡	ɣu2	
户	ɣu5	
护	ɣu5	
乌	vu1	
女	ȵy3	
庐	ləu2	
驴	y2	
吕	y3	
滤	y5	
蛆	tɕʰi1	
絮	ɕi5	
徐	ɦʑi2	
绪	ɦʑi5	
猪	tɕy1	
著	tɕy5	
除	ɦʑy2	
阻	tsəu3	
初	tsʰəu1	
楚	tsʰəu3	
锄	ɦzəu2	
助	ɦzəu5	
梳	səu1	
所	su3	
疏	səu1	
杵	tɕʰy3	
处	tɕʰy5	
书	ɕy1	
鼠	tɕʰy3	
暑	ɕy1	
恕	ɕy5	
如	y2	
居	tɕy1	
举	tɕy3	
锯	tɕy5	
去	kʰe5	
渠	/	
拒	/	
鱼	y2	
语	y3	
虚	ɕy1	
於	/	
余	y2	
与	y3	
预	y5	
夫	fu1	
斧	fu3	
敷	fu1	
抚	fu3	
赴	fu5	
符	bu2	
父	pu5	
附	/	
诬	/	
舞	vu3	
雾	vu5	
缕	ləu3	
屡	ləu5	
趋	/	
取	tɕʰi3	
趣	/	
聚	/	
须	ɕi1	
蛛	tɕy1	
拄	/	
驻	tɕy5	
厨	/	
柱	ɦʑy5	
住	ɦʑy5	
雏	/	
数	səu3	
数	səu5	
朱	tɕy1	
主	tɕy3	
蛀	tɕy5	
枢	/	
输	ɕy1	
输	ɕy1	
殊	tɕʰy2	
竖	/	
树	ɦʑy5	
拘	tɕy1	
矩	tɕy3	
句	tɕy5	
区	tɕʰy1	
具	tɕy5	
愚	y2	
遇	y5	
吁	/	
迂	y1	
于	y2	
雨	y3	
芋	/	
榆	y2	
愈	/	
裕	y5	
呆	tɛ1	
戴	tɛ5	
胎	tʰɛ1	
态	tʰɛ5	
贷	tɛ5	
台	dɛ2	
待	tɛ5	
代	tɛ5	
乃	nɛ3	
耐	nɛ5	
来	lɛ2	
栽	tsɛ1	
宰	tsɛ3	
再	tsɛ5	
猜	tsʰɛ1	
彩	tsʰɛ3	
菜	tsʰɛ5	
才	ɦzɛ2	
在	ɦzɛ5	
鳃	sɛ1	
赛	sɛ5	
该	kɛ1	
改	kɛ3	
概	kɛ5	
开	kʰɛ1	
凯	kʰɛ3	
慨	kʰɛ5	
碍	ŋɛ5	
海	xɛ3	
孩	/	
亥	ɣɛ5	
哀	ŋɛ1	
爱	ŋɛ5	
贝	pe5	
沛	/	
带	tɛ5	
太	tʰɛ5	
奈	nɛ5	
赖	lɛ5	
蔡	tsʰɛ5	
盖	kɛ5	
艾	ŋɛ5	
害	ɣɛ5	
蔼	ŋɛ5	
拜	pɛ5	
排	bɛ2	
埋	mɛ2	
斋	tsɛ1	
豺	ɦzɛ2	
皆	/	
戒	kɛ5	
揩	/	
楷	kʰɛ3	
谐	/	
械	kɛ5	
挨	ŋɛ1	
摆	/	
派	pʰɛ5	
牌	bɛ2	
罢	pa5	
稗	pa5	
买	mɛ3	
卖	mɛ5	
奶	nɛ3	
债	tsɛ5	
钗	tsʰa1	
柴	ɦzɛ2	
筛	sɛ1	
洒	ɕi3	
晒	sɛ5	
街	kɛ1	
解	kɛ3	
捱	/	
鞋	ɣɛ2	
蟹	ɣɛ5	
矮	ŋɛ3	
隘	/	
败	pa5	
蔽	/	
币	pʰe5	
例	li5	
祭	tɕi5	
制	tsɿ5	
世	sɿ5	
誓	/	
艺	i5	
蓖	pe1	
闭	pi5	
批	pʰi1	
迷	mi2	
米	mi3	
谜	mi5	
低	ti1	
底	ti3	
帝	ti5	
梯	tʰi1	
体	tʰi3	
替	tʰi5	
题	di2	
弟	ti5	
第	ti5	
泥	ȵi2	
犁	li2	
礼	li3	
丽	li5	
挤	tɕi3	
济	tɕi5	
妻	tɕʰi1	
砌	tɕʰi5	
齐	ɦʑi2	
荠	ɦʑi5	
剂	/	
西	ɕi1	
洗	ɕi3	
细	ɕi5	
鸡	tɕi1	
计	tɕi5	
溪	tɕʰi1	
启	tɕʰi3	
契	tɕʰi5	
倪	ȵi2	
系	ɦʑi5	
杯	pe1	
辈	pe5	
坯	pʰe1	
配	pʰe5	
培	be2	
倍	pe5	
背	pe5	
梅	me2	
每	me3	
妹	me5	
堆	te1	
对	te5	
推	tʰe1	
腿	tʰe3	
退	tʰe5	
队	te5	
内	ne5	
雷	le2	
儡	le3	
累	le5	
催	tsʰe1	
罪	ɦze5	
碎	se5	
魁	kʰui1	
傀	kʰui3	
块	kʰuɛ5	
灰	xui1	
贿	xui3	
晦	xui5	
回	ɣui2	
汇	/	
煨	ve1	
兑	/	
最	tse5	
会	kʰuɛ5	
外	vɛ5	
会	ɣui5	
乖	kuɛ1	
怪	kuɛ5	
蒯	/	
槐	ɣuɛ2	
坏	pʰe1	
歪	vɛ1	
拐	kuɛ3	
卦	kua5	
画	ua5	
筷	kʰuɛ5	
话	ua5	
脆	tsʰe5	
岁	se5	
税	/	
芮	/	
鳜	kui5	
卫	ve5	
废	fe5	
肺	fe5	
闺	kui1	
桂	kui5	
惠	ɣui5	
碑	pe1	
彼	pi3	
臂	pi5	
披	pʰi1	
譬	pi5	
皮	bi2	
避	pe5	
弥	mi2	
靡	/	
篱	li2	
离	li5	
紫	tsɿ3	
雌	tsʰɿ2	
此	tsʰɿ3	
刺	tsʰɿ5	
疵	/	
撕	sɿ1	
赐	tsʰɿ5	
知	tsɿ1	
智	/	
池	ɦzɿ2	
差	/	
支	tsɿ1	
纸	tsɿ3	
侈	tsʰɿ3	
舐	/	
施	sɿ1	
匙	ɦzɿ2	
是	ɦzɿ5	
儿	ər2	
尔	/	
寄	tɕi5	
企	tɕʰi3	
骑	ɦʑi2	
技	tɕi5	
宜	ȵi2	
蚁	ȵi3	
义	ȵi5	
牺	ɕi1	
戏	ɕi5	
椅	i3	
移	i2	
易	i5	
悲	pe1	
比	pi3	
庇	pi5	
秘	pi5	
丕	/	
屁	pʰi5	
枇	bi2	
鼻	pi5	
篦	pe5	
备	pe5	
眉	mi2	
霉	me2	
美	me3	
地	ti5	
尼	ȵi2	
梨	li2	
履	/	
利	li5	
资	tsɿ1	
姊	tsɿ3	
次	tsʰɿ5	
瓷	ɦzɿ2	
自	ɦzɿ5	
私	sɿ1	
死	sɿ3	
四	sɿ5	
致	tsɿ5	
迟	ɦzɿ2	
雉	/	
稚	/	
师	sɿ1	
脂	tsɿ1	
指	tsɿ3	
至	tsɿ5	
示	sɿ5	
尸	sɿ1	
屎	sɿ3	
视	sɿ5	
二	ər5	
肌	tɕi1	
几	tɕi3	
冀	/	
器	tɕʰi5	
祁	ɦʑi2	
伊	/	
姨	i2	
肄	i5	
你	n̩3	
狸	li2	
李	li3	
吏	li5	
滋	tsɿ1	
子	tsɿ3	
慈	ɦzɿ2	
字	ɦzɿ5	
丝	sɿ1	
伺	sɿ5	
词	ɦzɿ2	
祀	ɦzɿ5	
寺	ɦzɿ5	
置	tsɿ5	
痴	tsʰɿ1	
耻	/	
持	/	
痔	ɦzɿ5	
治	tsɿ5	
辎	/	
滓	tsɿ3	
柿	ɦzɿ5	
事	ɦzɿ5	
史	sɿ3	
之	tsɿ1	
止	tsɿ3	
志	tsɿ5	
嗤	tsʰɿ1	
齿	tsʰɿ3	
诗	sɿ1	
始	sɿ3	
试	sɿ5	
时	ɦzɿ2	
市	ɦzɿ5	
侍	ɦzɿ5	
而	ər2	
耳	ər3	
饵	ər5	
基	tɕi1	
纪	tɕi3	
记	tɕi5	
欺	tɕʰi1	
起	tɕʰi3	
期	ɦʑi2	
忌	tɕi5	
疑	ȵi2	
拟	/	
嬉	ɕi1	
熙	ɕi1	
喜	ɕi3	
医	i1	
意	i5	
矣	i3	
饴	i2	
以	i3	
异	i5	
机	tɕi1	
几	tɕi3	
既	tɕi5	
岂	tɕʰi3	
气	tɕʰi5	
祈	/	
毅	ȵi5	
稀	ɕi1	
衣	i1	
累	le3	
累	le5	
嘴	tse3	
髓	se3	
随	ɦze2	
吹	tɕʰyi1	
垂	ɦʑyi2	
睡	/	
规	kui1	
诡	kui3	
亏	kʰui1	
跪	kʰui5	
危	ve2	
伪	/	
毁	xui3	
委	ve3	
喂	ve5	
为	/	
为	ve5	
垒	le3	
类	le5	
泪	/	
醉	tse5	
翠	tsʰe5	
虽	se1	
粹	/	
遂	/	
追	/	
槌	ɦʑyi2	
坠	/	
摔	/	
帅	suɛ5	
锥	tɕyi1	
水	ɕyi3	
龟	kui1	
轨	kui3	
愧	kʰui5	
季	tɕi5	
葵	ɣui2	
柜	ɣui5	
位	ui5	
维	ve2	
遗	i2	
唯	/	
非	fe1	
匪	fe3	
痱	fe5	
妃	fe1	
费	fe5	
肥	be2	
翡	/	
微	ve2	
尾	ve3	
味	ve5	
归	kui1	
鬼	kui3	
贵	kui5	
魏	ve5	
挥	xui1	
讳	xui5	
威	ve1	
慰	ve5	
围	ve2	
苇	ve3	
胃	ve5	
褒	/	
保	pɔ3	
报	pɔ5	
袍	bɔ2	
抱	/	
暴	pɔ5	
毛	mɔ2	
冒	mɔ5	
刀	tɔ1	
岛	tɔ3	
到	tɔ5	
掏	tʰɔ1	
讨	tʰɔ3	
套	tʰɔ5	
桃	dɔ2	
稻	tɔ5	
盗	tɔ5	
脑	nɔ3	
劳	lɔ2	
老	lɔ3	
涝	lɔ5	
遭	tsɔ1	
早	tsɔ3	
灶	tsɔ5	
操	tsʰɔ1	
草	tsʰɔ3	
糙	tsʰɔ5	
曹	ɦzɔ2	
造	ɦzɔ5	
臊	sɔ5	
嫂	sɔ3	
扫	sɔ3	
高	kɔ1	
稿	kɔ3	
告	kɔ5	
考	kʰɔ3	
靠	kʰɔ5	
熬	ŋɔ2	
傲	ŋɔ5	
蒿	xɔ1	
好	xɔ3	
豪	ɣɔ2	
浩	/	
号	ɣɔ5	
袄	ŋɔ3	
懊	ŋɔ5	
包	pɔ1	
饱	pɔ3	
爆	pɔ5	
抛	pʰɔ1	
炮	pʰɔ5	
跑	bɔ2	
鲍	pɔ5	
炮	pʰɔ5	
茅	mɔ2	
猫	mɔ1	
卯	mɔ3	
貌	mɔ5	
挠	/	
闹	nɔ5	
罩	tsɔ5	
抓	tsua1	
爪	tsua3	
找	tsɔ3	
笊	tsɔ5	
抄	tsʰɔ1	
吵	tsʰɔ3	
巢	ɦzɔ2	
捎	sɔ1	
稍	/	
交	tɕiɔ1	
教	kɔ1	
狡	tɕiɔ3	
搞	kɔ3	
教	tɕiɔ5	
酵	ɕiɔ5	
窖	kɔ5	
觉	kɔ5	
敲	kʰɔ1	
巧	tɕʰiɔ3	
咬	ŋɔ3	
孝	ɕiɔ5	
淆	/	
校	ɦʑiɔ5	
标	piɔ1	
表	piɔ3	
飘	pʰiɔ1	
漂	pʰiɔ3	
票	pʰiɔ5	
瓢	biɔ2	
苗	miɔ2	
猫	/	
秒	miɔ3	
庙	miɔ5	
燎	liɔ2	
疗	liɔ5	
焦	tɕiɔ1	
锹	tɕʰiɔ1	
悄	/	
俏	tɕʰiɔ5	
瞧	/	
消	ɕiɔ1	
小	ɕiɔ3	
笑	ɕiɔ5	
朝	tsɔ1	
超	tsʰɔ1	
潮	ɦzɔ2	
赵	ɦzɔ5	
兆	ɦzɔ5	
召	tsɔ5	
招	tsɔ1	
照	tsɔ5	
烧	sɔ1	
少	sɔ3	
少	sɔ5	
绍	ɦzɔ5	
邵	ɦzɔ5	
饶	/	
绕	ȵiɔ5	
娇	tɕiɔ1	
矫	tɕiɔ3	
桥	ɦʑiɔ2	
轿	ɦʑiɔ5	
腰	iɔ1	
要	iɔ5	
摇	iɔ2	
舀	iɔ3	
耀	iɔ5	
刁	tiɔ1	
鸟	ȵiɔ3	
钓	tiɔ5	
挑	tʰiɔ1	
跳	tʰiɔ5	
条	diɔ2	
调	tiɔ5	
掉	/	
尿	ȵiɔ5	
聊	/	
了	liɔ3	
料	liɔ5	
箫	ɕiɔ1	
浇	tɕiɔ1	
侥	tɕiɔ3	
叫	tɕiɔ5	
窍	tɕʰiɔ5	
尧	iɔ2	
晓	ɕiɔ3	
幺	iɔ1	
某	mu3	
亩	mu3	
母	mu3	
牡	mɔ3	
贸	məu5	
兜	/	
抖	təu3	
斗	təu5	
偷	tʰəu1	
透	tʰəu5	
头	dəu2	
豆	təu5	
楼	ləu2	
篓	ləu3	
漏	ləu5	
走	tsəu3	
奏	tsəu5	
凑	tsʰəu5	
嗽	sɔ5	
钩	kiu1	
狗	kiu3	
够	kiu5	
彀	ua5	
抠	kʰiu1	
口	kʰiu3	
扣	kʰiu5	
藕	ŋiu3	
偶	/	
吼	/	
猴	ɣəu2	
厚	ɣəu5	
候	ɣəu5	
瓯	/	
呕	ŋəu3	
怄	ŋəu5	
富	fu5	
副	fu5	
浮	bu2	
妇	pu5	
复	/	
谋	mu2	
矛	mɔ2	
纽	ȵiu3	
流	liu2	
柳	liu3	
溜	liu5	
廖	liɔ5	
揪	/	
酒	tɕiu3	
秋	tɕʰiu1	
就	ɦʑiu5	
修	ɕiu1	
锈	ɕiu5	
囚	/	
袖	ɦʑiu5	
肘	/	
昼	tsəu5	
抽	tsʰəu1	
丑	tsʰəu3	
绸	ɦzəu2	
皱	tɕiu5	
愁	ɦzəu2	
馊	səu1	
瘦	səu5	
漱	səu5	
周	tsəu1	
帚	tsəu3	
咒	tsəu5	
丑	tsʰəu3	
臭	tsʰəu5	
收	səu1	
手	səu3	
兽	səu5	
仇	ɦzəu2	
受	/	
寿	ɦzəu5	
柔	/	
阄	kiu1	
九	tɕiu3	
救	tɕiu5	
丘	tɕʰiu1	
求	ɦʑiu2	
舅	ɦʑiu5	
旧	ɦʑiu5	
牛	ȵiu2	
休	ɕiu1	
朽	ɕiu3	
优	iu1	
邮	iu2	
有	iu3	
又	iu5	
油	iu2	
酉	iu3	
釉	iu5	
彪	piɔ1	
丢	/	
纠	/	
幽	iu1	
幼	iu5	
耽	ta1	
贪	tʰən1	
探	tʰən5	
潭	da2	
男	nən2	
簪	tsən1	
参	tsʰən1	
惨	tsʰã3	
蚕	ɦzən2	
感	kən3	
龛	kʰã1	
坎	kʰã3	
勘	/	
含	ɦã2	
撼	/	
憾	/	
庵	ŋən1	
暗	ŋən5	
担	tã1	
胆	tã3	
担	tã5	
坍	/	
毯	tʰã3	
谈	dã2	
淡	tã5	
篮	lã2	
览	lã3	
滥	lã5	
惭	ɦzã2	
暂	tsã5	
三	sã1	
甘	kən1	
敢	kən3	
憨	xã1	
喊	/	
酣	/	
站	tsã5	
赚	tɕyã5	
站	tsã5	
斩	tsã3	
蘸	tsã5	
馋	ɦzã2	
杉	sa1	
尴	/	
减	tɕĩ3	
碱	tɕĩ3	
咸	ɣã2	
搀	tsʰã1	
衫	sã1	
监	tɕĩ1	
衔	ɣã2	
舰	tɕĩ5	
贬	/	
黏	ȵĩ2	
帘	lĩ2	
敛	/	
殓	/	
尖	tɕĩ1	
签	tɕʰĩ1	
渐	ɦʑĩ5	
瞻	/	
占	tsã5	
陕	sən3	
闪	sən3	
染	zã3	
检	tɕĩ3	
脸	lĩ3	
钳	ɦʑĩ2	
俭	tɕĩ3	
验	ȵĩ5	
险	ɕĩ3	
淹	ŋã1	
掩	ĩ3	
厌	ĩ5	
炎	ĩ2	
盐	ĩ2	
艳	ĩ5	
剑	tɕĩ5	
严	ȵĩ2	
酽	/	
掂	tĩ1	
点	tĩ3	
店	tĩ5	
添	tʰĩ1	
舔	tʰĩ3	
甜	dĩ2	
簟	tĩ5	
鲇	ȵĩ2	
念	ȵĩ5	
兼	tɕĩ1	
谦	tɕʰĩ1	
嫌	ɦʑĩ2	
凡	bã2	
范	pã5	
禀	pin3	
品	pʰin3	
赁	lin5	
林	lin2	
檩	lin3	
浸	tɕin5	
侵	tɕʰin1	
寝	tɕʰin3	
心	ɕin1	
寻	ɦʑin2	
沉	ɦzən2	
森	sən1	
渗	sən5	
针	tsən1	
枕	tsən3	
深	sən1	
沈	ɦzən2	
任	zən2	
任	zən5	
今	kən1	
金	tɕin1	
锦	tɕin3	
禁	tɕin5	
钦	tɕʰin1	
琴	ɦʑin2	
音	in1	
饮	in3	
荫	in5	
淫	in2	
单	tã1	
掸	tã3	
旦	tã5	
滩	tʰã1	
坦	tʰã3	
炭	tʰã5	
坛	dã2	
蛋	tã5	
难	nã2	
难	nã5	
兰	lã2	
懒	lã3	
烂	lã5	
赞	tsã5	
餐	tsʰã1	
灿	tsʰã5	
残	ɦza2	
伞	sã3	
散	sã5	
肝	kən1	
赶	kən3	
干	kã5	
刊	/	
看	kʰən5	
岸	ŋən5	
汉	xən5	
寒	ɣən2	
旱	/	
汗	ɣən5	
安	ŋən1	
按	ŋən5	
扮	pã5	
盼	pʰã5	
办	pã5	
盏	tsã3	
铲	tsʰã3	
山	sã1	
产	tsʰã3	
间	kã1	
简	tɕĩ3	
眼	ŋã3	
闲	kã1	
限	ɣĩ5	
苋	ɣã5	
班	pã1	
板	pã3	
攀	pʰã1	
襻	pʰã5	
蛮	mã2	
慢	mã5	
删	/	
奸	tɕĩ1	
谏	/	
颜	ĩ2	
雁	ŋã5	
晏	ŋən5	
鞭	pĩ1	
变	pĩ5	
偏	pʰĩ1	
骗	pʰĩ5	
便	/	
辨	pĩ5	
便	pĩ5	
棉	mĩ2	
免	mĩ3	
面	mĩ5	
碾	ȵĩ3	
连	lĩ2	
煎	tɕĩ1	
剪	tɕĩ3	
箭	tɕĩ5	
迁	tɕʰĩ1	
浅	tɕʰĩ3	
钱	ɦʑĩ2	
贱	ɦʑĩ5	
仙	ɕĩ1	
鲜	ɕĩ1	
癣	ɕĩ3	
