i
t  [552]多拖 [31]驼驮陀途徒涂图 [33]妥堵赌土 [13]肚 [253]兔 [221]杜度渡镀 
ɬ  [552]苏酥 [31]傻 [33]所 [253]素诉 
n  [31]奴 [33]躲 [13]努
l  [31]萝骡螺卢炉芦驴 [221]路露 
tɕ  [552]租粗初 [31]锄 [33]左=祖组阻楚础娶 [253]佐做醋错 [221]助
ɕ  [552]梳疏蔬 [33]数{~数} [253]数{~字}漱
k  [552]歌哥孤 [33]可古牯鼓 [253]个{~人}课 
ŋ  [31]鹅蛾 [13]五伍午 [221]饿=卧 
ʔ  [552]莴涡{牛~塘}乌 
h  [552]枯𣗺 [31]何河荷{～花}和 [33]苦虎 [253]库裤 [221]荷{负～}贺户护 

ai
p  [31]排牌 [33]摆 [253]拜派败 [221]稗
m  [31]埋 [13]买 [221]卖
w  [552]歪 [31]怀槐淮 [253]块快筷 [221]外坏 
t  [552]胎 [31]台苔 [13]待 [253]戴态带太泰 [221]贷代袋大 
ɬ  [552]鳃腮 [253]赛
n  [13]乃奶 [221]耐奈 
l  [552]拉 [31]来 [13]攋癞 [221]赖
tɕ  [552]灾栽猜斋差{出～} [31]才材财裁豺 [33]宰彩采踩 [253]载再菜蔡债 [221]在寨 
ɕ  [552]衰 [31]柴 [253]晒
k  [552]该皆阶佳街 [33]改凯解蟹 [253]概溉慨盖介界芥届戒 [221]械
ŋ  [31]捱 [221]碍艾
ku  [552]乖 [33]拐 [13]擓{舀} [253]怪
ʔ  [552]哀挨 [253]爱
h  [552]开 [31]孩鞋 [33]海 [221]亥害

ɐi
p  [552]卑悲批碑䠘{瘸} [253]闭 [221]避蔽币毙篦 
m  [31]迷 [13]美米 [253]眯 [221]谜
w  [31]携
t  [552]低梯 [31]题提蹄啼 [33]底抵体 [13]弟 [253]帝替涕剃 [221]堤第递隶 
ɬ  [552]西犀蛳荽 [33]洗 [253]细婿 
n  [31]泥尼
l  [31]犂黎梨 [13]礼 [221]例厉励丽荔 
tɕ  [552]妻凄 [31]齐脐 [33]挤 [253]祭际制制济剂砌
ɕ  [552]筛师狮 [33]史使 [253]驶势 [221]士仕柿事侍
k  [552]鸡溪 [253]髻 [221]偈
ŋ  [13]蚁 [221]艺毅 
ʔ  [33]矮
h  [552]㞓 [31]奚 [221]系

øi
p  [552]杯□{哄骗} [31]培陪赔 [13]倍 [253]贝辈背配佩 [221]背{~书}
m  [31]梅媒煤莓霉 [13]每 [221]妹脢{里脊肉}
t  [552]堆推 [31]颓{笨} [33]腿 [253]对碓退 [221]队兑 
ɬ  [253]碎
n  [221]内
l  [31]雷 [221]擂垒
tɕ  [552]催崔摧 [13]罪
ʔ  [552]煨
h  [552]盔恢灰 [31]回茴蛔 [33]悔晦 [221]会绘汇 

ɯi
t  [221]地
ɬ  [552]斯私思丝司 [33]死 [253]四肆 
n  [13]你
l  [31]离篱璃厘狸 [13]李里{~里}理里鲤 [221]利痢
k  [552]饥{饿}肌几{茶~}基箕欺机 [31]骑鳍旗 [33]己纪杞几{~个} [13]企徛{立} [253]寄记计继契 [221]技忌
ʔ  [552]医衣依 [33]椅 [253]意曀{熄}
h  [552]牺熙希稀 [31]移姨遗 [33]起岂喜启[253]戏器气汽 

ui
p  [31]皮疲脾枇 [33]彼比 [13]被{棉～} [221]被{～迫}备 
f  [552]飞非妃 [31]肥 [33]匪 [253]废肺疿费 [221]吠 
m  [31]眉楣微 [33]□{滗} [13]尾沕 [221]昧媚未味 
w  [552]辉威 [31]危为{行~}维惟围违苇纬 [33]伪萎委 [253]喂畏慰 [221]魏卫惠慧为{~何}位讳伟胃谓猬
ɬ  [552]虽 [33]髓 [253]岁
l  [221]累类泪 
tɕ  [552]支枝肢姿锥吹炊追 [31]糍随垂锤槌[33]纸子梓嘴 [253]最脆醉翠 [221]牸
ɕ  [31]时谁 [33]水 [253]税瑞帅 [221]睡
ȵ  [13]耳饵 [221]锐
k  [552]规亏龟归挥徽 [31]圭逵葵 [33]诡轨鬼 [253]鳜桂癸愧季贵溃 [221]跪柜 
h  [33]毁

au
p  [552]褒包胞抛跑 [31]刨穮{空心} [33]保宝饱 [13]袍抱 [253]报豹泡炮 [221]暴菢爆
m  [31]毛茅矛 [13]卯 [221]牡冒帽貌 
t  [552]刀涛 [31]桃逃淘陶萄 [33]倒{打～}岛捣讨 [253]倒{～车}到套 [221]稻道导盗
ɬ  [552]骚臊 [31]□{打，猛吃} [33]嫂 [253]扫燥 
n  [13]脑恼 [221]闹
l  [552]捞 [31]劳牢㗦{~kau³¹，嘈杂}痨 [13]老 [221]涝
tɕ  [552]糟遭操抄钞 [31]曹槽嘈巢 [33]早枣草找炒 [253]灶躁㷹{炸}罩 [221]造糙棹{划船} 
ɕ  [253]潲哨{~牙} 
ȵ  [33]爪 [13]咬
j  [253]酵 [221]孝效
k  [552]高膏篙糕交胶郊铰 [33]稿考烤绞搞搅饺 [253]告靠犒教较觉校 
ŋ  [31]熬 [221]傲
ʔ  [253]奥澳 
h  [552]薅{踩田}蒿敲 [31]毫豪壕蚝姣 [33]好 [253]耗好{爱~} [221]浩号 

ɐu
t  [552]兜𣘛偷丢 [31]头投 [33]斗抖陡纠 [253]斗㪗透 [221]豆痘逗窦 
ɬ  [552]修 [33]搜擞 [253]秀绣锈兽 
n  [33]纽扭 
l  [552]蒌搂{邀请}褛 [31]楼篓流留刘榴硫 [13]搂{搂抱}柳 [221]漏陋 
tɕ  [552]秋鳅抽邹周舟州洲 [31]泅绸稠筹酬 [33]走丑 [253]奏凑酒咒臭 [221]就袖宙
ɕ  [552]收 [31]愁仇 [33]手首守 [253]瘦 [221]受寿授售 
ȵ  [31]牛 [253]皱嗅 
j  [552]丘休优忧悠 [31]柔揉尤邮由油游 [13]有友酉 [253]诱幼 [221]又右佑 
k  [552]勾钩沟抠鸠 [31]求球 [33]狗枸口九久韭 [13]臼舅 [253]够构购扣灸救究 [221]旧
ŋ  [13]藕偶
ʔ  [552]欧殴 [33]呕
h  [31]侯喉猴 [33]叩 [13]厚 [221]后候 

ɐɯ
ɬ  [552]须需 [253]嗉
n  [13]女
l  [13]吕旅 [221]虑滤 
tɕ  [552]猪诛蛛朱珠 [31]徐除储厨橱 [33]诸煮箸主 [13]柱 [253]著处趣驻注铸 [221] 聚序住 
ɕ  [552]书舒输 [31]蜍薯殊 [33]鼠 [253]绪暑署 [221]竖树 
ȵ  [31]鱼渔 [13]语 [221]誉预遇裕 
k  [552]居车{~马炮}区驱 [33]举矩 [13]佢 [253]据锯巨拒距拘句 [221]俱具 
ŋ  [31]愚
ʔ  [552]于 [253]瘀
h  [552]墟虚嘘 [33]许 [13]雨宇禹羽 [253]去 [221]芋愉愈 

eu
m [31]猫{~狸，黄鼬}
l [552]寮
ʔ  [552]吆

ɔu
p  [33]补讣 [13]部簿 [253]布铺 [221]步
f  [552]夫肤 [31]符扶浮 [33]府腑俯斧否 [13]武舞妇 [253]付咐附富副 [221]傅父腐戊负 
m  [31]谋 [13]某亩母拇谬 [221]慕茂贸 

iu
p  [552]膘标䅺{发芽}表{手~}飘漂瓢彪 [31]嫖薸鳔 [33]表婊 [253]票
m  [31]锚描苗 [13]猫秒 [221]庙妙 
t  [552]刁雕貂凋挑 [31]条 [13]鸟{男阴} [253]吊钓跳 [221]调掉
n  [13]鸟 [221]尿
l  [552]寥溜 [31]疗辽聊撩 [13]了{~结}了{~解} [221]廖料
tɕ  [552]焦蕉椒朝{～早}超召招 [31]潮朝{～代} [33]剿 [253]照 [221]赵兆 
ɕ  [552]烧 [31]韶 [33]少{多～} [253]少{～年 }[221]绍
j  [552]妖邀要{～求}[31]摇谣窑遥 [33]饶扰绕 [221]耀鹞
k  [552]骄娇浇 [31]侨桥乔 [33]巧缴窍 [13]藠 [253]叫撬 [221]轿
ʔ  [552]腰吆 [33]拗 [253]要{重～}
h  [552]翘嚣 [33]晓

am
p  [221]湴
f  [253]泛范 [221]犯
t  [552]耽贪担 [31]潭谭昙谈痰 [33]胆毯疸 [13]淡 [253]探
ɬ  [552]三 [33]糁{撒}
n  [552]喃 [31]南男楠蚺{~蛇，蟒} [13]腩
l  [31]蓝篮 [33]览揽榄 [221]滥缆舰 
tɕ  [552]簪参{~加} [31]劖{刺} [33]惨斩 [253]杉 [221]暂站
ɕ  [552]衫
ȵ  [253]渗
k  [552]甘柑疳 [33]感坎敢橄减 [253]勘监鉴 
ŋ  [31]岩
ʔ  [33]揞 [253]鹌暗 
h  [552]龛 [31]含函咸衔 [33]槛 [253]喊墈{岸} [221]馅

ɐm
p  [33]品
ɬ  [552]心芯
n [13]恁{想} [221]饪{软} 
l  [31]林淋临 [221]□{坍塌}
tɕ  [552]侵砧针斟 [31]寻沉 [33]枕 [253]浸
ɕ  [552]森参{人~}深 [31]蟾 [33]沈婶审 [221]甚
ȵ  [31]壬任{姓} [33]饮 [221]任{～务}
j  [552]音阴 [31]淫
k  [552]今金禁{～使} [31]岑琴禽擒 [33]锦 [13]妗 [253]禁{～止} [221]擒{压}
ʔ  [253]揞
h  [552]钦

em
t  [33]点踮
k  [31]钳 [13]□{舔}

im
t  [552]添 [31]甜 [33]典 [253]店 [221]垫
n  [552]黏粘 [31]严 [33]研 [221]验鲇念 
l  [31]廉镰帘 [33]脸 [13]敛
tɕ  [552]尖歼签扦纤迁 [31]挦 [253]占 [221]渐
ɕ  [31]潜蝉禅 [33]陕闪
j  [31]炎盐檐阎嫌芫 [33]险掩厣演 [13]染 [253]淹厌艳欠 [221]焰
k  [552]兼谦 [33]检 [253]剑歉
ʔ  [552]阉

an
p  [552]班斑扳{~手} [33]板版 [253]扮 [221]办瓣 
f  [552]翻番 [31]凡帆烦矾繁藩 [33]反[253]贩 [221]饭
m  [552]攀扳{动作} [31]蛮顽 [13]晚 [221]慢馒漫万
w  [552]弯湾 [31]还环 [33]缓挽 [221]玩幻患 
t  [552]丹单滩摊瘫 [31]檀坛弹{~走} [33]坦 [253]旦叹炭诞 [221]但弹{子~}蛋 
ɬ  [33]散{松～} [253]伞散{解～} 
n  [31]难{困~} [221]难{逃~}
l  [31]兰拦栏 [13]懒 [221]烂
tɕ  [552]餐 [31]蚕惭残 [33]盏铲产 [253]赞 [221]赚栈 
ɕ  [552]山删疝 [31]漦{口水，粘液} [253]闩
ȵ  [31]颜 [13]眼 [221]雁
k  [552]干{晒~}肝竿艰间奸 [33]杆秆赶简拣 [253]干{~部}
ku  [552]关 [253]惯
ŋ  [221]岸
ʔ  [552]安鞍 [253]按案晏 
h  [552]悭 [31]寒韩闲 [13]罕旱 [253]看汉 [221]汗焊限苋 

ɐn
p  [552]彬宾槟殡奔[31]贫频 [253]喷 [221]笨
f  [552]分吩芬 [31]焚坟文纹 [33]粉 [253]粪奋愤 [221]份
m  [31]民蚊闻门{哪~，什么} [13]敏 [253]闷 [221]问
w  [552]昏婚温瘟熏勋荤晕 [31]魂浑云耘□{咱} [33]稳 [253]训 [221]运
t  [552]吞敦墩 [31]豚囤 [253]顿褪 [221]屯盾钝 
ɬ  [552]辛薪新 [33]笋榫 [253]信讯迅
l  [31]磷邻 
tɕ  [552]津亲珍衬真春鹑 [31]秦陈尘臣 [33]准准 [253]进晋镇趁圳{沟}振震俊 [221]尽阵 
ɕ  [552]身申伸 [31]神辰晨唇纯 [13]肾蠢 [221]慎
ȵ  [31]人仁 [13]忍 [221]认刃韧闰润孕 
j  [31]寅匀 [33]隐 [13]引蚓瘾允 
k  [552]跟根巾斤筋 [31]勤芹 [33]紧谨 [13]近 
ku  [552]昆坤均君军 [31]群裙 [33]滚捆 [13]菌 [253]棍困 [221]郡
ŋ  [31]银
ʔ  [552]恩因 [253]印
h  [552]欣{玩} [31]痕 [33]垦很 [221]恨

en
ʔ [33]躽{挺}
h [13]啃

øn
p  [33]本
ɬ  [552]孙 [33]损 [253]逊
n  [221]嫩
tɕ  [552]尊樽村遵 [31]存 [253]寸
k  [33]款

on
ɬ  [33]癣选 
l  [31]鳞仑伦沦轮 [221]论
tɕ  [552]毡专砖川穿 [31]全泉传 [33]剪溅浅践展转喘 [253]串 [221]旋
ɕ  [31]船 [13]鳝 [221]善膳顺 

in
p  [552]鞭编篇偏边蝙遍{一～} [33]贬扁匾 [253]变骗遍{～地}片 [221]便辩辨辫
m  [31]绵棉眠 [13]免勉 [221]面 
w  [13]软远 
t  [552]颠癫天 [31]田填 [221]电殿奠佃 
ɬ  [552]仙鲜先宣 [253]线
n  [31]年 [253]碾
l  [31]连联鲢怜莲 [221]练炼链楝炼恋 
tɕ  [552]千 [31]钱前 [253]煎箭战荐 [221]贱
ɕ  [253]扇煽骟 
ȵ  [221]愿
j  [552]牵纤冤渊 [31]然燃延言贤弦完丸圆员缘沿铅元原源袁园援猿玄悬 [33]显犬 [253]宪献宴燕劝怨 [221]砚现院县 
k  [552]肩坚捐 [31]乾虔权拳 [33]茧趼卷圈{ }[253]建健键腱见 [221]件
ʔ  [552]烟

un
p  [552]搬般潘 [31]盘盆 [253]半判叛 [221]伴拌 
m  [31]瞒门 [13]满
w  [552]宽欢 [33]豌碗腕 [221]唤换 
t  [552]端 [31]团 [33]短 [13]断 [221]锻段缎 
ɬ  [552]酸 [253]算蒜 
n  [13]暖
l  [31]圝{圆} [13]卵 [221]乱
tɕ  [253]钻蹿窜 [221]攒{~钱}
k  [552]官棺观冠{衣～} [33]管馆 [253]贯灌罐冠{～军} 

aŋ
p  [552]帮邦 [31]旁螃庞彭膨 [33]榜绑 [13]蚌 [221]傍棒
m  [31]忙芒茫 [13]莽蟒猛 
t  [552]当{应~}裆汤 [31]堂唐糖塘 [33]党挡档躺 [253]当{上~}烫趟 [221]荡
ɬ  [552]桑 [33]搡{挣扎} [253]丧 
n  [31]囊
l  [31]郎廊狼榔 [13]朗 [221]浪㫰{晾}
tɕ  [552]赃脏仓苍舱庄装妆疮桩窗 [31]藏{隐～}橙 [33]闯 [253]葬壮创 [221]藏{西～}脏
ɕ  [31]床 [33]爽 [221]状
k  [552]刚岗纲钢冈缸康江 [31]扛 [33]讲港鲠 [253]抗虹降{下～} 
ŋ  [31]昂 [253]戇
ku  [552]筐框匡眶暀{日晕} [31]狂 [253] 矿旷况 [221]逛
h  [552]糠 [31]行{银～}航杭降{投～} [221]项巷 

ɐŋ
p  [552]崩烹绷 [31]朋凭棚 
m  [31]萌盟 
t  [552]登灯 [31]藤腾 [33]等 [253]凳 [221]邓
ɬ  [552]僧 [253]擤
n  [31]能
tɕ  [552]增曾{姓}憎罾 [31]层曾{～经} [253]甑 [221]赠
ɕ  [13]上{～去}尚 [221]上{～面}
j  [552]香乡央秧殃 [31]羊洋杨阳扬疡 [33]享响 [13]仰养痒 [253]向 [221]样
k  [552]更{～加}坑 [33]耿
h  [552]夯亨 [31]恒衡 [33]肯

eŋ
p [13]搒{驱赶}
m  [31]盲 [13]蜢 [221]孟
w  [31]横 [33]
ɬ  [552]相箱厢镶霜 [33]想 [253]相 
n  [31]娘
l  [31]良凉量{～尺寸}粮梁粱 [13]两辆冷 [221]酿亮谅量{数～} 
tɕ  [552]将{~来}浆枪张畅章樟昌娼倡撑铛争筝睁 [31]墙详祥翔长{~短}肠场 [33]蒋奬桨抢长{村~}掌厂 [253]酱将{大~}涨帐胀账仗障唱 [221]象像橡匠丈杖 
ɕ  [552]商伤生牲甥 [31]常尝偿 [33]赏省{节～}
ȵ  [31]瓤 [221]壤让硬 
k  [552]疆僵姜更{打～}庚羹粳耕 [31]强{坚～} [221]强{勉～}犟
h  [31]行{～走} [221]幸

əŋ
tɕ  [552]征蒸称 [253]证症秤 
ɕ  [552]升 [31]乘塍承丞 [253]胜 [221]剩
k [31]凝-
ʔ  [552]应{~该}鹰 [253]应{答~}
h  [552]兴{~旺}

ɐiŋ
p  [552]冰兵 [31]苹平评坪瓶屏萍 [33]丙秉柄饼 [13]并 [253]并聘拼 [221]病
m  [31]明鸣名铭 [221]命
w  [552]兄 [31]营莹 [13]永泳咏 
t  [552]丁钉叮厅 [31]亭停庭廷 [33]顶鼎 [13]挺艇 [253]听 [221]订锭定 
ɬ  [552]星腥猩 [33]醒 [253]性姓鉎{锈}
n  [31]凝=宁 
l  [31]凌陵鲮菱灵零铃翎龄 [13]领岭 [221]令另 
tɕ  [552]精晶睛腈{瘦肉}清贞侦正{～月}征青 [31]情晴呈程埕{酒坛} [33]井请整 [253]正{～直}政 [221]静靖净郑
ɕ  [552]声 [31]绳成城诚 [253]圣 [221]盛
k  [552]京荆惊经径猄{黄~}倾顷 [31]鲸琼 [33]颈境景警 [253]敬竟镜竞劲 
ŋ  [31]仍扔迎盈 
ʔ  [552]蝇莺樱鹦英婴缨 [33]影映 
h  [552]卿轻 [31]赢形刑型 [253]兴{高~}杏庆 

øŋ
n  [31]脓
l  [31]笼聋 
h  [33]哄

ɔŋ
p  [31]篷 [253]碰
m  [13]懵 [221]梦
t  [552]东通冬 [31]同铜桐筒童瞳 [33]董懂捅桶统 [253]冻痛 [221]栋动洞 
ɬ  [552]嵩松 [31]崇 [33]松 [253]送宋 
n  [31]农浓
l  [31]咙 [33]拢 [221]弄
tɕ  [552]鬃棕葱聪怱综宗棕踪 [31]丛从鳙{~鱼} [33]总 [221]诵颂 
k  [552]公工功攻宫恭供 [33]拱孔巩恐 [253]贡 [221]共
ʔ  [253]瓮蕹 
h  [552]轰空胸匈 [31]弘宏虹红洪鸿 [33]控 [253]烘

oŋ
f  [552]风疯丰封蜂峰锋 [31]冯逢缝 [221]奉凤俸 
l  [552]窿 [31]隆龙 [13]垄 
tɕ  [552]中{～央}忠衷终充钟盅冲舂 [31]虫重{～复} [33]宠种{~子}肿 [13]重{轻～} [253]中{射～}众铳种{~田}
ȵ [253]鬆{头发乱}
j  [552]凶庸 [31]荣绒戎熊雄融容溶蓉榕镕 [13]勇涌踊 [221]用
k  [552]弓躬 [31]穷
ʔ  [552]翁雍壅{~土，培} [33]拥{推，挤}

uŋ
f  [552]方芳 [31]坊妨房防 [33]肪仿纺 [253]放访 
m  [31]亡芒{麦～}忘氓蒙矇 [13]网 [221]望
w  [33]枉 [13]往
tɕ  [221]撞
ɕ  [552]双
k  [552]光 [33]广
ʔ  [552]汪
h  [552]荒慌谎 [31]黄簧皇蝗蟥凰王 [221]旺

ap
f  [33]法
t  [33]搭答塔 [22]踏
n  [24]纳
l  [22]垃 [13]腊蜡 
tɕ  [33]插 [22]杂闸铡 
ɕ  [22]煠
j  [33]眨峡侠 [35]拃
k  [33]蛤佮{~伙}鸽甲 
ʔ  [33]鸭押 
h  [22]合盒 

ɐp
t [55]錔{套}
l  [55]粒 [22]立笠 
tɕ  [55]缉辑执汁 [22]集习袭 
ɕ  [55]湿 [22]十什拾 
ȵ  [22]入
k  [55]急级给吸盖 [22]及

ep
ɬ  [33]𤗈{插入}
k  [33]狭箧 [22]夹

ip
t  [33]帖贴 [22]碟牒蝶谍 
ɬ  [33]摄
n  [24]聂业 
l  [24]猎
tɕ  [33]接妾捷折{对~}
ɕ  [33]涉协
j  [33]怯腌 [24]叶页 
k  [33]劫□{涩} 

at
p  [33]八 [22]拔
f  [33]乏发 [22]伐罚 
m  [24]抹袜 
w  [33]挖 [22]滑猾 
t  [22]达
ɬ  [33]萨涮 
n  [24]捺□{热}
l  [24]辣
tɕ  [33]札獭擦扎察刷 
ɕ  [33]杀
k  [33]割葛 
ku  [33]括刮
ʔ  [33]压
h  [33]渴喝 

ɐt
p  [55]不笔毕匹 [22]鼻
f  [55]拂 [22]佛
m  [22]密蜜物 
w  [55]窟郁{~窒，不透气} [22]核
t  [22]突
ɬ  [55]失室戌 [33]术
l  [22]律率{效～} [24]栗
tɕ  [55]七漆膝质卒窒{瓶塞}出 [22]疾侄 
ɕ  [55]虱 [22]舌实 
ȵ  [22]日
j  [55]逸
k  [55]吉橘咳
ku  [55]骨 [22]屈{~头路}
ʔ  [55]一
h  [55]乞 [22]核{~对}

et
ɕ [35]㵶{溅射}

ot
tɕ  [33]截 [22]絶

it
p  [33]别鳖撇必 
m  [24]灭篾 
w  [24]穴
t  [33]跌铁 [22]秩
ɬ  [33]薛楔雪 
l  [24]列烈裂劣 

tɕ  [33]哲撤彻折{～扣}浙节切窃 
ɕ  [33]设折{～底}说 
ȵ  [24]热阅月越粤 
j  [33]歇血乙 
k  [33]揭结决诀缺 [22]杰洁 
ku  [33]蕨

ut
p  [33]钵拨泼 [22]勃
m  [24]末沫没 
w  [55]屈{扭} [33]阔 [22]活
t  [33]脱 [22]夺
l  [24]捋
tɕ [33]撮

ak
p  [33]剥 [22]雹
w  [22]划获划 
t  [33]托托拓 [22]度{用尺～}
ɬ  [33]索
l  [24]落{~车}烙酪洛骆乐络 
tɕ  [33]作 [22]凿
ȵ  [24]岳
k  [33]各阁霍藿角桷确壳 [35]搁
ŋ  [24]鳄
ʔ  [33]恶{~毒}
h  [33]壳 [22]鹤学 

ɐk
p  [55]北 [22]卜{萝~}
m  [22]墨默 
t  [55]得德 [22]特□{男性称呼前缀}
ɬ  [55]塞□{代词，任一}
n  [22]虐疟
l  [22]勒肋落{进}
tɕ  [55]厕则鲫侧测 [22]贼
ɕ  [55]色
k  [55]克刻 
ku  [55]镢
h  [55]黑

ek
p  [33]百柏伯拍魄 [22]白
m  [24]脉麦 
ɬ  [33]削
l  [24]略
tɕ  [33]雀鹊着{～衣}酌{斟~，商量}拆坼{裂}窄摘责册策 [22]着{～火}宅择泽 
ȵ  [24]额
j  [33]约跃 [22]若 [24]弱药 
k  [33]脚觉{~得}格客革隔 
ʔ  [33]轭
h  [33]吓 

ɐik
p  [55]逼碧璧僻壁劈 [22]辟
m  [33]擘
t  [55]的滴嫡剔踢 [22]狄笛敌 
ɬ  [55]悉息熄昔惜释析锡 
n  [22]逆溺 
l  [22]历
tɕ  [55]即脊迹积只{一~}尺斥赤绩戚 [22]蛰值植殖籍夕席寂
ɕ  [55]式饰适 [22]石硕 
j  [22]液腋亦译易{贸～}役疫 
k  [55]戟激击 [22]极剧屐
ʔ  [55]忆亿益
h  [55]吃

ək
l  [22]力
tɕ  [55]织职 [22]直
ɕ  [55]识 [22]食蚀 
j  [22]翼

øk
p [35]𦢊{泡}
t [35]䐁{底}
l  [22]麓
ɕ  [22]熟塾俗赎属 
ȵ  [22]肉
k  [35]谷{稻~}
ʔ  [35]屋
h  [35]哭

ɔk
m  [22]莫膜幕寞木沐 
t  [55]秃督 [22]独读犊毒 
l  [22]鹿禄录绿六陆 
k  [55]谷{山~}菊曲
ʔ  [55]握

ok
f  [55]复幅福蝠腹辐覆 [22]伏服袱 
ɬ  [55]速宿{住～}肃缩粟 
tɕ  [55]竹筑畜粥祝蓄足促龊烛嘱触束 [22]逐轴续 
ɕ  [55]叔
ȵ  [55]狱□{动 }[22]辱褥玉 
j  [55]育 [22]浴欲 
k  [22]局
ʔ [55]龌{~龊，脏}

uk 
p  [33]博搏膊朴 [22]薄卜扑仆
w  [22]或惑域 
t  [33]啄𧰵{捅}
ɬ  [33]塑欶
tɕ  [33]卓桌捉镯 [22]琢浊镯族 
k  [33]郭国扩
