拍	pʰæ	212	1
白	pæ	24	2
拆	ʦʰæ	212	1
择	ʦæ	24	2
窄	ʦæ	213	3
格	kə	24	2
客	kʰə	52	5
额	ə	24	2
孔	kʰuŋ	213	3
烘	xuŋ	212	1
听	tʰiŋ	212	1
停	tʰiŋ	24	2
挺	tʰiŋ	213	3
定	tiŋ	52	5
零	liŋ	24	2
青	ʨʰiŋ	212	1
星	ɕiŋ	212	1
经	ʨiŋ	212	1
形	ɕiŋ	24	2
壁	pi	52	5
劈	pʰi	212	1
踢	tʰi	212	1
笛	ti	24	2
历	li	52	5
锡	ɕi	212	1
击	ʨi	212	1
吃	ʦʰɿ	212	1
横	xəŋ	24	2
划	xuɑ	52	5
兄	ɕyŋ	212	1
荣	yŋ	24	2
永	yŋ	213	3
营	iŋ	24	2
顶	tiŋ	213	3
厅	tʰiŋ	212	1
握	uə	52	5
朋	pʰəŋ	24	2
灯	təŋ	212	1
等	təŋ	213	3
凳	təŋ	212	1
藤	tʰəŋ	24	2
能	nəŋ	24	2
层	ʦʰəŋ	24	2
僧	səŋ	212	1
肯	kən	213	3
北	pᴇ	213	3
墨	mə	52	5
得	tə	24	2
特	tʰə	52	5
贼	ʦᴇ	24	2
塞	sæ	52	5
刻	kʰə	52	5
绑	pɑŋ	213	3
胖	pʰɑŋ	52	5
棒	pɑŋ	52	5
桩	ʦuɑŋ	212	1
撞	ʦʰuɑŋ	52	5
窗	ʦʰuɑŋ	212	1
双	suɑŋ	212	1
江	ʨiɑŋ	212	1
讲	ʨiɑŋ	213	3
降	ʨiɑŋ	52	5
项	ɕiɑŋ	52	5
剥	pə	212	1
桌	ʦuə	212	1
镯	ʦuə	24	2
角	ʨiɑu	213	3
壳	kə	24	2
学	ɕiɑu	24	2
兴	ɕiŋ	52	5
蝇	iŋ	24	2
逼	pi	212	1
力	li	52	5
息	ɕi	212	1
直	ʦɿ	24	2
侧	ʦʰə	52	5
测	ʦʰə	52	5
色	ʦə	52	5
织	ʦə	212	1
食	sɿ	24	2
式	sɿ	52	5
极	ʦɿ	24	2
国	kuə	24	2
或	xuə	52	5
猛	məŋ	213	3
打	tɑ	213	3
镇	ʦən	52	5
陈	ʦʰən	24	2
震	ʦən	52	5
神	sən	24	2
身	sən	212	1
辰	ʦʰən	24	2
人	in	24	2
认	in	52	5
紧	ʨin	213	3
银	in	24	2
印	in	52	5
抢	ʨʰiɑŋ	213	3
匠	ʨiɑŋ	52	5
想	ɕiɑŋ	213	3
像	ɕiɑŋ	52	5
张	ʦɑŋ	212	1
长	ʦʰɑŋ	24	2
装	ʦuɑŋ	212	1
魂	xuən	24	2
温	uən	212	1
卒	ʦu	24	2
骨	ku	213	3
轮	luən	24	2
俊	ʨyn	52	5
笋	suən	213	3
准	ʦuən	213	3
春	ʦʰuən	212	1
唇	ʦʰuən	24	2
顺	suən	52	5
防	fɑŋ	24	2
网	uɑŋ	213	3
筐	kuɑŋ	212	1
狂	kʰuɑŋ	24	2
王	uɑŋ	24	2
旺	uɑŋ	52	5
缚	fu	52	5
托	tʰuə	212	1
落	luə	52	5
作	ʦuə	52	5
索	suə	213	3
各	kə	52	5
鹤	xə	52	5
恶	ə	52	5
娘	ȵiɑŋ	24	2
两	liɑŋ	213	3
亮	liɑŋ	52	5
浆	ʨiɑŋ	212	1
黑	xᴇ	212	1
冰	piŋ	212	1
证	ʦəŋ	52	5
秤	ʦʰəŋ	52	5
绳	səŋ	24	2
剩	səŋ	52	5
升	səŋ	212	1
发	fɑ	52	5
罚	fɑ	24	2
袜	uɑ	52	5
月	yɛ	52	5
越	yɛ	52	5
县	ɕiɑn	52	5
决	ʨyɛ	24	2
缺	ʨʰyɛ	212	1
血	ɕiə	213	3
吞	tʰuən	212	1
根	kən	212	1
恨	xən	52	5
恩	ən	212	1
贫	pʰin	24	2
民	min	24	2
邻	lin	24	2
进	ʨin	52	5
亲	ʨʰin	212	1
新	ɕin	212	1
吉	ʨi	24	2
一	i	212	1
筋	ʨin	212	1
劲	ʨin	52	5
勤	ʨʰin	24	2
近	ʨin	52	5
隐	in	213	3
本	pən	213	3
盆	pʰən	24	2
门	mən	24	2
墩	tuən	212	1
嫩	nən	52	5
村	ʦʰuən	212	1
寸	ʦʰuən	52	5
蹲	tuən	212	1
孙	suən	212	1
滚	kuən	213	3
困	kʰuən	52	5
婚	xuən	212	1
问	uən	52	5
军	ʨyn	212	1
裙	ʨʰyn	24	2
熏	ɕyn	212	1
云	yn	24	2
运	yn	52	5
佛	fə	24	2
物	u	52	5
帮	pɑŋ	212	1
忙	mɑŋ	24	2
党	tɑŋ	213	3
汤	tʰɑŋ	212	1
糖	tʰɑŋ	24	2
浪	lɑŋ	52	5
仓	ʦʰɑŋ	212	1
钢	kɑŋ	212	1
糠	kɑŋ	212	1
薄	pɑu	24	2
摸	mə	212	1
件	ʨiɑn	52	5
延	iɑn	24	2
别	piə	52	5
灭	miə	52	5
列	liə	52	5
撤	ʦʰə	52	5
舌	sə	24	2
设	sə	52	5
热	iə	52	5
雪	ɕyɛ	213	3
反	fɑn	213	3
翻	fɑn	212	1
饭	fɑn	52	5
晚	uɑn	213	3
万	uɑn	52	5
劝	ʨʰyɑn	52	5
原	yɑn	24	2
冤	yɑn	212	1
园	yɑn	24	2
远	yɑn	213	3
半	pɑn	52	5
判	pʰɑn	52	5
盘	pʰɑn	24	2
满	mɑn	213	3
端	tuɑn	212	1
短	tuɑn	213	3
断	tuɑn	52	5
暖	nuɑn	213	3
乱	luɑn	52	5
引	in	213	3
笔	pi	213	3
匹	pi	213	3
密	mi	52	5
栗	li	52	5
七	ʨi	212	1
侄	ʦɿ	24	2
虱	sɿ	212	1
实	sɿ	24	2
失	sɿ	212	1
日	i	52	5
船	ʦʰuɑn	24	2
软	yɑn	213	3
卷	ʨyɑn	213	3
圈	ʨʰyɑn	212	1
权	ʨʰyɑn	24	2
圆	yɑn	24	2
院	yɑn	52	5
铅	ʨʰyɑn	212	1
绝	ʨyɛ	24	2
闰	yn	52	5
均	ʨyn	212	1
匀	yn	24	2
律	ly	52	5
出	ʦʰu	212	1
橘	ʨy	24	2
分	fən	212	1
粉	fən	213	3
粪	fən	52	5
坟	fən	24	2
蚊	uən	24	2
奸	ʨiɑn	212	1
颜	iɑn	24	2
瞎	ɕiɑ	212	1
变	piɑn	52	5
骗	pʰiɑn	52	5
便	piɑn	52	5
棉	miɑn	24	2
面	miɑn	52	5
连	liɑn	24	2
剪	ʨiɑn	213	3
浅	ʨʰiɑn	213	3
钱	ʨʰiɑn	24	2
鲜	ɕiɑn	212	1
线	ɕiɑn	52	5
缠	ʦʰɑn	213	3
战	ʦɑn	52	5
扇	sɑn	52	5
善	sɑn	52	5
莲	liɑn	24	2
前	ʨʰiɑn	24	2
先	ɕiɑn	212	1
肩	ʨiɑn	212	1
见	ʨiɑn	52	5
牵	ʨʰiɑn	212	1
显	ɕiɑn	213	3
现	ɕiɑn	52	5
烟	iɑn	212	1
憋	piə	212	1
篾	miə	52	5
铁	tiə	213	3
捏	ȵiə	212	1
节	ʨiə	24	2
切	ʨʰiə	52	5
截	ʨiə	24	2
结	ʨiə	24	2
搬	pɑn	212	1
活	xuə	24	2
顽	uɑn	24	2
滑	xuɑ	24	2
挖	uɑ	212	1
闩	suɑn	212	1
关	kuɑn	212	1
惯	kuɑn	52	5
还	xuɑn	24	2
还	hæ	24	2
弯	uɑn	212	1
刷	suɑ	212	1
刮	kuɑ	212	1
全	ʨʰyɑn	24	2
选	ɕyɑn	213	3
转	ʦuɑn	52	5
传	ʦʰuɑn	24	2
传	ʦuɑn	52	5
砖	ʦuɑn	212	1
敢	kɑn	213	3
喊	xɑn	213	3
塔	tɑ	213	3
蜡	lɑ	52	5
赚	ʦuɑn	52	5
扮	pɑn	52	5
办	pɑn	52	5
铲	ʦʰɑn	213	3
山	sɑn	212	1
产	ʦʰɑn	213	3
间	ʨiɑn	212	1
眼	iɑn	213	3
限	ɕiɑn	52	5
八	pɑ	212	1
扎	ʦɑ	212	1
杀	sɑ	212	1
班	pɑn	212	1
板	pɑn	213	3
慢	mɑn	52	5
贴	tʰiə	212	1
碟	tiə	24	2
协	ɕiə	24	2
犯	fɑn	52	5
法	fɑ	213	3
杰	ʨiə	24	2
孽	ȵiə	52	5
建	ʨiɑn	52	5
健	ʨiɑn	52	5
言	iɑn	24	2
歇	ɕiə	212	1
扁	piɑn	213	3
片	pʰiɑn	52	5
典	tiɑn	213	3
天	tʰiɑn	212	1
田	tʰiɑn	24	2
垫	tiɑn	52	5
年	ȵiɑn	24	2
达	tɑ	24	2
辣	lɑ	52	5
擦	ʦʰɑ	212	1
割	kɑ	213	3
渴	kʰə	213	3
酸	suɑn	212	1
算	suɑn	52	5
官	kuɑn	212	1
宽	kʰuɑn	212	1
欢	xuɑn	212	1
完	uɑn	24	2
换	xuɑn	52	5
碗	uɑn	213	3
拨	pə	212	1
泼	pʰə	212	1
末	mə	52	5
脱	tʰuə	212	1
夺	tuə	24	2
阔	kʰuə	52	5
油	iəu	24	2
丢	tiəu	212	1
幼	iəu	52	5
贪	tʰɑn	212	1
潭	tʰɑn	24	2
南	nɑn	24	2
蚕	ʦʰɑn	24	2
感	kɑn	213	3
含	xɑn	24	2
暗	ɑn	52	5
搭	tɑ	212	1
踏	tʰɑ	52	5
拉	lɑ	212	1
杂	ʦɑ	24	2
鸽	kə	212	1
盒	xə	24	2
胆	tɑn	213	3
毯	tʰɑn	213	3
淡	tɑn	52	5
蓝	lɑn	24	2
三	sɑn	212	1
甘	kɑn	212	1
占	ʦɑn	52	5
染	iɑn	213	3
钳	ʨʰiɑn	24	2
验	iɑn	52	5
险	ɕiɑn	213	3
厌	iɑn	52	5
炎	iɑn	24	2
盐	iɑn	24	2
接	ʨiə	212	1
折	ʦə	24	2
叶	iə	52	5
剑	ʨiɑn	52	5
欠	ʨʰiɑn	52	5
严	iɑn	24	2
业	iə	52	5
点	tiɑn	213	3
店	tiɑn	52	5
添	tʰiɑn	212	1
甜	tʰiɑn	24	2
念	ȵiɑn	52	5
嫌	ɕiɑn	24	2
跌	tiə	213	3
集	ʨi	24	2
习	ɕi	24	2
汁	ʦɿ	212	1
十	sɿ	24	2
入	lu	52	5
急	ʨi	24	2
及	ʨi	24	2
吸	ɕi	212	1
单	tɑn	212	1
炭	tʰɑn	52	5
弹	tʰɑn	24	2
难	nɑn	24	2
兰	lɑn	24	2
懒	lɑn	52	5
烂	lɑn	52	5
伞	sɑn	213	3
肝	kɑn	212	1
看	kʰɑn	52	5
岸	ɑn	52	5
汉	xɑn	52	5
汗	xɑn	52	5
安	ɑn	212	1
宝	pɑu	213	3
抱	pɑu	52	5
毛	mɑu	24	2
瘦	səu	52	5
州	ʦəu	212	1
臭	ʦəu	52	5
手	səu	213	3
寿	səu	52	5
九	ʨʰiəu	213	3
球	ʨʰiəu	24	2
舅	ʨiəu	52	5
旧	ʨiəu	52	5
牛	ȵiəu	24	2
休	ɕiəu	212	1
优	ɕiəu	212	1
有	iəu	213	3
右	iəu	52	5
照	ʦɑu	52	5
烧	sɑu	212	1
绕	iɑu	52	5
杉	ʦɑn	212	1
减	ʨiɑn	213	3
咸	ɕiɑn	24	2
插	ʨʰɑ	212	1
闸	ʦɑ	24	2
夹	ʨiɑ	24	2
衫	sɑn	212	1
监	lɑn	212	1
岩	iɑn	24	2
甲	ʨiɑ	213	3
鸭	iɑ	212	1
黏	ȵiɑn	24	2
尖	ʨiɑn	212	1
签	ʨʰiɑn	212	1
抽	ʦʰəu	212	1
绸	ʦʰəu	24	2
愁	ʦʰəu	24	2
品	pʰin	213	3
林	lin	24	2
浸	ʨʰin	52	5
心	ɕin	212	1
寻	ɕyn	24	2
沉	ʦʰən	24	2
参	sən	212	1
针	ʦən	212	1
深	sən	212	1
任	in	52	5
金	ʨin	212	1
琴	ʨʰin	24	2
音	in	212	1
立	li	52	5
类	lᴇ	52	5
醉	ʦuᴇ	52	5
追	ʦuᴇ	212	1
锤	ʦʰuᴇ	24	2
水	suᴇ	213	3
龟	kuᴇ	212	1
季	ʨi	52	5
柜	kuᴇ	52	5
位	uᴇ	52	5
飞	fᴇ	212	1
费	fᴇ	52	5
肥	fᴇ	24	2
尾	uᴇ	213	3
味	uᴇ	52	5
鬼	kuᴇ	213	3
贵	kuᴇ	52	5
围	uᴇ	213	3
胃	uᴇ	52	5
炮	pʰɑu	52	5
猫	mɑu	212	1
闹	nɑu	52	5
罩	ʦɑu	52	5
抓	ʦuɑ	212	1
找	ʦɑu	213	3
抄	ʦʰɑu	212	1
交	ʨiɑu	212	1
敲	ʨʰiɑu	212	1
孝	ɕiɑu	52	5
校	ɕiɑu	52	5
表	piɑu	213	3
票	pʰiɑu	52	5
庙	miɑu	52	5
焦	ʨiɑu	212	1
小	ɕiɑu	213	3
笑	ɕiɑu	52	5
朝	ʦʰɑu	24	2
楼	ləu	24	2
走	ʦəu	213	3
凑	ʦʰəu	52	5
钩	kəu	212	1
狗	kəu	213	3
够	kəu	52	5
口	kʰəu	213	3
藕	əu	213	3
后	xəu	52	5
厚	xəu	52	5
富	fu	52	5
副	fu	52	5
浮	fu	24	2
妇	fu	52	5
流	liəu	24	2
酒	ʨiəu	213	3
修	ɕiəu	212	1
袖	ɕiəu	52	5
耳	ɚ	213	3
记	ʨi	52	5
棋	ʨʰi	24	2
喜	ɕi	213	3
意	i	52	5
几	ʨi	213	3
气	ʨʰi	52	5
希	ɕi	212	1
衣	i	212	1
嘴	ʦuᴇ	213	3
随	suᴇ	24	2
吹	ʦʰuᴇ	212	1
垂	ʦʰuᴇ	24	2
规	kuᴇ	212	1
亏	kʰuᴇ	212	1
跪	kuᴇ	52	5
危	uᴇ	24	2
桃	tʰɑu	24	2
道	tɑu	52	5
脑	nɑu	213	3
老	lɑu	213	3
早	ʦɑu	213	3
灶	ʦɑu	52	5
草	ʦʰɑu	213	3
糙	ʦʰɑu	212	1
造	ʦɑu	52	5
嫂	sɑu	213	3
高	kɑu	212	1
靠	kʰɑu	52	5
熬	ɑu	24	2
好	xɑu	213	3
号	xɑu	52	5
泡	pʰɑu	52	5
包	pɑu	212	1
饱	pɑu	213	3
要	iɑu	52	5
摇	iɑu	24	2
鸟	ȵiɑu	213	3
钓	tiɑu	52	5
条	tʰiɑu	24	2
料	liɑu	52	5
箫	ɕiɑu	212	1
叫	ʨiɑu	52	5
母	mu	213	3
抖	təu	213	3
偷	tʰəu	212	1
桥	ʨʰiɑu	24	2
轿	ʨʰiɑu	24	2
腰	iɑu	212	1
头	tʰəu	212	1
豆	təu	52	5
死	sɿ	213	3
四	sɿ	52	5
迟	ʦʰɿ	24	2
指	ʦɿ	213	3
师	sɿ	212	1
二	ɐr	52	5
饥	ʨi	212	1
器	ʨi	52	5
姨	i	24	2
李	li	213	3
子	ʦɿ	213	3
字	ʦɿ	52	5
丝	sɿ	212	1
祠	sɿ	24	2
寺	sɿ	52	5
治	ʦɿ	52	5
柿	sɿ	52	5
事	sɿ	52	5
使	sɿ	213	3
碎	ʦʰᴇ	52	5
灰	xuᴇ	212	1
回	xuᴇ	24	2
外	uæ	52	5
会	xuᴇ	52	5
怪	kuæ	52	5
块	kʰuæ	52	5
怀	xuæ	24	2
坏	xuæ	24	2
拐	kuæ	213	3
挂	kuɑ	52	5
歪	uæ	212	1
画	xuɑ	52	5
快	kʰuæ	52	5
话	xuɑ	52	5
岁	suᴇ	52	5
卫	uᴇ	52	5
肺	fᴇ	52	5
桂	kuᴇ	52	5
帽	mɑu	52	5
刀	tɑu	212	1
讨	tʰɑu	213	3
戎	yŋ	24	2
摆	pæ	213	3
派	pʰæ	52	5
牌	pʰæ	24	2
买	mæ	213	3
卖	mæ	52	5
柴	tsʰæ	24	2
晒	sæ	52	5
街	kæ	212	1
解	ʨiə	213	3
鞋	ɕiə	24	2
蟹	ɕiə	52	5
矮	æ	213	3
败	pæ	52	5
币	pæ	52	5
制	ʦɿ	52	5
世	sɿ	52	5
艺	i	52	5
米	mi	213	3
试	sɿ	52	5
时	sɿ	24	2
市	sɿ	52	5
碑	pᴇ	212	1
皮	pʰi	24	2
被	pᴇ	52	5
紫	ʦɿ	213	3
刺	ʦʰɿ	52	5
知	ʦɿ	24	2
池	ʦʰɿ	24	2
纸	ʦɿ	213	3
儿	ɚ	24	2
寄	ʨi	52	5
骑	ʨʰi	24	2
蚁	i	213	3
义	i	213	3
戏	ɕi	52	5
移	i	24	2
比	pʰi	213	3
屁	pʰi	52	5
鼻	pi	24	2
眉	mᴇ	24	2
地	ti	52	5
梨	li	24	2
资	ʦɿ	212	1
低	ti	212	1
梯	tʰi	212	1
剃	tʰi	52	5
弟	ti	52	5
递	ti	52	5
泥	ȵi	24	2
犁	li	24	2
西	ɕi	212	1
洗	ɕi	213	3
鸡	ʨi	212	1
溪	ɕi	212	1
契	ʨʰi	52	5
系	ʨi	52	5
杯	pᴇ	212	1
配	pʰᴇ	52	5
赔	pʰᴇ	24	2
背	pᴇ	52	5
煤	mᴇ	24	2
妹	mᴇ	52	5
对	tuᴇ	52	5
雷	lᴇ	24	2
罪	ʦuᴇ	52	5
遇	y	52	5
雨	y	213	3
芋	y	213	3
裕	y	52	5
胎	tʰæ	212	1
台	tʰæ	24	2
袋	tæ	52	5
来	læ	24	2
菜	ʦʰæ	52	5
财	ʦʰæ	24	2
该	kæ	212	1
改	kæ	213	3
开	kʰæ	212	1
海	xæ	213	3
爱	æ	52	5
贝	pᴇ	52	5
带	tᴇ	52	5
盖	kæ	52	5
害	xæ	52	5
拜	pæ	52	5
排	pʰæ	24	2
埋	mæ	24	2
许	ɕy	213	3
余	ɕy	24	2
府	fu	213	3
付	fu	52	5
父	fu	52	5
武	u	213	3
雾	u	52	5
取	ʨʰy	213	3
柱	ʦu	52	5
住	ʦu	52	5
数	su	213	3
数	su	52	5
主	ʦu	213	3
输	su	212	1
竖	su	52	5
树	su	52	5
句	ʨy	52	5
区	ʨʰy	212	1
铺	pʰu	52	5
簿	pu	52	5
步	pu	52	5
赌	tu	213	3
土	tʰu	213	3
图	tʰu	24	2
杜	tu	52	5
奴	nu	213	3
路	lu	52	5
租	ʦu	212	1
做	ʦuə	52	5
错	ʦʰuə	52	5
箍	ku	212	1
古	ku	213	3
苦	kʰu	213	3
裤	kʰu	52	5
吴	u	24	2
五	u	213	3
果	kuə	213	3
过	kuə	52	5
课	kʰə	52	5
火	xuə	213	3
货	xuə	52	5
祸	xuə	52	5
靴	ɕyɛ	212	1
把	pɑ	213	3
爬	pʰɑ	24	2
马	mɑ	213	3
骂	mɑ	52	5
茶	tsʰɑ	24	2
沙	sɑ	212	1
假	ʨiɑ	213	3
嫁	ʨiɑ	52	5
牙	iɑ	24	2
虾	ɕiɑ	212	1
下	ɕiɑ	52	5
虎	xu	213	3
壶	xu	24	2
户	xu	52	5
乌	u	212	1
女	ȵy	213	3
吕	ly	213	3
徐	ɕy	24	2
猪	ʦu	212	1
除	ʦʰu	24	2
初	ʦʰu	212	1
锄	ʦʰu	24	2
所	suə	213	3
书	su	212	1
鼠	su	213	3
如	lu	24	2
举	ʨy	213	3
锯	ʨy	52	5
去	ʨy	52	5
渠	ʨʰy	24	2
鱼	y	24	2
夏	ɕiɑ	52	5
哑	iɑ	213	3
姐	ʨiə	213	3
借	ʨiə	52	5
写	ɕiə	213	3
斜	ɕiə	24	2
谢	ɕiə	52	5
车	ʦʰə	212	1
蛇	sə	24	2
射	sə	52	5
爷	iə	24	2
野	iə	213	3
夜	iə	52	5
瓜	kuɑ	212	1
瓦	uɑ	213	3
花	xuɑ	212	1
化	xuɑ	52	5
华	xuɑ	24	2
谱	pʰu	213	3
布	pu	52	5
多	tuə	212	1
多	tuə	24	2
拖	tʰuə	212	1
大	tɑ	52	5
锣	luə	24	2
左	ʦuə	213	3
歌	kə	212	1
个	kə	52	5
可	kʰə	213	3
鹅	ŋə	24	2
饿	ŋə	52	5
河	kə	24	2
茄	ʨʰiə	24	2
破	pʰə	52	5
婆	pʰə	24	2
磨	mə	24	2
磨	mə	52	5
躲	tuə	213	3
螺	luə	24	2
坐	tsuə	52	5
锁	suə	213	3
