多	t	o	45	
多	t	u	45	
拖	tʰ	o	45	
大	t	a	13	
大	tʰ	æe	42	白读
锣	n	o	31	
左	ts	u	42	
左	ts	o	42	
歌	k	ɤ	45	
个	k	ɤ	13	
可	kʰ	ᴀo	42	
鹅	Ǿ	uo	31	
饿	Ǿ	uo	13	
河	x	u	31	
河	x	o	31	
河	x	uo	31	青男
茄	tɕʰ	i	31	
破	pʰ	o	13	
破	pʰ	uo	13	青男
婆	pʰ	u	31	
婆	pʰ	o	31	
婆	pʰ	uo	31	青男
磨	m	o	31	
磨	m	u	31	
磨	m	o	13	
躲	t	o	42	
躲	t	u	42	
螺	n	o	31	
螺	n	u	31	
坐	ts	o	13	
坐	ts	u	13	
锁	s	o	42	
锁	s	u	42	
果	k	o	42	
果	k	u	42	
过	k	o	13	
过	k	u	13	
过	k	uo	13	青男
课	kʰ	ᴀo	13	
火	x	o	42	
火	x	u	42	
货	x	o	13	
祸	x	o	13	
靴	ɕ	y	45	
把	p	a	42	
爬	pʰ	a	31	
马	m	a	42	
骂	m	a	13	
茶	tsʰ	a	31	
沙	s	a	45	
假	tɕ	ia	42	
嫁	tɕ	ia	13	
牙	Ǿ	ia	31	
虾	ɕ	ia	45	
下	ɕ	ia	13	
下	x	a	13	白，动量
夏	ɕ	ia	13	
哑	Ǿ	ia	42	
姐	tɕ	i	42	
借	tɕ	i	13	
写	ɕ	i	42	
斜	ɕ	i	31	
斜	ɕ	ia	31	又读
谢	ɕ	i	13	
车	tsʰ	ei	45	
蛇	s	ei	31	
射	s	ei	13	
爷	Ǿ	i	31	
野	Ǿ	i	42	
夜	Ǿ	i	13	
瓜	k	ua	45	
瓦	Ǿ	ua	42	
花	x	ua	45	
化	x	ua	13	
华	x	ua	31	
谱	pʰ	u	42	
布	p	u	13	
铺	pʰ	u	45	
簿	p	u	13	
步	p	u	13	
赌	t	u	42	
赌	t	o	42	
土	tʰ	u	42	
土	tʰ	o	42	
土	tʰ	uo	42	
图	tʰ	u	31	
图	tʰ	o	31	
杜	t	u	13	
杜	t	u	13	
奴	n	u	31	
奴	n	u	31	
路	n	u	13	
路	n	o	13	
租	ts	u	45	
做	ts	u	13	
错	tsʰ	o	13	
错	tsʰ	u	13	
箍	kʰ	o	45	
古	k	u	42	
古	k	uo	42	
古	k	o	42	
苦	kʰ	u	42	
苦	kʰ	o	42	
裤	kʰ	u	13	
裤	kʰ	o	13	
吴	v	uᶹ	31	
五	v	uᶹ	42	
虎	f	uᶹ	42	
壶	f	uᶹ	31	
户	f	uᶹ	13	
乌	v	uᶹ	45	
女	ȵ	y	42	
吕	n	y	42	
徐	ɕ	y	31	
猪	ts	u	45	
除	tsʰ	o	31	
初	tsʰ	u	45	
锄	tsʰ	o	31	
所	s	u	42	
书	s	u	45	
鼠	s	u	42	
如	z	o	31	
如	z	u	31	
举	tɕ	y	42	
锯	tɕ	y	13	
去	tɕʰ	y	13	
渠	tɕʰ	y	31	
鱼	Ǿ	y	31	
许	ɕ	y	42	
余	Ǿ	y	31	
府	f	uᶹ	42	
付	f	uᶹ	13	
父	f	uᶹ	13	
武	v	uᶹ	42	
雾	v	uᶹ	13	
取	tɕʰ	y	42	
柱	ts	u	13	
住	ts	u	13	
数	s	u	42	
数	s	u	13	
主	ts	u	42	
输	s	u	45	
竖	s	u	13	
竖	s	o	13	
树	s	u	13	
句	tɕ	y	13	
区	tɕʰ	y	45	
遇	Ǿ	y	13	
雨	Ǿ	y	42	
芋	Ǿ	y	13	
裕	Ǿ	y	13	
胎	tʰ	æe	45	
台	tʰ	æe	31	
袋	t	æe	13	
来	n	æe	31	
菜	tsʰ	æe	13	
财	tsʰ	æe	31	
该	k	æe	45	
改	k	æe	42	
开	kʰ	æe	45	
海	x	æe	42	
爱	ŋ	æe	13	
贝	p	ei	13	
带	t	æe	13	
盖	k	æe	13	
害	x	æe	13	
拜	p	æe	13	
排	pʰ	æe	31	
埋	m	æe	31	
摆	p	æe	42	
派	pʰ	æe	13	
牌	pʰ	æe	31	
买	m	æe	42	
卖	m	æe	13	
柴	tsʰ	æe	31	
晒	s	æe	13	
街	k	æe	45	
解	tɕ	iɛe	42	文读
解	k	æe	42	白读
介	tɕ	iɛe	13	
戒	tɕ	iɛe	13	
鞋	x	æe	31	
蟹	x	æe	42	螃~
蟹	ɕ	iæe	31	文读
矮	ŋ	æe	42	
败	p	æe	13	
币	p	i	13	
制	ts	ɿ	13	
世	s	ɿ	13	
艺	ȵ	i	13	
米	m	i	42	
低	t	i	45	
梯	tʰ	i	45	
剃	tʰ	i	13	
弟	t	i	13	
递	t	i	13	
泥	ȵ	i	31	
犁	n	i	31	
西	ɕ	i	45	
洗	ɕ	i	42	
鸡	tɕ	i	45	
溪	tɕʰ	i	45	
契	tɕʰ	i	13	
系	ɕ	i	13	
杯	p	ei	45	
配	pʰ	ei	13	
赔	pʰ	ei	31	
背	p	ei	13	
煤	m	ei	31	
妹	m	ei	13	
对	t	uei	13	
雷	n	uei	31	
罪	ts	uei	13	
碎	s	uei	13	文读
碎	tsʰ	uei	13	白读
灰	x	uei	45	
回	x	uei	31	
外	Ǿ	uæe	13	
会	x	uei	13	
怪	k	uæe	13	
块	kʰ	uæe	42	
怀	x	uæe	31	
坏	x	uæe	13	
拐	k	uæe	42	
挂	k	ua	13	
歪	Ǿ	uæe	45	
画	x	ua	13	
快	kʰ	uæe	13	
话	x	ua	13	
岁	s	uei	13	
卫	Ǿ	uei	13	
肺	f	ei	13	
桂	k	uei	13	
碑	p	ei	45	
皮	pʰ	i	31	
被	p	ei	13	文读
被	p	i	13	白读
紫	ts	ɿ	42	
刺	ts	ɿ	13	
知	ts	ɿ	45	
池	tsʰ	ɿ	31	
纸	ts	ɿ	42	
儿	Ǿ	ɚ	31	
寄	tɕ	i	13	
骑	tɕʰ	i	31	
蚁	Ǿ	i	42	
义	ȵ	i	13	
戏	ɕ	i	13	
移	Ǿ	i	31	
比	p	i	42	
屁	pʰ	i	13	
鼻	p	ieˀ	33	
眉	m	ei	31	文读
眉	m	i	31	白读
地	t	i	13	
梨	n	i	31	
资	ts	ɿ	45	
死	s	ɿ	42	
四	s	ɿ	13	
迟	tsʰ	ɿ	31	
师	s	ɿ	45	
指	ts	ɿ	42	
二	Ǿ	ɚ	13	
饥	tɕ	i	45	
器	tɕʰ	i	13	
姨	Ǿ	i	31	
李	n	i	42	
子	ts	ɿ	42	
