tsɿ¹知蜘智支枝肢资姿咨滋之芝辎紫膣(女阴)
fu¹乎呼斧夫肤斛敷俘铺(一~床)户(白，门~)口(~lan¹，唾液)
fu²胡湖糊狐壶葫符
fu³虎浒府俯腑辅苦(~味)
fu⁵附付副裤
fu⁶户沪互护赋傅赴讣妇负父
vu¹乌坞污巫诬侮
vu²吾梧胡(~须)无湖(水坑)
vu³五(文)伍午(文)武鹉舞
vu⁵雾(文)
vu⁶悟误务戊
tu¹都
tu³堵赌肚(猪~)
tu⁵嘟妒
tʰu¹肚(腹)
tʰu²徒屠途塗图
tʰu³土
tʰu⁵吐兔
tʰu⁶杜度渡镀就
nu²奴努
nu³努(白)
nu⁶怒
lu¹□(锈)鲁橹虏芦(~萁：狼萁草)
lu²卢炉庐芦鸬摝(抱起)
lu⁵露
lu⁶路
tsu¹租朱诛株珠蛛猪(文)诸
tsu³祖阻组煮(文)主
tsu⁵注蛀铸驻著
tsʰu¹粗初柱
tsʰu²除厨锄雏
tsʰu³楚础
tsʰu⁵醋处
tsʰu⁶助住
su¹梳疏蔬书舒苏酥输
su²储薯(文)戍
su³暑署鼠(文)
su³数(动词)
su⁵素诉絮庶恕数(名词)
su⁶树
ku¹姑孤菇佢(他)估固(白，~执)
ku²鼓(凸出：~眼)
ku³古估股鼓
ku⁵故雇顾固
kʰu¹枯麸𣗺(油渣。《集韵》空胡切：“~饼”)
kʰu³苦(~难)
kʰu⁵库裤(文)
tiu¹丢
tiu²刘留
ȵiu¹语
ȵiu²愚虞逝娱鱼渔
ȵiu³语(文)女(文)纽扭
ȵiu⁵□(纠结)
ȵiu⁶御遇寓扭(白)
liu¹溜
liu²流留(文)刘(文)榴硫琉
liu³铝吕旅柳
liu⁵溜(白)
liu⁶虑滤馏
tɕiu¹居车拘驹周州洲舟纠鸠韭
tɕiu³举矩帚九柩久
tɕiu⁵据锯句昼咒救究剧
tɕʰiu¹趋区驱秋鞦抽巨拒距丘舅渠枢
tɕʰiu²绸稠筹求球裘售
tɕʰiu³取娶兽丑
tɕʰiu⁵去(文)臭嗅(文)
tɕʰiu⁶瞿纣咎趣就拄聚具惧袖宙旧骤
ɕiu¹须修需虚墟羞收休咻
ɕiu²囚泅仇徐
ɕiu³手首守许
ɕiu⁵去(白)锈(文)秀莠绣
ɕiu⁶受授寿序绪叙
iu¹优忧有酉幽
iu²淤迂如余于盂榆逾愉尤油邮游犹悠柔揉
iu³誉与雨禹羽宇友
iu⁵幼诱(文)
iu⁶芋愈喻裕豫预又右佑柚釉
pe¹杯悲吻(做~，接吻)□(虐待人)
pe³□(差)□(整人)
pe⁵贝辈楷(表~)
pʰe²陪培肥
pʰe⁵沛配呸佩
pʰe⁶倍
me¹每尾么(白)
me²梅(文)煤(文)霉(文：~豆腐)
me⁵□(~牛子：小牛)
me⁶昧寐谜(白)□(小口啜饮)
fe¹非飞妃挥辉麾匪
fe²回茴蛔
fe³贿
fe⁵废费悔肺
fe⁶慧惠秽穗汇会(开~)
ve¹威
ve²为维惟唯围
ve³违苇讳伟纬萎卫慰
ve⁵畏微(~~子：慢慢地，轻轻地)
ve⁶位未味胃谓蝟
he⁶系(是)
pʰie¹被(~子)
pʰie⁵片(芋~子)
tie¹低
tie³抵底
tie⁵□(~豆角：在豇豆旁插上竹竿，为使豆藤顺着缠爬)
tie⁶滤(白，~豆腐)
tʰie¹弟
tʰie²啼
tʰie⁵替屉剃递
nie¹蚁
nie²泥
lie¹□(伸出舌头)
lie²犁
tɕie¹栀鸡猪□(青~：青苔)系(~鞋带)
tɕie²姐
tɕie³煮
tɕie⁵寄
tɕʰie¹溪(洋~，地名)苎倚(站，立)
tɕʰie²骑齐
tɕʰie⁵契抴(传染)
ɕie¹舐
ɕie²薯
ɕie³洗
ɕie⁵细婿
ɕie⁶事(白，做~：干农活)□(往前靠，逢迎)
ie¹□(开裂)
ie²移
ie³椅
ie⁶□(撒)
tue¹堆
tue⁵队
tʰue¹推
tʰue²秃□(乌~~，很黑的样子)
tʰue³腿(文)
tʰue⁵退(后~)褪蜕
tʰue⁶兑退(~货)
nue⁵内(动词，塞进)
nue⁶内(文)
lue¹篓(白)□(滚)
lue²雷擂
lue³类儡垒
lue⁵□(小颗粒)
lue⁶累泪蕊
tsue¹追锥
tsue³嘴
tsue⁵醉最赘
tsʰue¹吹炊崔催
tsʰue²槌锤
tsʰue⁵翠脆
tsʰue⁶坠罪
sue¹虽绥衰
sue²随垂髓谁
sue³水
sue⁵碎岁(~火)
sue⁶瑞睡隧
kue¹规龟归圭闺
kue³诡轨鬼
kue⁵癸贵桂
kʰue¹亏窥盔魁傀
kʰue²逵葵恢奎
kʰue³跪
kʰue⁵愧块溃
kʰue⁶绘会(~计)桧柜
ŋue²危
ŋue⁶伪魏
pɛ¹□(用罾捕虾子)
pɛ³摆
pɛ⁵拜
pʰɛ¹□(倾斜)
pʰɛ²排牌
pʰɛ³派
pʰɛ⁶败
mɛ¹买
mɛ²埋
mɛ³迈
mɛ⁶卖
fɛ²怀淮槐
fɛ⁶坏
vɛ¹歪(凶，脾气坏)
vɛ²□(“喂”，打电话时的发语词)
vɛ⁶外(文)
tɛ¹獃
tɛ³殆
tɛ⁵戴带
tɛ¹拖(拖；蔓延)
tʰɛ²笞
tʰɛ³态
tʰɛ⁵太泰汰
tʰɛ⁶大
nɛ¹奶(亲家~)
nɛ²奶(~~)
nɛ³乃奶(牛~)□(踩)
nɛ⁶耐奈
lɛ¹拉(白)
lɛ²遗(~尿)
lɛ³□(taʔ⁸~：筋疲力尽)
lɛ⁵癞(发~)
lɛ⁶赖(死缠人，以致令人讨厌)
tsɛ¹灾斋宰(~相)□(piɛʔ⁷~子：对女人的辱称)
tsɛ³宰(屠~厂)崽(文)
tsɛ⁵再债
tsʰɛ¹猜钗差(出~)
tsʰɛ²豺柴
tsʰɛ³踩采彩
tsʰɛ⁵蔡
tsʰɛ⁶在(文)寨□(糟踏)
sɛ¹筛洒
sɛ²豺(饥饿)豺(~虫：蛔虫)
sɛ⁵晒帅
sɛ⁶在(sɿ¹~，所在：地方)
hɛ¹溪(河~，银河，本字疑是“溪”)
hɛ²孩鞋还
hɛ⁶械懈解(姓)
ɛ¹埃挨
ɛ³矮
ɛ⁵隘
kiɛ¹皆阶谐街乖
kiɛ²□(拉胡琴)
kiɛ³解拐该(那)戒(猪八~)
kiɛ⁵解(锯：~板)怪介芥界疥尬届戒
kʰiɛ¹荷(担)
kʰiɛ²□(磨刀)
kʰiɛ³楷蟹
kʰiɛ⁵快筷刽
kʰiɛ⁶□(lɛ⁶~：形容人松松垮垮)
ŋiɛ¹我
ŋiɛ²涯崖□(~~tʰen⁵tʰen⁵：磨蹭)
ŋiɛ³哪
ŋiɛ⁵艾呓(打~话：胡说八道)
puɛ¹□(戏弄人)
puɛ⁵背(脊背)
pʰuɛ¹胚坯
pʰuɛ²赔
pʰuɛ⁶背(~书)焙吠
muɛ¹霉(生~：发霉)梅(杨~)
muɛ²媒□(洗)枚梅(~县)煤(白)
muɛ⁵妹
muɛ⁶摸(~蛋：摸鸡的肚子看是否有蛋)
fuɛ¹灰
vuɛ¹煨
vuɛ³□(kuɛ¹~：糟糕)
vuɛ⁶会(会不会)
tuɛ¹堆(一~屎)趸
tuɛ⁵碓对(一~)
tʰuɛ¹胎推(白)
tʰuɛ²台苔(文)抬(文)
tʰuɛ³腿
tʰuɛ⁶代袋待怠贷
luɛ²来
luɛ⁵□(用棍打)
luɛ⁶内(内里：里边)
tsuɛ¹栽
tsuɛ⁵嘴载(~饭：盛饭)
tsʰuɛ¹在(白)
tsʰuɛ²才财材裁□(疖子)
tsʰuɛ⁵菜
tsʰuɛ⁶截(一~子)
suɛ¹腮鳃
suɛ²□(打)
suɛ³甩
suɛ⁵赛岁税
suɛ⁶□(鸭子吃东西)
kuɛ¹该□(脖子：大~，甲状腺肿；漏~，流涎)
kuɛ²□(杀)□(sɿ⁵~~哩：撑得肚子圆圆的)
kuɛ³改□(挖：~蕃薯)
kuɛ⁵盖
kuɛ¹开(文)
kʰuɛ⁵概溉慨
ŋuɛ²呆桅
ŋuɛ⁶碍外(白)
huɛ¹开
huɛ³海
huɛ⁶害亥
uɛ¹哀□(爷~：父母)
uɛ²□(o⁶~：伯母)
uɛ³蔼
uɛ⁵爱
tɕiuɛ³虮
tɕʰiuɛ⁶倦(疲劳；懒惰)
pa¹巴芭疤爸
pa²爸(白)
pa³把
pa⁵霸坝把(木~)
pʰa¹琶杷
pʰa²爬钯耙
pʰa⁵怕帕
pʰa⁶罢稗
ma¹妈蟆马码
ma²麻
ma⁵骂
ma⁶□(密实，严实)
fa¹花
fa²华铧划(~船)
fa⁵化
fa⁶画划(计~)话(文)
va¹蛙洼挖
va²□(眼~~哩，睁大眼睛的样子)
va⁶话(说)
ta¹爹
ta³打
ta⁶大(文)
tʰa¹他(文)
na²难(~为，感谢)
na³那哪拿
na⁵□(~~扁：扁平的样子)
la¹拉
la²□(暗中观察、窥探)
la⁵□(间隙)
la⁶□(~tsʰa⁶：垃圾，无用的东西)
tsa¹渣遮抓
tsa³者□(木朽了)
tsa⁵诈榨炸蔗□(沿着)
tsa⁶□(tsoŋ²tsoŋ²~~：形容雨下个不停)
tsʰa¹差叉车侈(~花：浪费)
tsʰa²查茶(~水)茶(汤药)
tsʰa³扯
tsʰa⁵岔□(油~糕：油炸米糕)
tsʰa⁶砦(堵塞)
sa¹杉纱沙奢赊佘傻社(~公庙)
sa²蛇
sa³舍(~得)
sa⁵赦舍(邻~)
sa⁶社射麝
ka¹家加嘉瓜佳枷
ka²□(吹嘘)
ka³贾寡剐假
ka⁵架驾嫁稼挂卦价
kʰa¹夸家(屋~：家里；老人~)
kʰa²□(咳)
kʰa³□(树枝，本字可能是“桠”)假(放~)
kʰa⁵挎垮胯(打lɤŋ⁵~：光腱)
kʰa⁶□(象声词，拟笑声)
ŋa¹□(张口)
ŋa²牙芽伢衙瓦(~人)
ŋa³瓦雅
ŋa⁵砑(塞住)
ha¹下(底~)
ha²虾霞□(tɕʰiɛn¹~气：哮喘)□(搔腋窝)
ha³下(动词)
ha⁵哈(~气)
ha⁶下(~降)夏
a¹阿鸦丫哑(又音)
a²□(叹词，表惊讶)
a³哑
a⁵亚□(强塞与人)
pia⁶□(iɔ¹~屎：稀屎)
pʰia⁶□(枪声)
mia¹摸(白)
tʰia²提(白)
ȵia¹惹(招惹)
ȵia²腻□(~ȵi³子，蝉)
ȵia⁵□(翘起来)□(下小雨)
ȵia⁶惹(戏弄)□(妨碍)
tɕia¹□(残废)
tɕia⁵借□(雨~子：雨蛙)
tɕʰia¹抓(白)
tɕʰia²斜瘸
tɕʰia³且
tɕʰia⁵□(陡峭)□(~子：搂柴草的工具)
tɕʰia⁶谢(姓)跨
ɕia¹些□(张开)
ɕia²邪□(质量差)
ɕia³写
ɕia⁵泻
ɕia⁶谢(感~，凋~)
ia¹喏(唱~)野
ia²耶爷也□(芋头刺激嗓子发痒)
ia³野(~心)
ia⁵爷(老~)
ia⁶夜□(咧开)
po¹波菠坡玻
po²□(~nen²，很软)
po⁵簸播
pʰo²婆
pʰo³颇
pʰo⁵破荷(薄~)
mo¹馍摸□(动作慢)
mo²魔摩嬷(~~：婶婶)
mo⁶磨
fo³火夥
fo⁵货
fo⁶祸
vo¹倭窝蜗□(塌陷)和(掺~)
vo²禾
vo⁶卧和(搅拌)
to¹多
to³朵躲
to⁵剁
to⁶□(大舌ti⁶~，说话□齿不清)
tʰo¹拖
tʰo²驼驮椭□(luɛn³~：男阴)
tʰo³妥舵
tʰo⁶惰堕
no²挪□(用手搓)
no⁵□(踩)
no⁶糯
lo¹啰裸
lo²罗箩锣骡
lo³□(口齿不清)
tso³左佐
tso⁵做
tsʰo¹坐
tsʰo⁵锉措错
tsʰo⁶座
so¹蓑唆梭□(吸)
so²□(差)
so³锁琐所
ko¹哥(文)歌戈锅
ko²哥(白)
ko³果课裹
ko⁵个(文)过过(传染)
ko⁶□(~~：儿语，乳汁)
kʰo¹科棵颗□(铲拢)
kʰo³可
kʰo⁵课
kʰo⁶□(lo⁶lo⁶~~：形容肺病患者的咳嗽声)
ŋo¹我(文)
ŋo²蛾鹅俄蜈□(工具磨损)
ŋo⁵讹□(蠢)
ŋo⁶饿
ho¹伙(~计：奸夫)
ho²河何和
ho³火(又)
ho⁵货(又)
ho⁶贺祸
o¹阿(~咪陀佛)涴
o²□(语气词)
o⁶哦(叹词)
tɕio¹□(缠绕)
tɕio⁵□(~水：田因地势低洼而浸水)
tɕʰio²茄瘸(文)
ɕio¹靴
ɕio²□(半闭眼睛的样子)
ɕio¹□(字迹潦草)
mɤ²谋
mɤ³某亩
mɤ⁵牡
mɤ⁶茂贸谜(白，又音)
fɤ²浮
fɤ³否
tɤ¹兜
tɤ²□(傻：~佬)
tɤ³斗陡□(香烟味很冲)
tɤ⁵斗□(凑)窦(鸟窝；狗窝)
tʰɤ¹偷敨(~气：呼吸)
tʰɤ²头投□(~人：找人评理)
tʰɤ⁵透
tʰɤ⁶豆逗
nɤ²□(混浊，稠)
nɤ³扭纽
nɤ⁵□(~气，很气人)
lɤ²而楼捞儿(文)
lɤ³耳饵尔篓
lɤ⁵诱(吆喝，本字可能是“诱”：~猪)
lɤ⁶漏陋
tsɤ¹邹
tsɤ³走
tsɤ⁵奏绉皱
tsʰɤ¹□(掺)
tsʰɤ²愁
tsʰɤ³□(按、压)
tsʰɤ⁵凑
sɤ¹搜飕馊
sɤ²愁(~人，令人厌恶)
sɤ³叟
sɤ⁵瘦嗽
kɤ¹勾钩沟
kɤ²□(~lin⁵~lin⁵，精神不振)
kɤ³狗苟
kɤ⁵够构购
kʰɤ¹抠
kʰɤ³口(文)
kʰɤ⁵扣叩寇
ŋɤ³藕偶
hɤ¹厚(~薄)
hɤ²喉猴侯□(馋)
hɤ³口(一~井)□(有~，有钱)
hɤ⁶候后厚(丰盛：东道蛮~)
ɤ¹欧瓯殴
ɤ²二
ɤ³呕
ɤ⁵伛沤
pɔ¹包
pɔ³饱宝保褒堡
pɔ⁵豹报爆(~开，裂开)
pʰɔ¹泡抛跑
pʰɔ²袍浮(白)饱
pʰɔ⁵炮
pʰɔ⁶鲍抱范暴爆(~炸)
mɔ¹毛□(丢失)
mɔ²矛茅锚有(没有)
mɔ³卯
mɔ⁵□(嘟嘴)
mɔ⁶冒帽貌
tɔ¹刀
tɔ³岛倒
tɔ⁵到叨(~ȵioŋ¹：唠叨)
tʰɔ¹萄稻
tʰɔ²桃逃掏淘(泡饭：~饭)
tʰɔ³讨
tʰɔ⁵套道趟(白)
tʰɔ⁶盗道
nɔ²铙(钩)饶(文)
nɔ³脑恼
nɔ⁵□(看)
nɔ⁶闹□(毒杀)
lɔ¹□(~拢：一共)
lɔ²劳捞唠涝牢
lɔ³老
lɔ⁵□(稀疏)
lɔ⁶□(一~：十斤)
tsɔ¹遭糟朝招沼昭诏
tsɔ³早枣蚤澡爪找(文)
tsɔ⁵躁灶罩笨照
tsʰɔ¹操抄钞吵超□(~天：聊天)
tsʰɔ²巢朝潮曹槽
tsʰɔ³草炒皂(香~)
tsʰɔ⁵糙□(吵闹；搅和)
tsʰɔ⁶造消(~雨)皂(~角)赵兆
sɔ¹骚烧樵
sɔ²韶邵筲(捞：~饭)
sɔ³少嫂
sɔ⁵少(~年)扫哨(~子)
sɔ⁶召绍哨(~田)
kɔ¹高膏篙羔糕交胶教(动词)
kɔ³稿绞狡搅搞
kɔ⁵告窖铰较(打牙~：斗嘴)觉(白：一~眼)教(~育)
kʰɔ¹敲交(交叉)
kʰɔ³考巧
kʰɔ⁵靠烤
ŋɔ¹咬(又音)
ŋɔ²熬□(歪斜)
ŋɔ³咬
ŋɔ⁵□(昂起头)
ŋɔ⁶傲
hɔ¹好(又音)
hɔ²耗豪壕毫笱(~子：捕鱼的竹器)
hɔ³好
hɔ⁵孝
hɔ⁶号效浩校
ɔ¹袄
ɔ³拗
ɔ⁵奥懊坳
piɔ¹彪标镖□(跳)飙□(液体喷射出来)
piɔ³表
piɔ⁵俵(分发给人)
pʰiɔ¹飘漂
pʰiɔ²嫖薸(浮萍)
pʰiɔ⁵票泡(手上的水泡)
miɔ¹藐
miɔ²苗□(~落哩：母猪怀孕)
miɔ³渺秒杳妙
miɔ⁵猫□(~气：经不起逗)
miɔ⁶庙谬
tiɔ¹刁貂雕鸟
tiɔ³鸟(性交)
tiɔ⁵钓吊调(~动)
tʰi¹挑
tʰiɔ²调(~整)条
tʰiɔ³调(~换)
tʰiɔ⁵跳粜
tʰiɔ⁶调(曲~)掉(摇摆)□(砸)□(~子：茶壶)
ȵiɔ¹□(“唔要”的合音)
ȵiɔ²挠(文)饶(文)绕(文)尧
ȵiɔ³鸟(文)
ȵiɔ⁵□(翘起)
ȵiɔ⁶尿
liɔ¹撩(~火柴子：挑起事端的人)□(糖~：一种糯米做的甜饼)
liɔ²燎疗聊潦瞭燎寮
liɔ³了(了结)
liɔ⁵撂(乱扔)
liɔ⁶料廖□(歇息)
tɕiɔ¹礁蕉焦椒骄娇浇
tɕiɔ³矫缴□(花钱培养)
tɕiɔ⁵叫噭(哭)
tɕʰiɔ¹锹悄
tɕʰiɔ²樵(文)乔荞桥侨□(向对方提要求)
tɕʰiɔ⁵翘撬鞘窍
tɕʰiɔ⁶嚼轿
ɕiɔ¹肖霄宵消硝梢销萧箫稍嚣
ɕiɔ³小晓
ɕiɔ⁵笑□(仰)
iɔ¹妖邀要(~求)腰幺吆□(~泥：稀泥)
iɔ²摇谣案姚肴
iɔ³舀扰
iɔ⁵要
iɔ⁶耀跃鹞
pen¹崩奔
ten¹登灯瞪
ten²□(凸起)
ten³等戥(厘~：一种小秤)
ten⁵凳
ten⁶戥(动词，~一下：用手掂量分量)□(拉)
tʰen¹曾(唔~：未曾)
tʰen²腾誊藤□(沿着)
tʰen³挺(~肚子)
tʰen⁵□(挨时间)□(~阵：结伙)
tʰen⁶邓□(拽)
nen¹□(钱)
nen²能□(~tsɿ¹：爱干净)
nen⁵□(乳房；乳汁)□(踮起脚尖)
len¹冷
len²伶(~tʰi⁶：干净)
len⁵靓(光滑)
tsen¹曾(姓)憎增争筝臻□(压住)
tsen³□(鸡~，罩鸡的竹制品)
tsen⁵睁罾(饭~)
tsʰen²曾(~孙)层
tsʰen³□(病重)
tsʰen⁵衬
tsʰen⁶赠
sen¹参(人~)僧生(文)牲(文)笙甥(文)森
sen²□(抓)
sen³省(江西~)
sen⁵渗擤(~鼻涕)
sen⁶□(扭~：抓扯)
ken¹跟根耕(文)庚
ken³□(盖住)哽耿
ken⁵更
kʰen¹□(磕、碰)
kʰen²□(盖住)
kʰen³肯(文)恳垦
kʰen⁶凝(结冰)
hen¹很亨痕
hen²恒衡□(紧)熋(火旺，本字可能是“熊”)行(~时)
hen³肯
hen⁵□(发炎化脓)
hen⁶恨杏
en¹恩摁
en⁵嗯(答应)
pin¹冰兵彬宾槟殡(~仪馆)鬓
pin³禀秉丙柄(文)饼(文)
pin⁵殡(出~)并
pʰin¹拼□(用力挣扎)
pʰin²瓶屏苹凭平坪评贫频
pʰin³品
pʰin⁵聘并(和人比较)
pʰin⁶病(文)屏(背靠，本字可能是“屏”)□(脚踩稀泥)
min²明(文)萌门名(文)铭鸣民
min³冥(想)皿敏闵悯闽抿
min⁵问
min⁶命(文)
tin¹丁钉疗鳞订叮□(抛掷)
tin²鳞邻淋临
tin³顶鼎订
tʰin¹听厅汀(~州)
tʰin²藤亭停廷庭蜓
tʰin³艇
tʰin⁶定锭
ȵin²宁人
ȵin³忍刃
ȵin⁶认韧
lin¹领(文)
lin²林陵凌菱伶铃零翎灵嶙
lin³岭(文)檩
lin⁵□(偷偷走开)
lin⁶令
tɕin¹侵针斟今金襟晶睛贞侦征经筋巾真斤珍惊趁惩蒸茎京鲸精
tɕin³枕锦仅景警颈(文)整(文)井(文)紧镇
tɕin⁵浸禁证症敬竟镜(文)正政劲境进竞
tɕʰin¹钦称卿清青轻蜻肫亲
tɕʰin²寻(白)沈琴禽擒丞拯晴情呈程秦陈尘勤芹臣
tɕʰin³寝请(文)
tɕʰin⁵称庆秤
tɕʰin⁶净静阵尽近(文)□(打~ȵin⁶：打寒战)
ɕin¹心深升声星腥辛新薪身申欣塍(田~)
ɕin²乘(~法)绳行成诚承神辰晨唇娠刑形型
ɕin³沈审婶
ɕin⁵胜兴性(文)姓(文)信
ɕin⁶剩(文)幸杏甚慎肾盛圣
in¹音阴荫鹰莺婴樱鹦缨英殷
in²壬淫仍扔蝇盈赢人(~情；举~；丈~爹)仁寅
in³饮允尹影映引隐
in⁵应印
in⁶任剩(白)
pin¹本(~事)
pin³本
pin⁵笨
min¹蚊□(水冒出来)
min²门
min³猛扪
min⁵问
min⁶闷孟
fin¹分芬纷昏婚
fin²焚坟魂
fin³粉
fin⁵粪奋
fin⁶愤忿份喷混
vin¹温瘟
vin²文纹闻炆(煮)
vin³稳
vin⁵□(~屎：拉屎)
vin⁶问(文)□(~腰交子：摔跤游戏)
tuin¹敦墩墩
tuin³墩□(拦截)
tuin⁵顿钝盾□(~tsan⁵：教训人)□(~颈牯：脖子粗短的人)
tʰuin¹吞
tʰuin²屯囤豚沌
tʰuin⁶钝遁
nuin³撚(用指头搓动)
nuin⁶嫩
luin¹□(吮食)
luin²伦轮纶
luin⁶论蜦(石~：一种大蛙)
tsuin¹尊遵蹲
tsuin³准
tsuin⁵圳
tsʰuin¹村春
tsʰuin²存□(下陷)
tsʰuin³忖蠢
tsʰuin⁵寸□(擦，搓)
suin¹孙伸(平整、舒展)伸□(~肚：流产)
suin²纯醇
suin³笋损榫
suin⁵逊
suin⁶顺舜
kuin³滚(~水)
kuin⁵棍滚(翻身)
kʰuin¹昆坤荤
kʰuin³綑
kʰuin⁵困
ȵiuin²银
tɕiuin¹均钧君军津
tɕiuin³窘迥炯
tɕiuin⁵俊晋
tɕiuin⁶濬
tɕʰiuin¹菌近
tɕʰiuin²群裙琼
tɕʰiuin³顷倾郡
ɕiuin¹熏勋薰
ɕiuin²旬荀循巡
ɕiuin⁵讯训殉
ɕiuin⁶迅(~速)
iuin¹晕
iuin²匀云
iuin³永泳
iuin⁵熨
iuin⁶韵运孕闰润
pan¹班斑颁扳攀
pan³板版
pan⁵扮
pʰan¹拌(击：摔)
pʰan⁵盼襻(扣~)
pʰan⁶办
man²蛮馒
man⁶曼慢蔓漫幔㿸(汗垢)
fan¹番翻藩
fan²凡帆环寰烦繁
fan³反
fan⁵泛贩□(lan⁵~，不安分)翻(转动)
fan⁶范犯幻患宦饭樊
van¹弯湾玩
van²还(归还)
van³晚挽
van⁵弯(大弯)湾(水~)挽□(~你听：说给你听)
van⁶万
tan¹丹单眈担坍
tan³胆
tan⁵旦担(扁~)□(摔跤)䋎(缝被子。《广韵》：丈苋切，缝补)
tan⁶但(文)
tʰan¹滩摊贪淡探(~唔到：够不着)
tʰan²檀坛弹潭谭谈痰□(放在火上燎)
tʰan³坦毯
tʰan⁵探炭
tʰan⁶但弹蛋□(~桥：搭桥)
nan¹□(不)
nan²难南男
nan⁵□(果实饱满，尤指豆类)瘫(皮疹)□(张开拇指与中指，其间的距离为一~)
nan⁶难□(~泥：泥土)
lan¹懒涎(白)
lan²兰栏拦蓝篮
lan³览揽榄缆
lan⁵□(~fan⁵：小孩俏皮、顽皮)
lan⁶滥烂
tsan¹簪□(瓦~子，冰条)
tsan³盏斩㜺(好)
tsan⁵赞站(文，站立)
tsʰan¹参餐
tsʰan²搀残蚕惭□(叉，动词)惨
tsʰan³产铲
tsʰan⁵灿□(从土里长出来)□(顽皮)䉔(戳)产(~蛋)
tsʰan⁶赚绽栈暂錾站(车~)
san¹三山衫疝
san³伞
san⁵散珊删
kan¹尴艰间奸鳏关(~山，瑞金地名)
kan²□(那样)
kan³减城简间(时~)柬拣(挑~)
kan⁵监舰鉴惯跟(和、与)
kʰan¹□(~碗子：将近一碗)
kʰan³坎砍刊
kʰan⁵□(承受，负：~肚，怀孕)
ŋan¹□(切碎)□(瘦小)□(~kʰan¹：分量欠一些)
ŋan²颜顽岩□(哪个，谁)
ŋan³眼
ŋan⁵□(塞住)
ŋan⁶岸雁□(砍)
han¹□(水缸)
han²咸衔闲
han⁵喊
han⁶陷限
an⁵晏(迟)揞(覆，压)
piɛn¹鞭边
piɛn³贬扁匾□(沾)
piɛn⁵变
pʰiɛn¹篇编偏蝙遍
pʰiɛn²便(~宜)
pʰiɛn³便(大~)爿(半边)
pʰiɛn⁵骗片
pʰiɛn⁶便汴辨辩辫
miɛn¹□(瓣：一~柑)
miɛn²棉绵眠眠(~梦：做梦)
miɛn³免勉娩
miɛn⁵面
miɛn⁶麵
tiɛn¹颠癫
tiɛn²鲢(白)镰(白)
tiɛn³点典
tiɛn⁵店点(~禾：逐株给稻子施肥)
tʰiɛn¹添天
tʰiɛn²甜田填
tʰiɛn⁶簟电殿奠佃
ȵiɛn¹鲇研染拈(~阄)
ȵiɛn²黏粘严言年
ȵiɛn³染俨砚□(用手抓、压)
ȵiɛn⁵拈
ȵiɛn⁶验念谚
liɛn¹□(舔)□(~饭：热剩饭)
liɛn²廉镰帘连联怜莲鲢(文)
liɛn³潋(塘干了)
liɛn⁵□(棱角)
liɛn⁶殓敛练楝(苦~树)炼恋
tɕiɛn¹尖沾瞻兼煎毡犍肩坚詹
