汉字	ipa	声母	韵母	声调
泡	pʰao	pʰ	ao	陰去
起	pʰao	pʰ	ao	陰去
鮑	ɓao	ɓ	ao	陰平
包	ɓao	ɓ	ao	陰平
雹	ɓao	ɓ	ao	陰平
飽	ɓao	ɓ	ao	陰上
豹	ɓao	ɓ	ao	陰去
茅	mao	m	ao	陽平
矛	mao	m	ao	陽平
卯	mao	m	ao	陽上
貌	mao	m	ao	陽去
撓	nao	n	ao	陽平
錨	nao	n	ao	陽平
鬧	nao	n	ao	陽去
撈	lao	l	ao	陰平
找	tʃao	tʃ	ao	陰上
糾	tʃao	tʃ	ao	陰上
炸	tʃao	tʃ	ao	陰去
罩	tʃao	tʃ	ao	陰去
驟	tʃao	tʃ	ao	陽去
抄	tʃʰao	tʃʰ	ao	陰平
鈔	tʃʰao	tʃʰ	ao	陰平
巢	tʃʰao	tʃʰ	ao	陽平
炒	tʃʰao	tʃʰ	ao	陰上
吵	tʃʰao	tʃʰ	ao	陰去
抓	ȵao	ȵ	ao	陰上
爪	ȵao	ȵ	ao	陰上
牙	ȵao	ȵ	ao	陰上
子	ȵao	ȵ	ao	陰上
梢	ʃao	ʃ	ao	陰平
捎	ʃao	ʃ	ao	陰平
稍	ʃao	ʃ	ao	陰上
潲	ʃao	ʃ	ao	陰去
交	kao	k	ao	陰平
郊	kao	k	ao	陰平
膠	kao	k	ao	陰平
校	kao	k	ao	陰上
對	kao	k	ao	陰上
較	kao	k	ao	陰上
絞	kao	k	ao	陰上
狡	kao	k	ao	陰上
攪	kao	k	ao	陰上
搞	kao	k	ao	陰上
教	kao	k	ao	陰去
書	kao	k	ao	陰去
師	kao	k	ao	陰去
覺	kao	k	ao	陰去
較	kao	k	ao	陰去
校	kao	k	ao	陽去
對	kao	k	ao	陽去
靠	kʰao	kʰ	ao	陰去
肴	ŋao	ŋ	ao	陽平
淆	ŋao	ŋ	ao	陽平
咬	ŋao	ŋ	ao	陽上
敲	hao	h	ao	陰平
酵	hao	h	ao	陰平
烤	hao	h	ao	陰平
巧	hao	h	ao	陰上
考	hao	h	ao	陰上
孝	hao	h	ao	陰去
效	hao	h	ao	陽去
校	hao	h	ao	陽去
學	hao	h	ao	陽去
謀	mɐu	m	ɐu	陽平
畝	mɐu	m	ɐu	陽上
某	mɐu	m	ɐu	陽去
茂	mɐu	m	ɐu	陽去
貿	mɐu	m	ɐu	陽去
浮	fɐu	f	ɐu	陽平
否	fɐu	f	ɐu	陰上
埠	fɐu	f	ɐu	陽上
鄒	tɐu	t	ɐu	陰平
酒	tɐu	t	ɐu	陰上
走	tɐu	t	ɐu	陰上
奏	tɐu	t	ɐu	陰去
湊	tɐu	t	ɐu	陰去
縐	tɐu	t	ɐu	陰去
豆	tɐu	t	ɐu	陽去
痘	tɐu	t	ɐu	陽去
秋	tʰɐu	tʰ	ɐu	陰平
偷	tʰɐu	tʰ	ɐu	陰平
頭	tʰɐu	tʰ	ɐu	陽平
投	tʰɐu	tʰ	ɐu	陽平
透	tʰɐu	tʰ	ɐu	陰去
兜	ɗɐu	ɗ	ɐu	陰平
斗	ɗɐu	ɗ	ɐu	陰上
抖	ɗɐu	ɗ	ɐu	陰上
陡	ɗɐu	ɗ	ɐu	陰上
鬥	ɗɐu	ɗ	ɐu	陰去
紐	nɐu	n	ɐu	陰上
約	nɐu	n	ɐu	陰上
扭	nɐu	n	ɐu	陰上
紐	nɐu	n	ɐu	陽上
流	lɐu	l	ɐu	陽平
劉	lɐu	l	ɐu	陽平
留	lɐu	l	ɐu	陽平
榴	lɐu	l	ɐu	陽平
硫	lɐu	l	ɐu	陽平
琉	lɐu	l	ɐu	陽平
樓	lɐu	l	ɐu	陽平
摟	lɐu	l	ɐu	陽平
溜	lɐu	l	ɐu	陽平
摟	lɐu	l	ɐu	陰上
柳	lɐu	l	ɐu	陽上
漏	lɐu	l	ɐu	陽去
餾	lɐu	l	ɐu	陽去
修	θɐu	θ	ɐu	陰平
羞	θɐu	θ	ɐu	陰平
囚	θɐu	θ	ɐu	陽平
漱	θɐu	θ	ɐu	陰去
秀	θɐu	θ	ɐu	陰去
銹	θɐu	θ	ɐu	陰去
繡	θɐu	θ	ɐu	陰去
袖	θɐu	θ	ɐu	陽去
就	θɐu	θ	ɐu	陽去
周	tʃɐu	tʃ	ɐu	陰平
舟	tʃɐu	tʃ	ɐu	陰平
州	tʃɐu	tʃ	ɐu	陰平
洲	tʃɐu	tʃ	ɐu	陰平
帚	tʃɐu	tʃ	ɐu	陰上
晝	tʃɐu	tʃ	ɐu	陰去
灸	tʃɐu	tʃ	ɐu	陰去
售	tʃɐu	tʃ	ɐu	陽去
抽	tʃʰɐu	tʃʰ	ɐu	陰平
綢	tʃʰɐu	tʃʰ	ɐu	陽平
稠	tʃʰɐu	tʃʰ	ɐu	陽平
酬	tʃʰɐu	tʃʰ	ɐu	陽平
籌	tʃʰɐu	tʃʰ	ɐu	陽平
醜	tʃʰɐu	tʃʰ	ɐu	陰上
臭	tʃʰɐu	tʃʰ	ɐu	陰去
柔	ȵɐu	ȵ	ɐu	陽平
揉	ȵɐu	ȵ	ɐu	陽平
皺	ȵɐu	ȵ	ɐu	陰去
收	ʃɐu	ʃ	ɐu	陰平
愁	ʃɐu	ʃ	ɐu	陽平
仇	ʃɐu	ʃ	ɐu	陽平
手	ʃɐu	ʃ	ɐu	陰上
首	ʃɐu	ʃ	ɐu	陰上
守	ʃɐu	ʃ	ɐu	陰上
授	ʃɐu	ʃ	ɐu	陽上
受	ʃɐu	ʃ	ɐu	陽上
瘦	ʃɐu	ʃ	ɐu	陰去
獸	ʃɐu	ʃ	ɐu	陰去
壽	ʃɐu	ʃ	ɐu	陽去
溝	kɐu	k	ɐu	陰平
九	kɐu	k	ɐu	陰上
狗	kɐu	k	ɐu	陰上
茍	kɐu	k	ɐu	陰上
久	kɐu	k	ɐu	陰上
韭	kɐu	k	ɐu	陰上
舅	kɐu	k	ɐu	陽上
夠	kɐu	k	ɐu	陰去
構	kɐu	k	ɐu	陰去
購	kɐu	k	ɐu	陰去
媾	kɐu	k	ɐu	陰去
救	kɐu	k	ɐu	陰去
究	kɐu	k	ɐu	陰去
舊	kɐu	k	ɐu	陽去
求	kʰɐu	kʰ	ɐu	陽平
球	kʰɐu	kʰ	ɐu	陽平
叩	kʰɐu	kʰ	ɐu	陰去
扣	kʰɐu	kʰ	ɐu	陰去
寇	kʰɐu	kʰ	ɐu	陰去
勾	ŋɐu	ŋ	ɐu	陰平
鉤	ŋɐu	ŋ	ɐu	陰平
牛	ŋɐu	ŋ	ɐu	陽平
藕	ŋɐu	ŋ	ɐu	陽上
偶	ŋɐu	ŋ	ɐu	陽上
侯	hɐu	h	ɐu	陽平
喉	hɐu	h	ɐu	陽平
猴	hɐu	h	ɐu	陽平
口	hɐu	h	ɐu	陰上
厚	hɐu	h	ɐu	陽上
后	hɐu	h	ɐu	陽去
候	hɐu	h	ɐu	陽去
後	hɐu	h	ɐu	陽去
休	jɐu	j	ɐu	陰平
丘	jɐu	j	ɐu	陰平
優	jɐu	j	ɐu	陰平
憂	jɐu	j	ɐu	陰平
悠	jɐu	j	ɐu	陰平
幽	jɐu	j	ɐu	陰平
尤	jɐu	j	ɐu	陽平
郵	jɐu	j	ɐu	陽平
由	jɐu	j	ɐu	陽平
油	jɐu	j	ɐu	陽平
游	jɐu	j	ɐu	陽平
遊	jɐu	j	ɐu	陽平
朽	jɐu	j	ɐu	陰上
有	jɐu	j	ɐu	陽上
友	jɐu	j	ɐu	陽上
幼	jɐu	j	ɐu	陰去
右	jɐu	j	ɐu	陽去
又	jɐu	j	ɐu	陽去
祐	jɐu	j	ɐu	陽去
宥	jɐu	j	ɐu	陽去
釉	jɐu	j	ɐu	陽去
柚	jɐu	j	ɐu	陽去
歐	øɐu	ø	ɐu	陰平
嘔	øɐu	ø	ɐu	陰上
漚	øɐu	ø	ɐu	陰去
暴	pou	p	ou	陽去
爆	pou	p	ou	陽去
褒	ɓou	ɓ	ou	陰平
袍	ɓou	ɓ	ou	陽平
保	ɓou	ɓ	ou	陰上
寶	ɓou	ɓ	ou	陰上
堡	ɓou	ɓ	ou	陰上
抱	ɓou	ɓ	ou	陽上
報	ɓou	ɓ	ou	陰去
毛	mou	m	ou	陽平
帽	mou	m	ou	陽去
冒	mou	m	ou	陽去
遭	tou	t	ou	陰平
糟	tou	t	ou	陰平
早	tou	t	ou	陰上
棗	tou	t	ou	陰上
竈	tou	t	ou	陰去
盜	tou	t	ou	陽去
稻	tou	t	ou	陽去
道	tou	t	ou	陽去
操	tʰou	tʰ	ou	陰平
滔	tʰou	tʰ	ou	陰平
桃	tʰou	tʰ	ou	陽平
掏	tʰou	tʰ	ou	陽平
逃	tʰou	tʰ	ou	陽平
陶	tʰou	tʰ	ou	陽平
討	tʰou	tʰ	ou	陰上
草	tʰou	tʰ	ou	陰上
禱	tʰou	tʰ	ou	陰上
導	tʰou	tʰ	ou	陽上
躁	tʰou	tʰ	ou	陰去
糙	tʰou	tʰ	ou	陰去
套	tʰou	tʰ	ou	陰去
刀	ɗou	ɗ	ou	陰平
島	ɗou	ɗ	ou	陰上
倒	ɗou	ɗ	ou	陰上
下	ɗou	ɗ	ou	陰上
水	ɗou	ɗ	ou	陰上
搗	ɗou	ɗ	ou	陰上
到	ɗou	ɗ	ou	陰去
腦	nou	n	ou	陽上
惱	nou	n	ou	陽上
勞	lou	l	ou	陽平
牢	lou	l	ou	陽平
老	lou	l	ou	陽上
澇	lou	l	ou	陽去
騷	θou	θ	ou	陰平
臊	θou	θ	ou	陰平
搔	θou	θ	ou	陰平
餿	θou	θ	ou	陰平
槽	θou	θ	ou	陽平
曹	θou	θ	ou	陽平
嫂	θou	θ	ou	陰上
造	θou	θ	ou	陽上
掃	θou	θ	ou	陰去
皂	θou	θ	ou	陽去
高	kou	k	ou	陰平
膏	kou	k	ou	陰平
羔	kou	k	ou	陰平
糕	kou	k	ou	陰平
篙	kou	k	ou	陰平
稿	kou	k	ou	陰上
告	kou	k	ou	陰去
熬	ŋou	ŋ	ou	陽平
蒿	hou	h	ou	陰平
薅	hou	h	ou	陰平
豪	hou	h	ou	陽平
毫	hou	h	ou	陽平
好	hou	h	ou	陰上
好	hou	h	ou	陰去
耗	hou	h	ou	陰去
號	hou	h	ou	陽去
襖	øou	ø	ou	陰去
疿	pøy	p	øy	陽去
坏	pʰøy	pʰ	øy	陰平
賠	pʰøy	pʰ	øy	陽平
陪	pʰøy	pʰ	øy	陽平
培	pʰøy	pʰ	øy	陽平
倍	pʰøy	pʰ	øy	陽上
配	pʰøy	pʰ	øy	陰去
佩	pʰøy	pʰ	øy	陰去
杯	ɓøy	ɓ	øy	陰平
貝	ɓøy	ɓ	øy	陰去
輩	ɓøy	ɓ	øy	陰去
背	ɓøy	ɓ	øy	陰去
霉	møy	m	øy	陽平
梅	møy	m	øy	陽平
枚	møy	m	øy	陽平
媒	møy	m	øy	陽平
每	møy	m	øy	陽上
昧	møy	m	øy	陽上
妹	møy	m	øy	陽去
徽	føy	f	øy	陰平
灰	føy	f	øy	陰平
悔	føy	f	øy	陰上
賄	føy	f	øy	陰上
回	wøy	w	øy	陽平
會	wøy	w	øy	陽去
開	wøy	w	øy	陽去
計	wøy	w	øy	陽去
能	wøy	w	øy	陽去
匯	wøy	w	øy	陽去
嘴	tøy	t	øy	陰上
最	tøy	t	øy	陰去
醉	tøy	t	øy	陰去
隊	tøy	t	øy	陽去
兌	tøy	t	øy	陽去
銳	tøy	t	øy	陽去
推	tʰøy	tʰ	øy	陰平
催	tʰøy	tʰ	øy	陰平
崔	tʰøy	tʰ	øy	陰平
退	tʰøy	tʰ	øy	陰去
脆	tʰøy	tʰ	øy	陰去
堆	ɗøy	ɗ	øy	陰平
對	ɗøy	ɗ	øy	陰去
內	nøy	n	øy	陽去
雷	løy	l	øy	陽平
擂	løy	l	øy	陽平
類	løy	l	øy	陽上
累	løy	l	øy	陽上
積	løy	l	øy	陽上
淚	løy	l	øy	陽去
傫	løy	l	øy	陽去
雖	θøy	θ	øy	陰平
尿	θøy	θ	øy	陰平
隨	θøy	θ	øy	陽平
隋	θøy	θ	øy	陽平
翠	θøy	θ	øy	陰上
罪	θøy	θ	øy	陽上
歲	θøy	θ	øy	陰去
碎	θøy	θ	øy	陰去
瑞	θøy	θ	øy	陽去
追	tʃøy	tʃ	øy	陰平
錐	tʃøy	tʃ	øy	陰平
垂	tʃøy	tʃ	øy	陽平
吹	tʃʰøy	tʃʰ	øy	陰平
炊	tʃʰøy	tʃʰ	øy	陰平
槌	tʃʰøy	tʃʰ	øy	陽平
錘	tʃʰøy	tʃʰ	øy	陽平
乳	ȵøy	ȵ	øy	陽上
蕊	ȵøy	ȵ	øy	陽上
誰	ʃøy	ʃ	øy	陽平
水	ʃøy	ʃ	øy	陰上
帥	ʃøy	ʃ	øy	陰去
稅	ʃøy	ʃ	øy	陰去
睡	ʃøy	ʃ	øy	陽去
繪	kʰøy	kʰ	øy	陰去
潰	kʰøy	kʰ	øy	陰去
外	ŋøy	ŋ	øy	陽去
鞋	høy	h	øy	陰平
穗	jøy	j	øy	陽去
惠	jøy	j	øy	陽去
慧	jøy	j	øy	陽去
貓	miau	m	iau	陰平
漂	pʰiu	pʰ	iu	陰平
白	pʰiu	pʰ	iu	陰平
亮	pʰiu	pʰ	iu	陰平
飄	pʰiu	pʰ	iu	陰平
瓢	pʰiu	pʰ	iu	陽平
嫖	pʰiu	pʰ	iu	陽平
漂	pʰiu	pʰ	iu	陰去
白	pʰiu	pʰ	iu	陰去
票	pʰiu	pʰ	iu	陰去
標	ɓiu	ɓ	iu	陰平
彪	ɓiu	ɓ	iu	陰平
鰾	ɓiu	ɓ	iu	陰平
表	ɓiu	ɓ	iu	陰上
苗	miu	m	iu	陽平
描	miu	m	iu	陽平
秒	miu	m	iu	陽上
妙	miu	m	iu	陽上
廟	miu	m	iu	陽去
焦	tiu	t	iu	陰平
樵	tiu	t	iu	陰平
瞧	tiu	t	iu	陰平
蕉	tiu	t	iu	陰平
椒	tiu	t	iu	陰平
掉	tiu	t	iu	陽去
調	tiu	t	iu	陽去
鍬	tʰiu	tʰ	iu	陰平
挑	tʰiu	tʰ	iu	陰平
條	tʰiu	tʰ	iu	陽平
跳	tʰiu	tʰ	iu	陰去
俏	tʰiu	tʰ	iu	陰去
刁	ɗiu	ɗ	iu	陰平
貂	ɗiu	ɗ	iu	陰平
雕	ɗiu	ɗ	iu	陰平
丟	ɗiu	ɗ	iu	陰平
釣	ɗiu	ɗ	iu	陰去
弔	ɗiu	ɗ	iu	陰去
鳥	niu	n	iu	陽上
尿	niu	n	iu	陽去
聊	liu	l	iu	陽平
遼	liu	l	iu	陽平
療	liu	l	iu	陽平
瞭	liu	l	iu	陽上
了	liu	l	iu	陽上
料	liu	l	iu	陽去
消	θiu	θ	iu	陰平
霄	θiu	θ	iu	陰平
宵	θiu	θ	iu	陰平
硝	θiu	θ	iu	陰平
銷	θiu	θ	iu	陰平
蕭	θiu	θ	iu	陰平
簫	θiu	θ	iu	陰平
小	θiu	θ	iu	陰上
笑	θiu	θ	iu	陰去
招	tʃiu	tʃ	iu	陰平
朝	tʃiu	tʃ	iu	陰平
照	tʃiu	tʃ	iu	陰去
趙	tʃiu	tʃ	iu	陽去
兆	tʃiu	tʃ	iu	陽去
紹	tʃiu	tʃ	iu	陽去
超	tʃʰiu	tʃʰ	iu	陰平
昭	tʃʰiu	tʃʰ	iu	陰平
潮	tʃʰiu	tʃʰ	iu	陽平
朝	tʃʰiu	tʃʰ	iu	陽平
饒	ȵiu	ȵ	iu	陽平
澆	ȵiu	ȵ	iu	陽平
擾	ȵiu	ȵ	iu	陽上
繞	ȵiu	ȵ	iu	陽上
要	ȵiu	ȵ	iu	陰去
想	ȵiu	ȵ	iu	陰去
重	ȵiu	ȵ	iu	陰去
燒	ʃiu	ʃ	iu	陰平
少	ʃiu	ʃ	iu	陰上
少	ʃiu	ʃ	iu	陰去
驕	kiu	k	iu	陰平
嬌	kiu	k	iu	陰平
叫	kiu	k	iu	陰去
轎	kiu	k	iu	陽去
橋	kʰiu	kʰ	iu	陽平
喬	kʰiu	kʰ	iu	陽平
僑	kʰiu	kʰ	iu	陽平
竅	kʰiu	kʰ	iu	陰去
曉	hiu	h	iu	陰上
腰	jiu	j	iu	陰平
妖	jiu	j	iu	陰平
要	jiu	j	iu	陰平
幺	jiu	j	iu	陰平
邀	jiu	j	iu	陰平
搖	jiu	j	iu	陽平
謠	jiu	j	iu	陽平
窰	jiu	j	iu	陽平
遙	jiu	j	iu	陽平
姚	jiu	j	iu	陽平
舀	jiu	j	iu	陽上
貪	tʰam	tʰ	am	陰平
參	tʰam	tʰ	am	陰平
譚	tʰam	tʰ	am	陽平
談	tʰam	tʰ	am	陽平
痰	tʰam	tʰ	am	陽平
慘	tʰam	tʰ	am	陰上
淡	tʰam	tʰ	am	陽上
探	tʰam	tʰ	am	陰去
滲	tʰam	tʰ	am	陰去
擔	ɗam	ɗ	am	陰平
膽	ɗam	ɗ	am	陰上
擔	ɗam	ɗ	am	陰去
南	nam	n	am	陽平
男	nam	n	am	陽平
藍	lam	l	am	陽平
覽	lam	l	am	陰上
攬	lam	l	am	陰上
濫	lam	l	am	陽去
三	θam	θ	am	陰平
饞	θam	θ	am	陽平
蠶	θam	θ	am	陽平
斬	tʃam	tʃ	am	陰上
站	tʃam	tʃ	am	陽上
蘸	tʃam	tʃ	am	陰去
暫	tʃam	tʃ	am	陽去
站	tʃam	tʃ	am	陽去
衫	ʃam	ʃ	am	陰平
監	kam	k	am	陰平
減	kam	k	am	陰上
巖	ŋam	ŋ	am	陽平
銜	ham	h	am	陽平
函	ham	h	am	陽平
喊	ham	h	am	陰上
陷	ham	h	am	陽去
餡	ham	h	am	陽去
莧	ham	h	am	陽去
侵	tʰɐm	tʰ	ɐm	陰平
寢	tʰɐm	tʰ	ɐm	陰上
臨	lɐm	l	ɐm	陽平
淋	lɐm	l	ɐm	陽平
林	lɐm	l	ɐm	陽平
心	θɐm	θ	ɐm	陰平
尋	θɐm	θ	ɐm	陽平
針	tʃɐm	tʃ	ɐm	陰平
斟	tʃɐm	tʃ	ɐm	陰平
枕	tʃɐm	tʃ	ɐm	陰上
禁	tʃɐm	tʃ	ɐm	陰去
止	tʃɐm	tʃ	ɐm	陰去
住	tʃɐm	tʃ	ɐm	陰去
襟	tʃʰɐm	tʃʰ	ɐm	陰平
沉	tʃʰɐm	tʃʰ	ɐm	陽平
寢	tʃʰɐm	tʃʰ	ɐm	陰上
室	tʃʰɐm	tʃʰ	ɐm	陰上
飲	ȵɐm	ȵ	ɐm	陰上
賃	ȵɐm	ȵ	ɐm	陽去
任	ȵɐm	ȵ	ɐm	陽去
深	ʃɐm	ʃ	ɐm	陰平
參	ʃɐm	ʃ	ɐm	陰平
森	ʃɐm	ʃ	ɐm	陰平
嬸	ʃɐm	ʃ	ɐm	陰上
審	ʃɐm	ʃ	ɐm	陰上
沈	ʃɐm	ʃ	ɐm	陰上
甚	ʃɐm	ʃ	ɐm	陽去
今	kɐm	k	ɐm	陰平
金	kɐm	k	ɐm	陰平
琴	kʰɐm	kʰ	ɐm	陽平
禽	kʰɐm	kʰ	ɐm	陽平
擒	kʰɐm	kʰ	ɐm	陽平
音	jɐm	j	ɐm	陰平
陰	jɐm	j	ɐm	陰平
甘	kom	k	om	陰平
柑	kom	k	om	陰平
泔	kom	k	om	陰平
感	kom	k	om	陰上
敢	kom	k	om	陰上
堪	hom	h	om	陰平
含	hom	h	om	陽平
砍	hom	h	om	陰上
坎	hom	h	om	陰去
暗	øom	ø	om	陰去
尖	tim	t	im	陰平
舔	tim	t	im	陽上
籖	tʰim	tʰ	im	陰平
簽	tʰim	tʰ	im	陰平
遷	tʰim	tʰ	im	陰平
添	tʰim	tʰ	im	陰平
殲	tʰim	tʰ	im	陰平
甜	tʰim	tʰ	im	陽平
點	ɗim	ɗ	im	陰上
店	ɗim	ɗ	im	陰去
粘	nim	n	im	陰平
拈	nim	n	im	陰平
黏	nim	n	im	陰平
鮎	nim	n	im	陽平
念	nim	n	im	陽去
廉	lim	l	im	陽平
鐮	lim	l	im	陽平
簾	lim	l	im	陽平
帘	lim	l	im	陽平
臉	lim	l	im	陽上
斂	lim	l	im	陽上
漸	θim	θ	im	陽去
暫	θim	θ	im	陽去
又	θim	θ	im	陽去
沾	tʃim	tʃ	im	陰平
佔	tʃim	tʃ	im	陰去
閻	ȵim	ȵ	im	陽平
嚴	ȵim	ȵ	im	陽平
染	ȵim	ȵ	im	陽上
驗	ȵim	ȵ	im	陽去
蟬	ʃim	ʃ	im	陽平
陜	ʃim	ʃ	im	陰上
兼	kim	k	im	陰平
劍	kim	k	im	陰去
檢	kʰim	kʰ	im	陰上
儉	kʰim	kʰ	im	陽上
謙	him	h	im	陰平
嫌	jim	j	im	陰平
鹽	jim	j	im	陽平
簷	jim	j	im	陽平
掩	jim	j	im	陰上
淹	jim	j	im	陰上
厭	jim	j	im	陰去
欠	jim	j	im	陰去
鉗	kiam	k	iam	陽平
扮	pan	p	an	陽去
辦	pan	p	an	陽去
攀	pʰan	pʰ	an	陰平
盼	pʰan	pʰ	an	陰去
班	ɓan	ɓ	an	陰平
斑	ɓan	ɓ	an	陰平
頒	ɓan	ɓ	an	陰平
扳	ɓan	ɓ	an	陰平
板	ɓan	ɓ	an	陰上
版	ɓan	ɓ	an	陰上
蠻	man	m	an	陽平
晚	man	m	an	陽上
萬	man	m	an	陽去
蔓	man	m	an	陽去
漫	man	m	an	陽去
慢	man	m	an	陽去
邁	man	m	an	陽去
番	fan	f	an	陰平
翻	fan	f	an	陰平
帆	fan	f	an	陽平
凡	fan	f	an	陽平
煩	fan	f	an	陽平
繁	fan	f	an	陽平
礬	fan	f	an	陽平
反	fan	f	an	陰上
犯	fan	f	an	陽上
範	fan	f	an	陽上
販	fan	f	an	陰去
范	fan	f	an	陽去
飯	fan	f	an	陽去
彎	wan	w	an	陰平
灣	wan	w	an	陰平
還	wan	w	an	陽平
環	wan	w	an	陽平
挽	wan	w	an	陰上
患	wan	w	an	陽去
贊	tan	t	an	陰去
濺	tan	t	an	陽去
餐	tʰan	tʰ	an	陰平
灘	tʰan	tʰ	an	陰平
攤	tʰan	tʰ	an	陰平
檀	tʰan	tʰ	an	陽平
彈	tʰan	tʰ	an	陽平
毯	tʰan	tʰ	an	陰上
坦	tʰan	tʰ	an	陰上
炭	tʰan	tʰ	an	陰去
歎	tʰan	tʰ	an	陰去
丹	ɗan	ɗ	an	陰平
單	ɗan	ɗ	an	陰平
旦	ɗan	ɗ	an	陰去
但	ɗan	ɗ	an	陽去
彈	ɗan	ɗ	an	陽去
蛋	ɗan	ɗ	an	陽去
難	nan	n	an	陽平
難	nan	n	an	陽去
蘭	lan	l	an	陽平
欄	lan	l	an	陽平
攔	lan	l	an	陽平
懶	lan	l	an	陽上
殘	θan	θ	an	陽平
散	θan	θ	an	陰上
散	θan	θ	an	陰去
傘	θan	θ	an	陰去
盞	tʃan	tʃ	an	陰上
賺	tʃan	tʃ	an	陽去
棧	tʃan	tʃ	an	陽去
鏟	tʃʰan	tʃʰ	an	陰上
產	tʃʰan	tʃʰ	an	陰上
閂	ʃan	ʃ	an	陰平
山	ʃan	ʃ	an	陰平
間	kan	k	an	陰平
艱	kan	k	an	陰平
姦	kan	k	an	陰平
奸	kan	k	an	陰平
鹼	kan	k	an	陰上
澗	kan	k	an	陰上
簡	kan	k	an	陰上
柬	kan	k	an	陰上
揀	kan	k	an	陰上
繭	kan	k	an	陰上
碱	kan	k	an	陰上
間	kan	k	an	陰去
頑	ŋan	ŋ	an	陽平
顏	ŋan	ŋ	an	陽平
眼	ŋan	ŋ	an	陽上
雁	ŋan	ŋ	an	陽去
閑	han	h	an	陽平
閒	han	h	an	陽平
限	han	h	an	陽上
關	kwan	kw	an	陰平
慣	kwan	kw	an	陰去
晏	øan	ø	an	陰去
笨	pɐn	p	ɐn	陽去
貧	pʰɐn	pʰ	ɐn	陽平
頻	pʰɐn	pʰ	ɐn	陽平
品	pʰɐn	pʰ	ɐn	陰上
噴	pʰɐn	pʰ	ɐn	陰去
賓	ɓɐn	ɓ	ɐn	陰平
奔	ɓɐn	ɓ	ɐn	陰平
殯	ɓɐn	ɓ	ɐn	陰去
聞	mɐn	m	ɐn	陽平
文	mɐn	m	ɐn	陽平
紋	mɐn	m	ɐn	陽平
民	mɐn	m	ɐn	陽平
敏	mɐn	m	ɐn	陽上
問	mɐn	m	ɐn	陽去
分	fɐn	f	ɐn	陰平
芬	fɐn	f	ɐn	陰平
紛	fɐn	f	ɐn	陰平
勳	fɐn	f	ɐn	陰平
熏	fɐn	f	ɐn	陰平
薰	fɐn	f	ɐn	陰平
墳	fɐn	f	ɐn	陽平
粉	fɐn	f	ɐn	陰上
憤	fɐn	f	ɐn	陽上
忿	fɐn	f	ɐn	陽上
奮	fɐn	f	ɐn	陽上
糞	fɐn	f	ɐn	陰去
訓	fɐn	f	ɐn	陰去
份	fɐn	f	ɐn	陽去
溫	wɐn	w	ɐn	陰平
昏	wɐn	w	ɐn	陰平
婚	wɐn	w	ɐn	陰平
葷	wɐn	w	ɐn	陰平
瘟	wɐn	w	ɐn	陰平
雲	wɐn	w	ɐn	陽平
魂	wɐn	w	ɐn	陽平
暈	wɐn	w	ɐn	陽平
穩	wɐn	w	ɐn	陰上
允	wɐn	w	ɐn	陽上
尹	wɐn	w	ɐn	陽上
運	wɐn	w	ɐn	陽去
韻	wɐn	w	ɐn	陽去
渾	wɐn	w	ɐn	陽去
混	wɐn	w	ɐn	陽去
遵	tɐn	t	ɐn	陰平
津	tɐn	t	ɐn	陰平
俊	tɐn	t	ɐn	陰去
進	tɐn	t	ɐn	陰去
盾	tɐn	t	ɐn	陽去
鈍	tɐn	t	ɐn	陽去
遁	tɐn	t	ɐn	陽去
屯	tɐn	t	ɐn	陽去
豚	tɐn	t	ɐn	陽去
吞	tʰɐn	tʰ	ɐn	陰平
親	tʰɐn	tʰ	ɐn	陰平
敦	ɗɐn	ɗ	ɐn	陰平
墩	ɗɐn	ɗ	ɐn	陰平
頓	ɗɐn	ɗ	ɐn	陽上
鄰	lɐn	l	ɐn	陽平
崙	lɐn	l	ɐn	陽平
輪	lɐn	l	ɐn	陽平
倫	lɐn	l	ɐn	陽平
鱗	lɐn	l	ɐn	陽平
燐	lɐn	l	ɐn	陽平
吝	lɐn	l	ɐn	陽平
論	lɐn	l	ɐn	陽去
辛	θɐn	θ	ɐn	陰平
薪	θɐn	θ	ɐn	陰平
新	θɐn	θ	ɐn	陰平
旬	θɐn	θ	ɐn	陽平
循	θɐn	θ	ɐn	陽平
巡	θɐn	θ	ɐn	陽平
秦	θɐn	θ	ɐn	陽平
筍	θɐn	θ	ɐn	陰上
盡	θɐn	θ	ɐn	陽上
儘	θɐn	θ	ɐn	陽上
迅	θɐn	θ	ɐn	陰去
訊	θɐn	θ	ɐn	陰去
信	θɐn	θ	ɐn	陰去
真	tʃɐn	tʃ	ɐn	陰平
珍	tʃɐn	tʃ	ɐn	陰平
筋	tʃɐn	tʃ	ɐn	陰平
准	tʃɐn	tʃ	ɐn	陰上
鎮	tʃɐn	tʃ	ɐn	陰去
振	tʃɐn	tʃ	ɐn	陰去
震	tʃɐn	tʃ	ɐn	陰去
陣	tʃɐn	tʃ	ɐn	陽去
春	tʃʰɐn	tʃʰ	ɐn	陰平
陳	tʃʰɐn	tʃʰ	ɐn	陽平
塵	tʃʰɐn	tʃʰ	ɐn	陽平
蠢	tʃʰɐn	tʃʰ	ɐn	陰上
診	tʃʰɐn	tʃʰ	ɐn	陰上
疹	tʃʰɐn	tʃʰ	ɐn	陰上
