#ɿ		①阴平33 ②阳平55 ③上声323 ⑤去声312
ts	①知资姿咨枝之枝之织撕滓兹支淄②只直质植趾执置③紫纸旨指姊止址子脂籽⑤滞志制智自致治字稚掷至雉痔	
tsʰ	①尺嗤[～笑]呲痴□[出来．他的腿绊断了，骨头～好高]□[滑]②词祠慈磁瓷餐糍持迟池□[杀、剖：中午~鱼吃]驰弛辞③此齿耻□[擦]⑤剌次赐秩赤斥侈伺□[讨厌、恶心]	
s	①失识湿尸施氏诗司恩师斯食[粮食]匙[钥匙]巳②时实拾十室释[解～]示[请～]蚀石食[~品]③死始屎使驶史⑤四士市事试是寺誓视世式适	
z	①日③□[声词：～的一声飞走了]	
#i		
p	①屄[女性生殖器]②必毕笔逼鼻③彼比鄙[文]⑤蔽篦[~麻]箅[~子]闭碧璧壁币陛[~下]避弼秘[~密]匕敝毖	
pʰ	①批披庇痹[麻~]辟僻劈②皮疲脾琵啤③匹痞鄙[白，卑~]⑤譬屁	
m	①密蜜眯咪②迷谜[~团]弥摩③米⑤泌觅谜[~语]	
t	①低滴②敌嫡笛狄迪③底抵的[目~]邸⑤弟帝第递地	
tʰ	①梯涕[鼻～]剔踢②提题蹄啼堤[~坝]③体⑤替剃屉嚏	
l	①璃立粒栗力②犁黎丽隶离篱荔梨厘狸[野~]笠③礼李里理鲤⑤厉励例利痢吏历	
tɕ	①际卿迹绩辑[编~]籍寂叽箕嵇鸡髻饥几[茶~]基机级激击妓履[木~]畸[文]②集急及吉疾极脊③挤己几给[白，供~,～你]⑤祭济即剂计继系[～鞋带]技寄季纪记既杞[白]际忌	
tɕʰ	①妻七漆戚凄期欺膝蛆[生~]②齐脐奇[~怪，～数]骑鳍其棋旗祁畸[白，~形]③启企起岂乞祈杞[文]⑤缉[~鞋口]砌弃器气汽泣去[来~]	
ȵ	①妮呢②泥尼蚁[白，蚂～]肄⑤腻匿溺倪逆	
ɕ	①西犀徙悉息熄昔惜析锡袭夕溪牺熙希稀吸嘻②婿媳习席③洗玺喜嬉⑤细戏系[~别]	
Ø	①医衣依揖[作~]一易[交～,容~]宜[便~]②宜[适~]谊疑[沂~河]毅抑益移饴[高粱~]矣异姨译液役疫逸遗蚁[文]③伊倚椅乙已尾~巴⑤艺仪义议意忆亿以翼亦	
#u		
p	①卜膊[胳~]②不醭[醋生白~]③补⑤布怖部步埠[商~]	
pʰ	①铺[动词]仆[倒]扑噗②菩蒲脯葡匍□[满出，溢出：水烧~出来了]③谱浦普捕仆甫[白，杜～]脯[果~]圃⑤瀑铺[店~]赴[白]	
m	①木沫[唾~]②模[~子]谋[向别人寻求：别 哭，明天我再给你~一个小狗]③亩母拇牡⑤墓募慕暮幕目穆牧	
f	①夫肤跗[~面，脚面]傅[师~]福麸[~子]敷妇忽腹[心~]服[衣~]②蝠俘孵[~小鸡]佛符扶芙浮服[~药，～务]伏呼胡乎狐壶湖复[反~]糊[模~]弧蝴③府腑俯斧抚釜腐辅虎浒琥⑤傅姓付赋富幅复[~杂，～兴，~原]腹[～部]讣副父附阜负户沪瓠[~子，～瓜]互护驸	
k	①姑[~娘]孤骨沽辜②咕[~嚷]③鼓姑[~~]古股估牯⑤固故雇顾锢	
kʰ	①枯箍窟哭酷[残~,冷~]骷②葫[~芦]跍[蹲；～下]③苦⑤库裤酷[~极了]	
Ø	①乌污坞巫诬屋鸣②无吴蜈梧③武舞侮鹉吾午五伍捂芜忤⑤ 戊务雾物勿误悟恶[恨，可~]晤	
#y		
l	①捋[~袖]律率②驴虑③吕旅铝侣闾屡⑤滤	
tɕ	①足[白，满~,丰衣~食]帚朱珠诸猪株车[~马炮]据驹矩橘菊具[文~,工~]②蛛[蜘~]拘局句[~子：指谚语、歇后语一类的熟语]③煮主举⑤聚注蛀铸著[显~]驻住柱居锯俱句[一~话]巨拒距惧具[~备]剧炬	
tɕʰ	①驱区屈曲[酒~,歌~,～折]枢[白]出[~差]②除储[~蓄]厨殊渠瞿出[~去]③取娶拄[～拐杖]⑤趋趣处去[~皮，~掉]	
ȵ	③女	
ɕ	①絮需须宿肃绪枢[文]书舒输[运~,～液]嘘虚蓄②徐续[手~]俗术秫述③鼠暑薯许⑤戌恤叙序续[继~]树竖畜[~牧]	
Ø	①输[~赢]入吁娱淤迂誉裕②如鱼渔于余与榆逾虞喻③汝儒乳语愚盂羽禹宇雨寓[公~]⑤御[驾～,防~]寓[~言]遇玉狱郁芋域豫预愉愈育浴欲	
#o		
p	①波菠拨博[~学]玻泊钵剥驳播②博[~士]勃薄③跛[～足]簸[~一~,～箕]⑤薄[~荷]	
pʰ	①坡泼泡[一~尿]②婆鄱[~阳湖]③颇⑤破剖	
m	①末沫摸②馍摩磨[~刀]魔模[~范]摹谋寞膜③某莫抹[涂上：～雪花膏]⑤磨[~面，石~]	
f	②和[～面，～稀泥]活③否火伙⑤祸获货	
t	①掇[拾～,两手～起]多②夺铎朵[耳~]③躲朵[量词：花朵]⑤剁垛[柴~]惰舵驮[~子]	
tʰ	①脱托[手承物]拖②驼[~背]驮[拿，～起来]③妥椭[～圆]	
l	①络洛骆烙落啰[~唆]②挪罗锣箩螺骡脶[手指纹]③裸啰[说话不清楚：打~~]⑤诺乐摞[~起来]糯[~米]	
ts	①拙捉桌②昨着[~衣，睡~,附～]酌卓琢啄凿镯③左佐撮[一~米]⑤作[~坊，工~]坐座	
tsʰ	①搓焯[把菜放在水里~~]绰[宽～]②戳⑤绰[~号]锉错措矬[矮]	
s	①嗦[啰~]蓑梭[织布~]索[绳~]缩②勺芍□[笨：你真~,连袜子都洗不干净。]③锁琐所⑤塑朔	
z	①弱③若	
k	①搁阁鸽戈割葛[长~,地名]歌②各③哥⑤个	
kʰ	①壳渴磕柯科②瞌③可⑤嗑	
ŋ	①阿[~胶]屙[~屎，～尿]恶[~心，善~]②鄂讹蛾俄鹅⑤饿	
x	①喝□[用刀~开]豁[~然，～嘴，~口]②何荷[~花]合河盒禾和[~气]③和[~在一起]⑤鹤荷[海~]贺藿[~香]贺赫豁[姓]	
#uo		
k	①锅郭②□[动物生子：他家的小狗~了四个小狗]③果裹馔⑤过	
kʰ	①棵廓颗[一~珠]⑤扩阔括课	
Ø	①蜗窝倭握[~紧]②握[把~]③我⑤卧沃	
#yo		
l	①掠略	
tɕ	①脚觉[知~]饺[~子]②爵嚼③角	
tɕʰ	①却雀确□[骗：～人]②鹊[喜~]	
ɕ	①削②学	
Ø	①岳[山~,姓]乐[音~]约钥[~匙]药虐②哟[表感叹]③哟[表吃惊]	
#a		
p	①巴芭疤八②爸拔③把膀[肩~儿]靶⑤霸欛坝耙[犁~,~地]罢	
pʰ	①钯[钉~]琶杷趴②钯[粪~]爬扒[~饭]③叭[象声词]⑤怕	
m	①妈抹[~桌子]吗②麻抹[~布]③马码蚂[~璜，～蚱]⑤骂	
f	①法发花哗②乏伐筏罚华桦划[～船]铧猾滑⑤化话画划	
t	①搭嗒②大[父亲]答沓[一~纸]达③打⑤大	
tʰ	①踏塔榻塌溻[汗～湿了]獭[水~]③他她它⑤踏[~板]	
l	①纳捺[撇~]辣拉腊[~月]蜡②拿腊[~肉]③哪喇⑤那	
ts	①扎渣抓札查[姓]②杂闸炸[用油~]铡③爪[~牙，～子]眨[文]⑤楂[山~]诈榨炸[~弹]栅乍	
tsʰ	①擦叉差[相~,~不多]插②茶搽察查[调~]茬③衩[裤~]⑤杈[树~]岔[三~路]	
s	①沙纱杉钐[大镰]杀刷②□[看：~一眼]③撒萨洒傻耍⑤厦[偏~,前廊后~]啥	
k	③尬嘎	
kʰ	③卡[~片，～白]⑤胩胯[档：~下]	
ŋ	①阿腌[~臜]③啊[表疑问、吃惊]□[婴儿啼哭]	
x	①哈[~腰，笑~~]②□[表示强调：你记着 买袋盐回来，～!]⑤下[全称量词，全部，都：地上撒地~ 是 饭。]	
#ia		
tɕ	①家加痂嘉傢[~具]佳夹[～住]稼②甲夹[~衣]③贾[姓]假眨[白]胛[肩~]⑤价架驾嫁	
tɕʰ	①掐②䠍[抬腿过去：～门槛。]③夹[~住了，发~]⑤恰洽	
ɕ	①虾[鱼~]吓[~一跳]瞎②霞瑕遐下[底~]暇峡狭辖[管~]匣[箱~]⑤夏厦[~门]下[~降]	
Ø	①丫[~头]鸦桠[~杈]压鸭押②牙芽衙崖[山~]涯[天~]③雅哑⑤砑[~平]亚轧	
#ua		
k	①瓜刮呱②鸹[老~,俗称乌鸦]③寡剐⑤卦挂褂	
kʰ	①夸③垮侉⑤跨挎	
Ø	①袜蛙挖②娃③洼[山~子]□[~水]瓦[千~,屋上的~]⑤瓦[泥~匠]洼[沟~]	
#e		
p	①泊梁山~北百柏伯②白别[不]	
pʰ	①拍⑤迫魄	
m	①墨默脉麦陌	
f	⑤或惑	
t	①得德②□[能干]	
tʰ	⑤特[文]	
l	①猎列烈裂劣勒肋③□[肠胃不舒服：~心]⑤这	
ts	①窄摘遮蔗褶[~子，皱纹]摺[～叠]折[～断]浙②则哲辙宅择泽责翟③者	
tsʰ	①拆[~开]册车[马~]③扯⑤彻撤侧厕[~所，茅~]测策	
s	①涩瑟虱塞色啬赊涉[干~]②蛇舌佘[姓]③舍⑤射麝[～香]赦设社涉[～及]	
z	①热擩[~进去]③惹	
k	①革格隔②胳[~膊]旮[～旯]□[使人痒：用手~他]③旮[～旯]	
kʰ	①客克[这双鞋又小又窄，穿着~脚]②揢[捕，捉，拿住]克[重量单位]蛤[~蟆]③坷[~垃：泥块]克[舍不得，简省：她非常~,连个西瓜也舍不得买给孩子吃]⑤刻克[~服，命相~]	
ŋ	①额[~头]②额[营业~]扼	
x	①黑嘿②亥核③□[用棍棒等抽打]	
#ie		
p	①鳖憋②别[~上]③秕[~子，～谷]⑤别[~扭]	
pʰ	①撇[～捺，～开]③瞥□[折：～断]撇[~ 嘴]	
m	①藐灭篾[竹~]	
t	①跌爹②谍蝶牒叠碟③□[~拉：穿着不讲究，不整齐]	
tʰ	①贴帖铁②□[能干：她可~,什么都会干。]⑤特[白]	
tɕ	①接节皆揭结②捷截劫洁杰绝[白]③姐⑤借	
tɕʰ	①切②茄③且⑤妾怯[畏~]	
ȵ	①聂[姓]镊[~子]蹑[~脚走]捏摄孽⑤业	
ɕ	①屑木[~楔~子，~橛子]歇蝎血雪[白]②邪斜胁谐鞋协携③些写⑤泻卸泄屑[不~]谢解[姓]蟹	
Ø	①页叶②爷③也⑤夜	
#ue		
k	①国[~家]②国[~舅爷]	
Ø	③喂	
#ye		
tɕ	①鳜厥诀决掘橛②绝[文]⑤倔[~强，脾气~]	
tɕʰ	①缺②瘸	
ɕ	①薛说靴雪[文]②穴③□[敞开：～着]怀	
Ø	①月曰③哕[干~]⑤阅悦粤越	
#ai		
p	③摆⑤拜稗败	
pʰ	②排牌③□[诉说：~理]⑤派	
m	②埋③买⑤卖迈	
f	②淮槐怀⑤坏	
t	①呆③逮⑤戴贷带待殆怠袋代大[~夫]	
tʰ	①胎态苔[舌~,青~]②台抬⑤太泰	
l	②来莱③乃奶⑤赖[狡~]耐奈癞	
ts	①灾载斋②□[扔：～石头]③宰载[年~,满~]⑤再在债拽寨	
tsʰ	①猜差[出～]钗②才材财栽柴豺③采彩睬揣[~度]踩⑤菜蔡	
s	①腮鳃筛[筛选]摔衰②筛[摇：头直~，又作甩]甩[摇：头直~，又作筛]③甩[甩掉]⑤赛晒率蟀帅	
k	①该③改解[白，~手：上厕所]⑤盖丐	
kʰ	①开③凯楷铠⑤概溉慨	
ŋ	①哀挨②呆[~板]埃捱[～打，～骂]③矮⑤碍艾爱蔼隘	
x	②孩还嗨③海⑤害	
#iai		
tɕ	①阶街③解[讲~,～开，理~,～手]⑤界介届芥疥械	
ɕ	⑤懈	
Ø	②研	
#uai		
k	①乖②国~舅爷②③拐⑤怪	
kʰ	③块□[~筐子，用手~]□[抓痒]⑤会[~计]快筷	
Ø	①歪③崴[~了脚]⑤外	
#ei		
p	①杯卑碑悲婢②贝[宝~]笔③背[动词，用肩~]⑤辈背[脊~,～着人，~诵]倍焙[~干]被备贝[~壳]	
pʰ	①胚坯②培陪赔裴⑤辔沛配佩	
m	①霉②媒煤梅枚籍竹篾眉楣媚嵋湄③每美⑤妹昧寐没	
f	①飞非恢麾灰辉徽挥②回茴肥③匪妃翡悔晦毁⑤废痱肺费吠贿讳汇会[开~,~不~]绘惠慧秽	
t	①堆③兑[挤~]□[揭发别人，为自己所做之事找借口。]⑤对碓[舂米用具]兑[~现]	
tʰ	①推③腿⑤退蜕褪[~色]	
l	②雷③儡累[~积]垒⑤内累[极困，连累]泪类	
ts	①锥追蛰[蝎子~人]蠚[蜂~人，本字为锥]②赘贼③嘴⑤罪最酔缀坠	
tsʰ	①崔姓催吹炊槌[名词，棒~]②垂锤槌[动词，～打]⑤脆粹翠	
s	②髓绥随遂隧谁③水⑤碎岁虽穗税睡	
z	③蕊⑤瑞锐睿	
k	③给[文，~你，供~]	
#uei		
k	①规龟轨归③诡鬼⑤刽桂贵跪	
kʰ	①盔亏窥②癸魁傀奎葵逵⑤溃愧	
Ø	①煨威微畏慰②为围苇③尾[～巴，～部]桅[船~杆]危伪萎[气～,买卖~]委违伟纬惟维唯⑤味未魏喂[动词]卫猬胃谓位慰	
#ɔu		
p	①包雹鲍[姓，～鱼]胞[~衣]③宝保堡褒饱⑤报豹爆抱暴曝	
pʰ	①抛□[轻：这小孩太瘦了，抱着轻~~地。]□[脸蛋，脸～]②刨[~地]胞[同~]袍③跑⑤泡炮鳔[鱼~]	
m	①猫②毛矛茅锚冒[感~]③卯冇[无]⑤茂贸貌冒[~出来]帽	
t	①刀叨[唠~]㧅[用筷子、钳子等器具夹：～菜  吃。]②叨[~叫，埋怨]□[]吃饭：~饭③导倒[打~,颠～]岛祷⑤到倒[～水]稻道盗	
tʰ	①掏淘萄滔②陶淘逃桃③讨⑤套	
l	①孬②劳涝唠[~叨]捞挠[～痒]痨③老恼脑⑤闹□[毒害：用药～死人，本字为闹。]	
ts	①召沼招昭诏朝[今~]蚤道糟②照[~护，看管]③早澡枣找⑤照兆赵罩躁燥皂灶造[文]	
tsʰ	①超钞[钱~]抄操②朝[姓，～代]潮巢槽③吵炒草⑤造[白]糙[粗~,～米]	
s	①烧稍捎梢臊骚②绍韶[~关]□[取笑，打闹]③少[多~]嫂扫[~地]⑤邵少[~年]潲[～食；～雨]扫[~帚]	
z	②饶[~命，求~]③绕[围~]扰⑤绕[~一圈]	
k	①高羔糕膏③稿搞⑤膏[~车，～油]窖告	
kʰ	③考烤⑤靠铐犒□[去掉：小心我~掉你的牙]	
ŋ	①爊[~白菜]②熬敖③袄⑤凹奥懊傲鳌[烙饼用具]	
x	①篙蒿[蓬~]薅[除田草]②号[呼~]毫豪壕③好[~坏]郝[姓]⑤耗好[喜~]浩号[~数]	
#iɔu		
p	①标彪③表裱婊⑤□[盯梢]	
pʰ	①飘漂②瓢嫖朴[姓]③漂[~白粉]瞟[~一眼]⑤票漂[~亮；放在水里~-~]	
m	①喵[猫叫]②苗描瞄[偷偷看]③秒渺杪[树梢]⑤庙妙	
t	①刁貂雕③屌[男性生殖器的俗称]⑤吊钓掉调[音~,~动。掉~头]	
tʰ	①挑[~水]②条调[~和，～味]③挑[~起来掉~头]⑤跳	
l	①□[量词，长方形的块。]②疗聊辽撩[~ 起来]嘹[~望]□[缝补]镣③了[～结]廖燎⑤料廖[姓]撂	
tɕ	①交郊教[～书]焦蕉椒骄娇缴[上~]浇②叫[乱说]③饺[文，~子]铰狡绞较搅剿矫侥⑤叫轿觉[睡~]教[～育，~他去]校[文，~对]酵[发~,～子]	
tɕʰ	①敲锹悄②乔侨桥荞樵瞧□[因干燥而弯曲]③巧⑤俏鞘[刀~]窍撬	
ȵ	③鸟⑤尿	
ɕ	①肖消宵霄硝销箫萧②肴淆嚣③小晓⑤孝效校[学~,上～,～对]笑	
Ø	①妖邀要[~求]腰么[~二三]吆[~喝]②摇谣窑姚③咬舀[~水]杳[~无音信]⑤跃要[想~,重~]耀	
#əu		
t	①都[~城]兜督篼嘟[~囔]②都[~是]毒读独牍犊[牛～子]嘟[~囔]③斗[升~]抖陡肚[腹~,鱼~,猪～]赌堵敨[展开，～气]笃蚪⑤豆逗斗[～争]度镀渡妒杜窦痘	
tʰ	①偷突秃②头投图涂途屠徒③土吐[~痰]⑤透兔吐[呕~]唾[~液，～沫]	
l	①录绿禄鹿赂②楼奴努鸬[~鹚]芦炉庐卢③娄搂篓卤虏鲁橹耧[播种用的农具]瘘⑤漏陋鹭[~鸶]露路怒陆	
ts	①舟州洲周邹粥骤租足[文，~球]②嘱卒[兵~]祝[庆~]轴逐筑竹烛③走阻组祖掫[望上~]⑤祝[～你快乐]咒皱绉纣[~王]昼宙肘助奏揍做	
tsʰ	①初粗促猝[仓~]畜[~牲]抽酬[报~]□[推：～到河里]聪[~明]②酬[～谢]仇愁绸稠筹锄[～头]③丑楚瞅⑤臭凑醋触族	
s	①嗽[咳~]搜飕馊叟疏蔬梳酥苏淑速收溲②赎蜀属熟③叔数[动词]手守首⑤瘦漱[]~口数[名词]嗦[鸟~子]诉素束速[~战～决]寿兽受授售	
z	①辱褥□[打人]②柔揉蹂⑤肉	
k	①勾钩沟购③狗苟⑤够构垢	
kʰ	①抠③口⑤扣寇	
ŋ	①欧呕[~吐]殴抠眍[又，眼~]讴鸥瓯②眍[又，眼~]③藕偶⑤怄[~气]沤[久漫水中]	
x	①齁[非常，如~咸]□[气管炎病人发出的咳嗽声，也称气管炎病人为～包]②侯瘊[~子]猴喉③吼⑤后候厚	
#iəu		
t	①丢	
l	①榴溜[～走]②留硫琉刘流馏③柳缕[丝~]⑤六陆溜[~下来，滑下来]	
tɕ	①阄[拈~]揪[一把～住]鸠纠白灸究咎柩②□[绞干，拧紧：把衣裳的水~干]③九久酒韭⑤旧舅救就	
tɕʰ	①丘秋邱蚯鳅□[烟熏眼睛]②囚泅游水求球仇[姓]酋道裘建逑③□[眼巴巴地等待]⑤□[速度慢]	
ȵ	①扭②牛③纽⑤谬	
ɕ	①修羞休③朽⑤秀锈绣袖嗅	
Ø	①忧优悠幽②由油邮游尤犹③有友酉⑤又诱右佑祐柚幼黝	
#an		
