se	5	33	射
tsʰe	1	55	車
po	2	13	薄
pʰo	2	13	婆
to	2	13	奪
tʰo	7	24	脫托
tso	2	13	著
so	7	24	索
tsʰo	5	33	錯
ko	7	24	鴿割各郭角
kʰo	7	24	渴闊殼
xo	2	13	河盒活
mo	7	24	末
no	2	13	鑼螺
po	7	24	撥剝
pʰo	7	24	潑
to	3	42	躲
tʰo	1	55	拖
tso	7	24	作桌鐲
so	3	42	鎖所
ko	5	33	個過
kʰo	5	33	課
xo	7	24	鶴霍
mo	5	33	磨
no	7	24	落
pʰo	5	33	破
to	1	55	多
tso	5	33	坐
ko	3	42	果
kʰo	3	42	可
xo	5	33	貨禍
mo	1	55	摸
tso	3	42	左
ko	1	55	歌
xo	3	42	火
xo	1	55	霍
pu	5	33	布簿步
pʰu	2	13	浮
fu	2	13	佛
ku	7	24	骨穀
kʰu	7	24	哭
xu	2	13	壺
u	2	13	吳
pʰu	3	42	譜
fu	7	24	福服
ku	3	42	古
kʰu	5	33	褲
xu	5	33	戶
u	7	24	物屋
pʰu	1	55	鋪
fu	5	33	付父富副婦縛
kʰu	3	42	苦
xu	3	42	虎
u	5	33	霧
fu	3	42	府
kʰu	1	55	箍
u	3	42	五武
u	1	55	烏
pi	7	24	筆逼壁
pʰi	2	13	皮鼻匹
ti	2	13	笛
tʰi	7	24	踢
tɕi	7	24	集急及吸吉極積擊
ɕi	2	13	徐席
tɕʰi	2	13	騎棋
mi	7	24	密
ni	2	13	泥犁梨
i	2	13	移姨
pi	3	42	比
pʰi	7	24	劈
ti	5	33	弟遞地
tʰi	5	33	剃
tɕi	5	33	寄記季
ɕi	7	24	習吸息惜錫
tɕʰi	7	24	七吃
mi	3	42	米
ni	7	24	立栗律力曆
i	7	24	一益
pʰi	5	33	屁
ti	1	55	低
tʰi	1	55	梯
tɕi	3	42	幾
ɕi	5	33	系戲
tɕʰi	5	33	去契器氣
ni	3	42	李
i	5	33	藝義意
tɕi	1	55	雞饑
ɕi	3	42	洗喜
tɕʰi	3	42	取
i	1	55	衣
ɕi	1	55	西溪希
tɕy	7	24	橘菊局
ɕy	5	33	豎樹
tɕʰy	2	13	除渠
y	2	13	如魚余
tɕy	5	33	鋸柱住句劇
ɕy	3	42	鼠許
tɕʰy	7	24	出曲
y	7	24	入
tɕy	3	42	舉主
ɕy	1	55	書輸
tɕʰy	1	55	區
y	5	33	遇芋裕玉
tɕy	1	55	豬
y	3	42	女呂雨
pei	5	33	貝幣背被
pʰei	2	13	賠
fei	2	13	肥
tei	5	33	對
tsei	5	33	罪醉
sei	2	13	隨
tsʰei	5	33	碎
mei	2	13	煤眉
nei	2	13	雷
pei	1	55	杯碑
pʰei	5	33	配
fei	5	33	肺費
tsei	3	42	嘴
sei	5	33	碎歲
mei	5	33	妹
nei	5	33	類
fei	1	55	飛
pæ	2	13	白
pʰæ	7	24	拍
tæ	7	24	得
tʰæ	7	24	特
tsæ	2	13	賊
sæ	2	13	蛇舌
tsʰæ	7	24	撤測拆擇策
kæ	7	24	格隔
kʰæ	7	24	刻客
xæ	7	24	黑
mæ	7	24	墨麥
ŋæ	7	24	額
pæ	7	24	北百
tsæ	7	24	折側窄摘
sæ	7	24	設虱塞色
pɑ	7	24	八
pʰɑ	2	13	爬
fɑ	2	13	罰
tɑ	7	24	搭達
tʰɑ	2	13	踏
tsɑ	2	13	雜閘
sɑ	7	24	殺
tsʰɑ	2	13	茶
xɑ	5	33	下
mɑ	5	33	罵
nɑ	7	24	蠟辣
ŋɑ	5	33	啞
pɑ	3	42	把
fɑ	7	24	法發
tɑ	5	33	大
tʰɑ	7	24	塔
tsɑ	7	24	紮
sɑ	1	55	沙杉
tsʰɑ	7	24	插擦
mɑ	3	42	馬
nɑ	1	55	拉
tɑ	3	42	打
pɑi	5	33	拜敗
pʰɑi	2	13	排牌
tɑi	5	33	袋帶
tʰɑi	2	13	台
sɑi	5	33	曬
tsʰɑi	2	13	財柴
kɑi	5	33	蓋戒
kʰɑi	1	55	開
xɑi	2	13	鞋還
mɑi	2	13	埋
nɑi	2	13	來
ŋɑi	2	13	岩
pɑi	3	42	擺
pʰɑi	5	33	派
