saʔ						撒萨飒杀铩刹煞	刷涮唰				
kaʔ						夹挟裌荚浃甲-(指~)戛嘎					
kʰaʔ						掐	轧(~花)揢				
ŋaʔ						鸭押压	轧(压到，夹到)				
xaʔ						瞎	狭匣狭-下-(一~子)				
niaʔ							略虐疟掠				
tɕiaʔ						觉=脚甲(~鱼)雀-					
tɕʰiaʔ						雀=怯鹊却确=恰剧	嚼				
ɕiaʔ						削峡侠	学				
iaʔ						约	钥药岳乐(音~)				
kuaʔ						刮括-(~弧)聒					
kʰuaʔ						括=(~号)	卡				
xuaʔ							滑=猾				
uaʔ						挖	滑-袜				
pəʔ						不					
pʰəʔ							勃				
məʔ							没				
fəʔ						佛(仿~)弗	佛(~教)				
vəʔ							勿物核-				
təʔ						得德跺-(~脚)					
tʰəʔ						掉-(丢失)	突特凸				
nəʔ							捏				
ləʔ							勒肋				
tsəʔ						仄啧责则摘谪职织					
tsʰəʔ						拆恻宅泽择侧测策册厕=(~所)秩	直值贼掷殖植				
səʔ						穑樯塞瑟涩色啬虱拭轼饰识式	食蚀				
tʂəʔ						蜇摺这只贽汁执质					
tʂʰəʔ						尺赤释-涉掣					
ʂəʔ						湿失适释=	十拾实室石射				
ʐəʔ							入				
kəʔ						格隔革胳嗝					
kʰəʔ						克刻咳客咯	隔				
ŋəʔ						额杌扼轭					
xəʔ						吓黑赫	核				
liəʔ							力历沥砺律猎列烈裂劣立粒笠栗溧				
tɕiəʔ						级急瘠吉即积脊给鲫亟岌迹绩激击寂					
tɕʰiəʔ						七柒漆吃迄	席辑藉集及疾极籍缉寂习				
ɕiəʔ						吸袭息熄惜析锡夕螅汐隙昔					
kuəʔ						骨					
kʰuəʔ							窟				
xuəʔ						忽					
tʂʰuəʔ						出					
ʂuəʔ							术述沭秫				
tɕyəʔ						橘蹶撅橛-					
tɕʰyəʔ						厥屈					
ɕyəʔ						穴戌谑	率(~领)蟀				
yəʔ						役疫域					
poʔ						搏博驳剥缚-					
pʰoʔ							薄雹				
moʔ							莫漠寞摸				
toʔ						耷					
tʰoʔ						托拓	踱				
noʔ							诺				
loʔ							烙酪铬骆络赂落乐戮				
tsoʔ						作					
tsʰoʔ							凿昨				
soʔ						索					
tʂoʔ						着					
tʂʰoʔ							着				
ʂoʔ							勺芍				
ʐoʔ							若弱				
koʔ						各阁角搁觉					
kʰoʔ						确-壳					
ŋoʔ						恶	鳄愕鄂谔腭				
xoʔ						霍=攉藿嚄郝	学-鹤				
kuoʔ						郭廓					
kʰuoʔ						扩廓					
xuoʔ						豁					
uoʔ						握沃	霍-(~闪)卧				
tɕyoʔ						桌卓捉					
tɕʰyoʔ						绰戳	镯局				
ɕyoʔ						畜蓄旭					
pɔʔ						百伯柏北卜					
pʰɔʔ						迫扑朴仆拍粕泊珀魄璞蹼濮帛	白铂				
mɔʔ							木沐牧目麦脉穆睦募末沫茉默				
fɔʔ						褔幅辐复腹袱蝠蝮馥覆	伏服腹匐				
tɔʔ						督笃					
tʰɔʔ						秃	犊读牍渎毒独				
lɔʔ							陆录绿六碌禄鹿漉辘麓氯				
tsɔʔ						足卒竺					
tsʰɔʔ						促	族俗续				
sɔʔ						缩速宿蓿肃啸粟僳夙					
tʂɔʔ						竹筑竺烛嘱祝粥菊掬					
tʂʰɔʔ						畜曲	浊触轴妯啄逐局				
ʂɔʔ						束畜蓄旭	嘱属赎熟塾孰蜀				
ʐɔʔ						郁育毓狱	肉褥辱欲浴				
kɔʔ						谷国					
kʰɔʔ						哭酷阔					
xɔʔ							获或惑				
piʔ						蹩鳖逼笔必臂毕壁璧瘪憋愎弼碧					
pʰiʔ						撇匹劈辟瞥霹癖	别鼻荸枇				
miʔ						灭密蜜觅蔑篾					
tiʔ						跌滴的嫡碟摘-					
tʰiʔ						碟贴帖铁踢惕剔蝶谍牒	狄籴迭翟(姓)荻迪涤敌笛				
niʔ							捏逆聂镊孽溺镍匿				
tɕiʔ						劫揭拮结洁诘疖节接哲折浙					
tɕʰiʔ						切窃妾讫彻撤澈辙	竭捷婕睫桀杰截协				
ɕiʔ						摄设歇泄慑胁揭雪	舌折(~本)				
iʔ						一乙噎益溢译亦壹驿绎缢邑挹佚轶昳奕弋抑逸揖	热日业叶邺页易				
pʊʔ						钵拨					
pʰʊʔ						泼					
kʊʔ						鸽割葛括合-(~算)蛤					
kʰʊʔ						渴阔嗑磕					
xʊʔ						喝褐	活=合盒涸阖				
ʊʔ						屋握沃	活				
tiʊʔ						掇					
tʰiʊʔ						脱	夺叠-				
tɕiʊʔ						决诀抉玦拙					
tɕʰiʊʔ						爵缺倔	绝崛攫				
ɕiʊʔ						说血恤					
iʊʔ							悦越月阅粤				
