Ǿu	5a	45	雾
tɕʰy	3	11	取柱
tɕʰy	5b	24	住曲
su	3	11	数
su	5a	45	数竖
ɕy	5a	45	树十[白读]
tɕy	5a	45	句剧锯[文读]
tɕʰy	1	33	区吹出
Ǿy	5a	45	遇芋裕玉浴
Ǿy	3	11	雨
tʰæ	1	33	胎
tʰæ	2	13	台
tʰuei	3	11	袋
læ	2	13	来
tsʰæ	5b	24	菜
tsʰæ	2	13	财柴
kæ	1	33	该街
kæ	3	11	改解
kʰæ	1	33	开
xæ	3	11	海蟹
ŋæ	5a	45	爱
pei	5a	45	贝币
tæ	5a	45	带
kæ	5a	45	盖戒
xæ	5b	24	害
pæ	5a	45	拜
pʰæ	2	13	排牌
mæ	2	13	埋
pæ	3	11	摆
pʰæ	5b	24	派败
mæ	3	11	买
mæ	5a	45	卖
sæ	5a	45	晒
xæ	2	13	鞋
ŋæ	3	11	矮
tsɿ	5a	45	制寺治
sɿ	5a	45	世四事试市式十[文读]
Ǿin	5a	45	艺任印
min	3	11	米[买～]
ti	1	33	低
tʰi	1	33	梯
tʰi	5b	24	剃弟递地
lin	2	13	泥林邻零[文读]
li	2	13	犁梨律
si	1	33	西
si	3	11	洗
tɕi	1	33	鸡饥
tɕʰi	1	33	溪
ɕi	5a	45	系戏
pei	1	33	杯碑
pʰei	5b	24	配
pʰei	2	13	赔
pʰei	3	11	背
mei	2	13	煤
mei	5a	45	妹
tuei	5a	45	对
luei	2	13	雷
tsʰuei	5b	24	罪
suei	5a	45	碎岁
fei	1	33	灰飞
Ǿuei	2	13	回危围
Ǿuei	5a	45	外[白读]卫位味胃
fei	5a	45	会肺费
kuæ	5a	45	怪
kʰuæ	5a	45	块
fæ	2	13	怀
fæ	5a	45	坏
kuæ	3	11	拐
kua	5a	45	挂
Ǿuæ	1	33	歪
kʰuæ	5b	24	快
Ǿua	5a	45	话滑
kuei	5a	45	桂贵
pʰi	2	13	皮匹
pʰi	3	11	被
tsɿ	3	11	紫纸指子
tsʰɿ	5b	24	刺字柿直
tsɿ	1	33	知资汁织
tsʰɿ	2	13	池迟祠
Ǿɘ	2	13	儿
tɕʰi	2	13	骑棋
ȵi	3	11	蚁
ȵi	5a	45	义
Ǿi	2	13	移姨
pi	3	11	比
pʰi	5b	24	屁鼻
min	2	13	眉民门明[文读]名[文读]
sɿ	3	11	死使
sɿ	1	33	师丝
Ǿɘ	5a	45	二
li	3	11	李
sɿ	2	13	时
Ǿɘ	3	11	耳
ɕi	3	11	喜
Ǿi	5a	45	意
tɕi	3	11	几
ɕi	1	33	希
Ǿi	1	33	衣
tsuei	3	11	嘴
suei	2	13	随
tsʰuei	2	13	垂
kuei	1	33	规龟骨
kʰuei	1	33	亏
kʰuei	3	11	跪
luei	5a	45	类
tsuei	5a	45	醉
tsuei	1	33	追
kʰuei	5b	24	柜
ɕyei	2	13	肥
Ǿn	3	11	尾[白读]
kuei	3	11	鬼
pɑɔ	3	11	宝饱
pɑɔ	5a	45	抱
mɑɔ	2	13	毛
mɑɔ	5a	45	帽
tɑɔ	1	33	刀
tʰɑɔ	3	11	讨
tʰɑɔ	5b	24	桃道
lɑɔ	3	11	脑老
tsɑɔ	3	11	早找
tsɑɔ	5a	45	灶罩
tsʰɑɔ	3	11	草
tsʰɑɔ	5b	24	糙造
sɑɔ	3	11	嫂
kɑɔ	1	33	高
kʰɑɔ	5b	24	靠
ŋɑɔ	2	13	熬
xɑɔ	3	11	好
xɑɔ	5b	24	号孝[白读]
pɑɔ	1	33	包
pʰɑɔ	5b	24	炮
mõ	1	33	猫[白读]
lɑɔ	5a	45	闹
tsua	1	33	抓
tsʰɑɔ	1	33	抄
tɕiə	1	33	交焦钩
kʰɑɔ	1	33	敲
ɕiə	5a	45	校瘦孝[文读]
piə	3	11	表
pʰiə	5b	24	票
miə	5a	45	庙
siə	3	11	小
siə	5a	45	笑
tɕʰiə	2	13	朝桥愁
tɕiə	5a	45	照叫够
ɕiə	1	33	烧削
Ǿiə	3	11	绕
tɕʰiə	5b	24	轿凑
Ǿiə	1	33	腰
Ǿiə	5a	45	要
Ǿiə	2	13	摇
tiə	5b	24	鸟[白读]
tiə	5a	45	钓
tʰiə	2	13	条头
liə	5a	45	料
siə	1	33	箫
mu	3	11	母
tiə	3	11	抖
tʰiə	1	33	偷
tʰiə	3	11	豆[白读]
liə	2	13	楼
tɕiə	3	11	走狗
tɕʰiə	3	11	口
Ǿəu	3	11	藕
xəu	5b	24	后
xəu	3	11	厚
pʰɑɔ	2	13	浮
liəu	2	13	流
tsiəu	3	11	酒
siəu	1	33	修
siəu	5a	45	袖
tɕʰiəu	1	33	抽
tɕʰiəu	2	13	绸球
tɕiəu	1	33	州粥
tɕʰiəu	5b	24	臭旧畜
ɕiəu	3	11	手
ɕiəu	5a	45	寿熟
tɕiəu	3	11	九
tɕʰiəu	3	11	舅
ȵiuŋ	2	13	牛
ɕiəu	1	33	休
Ǿiəu	1	33	优
Ǿiəu	3	11	有
Ǿiəu	5a	45	右幼
Ǿiəu	2	13	油
tiəu	1	33	丢竹
tʰã	1	33	贪
tʰã	2	13	潭弹
lã	2	13	南蓝难兰
tsʰã	2	13	蚕
kã	3	11	感敢减
xã	2	13	含咸
ŋã	5a	45	暗岸
ta	1	33	搭
tʰa	5b	24	踏塔
la	1	33	拉
tsa	5b	24	杂闸
ko	5b	24	鸽各郭国
tã	3	11	胆
tʰã	3	11	毯淡
sã	1	33	三衫山
kã	1	33	甘肝奸肩间
xã	3	11	喊
la	5b	24	蜡
tsʰuõ	5b	24	赚
tsʰa	1	33	插擦拆
ka	1	33	夹甲[指～]
kã	5a	45	监
ŋæ	2	13	岩
ŋa	1	33	鸭额[～头]
Ǿia	1	33	黏
tsiɛ̃	1	33	尖
tsʰiɛ̃	1	33	签
tsã	5a	45	占战
ȵiɛ̃	3	11	染捏
tɕʰiɛ̃	2	13	钳层
ȵiɛ̃	5a	45	验厌念热
ɕiɛ̃	3	11	险显
ȵiɛ̃	2	13	炎盐严延年
tsiɛ	1	33	接节截
tɕiɛ	1	33	折
Ǿiɛ	5a	45	叶
tɕiɛ̃	5a	45	剑建健见
tɕʰiɛ̃	5b	24	欠
ȵiɛ̃	5b	24	业孽
tiɛ̃	3	11	点典等
tʰiɛ̃	5b	24	店
tʰiɛ̃	1	33	添天
tʰiɛ̃	2	13	甜田藤
ɕiɛ̃	2	13	嫌
tiɛ	5b	24	跌得
tʰiɛ	5b	24	贴碟
ɕiɛ	5b	24	协
fã	5a	45	犯饭
fa	5b	24	法罚[文读]
pʰin	3	11	品
tsin	5a	45	浸进
sin	1	33	心新星[文读]
tɕʰin	2	13	寻琴勤程
tsʰən	2	13	沉陈城
siɛ̃	1	33	参先僧
tɕin	1	33	针金筋贞经
ɕin	1	33	深身升声[文读]
Ǿin	1	33	音
li	5a	45	立栗力历
tsʰi	5b	24	集
si	5b	24	习息惜席
tɕi	5b	24	急及吉击
ɕi	5b	24	吸
tã	1	33	单
tʰã	5b	24	炭
lã	3	11	懒
lã	5a	45	烂
sã	3	11	伞
kʰã	5b	24	看
xã	5b	24	汉限
xõ	5a	45	汗换放
ŋã	1	33	安
ta	5b	24	达
la	5a	45	辣
pã	5a	45	扮
ŋã	3	11	眼
pa	1	33	八
tsa	1	33	扎摘
pã	1	33	班
pã	3	11	板
mã	5a	45	慢
Ǿã	2	13	颜
piɛ̃	5a	45	变便
pʰiɛ̃	5b	24	骗片
miɛ̃	2	13	棉
miɛ̃	5a	45	面面篾
liɛ̃	2	13	连莲能[白读]
tsiɛ̃	3	11	剪
tsʰiɛ̃	3	11	浅
tsʰiɛ̃	2	13	钱前
ɕyɛ̃	1	33	鲜
siɛ̃	5a	45	线
tɕʰyɛ̃	2	13	缠全传船权
ɕiɛ̃	5a	45	扇善现县
tɕʰiɛ̃	3	11	件肯[白读]
pʰiɛ	5b	24	别
miɛ	5b	24	灭
liɛ	5b	24	列
tɕʰiɛ	1	33	撤
ɕiɛ	5a	45	舌设
tɕiɛ	5b	24	杰结
Ǿiɛ̃	2	13	言
ɕiɛ	1	33	歇
piɛ̃	3	11	扁
tiɛ̃	5a	45	垫凳
tɕʰiɛ̃	1	33	牵
ȵiɛ̃	1	33	烟恩[白读]
piɛ	1	33	憋
tʰiɛ	1	33	铁
tsʰiɛ	1	33	切
põ	1	33	搬帮
põ	5a	45	半棒
pʰõ	5b	24	判胖
pʰõ	2	13	盘
mõ	3	11	满
tõ	1	33	端
tõ	5b	24	短
tʰõ	3	11	断
lõ	3	11	暖
lõ	5a	45	乱浪
sõ	1	33	酸闩霜双
sõ	5a	45	算
kõ	1	33	官钢光江[白读]
kʰõ	1	33	宽糠筐
xõ	1	33	欢慌方
Ǿuã	2	13	完顽还
Ǿõ	3	11	碗网
po	5b	24	拨
pʰo	5b	24	泼薄破[文读]
mo	5b	24	末摸
tʰua	1	33	脱
to	5b	24	夺
Ǿua	1	33	挖
kuã	1	33	关
kuã	5a	45	惯
xa	2	13	还
Ǿuã	1	33	弯
sua	1	33	刷
kua	5b	24	刮
ɕyɛ̃	3	11	选
tɕyɛ̃	3	11	转卷
tɕyɛ̃	5a	45	传
tɕyɛ̃	1	33	砖
ȵyɛ̃	3	11	软远
tɕʰyɛ̃	1	33	圈
Ǿyɛ̃	2	13	圆园
ȵyɛ̃	5a	45	院月[白读]
ȵyɛ̃	2	13	铅原
tɕyɛ	5b	24	绝决
suei	1	33	雪
fã	3	11	反
fã	1	33	翻
mã	3	11	晚[白读]
Ǿuã	5a	45	万
tɕʰyɛ̃	5b	24	劝
ȵyɛ̃	1	33	冤
Ǿua	5b	24	袜
Ǿyɛ	5b	24	越月[文读]
tɕʰyɛ	5b	24	缺
ɕyɛ	1	33	血
tʰin	1	33	吞厅[文读]
tɕiɛ̃	1	33	根
xɛ̃	5b	24	恨
pʰin	2	13	贫盆瓶平[文读]
tsʰin	1	33	亲清[文读]青[文读]
tsən	5a	45	镇震俊证正
ɕin	2	13	神辰形
Ǿn	2	13	人
tɕʰin	5b	24	认秤庆近[文读]
tɕin	3	11	紧
Ǿin	2	13	银蝇迎
Ǿin	3	11	引隐影[文读]
pi	5b	24	笔逼
min	5a	45	密命[文读]
tsʰi	1	33	七
tsɿ	5b	24	侄
siɛ	1	33	虱塞
sɿ	5b	24	实失食
Ǿn	1	33	日[白读]
Ǿi	5b	24	一益日[文读]
tɕin	5a	45	劲镜
tɕʰin	3	11	近[白读]
pin	3	11	本柄饼[文读]
tin	1	33	墩
lən	5a	45	嫩
tsʰən	1	33	村
tsʰən	5b	24	寸
tuən	1	33	蹲
sən	1	33	孙
kuən	3	11	滚
kʰuən	5b	24	困
fən	1	33	婚分
fən	2	13	魂坟横
Ǿuən	1	33	温
tsu	5b	24	卒族足
luən	2	13	轮
sən	3	11	笋省
tɕyn	3	11	准
tɕʰyn	1	33	春
tɕʰyn	2	13	唇裙
ɕyn	5a	45	顺粪[白读]
ɕyn	2	13	纯绳
Ǿyn	5a	45	闰运
tɕyn	1	33	均军
Ǿyn	2	13	匀云营
tɕy	5b	24	橘菊局
fən	3	11	粉
min	1	33	蚊[白读]
Ǿuən	5a	45	问
ɕyn	1	33	熏
Ǿu	5b	24	物握
mõ	2	13	忙
tõ	3	11	党
tʰõ	1	33	汤
tʰõ	2	13	糖
tsʰõ	1	33	仓疮窗
tʰo	5b	24	托
lo	5a	45	落
tso	5b	24	作着镯
so	1	33	索缩
Ǿo	5b	24	恶
ȵyõ	2	13	娘
liɑ̃	3	11	两领[白读]
liɑ̃	5a	45	亮
tsiɑ̃	1	33	浆
tsʰiɑ̃	3	11	抢
tsʰiɑ̃	5b	24	匠
siɑ̃	3	11	想
tɕʰiɑ̃	5b	24	像[动]
tɕyõ	1	33	张章姜
tɕʰyõ	2	13	长
tiɑ̃	1	33	装[～饭]钉
tsõ	5a	45	壮
tsʰõ	2	13	床
tɕʰyõ	3	11	厂
tɕʰyõ	5b	24	唱
ɕyõ	1	33	伤声[白读]
ɕyõ	2	13	尝
ɕyõ	3	11	上响
ȵyõ	5a	45	让样
ɕyõ	5a	45	向
ȵyõ	1	33	秧
ȵyõ	3	11	痒
tɕʰyo	5b	24	雀
ɕyo	5a	45	勺
Ǿyo	5b	24	弱约
tɕyo	1	33	脚
Ǿyo	5a	45	药
Ǿõ	2	13	黄王
xõ	3	11	纺
xõ	2	13	房防行
kʰõ	2	13	狂
Ǿõ	5a	45	旺
põ	3	11	绑
tsõ	1	33	桩装[服～]
tsʰõ	3	11	撞
kõ	3	11	讲[白读]
ɕiɑ̃	2	13	降
xõ	5b	24	项[白读]
po	1	33	剥
tso	1	33	桌
kʰo	1	33	壳
pʰuŋ	2	13	朋棚蓬
tiɛ̃	1	33	灯
pɘ	5b	24	北百
mɘ	5b	24	墨麦
tʰɘ	5b	24	特
tɕʰiɛ	5b	24	贼侧测
kʰɘ	5b	24	刻客[文读]
xɘ	1	33	黑
pin	1	33	冰兵
ɕin	5a	45	剩兴
siɛ	5b	24	色
muŋ	3	11	猛
ta	3	11	打
lɑ̃	3	11	冷
sɑ̃	1	33	生
kən	1	33	更耕
kən	3	11	梗
kʰɑ̃	1	33	坑
ŋɑ̃	5a	45	硬
pʰa	1	33	拍
pʰa	5b	24	白
tsʰa	5b	24	择
tsɘ	5b	24	窄
kɘ	5b	24	格隔
kʰa	1	33	客[白读]
tsɑ̃	1	33	争[白读]
tsʰɘ	5b	24	策
pʰiɑ̃	2	13	平[白读]
pʰiɑ̃	5b	24	病
miɑ̃	2	13	明[白读]名[白读]
miɑ̃	5a	45	命[白读]
ȵiɑ̃	3	11	影[白读]
piɑ̃	3	11	饼[白读]
tsiɑ̃	3	11	井
tsʰiɑ̃	1	33	清[白读]青[白读]
tsʰin	5b	24	静
sin	5a	45	姓
tsən	3	11	整
tɕʰiɑ̃	1	33	轻
ȵiɑ̃	2	13	赢
tsi	5b	24	积
tin	3	11	顶
tʰiɑ̃	1	33	厅[白读]
tʰiɑ̃	5b	24	听
tʰin	2	13	停
tʰiɑ̃	3	11	挺
tʰin	5b	24	定
liɑ̃	2	13	零[白读]
siɑ̃	1	33	星[白读]
pia	1	33	壁
pʰia	1	33	劈
tʰia	1	33	踢
ti	5b	24	笛
sia	1	33	锡
tɕʰia	1	33	吃
ɕiuŋ	1	33	兄凶
Ǿiuŋ	2	13	荣容
Ǿiuŋ	3	11	永拥
tuŋ	1	33	东冬
tuŋ	3	11	懂
tuŋ	5a	45	冻
tʰuŋ	1	33	通
tʰuŋ	3	11	桶动统
tʰuŋ	5b	24	痛洞
tʰuŋ	2	13	铜
luŋ	1	33	聋
luŋ	5a	45	弄
tsuŋ	5a	45	粽
tsʰuŋ	1	33	葱
suŋ	5a	45	送宋
kuŋ	1	33	公宫恭
kʰuŋ	3	11	孔
xuŋ	1	33	烘风丰封蜂
xuŋ	2	13	红
Ǿuŋ	1	33	翁
muŋ	1	33	木
tʰu	5b	24	读
lu	5b	24	鹿
kʰu	1	33	哭
luŋ	2	13	脓浓龙
suŋ	1	33	松
tu	5b	24	毒
xuŋ	5a	45	凤缝
muŋ	5a	45	梦
tsuŋ	1	33	中终
tɕʰiuŋ	5b	24	虫
tɕʰiuŋ	1	33	充冲
tɕʰiuŋ	2	13	穷
ɕiuŋ	2	13	熊雄
fu	5b	24	福服
muŋ	5b	24	目
liəu	5a	45	六
su	5b	24	宿赎属
ɕiəu	5b	24	叔
ȵiuŋ	1	33	肉
Ǿiəu	5b	24	育褥
tsʰuŋ	2	13	松
tɕʰiuŋ	3	11	重
tɕiuŋ	3	11	肿
tɕiuŋ	5a	45	种
kʰuŋ	5b	24	共
Ǿiuŋ	5a	45	用
liəu	1	33	绿
tɕiəu	5b	24	烛
pʰã	5b	24	办
tsʰã	3	11	铲产
