// HSD Syllabary Data Partition
// 地区：山西省-晉中市-和順縣-義興鎮
// 来源：劉圓圓《山西和順方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-晉中市-和順縣-義興鎮
@SRC	劉圓圓《山西和順方言語音研究》

@INI	p	pʰ	m	v	t	tʰ	n	l	ts	tsʰ	s	ʂ	ʐ	x	∅
@FIN	a
@TON	陰平	42
@TON	陽平	22
@TON	上聲	53
@TON	去聲	24

// Initial	Final	Tone	CharList (Space separated)
p	a	陰平	巴 芭 疤 浜{沙家~} 爬{~山}
p	a	上聲	把1{~握，~守，一~}
p	a	去聲	霸 把2{柄，車~} 壩{堤~} 爸 罷 耙1{~地}
pʰ	a	陰平	爬{~山} 琶{琵~} 杷{枇~} 耙2{~地}
pʰ	a	去聲	怕 帕
m	a	陰平	媽 麻 蟆{蛤~}
m	a	上聲	馬 碼{密~} 子 螞{~蚱}
m	a	去聲	罵
v	a	陰平	蛙 窪 挖
v	a	上聲	瓦1
v	a	去聲	瓦2{動詞}
t	a	上聲	打
t	a	去聲	大
tʰ	a	陰平	他
n	a	陽平	拿
n	a	上聲	哪{~個}
l	a	陰平	拉
ts	a	陰平	楂{山~} 渣
ts	a	陽平	咱 雜{~亂}
ts	a	上聲	咋 拃{張開大拇指和中指量尺寸}
ts	a	去聲	詐 榨{~油} 炸{~彈} 乍 柵{~欄}
tsʰ	a	陰平	叉 杈{枝~} 差{~別，~不多}
tsʰ	a	陽平	茶 搽 茬 查{調~} 雜{七~八羅：形容亂七八糟}
tsʰ	a	去聲	岔{三~路}
s	a	陰平	沙 紗
s	a	上聲	灑 撒
s	a	去聲	廈1 薩 霎{~時間} □{洗滌}
ʂ	a	上聲	傻
ʐ	a	陰平	□{人家的合音}
x	a	陰平	哈 蛤
∅	a	陰平	阿 啊
// HSD Syllabary Data Partition
// 地区：山西省-晉中市-和順縣-義興鎮
// 来源：劉圓圓《山西和順方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-晉中市-和順縣-義興鎮
@SRC	劉圓圓《山西和順方言語音研究》

@INI	p	pʰ	m	v	t	tʰ	n	l	ts	tsʰ	s	k	kʰ	ŋ	x
@FIN	ai
@TON	陰平	42
@TON	陽平	22
@TON	上聲	53
@TON	去聲	24

// Initial	Final	Tone	CharList (Space separated)
p	ai	陽平	白
p	ai	上聲	擺
p	ai	去聲	拜 鞴{風箱} 稗 敗
pʰ	ai	陽平	排 牌
pʰ	ai	去聲	派
m	ai	上聲	買
m	ai	去聲	賣 邁
v	ai	陰平	歪
v	ai	上聲	崴{~了腳}
v	ai	去聲	外
t	ai	陰平	呆
t	ai	去聲	戴 貸 待 怠 殆 代 袋 帶 大2{~夫}
tʰ	ai	陰平	胎 苔{舌~，青~}
tʰ	ai	陽平	臺 抬
tʰ	ai	去聲	態 太 泰
n	ai	上聲	乃 奶
n	ai	去聲	耐 奈
l	ai	陽平	來
l	ai	去聲	賴 癩
ts	ai	陰平	災 栽 齋
ts	ai	上聲	宰 載{半~，滿~，~重}
ts	ai	去聲	再 在 債 寨
tsʰ	ai	陰平	猜 釵 差{出~} 腮{~幫}
tsʰ	ai	陽平	才 材 財 裁 豺 柴
tsʰ	ai	上聲	彩 采 睬
