駕	ke3	kɛ5										
嫁	ke3	kɛ5										
牙	ge5	gɛ2										
芽	ge5	gɛ2										
衙	ge5	gɛ2										
雅	nɡia2	ŋia3										
訝	gia3	gia5										
迓	gia3	gia5										
蝦	he5	hɛ2										
嚇	hennh4	hɛ̃ʔ7										
嚇	heh4	hɛʔ7		又								
霞	hia5	hia2										
遐	hia5	hia2										
瑕	hia5	hia2										
下	ke6	kɛ4		懸~								
下	e6	ɛ4-										
下	hia6	hia4=										
夏	he7	hɛ6										
廈	he7	hɛ6										
暇	hia5	hia2										
暇	hia3	hia5		又								
丫	a1	a1										
鴉	a1	a1										
啞	e2	ɛ3										
亞	a1	a1										
亞	a3	a5		又								
姐	tsia2	tsia3		小~								
姐	tse2	tsɛ3=										
借	tsioh4	tsiɔʔ7										
且	tshiann2	tsʰiã3										
藉	tsia6	tsia4										
褯	tsoih4	tsɔiʔ7										
褯	tsia6	tsia4=										
些	se1	sɛ1										
寫	sia2	sia3										
瀉	sia3	sia5										
卸	sia3	sia5										
邪	sia5	sia2										
斜	sia5	sia2										
斜	sia1	sia1		又								
謝	tsia7	tsia6-		姓氏								
謝	sia7	sia6										
爹	tia1	tia1										
遮	tsia1	tsia1										
者	tsia2	tsia3										
蔗	tsia3	tsia5										
車	kur1	kə1										
車	tshia1	tsʰia1										
扯	tshe2	tsʰɛ3										
蛇	tsua5	tsua2										
射	sia7	sia6										
奢	tshia1	tsʰia1										
賒	tshia1	tsʰia1										
舍	sia3	sia5										
赦	sia3	sia5										
社	sia	sia										
惹	dzia2	dzia3										
耶	ia5	ia2										
耶	ia7	ia6		又								
耶	e7	ɛ6		又								
椰	ia5	ia2										
爺	ia5	ia2										
冶	ia2	ia3										
也	ia2	ia3										
野	ia2	ia3										
夜	ia7	ia6										
傻	sa6	sa4										
耍	surnɡ2	səŋ3*										
瓜	kue1	kuɛ1										
蝸	ua1	ua1										
寡	kua2	kua3										
剮	kua2	kua3										
咵	khua1	kʰua1										
垮	khua1	kʰua1										
跨	khua1	kʰua1										
娃	ua1	ua1										
瓦	hia6	hia4		厝~								
瓦	hue2	huɛ3		~刀								
瓦	ua1	ua1=										
瓦	ua2	ua3=										
花	hue1	huɛ1										
花	hua1	hua1=										
化	hue3	huɛ5										
化	hua3	hua5=										
華	hua5	hua2										
華	hua1	hua1		又								
蛙	ua1	ua1										
窪	ua1	ua1										
補	pou2	pɔu3										
譜	phou2	pʰɔu3										
布	pou3	pɔu5										
布	pu3	pu5=										
鋪	phou3	pʰɔu5										
普	phou2	pʰɔu3										
浦	phou2	pʰɔu3										
怖	pu3	pu5										
菩	phu5	pʰu2										
蒲	phu5	pʰu2										
脯	pou2	pɔu3										
部	pou6	pɔu4										
簿	phou6	pʰɔu4										
步	pou7	pɔu6										
捕	pu6	pu4										
埠	pou1	pɔu1										
模	bou5	bɔu2-		模子								
模	mo5	mɔ2										
暮	mo6	mɔ4										
墓	mo6	mɔ4										
募	mo6	mɔ4										
慕	mo6	mɔ4										
都	tou1	tɔu1										
堵	tu2	tu3										
賭	tu2	tu3										
妒	kou3	kɔu5										
妒	tou3	tɔu5										
蠹	tsu3	tsu5*										
蠹	tu3	tu5										
土	thou2	tʰɔu3										
吐	thou3	tʰɔu5										
兔	thou3	tʰɔu5										
途	thu5	tʰu2										
屠	tou5	tɔu2										
圖	tou5	tɔu2										
圖	thu5	tʰu2=										
徒	thu5	tʰu2										
肚	tou2	tɔu3										
肚	tou6	tɔu4		牛~								
杜	tou6	tɔu4										
度	tou7	tɔu6										
渡	tou7	tɔu6										
鍍	tou7	tɔu6										
奴	nou5	nɔu2										
奴	nou1	nɔu1		又								
努	no3	nɔ5										
怒	no3	nɔ5										
盧	lou5	lɔu2-		姓氏								
盧	lu5	lu2										
爐	lou5	lɔu2										
鹵	lou2	lɔu3										
魯	lu2	lu3										
櫓	lou2	lɔu3										
櫓	lou6	lɔu4										
櫓	lu2	lu3=										
虜	lu2	lu3										
露	lou3	lɔu5		又								
露	lou7	lɔu6										
路	lou7	lɔu6										
賂	lu6	lu4										
租	tsou1	tsɔu1										
祖	tsou2	tsɔu3										
組	tsu1	tsu1										
做	tso3	tsɔ5										
粗	tshou1	tsʰɔu1										
醋	tshou3	tsʰɔu5										
錯	tsho3	tsʰɔ5										
措	tshu3	tsʰu5										
蘇	sou1	sɔu1										
酥	sou1	sɔu1										
素	sou3	sɔu5-		味~								
素	su3	su5										
塑	sok4	sɔk7										
訴	su3	su5										
嗉	su3	su5										
辜	kou1	kɔu1-		姓氏								
辜	ku1	ku1										
孤	kou1	kɔu1										
箍	khou1	kʰɔu1										
姑	kou1	kɔu1										
估	kou2	kɔu3										
古	kou2	kɔu3										
賈	kou2	kɔu3										
股	kou2	kɔu3										
鼓	kou2	kɔu3										
蠱	ku2	ku3										
故	ku3	ku5										
顧	kou3	kɔu5-		姓氏								
顧	ku3	ku5										
固	ku3	ku5										
雇	kou3	kɔu5										
枯	kou1	kɔu1										
苦	khou2	kʰɔu3										
庫	khou3	kʰɔu5										
褲	khou3	kʰɔu5										
梧	nɡo5	ŋɔ2										
吾	u5	u2										
吳	gou5	gɔu2										
五	nɡou6	ŋɔu4										
五	nɡou2	ŋɔu3=										
午	nɡou2	ŋɔu3										
伍	nɡou2	ŋɔu3										
悟	nɡo6	ŋɔ4										
誤	gou7	gɔu6										
呼	khou1	kʰɔu1										
呼	hu1	hu1=										
虎	hounn2	hɔũ3										
滸	hu2	hu3										
戽	hou6	hɔu4										
乎	hu1	hu1										
壺	hu5	hu2										
瓠	pu5	pu2*										
瓠	hu6	hu4										
胡	ou5	ɔu2										
胡	hu5	hu2=										
狐	hou5	hɔu2										
狐	hu5	hu2=										
湖	ou5	ɔu2										
鈑	ponninn2	pɔĩ3										
鈑	panɡ2	paŋ3=										
戶	hou6	hɔu4										
滬	hu6	hu4										
互	hu6	hu4										
護	hu6	hu4										
烏	ou1	ɔu1										
汙	u1	u1										
塢	u1	u1										
惡	oh4	ɔʔ7		難								
惡	ak4	ak7										
女	nurnɡ2	nəŋ3										
女	ni2	ni3=		釣～								
廬	lou5	lɔu2										
廬	lu5	lu2=										
驢	lur5	lə2										
呂	lur6	lə4										
侶	lur6	lə4										
旅	li2	li3										
慮	lur6	lə4										
濾	lur6	lə4										
蛆	tshur1	tsʰə1										
蛆	tsu1	tsu1=										
疽	tsu1	tsu1										
胥	su1	su1										
絮	su6	su4										
徐	tshur5	tsʰə2										
序	su6	su4										
緒	su6	su4										
敘	su6	su4										
豬	tur1	tə1										
著	tu3	tu5										
著	tioh8	tiɔʔ8		又								
著	tioh4	tiɔʔ7		又，沉~								
著	toh8	tɔʔ8		～火								
褚	su2	su3		姓氏								
褚	tu2	tu3										
除	tur5	tə2										
儲	thu5	tʰu2										
苧	tiu6	tiu4										
箸	tur7	tə6										
阻	tso2	tsɔ3										
初	tshiu1	tsʰiu1										
初	tsho1	tsʰɔ1=										
楚	tsho2	tsʰɔ3										
鋤	tur5	tə2										
鋤	thur5	tʰə2		又								
鋤	tsho5	tsʰɔ2=										
疏	so1	sɔ1										
蔬	so1	sɔ1										
梳	siu1	siu1										
所	so2	sɔ3										
諸	ta1	ta1		~夫（男性）								
諸	tsu	tsu										
煮	tsur5	tsə2										
處	tshu2	tsʰu3										
書	tsur1	tsə1										
舒	tshur1	tsʰə1		~開								
舒	su1	su1=										
鼠	tshur2	tsʰə3										
暑	su2	su3										
黍	siu2	siu3-										
黍	su2	su3										
庶	su4	su7										
恕	su4	su7										
墅	su2	su3										
薯	tsur5	tsə2										
署	su2	su3										
如	dzu5	dzu2										
汝	lur2	lə3										
汝	dzur2	dzə3=										
居	kur1	kə1										
居	kur1	kə1										
車	kur1	kə1										
舉	kur2	kə3										
鋸	kur3	kə5										
據	kur6	kə4										
墟	hur1	hə1										
去	khur3	kʰə5										
渠	khur5	kʰə2										
巨	kur6	kə4										
距	kur6	kə4										
拒	kur6	kə4										
遽	kur6	kə4										
魚	hur5	hə2										
漁	hur5	hə2										
語	gur2	gə3										
禦	ur6	ə4										
禦	gur6	gə4		又								
虛	hur1	hə1										
噓	hur1	hə1										
許	khou2	kʰɔu3-		姓氏								
許	hur2	hə3										
淤	ur3	ə5										
於	i1	i1										
餘	ur5	ə2										
與	ur2	ə3										
譽	ur6	ə4										
預	ur6	ə4										
豫	ur6	ə4										
夫	pou1	pɔu1		諸~								
夫	hu1	hu1=										
膚	hu1	hu1										
甫	phou2	pʰɔu3										
斧	pou2	pɔu3										
府	hu2	hu3										
腑	hu2	hu3										
俯	hu2	hu3										
賦	hu3	hu5										
傅	pou3	pɔu5										
傅	hu3	hu5=										
付	hu3	hu5										
敷	pou1	pɔu1										
敷	hu1	hu1=										
俘	hu1	hu1										
撫	bu2	bu3										
赴	hu3	hu5										
訃	hu3	hu5										
符	hu5	hu2										
扶	hu5	hu2										
釜	hu2	hu3										
腐	hu1	hu1										
腐	hu7	hu6		又								
輔	hu6	hu4										
父	pe6	pɛ4										
父	hu6	hu4=										
父	hu2	hu3		又								
附	hu3	hu5										
毋	bo5	bɔ2										
毋	m6	m4		又								
巫	bu5	bu2										
誣	bu5	bu2										
無	bo5	bɔ2										
無	bu5	bu2										
舞	bu2	bu3										
侮	bu2	bu3										
武	bu2	bu3										
鵡	bu2	bu3										
霧	bu7	bu6										
務	bu6	bu4										
縷	lu2	lu3										
屢	lu2	lu3										
趨	tshu1	tsʰu1										
取	tshu2	tsʰu3										
娶	tshua7	tsʰua6*										
娶	tshu2	tsʰu3										
趣	tshu3	tsʰu5										
聚	tsu6	tsu4										
需	su1	su1										
須	tshiu1	tsʰiu1										
須	su1	su1=										
鎢	ou1	ɔu1										
續	sok8	sɔk8										
蛛	tu1	tu1										
株	tu1	tu1										
株	tsu1	tsu1=										
誅	tu1	tu1										
誅	tsu1	tsu1=										
駐	tsu3	tsu5										
注	tsu3	tsu5										
廚	tou5	tɔu2										
柱	thiou6	tʰiɔu4										
住	tiu7	tiu6										
住	tsu6	tsu4=										
芻	tshu1	tsʰu1										
雛	tshu1	tsʰu1										
數	siou3	siɔu5										
數	su3	su5=										
珠	tsiu1	tsiu1-										
珠	tsu1	tsu1										
朱	tsu1	tsu1										
主	tsu2	tsu3										
注	tsu3	tsu5										
鑄	tsu3	tsu5										
樞	khu1	kʰu1										
輸	su1	su1										
戍	sue3	suɛ5										
殊	su5	su2										
豎	su6	su4										
樹	tshiu1	tsʰiu1										
樹	su6	su4=										
儒	dzu5	dzu2										
乳	dzu2	dzu3										
拘	khu1	kʰu1										
駒	khu1	kʰu1										
俱	ku6	ku4										
矩	kur2	kə3										
句	ku3	ku5										
區	khu1	kʰu1										
驅	khu1	kʰu1										
瞿	khur5	kʰə2		姓氏								
瞿	kur6	kə4										
具	ku6	ku4										
懼	ku6	ku4										
虞	nɡo5	ŋɔ2										
愚	nɡo5	ŋɔ2										
娛	gu5	gu2										
娛	hu5	hu2		又，～乐								
遇	nɡo6	ŋɔ4										
寓	nɡo6	ŋɔ4										
籲	u1	u1										
迂	u1	u1										
於	u1	u1										
盂	hu5	hu2										
雨	hou6	hɔu4										
雨	u2	u3=										
禹	u2	u3										
宇	u2	u3										
羽	u2	u3										
芋	ou7	ɔu6										
逾	dzu5	dzu2										
榆	dzu5	dzu2										
愉	dzu5	dzu2										
愈	dzu2	dzu3										
喻	dzu6	dzu4										
裕	dzu6	dzu4										
獃	tai1	tai1										
獃	nɡai5	ŋai2		又								
戴	ti3	ti5										
戴	to3	tɔ5		又，姓氏								
戴	tai3	tai5=										
胎	tho1	tʰɔ1										
臺	thai5	tʰai2										
臺	tai5	tai2										
態	thai3	tʰai5										
貸	tai3	tai5										
臺	thai5	tʰai2										
苔	ti5	ti2										
抬	thai5	tʰai2										
殆	tai6	tai4										
待	thai6	tʰai4										
怠	tai6	tai4										
代	to7	tɔ6										
代	thoi3	tʰɔi5*										
代	tai3	tai5=										
袋	to7	tɔ6										
乃	nai2	nai3										
乃	nai6	nai4		又								
耐	nai6	nai4										
來	lai5	lai2										
災	tsai1	tsai1										
栽	tsai1	tsai1										
宰	tsai2	tsai3										
載	tsai2	tsai3										
再	tsai3	tsai5										
載	tsai3	tsai5										
猜	tshai1	tsʰai1										
采	tshai2	tsʰai3										
睬	tshai2	tsʰai3										
彩	tshai2	tsʰai3										
菜	tshai3	tsʰai5										
裁	tshai5	tsʰai2										
材	tshai5	tsʰai2										
才	tsai5	tsai2		秀~								
才	tshai5	tsʰai2										
纔	tshai5	tsʰai2										
財	tshai5	tsʰai2										
在	to6	tɔ4*										
在	tsai6	tsai4										
腮	sai1	sai1										
賽	sai3	sai5										
該	kai1	kai1										
改	koi2	kɔi3										
溉	khai3	kʰai5										
概	khai3	kʰai5										
開	khui1	kʰui1										
開	khai1	kʰai1=										
凱	khai2	kʰai3										
愷	khai2	kʰai3										
慨	khai2	kʰai3										
慨	khai3	kʰai5		又								
呆	tai1	tai1										
礙	gai7	gai6										
海	hai2	hai3										
孩	hai5	hai2										
亥	hai6	hai4										
哀	ai1	ai1										
埃	ai1	ai1										
唉	ai1	ai1										
唉	ai7	ai6										
愛	ainn3	aĩ5										
貝	pue6	puɛ4										
沛	phai3	pʰai5										
帶	tua3	tua5										
泰	thai3	tʰai5										
太	thai3	tʰai5										
大	tua7	tua6										
大	tai6	tai4=										
奈	nai6	nai4										
賴	lua7	lua6										
賴	nai6	nai4=		依~								
癩	nai6	nai4										
蔡	tshuann3	tsʰuã5										
蔡	tshua3	tsʰua5										
㪠	khoinn3	kʰɔĩ5										
蓋	kah4	kaʔ7										
蓋	kua3	kua5										
蓋	kai3	kai5=										
丐	kai3	kai5										
艾	hiann7	hiã6										
艾	ainn3	aĩ5										
艾	nɡai3	ŋai5=										
害	hai7	hai6										
藹	ai2	ai3										
靄	ai2	ai3										
拜	pai3	pai5										
排	pai5	pai2										
埋	mai5	mai2										
齋	tse1	tsɛ1										
豺	sai5	sai2-										
豺	tshai5	tsʰai2										
皆	kai1	kai1										
偕	hai5	hai2										
偕	kai1	kai1										
稭	kai1	kai1										
稭	kiak4	kiak7										
街	koi1	kɔi1										
階	kai1	kai1										
戒	kai3	kai5										
芥	khah4	kʰaʔ7-		~藍								
芥	kai3	kai5										
尬	kai3	kai5										
界	kai3	kai5										
介	kai3	kai5										
疥	koi3	kɔi5										
屆	kai3	kai5										
揩	khoi1	kʰɔi1										
揩	kai1	kai1=										
楷	khai2	kʰai3										
諧	hai5	hai2										
駭	hai6	hai4										
械	hai6	hai4										
挨	oi1	ɔi1										
挨	ai1	ai1=										
擺	pai2	pai3										
派	phai3	pʰai5										
牌	pai5	pai2										
罷	pa6	pa4										
稗	phoinn7	pʰɔĩ6										
稗	pi2	pi3=										
買	boi2	bɔi3										
賣	boi7	bɔi6										
奶	ni6	ni4										
奶	nai2	nai3=										
債	tse3	tsɛ5										
釵	thoi1	tʰɔi1										
釵	tshe1	tsʰɛ1										
差	tshe1	tsʰɛ1										
柴	tsha5	tsʰa2										
篩	thai1	tʰai1		訓								
篩	sai1	sai1										
灑	sa3	sa5										
灑	sai3	sai5										
曬	sai3	sai5										
佳	kia1	kia1										
街	koi1	kɔi1										
解	koi2	kɔi3										
解	koi3	kɔi5		~元								
涯	nɡai5	ŋai2										
崖	nɡai5	ŋai2										
鞋	oi5	ɔi2										
蟹	hoi6	hɔi4										
解	oi6	ɔi4										
解	hai6	hai4=		姓氏								
懈	hai6	hai4										
矮	oi2	ɔi3										
隘	ai2	ai3										
隘	ek4	ɛk7		又								
敗	pai7	pai6										
邁	mai6	mai4										
寨	tse3	tsɛ5										
蔽	pi7	pi6										
斃	pi7	pi6										
敝	pi7	pi6										
幣	pi6	pi4										
弊	pi7	pi6										
厲	li6	li4										
勵	li6	li4										
例	li7	li6										
祭	tsi3	tsi5										
際	tsi3	tsi5										
穄	tsi3	tsi5										
滯	thi3	tʰi5										
制	tsi3	tsi5										
勢	si3	si5										
世	si3	si5										
誓	si7	si6										
逝	si7	si6										
藝	goi7	gɔi6										
囈	goi7	gɔi6										
囈	nɡi3	ŋi5=										
刈	nɡai6	ŋai4										
刈	nɡi6	ŋi4=										
閉	pi6	pi4										
箅	pi3	pi5										
批	phoi	pʰɔi										
陛	pi6	pi4										
迷	mi5	mi2										
米	bi2	bi3										
謎	mi5	mi2										
堤	toi1	tɔi1										
低	ti1	ti1										
底	toinn2	tɔĩ3										
底	ti2	ti3=										
底	ti7	ti6*		疑問								
抵	ti2	ti3										
渧	ti3	ti5										
帝	ti3	ti5										
梯	thui1	tʰui1										
體	thi2	tʰi3										
替	thi3	tʰi5										
涕	thi3	tʰi5										
剃	thi3	tʰi5										
提	thi5	tʰi2										
題	toi5	tɔi2										
蹄	toi5	tɔi2										
啼	thi5	tʰi2										
弟	ti6	ti4										
第	toi6	tɔi4										
遞	ti5	ti2										
泥	ni5	ni2										
犁	loi5	lɔi2										
黎	loi5	lɔi2										
禮	loi2	lɔi3										
麗	li6	li4										
麗	le6	lɛ4-		高～：捲心菜								
麗	li5	li2		高~參								
隸	ti6	ti4										
擠	tsinn3	tsĩ5										
濟	tsi3	tsi5										
妻	tshi1	tsʰi1										
淒	tshi1	tsʰi1										
砌	kih4	kiʔ7										
齊	tsoinn5	tsɔĩ2										
齊	tshi5	tsʰi2										
臍	tsai5	tsai2										
薺	tsinn5	tsĩ2-										
薺	tshi5	tsʰi2										
西	sai1	sai1										
西	si1	si1=										
棲	tshi1	tsʰi1										
棲	si1	si1										
犀	sai1	sai1										
洗	soi2	sɔi3										
細	soi3	sɔi5										
婿	sai3	sai5										
雞	koi1	kɔi1										
稽	ki1	ki1										
計	koi3	kɔi5										
繼	ki3	ki5										
繋	ki3	ki5										
溪	khoi1	kʰɔi1										
啟	khi2	kʰi3										
契	khoi3	kʰɔi5										
倪	goi7	gɔi6-		姓氏								
倪	nɡi5	ŋi2										
詣	tsi2	tsi3										
兮	hi1	hi1										
奚	hi5	hi2										
係	hi6	hi4										
繋	ki3	ki5										
縊	i3	i5										
縊	ek4	ɛk7		又								
杯	pue1	puɛ1										
背	pue3	puɛ5										
輩	pue3	puɛ5										
背	pi3	pi5										
坯	phue1	pʰuɛ1										
胚	phue1	pʰuɛ1										
配	phue3	pʰuɛ5										
培	pue5	puɛ2										
陪	pue5	puɛ2										
賠	pue5	puɛ2										
倍	pue6	puɛ4										
佩	pue6	puɛ4										
媒	bue5	buɛ2										
枚	bue5	buɛ2										
玫	bunɡ5	buŋ2										
娒	bue5	buɛ2										
梅	bue5	buɛ2										
每	mue2	muɛ3										
昧	mue6	muɛ4										
妹	mue6	muɛ4										
妹	mue7	muɛ6		又								
堆	tu1	tu1										
堆	tui1	tui1=										
對	tui3	tui5										
推	thui1	tʰui1										
腿	thui2	tʰui3										
退	tho3	tʰɔ5										
頽	thue5	tʰuɛ2										
隊	tui7	tui6										
餒	nue2	nuɛ3										
餒	nui2	nui3=										
內	lai6	lai4		訓“裏”								
雷	lui5	lui2										
儡	lui2	lui3										
催	tshui1	tsʰui1										
崔	tshui1	tsʰui1										
罪	tsue6	tsuɛ4										
罪	tso6	tsɔ4		得罪								
碎	tshui3	tsʰui5										
瑰	kui3	kui5										
盔	khue1	kʰuɛ1										
魁	khue1	kʰuɛ1										
魁	khui5	kʰui2		又								
詼	khue1	kʰuɛ1										
詼	hui1	hui1		又								
恢	khue1	kʰuɛ1										
傀	khui5	kʰui2										
塊	ko3	kɔ5										
桅	ui5	ui2										
桅	nɡui5	ŋui2		又								
灰	hu1	hu1*										
灰	hue1	huɛ1										
灰	hui1	hui1=										
悔	hue3	huɛ5										
賄	hue6	huɛ4										
晦	hue3	huɛ5										
回	hue5	huɛ2										
匯	hue6	huɛ4										
潰	khui6	kʰui4										
煨	ui1	ui1										
兌	tue6	tuɛ4										
最	tsue3	tsuɛ5										
劊	kuai3	kuai5										
會	oi6	ɔi4*										
會	hue6	huɛ4										
外	gua7	gua6										
會	kuai3	kuai5										
繪	kuai3	kuai5										
乖	kuai1	kuai1										
怪	kuai3	kuai5										
怪	kue3	kuɛ5										
蒯	kuai3	kuai5										
淮	huai5	huai2										
懷	huai5	huai2										
槐	huai5	huai2										
壞	huai6	huai4										
拐	kuai2	kuai3										
掛	kua3	kua5										
掛	kue3	kuɛ5		又								
掛	khua3	kʰua5		又								
卦	kue3	kuɛ5										
卦	kua3	kua5=										
歪	uai1	uai1										
畫	ue5	uɛ2										
畫	ue7	uɛ6										
蛙	ua1	ua1										
快	khuai3	kʰuai5										
筷	khuai3	kʰuai5										
話	ue7	uɛ6										
脆	tshui2	tsʰui3										
脆	tshui3	tsʰui5		又								
歲	hue3	huɛ5										
歲	sue3	suɛ5=										
彗	hui6	hui4										
綴	tue3	tuɛ5										
綴	tshuak4	tsʰuak7										
贅	tsui6	tsui4										
稅	sue3	suɛ5										
鱖	kui3	kui5										
衛	ue6	uɛ4										
鋭	dzue6	dzuɛ4										
廢	hui3	hui5										
肺	hui3	hui5										
吠	pui7	pui6										
穢	ue3	uɛ5										
圭	kui1	kui1										
閨	kui1	kui1										
桂	kui3	kui5										
奎	kui1	kui1										
攜	hi6	hi4										
慧	hui6	hui4										
惠	hui6	hui4										
卑	pui1	pui1										
碑	pi1	pi1										
裨	pi1	pi1										
裨	pi5	pi2		又								
彼	hi2	hi3*										
彼	pi2	pi3										
俾	pi2	pi3										
臂	pi3	pi5										
披	phi1	pʰi1										
譬	phi3	pʰi5										
皮	phue5	pʰuɛ2										
疲	phi5	pʰi2										
脾	pi5	pi2										
脾	phi5	pʰi2		又								
被	phue6	pʰuɛ4										
被	pi6	pi4=										
婢	pi6	pi4										
避	pi7	pi6										
糜	mue5	muɛ2										
糜	mi5	mi2										
彌	mi2	mi3										
彌	ni5	ni2		又，阿~陀佛								
彌	ni2	ni3		又，~補								
靡	mi2	mi3										
籬	li5	li2										
離	li5	li2										
璃	li5	li2										
荔	noi5	nɔi2										
荔	li6	li4=										
紫	tsi2	tsi3										
雌	tshur5	tsʰə2										
此	tshur2	tsʰə3										
刺	tshi3	tsʰi5-										
刺	tshurnɡ3	tsʰəŋ5=										
刺	tshiah4	tsʰiaʔ7-		又								
疵	tshur5	tsʰə2										
斯	sur1	sə1										
撕	thi3	tʰi5*										
撕	li3	li5*		本字捸								
撕	sur1	sə1										
廝	sur1	sə1										
璽	dzur2	dzə3										
徙	sua2	sua3										
賜	sur3	sə5										
知	tsai1	tsai1										
知	ti1	ti1=										
智	ti3	ti5										
池	ti5	ti2										
馳	tshi5	tsʰi2										
篩	thai1	tʰai1*										
篩	sai1	sai1=										
支	ki2	ki3		量詞								
支	tsi1	tsi1=										
枝	ki1	ki1										
肢	tsinn1	tsĩ1										
只	tsi2	tsi3										
