pa	3	24	把八
fa	1	21	花
ta	6	22	大
tʰa	1	21	車
tsa	1	21	抓
sa	1	21	沙杉
tsʰa	3	24	插擦
ka	3	24	夾甲
xa	1	21	蝦
ma	6	22	罵
na	1	21	拉
ŋa	3	24	啞鴨
pa	2	31	爬
fa	6	22	畫話劃
ta	3	24	搭達打
tʰa	3	24	塔
tsa	3	24	雜閘紮
sa	6	22	射
ka	5	45	嫁
xa	6	22	下
ma	3	24	馬
na	3	24	蠟辣
ŋa	2	31	牙
fa	3	24	法發
tʰa	5	45	踏
tsa	2	31	茶
sa	3	24	殺刷
xa	3	24	瞎
fa	2	31	華
sa	2	31	蛇
fa	5	45	化罰
po	3	24	撥薄剝
pʰo	3	24	潑
to	1	21	多
tʰo	1	21	拖
tso	6	22	坐
so	3	24	鎖所索
tsʰo	5	45	錯
ko	1	21	歌
kʰo	3	24	可渴闊殼
xo	6	22	禍
mo	1	21	摸
no	3	24	落弱
ŋo	6	22	餓
Ǿo	3	24	惡握
po	2	31	婆
pʰo	5	45	破
to	3	24	躲著
tʰo	3	24	脫托
tso	3	24	左作桌鐲
so	5	45	勺
ko	3	24	果鴿割各郭角
kʰo	5	45	課
xo	3	24	火
mo	6	22	磨
no	2	31	鑼螺
ŋo	2	31	鵝
to	5	45	奪
tso	5	45	左
ko	5	45	個過
xo	2	31	河
mo	3	24	母木目
xo	5	45	貨盒活鶴霍
mo	2	31	磨
mo	5	45	末
pu	6	22	步
pʰu	1	21	鋪
fu	6	22	戶父婦
ku	1	21	箍
kʰu	3	24	苦哭
Ǿu	1	21	烏
pu	5	45	布
pʰu	3	24	譜
fu	3	24	虎府佛福服
ku	3	24	古骨穀
kʰu	5	45	褲
Ǿu	3	24	五武物屋
fu	2	31	壺浮
Ǿu	2	31	吳
fu	5	45	付富副服
Ǿu	5	45	霧
pi	6	22	被鼻
pʰi	3	24	劈
ti	1	21	低
tʰi	1	21	梯
tɕi	1	21	雞饑
ɕi	1	21	西希
tɕʰi	1	21	溪
mi	3	24	米
ni	6	22	義
Ǿi	1	21	衣
pi	3	24	比筆壁
pʰi	5	45	屁
ti	6	22	弟遞地
tʰi	5	45	剃笛
tɕi	3	24	幾集急及吸極積
ɕi	6	22	系
tɕʰi	3	24	取七吃
mi	2	31	眉
