cid	character	initial	final	tone	note
1	多	t	o	44	
2	拖	th	ua	44	白
2	拖	th	o	44	文
3	大	t	ua	33	
4	锣	l	o	24	
5	左	ts	o	51	
6	歌	k	ua	44	白
6	歌	k	o	44	文
7	个	k	ai	212	白
7	个	k	o	212	文
8	可	kh	o	51	
9	鹅	ŋ	o	24	
10	饿	ŋ	o	33	
11	河	h	o	24	
12	茄	k	io	24	
13	破	ph	ua	212	
14	婆	p	o	24	
15	磨	∅	ua	24	白
15	磨	m	o	24	文
16	磨	b	o	33	
17	躲	t	o	51	
18	螺	l	e	24	白
18	螺	l	o	24	文
19	坐	ts	e	33	白
19	坐	ts	o	33	文
20	锁	s	o	51	
21	果	k	o	51	
22	过	k	ue	212	
23	课	kh	o	212	
24	火	h	ue	51	
25	货	h	ue	212	
26	祸	v	o	44	
27	靴	h	ia	44	
28	把	p	e	51	
29	爬	p	e	24	
30	马	m	e	51	
31	骂	m	e	33	
32	茶	t	e	24	
33	沙	s	ua	44	白
33	沙	s	a	44	文
34	假	k	e	51	
35	嫁	k	e	33	
36	牙	∅	ie	24	
37	虾	h	e	44	
38	下	∅	e	33	白
38	下	h	e	33	文
39	夏	h	e	33	
40	哑	∅	e	51	
41	姐	ts	ia	51	
42	借	ts	io	41	
43	写	s	ia	51	
44	斜	tsh	ia	24	
45	谢	tsh	ia	33	
46	车	tsh	ia	44	
47	蛇	ts	ua	24	
48	射	s	ia	33	
49	爷	∅	ia	24	
50	野	∅	ia	51	
51	夜	∅	ia	33	
52	瓜	k	ue	44	白
52	瓜	k	ua	44	文
53	瓦	h	ia	33	白
53	瓦	ŋ	a	51	文
54	花	h	ue	44	
55	化	h	ua	212	
56	华	h	ua	24	
57	谱	ph	ou	51	
58	布	p	ou	212	
59	铺	ph	ou	33	
60	簿	ph	ou	33	
61	步	p	ou	33	
62	赌	t	u	51	
63	土	th	ou	51	
64	图	t	ou	24	
65	杜	t	ou	33	
66	奴	l	ou	24	
67	路	l	ou	33	
68	租	ts	ou	44	
69	做	ts	o	212	
70	错	tsh	o	212	
71	箍	kh	ou	44	
72	古	k	ou	51	
73	苦	kh	ou	51	
74	裤	kh	ou	212	
75	吴	ŋ	ou	24	
76	五	ŋ	ou	33	
77	虎	h	ou	51	
78	壶	h	ou	24	
79	户	h	ou	33	
80	乌	∅	ou	44	
81	女	ŋ	i	51	
82	吕	l	i	212	
83	徐	tsh	i	24	
84	猪	t	i	44	
85	除	t	u	24	
86	初	tsh	ei	44	白
86	初	tsh	o	44	文
87	锄	t	i	24	
88	所	s	o	51	
89	书	s	i	44	
90	鼠	tsh	i	51	
91	如	z	i	24	
92	举	k	i	51	
93	锯	k	i	212	
94	去	kh	i	212	
95	渠	kh	i	24	
96	鱼	h	i	24	
97	许	h	i	51	
98	余	∅	i	24	
99	府	h	u	51	
100	付	h	u	212	
101	父	h	u	33	
102	武	m	u	51	
103	雾	m	u	33	
104	取	tsh	i	51	
105	柱	th	iau	33	白
105	柱	ts	u	212	文
106	住	ts	u	212	
107	数	s	iau	212	
108	数	s	iau	212	白
108	数	s	u	212	文
109	主	ts	u	51	
110	输	s	u	44	
111	竖	s	u	33	
112	树	tsh	iu	33	白
112	树	s	u	33	文
113	句	k	i	212	
114	区	kh	i	44	
115	遇	∅	i	33	
116	雨	h	ou	33	白
116	雨	∅	i	51	文
117	芋	∅	ou	33	
118	裕	∅	i	33	
119	胎	th	ei	44	白
119	胎	th	ai	44	文
120	台	t	ai	24	
121	袋	t	ei	33	
122	来	l	ai	24	
123	菜	tsh	ai	212	
124	财	ts	ai	24	
125	该	k	ai	44	
126	改	k	ue	51	
127	开	kh	ui	44	
128	海	h	ai	51	
129	爱	∅	ãi	212	
130	贝	p	ue	212	
131	带	t	ua	212	
132	盖	k	ua	212	
133	害	h	ai	33	
134	拜	p	ue	212	白
134	拜	p	ai	212	文
135	排	p	ai	24	
136	埋	m	ai	24	
137	戒	k	ai	212	
138	摆	p	ai	51	
139	派	ph	ai	212	
140	牌	p	ai	24	
141	买	v	ei	51	
142	卖	v	ei	33	
143	柴	tsh	a	24	
144	晒	s	ai	212	
145	街	k	ei	44	
146	解	k	ei	51	
147	鞋	∅	ei	24	
148	蟹	h	ai	51	
149	矮	∅	ei	51	
150	败	p	ai	33	
151	币	p	ei	33	
152	制	ts	ei	212	
153	世	s	ei	212	～纪
153	世	s	ai	212	～界
153	世	s	i	212	出～
154	艺	ŋ	ei	33	
155	米	b	i	51	
156	低	t	ei	44	
157	梯	th	ui	44	白
157	梯	th	ei	44	文
158	剃	th	i	212	
159	弟	t	ei	33	白
159	弟	t	i	33	文
160	递	th	ei	212	
161	泥	n	ei	24	白
161	泥	ŋ	i	24	文
162	犁	l	ei	24	
163	西	s	ai	44	
164	洗	s	ei	51	
165	鸡	k	ei	44	
166	溪	kh	ei	44	
167	契	kh	ei	212	
168	系	h	ai	33	
169	杯	p	ue	44	
170	配	ph	ue	212	
171	赔	p	ue	24	
172	背	p	ue	212	
173	煤	b	ue	24	
174	妹	b	ue	33	
175	对	t	ui	212	
176	雷	l	ui	24	
177	罪	ts	ue	33	
178	碎	tsh	ui	212	
179	灰	h	ue	44	
180	回	h	ue	24	
181	外	v	ua	33	白
181	外	ɡ	ue	33	文
182	会	h	ue	33	
183	怪	k	ai	212	
184	块	kh	ai	212	
185	怀	f	ai	24	
186	坏	h	ai	33	
187	拐	k	ue	51	
188	挂	k	ua	212	
189	歪	∅	ue	44	
190	画	∅	ue	212	动词
190	画	h	ue	24	名词
191	快	kh	ue	212	
192	话	∅	ue	33	
193	岁	h	ue	212	
194	卫	v	ei	33	
195	肺	h	ui	212	
196	桂	k	ui	212	
197	碑	p	i	44	
198	皮	ph	ue	24	白
198	皮	ph	i	24	文
199	被	ph	ue	33	
200	紫	ts	u	51	
201	刺	tsh	at	42	动词
201	刺	tsh	i	212	名词
202	知	ts	ai	44	白
202	知	ts	i	44	文
203	池	tsh	i	24	
204	纸	ts	ua	51	
205	儿	ŋ	i	24	
206	寄	k	i	212	
207	骑	kh	ia	24	白
207	骑	kh	i	24	文
208	蚁	h	ia	24	
209	义	ŋ	i	33	
210	戏	h	i	212	
211	移	∅	i	24	
212	比	p	i	51	
213	屁	ph	ui	212	
214	鼻	ph	ĩ	33	
215	眉	m	i	24	
216	地	t	ei	33	白
216	地	t	i	33	文
217	梨	l	ai	24	白
217	梨	l	i	24	文
218	资	ts	u	44	
219	死	s	i	51	
220	四	s	i	212	
221	迟	tsh	i	24	
222	师	s	ai	44	
223	指	ts	i	51	
224	二	z	i	33	
225	饥	k	i	44	
226	器	h	i	212	
227	姨	∅	i	24	
228	李	l	i	51	
229	子	ts	u	51	白
229	子	ts	i	51	文
230	字	z	i	33	
231	丝	s	i	44	
232	祠	s	u	24	
233	寺	s	i	33	
234	治	t	i	33	
235	柿	tsh	ei	212	
236	事	s	u	33	
237	使	s	ai	51	白
237	使	s	ei	51	文
238	试	tsh	i	212	白
238	试	s	i	212	文
239	时	s	i	24	
240	市	s	i	212	
241	耳	h	i	33	白
241	耳	ŋ	i	51	文
242	记	k	i	212	
243	棋	k	i	24	
244	喜	h	i	51	
245	意	∅	i	212	
246	几	k	ui	51	
247	气	kh	ui	212	白
247	气	kh	i	212	文
248	希	h	i	44	
249	衣	∅	i	44	
