// HSD Syllabary Data Partition
// 地区：內蒙古自治區-包頭市-東河區/九原區/石拐區/固陽縣/土默特右旗/達茂旗
// 来源：沈文玉《包頭方言音系及同音字表》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	內蒙古自治區-包頭市-東河區/九原區/石拐區/固陽縣/土默特右旗/達茂旗
@SRC	沈文玉《包頭方言音系及同音字表》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	kʰ	ŋ	x	ts	tsʰ	s	Ø
@FIN	a
@TON	陰平	212
@TON	陽平	44
@TON	上聲	213
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
p	a	陰平	巴 芭 疤 扒
p	a	上聲	把 靶
p	a	去聲	霸 把 壩 爸 毫 罷
pʰ	a	陽平	爬 耙 扒
pʰ	a	去聲	怕
m	a	陰平	媽
m	a	陽平	麻
m	a	上聲	馬 碼 螞{~蟻}
m	a	去聲	罵
f	a	陽平	乏
f	a	去聲	放
v	a	陰平	挖 娃
v	a	陽平	蛙
v	a	上聲	瓦
v	a	去聲	窪 哇 瓦
t	a	上聲	打
t	a	去聲	大
tʰ	a	陰平	他 它 她
n	a	陰平	那
n	a	陽平	拿
n	a	上聲	哪
n	a	去聲	娜
l	a	陰平	拉
l	a	陽平	剌
l	a	上聲	喇
l	a	去聲	落
kʰ	a	上聲	卡 咖
ŋ	a	上聲	俺
x	a	陰平	哈
ts	a	陰平	咋 怎 渣
ts	a	上聲	炸 鍘 咱
ts	a	去聲	炸 詐 閘 柵 榨
tsʰ	a	陰平	叉 杈 喳
tsʰ	a	陽平	茶 搽 碴 茬 叉
tsʰ	a	上聲	杈 權
tsʰ	a	去聲	差 擦 杈 詫 岔
s	a	陰平	沙 砂 紗 莎 薩
s	a	上聲	灑 撒 廈 霎
s	a	去聲	□
Ø	a	陰平	阿 啊
Ø	a	去聲	啊
// HSD Syllabary Data Partition
// 地区：內蒙古自治區-包頭市-東河區/九原區/石拐區/固陽縣/土默特右旗/達茂旗
// 来源：沈文玉《包頭方言音系及同音字表》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	內蒙古自治區-包頭市-東河區/九原區/石拐區/固陽縣/土默特右旗/達茂旗
@SRC	沈文玉《包頭方言音系及同音字表》

@INI	p	pʰ	m	v	t	tʰ	n	l	k	kʰ	ŋ	x	ts	tsʰ	s
@FIN	ai
@TON	陰平	212
