a
p[35]巴芭疤爸吧粑把笆叭[213]爬杷耙琶钯扒[33]靶把{~握，一~}[55]霸坝爸[53]罢□{大便}
pʰ[35]趴啪葩[55]怕
m[213]麻嘛蟆[33]吗妈[22]马码玛蚂[55]□{背负}[53]骂
f[213]□{形容女孩子不稳重的样子：}
v[35]花[213]华骅桦哗[22]□{抓拿}[55]化[53]话画=
t[33]打[53]□{母亲}
tʰ[35]他她它
n[35]□{母亲}[213]拿□{伯母}[33]哪[53]那娜□{他她它}
l[35]拉啦[55]□{劣的，差的}
ʦ[35]家加嘉稼佳茄{雪~}抓=渣=吒喳[213]茶查搽[33]假{真~}贾[22]□{下雨的声音}[55]嫁架价驾炸诈榨
ʦʰ[35]差叉衩□{争夺}[55]岔
ȵ[35]抓-[213]牙芽衙[33]□{打扰，对某人絮叨}[22]雅[55]渣
s[35]沙纱砂莎鲨裟痧吵[213]啥[33]耍[55]洒萨飒澈
j[35]呀{用于句首的语气词}[22]下哑□{祭拜}[55]亚[53]夜
k[35]瓜呱[213]□{卡住}□{大吃}[33]寡[55]挂褂卦
kʰ[35]夸咖垮□{用竹具打捞鱼}[55]跨胯卡
ŋ[35]娃蛙洼桠[22]瓦佤□{口吃}
h[35]哈虾□{咳嗽：欺负}[213]霞暇瑕遐[33]哈{~手取暖}[55]哈{笑~~}[53]□{霸占}
Ǿ[35]啊屙鸦[33]阿啊

i
p[35]□{矮，用于指物体}[55]□{屎，儿语}
pʰ[35]□{扑克}[55]□{擦开，拨开}
m[35]□{乳房}[213]□{姑姑}[33]□{愛哭}
f[35]□{擤鼻涕}
t[35]爹□{唤鸭声}[53]□{蛔虫}
n[35]些-
ɬ[35]些=[33]写□{倾洒}[55]泄泻卸
l[35]□{拦江网}[33]□{花生等不饱满}[55]□{挠痒痒}[53]□{倒油到炒锅里}
ʦ[35]之支枝肢吱叽知蜘芝栀脂遮[213]斜邪迟持池驰弛[33]姐止址芷趾纸旨指者[55]借这蔗至致智志制置痣痔翅[53]治谢
ʦʰ[35]车痴[33]齿耻侈扯[55]笡
ȵ[35]儿-{用于人以外的小的东西：小篮子：篮、、小猪：猪~}[213]儿=疑宜贻怡谊仪[22]耳饵珥蚁[55]□{肉，儿语}[53]二贰义艺议毅
s[35]施尸诗佘赊奢畲[213]时匙蛇[33]屎始矢舍{~得}[22]社示市视[55]试势世誓逝嗜[53]是士仕事氏
j[35]爷椰[22]也野[53]夜=
k[53]□{角落}
kʰ[35]□{绊}[33]□{青蛙}[55]□{鸡用脚扒拉食物}
ŋ[55]□{割}
h[55]□{缝隙}
Ǿ[35]□{表长语气词}[33]□{哭，儿语}

u
p[35]波玻啵菠[213]□{饭、粥等沸腾}[33]簸[22]□{模糊不清}
pʰ[35]颇坡陂
m[35]摸魔摩摹么[213]□{开车飞快}
t[35]多[213]驼驮鸵陀坨沱砣佗[53]惰堕舵□{垂吊}
tʰ[35]拖[33]妥椭
ɬ[35]梭嗦唆[22]傻
l[35]啰□{背带}[213]罗萝锣螺箩骡逻椤[33]□{找}[22]□{寻找}
ʦ[55]左佐
ʦʰ[35]搓磋蹉[55]错挫锉
k[35]哥歌[33]果裹[55]个
ŋ[213]鹅娥俄峨蛾[22]我[53]饿卧
h[213]河何菏[33]可[53]贺
Ǿ[35]□{表责怪语气词}[55]□{无火焰的燃烧}

ai
p[213]牌排徘[33]摆[22]□{禾苗等倒伏}[55]拜[53]败稗
pʰ[55]派湃
m[213]埋霾[22]买[53]卖
v[35]歪[213]怀槐淮踝徊[55]快块[53]坏
t[35]呆[213]台抬苔跆[22]待[55]带戴[53]大袋贷代怠黛岱
tʰ[35]胎[55]太态泰汰
n[22]乃奶氖[53]耐奈
ɬ[35]腮鳃□{浪费}[22]□{差的，不好的}
l[35]歹[213]来莱俫涞[33]□{拖延}[22]濑□{有屎意、有尿意}□{火蔓延}[55]□{解开(绳索)}[53]赖籁癞睐
ʦ[35]街皆阶嗟灾栽哉斋[213]才财材裁[33]宰崽仔解{解放}[22]在[55]再载界届戒介诫芥债蚧[53]寨
ʦʰ[35]猜差{出差}□{揉搓面粉}[33]采踩彩睬[55]菜蔡
ȵ[33]□{咀嚼}[22]□{醉醺醺的样子}
s[35]筛□{吃，饮}[213]柴□{用粗棍打}[55]晒赛
k[35]乖[33]拐拐[22]□{梳，动词}[55]怪[53]□{爬}
kʰ[55]筷快
ŋ[35]□{蹭}[213]捱埃[33]□{抓痒：刮锅底的灰：饥饿感}
h[213]鞋谐孩
Ǿ[35]挨[33]矮霭蔼

ei
p[35]跛[22]避弊币毙蔽[55]闭
pʰ[35]批𠜱 {削皮}
m[35]米{度量单位}□{削皮}[22]米{大~}[55]□{闭眼}
v[22]□{爱说是非}
t[35]低堤[213]提题蹄啼缇[33]底抵邸氐诋砥[22]第弟[55]帝谛缔蒂[53]递逮棣
tʰ[35]梯[33]体睇[55]剃涕替剔嚏
n[213]尼泥妮倪昵霓[53]腻
ɬ[35]西犀栖[33]洗[22]□{鸭子觅食}[55]细
l[213]黎犁[22]礼[53]例□{挤,过来}
ʦ[213]齐脐荠[33]挤[55]剂际济祭[53]掷
ʦʰ[35]妻凄[55]砌彻
ȵ[33]□{唠叨}
s[35]师狮[33]使[22]柿[55]史驶
j[213]□{劣的，差的}
k[35]鸡[55]计
kʰ[35]稽□{好看，好}
ŋ[213]□{无精打采}[55]□{拥挤}
h[35]□{女阴}[55]契□{给}[53]系

ui
p[35]杯[213]陪赔培裴[22]倍□{黑暗中摸索}[55]贝辈狈背{~包}[53]□{偏僻}背{~书}
pʰ[35]丕坯胚呸□{灰色}[55]配佩沛
m[213]霉莓梅酶煤媒枚玫[22]每[53]妹
t[35]堆[213]颓[55]对兑[53]队
tʰ[35]推[33]腿[55]退蜕褪
n[22]女[55]□{用尖细工具钻}[53]内
ɬ[35]需须虽绥荽[55]岁穗碎遂祟隧邃
l[35]□{泥箕}[213]雷蕾镭擂[22]类磊垒儡吕铝侣旅屡履缕[53]泪累虑滤氯
ʦ[35]追锥椎猪珠朱诸株诛蛛茱[213]除锄厨刍雏厨蹰垂捶锤陲棰[33]主煮[22]罪柱拄储[55]醉最注著坠缀赘惴[53]住箸驻贮蛀
ʦʰ[35]催崔摧吹炊[55]脆翠萃淬啐悴粹处{~所}
ȵ[213]鱼渔瑜愚虞娱庾隅谀禺[22]语[53]御遇
s[35]书舒输殊枢抒姝[213]谁如茹薯[33]鼠[22]瑞芮汝[55]署恕墅暑庶税[53]树竖
k[35]居拘驹[213]渠[33]举[55]句锯[53]具据距巨拒惧俱聚炬飓
kʰ[35]区驱趋躯岖[55]□{回家}
ŋ[55]□{锯.动词}
h[35]圩虚嘘墟灰晖徽恢诙[213]回蛔茴徊余[33]许浒悔诩栩[22]与雨宇羽予屿禹[55]去[53]预芋喻誉瑜愈寓裕愉谕
Ǿ[35]于淤瘀迂[55]□{恶心}

əi
p[35]碑悲卑[213]皮脾啤疲琵枇[33]比鄙彼笔匕[22]被被子□{粥表面漂浮的杂质}[55]秘臂痹[53]备惫婢被
pʰ[35]披[33]□{探头看}[55]屁
m[35]□{严密}[213]迷谜弥靡糜猕眉楣嵋[33]□{后面}[22]尾美镁[55]沕{潜水}[53]未味媚魅昧寐
f[35]飞非菲妃啡扉霏蜚[213]肥[33]匪斐绯翡诽[55]废沸费肺狒[53]吠
v[35]亏微薇威巍偎□{委屈}[213]韦唯围维惟违帷潍涠苇纬为{因~}[33]委萎伪痿诿毁[55]喂慰伟蔚玮慧彗[53]外会讳惠绘汇蕙卉秽烩荟贿为位魏卫胃谓尉渭猬
t[55]蒂[53]地
n[22]你□{那里}
ɬ[35]思斯撕丝司私嘶厮蛳[33]死[55]四肆驷
l[35]璃厘{毫厘}[213]厘离梨狸篱喱漓娌罹[22]里理锂鲤李[55]□{记}[53]丽利莉厉励吏俐荔隶砺俪骊莅郦痢猁琍蛎
ʦ[35]资姿兹滋咨孜[213]词辞慈磁瓷祠雌糍鹚饲[33]子紫籽梓滓[55]□{醉酒}[53]字自寺
ʦʰ[35]吹[55]此次刺
s[213]谁[53]□{在背后叫一声以惊吓某人}
j[33]□{偷窥}
k[35]机基肌姬饥叽矶讥羁箕归龟圭闺盔窥[213]其奇期骑企旗琪棋琦崎祺岐麒奎魁葵淇骐畸[33]几纪鬼轨诡癸杞[22]徛{站立}[55]寄记既继季暨冀悸贵桂瑰[53]技忌柜跪
kʰ[35]辉规[53]溃
h[35]溪希稀熙奚熹嬉唏烯牺欺[213]移胰遗夷姨[33]岂乞启起喜囍禧[55]气器弃汽讫迄[53]易异
Ǿ[35]衣依医裔伊漪[33]椅倚[55]意薏臆噫[53]哎

uai
ʦ[33]嘴
s[35]衰摔蓑[33]水甩[55]帅率蟀[53]睡
k[35]该赅[33]改[55]盖
kʰ[55]钙概溉丐凯楷慨忾
ŋ[53]艾碍
h[35]开[213]骸□{吐出来}[33]海[53]害骇亥
Ǿ[35]哀[55]爱暧

au
ɬ[53]□{大口吃}
