			陰平33 陽平22 陰上21 陽上442 陰去13 舒陰入53 陰入5 陽入2					
埋	mai22							
戒	kai13							
擺	pai21							
派	pʰai13							
牌	pai22							
買	bɔi21							
賣	bɔi33							
柴	tsʰa22	訓						
□	tsʰa22	柴						
曬	sai13							
曝	pʰak2	曬						
街	kɔi33							
解	kɔi21							
鞋	ɔi22							
蟹	hɔi442							
矮	ɔi21							
敗	pai442							
幣	pi13							
蔽	pi13							
敝	pi13							
毙	pi13							
臂	pi13							
秘	pi13							
泌	pi13							
庇	pi13							
痺	pi13							
閉	pi13							
□	pi13	吃东西不适应而引发病情						
□	pi13	挡住渣滓或泡着的东西把液体倒出						
閉	pui13							
製	tsɔi13							
世	si13							
誓	sia442							
藝	ŋai442							
米	bi21							
米	mai53							
低	tɔi33							
梯	tʰui33							
剃	tʰi13							
屜	tʰi13							
涕	tʰi13							
弟	ti442							
弟	ti53							
遞	ti442							
塗	tʰɛu22							
犁	lɔi22							
西	sai33							
洗	sɔi21							
雞	kɔi33							
溪	kʰɔi33							
契	kʰɔi13							
系	hi13							
杯	pui53							
杯	pɔi33							
配	pʰui13							
配	pʰɔi13	菜						
賠	pɔi22							
背	pɔi13							
煤	bɔi22							
妹	mɔi33							
妹	mui53							
對	tui13							
雷	lui22							
退	tʰui13							
罪	tsɔi13							
碎	tsʰui13							
灰	hui33							
灰	hɔi33							
回	hui22							
外	ŋuai442							
外	hua33							
外	ua33	~家						
會	hɔi442							
怪	kuai13							
塊	kʰuai13							
懷	huai22							
壞	uai33							
拐	kuai21							
掛	kʰua13							
畫	ɔi442							
快	kʰuai13							
話	ɔi33							
歲	hɔi13							
衛	ui442							
肺	hui13							
桂	kui13							
碑	pui33							
皮	pʰɔi22							
被	pʰɔi442							
紫	tsi21							
刺	tsʰi13							
知	tsai33							
知	tsi13							
池	tsʰi22							
紙	tsua21							
兒	lu22							
兒	ji22							
寄	kia13							
騎	kʰia22							
蟻	hia442							
義	ŋi442							
戲	hi13							
移	ji22							
比	pi21							
妣	pi21							
匕	pi21							
屁	pʰui13							
鼻	pʰi33							
眉	bai22							
眉	mi22							
地	ti442							
地	ti33	厝~：地皮						
梨	li22							
梨	ni22							
資	su33							
死	si21							
四	si13							
遲	ti22							
師	su33							
指	ki21							
指	tsi21							
二	ji33							
饑	ki33							
器	kʰi13							
姨	i22							
姨	ji53							
李	li21							
子	tsi21							
字	tsu33							
絲	si33							
絲	su33	~粉：綠豆做的粉絲						
祠	su22							
寺	su442							
治	tsi442							
柿	si442							
事	su442							
事	su442							
使	sai21							
試	tsʰi13							
時	si22							
市	si442							
耳	hi442							
記	ki13							
棋	ki22							
旗	ki22							
喜	hi21							
意	i13							
薏	i13							
幾	kui21							
氣	kʰui13							
氣	kʰi13							
希	hi33							
衣	i33							
喙	tsʰui13							
隨	tsʰui22							
吹	tsʰui33							
垂	tsʰui22							
規	kui33							
虧	kʰui33							
跪	kui442							
危	ŋai22							
類	lui442							
醉	tsui13							
追	tsui33							
追	tsui53							
錘	tʰui22							
錘	tsʰui22							
水	tsui21							
龜	kui33							
季	kui13							
櫃	kui442							
位	ui33							
飛	pɔi33							
飛	hui33							
費	hui13							
肥	pui22							
尾	bɔi21							
味	bi33							
鬼	kui21							
貴	kui13							
圍	ui22							
胃	ui442							
寶	pɔ21							
抱	pʰɔ442							
毛	mɔŋ22							
毛	mau22							
笠	lɔi442							
刀	tɔ33							
討	tʰau21							
桃	tʰɔ22							
道	tau442							
腦	nau21							
老	lau442							
早	tsa21							
灶	tsau13							
草	tsʰau21							
糙	tsau442							
造	tsau442							
嫂	sɔ21							
高	kau33							
膏	kɔ33							
懸	kuai22							
懸	hiŋ22							
靠	kʰau13							
熬	ŋau22							
好	hɔ21							
號	hɔ33							
包	pau33							
泡	pʰau13							
飽	pa21							
炮	pʰau13							
貓	ba22							
鬧	nau442							
罩	tsa13							
抓	tsua33							
找	tsau21							
抄	tsʰau33							
交	kiau33							
跤	kʰau33	拍~：打架						
敲	kʰau33							
孝	hiau13							
校	hiau442							
表	piau33							
表	piau21							
票	pʰiau13							
廟	biau33							
焦	tsiau33							
小	siau21							
笑	tsʰiau13							
朝	tsʰiau22							
照	tsiau13							
燒	siau33							
繞	jiau21							
橋	kiau22							
轎	kiau33							
腰	iau33							
要	iau13							
搖	iau22							
鳥	tsiau21							
釣	tiau13							
條	tiau22							
料	liau33							
蕭	siau33							
叫	kiau13							
母	bɔ21							
母	mu21							
母	mai21	訓						
□	mai21	母						
抖	tau21							
偷	tʰau33							
頭	tʰau22							
豆	tau33							
豆	tau442	~腐餅						
樓	lau22							
走	tsau21							
湊	tsau13							
鉤	ŋau33							
狗	kau21							
夠	kau13							
口	kʰau21							
藕	ŋau21							
後	au442							
厚	kau442							
富	hu13							
副	hu13							
浮	pʰu22							
婦	hu442							
流	lau22							
酒	tsiu21							
修	siu33							
袖	tsiu442							
抽	tsʰiu33							
綢	tiu22							
愁	sau22							
瘦	saŋ21	訓“㾪”						
㾪	saŋ21	瘦						
州	tsiu33							
臭	tsʰiau13							
手	tsʰiu21							
壽	siu442							
九	kau21							
球	kʰiu22							
舅	ku442							
舊	ku33							
牛	gu22							
休	hiu33							
優	iau33							
有	u442							
右	iu442							
油	iu22							
丟	tiau33							
幼	iu13							
貪	tʰam33							
潭	tʰam22							
南	nam22							
蠶	tsʰam22							
蠶	tsʰai22							
感	kam21							
含	kam22							
暗	am13							
搭	ta53							
踏	ta442							
拉	la53							
雜	tsap2							
鴿	kap2							
盒	ap2							
膽	ta21							
毯	tʰaŋ21							
淡	tam442							
藍	lam22							
三	sa33							
甘	kam33							
敢	ka21							
敢	kam21							
喊	ham13	叫						
塔	tʰa53							
蠟	la442							
賺	tsaŋ442							
杉	tsʰam13							
減	kam21							
鹹	kiam22							
籤	tsʰiam33							
插	tsʰa53							
閘	tsap2							
夾	kiap2							
衫	sa33							
監	kam13							
岩	ŋam22							
甲	ka53							
鴨	a53							
黏	niam33							
尖	tsiam33							
簽	tsʰiam33							
佔	tsiam13							
染	ni21							
染	ȵim21							
鉗	kʰiam22							
驗	niam442							
險	hiam21							
厭	iam13							
炎	iam22							
鹽	iam22							
接	tsi53							
折	tsi53							
即	tsi53							
折	tsip5							
箬	hiau442							
劍	kiam13							
欠	kʰiam13							
嚴	ŋiam22							
業	ŋiap2							
點	tiam21							
店	tiam13							
添	tʰim33							
甜	tiam22							
念	niam442							
嫌	hiam22							
跌	tik2							
貼	tʰiap5							
碟	tiap2							
碟	ti442							
協	hiap2							
犯	huam442							
法	huak5							
品	piŋ21							
林	lim22							
浸	tsim13							
心	sim33							
尋	tsʰim22							
沉	tʰiam22							
砧	tiam33							
沉	tsʰim22							
參	tsʰam33							
針	tsiam33							
深	tsʰim33							
任	ȵim442							
金	kim33							
琴	kʰim22							
音	im33							
立	lip2							
集	tsʰip2							
習	tsʰip2							
汁	tsiap5							
十	tsap2							
入	jip2							
急	kip5							
及	kip2							
吸	kʰip5							
單	tua33							
單	taŋ33							
炭	tʰua13							
彈	tua22							
彈	tʰaŋ22							
難	naŋ22							
蘭	laŋ22							
懶	laŋ21							
爛	nua33							
爛	laŋ442							
遮	tsia33							
肝	kua33							
看	kʰam22	訓						
□	kʰam22	看						
岸	ŋaŋ442							
漢	haŋ13							
汗	haŋ442							
汗	kua33							
安	ŋaŋ33							
達	tak2							
辣	lua442							
擦	tsʰak5							
割	kua53							
渴	kʰua53							
扮	paŋ442							
辦	paŋ442							
鏟	tsʰaŋ21							
山	sua33							
山	saŋ33							
產	tsʰaŋ21							
間	kai33							
間	kaŋ33							
眼	ŋai21							
眼	ŋaŋ21							
限	haŋ442							
八	pɔi53							
扎	tsak5							
殺	sua53							
殺	sak5							
班	paŋ33							
板	pai21							
板	paŋ21							
慢	maŋ33							
慢	maŋ13							
姦	kaŋ33							
顏	ŋaŋ22							
瞎	sia33							
變	piŋ13							
騙	pʰiŋ13							
便	piŋ442							
便	piŋ33							
棉	mi22							
面	miŋ33							
連	liŋ22							
剪	tsiŋ21							
淺	kʰiŋ21							
錢	tsi22							
鮮	tsʰi33							
鮮	siŋ33							
線	sua13							
鏟	tʰua21							
纏	tsʰaŋ22							
戰	tsiŋ13							
扇	si13							
善	siŋ442							
件	kiŋ442							
延	jiŋ22							
別	pik2							
滅	mik2							
列	lik2							
撤	tsʰik5							
舌	tsi442							
設	sik5							
熱	jik2							
熱	zua22							
傑	kik2							
孽	nip5							
建	kiŋ442							
健	kiŋ442							
歇	hɔi53							
扁	pi21							
扁	piŋ21							
片	pʰiŋ13							
面	mi33							
典	tiŋ21							
天	tʰi33							
䋎	tʰi33	縫衣服						
田	tʰiŋ22							
墊	tʰiam442							
年	hi22							
年	i22							
年	niŋ22							
蓮	liŋ22							
蓮	nai22							
前	tsai22							
先	sai33							
先	siŋ33	先生						
肩	kai33							
肩	kiŋ33							
見	ki13							
見	kiŋ13							
牽	kʰaŋ33							
顯	hiŋ21							
現	hiŋ442							
煙	iŋ33							
憋	pi53							
癟	pi53							
□	pi53	折起袖子或裤脚						
□	pi53	~囝：哨子						
篾	bi442							
鐵	tʰi53							
□	tʰi53	豬liam22~：豬的脾臟						
□	ni33	khaŋ53~：好看						
捏	nia442							
節	tsɔi53							
節	tsik5							
節	tsak5							
截	tsɔi442							
截	tsik2							
結	kik5							
結	kʰak5							
搬	pua33							
半	pua13							
粄	pua21							
判	pʰuŋ13							
盤	pua22							
盤	pʰuŋ22							
滿	mua21							
滿	muŋ21							
端	tuŋ33							
短	tia21							
斷	tui442							
暖	nuŋ22							
暖	nuŋ21							
亂	nui33							
酸	sui33							
算	sui13							
官	kua33							
杆	kua33							
寡	kua21							
管	kua21							
管	kuaŋ21							
昏	huŋ33							
鑽	tsuŋ13							
寬	kʰuaŋ33							
歡	hua33							
歡	kʰuaŋ33							
完	huŋ22							
博	pɔ53	換						
碗	ua21							
撥	pʰua53							
潑	pʰua53							
潑	pʰuk5							
缽	pua53							
末	muk2							
脫	tʰuk5							
奪	tuk2							
闊	kʰua53							
活	uak2							
頑	ŋuaŋ22							
滑	kuk2							
挖	uak5							
掘	kuk2							
閂	tsʰua13							
關	kuai33							
關	kuaŋ33							
慣	kuaŋ13							
慣	kuai13	~勢						
還	huaŋ22							
彎	uaŋ33							
刷	sak5							
刷	sua53							
刮	kuak5							
全	tsʰuŋ22							
全	tsui22							
環	kʰuŋ22	門~						
存	tsʰuŋ22							
群	kuŋ22							
選	siŋ21							
轉	tsiŋ21							
傳	tsʰuŋ22							
傳	tsiŋ442							
磚	tsui33							
船	tsuŋ22							
軟	nui21							
卷	kui21							
卷	kiŋ21							
美	mui21							
圈	kʰɛu33	訓“箍”						
箍	kʰɛu33	圈						
權	kʰiŋ22							
圓	i22							
圓	jiŋ22							
院	jiŋ442							
鉛	iŋ22							
絕	tsik2							
雪	sɔi53							
反	huaŋ21							
翻	huaŋ33							
飯	pui33							
晚	maŋ21							
萬	maŋ33							
萬	maŋ442	萬金油						
勸	kʰiŋ13							
原	ŋiŋ22							
冤	iŋ33							
園	hui22							
園	ui22							
遠	hui442							
遠	jiŋ21							
發	huak5							
罰	huak2							
襪	mak2							
月	gɔi442							
越	jik2							
縣	hiŋ442							
決	kik5							
缺	kʰi53							
血	hui53							
吞	tʰuŋ33							
根	kiŋ33							
恨	haŋ442							
恨	huŋ442							
恩	ŋaŋ33							
貧	pʰiŋ22							
民	miŋ22							
鄰	liŋ22							
進	tsiŋ13							
親	tsʰiŋ33							
新	siŋ33							
鎮	tsiŋ13							
陳	tsʰaŋ22							
陳	taŋ22							
陳	tsʰɛŋ22							
震	tsuŋ13							
神	siŋ22							
身	siŋ33							
辰	siŋ22							
人	naŋ22	訓“儂”						
儂	naŋ22	人						
認	jiŋ33							
緊	kiŋ21							
緊	kuŋ21							
銀	ŋiŋ22							
印	iŋ13							
引	iŋ21							
筆	pik5							
匹	pʰik5							
密	bak2							
栗	li53							
栗	luk2							
七	tsʰik5							
漆	tsʰak5							
侄	tsik2							
虱	sak5							
實	sik2							
失	sik5							
日	jik2							
吉	kik5							
一	jiak2	訓						
一	ik5							
筋	kiŋ33							
勁	kɛŋ13							
勤	kʰiŋ22							
近	kiŋ442							
隱	iam21							
隱	iŋ21							
本	pui21							
本	puŋ21							
盆	pʰuŋ22							
門	mui22							
墩	tuŋ21							
嫩	nui21							
村	tsʰui33							
寸	tsʰuŋ13							
損	suŋ21							
榫	suŋ21							
蹲	tuŋ33							
孫	suŋ33							
潘	pʰuŋ33							
噴	pʰuŋ13							
韌	nuŋ33							
韌	luŋ33							
滾	kuaŋ21							
困	kʰuŋ13							
婚	huŋ33							
魂	huŋ22							
溫	uŋ33							
暈	uŋ33							
卒	tsuk5							
不	puk5							
骨	kuk5							
輪	luŋ22							
聯	luŋ22							
俊	tsuŋ13							
筍	suŋ21							
准	tsuŋ21							
春	tsʰuŋ33							
唇	tuŋ22							
順	suŋ442							
純	suŋ22							
閏	luŋ33							
閏	nuŋ33							
均	kʰiŋ33							
勻	iŋ22							
律	luk2							
出	tsʰuk5							
橘	kik5							
分	puŋ33							
分	huŋ33							
粉	huŋ21							
糞	puŋ13							
墳	muŋ22							
蚊	maŋ21	訓“蠓”						
蠓	maŋ21							
問	mui33							
文	buŋ22							
聞	muŋ22							
聞	mui22	聽~：聽見						
軍	kiŋ33							
軍	kuŋ33	將軍						
裙	kuŋ22							
熏	huŋ33							
雲	huŋ22							
雲	uŋ22							
運	uŋ442							
佛	puk2							
物	mi442							
物	muk2							
幫	pɔŋ33							
忙	maŋ22							
党	taŋ21							
湯	tʰɔŋ33							
唐	tʰɔŋ22							
塘	tɔŋ22							
浪	nɔŋ33							
倉	tsʰɔŋ33							
鋼	kɔŋ13							
糠	kʰɔŋ33							
薄	pɔ442							
摸	mɔ53							
摸	mɛu22							
托	tʰɔ53							
托	tʰɔk5							
落	lɔ442							
落	lak5							
作	tsɔk5							
索	sɔ53							
索	sɔk5							
各	kɔ53							
各	kɔk5							
鶴	hɔ442							
惡	ɔk5							
娘	niau22							
娘	niaŋ22							
娘	niŋ22							
兩	niŋ21							
兩	nɔ442							
亮	liaŋ442							
榔	nɔŋ22							
梁	niŋ22							
梁	liaŋ22							
漿	tsiŋ13							
搶	tsʰiaŋ21							
匠	tsiaŋ442							
想	siŋ442							
想	siaŋ21							
像	siŋ13							
掌	tsiŋ21							
象	tsʰiŋ442							
量	niŋ22							
量	liaŋ442							
箱	siŋ33							
張	tiŋ33							
張	tsiaŋ33							
長	tɔŋ22							
長	tsiaŋ21							
長	tsʰiaŋ22							
康	kʰaŋ33							
裝	tsɔŋ33							
壯	tsuaŋ13							
狀	tsuaŋ442							
瘡	tsʰɔŋ33							
床	tsʰɔŋ22							
霜	sɔŋ33							
章	tsiaŋ33							
章	tsiŋ33	~魚						
廠	tsʰɔŋ21							
唱	tsʰiau13							
傷	siaŋ33							
嘗	siŋ22							
上	siaŋ442							
上	tsiŋ442	~kua13：上午						
上	tsiŋ33							
讓	ȵiaŋ442							
薑	kiaŋ33							
嚮	hiaŋ21							
向	hiaŋ13							
向	hiŋ13							
秧	ɔŋ33							
秧	iaŋ33							
癢	tsiŋ442							
樣	jiaŋ442							
雀	tsiau53							
雀	tsʰiak5							
削	sia53							
削	siak5							
著	tsiak2							
著	tiau442	對						
勺	tsiak5							
弱	niak2							
腳	kʰa33	訓“骹”						
骹	kʰa33	腳						
約	iak5							
藥	iau442							
光	kui33							
光	kuaŋ33							
慌	huaŋ33							
黃	ui22							
郭	kuak5							
霍	kʰɔk5							
霍	kʰuak5							
霍	huak5	地名，那~						
方	paŋ33							
方	huaŋ33							
放	paŋ13							
紡	huaŋ21							
房	paŋ22							
防	huaŋ22							
網	maŋ442							
芒	mɔŋ22	~種						
芒	maŋ22	~種						
筐	kʰiaŋ33							
框	kʰuaŋ33							
狂	kʰuaŋ22							
王	ui22							
王	uaŋ22							
皇	uaŋ22							
旺	uaŋ442							
汪	uaŋ442							
縛	pak2							
綁	paŋ21							
胖	pʰua442							
棒	pɔŋ21							
樁	tsɔŋ33							
撞	tsɔŋ442							
窗	tʰiaŋ33							
雙	siaŋ33							
江	kiaŋ33							
講	kɔŋ21							
降	haŋ22							
降	kaŋ13	霜~						
項	haŋ442							
剝	pʰɔk5							
桌	tsʰɔŋ22	訓“床”						
卓	tsʰɔk5							
鐲	sɔ53							
角	kak5							
殼	kʰak5							
學	ɔ442							
握	ak5							
朋	pʰaŋ22							
燈	tɛŋ33							
等	taŋ21							
凳	tiŋ13							
藤	tiŋ22							
能	naŋ22							
層	tiaŋ22	訓“重”						
層	tsʰaŋ22							
層	tsaŋ13							
重	tiaŋ22	層						
僧	tsaŋ33							
肯	kʰaŋ21							
北	pak5							
墨	bak2							
得	tik5							
特	tak2							
賊	tsʰak2							
塞	tʰak5							
窒	tʰak5							
塞	sak5							
刻	kʰɛk5							
刻	kʰak5							
冰	pɛŋ33							
證	tsɛŋ13							
秤	tsʰiŋ13							
剩	sɛŋ442							
升	tsiŋ33							
升	sɛŋ33							
興	hɛŋ13							
蠅	siŋ22							
逼	pɛk5							
力	lak2							
息	sɛk5							
直	tik2							
直	tsɛk2							
側	tsʰak5							
測	tsʰak5							
色	sɛk5							
織	tsɛk5							
織	tsik5							
食	tsia442							
式	sɛk5							
極	kɛk2							
國	kuak5							
或	huak5							
猛	mia21							
猛	maŋ21							
拍	pʰa53	打						
拍	pʰak5							
冷	laŋ21							
生	tsʰia33							
生	sia33							
生	saŋ33							
省	saŋ21							
更	kia33							
更	kaŋ33							
梗	kaŋ21							
坑	kʰaŋ33							
坑	kʰia33							
硬	ŋia442							
行	kia22							
百	pia53							
白	pia442							
拆	tʰia53							
擇	tsak2							
狹	kiap2	窄						
格	kia53							
客	kʰia53							
冊	tsʰia53							
額	hia442							
額	ŋak2							
棚	pʰaŋ22							
棚	pʰia22	一~：一群						
□	pʰia22	一~：一群						
爭	tsaŋ33							
耕	kaŋ33							
麥	bia442							
摘	tsai33							
策	tsʰia53							
隔	kia53							
兵	pia33							
柄	pia13							
平	pia22							
平	pʰɛŋ22							
病	pia33							
明	mɛŋ22							
明	mia22	~年：明年						
命	mia33							
命	mɛŋ442							
鏡	kia13							
慶	kʰɛŋ13							
迎	ŋɛŋ21							
影	ɛŋ21							
劇	ki442							
劇	kʰɛk2							
餅	pia21							
名	mia22							
領	nia21							
領	lɛŋ21							
井	tsia21							
井	tsɛŋ21							
清	tsʰɛŋ33							
靜	tsɛŋ442							
靜	tsia442	~~做：默默做不被發覺						
姓	sia13							
貞	tsɛŋ33							
程	tsʰɛŋ22							
整	tsɛŋ21							
整	tsia21							
正	tsia13							
正	tsia33	~月						
聲	sia33							
聲	sɛŋ33							
城	sia22							
輕	kʰiŋ33							
贏	ia22							
積	tsɛk5							
惜	siau53							
席	tsʰiau442							
席	tsɛk2							
尺	tsʰiau53							
石	tsiau442							
益	ɛk5							
瓶	pʰɛŋ22							
瓶	paŋ22	酒~						
釘	tɛŋ33							
頂	tɛŋ21							
廳	tʰia33							
廳	tʰiaŋ33	~間：客廳						
聽	tʰia33							
停	tʰɛŋ22							
挺	tʰɛŋ21							
定	tɛŋ442							
零	lɛŋ22							
青	tsʰia33							
青	tsʰɛŋ33							
青	tsʰa33	~盲囝：瞎子						
星	tsʰia33							
星	sɛŋ33							
經	kɛŋ33							
經	kia33	羅~：羅盤						
形	hɛŋ22							
壁	pia53							
壁	pɛk5							
劈	pʰɛk5							
踢	tʰɛk5							
踢	tʰiak5							
笛	tɛk2							
笛	tak2							
歷	lɛk2							
錫	sɛk5							
錫	sia53							
擊	kɛk5							
橫	huai22							
划	ɔi442							
兄	hia33							
榮	iaŋ22							
永	ɛŋ21							
營	ia22							
營	ɛŋ22							
蓬	pʰɔŋ22							
蓬	pʰaŋ22	~船：帆船						
蕹	aŋ13	~菜						
東	taŋ33							
東	tɔŋ33							
懂	tɔŋ21							
凍	taŋ13							
通	tʰɔŋ33							
桶	tʰaŋ21							
痛	tʰia21	訓						
□	tʰia21	痛						
銅	taŋ22							
動	tɔŋ442							
動	tʰaŋ442							
洞	tɔŋ442							
洞	taŋ33							
聾	laŋ22							
弄	lɔŋ442							
弄	laŋ13	巷						
粽	tsaŋ13							
蔥	tsʰaŋ33							
送	saŋ13							
公	kɔŋ33							
公	kɔŋ53							
公	kaŋ33							
孔	kʰɔŋ21							
烘	haŋ13							
紅	aŋ22							
翁	aŋ33							
翁	ɔŋ33							
木	mɔk2							
木	bak2	~匠						
讀	tʰak2							
鹿	tiak2							
族	tsɔk2							
粟	tsʰiak5							
哭	kʰau13							
厝	tsʰu13							
冬	taŋ33							
統	tʰɔŋ21							
膿	laŋ22							
鬆	sɔŋ33							
鬆	saŋ33							
宋	sɔŋ13							
毒	tak2							
毒	tʰau33	毒殺						
風	huaŋ33							
豐	hɔŋ33							
鳳	hɔŋ442							
夢	maŋ33							
夢	mɔŋ442							
中	tsɔŋ33							
中	tsɔŋ13							
蟲	tʰaŋ22							
終	tsɔŋ33							
充	tsʰɔŋ33							
宮	kiaŋ33							
宮	kɔŋ33							
窮	kiaŋ22							
熊	hiaŋ22							
雄	hɔŋ22							
福	hɔk5							
服	hɔk2							
目	mak2							
目	mɔk2							
六	lak2							
宿	sɔk5							
竹	tip5							
畜	tsʰɔk5							
縮	sɔk5							
粥	tsɔk5							
叔	tsip5							
熟	siak2							
肉	hip2							
菊	kɔk5							
育	iak5							
育	iak2							
封	hɔŋ33							
蜂	pʰaŋ33							
蜂	hɔŋ33							
縫	hɔŋ22							
濃	nɔŋ22							
龍	liaŋ22							
龍	lɔŋ22							
松	tsʰɔŋ22							
重	taŋ442							
重	tsʰɔŋ22							
重	tsɔŋ442							
腫	tsiaŋ21							
種	tsiaŋ13							
盅	tsiaŋ33	口~						
衝	tsʰɔŋ33							
恭	kɔŋ33							
共	kɔŋ442							
兇	hɔŋ33							
擁	ɔŋ21							
容	iaŋ22							
用	iaŋ442							
綠	liak2							
足	tsɔk5							
燭	tsiak5							
贖	siak2							
屬	sɔk2							
曲	kʰiak5							
局	kɔk2							
玉	ŋɔk2							
浴	jiɔk2							
颱	tʰai22							
囝	kia21							
沃	ak5	淋						
雹	tʰak2	冰雹						
虹	kʰiaŋ442							
陰	im33							
旱	ua442							
塍	tsʰaŋ22	田						
坡	pʰɔ33	澆不上水的耕地						
岸	hua33	塍~：田埂						
嶺	nia21							
□	lia53	嶺~：山區						
崗	kɔŋ33	山~						
溝	kau33							
湖	hu22							
窟	kʰuk5	水~：地面上有積水的小窪兒						
壩	pa13							
空	kʰaŋ33	小窟窿						
□	lia53	縫						
牯	kɛu21	牛~：小公牛						
□	paŋ442	濕的泥土						
烌	hu33	火~：灰塵						
沸	pui13							
塵	tʰuŋ22							
塵	tiŋ22	煙~						
磁	su22							
候	hau33							
乜	mi53	什麼						
物	mi53	什麼						
□	ta33	hiŋ53~：現在						
□	kiŋ53	~ta33：現在						
□	hiŋ53	~ta33：現在						
□	tiŋ53	~ta33：現在						
以	ji21							
今	kiŋ33							
今	kim33							
前	tsuŋ22	~年：前年						
□	ha53	那						
□	nai13	量詞，些						
□	a33	今~日：今天						
昨	tsɛ33							
晡	bɛu33	昨~日：昨天						
晡	mɛu33	昨~日：昨天						
助	tsɔ442							
昨	tsɔ442	~日：前天						
□	kua13	上~：上午						
旰	kua13	上~：上午						
晝	tau13	日~：中午						
□	mɛu22	暗~：傍晚						
初	tsʰɔi33	年~一						
元	ŋiŋ22							
宵	siau33							
昏	hui33	暝~：黃昏						
期	kʰi22							
底	ti33	什麼						
□	tɛ13	地方						
里	lai442	厝~：家里						
里	li21							
爿	pai22							
細	sɔi13							
□	tau33	~央：中間						
□	ta33	~央：中間						
央	ɔŋ33							
央	iaŋ33							
□	liu53	~尾：末尾						
□	kʰa33	~脊後：背後						
脊	tsia53							
□	saŋ13	一~舷：旁邊						
舷	ki22	旁邊						
舷	hiŋ22							
起	kʰi21							
轉	tui21	回						
柏	pɔk5							
柳	lɛu21							
蕾	lui21	花~						
梅	bɔi22							
牡	mau21							
丹	taŋ33							
藕	ŋau21							
□	mɔi22	~子：水果						
蘋	pʰɛŋ22							
杏	kʰɛŋ13							
□	kam33	~pau442：柚子						
□	pau442	kam33~：柚子						
榴	liu22							
棗	tsɔ21							
核	hak2							
核	huk2							
蔗	tsia13							
耳	ji21	木~						
