a
p[35]巴芭疤吧笆[11]□{动作:~人崽，背小孩}[31]靶把□{背}[52]坝欛爸罢霸□{舌头带有点麻的够觉，又酸又~}
pʰ[35]□{用筷子拨饭入口}[11]爬琶□{下~.下巴}杷钯耙扒[52]怕帕
m[35]蚂妈马码[11]麻蟆痳□{扑~，卧倒}[52]骂□{~玉：蝌蚪}
f[35]花[11]华铧划{~船}桦[52]化画划{计~}话{~剧}
t[31]打□{手巴~,手巴掌}
tʰ[35]他
n[35]□{打补~：打补丁}[11]哪拿[52]捺
l[35]拉垃[11]□{~kʰa11.蜘蛛}□{~亲家，探望亲家}
ʦ[35]查遮□{(量词，抓一~，抓一把)}[11]□{(~~.形容很吵的)}[31]者{(作~)}抓楂□{(~拳头，攒拳头)}[52]诈炸乍榨蔗鹧□{(面红ʨi52~,形容脸红的样子)}
ʦʰ[35]叉杈[11]茶搽查[31]且扯□{(~帐，赊账)}车差插{(~嘴)}[52]岔茬汊
s[35]沙纱痧砂鲨些奢社杉赊[11]蛇畲撒[31]洒舍{(~得)}傻□{(吝啬。,~屎窟，形容人很吝啬)}[52]卸射麝赦舍{(左邻右~)}
k[35]加枷痂嘉家{(败~)}佳[31]假贾[52]假架驾嫁稼价
kʰ[35]□{(动作。~过去，跨过去)}[31]揢家{(屋~)}[11]□{(na52~,谁)}
ŋ[11]牙芽衙伢蚜[31]雅瓦□{(菜老~,形容菜很老：不嫩)}[52]□{(动作。~过去,跨过去)}
h[35]虾哈𨉣下{(~降)}[11]暇[52]厦下{(乡~)}夏
Ǿ[35]桠[31]哑

ai
p[35]跛{~佬，瘸子}[31]摆[52]拜□{~眼睡，打瞌睡}□{牛~,牛虱}
pʰ[11]排簰牌徘[52]派稗败
m[35]买[11]埋[52]卖迈
f[11]怀槐淮[52]坏
t[35]呆低[31]底[52]戴带代{交~}
tʰ[35]弟{老~}[11]蹄啼[52]大太泰剃
n[11]泥[31]乃[52]哪那耐奈
l[35]□{收割后遗留的果实}□{动作，拉扯}□{~人崽，抱小孩}□{~甘蔗，运输甘蔗}[11]□{~尿,遗尿}犁黎□{~~,形容身体软绵绵}[52]赖癞□{~子，男孩}□{~sau35胡，络腮胡}
ʦ[35]灾斋[31]宰载{五~}滓崽[52]再载{~入}债寨
ʦʰ[35]猜钗搋{两子在同一平面接东西}[11]裁柴[31]彩采踩睬
s[35]筛摔[11]□{~虫，蛔虫}□{嘴~，嘴馋}□{腹内无油水老觉得饿的感觉}[52]赛晒帅{元~}率
k[35]阶街鸡机={打火~}[31]解{讲~}[52]丐介芥尬疥届界戒械盖{～头}
kʰ[35]荷[11]偕[31]凯揩楷[52]概溉慨
ŋ[35]哀埃我𠊎挨涯崖捱[31]蔼[52]爱{~情}艾隘
h[35]□{女性生殖器}[11]孩谐鞋[31]蟹{老~叉，六指}
Ǿ[31]唉矮

ak
