多	to1	
拖	tʰua1	
大	tua6	白
大	te6	文
锣	lɯ2	
左	tso3	
歌	kɯ1	
可	kʰo3	
鹅	ŋya2	
饿	ŋɯ6	
河	ho2	
茄	kiu2	
破	pʰua5	白
破	pʰo5	文
婆	pɯ2	
磨	mɯ6	名词
磨	mɯ6	动词
逃	tɯ2	原文作“躲”
螺	lue2	白
螺	lo2	文
坐	tsue6	
锁	sɯ3	
果	ko3	
过	kɯ5	白
过	ko5	文
课	kʰɯ5	
火	hue3	白
火	hui3	文
货	hɯ5	
把	pa3	量词
爬	pa2	
马	ma3	
骂	mɐ̃5	
茶	ta2	
沙	sua1	白
沙	sa1	文
假	ka3	
嫁	ka5	
牙	ŋa2	
虾	ha2	
下	a6	
夏	ha6	
姐	tsia3	
借	tsiu5	
写	sia3	
斜	sia2	
谢	sia6	
车	tʃʰia1	
蛇	ʃya2	
爷	ia2	
野	ia3	
夜	ia6	
瓜	kua1	
瓦	ua5	
花	hua1	
化	hua5	
华	hua2	
谱	pʰu3	
布	pu5	
铺	pʰu1	
簿	pʰu6	
步	pu6	
赌	tau3	
图	tau2	
杜	tau6	
奴	nau2	
路	lau6	
租	tsau1	
做	tsɿ5	
古	ku3	
苦	kʰu3	
裤	kʰu5	
吴	ŋu2	
五	ŋu6	白
五	ŋu3	文
虎	hu3	
户	hu6	
乌	u1	
女	ny3	
吕	ly3	
徐	sy2	
猪	ty1	
除	ty2	
初	tʃʰiau1	
锄	tʰy2	
所	ʃiau3	
书	tʃy1	
鼠	tʃʰy3	~~：兔子
如	ŋy2	
举	ky3	
锯	ky5	
去	kʰy5	
鱼	ŋy2	
许	hie3	白
许	hi3	文
府	hu3	
武	u3	
雾	mu6	
取	tsʰy3	
柱	tʰiau6	白
柱	tʃy5	文
住	tʰiau6	白
住	tʃy5	文
数	sau5	
主	tʃy3	
输	ʃy1	
树	tʃʰiau5	白
树	si6	文
句	ku5	
区	kʰy1	
雨	hu6	白
雨	y3	文
芋	u6	
胎	tʰe1	
台	te2	
袋	tue6	
来	le2	白
来	lai2	文
菜	tsʰe5	
财	tse2	
该	ke1	
改	ke3	
开	kʰe1	白
开	kʰuai1	文
海	he3	
爱	ue5	白
爱	e5	文
带	tua5	白
带	te5	文
盖	kua5	
害	he6	
拜	pe5	
排	pi2	
摆	pe3	
派	pʰe5	
牌	pi2	
买	mi3	
卖	mi6	
柴	tsʰa2	训
□	tsʰa2	柴
街	ki1	
鞋	i2	
矮	i3	
败	pe6	
制	tsi5	
世	ʃi5	
艺	ŋi6	
米	mai3	
梯	tʰe1	白
梯	tʰi1	文
剃	tʰai5	
弟	tai6	
泥	ni2	
犁	li2	
西	si1	
洗	si3	
鸡	ki1	
溪	kʰi1	
杯	pui1	
配	pʰui5	下饭菜
赔	pui2	
煤	mui2	
妹	mui5	
对	tui5	
雷	lui2	
罪	tsui5	
碎	tsʰuai5	
灰	hui1	
回	hui2	
外	ŋue6	
会	hui6	开~
怪	kue5	
块	kʰue5	
坏	huai6	
拐	kue5	
挂	kua5	
歪	uai1	
画	ua6	
快	kʰui5	
话	ua6	
岁	hui5	白
岁	suai5	文
肺	huai5	
桂	kuai5	
碑	pui1	
皮	pʰui2	
被	pʰui6	
紫	tsɿ3	
刺	tsʰai5	
知	tai1	白
知	tse1	文。知道
池	tai2	
纸	tʃya3	
儿	i2	
寄	kya5	
骑	kʰi2	
蚁	ŋya6	
戏	hi5	
移	i2	
比	pai3	
屁	pʰuai5	
鼻	pʰai5	
眉	me2	
地	tai6	
梨	lai2	
死	sai3	
四	sai5	
迟	tai2	
师	sɿ1	
指	tʃi3	手~：戒指
二	nai6	
饥	kuai1	白。饿
饥	ki1	文
器	kʰi5	
姨	i2	
李	lai6	白
李	lai3	文
子	tsɿ3	
字	tsai6	白
字	tsɿ6	文
丝	sai1	
寺	sai6	
