pʰɛ		排徘牌		派呸□（应该）	败稗（~草）		
mɛ		埋	买		卖迈		
vɛ	歪	怀-	𢱉（晃动）		外		
tɛ	呆		歹	带逮=戴黛=怠=大（~王）			
tʰɛ	态胎苔（青~、舌~）□（有出息，元曲写作“台孩、胎孩”）	台抬苔（菜~）	大（又读，用于口语）（这双鞋子嫌~）	泰太（~阳）汰（淘~）	代袋汏（~衣裳：用清水漂洗衣服）怠-待大（~斧）逮-黛-		
nɛ			奶乃	鼐	奈耐		
lɛ		来睐莱	□（向两边张开）		赖癞籁		
tsɛ	灾栽哉斋阶=皆=街=		宰者载（记~）解=	再载（装~）借=界=介=芥=疥=戒=械=届=			
tsʰɛ	猜钗	才财材豺裁柴=	采睬彩且	菜蔡	在		
sɛ	筛鳃腮些=	柴-谐=鞋=偕斜=邪=	写=	赛晒谢=泻=卸=舍	社射麝赦（~免）		
kɛ	该赅皆-街-枷-（连~(一种农具)）		改解-	盖概溉戒-械-届-界-丐钙介-芥-疥-			
kʰɛ	开揩	䬵（~气：嗳气）	凯恺忾楷	隑（斜靠）			
ŋɛ	哀唉挨（~家~户）	捱挨（~打）呆癌颜（~色）	矮	爱暧	艾碍		
xɛ		孩谐-鞋-骸𠹛（痛苦呻吟）	海蟹	嗨	害亥骇		
ɛ	哎		蔼野=也=冶	夜=液腋			
tsuɛ			跩（神气活现）	拽			
tsʰuɛ			揣（~磨）	踹			
suɛ	衰摔		甩甩（流里流气的）	帅			
kuɛ	乖		拐	怪			
kʰuɛ	挎（胳膊弯起来挂住或勾住东西：~包）		㧟（~在一边：歪斜在一边）	快块筷会（~计）			
xuɛ	坏□（歪）	怀=淮槐踝	㩓（甩手）				
pɔ	包胞		饱保堡宝褒（~义词）	报暴=瀑曝豹爆趵（跳）□（~芽：发芽）鲍=			
pʰɔ	抱胞泡（水~儿）脬（尿~）	跑袍雹=炮（~制）		炮（大~）泡（~在水里）疱（起~）泡（量词，约40-60市斤）	暴-刨鲍-		
mɔ		毛矛茅锚髦猫	卯铆□（~亮：因光耀眼看不清）		冒帽貌毷（霉菌）		
tɔ	刀叨=（唠~）朝-（今~）		倒（打~）岛捣祷蹈导	到道=倒（~水）悼=			
tʰɔ	滔掏叨-（~扰）涛焘	桃逃萄淘啕陶	讨	套	稻道-（~士）盗悼-		
nɔ	孬	挠	脑恼垴瑙（玛~）		闹		
lɔ	捞涝唠（~叨）	劳牢痨捞	老佬				
tsɔ	招昭朝=遭糟		早找枣澡蚤藻爪（手~儿）	造=灶照罩燥躁兆=	召=		
tsʰɔ	操抄钞耖（~田）□（屈指舀水）超	朝（~廷，~东）潮曹槽漕嘈嘲巢	草（花~：~狗：母狗）吵炒	糙	造-皂召-（大喊大叫）赵棹兆-		
sɔ	臊（~气）烧骚搔梢稍艄□（脚乱蹬）	韶绍（介~）□（叨：啰嗦）□（收拢）睄（很快地扫视）潲（~雨）	扫（~地）少（多~）嫂	扫（~帚）𢜶（快）哨绍（~兴）少（老~）	邵		
ʐɔ		饶	扰绕（围~）		绕（~线）		
kɔ	高膏（牙~）蒿茭（~瓜：茭白）羔糕皋教-（~他去）		搞稿镐搅-㽱（胃子~人）□（搀和）搞（挨~：受苦受罪）搞（小孩争斗：他俫两个伢儿天天~啊耍子）绞-（~肉）	告诰膏（~油：添加润滑油）酵-（长~：发面）觉-（睏~）窖（ 埋）校-（~场，~秤）交（量词，遍）膏（磨：往磨眼添加要磨的东西）			
kʰɔ	敲-□（两根线状物交叉在一起）缲（~边：缲边）		考拷烤	靠犒铐㸆（油水不足的感觉）			
ŋɔ	拗（打，扳，折）	熬□（憋着，强行忍住）	咬袄	傲奧澳懊拗（~口）	傲（夸奖）		
xɔ	蒿薅	豪嚎壕濠毫号（~丧）	郝好（~坏）	好（爱~）浩耗	号（~码）□（油变味）		
piɔ	标彪镖膘		表裱婊				
pʰiɔ	漂（~浮）飘	瓢嫖	殍	票漂（~亮）			
miɔ		苗瞄描	秒渺		庙妙缪（姓）谬（~论）		
tiɔ	刁叼貂雕碉刟（牛羊舐人）		屌	吊钓调=（~查）掉=			
tʰiɔ	挑（~水）	调（~和）条笤（~帚）	挑（~拨）誂（~祸）□（调换）	跳眺□（一种烹饪法）	铫（茶~儿）掉-调-		
niɔ		鸟袅			尿=		
liɔ	撩	辽疗僚撩燎瞭獠镣聊嫽（逗）	了		料撂廖尥䩍（脸色苍白）敹（动词， 缝）料（木制大勺，浇水施肥用）		
tɕiɔ	交姣娇骄焦蕉椒浇礁教（~书）		绞=饺铰矫缴侥剿搅=较（比~）□（缝）	叫教=（~育）觉=校=（~对）醮（道士打~）较（~量）			
tɕʰiɔ	敲=锹跷撬悄	乔桥侨荞樵瞧	巧	窍翘俏	轿		
ɕiɔ	肖消霄宵销箫萧𢳚（~开：翻开，揭开）	淆	小晓	笑孝酵=（发~)	校（学~）效(~果）		
iɔ	腰要（~求）邀妖	摇姚遥谣窑肴（菜~）	舀□（歪）	要（需~）耀跃=（大~进）			
pʊ	坡波玻菠播		跛				
pʰʊ		婆	颇	破剖			
mʊ	么	磨（~刀）蘑摩魔谋牟模馍	母某=亩拇姆		磨（石~）茂贸慕墓暮募		
tʊ	多端（~午）		朵=躲	剁惰			
tʰʊ	拖	陀驼鸵佗坨驮	妥	唾	舵垛（草~子）大（~人：父母）		
nʊ		挪=奴哪（~吒）	努弩	怒懦□（小儿睡）	糯		
lʊ	啰螺（田~）	罗逻锣箩萝螺（~蛳）脶（指纹）	裸虏掳	那-			
tsʊ			左佐	做			
tsʰʊ	搓磋			错锉挫	坐座		
sʊ	梭		锁琐所				
kʊ	哥歌戈锅		果裹	过个			
kʰʊ	苛柯科蝌棵颗窠		可	课			
xʊ	欢-	和（~气）河何荷=禾䗙（~䘆：蚯蚓）	伙火	货和=（应~）	贺祸和-（唱~）		
ŋʊ		讹鹅蛾俄娥峨	我		饿卧		
ʊ	阿屙倭窝蜗涡莴						
niɯ		牛	纽扭				
tɕiɯ	纠赳鸠灸究揪阄鬏		九久韭酒	救疚㾭（抽搐：他冻啊，夜里睏觉脚~筋）就=			
tɕʰiɯ	秋鳅邱丘蚯	求球裘囚酋仇（姓）	搝（捉弄）		就-舅旧袖-		
ɕiɯ	休修羞		朽	嗅秀绣袖=宿（星~）			
iɯ	优忧悠幽	尤犹油由邮游	有友	酉幼诱	又右佑祐		
ɚ		儿而	耳饵尔		二贰		
pei	杯悲卑碑背（~书包）			辈贝狈倍备=背（~脊）闭-			
pʰei	胚	陪=赔=培裴		佩配=	备-		
mei		梅=霉=脢煤媒=眉=楣	每美镁某-	昧=魅=寐=□（不要脸）媚=	妹昧-魅-寐-媚-		
fei	飞非绯啡妃	肥淝	匪诽翡菲（~薄）否	废肺费			
tei	丢兜		斗（量具）抖蚪陡	斗（~争）队对=			
tʰei	偷推梯	头投颓	腿	退蜕=透	豆逗痘		
nei					内		
lei	溜	雷蕾楼娄偻留瘤流琉硫刘浏	柳耒诔垒-磊儡篓褛搂		累类泪=露（~出来了）漏擂陋		
tsei	周舟州洲		走肘帚（笤~）	昼皱宙奏咒邹			
tsʰei	抽	绸酬筹愁仇（~恨）䌷（吸）	丑	臭凑			
sei	收搜馊艘		手守首	兽瘦嗽	受寿		
ʐei		柔揉蹂					
kei	勾沟钩		狗苟枸给（~予）	构购垢够（往上~：能~）			
kʰei	抠眍（眼珠凹陷）	□（使凹）	口	扣寇			
ŋei	欧讴瓯	□（倔强，固执）	偶藕呕	怄（~气：生闷气）			
xei	齁（咸~子：喜爱吃咸的人）	侯猴喉□（长时间地煮）	吼	候（气~）洉（液体被吸收：水挨毛巾~叨）	后厚逅候（问~）		
tuei	堆			队对			
nuei	内						
uei	威煨痿□（疲倦）	为（作~）围违苇微薇=危桅唯惟维圩	伟纬尾伪委萎	胃谓=畏喂=尉慰蔚尉	味未卫为（~什么）位魏谓-		
tsuei	追锥		嘴=	最坠醉=赘缀罪=			
tsʰuei	吹炊崔=催=摧	捶垂槌锤随-		脆=翠粹□（鲜亮）悴（憔~：担心）	罪-		
suei	虽=	隋随=髓	水	岁=税碎=睡祟（作~）税瑞遂隧穗=			
kuei	归圭闺规龟		鬼轨诡癸	贵桂瑰鳜			
kʰuei	亏盔窥	奎逵葵睽魁茴-（~香）	傀	溃篑愧刽	柜跪		
xuei	灰恢诙挥晖辉麾徽	回茴=蛔迥	毁悔诲	贿=秽晦卉讳慧=彗=汇=惠=	会（开~）汇-烩惠-贿-慧-彗-		
ʐuei			蕊		锐睿		
tsɛ̃	艰奸监=（坐~）间=（房~）劗（剁碎）		斩盏减碱=简柬	暂=站赞绽=栈=湛蘸监=（~视）谏鉴间=（~隔）涧			
tsʰɛ̃	掺（~水）参（~加）搀餐	残惭馋谗	产铲惨	忏灿刬（~的：很多）	暂-绽-栈-		
sɛ̃	山三杉衫删=	涎衔=闲=	伞散（~文）	散（分~）陷=限=			
ɛ̃	氨						
piɛ̃	班斑扳（~手）般=颁		板版坂	扮=办=绊			
pʰiɛ̃	攀	扳（~本：赚回本钱，反败为胜）		盼	扮-办-		
miɛ̃	曼慢漫=谩蔓幔=	蛮=					
fiɛ̃	番翻帆=	凡帆-烦繁矾樊	返反	贩犯=范（模~）泛乏㽹（恶心）	犯-范（姓）饭		
viɛ̃	弯湾□（阴险，刁钻：那个人~，弄不过他）	玩顽	晚挽捾（~子：木制大水舀）		万		
tiɛ̃	担（~心）丹单耽		胆掸疸	旦担（~子）但弹=（子~）石（量词）			
tʰiɛ̃	痑（疲劳到极点）滩摊瘫	潭=谭=昙檀谈痰弹（~琴）坛=	毯坦袒忐□（秤杆末梢略低(分量不足)）	炭碳叹坍探=□（下滑）	淡蛋弹-（~珠）		
niɛ̃		难（~过）			难（遇~）		
liɛ̃		兰拦蓝篮	懒览=揽=罱两（~个）		烂滥		
kiɛ̃	间-（房~）监-（~牢）尴=干（~戈）		拣碱-竿=杆=秆=裥（打~）	间-（~苗）干（~部）			
kʰiɛ̃	铅堪-勘鹐（禽鸟类啄食：雀儿~食）看=（~守）		坎=舰（军~）槛（门~）侃	嵌			
ŋiɛ̃	淹	颜-岩-	眼	晏-（迟）	雁		
xiɛ̃	鼾憨	含=韩=咸-函=衔-寒=闲-	喊=	喊=	苋陷-限-		
iɛ̃				晏=（姓）			
tsuɛ̃	跧（~腰：弯腰）			赚撰			
suɛ̃	闩赸（追赶）拴栓						
kuɛ̃	关鳏		管=	惯			
kʰuɛ̃		环			掼		
xuɛ̃		还（归~）		患=幻宦	患-		
pʊ̃	般-搬			半拌=			
pʰʊ̃	潘拚（~命）	盘		判叛泮（~池）	伴拌-		
mʊ̃		瞒馒鞔（蒙）（把鞋面子~起来）蛮-	满		漫-幔-（~子）		
tʊ̃	瓭（酒~子）端（~水）㴷（蘸）		短	断=段=锻=			
tʰʊ̃	贪	潭-谭-团坛-		探-（~毛：掉毛）	断-段-缎-		
nʊ̃		南男楠	暖				
lʊ̃		峦鸾𢺈（笼络）	卵漤（抹试并附吸）		乱		
tsʊ̃	专砖钻（~研）簪			钻（~石）篆传（~记）转（~动）			
tsʰʊ̃	穿川蹿汆	蚕传（~统）船椽	喘	串窜篡纂			
sʊ̃	酸			算蒜			
ʐʊ̃			软阮				
kʊ̃	甘柑泪冠-（衣~，鸡~花）观（~察；寺~）官棺肝杆（麦~草：麦秸）		赶（~热潮）管-馆感敢竿-杆-秆-擀	贯灌罐冠=（~军）			
kʰʊ̃	堪-宽看-（~门）		款砍坎-（河~子）侃冚（覆盖）坎（打~：打磕睡）	看-（~见）			
xʊ̃	欢=蚶（~子）獾	韩-含-寒-涵汗（~毛）	缓	唤涣喊-（~狗子）汉翰撼	换汗旱（~烟）		
ʊ̃	安按豌庵鞍	完丸纨	碗腕惋宛皖揞（以手覆盖掩）唵（用手把食物纳进嘴里）	案暗	岸		
tɕyʊ̃	娟鹃捐		卷	眷绢（手~）倦			
tɕʰyʊ̃		全权拳泉颧	犬	劝券	圈（圆~；猪~）菌（~子：菌类总称）		
ɕyʊ̃	宣喧楦（剥去）轩籼（~稻）	旋漩玄炫悬	选癣-□（撒）（~种子(撒种)）	楦			
yʊ̃	冤鸳渊	元园圆员袁辕猿原源援缘橼（香~）茔-（坟~）	远	怨	院愿		
pĩ	蓖边编=鞭蝙鳊煸（一种烹调方法）		扁匾贬	变			
pʰĩ	编-辩辨辫篇偏便（方~）卞	骈		片遍骗			
mĩ	面	绵棉眠（睡~）	免=勉娩缅沔				
tĩ	颠癫掂（~量）		点典碘	店踮电殿=奠=甸淀=			
tʰĩ	天添佃垫簟（晒~：晒粮用的大竹席）	甜田填	舔腆	□（蛇~子：蛇舌）	殿-奠-		
nĩ	念	年粘鲇拈连莲鲢涟	碾躁撵				
lĩ	恋练链	帘联廉镰怜	脸殉捻览-揽-				
tɕĩ	粘詹尖坚占沾毡瞻肩煎兼搛境-（东~：东边）		展搌剪茧检俭捡辗	战见剑荐建健键箭溅=饯=渐=毽（~子）健（~子：阉割过的小公猪）	笺=		
tɕʰĩ	千扦阡歼迁纤（~维）谦签牵犍（~牛：公黄牛）	前钱禅（~寺）虔乾黔钳缠（~脚泥：粘土）蝉挦（~毛：摘毛）羼单（~于）	浅潜践遣谴阐	欠歉纤（背~）	笺-饯-贱溅-件缠（~事）渐-		
ɕĩ	先仙鲜掀=扇（~风）䘆（䗙~：蚯蚓）	贤弦嫌	险显陕闪蚬（~子）鲜（~为人知）	现=（~在）线献羡=扇（~子）宪	县单（姓）现-（~钱）善鳝擅羶羡-		
ʐĩ		然燃					
ĩ	腌烟胭咽焉	盐严言炎迎延筵沿研=阎詹芫（~荽）	演掩染衍引（缝衣针：~线）	厌燕（~子）艳焰=堰（都江~）䞁（比，量：你俫两个人站做块，~下子哪个高）厌（顽皮）谚彦	验焰-		
pɑ̃	邦帮梆		榜膀（手~子）绑	泵磅谤傍蚌=			
pʰɑ̃	乓	旁螃鳑（~皱鱼）庞	髈（蹄~，脚~）	胖□（浮）	棒		
mɑ̃		忙芒茫氓盲硭（~子：纸媒儿）	莽蟒				
fɑ̃	方芳妨-（~事）枋坊	房妨=（~碍）肪防	访仿纺舫	放			
tɑ̃	当（~中）裆	噹（锣声）	挡档党	当（上~）			
tʰɑ̃	汤	唐塘糖搪堂螳膛棠	躺倘淌	烫趟摥（边扶边推着向前走）	盪宕（做事~啊~的：做事拖拉）砀（~山）蕩（蹭刀）		
nɑ̃		囊	攘				
lɑ̃		郎廊琅狼螂	朗	浪=	浪-㫰（挂，晾：把衣裳~外去吹吹）		
tsɑ̃	张章樟獐彰蟑臧（姓）脏（肮~）赃		掌涨（~烧饼）长（生~）	帐胀账（~目）仗=杖=障嶂瘴葬奘藏=（西~）臟=（内~）涨（浸泡：把木耳放啊水里~下子）			
tsʰɑ̃	仓苍舱昌菖娼猖鲳（~鱼）	常嫦肠场（~地，操~）长（~短）藏（收~）	厂敞	唱倡（~导）畅䢢（摩擦）	丈杖-仗-臟-（五~六腑）藏-		
sɑ̃	伤桑商	尝偿	赏嗓搡晌	尚=（崇~）	上丧尚-		
kɑ̃	钢纲刚冈缸岗江-（姓）肛豇罡𠵹（争吵）		港讲-	杠虹-（天上出~(彩虹)了）扛（填坟高）降-（~风：冬季刮大风）			
kʰɑ̃	康糠慷躿（躴~：大而笨重，不灵活）	扛		亢抗囥炕	项-（颈~）		
ŋɑ̃	肮	昂𪸺（~人(气味大，刺鼻)：这个酒闻这个酒闻起来~，肯定是假的）	炴（~烟：只冒烟，不见明火）𱞞（硬气）	盎（~然）			
xɑ̃	夯（打击）巷项-（~圈）□（烘烤）□（傻）	行（银~）航杭绗		炕（~脆饼儿）			
niɑ̃		娘	仰				
liɑ̃		凉量（~衣裳）良粮酿（酒~）梁粱	辆两（斤~）魉（魍~）	谅=晾=	亮量（重~）谅-晾-		
tɕiɑ̃	江=将（~来，~才）浆僵缰疆姜（生~）		蒋桨讲=奖□（极硬：炒蚕豆~的，嚼不动）	将（~领）酱降=（下~）犟□（饭硬）			
tɕʰiɑ̃	枪呛腔炝（腌制）□（禽类乱飞）	强（~大）墙蔷翔祥详降（投~）	抢强（勉~）	戗（遮住，撑住：要落雨了，把粮食囤子~起来）跄戗（斜倚）摪（斜着插入）	橡-象匠謽（强辩）像（儿子~娘）		
ɕiɑ̃	乡香相（互~）箱厢湘襄镶		响想眷饷享向（~往）	向（方~）橡=象=（大~）像=相（~貌）	项=（姓）		
iɑ̃	央殃秧鸯	羊洋佯阳杨扬炀疡佯（弥留状态）	养痒氧	漾=	样恙漾-		
tsuɑ̃	装庄妆桩		奘（粗大：他养得胖，膀子~）𢪾（震动物体使它整齐或紧密：把筷儿~啊齐啊）	壮状=（~态）			
tsʰuɑ̃	疮创（~伤）窗	床噇（“吃”的詈语：快点~!）	闯	创（~造）	状-（奖~、告~）撞（~人）		
suɑ̃	双霜孀		爽漺（往下滴）				
ʐuɑ̃		瓤穰□（碎了）	壤嚷攘		让		
kuɑ̃	光（~头）胱		广	逛光（~火）桄			
kʰuɑ̃	筐框眶诓匡桄（一~线）	狂		矿旷况			
xuɑ̃	荒慌	黄=（颜色）蝗磺簧隍（城~庙）凰艎（~板：船板）皇煌惶	谎晃（~眼）	晃（摇~）幌			
uɑ̃	汪	王亡黄-（姓）	往网罔枉	妄=旺=	妄-旺-忘望		
pəŋ	奔（往前~）锛畚（~斗：畚箕）贲（姓）兵宾缤宾殡槟滨冰彬斌		本丙饼禀秉	奔（~头）笨=柄屏（~住气）併（合~）併（比赛：我俫来~啊哪个跑得快）			
pʰəŋ	喷（~水）拼姘乒	盆平评苹坪瓶屏（~风）萍贫频凭	品	笨-喷（~香）聘	病並（~排）鬓		
məŋ		门们明民名铭鸣冥螟螟	敏抿皿闽悯	闷（胸~）	焖璺（器皿裂纹）温-（~汤水(温水)）闷（~声）命		
fəŋ	分（~开）芬纷吩	坟焚	粉	奋愤粪（~箕）氛（气~）忿	份（有我的一~）分（本~）		
təŋ	登瞪蹬灯吨敦（~厚）墩燉驐（~牛：阉割过的水公牛）豚-（河~）掷墩（拳头~儿：握紧的拳头）蹲=丁钉（~子）叮盯疔□（粘住）	叮（象声词）	等盹戥趸顶鼎	扽（拉）顿钝=炖沌敦（放置）盾=遁凳𧘸（~子：棉袄）定=淀-（~粉）订（~书钉，~钉子）锭=澄（沉淀：才做的米酒要~~才好吃）钉（用力打）			
tʰəŋ	吞腾-（~功夫(挤时问)）厅汀听（一~茶叶）	疼腾=藤屯臀誊豚=（海~）亭停廷庭蜓莛（~子：生长花朵的茎）	挺艇	褪（~裤子：慢慢脱下）听（~话）	盾-邓钝-囤定-锭-（银-儿）		
nəŋ		能宁=泞柠凝			嫩		
ləŋ		轮=伦沦棱林淋霖灵临邻玲铃伶龄零蛉（金~子：金钟儿）鳞麟疄（垄(量词)）凌菱陵绫	冷领岭檩	赁=	论（理~）楞愣令另吝拎（提）		
tsəŋ	真珍针争睁筝正（~月）征贞侦砧（~板）斟曾（姓）憎罾（扳~）增赠榛		整拯怎疹诊枕（~头）	正（~当）证阵=政症郑=振震镇甑（~子）挣（屏住气用劲）			
tsʰəŋ	撑称（~重量）蛏（鲜~）参（~差）	陈成诚城沉忱辰晨层蹲-尘臣曾（~经）澄（~清）橙乘（~法）承呈程□（~豆：种豆）□（~被单：缝被子）岑丞	惩逞	趁秤称（~心如意）剩	阵-郑-		
səŋ	生牲甥声升昇深身申伸绅参（人~）森僧笙娠	神绳盛（~饭）	沈审婶省什（~呢：什么）	圣胜盛（兴~）肾渗（寒~~的）甚抻（伸展：~带儿(松紧带)）慎胜（夸耀，炫耀）疹（~人）			
