tsɿ	1	资姿咨兹芝滋
tsɿ	3	紫只=脂止芷旨子滓梓址指纸趾
tsɿ	5	至志制致痣誌緻只-
tsʰɿ	1	雌痴疵摛[手～舞～：动手动脚]
tsʰɿ	3	侈耻齿此□[搭理]
tsʰɿ	5	次刺□[讨嫌]□[～惯：溺爱]赐
dzɿ	2	迟祠瓷词慈磁糍[～粑]辞匙嗣饲时
dzɿ	6	豉[豆～]视誓巳寺祀士氏示仕市字恃逝自示痔事侍柿是
sɿ	1	施司私思嘶斯丝撕厮蛳尸师狮诗
sɿ	3	死史矢使驶始屎
sɿ	5	势试四肆世式试驷
pi	1	□[～子：瘫痪的人]
pi	2	必笔逼壁=
pi	3	比币彼
pi	5	闭痹泌秘蔽秘毕碧毙臂
pʰi	1	批披霹
pʰi	2	避劈匹辟僻
pʰi	3	痞鄙丕否[～极泰来]
pʰi	5	癖屁庇
bi	2	皮枇疲琵脾
bi	6	被[～子]备鼻陛婢弊敝
mi	1	咪微[(存疑)～丝唧：一点点]搣[～开：剥开]□[～一下：用手捏]
mi	2	眉迷谜糜靡弥
mi	3	米美
mi	5	密觅蜜□[闭起只～～不做声：闭着嘴巴不说话]□[羊～～：对羊的爱称]
ti	1	低
ti	2	的滴=敌
ti	3	抵底
ti	5	帝蒂□[量词：一些]
tʰi	1	梯=踢
tʰi	2	笛
tʰi	3	体
tʰi	5	剔剃替屉剔狄涕隶涤递
di	2	堤-提梯-啼-蹄-题
di	6	地弟第
ni	1	聂日-
ni	2	呢尼宜疑沂泥仪谊倪
ni	3	拟你-蚁
ni	5	捏镊孽逆匿溺腻
ni	6	毅义艺议□[～碎：磨碎]□[～祸：无中生有]
li	1	□[～衅：欺负]
li	2	梨犁璃黎厘离篱
li	3	李里理礼鲤狸
li	5	力丽立栗粒笠莉厉励历□[伢～：小孩子]
li	6	痢利例荔吏俐
tsʰi	1	妻凄□[偷看]
tsʰi	2	七膝
tsʰi	5	戚
si	1	犀西
si	2	昔熄息婿携[～带]惜锡=习媳袭席悉析夕
si	3	洗
si	5	细
