cid	character	initial	final	tone	note
1	多	t	oi	44	
2	拖	h	ua	44	
3	大	ɗ	ua	44	
4	锣	l	o	44	
5	左	t	o	21	
6	歌	k	o	44	
7	个	k	ai	22	
8	可	h	o	21	
9	鹅	k	o	22	
10	饿	ŋ	o	44	
11	河	h	o	22	
12	茄	k	io	22	
13	破	ph	ua	35	
14	婆	ph	o	22	
15	磨	m	ua	22	
16	磨	m	ua	22	
17	躲	ɗ	o	22	
18	螺	l	ɛ	22	田～
18	螺	l	o	22	海～
19	坐	ts	ɛ	42	
20	锁	t	o	21	
21	果	k	oi	21	
22	过	k	oi	35	
23	课	h	ua	35	
24	火	h	uɛ	21	
25	货	h	oi	35	
26	祸	h	ua	42	
28	把	ɓ	ɛ	21	
29	爬	ɓ	ɛ	22	
30	马	v	ɛ	21	
31	骂	m	ɛ	44	
32	茶	ɗ	ɛ	22	
33	沙	t	ua	44	
34	假	k	ɛ	21	
35	嫁	k	ɛ	35	
36	牙	ŋ	ɛ	22	
37	虾	h	ɛ	22	
38	下	∅	ɛ	42	
39	夏	h	ɛ	42	
40	哑	∅	ɛ	21	
41	姐	ts	ɛ	5	
42	借	ts	io	5	
43	写	t	ia	21	
44	斜	t	ia	22	
45	谢	t	ia	42	
46	车	ʃ	ia	44	
47	蛇	t	ua	22	
48	射	t	ia	44	
49	爷	ʒ	ɛ	21	
50	野	ʒ	ɛ	21	
51	夜	m	ɛ	22	
52	瓜	k	oi	44	
53	瓦	h	ia	42	
54	花	h	oi	44	
55	化	h	uɛ	35	
56	华	h	ua	44	
57	谱	ph	o	22	
58	布	ɓ	ou	35	
59	铺	ph	u	44	
60	簿	ph	ou	42	
61	步	ɓ	ou	44	
62	赌	ɗ	u	22	
63	土	h	ou	22	
64	图	h	u	22	
65	杜	ɗ	u	42	
66	奴	n	ou	22	做～
66	奴	n	u	22	～隶
67	路	l	ou	44	
68	租	t	ou	44	
69	做	t	o	42	
70	错	ʃ	o	35	
71	箍	kh	ou	44	
72	古	k	ou	21	
73	苦	kh	ou	21	
74	裤	h	ou	35	
75	吴	ŋ	ou	22	
76	五	ŋ	ou	42	
77	虎	h	ou	21	
78	壶	ɓ	u	22	
79	户	h	ou	42	～口
79	户	h	u	42	家家～～
80	乌	∅	u	44	
81	女	n	i	21	
82	吕	l	i	21	
83	徐	ʃ	i	22	
84	猪	ɗ	u	44	
85	除	ʃ	ou	44	
86	初	ʃ	o	44	
87	锄	ʃ	u	22	～草
87	锄	k	u	22	～头
88	所	t	o	21	
89	书	t	u	44	
90	鼠	ʃ	iu	21	
91	如	l	u	22	
92	举	k	i	21	
93	锯	k	u	35	
94	去	h	u	35	
95	渠	k	i	21	
96	鱼	∅	u	22	
97	许	h	ou	21	
98	余	ʒ	i	22	
99	府	ɸ	u	21	
100	付	ɸ	u	42	
101	父	ɓ	ɛ	42	
102	武	v	u	21	
103	雾	m	u	42	
104	取	ʃ	i	21	
105	柱	h	iau	42	
106	住	h	ia	42	
107	数	t	iau	35	
108	数	t	iau	35	
109	主	t	u	21	
110	输	t	u	44	
111	竖	h	ia	44	
112	树	ʃ	i	44	
113	句	k	u	35	
114	区	h	i	44	
115	遇	ʒ	i	42	
116	雨	h	ou	42	
117	芋	ʒ	i	22	
118	裕	ʒ	ui	42	
119	胎	h	ai	44	
120	台	h	ai	22	
121	袋	ɗ	ɛ	44	
122	来	l	ai	22	
123	菜	ʃ	ai	35	
124	财	ʃ	ai	22	
125	该	k	ai	44	
126	改	k	oi	21	
127	开	h	ui	44	
128	海	h	ai	21	
129	爱	∅	ai	35	
130	贝	ɓ	ui	35	
131	带	ɗ	ua	35	
132	盖	k	ai	35	～章
132	盖	h	op	5	～住
133	害	h	ai	42	
134	拜	ɓ	ai	35	
135	排	ɓ	ai	22	
136	埋	m	ai	22	～怨
136	埋	ɗ	ai	22	～人
137	戒	k	ai	35	～指
138	摆	ɓ	ai	22	～放
138	摆	ɓ	ai	21	～摊
139	派	ph	ai	35	
140	牌	ɓ	ai	22	
141	买	v	oi	21	
142	卖	v	oi	44	
143	柴	ʃ	a	22	拾～
143	柴	ʃ	ai	22	～火
144	晒	ph	ak	3	曝
145	街	k	oi	44	
146	解	k	oi	21	
147	鞋	∅	oi	22	
148	蟹	∅	uoi	42	
149	矮	∅	oi	21	
150	败	ɓ	ai	42	
151	币	ɓ	i	42	
152	制	tʃ	i	35	
153	世	t	i	35	
154	艺	ŋ	i	42	
155	米	v	i	21	
156	低	ɗ	oi	22	
157	梯	h	ui	44	
158	剃	h	i	42	
159	弟	ɗ	i	42	
160	递	ɗ	i	42	
161	泥	n	i	22	
162	犁	l	oi	22	
163	西	t	ai	44	
164	洗	t	oi	21	
165	鸡	k	oi	44	
166	溪	h	oi	44	
167	契	kh	ui	35	
168	系	h	i	42	
169	杯	ɓ	ui	44	
170	配	ph	oi	35	
171	赔	ɓ	oi	22	
172	背	ɓ	oi	35	
173	煤	v	oi	22	
174	妹	m	oi	44	
175	对	ɗ	ui	35	
176	雷	l	oi	22	
177	罪	t	ui	42	
178	碎	ʃ	ui	35	
179	灰	∅	u	44	白读
179	灰	∅	ui	44	文读
180	回	ɗ	ui	21	
181	外	∅	ua	44	
182	会	∅	ui	42	
183	怪	k	uai	35	
184	块	∅	uai	35	
185	怀	∅	uai	22	
186	坏	∅	uai	44	
187	拐	k	uai	21	
188	挂	k	ua	35	
189	歪	∅	uai	44	
190	画	∅	oi	44	
191	快	kh	oi	35	
192	话	∅	oi	44	
193	岁	∅	oi	35	
194	卫	∅	ui	35	～生
194	卫	∅	ui	42	保～
195	肺	ɸ	ui	35	
196	桂	k	ui	35	～林
196	桂	k	ui	42	～圆
197	碑	ɓ	ui	44	
198	皮	ph	oi	22	
199	被	ph	oi	42	
200	紫	tʃ	i	21	
201	刺	ʃ	i	35	
202	知	tʃ	i	44	～了
202	知	t	ai	44	～道
203	池	ʃ	i	22	
204	纸	t	ua	21	
205	儿	k	ai	35	
206	寄	k	ia	35	
207	骑	kh	ia	22	
208	蚁	h	ia	42	
209	义	ʒ	i	42	
210	戏	h	i	35	
211	移	ʒ	i	22	～动
211	移	t	ua	21	转～
212	比	ɓ	i	21	
213	屁	ph	ui	35	
214	鼻	ph	i	44	
215	眉	v	ai	22	
216	地	ɗ	i	42	
217	梨	l	i	22	
218	资	tʃ	i	44	
219	死	t	i	21	
220	四	t	i	35	
221	迟	ɗ	i	22	
222	师	ʃ	i	44	
223	指	tʃ	i	21	
