tsɿ	1	知支枝肢資姿隻(这∽手)滋玆							
tsɿ	2	直值植織隻侄							
tsɿ	3	衹(∽有)止址趾紙子仔(∽细)籽紫指							
tsɿ	5	字自治制智這(白读)至致志誌痔蟄(惊∽)							
tsɿ	7	直(见于连调)值(见于连调)植(见于连调)織(见于连调)隻(见于连调)侄(见于连调)							
tsʰɿ	1	痴							
tsʰɿ	2	詞池持辭喫							
tsʰɿ	3	此恥							
tsʰɿ	5	次							
tsʰɿ	7	喫(见于连调)							
sɿ	1	師獅斯撕施私尸詩絲							
sɿ	2	時匙十石實食失濕拾							
sɿ	3	死屎使始史駛豉							
sɿ	5	四是市事士仕世勢示式試似誓視逝适(合∽)豉							
sɿ	7	十(见于连调)石(见于连调)實(见于连调)食(见于连调)失(见于连调)濕(见于连调)拾(见于连调)室(见于连调)							
zɿ	2	日							
zɿ	7	日(见于连调)							
pi	1	憋逼(白)							
pi	2	别畢泌必筆鼻							
pi	3	比							
pi	5	閉幣弊備秘(∽密)被避							
pi/pie	7	别(见于连调)畢(见于连调)泌(见于连调)必(见于连调)筆(见于连调)鼻(见于连调)							
pʰi	1	屄							
pʰi	2	皮疲脾啤枇琵劈							
pʰi	3	擗							
pʰi	5	屁㡀(不好)							
pʰi/pʰie	7	劈(见于连调)							
mi	1	眯咪							
mi	2	迷謎眉(∽毛)梅(杨∽) 滅密							
mi	3	米							
mi	5	沕							
mi/mie	7	滅(见于连调)密(见于连调)							
ti	1	低							
ti	2	的(目∽)笛							
ti	3	底抵的(文)							
ti	5	弟遞地帝							
ti/tie	7	的(目∽‚见于连调)笛(见于连调)							
tʰi	1	梯剔(∽骨鸭)							
tʰi	2	題提蹄鉄(见于连调)踢(见于连调)							
tʰi	3	体							
tʰi	5	剃替嚏							
tʰi/tʰie	7	鉄(见于连调)帖(见于连调)踢(见于连调)							
ni	1	□的(白)裏(白，哪∽)							
ni	2	尼泥黎黎厘离璃漓宜疑儀誼(友∽) 力業栗立粒列裂歷孽							
ni	3	你李禮擬里裹理的(白)							
ni	5	利莉义议艺荔厉励丽腻例儀							
ni/nie	7	力(见于连调)業(见于连调)栗(见于连调)立(见于连调)粒(见于连调)列(见于连调)裂(见于连调)歷(见于连调)孽(见于连调)							
tɕi	1	鷄基几(茶∽)機擠(白，∽牙膏)季(四∽豆)奇(∽数)							
tɕi	2	接结节接疾激級吉擊圾積极給集							
tɕi	3	幾(∽个)擠(文读)己姐紀(∽律)起(白)							
tɕi	5	記計繼劑際寄借紀(世∽，∽录片)季技(文，科∽)							
tɕi/tɕie	7	接(见于连调)结(见于连调)节(见于连调)接(见于连调)疾(见于连调)激(见于连调)級(见于连调)吉(见于连调)擊(见于连调)圾(见于连调)積(见于连调)极(见于连调)給(见于连调)集(见于连调)							
tɕʰi	1	期溪欺妻凄							
tɕʰi	2	棋其旗奇(∽怪)騎齊七切							
tɕʰi	3	起啟且							
tɕʰi	5	氣汽企棄器技(白，∽术)去(白)							
tɕʰi/tɕʰie	7	七(见于连调)切(见于连调)							
ɕi	1	西希稀些							
ɕi	2	斜(文)邪席協息媳襲習							
ɕi	3	喜洗寫							
ɕi	5	细谢戏婿							
ɕi/ɕie	7	席(见于连调)協(见于连调)息(见于连调)媳(见于连调)襲(见于连调)習(见于连调)							
i	1	衣依医椰叶(茶∽货，差货，疑为黔中借词)							
i	2	移爺宜(便∽)于(白，等∽)蟻(蚂∽子)姨一叶逸懿							
i	3	椅以野也裏(白，∽头)已							
i	5	意夜液义(新)艺(新)忆亿异							
i/ie	7	一(见于连调)叶(见于连调)越(∽来∽‚见于连调)逸(见于连调)懿(见于连调)							
ki	3	嗝							
ki	5	锯(白)							
kʰi	1	喫(白)							
kʰi	2	蛤(∽蟆)							
pu	2	不							
pu	3	补							
pu	5	步布怖部卜(萝∽)							
pu/pə	7	不(见于连调)							
pʰu	1	鋪(∽床)							
pʰu	2	葡孛菩							
pʰu	3	普譜甫浦朴							
pʰu	5	鋪(卧∽)							
pʰu	7	樸(∽素‚见于连调)							
mu	2	模(规∽)目(见于连调)木(见于连调)							
mu	3	母姆拇							
mu	5	幕							
mu	7	目(见于连调)木(见于连调)							
fu	1	呼敷夫膚俘傅(师∽)							
fu	2	壺湖胡鬍蝴糊狐弧扶符複服福							
fu	3	府俯腐虎斧輔							
fu	5	父婦付附富副戶護互							
fu/fə	7	複(见于连调)服(见于连调)福(见于连调)							
tu	1	都							
tu	2	讀獨毒厾							
tu	3	堵赌肚							
tu	5	度鍍肚杜妒							
tu	7	讀(见于连调)獨(见于连调)毒(见于连调)厾(∽底下‚见于连调)							
tʰu	2	塗途圖屠突							
tʰu	3	土吐							
tʰu	5	兔							
tʰu	7	突(见于连调)							
nu	1	噜							
nu	2	驢爐瀘蘆六彔綠陸							
nu	3	鹵魯努							
nu	5	路怒露							
nu	7	六(见于连调)彔(见于连调)綠(见于连调)陸(见于连调)							
ku	1	姑菇辜孤跍(“蹲”之意)							
ku	2	骨穀谷							
ku	3	古估股鼓							
ku	5	故顧固雇							
ku	7	骨(见于连调)穀(见于连调)谷(见于连调)							
kʰu	1	箍枯							
kʰu	2	哭							
kʰu	3	苦							
kʰu	5	庫褲							
kʰu	7	哭(见于连调)							
tsu	1	豬諸朱珠蛛租							
tsu	2	燭镯竹筑							
tsu	3	祖組主煮							
tsu	5	住柱註蛀助做著							
tsu	7	燭(见于连调)竹(见于连调)筑(见于连调)镯(见于连调)							
tsʰu	1	粗初							
tsʰu	2	除廚鋤出							
tsʰu	3	楚礎處(∽理)							
tsʰu	5	處醋助							
tsʰu	7	出(见于连调)							
su	1	書蘇輸舒酥梳蔬殊							
su	2	屬叔術							
su	3	暑數(∽数)墅(别∽)							
su	5	數(∽学)豎素塑訴							
su	7	屬(见于连调)叔(见于连调)術(见于连调)							
zu	2	擩如入肉							
zu	3	乳汝							
zu	7	入(见于连调)肉(见于连调)							
vu	1	烏汙誣							
vu	2	吳無屋物							
vu	3	五伍武舞午							
vu	5	霧誤務							
vu	7	屋(见于连调)物(见于连调)							
y	1	淤							
y	2	魚於餘娛月越育							
y	3	雨與語羽							
y	5	玉喻遇芋預裕譽鋊(光滑，磨∽了)							
y/ye	7	月(见于连调)越(见于连调)育(见于连调)							
tɕy	1	居							
tɕy	2	绝决							
tɕy	3	舉擠矩							
tɕy	5	句巨距拒具懼鋸據劇							
tɕy/tɕye	7	绝(见于连调)决(见于连调)							
tɕʰy	1	區驅							
tɕʰy	2	渠茄缺							
tɕʰy	3	取娶							
tɕʰy	5	去趣							
tɕʰy/tɕʰye	7	缺(见于连调)							
ɕy	1	需須鬚虛雖(∽然)荽							
ɕy	2	徐雪血續削							
ɕy	3	許							
ɕy	5	序隧							
ɕy/ɕye	7	雪(见于连调)血(见于连调)續(继∽‚见于连调)削(见于连调)							
ny	3	女							
a	1	阿							
a	5	那(白读)							
pa	1	巴芭							
pa	2	爸八							
pa	3	把							
pa	5	罷壩把(刀∽)霸							
pa	7	八(见于连调)							
pʰa	1	汃							
pʰa	2	爬							
pʰa	5	怕帕把(拖∽)							
ma	1	妈							
ma	2	麻抹							
ma	3	馬碼螞瑪							
ma	5	罵							
ma	7	抹(见于连调)							
fa	2	發髮法							
fa	7	發(见于连调)髮(见于连调)法(见于连调)							
ta	2	答搭							
ta	3	打							
ta	5	大							
ta	7	答(见于连调)搭(见于连调)							
tʰa	1	他她它							
tʰa	2	塔							
tʰa	7	塔(见于连调)							
na	1	拉垃							
na	2	拿臘蠟							
na	3	哪喇							
na	5	那							
na	7	臘(见于连调)蠟(见于连调)							
tsa	1	渣奓(張開，∽口)							
tsa	2	炸紮雜							
tsa	3	鲊(～海椒)							
tsa	5	炸(轟∽)							
tsa	7	炸(见于连调)紮(见于连调)雜(见于连调)							
tsʰa	1	差							
tsʰa	2	茶查插							
tsʰa	5	岔							
tsʰa	7	插(见于连调)							
sa	1	沙薩(拉∽，菩∽)							
sa	2	杀							
sa	3	撒薩(∽其瑪)傻(文)							
sa	7	杀(见于连调)							
ka	1	家(白讀)							
ka	3	朒（俗字，∽∽，肉）							
kʰa	1	抲							
kʰa	3	卡							
kʰa	5	胯							
xa	1	哈							
xa	2	搳							
xa	3	傻(口語)							
xa	5	下(白，一∽)							
ŋa	1	壓(一說砑)							
ŋa	3	啞(白，∽巴)							
ŋa	5	壓(一說砑)							
tɕia	1	家加佳嘉稼(庄∽)							
tɕia	2	夾甲							
tɕia	3	假賈(姓)							
tɕia	5	架駕嫁價							
tɕia	7	夾(见于连调)甲(见于连调)							
tɕʰia	2	恰							
tɕʰia	7	恰(见于连调)							
ɕia	1	蝦							
ɕia	2	霞斜下(白，地∽)							
ɕia	3	下(白，∽下來，拆貨)瞎							
ɕia	5	下夏廈(∽門)							
ɕia	7	瞎(见于连调)							
ia	1	鴉							
ia	2	牙芽壓(∽歲錢) 鴨							
ia	3	啞(文)雅							
ia	5	亞壓(∽力)							
ia	7	鴨(见于连调)							
pia	3	扁(白讀，壹說本字爲癟)							
pʰia	3	□(斜、歪，走路一∽一∽的)							
nia	1	黏(白)							
nia	2	捩(表示脱落)							
nia	7	捩(见于连调)							
mia	2	□(休息、睡)							
ua	1	挖							
ua	2	娃襪							
ua	3	瓦							
ua	7	襪(见于连调)							
sua	2	刷							
sua	3	耍廈							
sua	7	刷							
tsua	1	抓							
tsua	2	啄							
tsua	3	爪							
tsua	7	啄(见于连调)							
zua	2	挼							
kua	1	瓜							
kua	3	寡剮							
kua	5	掛卦							
kʰua	1	誇							
kʰua	3	垮							
kʰua	5	褂(口語)							
xua	1	花							
xua	2	華滑							
xua	5	話畫化劃(計∽)							
xua	7	滑(见于连调)							
o	1	窩萵撾(老∽)							
o	2	鵝俄握							
o	5	餓臥							
o	7	握(见于连调)							
ŋo	2	俄							
ŋo	3	我							
ko	1	哥歌鍋							
ko	2	角各閣割鸽							
ko	3	果裹							
ko	5	個過							
