#阴平[44]、阳平[24]、上声[55]、阴去[41]、阳去[21]、阴入[3]、阳入[5]
ɿ
tʰ         [1]肚{怀～ }[2]徒屠途涂图除{加减乘～}厨[3]土吐{～痰 }[5]吐{呕～}兔处{相～ ；～分}处{～所 }[6]杜度渡镀
l          [2]奴卢炉芦{～苇}鸬{～鹚}庐{茅～ ；～山}如 {2 }撸{训读，～袖子 }[3]努鲁橹虏卤汝乳辱褥[5]露[6]怒路[·]赂 
ts          [3]祖 {2 }组 {2 }阻 {2 }[5]做 {2}
tsʰ        [1]粗 {2 }[3]楚 {2 }础 {2 柱下石}储 {2～蓄 }[5]醋 {2 }猝{～死 }[6]助 {2}
s         [1]酥 {2 }梳 {2～头}疏 {2～远}蔬 {2 }舒 {2 }枢输 {2 }输 {2 运～ }[3]所 {2 }暑 {2 }鼠 {2 }蜀 {2 }属 {2 }[5] 素 {2 }诉 {2 }数{名词}竖{一横一～}戍漱{～口}速束{一～花}[6]树 {2 立德～人}
k         [1]姑孤箍估估 {2～计 }[3]古估 {1～计}牯股鼓[5]故固雇顾 
kʰ         [1]枯[3]苦[5]库裤
Ǿ         [1]乌污巫诬[2]湖胡{～须}无[3]伍午武舞侮鹉{鹦～ }[6]戊误悟瓠{～子；~ 瓜}务雾戊[·]恶{恨，可恶}

y
t          [2]驴
Ǿ         [1]迂[5]寓 {2 公~}

a
p         [1]巴芭疤□{□~□乌me44～tɕʰyo44Ǿu44：乌七八黑，黑灯瞎火 }[3]把{～握；～守；一～ }[5]霸坝 {堤}坝{平川}
pʰ         [2]爬钯{～子 }[5]怕[6]耙{犁～ ；～地}罢稗{扯～子}
m         [2]麻痳[3]马码{～子 }[6]骂[.]蟆{蛤~}
f         [1]花[2]华{中～}划{～船}华{姓，～国锋；～山 }[3]化[6]画话{讲~}
t          [1]遮[3]者打[5]蔗
tʰ         [1]他{多读，其～}车{马～ }[3]扯{～秧}
l          [1]拉[2]拿[5]那{～英}
ts         [1]楂山{～渣}抓{～紧 }[5]诈榨{～油}炸{～弹}炸{煠，用油~}
tsʰ        [1]叉杈{枝～}差{～别；～不多}差{参～ }[2]茶搽查{调～ }[3]岔{三～路}
s         [1]莎{～草}痧沙纱奢赊佘{姓}杉[2]蛇[3]洒{～水车}舍傻耍[5]厦{偏～ ；前廊后~}赦舍{宿～ }[6]社射麝{～香}
k         [1]家加痂嘉家{傢，～具}佳[3]假{真～}贾{姓}假{放～ }[5]架驾嫁稼价
kʰ        [1]揢{训读：捕，捉，拿住}
ŋ         [1]鸦丫 {1～头}桠{～杈}阿{～公 }[2]牙芽衙伢{小孩子；细～子：不分性别的小孩子；～哩女哩：男孩女孩}涯{天～}崖{山～ }[3]雅 {1 }哑[5]亚[6]砑{～平；~□□tsau44 kuʔ5：砑锅巴}
h         [1]他{少读，其～}虾{鱼～ }[2]霞瑕遐蛤{～蟆 }[3]厦{～门 }[6]下{底～}夏{姓}

Ǿ           [1]阿{～姨}


ia
t          [1]爹{～～：面称父亲}
tʰ         [2]提{～包}
tɕ         [3]姐[5]借借{籍，～故；～助}
tɕʰ        [3]且[5]笡{斜 }[6]褯{～哩 }
ȵ          [1]惹
ɕ         [2]邪[3]写[5]泻卸[6]谢
Ǿ           [1]丫 {2～头 }[2]耶爷{背称父亲：老～子 }[3]雅 {2 }也{者～ ；～是}野[6]夜只{训读，～有}


ua
k         [1]瓜[3]寡剐[5]挂卦 
kʰ         [1]夸[3]垮[5]跨
Ǿ         [1]蛙洼挖{～眼睛 }[3]瓦[6]话{～事}


e
m         [1]□{~pa44tɕʰyo44 乌：乌七八黑，黑灯瞎火}
n          [3]你{少读}
l          [1]那[5]那{远指 }
s          [1]舐{以舌取物}
k          [3]佢{他 }[5]锯


ie
p         [1]憋
tɕʰ        [1]蛆[5]去{来~ }
ȵ         [2]鱼渔[3]女 
ɕ         [5]絮

ue
kʰ        [3]□{折断}

ɵ
Ǿ         [2]如 {1 }儒儿而[3]尔耳饵[6]二贰{～心}

o
p         [1]波菠{～菜}坡玻{～璃 }[5]簸{～一～；动词：～米}
pʰ        [2]婆[5]破
m         [1]摸{抚～ ；偷偷～～ }[2]魔磨{～刀}摩馍{～～：馒 }[6]磨{石~}
f         [2]和{文读，～平 }[3]火伙[5]货霍藿{～香}豁{～然；～嘴；～口 }[6]祸
k         [1]歌[3]哥[5]个 
kʰ        [1]科 {2 }[3]可
ŋ         [2]蛾鹅俄[3]我[6]饿卧
h         [1]拖[2]驼{背的意思：～子；～背}驮{拿：～起来}河何{~□·ko：谁}荷[6]舵{掌～}大{～栗}荷{薄~}贺惰
Ǿ         [1]阿{～胶；～哥；～弥陀佛}


uo
t          [1]多[3]朵躲
tʰ         [3]妥椭{～圆}
l         [1]啰{～唆 }[2]挪{～用}罗锣箩骡螺{～蛳}脶{手指纹}□{~菜：咸菜 }[3]裸{～体 }[6]糯{～米}
ts         [1]扎{训读：劄，用针～ }[3]左佐[5]做
tsʰ        [1]搓[5]锉莝{～草，切碎的草；量词，一～}措{～置}错{～误}错{～杂 }[6]坐座绰{～～有余}
s          [1]蓑梭{织布～}唆{啰～ }[3]锁琐{～碎 }
k         [1]锅戈[3]果裹[5]过
kʰ         [1]科 {1 }窠{鸟～}棵颗{一～珠}[5]课 
ŋ         [2]讹
Ǿ         [1]倭窝{被～}蜗[2]和{白读，～尚}禾{栽～ }[6]沃 {2 }卧 {2}


yo
tɕʰ        [2]茄{～子}瘸{～腿}
ɕ         [1]靴[5]戽{戽水。～水；～鱼：戽干水捉鱼}

ai
p        [5]拜辈 {1 }背
pʰ        [1]胚{～胎}坯丕[2]排牌排簰陪 {1 }赔{单用 }[3]摆[5]派[6]败倍 {1 }背 {1 耳~}
m       [2]埋媒{～婆}霉煤[3]买[6]卖迈妹
f        [2]怀{～念}槐淮[6]坏
t        [1]呆[5]带戴
tʰ       [1]胎[2]台{天～}台苔抬[5]太 {2 }泰 {2 }[6]待怠殆态贷代
l        [2]遗{～尿}奶 {1 吃～ ；～娘 }[3]乃奶 {2 }[6]耐奈赖癞
ts       [1]斋灾栽[3]宰[5]债再载{～重}载{满～}债
tsʰ       [1]猜在{～吃饭}钗差{出～ }[24 ]才材财裁豺柴[3]彩采睬[5]菜蔡[6]在 {现～ ；～先}寨
s       [1]筛{～子 }[3]洒{～酒 }[5]晒帅赛
k       [1]皆阶街[3]解{讲～ }[5]介界芥尬疥届戒
kʰ       [1]揩[3]械{医疗器~}
ŋ       [1]埃挨{～近 }[2]挨{～打 }[3]矮[6]艾
h       [1]骸[2]鞋还{～有 }[5]太 {1 }泰 {1 }[6]大{～小 }[·]蟹{螃~}


uai
s       [5]帅 {2}
k       [1]乖[3]拐[5]怪
kʰ       [5]会{～计}筷快块刽
Ǿ         [2]怀{～肚：怀孕 }[6]外


ei
m       [6]没 {2}
f       [1]灰 {1}
l       [2]来
ts       [2]子{白读}

ui
t         [1]追猪褚{白读}诸诛蛛株朱{～笔；姓；～砂}珠堆[3]煮拄[5]坠对队兑{～换}
tʰ         [1]吹炊柱推兑{～现}催[2]锤除 {1 }[3]处{相～}拄杵捅腿 {2 不包括小腿部分 }[5]退 蜕褪[6]住[·]槌{芒~}
l          [3]累{～积}垒蕊儡[6]类 {2 }瑞 {2 }内{好～ ：表示内行}锐{尖～ ；眼光～利}累{连~}
ts         [5]醉坠最缀赘{累～ ；～肉}
tsʰ        [1]崔{姓 }[5]脆翠粹[6]罪
s         [1]虽书舒输 {1～钱}竖[2]储{白读，～蓄}薯随垂绥谁殊[3]书署水暑鼠{～年}[5]庶遂{～川}隧{～道}穂碎 {2 }岁税[6]睡瑞 {1～金}树 {1 }
k         [1]规龟归圭闺[3]诡癸鬼[5]愧贵鳜桂
kʰ         [1]亏窥盔[2]傀魁奎逵葵[3]跪轨[5]溃{～疡 }[6]柜
Ǿ         [1]危威微[2]为{作～；～什么}维惟唯违围桅[3]萎委尾{文读}伟苇伪纬[5] 喂畏慰[6]为{爷娘～崽女：父母为子女}位未味魏胃卫谓猬

oi
tʰ         [6]袋{文读}
l          [2]雷[6]累{极困}
k         [1]嗉{训读，鸟～子；鸡～}该[3]改 41]盖丐{乞~}
kʰ        [1]开[3]楷凯[5]概溉慨{慷～ ；感~}
ŋ         [1]哀[2]呆{～板 }[3]蔼{和～ }[5]爱[6]碍
h         [2]孩[3]海腿{指大腿 }[6]袋{白读， 口～}亥害


uoi
t          [5]碓{舂~}
s          [1]腮鳃衰摔{～跤 }[5]碎 {1 }率{～领}蟀


au
p         [1]包胞[3]褒{～奖；～义词}保堡宝饱[5]报暴{～躁}鲍{姓；～鱼}豹爆曝
pʰ        [1]泡{～～：泡沫}抛[2]袍刨{～地}刨{～子；～花 }[3]跑[5]炮{枪～}泡{～在水里 }[6]抱暴{～雨；沙尘～}菢{～小鸡}
m         [1]猫{～咪 }[2]矛 {2 自相～盾}毛茅锚[3]卯[6]冒帽貌冇{没有}没{～有}
t          [1]刀叨{唠～}朝{今～ ； 明～ }[3]祷岛倒{打～ ；颠～ }[5]到倒{～水}
tʰ         [1]滔 {2 }涛 {2 }[2]掏 {2～出来}淘 {2～米}陶 {2 }萄 {2 }[3]讨{～厌 }[5]套 {2 外～ }[6]道 {2 }稻 {2 }盗导
l          [1]捞唠{～叨}涝{旱～ ；抗～ }[2]劳牢[3]脑恼老[6]闹
ts         [1]遭糟□{砑~□kuʔ5：干的意思，锅巴 }[3]早枣蚤澡爪{～牙；～子}找[5]躁灶罩
tsʰ        [1]操{～作；～演}糙{秕子}抄{～取；～写}钞{钱～ }[2]曹槽{马～}巢[3]草炒吵[5]糙{粗~ ;毛毛～～ }[6]皂造{建~}
s         [1]骚臊{～气 }[3]扫{～地}嫂稍[5]潲{猪食}
k         [1]高膏篙{进船竿}羔糕交郊胶[3]稿矫 {1～诈}绞狡铰搅搞{搅 }[5]告教{～书 }教{～育}较窖觉{睡～ ；困~}
kʰ        [1]敲[3]考烤{烧～ ；～白薯}巧 {1 }[5]烤{文读，～火费}靠犒{～赏；～劳}
ŋ         [2]熬[3]袄咬 {2 }腌{训读，～制 }[5]奥懊{～悔}坳{山～ }[6]傲
h          [1]滔 {1 }涛 {1 }蒿{蓬～ }[2]掏 {1～出来}桃逃淘 {1～米}陶 {1 }萄 {1 }豪壕毫淆{混～ }[3]讨{~ 米～饭}好{～坏}郝{姓 }[5]套 {1～鞋}浩好{喜～}耗号{～数}酵孝[6]道 {1 }稻 {1 }校{～对}效校{学~   }校{上~}

iau
p         [1]彪膘{肥～}标[3]表表{錶}
pʰ        [1]飘[2]瓢嫖{～赌 }[3]剖{～腹产；解～}梢{树～；兜~□齐：形容整齐 }[5]漂{～洗}票{车～}漂{~亮}
m         [2]矛 {1～刺：枪}苗描[3]杳{～无音信}藐渺秒[6]谬庙妙
t         [1]刁貂雕[2]聊辽撩{～起来；惹}寥瞭燎{星星之火可以～原}疗[3]鸟了{～结 }[5]钓吊掉{～队}调{～动 }[6]料廖{姓}
tʰ         [1]挑[2]条调{～和；～皮：活泼好动 }[5]跳粜[6]调{曲～ ；～皮：表示褒义的灵活、情商高或表示贬义的心机多 }[·]条{桁~}
tɕ         [1]浇焦蕉{芭～；香～}椒骄娇[3]缴{上～}侥{～幸}剿矫 {2～诈}饺{～子 }[5]叫醮{打～ ；再~}
tɕʰ        [1]锹缲{～边}悄{静～～ }[2]瞧{～不起}乔侨桥荞[3]巧 {2 }[5]窍俏{走～ }[6]噍{牛 倒～}轿
ȵ         [1]欧 {1 }瓯 {1 }殴 {1 }[2]尧牛饶 {1 上～；姓 }[3]藕 {1 }偶 {1 }呕 {1 }[5]沤 {1 久浸水中}怄 {1~ 气 }[6]尿
ɕ         [1]萧箫消宵霄硝销嚣[3]晓小[5]笑
Ǿ           [1]么{～二三}吆{～喝}妖邀腰要{～求 }[2]摇谣窑姚肴[3]舀{～水 }[5]要{想～ ；重~}[6]耀鹞{～鹰；～子翻身：侧身翻}跃

eu
m         [2]谋[3]某亩牡[6]茂贸 
f         [2]浮[3]否
t          [1]兜朝{～霞；～气}召{～之即来；～开}昭招沼{池～ ；～气 }[3]斗{一～米}抖陡肘[5]斗{～争}照诏
tʰ         [1]超 {2～人；～过 }[2]投 {2～篮}朝{～代}潮[6]超 {1～过}赵兆召 {1～唤}
l          [1]搂{～取；用手抠 }[2]楼柔 {2 }揉饶 {2 上～ }[3]篓[搂]{抱}扰绕{围～ }[6]漏陋
ts         [1]邹[3]走[5]奏皱绉{衣服～了 }
tsʰ         [2]愁仇 {2 }[5]凑{再～一个 }[6]骤
s         [1]搜飕馊{饭～了}搜{～集}烧[2]韶{～关 }[3]叟{童～无欺}少{多～ }[5]嗽{咳～}瘦少{～年}[6]绍邵
k         [1]勾钩沟阄{拈～ }[3]狗苟[5]够{彀，往上彀}够{钱不～}构购
kʰ         [1]抠眍丘{姓 }[3]口[5]扣{～住}寇
ŋ         [1]欧 {2 }瓯 {2 }殴 {2 }[3]藕 {2 }偶 {2 }呕 {2～吐 }[5]沤 {2 久浸水中}怄 {2～气}
h         [1]偷厚{单音形容词 }[2]头投 {1 }侯喉猴馋{本地说法 }[3]㪗{展开，～气}吼[5]透逗[6]豆后{前～ ；皇～}厚{～道}候


iu
pʰ        [1]被 {1~□[可能是“服 ”]·fuʔ; 垫~}
t          [1]溜周舟州洲丢[2]流刘留榴硫琉馏[3]柳帚[5]纣昼{当～ ： 中午}宙{宇～}咒
tʰ         [1]抽[2]绸稠筹售{出～}酬[3]丑{～时；美～ }[5]臭{香~}
tɕ         [44 揪{学普通话}鸠纠{～缠 }[2]□{拧人的皮肤 }[3]酒纠{～正}九久韭[5]灸臼咎[6] 柩{灵~}
tɕʰ        [1]秋丘[2]囚仇 {1 报～}求球仇{姓～ }[6]就袖{衫～子}旧舅 
ȵ         [1]柔{～软 }[3]纽扭
ɕ         [1]修羞收休[3]手首守朽[5]秀绣宿锈袖 {2 }兽[6]受寿授售 {2～楼部 }
Ǿ         [1]忧优悠幽[2]尤邮由油游犹[3]有友酉莠[6]又右柚釉

an
p         [1]班斑颁扳[3]板版[5]扮办{文读，怎么～}绊{多读}
pʰ         [1]攀[3]瓣{花～ }[5]盼襻{钮～ ，当动词用}绊{少读 }[6]办{白读，～事}
m         [2]蛮[6]慢漫幔蔓{瓜～子}
f         [1]藩翻番{几～ }[2]凡帆还{文读，～原}环{文读，～境}烦矾繁[3]反[5]贩[6]范{姓}范{模～}犯泛患宦饭
t          [1]耽担{～任}丹单{～独 }[3]胆掸{鸡毛～子}
tʰ         [1]滩 {2 }摊 {2 }[2]潭 {2 }谭谈蟾 {1～酥；～蜍}檀 {2 }弹{～琴 }[3]毯坦[5]探 {2 试～ ；侦~}炭 {2 }叹 {2 }[6]淡{冷～}诞旦但弹{子~}
l          [2]蓝篮难{～易}兰拦栏[3]览揽榄{橄～}缆懒[6]滥难{患～}烂 
ts         [3]斩盏攒{积～ }[5]站{立}站{车～}蘸{～酱油}赞栈
tsʰ        [1]参{多读，～差}搀餐[2]痰{多读}惭谗馋 {2 }蟾 {2～酥；～蜍}残涎缠 {2 纠～}蝉禅{～宗 }[3] 惨铲产 {2 }[5]灿[6]暂錾{～子}赚
s         [1]三衫珊山删[3]散{鞋带～了}伞产 {1 }[5]散{分～}疝{～气}
k         [1]尴{～尬}监{～察；～视；～牢}艰间{空～ ； 中～}奸[3]减碱鹻简柬拣[5]鉴监{国子～ ；太～}舰 {1 }间{～断；～或}谏涧锏{车~}
kʰ         [3]坎砍[5]嵌
ŋ         [2]岩颜[3]眼[5]晏{晚也，早晚 }[6]雁堰
h         [1]淡{白读，咸～}滩 {1 }摊 {1 }[2]痰{少读}咸{～阳}咸{～淡}衔檀 {1 }闲[3]喊[5]探 {1 试~ ;侦～}炭 {1 }叹 {1 }[6]陷蛋限苋{～菜}

uan
k         [1]关[5]惯
Ǿ          [1]弯湾[2]丸 {2 肉～ ；弹～}玩{古～}顽{～皮；～固}还{白读，把东西归～}环{白读，耳～ }[3]晚{～会}挽[6]万


en
t          [1]沾 {1～亲带故}瞻 {1 }毡{牛嫲～ }[3]展 {1 }[5]占{～卜 }占{～领}战颤{寒~ }
tʰ         [2]缠 {1 }[6]绽{破～}缠 {1～脚 }[1]沾 {2～亲带故}瞻 {2 }[3]展 {2}
s         [1]森参{人～}膻[3]陕{～西}闪扇{打，揍 }[5]搧{～扇：打，揍}扇渗{水～透 }[6]善鳝{～鱼}膳单{姓}禅{～让}
k         [1]跟根[3]哽{噎住了 }
kʰ         [3]啃{老鼠龈}
h         [1]吞[3]很恨

ien
p         [1]鞭边辫[3]扁匾贬[5]变汴
pʰ        [1]篇偏[2]便{～宜 }[5]骗{欺～}遍{～地}片[6]辨辩便{方~}
m         [2]绵棉眠[3]免勉娩{分～}缅渑{～池}瓣{一～}[6]面{脸～}面{吃～}砚{单音词，～台}
t          [1]颠[2]廉镰帘连联怜莲楝{～树；～子树 }[3]敛脸殓{入～ }典[5]店[6]恋
tʰ         [1]添簟{席子}天[2]甜田填[3]点[6]电殿奠佃垫{～钱}
tɕ         [1]尖歼{～灭}兼煎肩坚[3]检剪茧趼[5]舰 {2 }剑箭溅{～一身水}饯{～行}建腱{多读 }荐见键{文读，～盘}
tɕʰ        [1]签{～名}签{竹～}谦迁千牵铅{～笔 }[2]钳挦钱乾{～坤}虔前[3]潜浅癣遣[5]欠歉践[6]渐俭件贱键{白读，关～}健腱{少读}
ȵ         [1]拈蔫{花萎 }[2]黏{～米；～起来}严鲇{～鱼}言年[3]染俨{～然}碾{～子；～槽}捻{以指～碎}研[6]验酽{～茶；汤味道太浓烈}念谚
ɕ         [1]掀先仙鲜{新～ }[2]嫌贤[3]险显[5]馅线宪献阉{～鸡}
Ǿ           [1]阉{～人}腌{～菜，本地叫盐菜}焉{心不在～}烟[2]炎盐阎檐延沿铅{～山 }[3]掩演[5]厌燕{燕京；姓}燕{～子}宴{升学～ }[6]艳焰

ən
p         [1]彬 {1 }宾 {1 }奔锛[3]本[5]奔逩并 {1 併，合~}
ph          [1]喷{～水}拼[2]贫盆[3]品[5]聘[6]笨并 {1～且 }
m         [2]门[3]皿[6]闷
f         [1]昏婚分{～开}芬纷荤[2]魂馄{～饨}焚坟[3]粉[5]愤粪奋[6]浑{混浊；水～}混{小～～}份{一～两~}
t          [1]阉{～猪}针珍真贞[3]枕拯{～救}整诊疹[5]镇振震 
tʰ         [2]沉陈尘[6]阵{行军布~}
l          [2]仁[6]壬任{姓}任{责～}纫{缝～}嫩论 {1 议~ }
ts          [1]贞
tsʰ        [2]辰{文读，生～}晨臣[5]衬
s          [1]心深辛新薪身申伸欣 {1 }[2]神辰{白读，时～}荀 {1 }旬 {1 }循 {1 }巡 {1 }[3]沈审婶笋榫{～头 }[5]信肾[6]甚慎

in
p         [1]彬 {2 }宾 {2 }[5]并 {2 併，合~}
pʰ         [2]频{～繁 }[5]姘{～头 }[6]并 {2～且}
t          [2]林淋{～漓；～湿}临邻鳞磷轮{～到我}陵凌菱
tʰ         [5]趁
tɕ         [1]金今襟津巾斤筋均{白读 }[3]锦谨紧仅[5]浸禁{～止}进晋俊
tɕʰ        [1]侵钦膊{鸡～}亲近{远～ }[2]寻琴禽擒秦勤芹群 {1 }裙 {1 }[3]寝[6]妗{舅母 }尽近{～亲}
ȵ         [2]人银[3]忍[6]韧 
ɕ         [1]欣 {2 }馨
Ǿ         [1]音阴荫{屋子很～ }因姻殷[2]吟淫寅匀 {1 }云 {1 子曰诗～}云 {1 白～ }[3]饮{～酒饮米汤 }引隐颍允[5]饮{～菜}印[6]韵 {1 }运 {1 }晕 {1}

uən
Ǿ         [1]温瘟[2]文纹蚊闻[3]吻刎[6]问璺{裂~}


yn
t          [2]仑 {1}
tɕ         [1]君军
tɕʰ         [2]裙 {2 }群 {2}
ɕ         [1]熏勋薰[5]讯衅{挑～}训 {2}
Ǿ           [2]云 {2 子曰诗～}云 {2 白～ }[6]韵 {2 }运 {2 }晕 {2 }孕


on
p         [1]般搬[5]半
pʰ         [1]潘伴[2]盘[5]判[6]拌叛{～变}
m         [2]瞒馒{～头 }[3]满
f         [1]欢[2]完 {1～了 }[6]缓唤焕幻 
l          [2]南 {1 }男 {1}
k         [1]甘柑泔{～水}干{天～地支}肝竿{竹～}干{～湿 }[3]秆{稻～}擀{～面}赶感敢橄{～榄 }[5]杆{枪～子}干{～活；～部}
kʰ        [1]堪龛勘{～误；～探}刊[3]咳{单用 }[5]看{～守}看{～见}
ŋ         [1]庵{尼姑～}揞{手覆；～住}安鞍[5]暗按案[6]岸
h         [1]贪憨{痴}酣鼾{睡时～声}断{白读 }[2]潭 {1 鹰～}含函坛寒韩[3]罕{～见 }[5]撼憾 罕{稀～}汉[6]旱{～灾}汗焊{～铁壶}翰

uon
t          [1]端专砖[3]短转{～眼；～送 }[5]断{～菜}锻{～炼}转 {1～圈}
tʰ         [1]川穿[2]团传{～达 }[3]喘[5]串[6]断{文读，～绝}段缎传{～记}
l          [2]南 {2 }男 {2 }[3]暖卵揇{抱东西 }[6]乱
ts         [1]簪钻{动词 }[5]纂{编～}钻{木工用具}撰篆转 {2～圈 }
tsʰ        [1]参 {1 }汆{肉～汤 }[2]蚕[5]窜篡
s          [1]酸闩栓{消防～ }[2]船[5]算蒜涮{～羊肉}
k         [1]官棺观{参～}冠{衣～ }[3]管馆[5]贯灌罐观{寺～}冠{～军 }
kʰ         [1]宽[3]款
Ǿ           [1]完 {2 }[3]皖豌{～豆}碗腕宛[6]换


yon
t          [6]练炼
tɕ         [1]捐[5]眷绢卷券
tɕʰ        [1]圈{圆～ }[2]全泉拳权颧[3]犬[5]劝券[6]旋{头发～}旋{～时：当时，刚刚}倦
ȵ         [2]元原源[3]软阮[6]愿
ɕ         [1]轩掀宣喧[2]弦旋{头发～}玄悬眩[3]选[6]羡旋{头发～}县 
Ǿ         [1]冤渊[2]丸 {1 }圆员缘袁辕园援[3]远怨[6]院

un
t          [1]敦{～厚}墩蹲{～点 }[3]准{批～ ；标～ }[5]顿扽饨{馄～ }[6]钝遁
tʰ         [1]春[2]屯豚臀[3]蠢[6]囤盾{矛~}
l          [6]论 {2  }
ts         [1]尊遵
tsʰ        [1]村[2]存唇 {2～膏}纯 {2 }醇 {2 }[5]寸
s          [1]孙[2]唇 {1 }纯 {1 }醇 {1 }[3]损笋[5]逊讯 {1 }殉 {1 }舜训 {1 }[6]顺 
k         [3]滚[5]棍
kʰ        [1]昆{～虫}昆{～仑}坤[3]捆[5]困


aŋ
p         [1]崩
pʰ         [2]彭膨{～胀}
m         [1]蒙{动词，用布遮住 }[3]猛{白读，长：～子，高个子}
t          [1]正{～月 }[3]整{白读，修理/齐～ ：漂亮 }[5]正{白读，做补语}
tʰ         [2]程{白读，姓 }[6]郑
l          [3]冷
ts         [1]争{白读，～抢}
tsʰ         [1]撑{～伞 }[2]橙 {1 }[5]牚{椅子～儿；吃饱哩～的}
s         [1]生{白读}牲{头～}甥{外～}声[2]成城盛{～满了；～饭 }[3]省{节~}
