#ɿ	
ts	①这{口}只之芝支枝肢知蜘孜咨姿资兹恣滋辎吱{~~叫} ②这{口}织汁直植殖执值侄掷炙职挚置帜质窒炽 ③脂止址只{～要}旨指纸子仔姊紫滓 ⑤这(口)志痣智至致痔制滞字渍自雉稚治
tsʰ	①痴笞蚩疵差{参~}雌 ②吃池驰迟匙慈磁持尺赤叱词瓷茨祠辞 ③耻齿此 ⑤秩侈翅斥饬次刺伺{∽候}赐{书}
s	①豉尸诗师狮丝鸶匙{钥～}私思司斯嘶撕厮蛳 ②湿失时十什识室拾石食蚀实释适 ③史使驶矢始屎死 ⑤峙是士仕示柿侍恃试誓逝事世市势嗜氏似巳视肆式拭饰赐{口}寺祀伺饲嗣
z	①日{白∽} ②日{∽子}
#m̩	
Ø	②没殁木沐目苜牧睦 ③亩母姆拇牡
#v̩	
Ø	①污乌呜钨巫诬坞 ②屋吾梧吴蜈勿物无芜(书) ③五伍捂午武鹉舞侮 ⑤误悟晤务雾戊恶(厌～)
f	①夫 ②拂福服符 ③府腐甫 ⑤附父妇负
#i	
p	②必逼碧壁鼻 ③比彼 ⑤敞闭备被币
pʰ	①披匹 ②辟僻皮劈 ③鄙坯 ⑤屁
m	①眯{∽着眼} ②秘泌密 ③米
t	①低的 ②笛 ③底 ⑤第地弟帝
tʰ	①梯剔屉 ②踢堤提题 ③体 ⑤替
n	①呢{书∽} ②疑宜尼泥凝匿逆溺 ③你女 ⑤倪腻
l	①里{摇∽晃荡} ②离梨力立栗律历 ③礼里李履 ⑤利例丽隶
tɕ	①鸡拘居家-{你∽}车{棋子} ②急集及吉拯激缉即楫 ③己几举 ⑤巨聚句祭计忌娶寄继季技妓系{∽鞋带}
tɕʰ	①妻棲欺区趋躯岖欺凄 ②齐其旗乞迄戚泣奇漆七 ③起岂启取 ⑤器气去趣汽
ɕ	①西奚兮希溪虚 ②徐习吸息席夕息媳惜携雪{口} ③许洗徙喜玺 ⑤细系戏絮序
Ø	①衣依医伊 ②餘愚夷移噎邑逸於于鱼役疫译遗一 ③以矣已椅里{∽首} ⑤意忆义仪玉遇易艺
#u	
p	②不 ③補 ⑤布部步
pʰ	①铺{∽张} ②勃仆扑卜瀑曝 ③谱普 ⑤铺{∽子}
m	②木目没 ③母亩
t	①都 ②毒读独 ③赌肚 ⑤肚杜度
tʰ	②突秃图 ③土吐 ⑤吐{呕∽}兔
n	②奴 ③努弩 ⑤怒
l	①□{团∽∽}②驴鹿绿六陆 ③鲁 ⑤路
k	①孤姑 ②骨谷 ③古估 ⑤故固顾雇
kʰ	①枯 ②哭酷窟 ③苦 ⑤库裤
x	①呼乎 ②胡狐忽斛 ③虎 ⑤户
ts	①猪诸租朱 ②粥轴蜀触竹烛 ③祖主 ⑤助柱住注
tsʰ	①粗初 ②锄除出掘屈 ③楚鼠暑 ⑤醋处
s	①苏书殊 ②戌速術肃熟畜俗赎旭属熟 ③数{动词} ⑤数{名}素树
ʐ	②如辱褥入肉{口} ③汝乳沮{∽丧}咀{∽嚼}蕊 ⑤茹儒孺濡蠕
#ɑ	
p	①巴芭笆粑疤吧叭(喇～) ②八捌拨跋爸 ③把靶 ⑤把(锄头～)耙霸坝罢
pʰ	①耙(钉～)杷琶 ②趴爬扒 ⑤怕帕
m	①嘛(喇～)妈吗(对~)蟆(赖哈~) ②抹(～桌子)麻 ③马蚂码 ⑤骂
f	②发乏伐筏阀罚法珐(～琅)
v	②袜
t	①瘩(疙~) ②答搭达 ③打 ⑤大
tʰ	①他她它 ②塌踏塔獭□(~肉)沓榻
