tuan	1	端[～午]
kuan	1	观[～音菩萨]
kuan	3	管[气～炎；厨～：红白喜事的大厨]
xuan	1	欢[喜～]
xuan	5	还[～愿]
uan	5	怨[闷～：抱怨]
yan	1	冤[～枉]
yan	3	愿[还～]
kuai	3	拐[手～子：胳膊肘，又称手节骨]
xuai	2	淮[～盐：精盐，又称粉粉盐]怀[疑～：怀疑]
uai	1	外[～国人]
tsɿ	3	子=[～梗：脖子；吐～：唾沫]字=[八～鬍]自=[～由棍：手杖]巳[时辰]梓[人名]
tsɿ	7	子=[时辰：～时；私生～]
sɿ	1	私司[老～：一种迷信活动的主持者]师=[老～]
sɿ	3	事=[当大～：办丧事]
dzɿ	2	祠池慈[地名：～利]磁
tʂʅ	1	枝[树～]
tʂʅ	3	指[动词]
tʂʅ	5	只[～有]□[～～娘：蜘蛛]痣翅痔置
tʂʅ	7	汁至[冬～]蛰[惊～]
tʂʰʅ	1	□[鸡～：鸡肫]十[既可作系数词，又可作位数词]拾摛[～手：伸手∥《广韵》平声支韵丑知切，舒也。]
tʂʰʅ	3	齿[牙～]鹚[鸬～]□[□lu24②～：猫头鹰]□[～药：搽药]
ʂʅ	1	十[主要作位数词，如三～，四～]
ʂʅ	2	时实识试食=[粮～]
ʂʅ	3	屎齿[马～苋]豉[豆～]□[□uo24②～：母之妹]□[脚～头：膝盖]势使=[特～：故意]视柿[～饼]士[棋子]侍[惯～：娇惯]
ʂʅ	7	室=[教～]饰[首～]
ʐʅ	2	儿[雀～：鸟；两娘～：娘儿俩]耳=[木～]日=[星期～]
pi	1	蓖[～麻]□[～子骨：肋骨；排骨]椑[～□pu21⓪子：一种野生的小柿子∥《广韵》平声支韵府移切：“椑，木名，似柿。”《集韵》平声支韵宾弥切：“椑，木名，实似柿而青。”]蜱[～虫：臭虫∥《广韵》平声支韵府移切：“尔雅曰：蟷蠰，其子蜱蛸。”]
pi	2	枇[～杷]
pi	3	比
pi	5	闭鼻笔=[量词：一～款]
pi	7	憋逼[～子棋：当地流行的一种棋游戏]壁滗[～酒：斟酒；～米汁：滗米汤∥《广韵》入声鄙密切，去滓]
pʰi	1	别[～针]
pʰi	5	屁
bi	2	篦[～梳：篦子]皮=[～球]疲[软；稀薄(与稠相对)]
bi	5	屄
mi	1	篾棉[麦～：棉花]
mi	3	米蚁明=[清～，聪～]
mi	5	沕[～水：潜水]谜麪[面条儿]味[口～]
mi	7	迷[转～了：转晕了]
fi	1	非飞
fi	2	肥粪费[～力]
fi	3	匪虺[蛇∥《广韵》上声尾韵许伟切，蛇虺]
fi	5	肺痱
vi	3	未[时辰]
ti	1	多今□[夜毛～～：萤火虫]
