cid	character	initial	final	tone	note
1	多	t	o	45	
2	拖	th	o	45	
3	大	t	a	23	
4	锣	n	o	31	
5	左	ts	o	52	
6	歌	k	o	45	
7	个	k	o	23	
8	可	kh	o	52	
9	鹅	∅	o	31	
10	饿	∅	o	23	
11	河	x	o	31	
12	茄	tɕh	ie	31	
13	破	ph	o	23	
14	婆	ph	o	31	
15	磨	m	o	31	
16	磨	m	o	23	
17	躲	t	o	52	
18	螺	n	o	31	
19	坐	ts	o	23	
20	锁	s	o	52	
21	果	k	o	52	
22	过	k	o	23	
23	课	kh	o	23	
24	火	x	o	52	
25	货	x	o	23	
26	祸	x	o	23	
27	靴	ɕ	ye	45	
28	把	p	a	52	
29	爬	ph	a	31	
30	马	m	a	52	
31	骂	m	a	23	
32	茶	tʂh	a	31	
33	沙	ʂ	a	45	
34	假	tɕ	ia	52	
35	嫁	tɕ	ia	23	
36	牙	∅	ia	31	
37	虾	ɕ	ia	45	
38	下	ɕ	ia	23	
39	夏	ɕ	ia	23	
40	哑	∅	ia	52	
41	姐	tɕ	ie	52	
42	借	tɕ	ie	23	
43	写	ɕ	ie	52	
44	斜	ɕ	ie	31	
45	谢	ɕ	ie	23	
46	车	tʂh	ei	45	
47	蛇	ʂ	ei	31	
48	射	ʂ	ei	23	
49	爷	∅	ie	31	
50	野	∅	ie	52	
51	夜	∅	ie	23	
52	瓜	k	ua	45	
53	瓦	∅	ua	52	
54	花	x	ua	45	
55	化	x	ua	23	
56	华	x	ua	31	
57	谱	ph	u	52	
58	布	p	u	23	
59	铺	ph	u	45	
60	簿	p	o	31	
61	步	p	u	23	
62	赌	t	u	52	
63	土	th	u	52	
64	图	th	u	31	
65	杜	t	u	23	
66	奴	n	u	31	
67	路	n	u	23	
68	租	ts	u	45	
69	做	ts	u	23	白：～事
69	做	ts	o	23	文：～事
70	错	tsh	o	23	
71	箍	kh	u	45	
72	古	k	u	52	
73	苦	kh	u	52	
74	裤	kh	u	23	
75	吴	∅	u	31	
76	五	∅	u	52	
77	虎	f	u	52	
78	壶	f	u	31	
79	户	f	u	23	
80	乌	∅	u	45	
81	女	n	y	52	
82	吕	n	uei	52	
83	徐	ɕ	y	31	
84	猪	tʂ	u	45	
85	除	tʂh	u	31	
86	初	tsh	u	45	
87	锄	tsh	u	31	
88	所	s	o	52	
89	书	ʂ	u	45	
90	鼠	ʂ	u	52	
91	如	ɻ	u	31	
92	举	tɕ	y	52	
93	锯	tɕ	y	23	
94	去	kh	ei	23	白：出～
94	去	tɕh	y	23	文：～年
95	渠	tɕh	y	31	
96	鱼	∅	y	31	
97	许	ɕ	y	52	
98	余	∅	y	31	
99	府	f	u	52	
100	付	f	u	23	
101	父	f	u	23	
102	武	∅	u	52	
103	雾	∅	u	23	
104	取	tɕh	y	52	
105	柱	tʂ	u	23	
106	住	tʂ	u	23	
107	数	s	u	52	
108	数	s	u	23	
109	主	tʂ	u	52	
110	输	ʂ	u	45	
111	竖	ʂ	u	23	
112	树	ʂ	u	23	
113	句	tɕ	y	23	
114	区	tɕh	y	45	
115	遇	∅	y	23	
116	雨	∅	y	52	
117	芋	∅	y	23	
118	裕	∅	y	31	
119	胎	th	ai	45	
120	台	th	ai	31	
121	袋	t	ai	23	
122	来	n	ai	31	
123	菜	tsh	ai	23	
124	财	tsh	ai	31	
125	该	k	ai	45	
126	改	k	ai	52	
127	开	kh	ai	45	
128	海	x	ai	52	
129	爱	ŋ	ai	23	
130	贝	p	ei	23	
131	带	t	ai	23	
132	盖	k	ai	23	
133	害	x	ai	23	
134	拜	p	ai	23	
135	排	ph	ai	31	
136	埋	m	ai	31	
137	戒	tɕ	ie	23	
138	摆	p	ai	52	
139	派	ph	ai	23	
140	牌	ph	ai	31	
141	买	m	ai	52	
142	卖	m	ai	23	
143	柴	tʂh	ai	31	
144	晒	ʂ	ai	23	
