cid	character	initial	final	tone	note
1	多	t	uo	45	
2	拖	th	uo	45	
3	大	t	a	41	
4	锣	l	uo	53	
5	左	ts	uo	214	
6	歌	k	ɤ	45	
7	个	k	ɤ	41	
8	可	kh	ɤ	214	～以
8	可	k	ɤ	214	程度副词
9	鹅	n	ɤ	53	
10	饿	∅	uo	41	
11	河	x	ɤ	53	
12	茄	tɕh	iɛ	53	
13	破	ph	o	41	
14	婆	ph	o	53	
15	磨	m	o	53	～刀
15	磨	m	o	41	～面
16	磨	m	o	41	
17	躲	t	uo	214	
18	螺	l	uo	53	
19	坐	ts	uo	41	
20	锁	s	uo	214	
21	果	k	uo	214	
22	过	k	uo	41	
23	课	kh	ɤ	41	
24	火	x	uo	214	
25	货	x	uo	41	
26	祸	x	uo	41	
27	靴	ɕ	yɛ	45	
28	把	p	a	214	
29	爬	ph	a	53	
30	马	m	a	214	
31	骂	m	a	41	
32	茶	tʂh	a	53	
33	沙	ʂ	a	45	
34	假	tɕ	ia	214	
35	嫁	tɕ	ia	41	
36	牙	∅	ia	53	
37	虾	ɕ	ia	45	
38	下	ɕ	ia	41	
39	夏	ɕ	ia	41	
40	哑	∅	ia	214	
41	姐	tɕ	iɛ	214	
42	借	tɕ	iɛ	41	
43	写	ɕ	iɛ	214	
44	斜	ɕ	iɛ	53	
45	谢	ɕ	iɛ	41	
46	车	tʂh	ɤ	45	
47	蛇	ʂ	ɤ	53	
47	蛇	ʂ	a	53	旧
48	射	ʂ	ɤ	41	
49	爷	∅	iɛ	53	
50	野	∅	iɛ	214	
51	夜	∅	iɛ	41	
52	瓜	k	ua	45	
53	瓦	∅	ua	214	
54	花	x	ua	45	
55	化	x	ua	41	
56	华	x	ua	53	
57	谱	ph	u	214	
58	布	p	u	41	
59	铺	ph	u	45	
60	簿	p	u	41	又
60	簿	p	o	53	又
61	步	p	u	41	
62	赌	t	u	214	
63	土	th	u	214	
64	图	th	u	53	
65	杜	t	u	41	
66	奴	n	u	53	
67	路	l	u	41	
68	租	ts	u	45	
