#ɿ				
ŋ	哀挨{∽近}	挨{~打}	矮	艾爱碍
x		鞋还{副词}孩	海蟹	害亥
#uæ				
调\n声	阴 平	阳 平	上 声	去 声
ts		□{自以为了不起}	□{投掷，丢掉}	
tsʰ	揣{~在怀里}□{推，搓，揉}		揣{∽摩}	
s	衰		甩	帅率{~领}
k	乖		拐	怪
kʰ			块	快筷会{~计}
x		怀淮槐		坏
Ø	歪			外
#ɔ				
调\n声	阴 平	阳 平	上 声	去 声
p	包褒雹		保宝堡饱	抱豹报暴鲍爆
pʰ	抛泡{不坚实}	袍刨	跑	炮泡{起~}
m	□{能力差}	矛茅锚毛	卯铆	冒帽貌
t	刀		岛捣祷倒	盗到道导稻
tʰ	滔	桃逃陶掏綯{捆绑}	讨	套
n			脑恼	闹痨{毒}
l	捞	劳捞{打∽}牢	老	
ts	朝{~气}招昭遭糟	着{白，挨}	早找爪枣	赵兆照罩灶造
tsʰ	操超抄钞	朝～代潮曹槽巢	草吵炒	躁糙燥
s	臊骚烧梢	□{吃}	嫂少{多∽}稍	少{~儿}绍哨扫{~把、~地}
k	高羔糕膏		搞稿	告窖
kʰ	敲		考烤	靠铐
ŋ	熬{俗，∽汤}	熬{∽药}鳌□{打，揍}	袄咬	傲
x	蒿薅	豪毫	好{~人}	号耗好{爱~}
#iɔ				
调\n声	阴 平	阳 平	上 声	去 声
p	标彪飚		表	
pʰ	飘漂{~流}	瓢嫖		票漂{~亮}
m	猫眇	苗描瞄{∽准}	秒	妙庙
t	刁雕		屌	吊掉钓调{∽查}
tʰ	挑	条调{~整}	斢{换}	跳
n	□{粘稠}		鸟	尿
l	撩{逗引}	辽疗聊	了	料廖
ts	焦蕉椒	嚼		
tsʰ	锹	瞧樵		俏
s	肖消宵硝销箫		小	笑
k	交郊胶教～书娇骄		狡铰搅	叫教{∽育}觉{睡~}轿
kʰ		乔侨桥	巧	窍翘
x	嚣	肴淆	晓	孝效校酵较
Ø	要{~求}腰妖邀幺{~二三}	姚摇谣窑遥饶尧挠	舀扰绕	要重{∽耀}
#o				
调\n声	阴 平	阳 平	上 声	去 声
p	波玻	薄剥博驳拨	跛	播簸
pʰ	坡	婆泼	颇	破
m	摸魔摩{∽托车}	模磨{~刀}摩莫末沫没{文；∽有}		磨{石~}蘑
t	多	夺	朵躲	惰剁堕
tʰ	拖	脱驼驮砣托	妥	唾
n	□{搓}	挪		糯懦
l	罗{~嗦}	落洛络骆罗锣烙乐骡略{老}	□{逗小孩}□{~水：窝囊}裸	摞{动词、量词}
ts		作昨凿着{睡~、∽重}拙镯桌	左佐	坐座
tsʰ	搓磋	撮戳		错锉
s	梭蓑	索塑朔嗍{吮吸}	所琐锁	□{傻}
k	哥歌锅	角各阁鸽割郭国	果	个过
kʰ	科	确壳渴扩阔廓	可棵颗	课
ŋ		俄娥蛾鹅讹	我	饿卧
x	喝	合和禾何荷河活或获	火伙	货贺祸
Ø	窝涡屙	恶		涴
#io				
调\n声	阴 平	阳 平	上 声	去 声
l		掠略		
ts		爵		
tsʰ		鹊雀		
s		削{剥~，～皮}		
k		脚		
kʰ		却觉{感~}		
ŋ		弱疟虐		
x		学		
Ø	哟	约药若岳乐钥跃		
#iu				
调\n声	阴 平	阳 平	上 声	去 声
Ø		肉欲辱育狱褥		煜老
#əi				
调\n声	阴 平	阳 平	上 声	去 声
p	杯卑碑悲揩			背倍辈
pʰ	胚坯	培陪赔	呸	佩配
m	□{食物烂软}□{专心看}	梅枚媒煤霉	每美	妹昧没{白；~有}
f	非飞	肥	匪	肺废费痱
t	堆		□{抵消}□{贩货}	队对兑锐{又}
tʰ	推	颓	腿	退
n				内
l	□{挤在一起}□{钢板，硬币}	雷擂{~鼓}	累{积~}	类泪累{劳~}擂{~台}
ts			嘴	罪最醉
tsʰ	崔催摧	随隋		翠脆
s	虽□{~喉：吃饭，骂语}		髓	碎岁
k			给	
ŋ	□{缠着人央求}	□{抵~~:不情愿}		
x	□{女阴}		嘿	
Ø			唉	
#uəi				
调\n声	阴 平	阳 平	上 声	去 声
l				锐
ts	追锥			缒坠
tsʰ	吹炊	槌锤		
s	□{倒霉}	谁垂	水	税睡
k	归规龟		轨鬼诡	桂贵跪柜鳜
kʰ	亏	葵逵	傀	溃愧
x	灰挥辉徽	回	悔毁	会汇贿惠穗慧彗讳
Ø	威煨	为韦围违危桅微惟维	尾委伟	未味卫位胃谓蚓畏喂魏\n伪
#yəi				
调\n声	阴 平	阳 平	上 声	去 声
Ø		□{小孩懦弱，易受欺侮}	蕊	锐{又}
#əu				
调\n声	阴 平	阳 平	上 声	去 声
p	煲□{蹲下}			
m	□{蹲下}	谋	某亩	贸茂
f		浮	否□{朽烂}	埠{~头}
t	兜	□{ŋəu[阳平]~:固执}	斗{升~}抖陡	斗{战~}豆
tʰ	偷	头投	□{抻~}	透
n				□{腐烂发臭}□脸{~∽的：愁眉苦脸的}
l	搂{掏}褛{棉衣}	楼	搂{∽抱}	漏陋
ts	邹舟州洲周		走肘帚	昼奏揍皱绉做
tsʰ	抽挡	愁绸稠仇酬筹	丑	臭凑
s	收搜馊		手守首	寿受授售瘦兽
k	勾沟钩	□{块，团}□{称乡下人为~子}	苟	构购够
kʰ	抠		口	扣叩寇
ŋ	欧	□{~təu[阳平]:固执}	呕偶藕	沤伛
x	□{背驮}□{守着，缠着}	侯喉猴	吼	后厚候
#iəu				
调\n声	阴 平	阳 平	上 声	去 声
tʰ	丢			
n	□{扭~把，揪}	牛	扭纽	
l	溜蹓	刘流硫琉留榴	柳	
ts	揪纠	揪{扭送}	酒	就
tsʰ	秋			
s	修羞			秀锈绣袖
k			久灸九韭	救旧究舅
kʰ	丘	求球囚	□{抓住，收缴}	
ŋ		牛{又}		
x	休		朽	
Ø	优忧幽悠	尤邮由油犹游柔揉	友有	又右佑幼柚釉
#ã				
调\n声	阴  平	阳  平	上  声	去 声
p	班斑扳般搬颁		板版	半伴办扮拌
pʰ	潘攀{~登}	盘		判叛盼绊袢
m	攀{∽肩膀}	蛮瞒	满晚{白，排行最小的}	漫慢曼
f	番翻	凡烦帆繁矾	反	贩饭犯范
t	丹单担{负~}		胆掸	旦但蛋弹担重~淡
tʰ	贪滩摊	谈痰谭潭檀弹{~琴}	坦毯	炭叹探
n		南男难{~易}		难{大~}
l	篮一子	兰拦栏篮~球蓝	览揽缆懒	烂滥
ts	沾粘毡		展斩盏	战赞暂栈站占蘸
tsʰ	参餐搀	蚕残馋缠	产铲惨	灿
s	三山衫	蝉	伞散{鞋带∽了}陕闪	扇善散{分∽}
k	干{~净}竿肝甘柑		杆赶敢感减	干{~部}
kʰ	堪		坎砍	看
ŋ	安鞍	岩癌		岸按案暗晏{不早}雁
x	憨鼾	含函涵衔韩寒	喊	汉汗旱苋限陷
#iẽ				
调\n声	阴 平	阳 平	上 声	去 声
p	边鞭		扁贬匾	辨辩辫变便{方~}
pʰ	偏篇编	便{~宜}		片骗遍
m	□{最边沿}	棉绵眠	免勉	面
t	颠		点典	店佃电垫殿
tʰ	天添	田甜填	舔	
n	拈研	年严鲇{~鱼}	碾	念验
l	蔫{干枯}	连莲联帘怜廉镰	脸	练炼恋楝
ts	尖煎		剪	贱渐箭
tsʰ	千迁歼签笺	前钱	浅	纤
s	先仙			线
k	奸间艰监坚肩兼		柬拣检简咸俭茧	见剑间{~隔}建健件
kʰ	牵谦	乾虔钳	遣遣	欠
x		闲嫌贤	显险	现县献宪
Ø	烟淹腌	言延然燃颜盐檐阎	眼掩演染	厌宴燕砚
#uã				
调\n声	阴 平	阳 平	上 声	去 声
t	端		短	段锻缎断
tʰ		团		
n			暖	
l		峦鸾圞	卵	乱
ts	专砖		转{~移}	钻赚篆转{旋~}传{~记}
tsʰ	川穿	传{∽达}船椽	喘	串
s	闩拴酸			算蒜
k	官关冠{皇∽}观{~看}		管馆	贯冠{~军}惯灌罐观{庵∽寺院}
kʰ	宽		款	
x	欢	还环	缓	换唤焕宦患
Ø	弯湾剜豌	玩顽完丸	碗挽晚	万
#yẽ				
调\n声	阴 平	阳 平	上 声	去   声
tsʰ		全泉		
s	宣鲜	旋{∽转}	选癣	旋{打~~、头发~}
k	捐鹃		卷{∽起、试~}	眷倦绢
kʰ	圈	拳权跳	犬	劝券
ŋ			软	
x	掀轩	玄悬		
Ø	冤鸳	元沅园原源员袁辕援缘铅沿圆猿	远	怨院愿
#ən				
调\n声	阴 平	阳 平	上 声	去 声
p	奔崩		本	笨
pʰ	烹	盆彭		喷
m	闷{~声不响}	门		闷{气~}
f	分芬纷吩	坟	粉	份忿奋分~内粪愤
t	灯登敦墩瞪		等	邓盾遁钝顿凳
tʰ	吞饨{馄~}	屯豚疼滕藤腾	□{台阶一级叫一~}□{打一：讲话读书结结巴巴}	褪
n	□{感到肉麻、恶心}	能	恁怎么□{抓，捏}□{想}	嫩
l	□{陷下去}	伦轮	冷	论
ts	贞侦真珍针曾{姓}僧斟增正{~月}征争筝睁蒸尊遵		枕整诊疹怎	正{∽确}政振震阵郑镇赠甑证症挣
tsʰ	撑皴称{~呼}参{~差}村抻	尘臣沉存陈成城诚呈程丞承层乘曾橙澄	䟫{用力按压}	衬称{相∽}趁寸秤渗{白}
s	孙森深升参人～身申伸生笙甥声牲	辰晨神绳唇	沈审婶省笋损	胜肾慎甚剩渗文圣盛
k	庚根跟更{∽换}耕羹		亘梗	更{~加}□{这么}
kʰ	坑		肯恳垦啃	
ŋ	恩			硬
x	哼亨	恒衡	很狠	恨
#iᵊn				
调\n声	阴 平	阳 平	上 声	去 声
p	兵冰宾殡滨		丙饼秉	并病
pʰ	拼	平评坪贫频萍苹瓶屏凭	品	聘
m		民明名鸣铭盟	敏抿	命
t	丁钉名词		顶鼎	定钉动词订
tʰ	厅	廷庭亭停	挺艇	昕
n	拎	宁凝		
l		林淋伶玲铃邻临凌陵菱灵零	领岭	令另吝
ts	津晶精睛		井	进尽净静俊骏
tsʰ	亲青清	秦寻情晴	请寝	侵
s	辛新薪心星腥		醒	信迅讯性姓
k	今金京惊经筋荆襟		仅紧景颈警	劲禁近敬竟镜境竞
kʰ	轻	琴禽擒芹勤琼	倾{又}顷{又}揿	庆
ŋ				韧
x	欣兴{~旺}	行刑形型		兴{高∽}幸杏
Ø	因音阴英婴缨鹦殷鹰蝇姻应	人仁仍迎银营萤寅盈赢	尹引饮忍隐影	印应刃认任{姓∽、主~}
#uən				
调\n声	阴 平	阳 平	上 声	去 声
ts			准{新}	
tsʰ	春{新}		蠢{新}	
s		旬循询巡训驯纯{新}醇淳		顺
k			滚	棍
kʰ	昆坤		捆	困
x	昏婚荤	横魂浑馄		混
Ø	温瘟	文纹闻	稳	问
#yᵊn				
调\n声	阴 平	阳 平	上 声	去 声
ts			准{老}	
tsʰ	春{老}		蠢{老}	
s		纯{老}寻		
k	军君均钧			菌窘胗{鸡鸭的胗}
kʰ		群裙琼	倾顷	
x	勋熏薰			训{又}驯{又}
Ø		云匀	允永	运孕闰润韵熨
#aŋ				
调\n声	阴 平	阳 平	上 声	去 声
p	邦帮梆	□{象声词；又作动词，用脚踢}	绑榜	棒
pʰ	胖浮肿	旁		胖
m	□{表地域范围的量词，片，带}	忙	葬	
f	方芳	房防妨	仿访纺	放
t	当{∽心}		党挡	当{上∽}荡
tʰ	汤	唐糖塘堂	倘躺	烫趟
n	囔{嘟嘟~~}	囊		□{不沾边叫没nia[阳平]~}
l	□{晾}	郎廊狼	朗	浪
ts	脏臧张章樟		长掌涨	脏藏胀账帐丈仗杖葬障
tsʰ	仓苍昌	藏场肠长偿	厂敞	唱倡畅
s	桑丧{~事}伤商	常裳尝	赏嗓	丧{~失}上尚
k	冈刚钢纲肛缸		港	杠
kʰ	康糠	扛	慷	抗炕
ŋ	肮	昂	仰{白}	□{呆，笨}
x	夯	行杭航		巷项
#iaŋ				
调\n声	阴 平	阳 平	上 声	去 声
pʰ	□{∽船：划船}□{∽∽:扁形金属}			
t		□{捉，拿，抓住}		
n	娘{小姑~}	娘{母}		
l	晾	良量{丈~}粮梁粱凉	两辆	亮谅量{数∽}
ts	将浆		桨蒋	将{大~}匠酱
tsʰ	枪	详祥翔墙	抢	呛
s	相箱厢湘襄镶		想	相象橡
k	江姜		讲	降{下~}
kʰ	疆僵腔	强	强{勉~}	
ŋ			仰	□{韧}
x	香乡	降{投~}	响饷享	向
Ø	央秧殃	羊洋杨扬阳瓤	养痒仰{又，文}	让样恙壤
#uaŋ				
调\n声	阴  平	阳 平	上 声	去 声
ts	庄装妆桩			状壮
tsʰ	窗疮	床	闯撞	创
s	双霜		爽	
k	光		广	逛
kʰ	筐	狂		况矿
x	荒谎	皇黄蝗	谎晃	晃{∽动}
Ø	汪	王亡	往枉网	旺忘望
#oŋ				
调\n声	阴 平	阳 平	上 声	去 声
p	绷	嘣	□{突起，爆袭}嘣{亲嘴}	蹦
pʰ	埲	朋棚彭膨蓬篷	捧	碰
m	蒙{埋起来，捂住}	蒙盟{新}	猛	梦孟
f	丰峰蜂锋风疯封	逢缝{~衣服}冯	讽	凤缝{一条~}奉俸
t	冬东		懂董	动洞冻
tʰ	通	同筒桐铜童	捅桶统	痛
n	哝{~呱呱：唠唠叨叨}㶶{烧焦}	农浓脓		
l	聋窿	笼龙隆	拢垄陇	弄㟖
ts	宗棕踪中{~间}盅钟终忠		总种{~子}肿	仲中{打∽}种{~地}众纵重{轻∽}粽讼颂诵
tsʰ	冲{∽锋、山∽}充囱	重虫崇从丛	宠□{推}	冲{∽茶、脾气~、气味∽}铳
s	松	□{长毛蓬松叫毛~~}□{精神不振叫迂∽∽}	耸	送宋
k	工公功攻躬宫恭供	拱{弯腰叫∽背}	拱巩	共贡拱{~屎虫}
kʰ	空{~心}		孔恐	空{∽余}控
x	烘轰	红洪宏弘鸿虹	哄{~骗}	哄{起~}
Ø	嗡翁		□{用力推}	薤
#ioŋ				
调\n声	阴 平	阳 平	上 声	去 声
k	龚			
kʰ		穷		
x	凶兄胸匈汹	雄熊		
Ø	邕痈	容蓉溶融荣茸绒	勇涌拥踊	用
