"拼音"	"IPA"	"調號"	"單字"
"ngei"	"ŋei"	3	"呕偶藕"
"ngei"	"ŋei"	5	"沤怄"
"xei"	"xei"	1	"齁[扯～：哮喘]"
"xei"	"xei"	2	"侯猴喉"
"xei"	"xei"	3	"吼"
"xei"	"xei"	6	"後后厚候"
"guei"	"kuei"	1	"归岿龟圭闺硅规皈"
"guei"	"kuei"	2	"葵睽奎逵夔馗"
"guei"	"kuei"	3	"鬼诡轨"
"guei"	"kuei"	5	"桂贵鳜瑰癸骨-[～头]国葛-[～粉]合[一～米，约一两五钱米]"
"guei"	"kuei"	6	"柜"
"kuei"	"kʰuei"	1	"亏魁盔窥"
"kuei"	"kʰuei"	3	"跪"
"kuei"	"kʰuei"	5	"愧溃瞌"
"uei"	"uei"	1	"威煨偎逶微薇"
"uei"	"uei"	2	"维唯惟帷韦帏围违苇为=[～人民服务]沩巍圩[～子哩：湖区]"
"uei"	"uei"	3	"伟炜纬委萎尾娓"
"uei"	"uei"	5	"胃谓渭魏畏喂慰蔚卫=[保～]伪未=[～来]煨[～火：覆盖火星]"
"uei"	"uei"	6	"味位为-[么哩：为什么]未-[～时]卫-[～护：支持，帮助]"
"bau"	"pau"	1	"包"
"bau"	"pau"	2	"袍炮[油炸]咆[～哮]浮-"
"bau"	"pau"	3	"宝饱苞[～哩：蓓蕾]保葆堡煲褒媬"
"bau"	"pau"	5	"报豹暴=[～雨]瀑曝爆[～炸]跑-鲍龅[门牙外露]"
"bau"	"pau"	6	"抱刨[～子]泡[～哩：泡沫]菢[～鸡婆]暴-[～脚：阵雨]"
"pau"	"pʰau"	1	"胞[细～]泡[松软；灯～]抛脬[尿～]"
"pau"	"pʰau"	3	"跑="
"pau"	"pʰau"	5	"炮泡[～禾种：把水稻种子放在水中浸泡雹]爆[～米]𣕅[十]"
"mau"	"mau"	1	"猫"
"mau"	"mau"	2	"毛髦矛茅锚"
"mau"	"mau"	3	"卯"
"mau"	"mau"	5	"冒贸茂貌袤"
"mau"	"mau"	6	"帽冇[没有]"
"dau"	"tau"	1	"刀叨"
"dau"	"tau"	2	"桃逃淘陶绹[牛～：拴牛的缰绳]萄涛祧[～屋．堂屋]"
"dau"	"tau"	3	"岛捣倒[打～]祷"
"dau"	"tau"	5	"到道=[～路]导稻蹈倒[～水]"
"dau"	"tau"	6	"道-[～人：道士]盗"
"tau"	"tʰau"	1	"韬滔弢焘"
"tau"	"tʰau"	3	"讨"
"tau"	"tʰau"	5	"套"
"lau"	"lau"	1	"捞[碰触；～轻个：非常轻]朥[～气：膻气]"
"lau"	"lau"	2	"劳捞唠痨[～病；植物由鲜活而干枯]牢"
"lau"	"lau"	3	"老姥佬脑恼瑙"
"lau"	"lau"	5	"焯[清炒]"
"lau"	"lau"	6	"闹痨[～药：毒药]"
"zau"	"tsau"	1	"遭糟噪[小孩太吵]燥[谷物干燥]"
"zau"	"tsau"	2	"曹槽嘈巢"
"zau"	"tsau"	3	"早枣澡藻皂找爪[～哩：爪子]"
"zau"	"tsau"	5	"灶罩[～子：雾]"
"zau"	"tsau"	6	"造-[～路鬼：使人迷路的鬼]漕[用水冲洗]"
"cau"	"tsʰau"	1	"操[～场]抄钞耖[～田：犁田]"
"cau"	"tsʰau"	3	"吵炒草肏[走～：雌性动物发情]"
"cau"	"tsʰau"	5	"造=[～句]糙燥躁操[曹～]噪[～音]"
"sau"	"sau"	1	"臊[尿～气]骚搔捎梢筲艄[～公：撑船的人]"
"sau"	"sau"	2	"睄[东张西望]"
"sau"	"sau"	3	"嫂稍"
"sau"	"sau"	5	"扫潲哨"
"zhau"	"tʃau"	1	"召[～开]招昭诏沼[～气]朝[三～：小孩出生后的第三天]钊"
"zhau"	"tʃau"	2	"朝[～代]潮嘲晁"
"zhau"	"tʃau"	5	"照召[号～]"
"zhau"	"tʃau"	6	"赵兆"
"chau"	"tʃʰau"	1	"超"
"shau"	"ʃau"	1	"烧"
"shau"	"ʃau"	2	"韶"
"shau"	"ʃau"	3	"少[多～]"
"shau"	"ʃau"	5	"少[～年]邵绍"
"gau"	"kau"	1	"高膏篙羔糕皋睾㬵-[～布]跤[绊嘚一～：摔了一跤]"
"gau"	"kau"	3	"稿搞"
"gau"	"kau"	5	"告教-[～书]觉[睏～]窖校-[比较]"
"kau"	"kʰau"	1	"敲"
"kau"	"kʰau"	3	"考烤拷"
"kau"	"kʰau"	5	"靠铐犒"
"ngau"	"ŋau"	1	"爊[～菜]"
"ngau"	"ŋau"	2	"熬遨鳌翱鏖摇-[～色子]牛-[厉害，优秀]"
"ngau"	"ŋau"	3	"袄咬-[～～理舌：狡辩]"
"ngau"	"ŋau"	5	"奥懊澳傲骜凹坳扷[用手指或器皿测量]"
"xau"	"xau"	1	"蒿薅"
"xau"	"xau"	2	"号[～丧]豪嚎壕濠籇[橄榄形捕鱼竹器]毫蚝"
"xau"	"xau"	3	"好郝"
"xau"	"xau"	5	"号[～召]好[～色]浩皓耗昊颢灏孝-[～帽：丧礼上舶色裹头布]"
"xau"	"xau"	6	"号[记～]"
"biau"	"piau"	1	"标彪膘[着～：长肉]熛[火星飞溅]焱[飞快地跑]飙[发～：大发雷霆]"
"biau"	"piau"	2	"嫖瓢剽[～窃]"
"biau"	"piau"	3	"表裱婊"
"piau"	"pʰiau"	1	"飘漂[～泊]"
"piau"	"pʰiau"	3	"漂[～白粉]瞟[～学：偷学]"
"piau"	"pʰiau"	5	"票漂[～亮]飘[～雨]"
"miau"	"miau"	1	"喵[猫叫声]"
"miau"	"miau"	2	"苗瞄描"
"miau"	"miau"	3	"秒杪[～哩：树梢]渺淼藐邈"
"miau"	"miau"	5	"妙谬缪[姓]"
"miau"	"miau"	6	"庙"
"diau"	"tiau"	1	"刁叼[～子鱼：细长的小鱼]凋碉雕貂"
"diau"	"tiau"	2	"调[～整]条迢"
"diau"	"tiau"	3	"鳥-屌[～～：男阴；淘气]"
"diau"	"tiau"	5	"调[～动]吊钓掉悼"
"diau"	"tiau"	6	"吊[物体悬在空中晃动]"
"tiau"	"tʰiau"	1	"挑"
"tiau"	"tʰiau"	3	"斢[更换]窕"
"tiau"	"tʰiau"	5	"跳眺粜"
"liau"	"liau"	1	"蹘[打～～：跷二郎腿]"
"liau"	"liau"	2	"嘹僚撩[把垂下的东西掀起来；小孩打架]燎獠瞭辽聊笤[～扫：抽打小孩或家畜的荆条]焯[把蔬菜放在开水里略微一煮就捞出来；～箕：用来把沸水中半熟的米粒捞出来的竹器]"
"liau"	"liau"	3	"了[～解]瞭[明～]潦[～草]"
"liau"	"liau"	5	"料=[饲～；预～]"
"liau"	"liau"	6	"料-[材～]廖撂[扔]"
"zhiau"	"tɕiau"	1	"浇焦蕉礁骄娇交茭㬵=[～水]佼姣郊椒"
"zhiau"	"tɕiau"	2	"乔桥侨荞瞧樵憔"
"zhiau"	"tɕiau"	3	"绞饺皎狡缴搅剿侥"
"zhiau"	"tɕiau"	5	"叫教=[～室]较校=[～稿；学～]"
"zhiau"	"tɕiau"	6	"交[～伙：合伙]轿噍藠撬"
"chiau"	"tɕʰiau"	1	"悄锹邀[邀请别人一同做某事]劁[使母猪绝育]缲"
"chiau"	"tɕʰiau"	3	"巧"
"chiau"	"tɕʰiau"	5	"俏峭鞘诮[讥～：讥笑]窍翘跷"
"gniau"	"ȵiau"	2	"饶"
"gniau"	"ȵiau"	3	"鳥[～铳：鸟枪]袅"
"gniau"	"ȵiau"	6	"尿"
"shiau"	"ɕiau"	1	"肖消逍销宵霄硝萧潇箫淆嚣枭"
"shiau"	"ɕiau"	3	"小晓筱"
"shiau"	"ɕiau"	5	"笑效=孝=[吊～]哮酵啸"
"shiau"	"ɕiau"	6	"效-"
"iau"	"iau"	1	"要[～求]腰邀夭妖幺[一]吆[～喝掀天：大声吵闹]"
"iau"	"iau"	2	"肴窑摇=瑶遥谣姚尧娆垚爻"
"iau"	"iau"	3	"舀窈杳绕扰咬=[～牙]"
"iau"	"iau"	5	"要耀跃-[人名用字]"
"iau"	"iau"	6	"鹞"
"deu"	"təu"	1	"都[首～]"
"deu"	"təu"	2	"图涂途凃[姓]荼徒屠投犊"
"deu"	"təu"	3	"堵赌睹笃蚪肚[～片]"
"deu"	"təu"	5	"度踱镀杜独毒=督渎窦斗[～地主]逗[～号]妒"
"deu"	"təu"	6	"渡肚[怀～：怀孕]"
"teu"	"tʰəu"	3	"土吐"
"teu"	"tʰəu"	5	"兔突透秃读凸毒-杌[～凳：单座板凳]"
"leu"	"ləu"	1	"摟[～柴]瘺[鸡瘟]鲰[手艺差]"
"leu"	"ləu"	2	"娄[～底]髅卢庐炉芦颅驴鲈奴"
"leu"	"ləu"	3	"搂[抱]缕鲁卤虏"
"leu"	"ləu"	5	"六陆=潞录绿禄碌氯鹿漉麓戮"
"leu"	"ləu"	6	"路鹭[白～相：白鹭]露鸬陆-[～军]"
"zeu"	"tsəu"	1	"租"
"zeu"	"tsəu"	2	"鋤啄-[鸡～米]愁=[忧～]"
"zeu"	"tsəu"	3	"组祖阻诅"
"zeu"	"tsəu"	5	"做足卒"
"ceu"	"tsʰəu"	1	"粗初"
"ceu"	"tsʰəu"	3	"楚础"
"ceu"	"tsʰəu"	5	"助醋奏凑促族镞骤猝"
"seu"	"səu"	1	"苏酥梳疏蔬嗖飕"
"seu"	"səu"	3	"艘数[～不清]擞"
"seu"	"səu"	5	"数[～字]诉速嗽漱宿缩俗肃续夙"
"zheu"	"tʃəu"	1	"舟州洲周"
"zheu"	"tʃəu"	2	"仇酬稠绸惆筹畴踌售-[～票员]"
"zheu"	"tʃəu"	3	"肘帚"
"zheu"	"tʃəu"	5	"粥咒昼宙纣竹祝筑铸烛竺嘱蜀"
"cheu"	"tʃʰəu"	1	"抽"
"cheu"	"tʃʰəu"	3	"丑醜"
"cheu"	"tʃʰəu"	5	"臭轴触束畜[～生]逐蛐[～螬哩：蚯蚓]"
"sheu"	"ʃəu"	1	"收"
"sheu"	"ʃəu"	3	"手首守"
"sheu"	"ʃəu"	5	"兽授叔淑熟塾属赎狩售=[出～]"
"sheu"	"ʃəu"	6	"受寿"
"dieu"	"tiəu"	1	"丟"
"lieu"	"liəu"	1	"溜[滑]"
"lieu"	"liəu"	2	"刘浏留榴[～莲]遛流琉硫"
"lieu"	"liəu"	3	"柳榴[石～]"
"lieu"	"liəu"	5	"绺馏溜[～索：利索]"
"lieu"	"liəu"	6	"瘤溜[～子：漏斗]"
"zhieu"	"tɕiəu"	1	"揪纠赳阄"
"zhieu"	"tɕiəu"	2	"囚泅求球裘逑酋遒虬揪[缠]仇[姓]"
"zhieu"	"tɕiəu"	3	"酒九久玖韭"
"zhieu"	"tɕiəu"	5	"就=[成～]救舅=究疚灸柩臼咎厩蓄-[存留：～钱]㲃[拧：～瓶盖；～绳子]"
"zhieu"	"tɕiəu"	6	"就-[～是]舅-旧"
"chieu"	"tɕʰiəu"	1	"秋鳅丘邱蚯"
"chieu"	"tɕʰiəu"	3	"瞅[斜视]"
"chieu"	"tɕʰiəu"	5	"曲[歌～]麯[～酒]蓄-[把未熟透的果实存留在果树上]"
"gnieu"	"ȵiəu"	1	"妞"
"gnieu"	"ȵiəu"	2	"牛="
"gnieu"	"ȵiəu"	3	"扭纽忸"
"gnieu"	"ȵiəu"	5	"肉扭[～屁股]"
"shieu"	"ɕiəu"	1	"休修羞"
"shieu"	"ɕiəu"	3	"朽"
"shieu"	"ɕiəu"	5	"袖秀绣锈嗅宿[星～]蓄=[储～]旭畜[～牧业]粟"
"ieu"	"iəu"	1	"优忧攸悠幽"
"ieu"	"iəu"	2	"游由油邮尤鱿犹疣柔揉蹂"
"ieu"	"iəu"	3	"有友酉"
"ieu"	"iəu"	5	"诱佑柚铀釉幼辱欲浴[～室]狱育郁毓"
"ieu"	"iəu"	6	"又右"
"ban"	"pã"	1	"班斑扳颁般="
"ban"	"pã"	2	"彭-[姓]棚-[供植物的藤蔓延的架子，如丝瓜～]"
"ban"	"pã"	3	"版板"
"ban"	"pã"	5	"扮=[打～；甩打，如～禾]跘[摔倒]"
"ban"	"pã"	6	"扮-[化妆成某人]坢[水田中的深潭]蚌-[～壳]"
"pan"	"pʰã"	1	"攀胮[～臭个：非常臭]"
"pan"	"pʰã"	5	"盼襻绊[缠绕]"
"man"	"mã"	1	"鞔[～鼓：将黄牛皮蒙在圆木桶上]"
"man"	"mã"	2	"蛮"
"man"	"mã"	3	"晚-[排行最小的，如～崽]"
"man"	"mã"	5	"蔓漫嫂谩迈劢"
"man"	"mã"	6	"慢"
"fan"	"fã"	1	"番翻藩蕃帆"
"fan"	"fã"	2	"凡矾繁烦樊环还=[～原]寰鬟桓"
"fan"	"fã"	3	"反返"
"fan"	"fã"	5	"乏泛范贩梵"
"fan"	"fã"	6	"犯饭"
"dan"	"tã"	1	"单[～位；姓]殚郸丹担耽眈觇[～起脑壳：抬头]"
"dan"	"tã"	2	"谈檀覃谭潭坛昙罎弹[～棉花]"
"dan"	"tã"	3	"胆掸展[～开被窝：将折叠好的被子铺开]"
"dan"	"tã"	5	"旦担[扁～]啖诞石"
"dan"	"tã"	6	"但蛋弹[～弓]淡"
"tan"	"tʰã"	1	"瘫滩摊贪湍"
"tan"	"tʰã"	3	"坦毯"
"tan"	"tʰã"	5	"探碳炭叹"
"lan"	"lã"	2	"兰拦栏篮蓝褴岚澜婪男难[为～]南楠喃"
"lan"	"lã"	3	"览揽榄缆懒冷-"
"lan"	"lã"	5	"滥难=[困～]烂=[灿～]"
"lan"	"lã"	6	"难-[遭～]烂-[打～]"
"zan"	"tsã"	1	"簪争-睁-"
"zan"	"tsã"	2	"残蚕惭馋谗潺劖[胡渣或毛虫刺扎皮肤]痰"
"zan"	"tsã"	3	"斩崭盏"
"zan"	"tsã"	5	"赞站[～立]"
"zan"	"tsã"	6	"暂錾站[车～]賺[～钱]"
"can"	"tsʰã"	1	"参[～照]餐掺搀撐-[～伞]"
"can"	"tsʰã"	3	"惨产铲"
"can"	"tsʰã"	5	"灿粲璨牚[支撑某物的木棍]"
"san"	"sã"	1	"三山衫删栅珊跚潸拴栓闩生-[～日；～芽]"
"san"	"sã"	3	"伞散[～钱：零钱]省-[节约，节省]"
"san"	"sã"	5	"散[分～]涮[清洗碗筷]"
"zhan"	"tʃã"	3	"診-[治疗：～病]整-[使吃苦头]"
"shan"	"ʃã"	1	"聲-[～音]"
"shan"	"ʃã"	2	"成-[～器]"
"shan"	"ʃã"	5	"疝汕"
"gan"	"kã"	1	"干[天～]乾[～燥]肝奸甘柑疳尴间[中～]艰"
"gan"	"kã"	3	"敢橄擀赶竿杆秆感减简柬-[～埔寨]梗哽"
"gan"	"kã"	5	"赣幹[～部]谏间[～开]监鉴舰"
"kan"	"kʰã"	1	"刊堪勘嵌龛坑[沟]"
"kan"	"kʰã"	3	"砍坎侃槛咳[训读：咳嗽]"
"kan"	"kʰã"	5	"看瞰"
"ngan"	"ŋã"	1	"安氨鞍庵淹鹌"
"ngan"	"ŋã"	2	"颜岩嚴-[密～个]"
"ngan"	"ŋã"	3	"眼谙[～事：懂事]"
"ngan"	"ŋã"	5	"按案暗黯雁晏"
"ngan"	"ŋã"	6	"岸硬"
"xan"	"xã"	1	"憨酣鼾嫨[做事拖沓]"
"xan"	"xã"	2	"含=晗函涵韩寒邯咸闲-衔"
"xan"	"xã"	3	"喊"
"xan"	"xã"	5	"汉翰瀚捍悍憾撼罕"
"xan"	"xã"	6	"汗旱焊限陷苋[～菜]"
"bian"	"piã"	2	"平-坪"
"bian"	"piã"	3	"餅-[法～]"
"bian"	"piã"	6	"病-"
"pian"	"pʰiã"	1	"拼[～命]"
"pian"	"pʰiã"	3	"片[一大～]"
"mian"	"miã"	2	"明-[～日]名-[～字]鳴-[冇～：没有吱声]"
"mian"	"miã"	6	"命-[救～]"
"dian"	"tiã"	1	"钉[～子]叮-[蜂虫叮咬]"
"dian"	"tiã"	5	"钉-[用力敲打]甸[～重个：非常沉重]"
"tian"	"tʰiã"	1	"梃[床～：纵向床沿]誔[讥诮]"
"tian"	"tʰiã"	3	"挺-[～直]"
"tian"	"tʰiã"	5	"听-[～讲：听话]"
"lian"	"liã"	2	"零-[～钱]翎-[～膈：翅膀]"
"lian"	"liã"	3	"岭-[狮子～：当地地名]領-[衣～]"
"zhian"	"tɕiã"	1	"睛-[眼～]精-[～怪]惊-[～动]经-[织物上的纵向线]"
"zhian"	"tɕiã"	2	"晴-[天～]"
"zhian"	"tɕiã"	3	"井-頸-[～圈]"
"zhian"	"tɕiã"	6	"徑-[收脚～：人临死前魂魄游遗生前去过的地方]"
"chian"	"tɕʰiã"	1	"青-[～山庵：当地最高峰]清鲭[～鱼]輕-"
"chian"	"tɕʰiã"	3	"請-"
"chian"	"tɕʰiã"	5	"磬[寺庙中的铜质打击乐器，形状像钵]"
"shian"	"ɕiã"	1	"星-"
"shian"	"ɕiã"	3	"醒-"
"shian"	"ɕiã"	5	"腥-[～气：鱼腥气味]"
"guan"	"kuã"	1	"關"
"guan"	"kuã"	2	"狂"
"guan"	"kuã"	5	"惯"
"guan"	"kuã"	6	"掼[小腿触碰]"
"kuan"	"kʰuã"	1	"傾-[～屑哩：倒垃圾]"
"uan"	"uã"	1	"弯湾豌汪=[姓]"
"uan"	"uã"	2	"王=[姓]玩顽还=[～钱]橫-[～屋]"
"uan"	"uã"	3	"晚=挽绾[卷起]"
"uan"	"uã"	5	"旺=[兴～]妄=[狂～]望=[～远镜]"
"uan"	"uã"	6	"万"
"chyan"	"tɕʰyã"	1	"圈-[眼睛落只～；因长期熬夜或饥饿等而面容消瘦]"
"yan"	"yã"	1	"縈-[缠绕]"
"yan"	"yã"	2	"贏-"
"yan"	"yã"	3	"影-[～哩：影子]"
"boan"	"pɔ̃"	1	"邦帮浜"
"boan"	"pɔ̃"	2	"旁傍滂螃磅膀鳑[～鳊：鳊鱼]彷庞"
"boan"	"pɔ̃"	3	"榜绑"
"boan"	"pɔ̃"	5	"棒镑谤泵"
"moan"	"mɔ̃"	2	"忙芒茫氓盲"
"moan"	"mɔ̃"	3	"莽蟒"
"doan"	"tɔ̃"	1	"当[～归]裆"
"doan"	"tɔ̃"	2	"唐糖塘搪堂棠膛螳徜場-[禾～]"
"doan"	"tɔ̃"	3	"党档挡"
"doan"	"tɔ̃"	5	"当[恰～；～铺]宕铛[～锣啧：小铜锣]垱[场所]"
"toan"	"tʰɔ̃"	1	"汤"
"toan"	"tʰɔ̃"	3	"躺淌倘蹬[～底：鞋垫]"
"toan"	"tʰɔ̃"	5	"趟烫荡"
"loan"	"lɔ̃"	2	"郎狼廊榔螂琅锒囊"
"loan"	"lɔ̃"	3	"朗勆[把水放在器物中摇动]樃[一种木齿耘田农具]"
"loan"	"lɔ̃"	5	"浪=[～漫]崀"
"loan"	"lɔ̃"	6	"浪-"
"zoan"	"tsɔ̃"	1	"髒赃庄桩装妆"
"zoan"	"tsɔ̃"	2	"藏[隐～]床"
"zoan"	"tsɔ̃"	5	"藏[西～]臟=[内～]葬奘狀=[形～]壮"
"zoan"	"tsɔ̃"	6	"臟-[大～：直肠出口末端]狀-[～纸；～元]撞"
"coan"	"tsʰɔ̃"	1	"仓舱苍沧疮窗"
"coan"	"tsʰɔ̃"	3	"撞[～数：凑数]"
"coan"	"tsʰɔ̃"	5	"呛创怆"
"soan"	"sɔ̃"	1	"桑丧[号～]双霜孀"
"soan"	"sɔ̃"	3	"嗓搡磉爽"
"soan"	"sɔ̃"	5	"丧[～失]"
"zhoan"	"tʃɔ̃"	1	"张章彰樟漳"
"zhoan"	"tʃɔ̃"	2	"长[～期]場=[操～]肠"
"zhoan"	"tʃɔ̃"	3	"长[生～]涨掌"
"zhoan"	"tʃɔ̃"	5	"仗=[仪～；打～]杖胀账帐障瘴"
"zhoan"	"tʃɔ̃"	6	"丈[～量；～夫]仗-[～势欺人]"
"choan"	"tʃʰɔ̃"	1	"昌娼倡菖鲳猖伥疆"
"choan"	"tʃʰɔ̃"	3	"厂敞闯"
"choan"	"tʃʰɔ̃"	5	"唱畅"
"shoan"	"ʃɔ̃"	1	"商伤殇熵觞"
"shoan"	"ʃɔ̃"	2	"常尝裳偿嫦"
"shoan"	"ʃɔ̃"	3	"赏"
"shoan"	"ʃɔ̃"	5	"尚=[高～]"
"shoan"	"ʃɔ̃"	6	"上尚-[和～]"
"goan"	"kɔ̃"	1	"冈岗刚钢纲光胱缸肛江-[溪水]"
"goan"	"kɔ̃"	2	"扛"
"goan"	"kɔ̃"	3	"港广講-[听～：小孩听话]"
"goan"	"kɔ̃"	5	"杠虹-钢[在铁器刃上加钢]"
"koan"	"kʰɔ̃"	1	"康糠框匡筐眶"
"koan"	"kʰɔ̃"	3	"慷"
"koan"	"kʰɔ̃"	5	"抗炕伉况矿旷邝"
"ngoan"	"ŋɔ̃"	1	"肮"
"ngoan"	"ŋɔ̃"	2	"昂"
"ngoan"	"ŋɔ̃"	5	"盎"
"xoan"	"xɔ̃"	1	"方芳坊枋荒慌"
"xoan"	"xɔ̃"	2	"房防肪妨行杭航皇蝗凰煌徨磺簧"
"xoan"	"xɔ̃"	3	"访纺仿舫晃幌谎恍"
"xoan"	"xɔ̃"	5	"放项"
"xoan"	"xɔ̃"	6	"巷凰[～啧：未开叫的小雄鸡]"
"oan"	"ɔ̃"	1	"汪-[姓]枉"
"oan"	"ɔ̃"	2	"王-[姓]黄亡忘"
"oan"	"ɔ̃"	3	"网往"
"oan"	"ɔ̃"	5	"旺-妄-"
"oan"	"ɔ̃"	6	"望-"
"lioan"	"liɔ̃"	2	"量[测～]梁粱良粮凉"
"lioan"	"liɔ̃"	3	"两辆魉俩"
"lioan"	"liɔ̃"	5	"量[数～]晾谅靓酿"
"lioan"	"liɔ̃"	6	"亮"
"zhioan"	"tɕiɔ̃"	1	"江=[长～]将姜薹浆"
"zhioan"	"tɕiɔ̃"	2	"强[～势]墙蔷樯祥详翔"
"zhioan"	"tɕiɔ̃"	3	"講=[～台]奖桨蒋"
"zhioan"	"tɕiɔ̃"	5	"将[杨家～]降[～落伞]绛酱"
"zhioan"	"tɕiɔ̃"	6	"匠像[相貌相似]"
"chioan"	"tɕʰiɔ̃"	1	"枪腔羌锵僵缰"
"chioan"	"tɕʰiɔ̃"	3	"抢强[勉～]"
"chioan"	"tɕʰiɔ̃"	5	"戗[斜；关系不和]"
"gnioan"	"ȵiɔ̃"	2	"娘"
"gnioan"	"ȵiɔ̃"	3	"仰"
"gnioan"	"ȵiɔ̃"	6	"让"
"shioan"	"ɕiɔ̃"	1	"乡香相[～像]湘箱厢襄镶"
"shioan"	"ɕiɔ̃"	3	"想饷响享飨"
"shioan"	"ɕiɔ̃"	5	"相[看～]象=[印～]橡=[～胶]向饟[～料：炒菜的佐料]"
"shioan"	"ɕiɔ̃"	6	"象-[大～]橡-[～皮]"
"ioan"	"iɔ̃"	1	"央秧殃泱鞅鸯"
"ioan"	"iɔ̃"	2	"阳羊洋烊徉杨扬"
"ioan"	"iɔ̃"	3	"养痒氧"
"ioan"	"iɔ̃"	5	"漾恙怏壤嚷"
"ioan"	"iɔ̃"	6	"样"
"zenn"	"tsẽ"	1	"曾-[姓]罾睜=津-[～市：常德地名]尖-[～角塘：当地地名]"
"zenn"	"tsẽ"	2	"層-"
"zenn"	"tsẽ"	5	"甑"
"cenn"	"tsʰẽ"	5	"蹭-[～饭吃]"
"senn"	"sẽ"	1	"生=[～活]牲-[刀头三～：祭祀用的鱼、内、蛋]甥-参[人～]"
"zhenn"	"tʃẽ"	1	"占[～卦]毡沾粘詹瞻蘸籼[～米：没有黏性的米]"
"zhenn"	"tʃẽ"	2	"缠"
"zhenn"	"tʃẽ"	3	"展辗"
"zhenn"	"tʃẽ"	5	"占[～领]战颤"
"chenn"	"tʃʰẽ"	3	"闡"
"shenn"	"ʃẽ"	1	"蟮[蛐～哩]"
"shenn"	"ʃẽ"	3	"闪陕"
"shenn"	"ʃẽ"	5	"扇煽善=膳缮嬗擅膻赡禅[刘～：人名]"
"shenn"	"ʃẽ"	6	"善-"
"genn"	"kẽ"	1	"跟-根-更-[三～半夜]庚耕-羹-[调～：勺子]"
"genn"	"kẽ"	3	"整-[～钱]"
"genn"	"kẽ"	5	"更-[～进～：更加]埂[地势高起的长条形地方]"
"kenn"	"kʰẽ"	3	"肯-[不～]啃"
"xenn"	"xẽ"	1	"哼"
"xenn"	"xẽ"	2	"恆-"
"xenn"	"xẽ"	3	"狠-[发～：卖力，用功]"
"xenn"	"xẽ"	5	"恨="
"xenn"	"xẽ"	6	"恨-[～不得：渴望]"
"enn"	"ẽ"	1	"烟咽[～喉]奄阉焉嫣"
"enn"	"ẽ"	2	"言盐炎延檐芫[～荽菜]"
"enn"	"ẽ"	3	"演掩衍"
"enn"	"ẽ"	5	"燕宴焰焱艳厌咽[～饭菜]谚"
"bienn"	"piẽ"	1	"边鞭编鳊[～鱼]"
"bienn"	"piẽ"	2	"骈便[～宜]"
"bienn"	"piẽ"	3	"扁[～担]贬"
"bienn"	"piẽ"	5	"变辨辯=[～论]汴"
"bienn"	"piẽ"	6	"便[方～]辫辯-[～道理]"
"pienn"	"pʰiẽ"	1	"篇偏翩"
"pienn"	"pʰiẽ"	3	"匾蝙"
"pienn"	"pʰiẽ"	5	"骗片遍"
"mienn"	"miẽ"	2	"棉绵眠"
"mienn"	"miẽ"	3	"免勉冕娩缅腼渑"
"mienn"	"miẽ"	6	"面"
"dienn"	"tiẽ"	1	"颠滇巅癫踮燈-[马～]"
"dienn"	"tiẽ"	2	"填田甜恬藤誊"
"dienn"	"tiẽ"	3	"点典碘等-[45][21]"
"dienn"	"tiẽ"	5	"店惦淀靛电殿甸奠"
"dienn"	"tiẽ"	6	"垫佃簟[～子：凉席]殿[金銮～]"
"tienn"	"tʰiẽ"	1	"天吞-添"
"tienn"	"tʰiẽ"	3	"舔磴[～子：台阶]"
"tienn"	"tʰiẽ"	5	"称[～头：担子两边重量相当；较量]"
"lienn"	"liẽ"	2	"连莲涟琏鲢联怜廉镰帘能-[～干婆]"
"lienn"	"liẽ"	3	"脸"
"lienn"	"liẽ"	5	"练炼敛殓恋楝"
"lienn"	"liẽ"	6	"链"
"zhienn"	"tɕiẽ"	1	"尖=煎肩坚兼"
"zhienn"	"tɕiẽ"	2	"全诠痊泉前潜钱黔乾钳虔挦[拔：～鸡毛]"
"zhienn"	"tɕiẽ"	3	"剪翦检捡睑拣[～药：买中药]碱柬笕茧戬"
"zhienn"	"tɕiẽ"	5	"见舰建健键剑俭箭渐贱=[下～]溅饯荐堑"
"zhienn"	"tɕiẽ"	6	"件贱-[生得～]旋-[发涡]"
"chienn"	"tɕʰiẽ"	1	"千阡迁扦纤签牵铅=[～球]谦骞笺"
"chienn"	"tɕʰiẽ"	3	"浅遣谴缱践"
"chienn"	"tɕʰiẽ"	5	"欠芡[～粉]歉倩纤[背～]茜羨-[惦念]"
"gnienn"	"ȵiẽ"	1	"拈研"
"gnienn"	"ȵiẽ"	2	"嚴=[～格]阎年燃-鲇"
"gnienn"	"ȵiẽ"	3	"碾捻染捏撵"
"gnienn"	"ȵiẽ"	5	"念=[纪～]验俨[～像个：非常像]"
"gnienn"	"ȵiẽ"	6	"念-[～信]酽砚"
"shienn"	"ɕiẽ"	1	"先鲜仙掀宣喧轩膻[～气：羊肉或牛肉的气味]"
"shienn"	"ɕiẽ"	2	"涎旋=嫌贤痫弦舷闲=[悠～]"
"shienn"	"ɕiẽ"	3	"显险鲜[朝～]藓癣选"
"shienn"	"ɕiẽ"	5	"线馅腺献宪羡=[～慕]"
"shienn"	"ɕiẽ"	6	"县现"
"zhyenn"	"tɕyẽ"	1	"捐娟绢涓鹃专砖颛"
"zhyenn"	"tɕyẽ"	2	"权拳颧传[～迭]船"
