#i	
p	[1]蓖{蓖麻}碑{石碑}卑[2]琵{琵琶}枇{枇杷}[3]彼{彼此}鄙{鄙视}婢{婢女}比{比较}[4]蔽{隐蔽}敝币{币种}毙{毙命}陛{陛下}闭{闭塞}背{背东西}臂{手臂}避{避开}秘{秘密}泌{分泌}痹{麻痹}□{脚麻}闭{闭门}弼{弼马翁}弊{作弊}被{被动}[6]备{准备}
pʰ	[1]披{披衣}[2]疲{疲惫}脾{脾气}[3]丕疕{疪、痴}
b	[3]米{大米}[6]昧{昧寐}寐{假寐}味{味道}
t	[1]低{低等}蜘{蜘蛛}[2]池{水池}[3]抵{抵达}[4]弟{弟弟}帝{皇帝}递{快递}知{知识}智{智慧}置{处置}治{治理}戴{戴帽（白）}底{底个：哪个}[6]地{地方}
tʰ	[1]黐{粘}[2]提{提取}啼{啼叫}持{主持}苔{青苔}[3]体{体育}[4]涕{流鼻涕}剃{剃头}剔{挑剔}剃{剃头}痔□{撕}替{代替}
l	[2]黎{黎明}离{离别、离开}篱{篱笆}璃{玻璃}厘{厘米}狸{狐狸}[3]礼{礼貌}李{桃李}里{里面}理{道理}鲤{鲤鱼}[4]励{鼓励}丽{美丽}吏{官吏}隶{奴隶}厉{厉害}利{利益}[6]例{例子}痢{癞痢头}
ts	[1]支{支持}脂{脂肪}[3]紫{紫色}姊{姊妹}旨{圣旨}指{指挥}梓{桑梓}止{止血}址{地址}这{这个，训读}□{这个}[4]际{国际}济{救济}剂{药剂}制{制造}只{只有}致{极致}至{至高}冀{希冀}巳{辰巳}志{志向}[6]寺{少林寺}
tsʰ	[1]妻{妻子}凄{凄惨}鳃{鱼鳃}痴{痴迷}嗤{嗤笑}□{～□ɡi1：肮脏}[2]驰{奔驰}迟{迟到}[3]修{奢侈}耻{耻辱}[4]市{城市}刺{刺杀}赐{赏赐}试{考试}伺{伺候}[6]饲{饲料、饲猪}
s	[1]西{西瓜}斯{斯人}施{施工}尸{尸体}司{司机}丝{丝巾}诗{诗歌}[2]时{时间}辞{辞职}鲥{鲥鱼}匙{汤匙、锁匙}[3]矢{矢量}始{开始}死{死亡}[4]世{世界}势{姿势}是{是否}氏{姓氏}四{数量}似{好似}[6]誓{发誓}逝{逝去}豉{豆豉；～油：酱油}示{表示}视{电视}
z	[2]儿{儿子}[4]二{数量}贰[6]字{字体}
k	[1]稽{稽查}枝{树枝}肢{四肢}饥{饥荒}肌{肌肉}基{基础}几{几乎}机{飞机}讥{讥笑}箕{粪箕：簸箕}技{技术}[2]棋{行棋：下棋}旗{升旗}[3]几{茶几}□{～□kiu3：哨子}纪{纪委}[4]祭{祭拜}继{继续}妓{妓女}指{动作}痣{黑痣}记{记得}忌{妒忌}既{既然}暨{暨南}[6]己{□ka1～：自己}
kʰ	[1]欺{欺骗}[2]奇{奇怪}骑{骑兵}岐{西岐}其{其实}期{时期}[3]祈{祈祷}启{启程}企{企业}齿{牙齿}起{起来}杞{枸杞}岂{岂有此理}[4]器{机器}弃{放弃}汽{汽水}气{脾气}
ɡ	[2]疑{疑问}□{凄～：肮脏}
ŋ	[2]仪{仪表}谊{友谊}[3]议{会议}[4]义{义气}毅{毅力}
h	[1]牺{牺牲}嬉{嬉笑}熙{洪熙官}希{希望}稀{稀少}[3]玺{玉玺}喜{喜欢。在连读“欢喜”的时候“喜”读鼻化ĩ。}[4]系{院系}戏{游戏}
∅	[1]伊{他}衣{大衣}依{依靠}尹{姓}[2]宜{适宜}移{移动}夷{蛮夷}姨{阿姨}饴{甘之如饴}[4]易{容易}意{注意}异{异同}
#e	
p	[2]爬{爬山}琵{琵琶}耙{枇杷}耙{农业工具}[4]父{父母}
pʰ	[4]帕{手帕}
b	[3]马{公马}码{大码}
t	[2]茶{茶叶}
ts	[1]斋{斋菜：素菜}[3]姐{姐姐}[4]债{讨债}[6]寨{山寨}
tsʰ	[1]叉{叉开}杈{树杈}岔{分岔}钗{金钗}差{出差}[2]查{调查}[3]扯{扯断}
s	[1]纱{纱布}
k	[1]家{家乡}加{多}稼{庄稼}[3]假{真假}贾{姓}[4]架{书架}驾{驾车}嫁{出嫁}价下{低}
ɡ	[2]牙芽{发芽}衙{衙门}蜈{蜈蚣}
h	[1]厦{大厦、厦门}夏{夏天、姓}[2]虾{食虾：吃虾}[6]赫{赫赫有名。发音人对此读音没有把握，平时比较少用。}
∅	[3]哑{哑巴}[4]下{下面、一下}
#a	
p	[1]巴{大巴}芭{芭蕉}疤{疤痕}爸{爸爸}[3]把{把握}饱{食饱}[4]霸{霸王}坝{水坝}罢{罢工}豹{白}
pʰ	[4]泡{生泡、灯泡}
t	[1]□{～土：干的土}[2]丈{丈夫：男人}
tʰ	[1]他{他人}
l	[1]拉{拉出}
n	[3]哪{哪里}拿{拿到}
ts	[1]楂{山楂}渣□{～亩：女人}昨{昨日}[3]早□{～囝：女儿}[4]诈{欺诈}榨{榨干}炸{炸弹}
tsʰ	[1]差{差别、参差}[2]搓{搓麻将}柴{木柴，训读}□{木柴}[3]炒{炒饭}
s	[3]傻[4]洒{洒水}
k	[1]胶{胶水}铰{铰刀：剪刀}□{～落lau2：掉}□{拍～嚏：打喷嚏}□{～己：自己}□{～□：蟑螂}[3]绞{绞死}[4]尬{尴尬}教{教书}咬{咬人}教{教育}校{对校}较{比较}
kʰ	[1]骹{脚}尻{尻川tsʰəŋ1：屁股}[3]巧{巧妙}[4]敲{白}
h	[4]孝{带孝}
∅	[1]亚{亚洲}阿{阿门}[2]鸦{乌鸦}
#u	
pf	[1]孵{孵小鸡}[2]扶{扶持}□{一～屎：一堆粪便}芙{芙蓉}敷{敷药}[4]富妇{新妇}
pfʰ	[2]烰{～鱼囝：油炸小鱼}浮{远浮}蒲{蒲团}葡{葡萄}
bv	[3]武{武功}舞{跳舞}侮{侮辱}鹉{鹦鹉}[4]务{任务}[6]雾{雾气}
t	[1]猪{猪肉}蛛{蜘蛛}[2]橱{橱柜}除{除法}锄{锄头}[3]堵{堵塞}赌{赌博}[4]著{显著}[6]箸{筷子}
tʰ	[2]徒{徒弟}途{长途}[3]储{储蓄}
l	[2]卢{作姓氏}[3]汝{你，原文作“你”}履{履行}鲁{鲁莽}橹{樯橹}虏{俘虏}吕{作姓氏}旅{旅馆}[4]虑{考虑}滤{过滤}屡{屡次}
ts	[1]诸{诸子}书{书本}诛{诛心}朱{朱色}珠{珍珠}资{资本}姿{姿娘}咨{咨询}滋{美滋滋}之{之后}芝{芝麻}自{自管会}[2]薯{白薯}[3]煮{煮饭}拄{拄拐杖}主{公主}子{燕子}组{组成}[4]聚{聚会}驻{驻扎}住{住宅}注{注意}蛀{蛀虫}铸{铸造}
tsʰ	[1]趋{趋势}雏{雏鸟}舒{～开：摊开}[2]徐{徐州}雌{雌性}瓷{陶瓷}慈{慈祥}磁{磁铁}[3]鼠{老鼠}取{取消}此{彼此}[4]处{处所}杵趣{趣味}次{次数}厝{厝顶}
