a
p[1]八巴疤扒芭叭捌[2]拔[3]把{(~手)}[5]把{(茄子~)}霸坝爸耙琶罢
pʰ[1]趴扒啪葩[2]爬钯[5]帕怕
m[1]妈抹[2]麻[3]马码[5]骂蚂
f[1]发法[2]乏伐筏罚
v[1]蛙挖蜗哇袜[2]娃[3]瓦佤[5]凹瓦洼
t[1]哒鞑嗒妲答搭达耷[2]沓[3]打[5]大瘩
tʰ[3]她他它[7]踏塔塌拓獭榻挞蹋溻趿
n[1]纳捺娜[2]拿[3]哪[5]那钠
l[1]拉辣啦蜡腊垃剌邋[3]喇
k[1]割疙圪旮
kʰ[3]卡咖
ɣ[1]腌
x[1]哈
tʂ[1]楂喳渣查扎札[2]闸铡[3]眨咋[5]炸榨乍轧诈咤蚱栅
tʂʰ[1]差插[2]搽查茶察茬[5]叉岔诧杈刹
m[1]沙砂纱痧鲨杀[3]傻[5]啥刹霎煞
ʦ[1]咋[2]杂砸[3]咂[5]咋
ʦʰ[1]擦
s[1]仨[3]洒撒[5]萨
Ǿ[1]阿

ɐʔ
p[7]八捌拔剥北百
pʰ[7]泼拍
f[7]发法
t[7]达搭得
tʰ[7]塔特
n[7]纳
l[7]拉腊蜡蠟
ʦ[7]扎札择窄摘
ʦʰ[7]插察擦侧测拆策
s[7]杀设塞色
k[7]割各格隔
kʰ[7]渴刻客
x[7]鹤黑
m[7]墨末摸麦
z[7]热

ia
l[3]俩
ʨ[1]加家[3]假贾夹荚加裌甲角[5]嫁稼驾架价
ʨʰ[1]掐咔卡[3]卡掐
ɕ[1]虾瞎[2]霞匣虾{~蟆}[5]夏下吓
Ǿ[1]丫压押鸦鸭[2]牙芽衙[3]哑[5]压轧亚

iɐʔ
p[7]憋
t[7]跌
tʰ[7]铁贴
ʨ[7]甲接节结
ʨʰ[7]切
ɕ[7]瞎血
m[7]篾灭
ȵ[7]孽捏
l[7]列
Ǿ[7]业

ua
k[1]瓜呱刮[3]刮{~皮}[5]挂卦褂
kʰ[1]夸[5]挎跨胯
x[1]花华[2]划华{~山}滑猾[5]化话画
tʂ[1]抓[3]爪挝
ʂ[3]耍刷

e
t[1]德[7]得的
tʰ[1]特[5]忒忑
k[1]歌革阁各{~自}戈[2]嗝[3]哥[5]个各{~别}硌
kʰ[1]刻克客蝌棵科渴咳{干~}磕[3]可[5]课嗑
ɣ[2]鹅讹额蛾娥
x[1]喝[2]河何合荷盒[5]鹤贺
tʂ[1]折褶蜇蔗浙[2]辙[5]这
tʂʰ[1]车[3]扯[5]彻撤
ʂ[1]赊设[2]舌折[3]舍[5]射社
ʐ[2]热[3]惹
s[1]塞

əʔ
pʰ[7]扑仆朴泼
f[7]服福复腹
m[7]牧目木幕
t[7]独读犊督德得
tʰ[7]秃突脱特
p[7]剥拨驳博
m[7]摸沫末莫
k[7]革隔阁格割胳各
kʰ[7]客渴
x[7]或藿霍赫
ʦ[7]侄直织则责择泽遮织只执直职
ʦʰ[7]尺吃车策册测侧厕赤斥
s[7]十舌实失食式石瑟色涩塞虱失湿试室适释
z[7]日

uəʔ
k[7]国

ie
p[1]鳖憋[2]别{~人}[5]别{~扭}
pʰ[1]撇{~开}[3]撇{~不清}瞥{~见}
m[1]灭
t[1]爹跌[2]碟蝶迭叠
tʰ[1]铁贴帖
l[1]裂猎列烈[3]咧
ʨ[1]揭结节疖接[2]杰洁竭羯劫睫捷截[3]姐[5]借
ʨʰ[1]切且窃[2]茄[5]妾
ȵ[1]捏聂镊蹑孽
ɕ[1]歇血蝎些[2]邪斜协胁[3]写[5]谢泄泻卸
Ǿ[1]噎掖页业椰叶[2]爷[3]也野[5]夜

iəʔ
p[7]笔逼壁必毕
pʰ[7]劈辟
t[7]滴敌嫡笛涤
tʰ[7]踢剔替
ʨ[7]急及吉极积击激迹即疾籍集寂记
ʨʰ[7]七膝漆
ɕ[7]习吸息惜锡袭
m[7]蜜密秘
l[7]立栗力曆歷
Ǿ[7]一壹益

o
p[1]拨波播泊博拨伯驳{~斥}玻剥饽[2]薄勃菠搏驳{辩~}钵渤箔[5]簸{~箕}
pʰ[1]坡颇泼粕泊笸陂叵[2]婆[5]破迫魄珀
m[1]摸墨没{~了}[2]磨膜魔模摩摹馍[3]抹[5]末莫默漠陌沫脉茉没{埋~}
f[2]佛

uo
t[1]多掇[2]夺[3]躲朵[5]剁垛跺舵[7]掇{拾~}
tʰ[1]拖脱托[2]驼驮蛇椭[3]妥[7]拓
n[2]挪[5]糯
l[1]落骆洛[2]罗锣萝箩骡[3]烙[5]摞
k[1]锅国郭[3]裹
kʰ[1]棵磕窠科括阔{开~}[5]课阔{~气}
x[1]耠攉豁劐霍[2]禾活和{~面}[3]火伙和{~一块儿}[5]祸货和
tʂ[1]桌捉[2]镯琢拙
tʂʰ[1]戳{~手}[2]戳[5]龊
ʂ[1]说缩[2]勺[3]所[5]硕
ʦ[1]作嘬撮[2]嚼[3]左[5]坐座
ʦʰ[1]搓撮挫锉[2]矬{~子}[5]错痤
s[1]蓑梭挲唆[3]锁索嗦
Ǿ[1]窝倭握挝蜗涡斡葛喔倭[3]我[5]卧沃龌

ye
l[1]掠略[2]矍
ʨ[1]决蹶觉角抉诀[2]掘倔{~强}撅厥噘{~人}矍绝爵掘嚼[5]倔{脾气~}
ʨʰ[1]缺却确[2]瘸
ȵ[1]虐
x[1]靴雪薛[2]学踅[5]噱
Ǿ[1]月越乐岳

ɿ
ʦ[1]资滋姿淄[3]紫子籽仔姊[5]字恣
ʦʰ[1]呲滋{~一身水}[2]词磁瓷祠雌辞[3]此跐{（踩）}[5]伺次赐刺
s[1]私思撕丝司[3]死[5]四肆饲寺

ʅ
