cid	character	initial	final	tone	note
1	多	t	ɔ	22	
2	拖	th	ɔ	22	
3	大	th	ai	33	
4	锣	l	ɔ	51	
5	左	ʦ	ɔ	31	
6	歌	k	ɔ	22	
7	个	k	ɛ	33	
8	可	kh	ɔ	31	
9	鹅	ŋ	ɔ	51	
10	饿	ŋ	ɔ	33	
11	河	h	ɔ	51	
12	茄	ʨ	iɔ	51	
13	破	ph	ɔ	33	
14	婆	ph	ɔ	51	
15	磨	m	ɔ	33	
16	磨	m	ɔ	33	
17	躲	t	ɔ	31	
18	螺	l	ɔ	51	
19	坐	ʦh	ɔ	22	
20	锁	s	ɔ	31	
21	果	k	ɔ	31	
22	过	k	ɔ	33	
23	课	kh	ɔ	31	
24	火	f	ɔ	31	
25	货	kh	ɔ	33	
26	祸	f	ɔ	33	
27	靴	ɕ	iɔ	22	
28	把	p	a	31	
29	爬	ph	a	51	
30	马	m	a	31	
31	骂	m	a	33	
32	茶	ʦh	a	51	
33	沙	s	a	22	
34	假	k	a	31	
35	嫁	k	a	33	
36	牙	ŋ	a	51	
37	虾	h	a	51	声调特殊
38	下	h	a	33	
39	夏	h	a	33	
40	哑	∅	a	31	
41	姐	ʨ	ia	31	
42	借	ʨ	ia	33	
43	写	ɕ	ia	31	
44	斜	ʨh	ia	51	
45	谢	ʨh	ia	33	
46	车	ʦh	a	22	
47	蛇	s	a	51	
48	射	s	a	33	
49	爷	∅	ia	51	
50	野	∅	ia	31	
51	夜	∅	ia	33	
52	瓜	k	a	22	
53	瓦	ŋ	a	31	
54	花	f	a	22	
55	化	f	a	33	
56	华	f	a	51	
57	谱	ph	u	31	
58	布	p	u	33	
59	铺	ph	u	22	
60	簿	p	u	33	
61	步	ph	u	33	
62	赌	t	u	31	
63	土	th	u	31	
64	图	th	u	51	
65	杜	th	u	33	
66	奴	n	u	51	
67	路	l	u	33	
68	租	ʦ	u	22	
69	做	ʦ	ɔ	33	
70	错	ʦh	ɔ	33	
71	箍	kh	u	22	
72	古	k	u	31	
73	苦	f	u	31	白读
73	苦	kh	u	31	文读
74	裤	kh	u	33	
75	吴	∅	m	51	
76	五	∅	m	31	
77	虎	f	u	31	
78	壶	f	u	51	
79	户	f	u	33	
80	乌	v	u	22	
81	女	∅	m	31	
82	吕	l	i	22	
83	徐	ʦh	ɿ	51	
84	猪	ʦ	u	22	
85	除	ʦh	u	51	
86	初	ʦh	u	22	
87	锄	ʦh	ɔ	51	
88	所	s	ɔ	31	
89	书	s	u	22	
90	鼠	s	u	31	
91	如	∅	ɿ	51	
92	举	ʦ	ɿ	31	
93	锯	ʦ	ɿ	33	
94	去	s	ɿ	51	
95	渠	ʦh	ɿ	51	
96	鱼	∅	m	51	
97	许	s	ɿ	31	
98	余	∅	ɿ	51	
99	府	f	u	31	
100	付	f	u	33	
101	父	f	u	33	
102	武	v	u	31	
103	雾	v	u	33	
104	取	ʦh	ɿ	31	
105	柱	ʦh	u	33	
106	住	ʦh	u	33	
107	数	s	u	31	
108	数	s	u	33	
109	主	ʦh	u	31	
110	输	s	u	22	
111	竖	s	u	33	
112	树	s	u	33	
113	句	ʦ	ɿ	33	
114	区	ʦh	ɿ	22	
115	遇	∅	ɿ	33	
116	雨	∅	ɿ	31	
117	芋	∅	ɿ	33	
118	裕	∅	ɿ	33	
119	胎	th	ɔe	22	
120	台	th	ɔe	51	
121	袋	th	ɔe	33	
122	来	l	ɔe	51	
123	菜	ʦh	ɔe	33	
124	财	ʦh	ɔe	51	
125	该	k	ɔe	22	
126	改	k	ɔe	31	
127	开	h	ɔe	22	
128	海	h	ɔe	31	
129	爱	∅	ɔe	33	
130	贝	p	ɛ	33	
131	带	t	ai	33	
132	盖	k	ɔe	33	
133	害	h	ɔe	33	
134	拜	p	ai	33	
135	排	ph	ai	51	
136	埋	m	ai	51	
137	戒	k	ai	33	
138	摆	p	ai	31	
139	派	ph	ai	31	
140	牌	ph	ai	51	
141	买	m	ai	22	
142	卖	m	ai	33	
143	柴	ʦh	ai	51	
144	晒	s	ai	33	
145	街	k	ai	22	
146	解	k	ai	31	
147	鞋	h	ai	51	
148	蟹	kh	ai	31	
149	矮	∅	ɛ	31	
150	败	ph	ai	33	
151	币	ph	i	33	
152	制	ʦ	ɿ	33	
153	世	s	ɿ	33	
154	艺	ȵ	i	33	
155	米	m	i	31	
156	低	t	ɛ	22	
157	梯	th	ɔe	22	
158	剃	th	ɛ	33	
159	弟	th	ɛ	22	
160	递	th	i	33	
161	泥	n	ɛ	51	
162	犁	l	ɛ	51	
163	西	s	ɿ	22	
164	洗	s	ɛ	31	
165	鸡	k	ɛ	22	
166	溪	kh	ɛ	22	
167	契	kh	ɛ	33	
168	系	s	ɿ	33	
169	杯	p	ɛ	22	
170	配	ph	ɛ	33	
171	赔	ph	ɔe	51	
172	背	ph	ɔe	33	
173	煤	m	ɛ	51	
174	妹	m	ɔe	33	
175	对	t	ɔe	33	
176	雷	l	ɔe	51	
177	罪	ʦh	ɔe	33	
178	碎	s	ɔe	33	
179	灰	f	ɔe	22	
180	回	f	ɛ	51	
181	外	v	ai	33	
182	会	f	ɛ	33	
183	怪	k	ai	33	
184	块	kh	ai	33	
185	怀	f	ai	51	
186	坏	f	ai	33	
187	拐	k	ai	31	
188	挂	k	a	33	
189	歪	v	ai	22	
190	画	f	a	33	
191	快	kh	ai	33	
192	话	v	a	33	
193	岁	s	ɔe	33	
194	卫	v	ɛ	33	
195	肺	f	ɛ	33	
196	桂	k	ɛ	33	
197	碑	p	i	22	~石
197	碑	p	ɛ	22	墓~
198	皮	ph	i	51	
199	被	ph	i	22	
200	紫	ʦ	ɿ	31	
201	刺	ʦ	ɿ	22	
202	知	ʦ	ɿ	22	
203	池	ʦh	ɿ	51	
204	纸	ʦ	ɿ	31	
205	儿	∅	ɿ	51	
206	寄	ʦ	ɿ	33	
207	骑	ʦh	ɿ	51	
208	蚁	ŋ	ɛ	33	~公
