#a	1	2	3	5	7	8
l	澜{口水，粘液}	栏{猪~：猪圈}拦栏		烂		
kʰ	刊{~~：一定要}					
ŋ	□{切割}			岸		
h		还{副词}				
ts	□{ŋan1~：斤斤计较}		盏	□{用滚筒状器具碾压成碎末}		
tsʰ	䉔{小木刺}□{扫}□{毛~~：毛发直竖}	泉	铲栈{客~}	灿{顽皮}□{脱下}		
s	山删{间苗}		散伞	散		
#ien						
p	边鞭		扁	变变{办法}		
pʰ	编偏篇	便		骗		
m		棉{腐烂；松软}		面		
f			䘆{虫~：蚯蚓}			
v	冤	缘圆园丸环{门~}	远□{悬挂}	怨		
l	援{掀起}	连鲢{~鱼}联鲢{~鲤：穿山甲}		链		
k	间{房间}趼捐奸肩		笕枧{番~：肥皂}	见		
kʰ	牵□{断~：长物体折成多段}	拳权虔		健劝□{用锐利的器物穿刺小洞}件		
ŋ	研{研磨}□{扭打}□{~菜：咸菜}	原源龈{牙~肉}	眼	愿瘾{瘾}雁		
h		贤	显□{~味：怪味}	现		
ts	煎□{半~mun3：糊里糊涂}		剪	箭荐{阳光直射}		
tsʰ	千	前钱	浅	贱		
s	先仙		癣□{用闩插紧门}	线		
#uan						
k	关官棺观		管	惯{~势}灌罐		
kʰ	宽		款	□{提}		
ŋ		顽				
#aŋ						
0	罂{罐子}			□{再}□{~正：端正}		
p	㧍{拔}	□{~健：身体健壮}				
pʰ	膨{吹气}	棚	□{~~浮：在水面上漂浮}	泛{空泛不实}		
m	猛	□{还没有}	蜢{草~}			
f			□{~tʰaŋ3：不务正业}			
v		横	□{~~啼：不停地啼叫}	□{扔}□{倒下}		
t	□{尾~~：尾巴竖起}					
tʰ			□{faŋ3~：不务正业}			
n		□{过~：植物长势不旺盛}	□{鼻~径：鼻梁}	□{踢被子}□{瞪}□{食量大}		
l		晾				
k	羹耕经{~骨：肋骨}庚{过~}		哽	径{绊倒}□{~虮子：海瓜子}		
kʰ	坑{山间小涧}					
ŋ				硬		
h		行				
ts	争{相差；争取}踭{脚跟}	晟{照射}□{压实}		撑{~船；~伞}		
s	生牲{头~}		省{节省}□{~maŋ1：劲头足；勤快}			
tʃ	正{~月}□{nuk7~：突然受惊吓}		整{修理}	正		
tʃʰ		成{~数，~色}成{~硬~：结实}庭{禾~：房屋门前得平地}庭{米~：米糖}				
ʃ	声	成{完成}				
ʒ	萦{缠绕}	赢	影			
#iaŋ						
p	□{以手叩头}		饼	柄□{挤入；赶路}拼{尽~：拼命挣扎}		
pʰ	□{一片}□{~鸡：得了软脚病的鸡}	平坪		病		
m	幎{遮盖}盲{青~：眼睛瞎}	名		命		
t		□{尾~子：兄弟中排行最小；一群家禽中最小的}				
tʰ				□{pʰut7~：悠闲}		
l	领			靓		
k	惊猄{兽名，形似小牛}		颈	镜		
kʰ	轻			□{厉害}儆{节制}		
ŋ				□{~~：偏偏}		
ts	精{漂亮}		井	□{使倒流：罂上个油~出来}□{聚集}		
tsʰ	青{绿；庄稼未成熟}	晴	请	净		
s	腥		醒□{精巧}	姓性{发~：发脾气}		
#uaŋ						
k	桄{窗户梯子中间的木条}□{~硬：很硬}		梗			
kʰ				□{聋~：严重耳聋的人}		
#ap						
0					鸭押压鸭□{匆忙地吃}	
f					法	
t					答搭□{从根部割草}	□{攀握}
tʰ					塔塌□{理睬；关心}	踏
n					□{轻视}	
l					□{套}□{碰上}垃{垃圾}	蜡腊
k					合{合得来}甲胛{肩~}	□{因晃动溢出}
kʰ						磕
ŋ					□{~下：大石或悬崖下的空间}	□{用双唇吸食}
h					□{菜的叶片}□{吹风}□{抽~：哮喘}	合{合作}盒
ts					□{预定}	
tsʰ					插{用细篾编成，把成堆谷子装进箩筐的器具}	杂
s					圾{垃~}	煠{整块煮}
tʃ					褶摺	
ʃ					眨{闭上眼}	
ʒ					□{不饱满}	叶页
#iap						
l						猎{驱赶，驱使}□{米煮得不够软}粒{一~米}
k					夹挟	夹{名词}挟{~痧：中暑}
kʰ						夹{两脚并拢}
ŋ					摄{~len5：打闪电}□{~siap7：拘谨}	
h					胁{趁人不注意把东西带走}□{受磁性吸附}胁{腋窝}	
ts					接	
tsʰ					插	
s					楔{用小木片塞稳}	
#at						
p					缽{饭~}拨	□{搭到肩上}□{~len5：光滑}□{番石榴}□{lat8~：不讲卫生}
pʰ					□{砍除}泼	
m					袜抹	末
f					发	罚活
v					□{手腿的拐弯处}	
t						□{hat8~：门道}
n					烈{被火烧}	
l					烈{饭煮到失去水分；太阳烈}	辣列{用梳子梳理；一排}□{~pat8：不讲卫生}‘
k					□{~sat7：了结}	
kʰ					刻□{匮乏}	
ŋ					啮{咬}□{缺口}□{腥臭味}	
h						□{~tat8：门道}
ts					扎{捆扎}	□{装满没有空隙}
tsʰ					擦獭□{ŋat7~：斤斤计较}	蚻{黄~：蟑螂}
s					杀煞{~尾：事情的最后一段}□{了结}	□{~tʃaŋ1：动作迅速}
#iet						
pʰ					撇	别{~sa2：别人}
f					血	
v					挖	滑
k					结{砌}羯{阉割}结蕨决诀	□{tʃoi5~:信口开河}
kʰ					缺	□{鸟用爪子向后扒}□{浓稠}
ŋ					孽	热月
h					歇{休息；住宿}	穴{一~地：一座坟墓}
ts					节	□{~~：一次又一次}
tsʰ					切	绝
s					雪	
#uat						
k					刮□{吃，贬义}	
kʰ					阔{宽}	
#ak						
0					轭扼{镯子}	
p					伯掰百	
pʰ					魄{~力}	白
m					脉脉{~菜}	麦拍{用棍子打}
f					□{挣扎}	
v					□{挑起}	划
t					□{~mut7：腐朽}	
tʰ					□{绑}	
n						□{扭伤}
l					坜{小沟}	□{切割：~猪肉}
k					隔塥{瓜园}格格{较量}	
kʰ					客	揢{使劲握住}
h					吓	核{~卵：阴囊}
ts					笮{压}摘	
tsʰ					拆	栅{隔开}
s					析{量词，相当于片}	
tʃ					炙只	
tʃʰ					赤尺	
ʃ						石
ʒ						□{~手：招手}□{~子：小飞蛾}
#iak						
p					壁	□{跃起}
pʰ					劈	
l					□{壁~：墙壁}	□{篾编的晾晒器具}
k					□{速度快}□{~tsin1：清澈}	
kʰ						屐
ŋ					额	逆
h					□{作~：牲畜因惊吓狂奔乱跳}	
ts					迹	
tsʰ					□{俯冲}刺{编织}	蓆席
s					惜{疼爱}鹊	
#uak						
k						□{以手扣头}□{~现：款数立清}
#ɔ						
n			□{表远指的语气词}			
l			□{表近指的语气词}			
h			□{表同意对方看法的语气词}			
#o						
0	屙□{崩塌}		袄			
p	煲	□{扔石头或土块}	宝保	报簸		
pʰ	泡{泡沫}	浮婆		破		
m	摸毛	无{没有}	舞{~狮；搞钱}	帽磨墓{祭~}		
f		和	火伙	货祸		
v	□{搅匀}	禾	□{哭}			
t	多刀	驼□{下垂，鼓起}	倒{砍}倒	到		
tʰ	拖妥	桃逃淘{汤汁拌饭}逃{~水：躲雨}	讨	套道		
n		挪	脑	糯		
l	捞□{灰末}	箩锣罗膫{肚~~：肚子大}	老佬	□{用筛筛}□{敷药}		
k	高哥歌		果	过		
kʰ	科窠{深谷}□{先炒后放水煮}					
ŋ		鹅		饿{使挨饿}		
h		河荷	好	号		
ts	糟		早枣左	做灶		
tsʰ	坐	□{扔到地上}□{粽子变质}	草	糙错□{用脚在地上来回擦}造{神~：神龛}		
s	□{未经同意拿去}臊{臭~}	唆{怂恿}	嫂锁	□{用细软的辫子打}扫		
#oi						
0	□{母亲}			爱{要}		
p			跛{脚~倒}	背{背部}		
pʰ	胚□{猜测}□{一~羹}	赔		焙{烘烤}背{偏僻}背{背诵}		
m				妹		
f	灰					
v	□{扔：~石头}煨{~番薯}锅{煲东西的陶钵}			会		
t	□{堤坝}堆{量词：屙~屎}	□{用不正当手段获取}		碓		
tʰ	胎梯推{被水冲走}	台		袋代		
l		来	累{勉强维持：~命}	□{砍：~柴}		
k	胲{禽类的囊袋}		改	盖		
kʰ	开		概{一~}			
ŋ		呆		碍		
h			海	害		
ts	朘{男阴}			载载{~饭：盛饭}		
tsʰ	在罪{~过：可怜}	裁{把东西放砧板上用刀砍}	睬	菜		
s	腮		赛{动词}			
tʃ				嘴喙{嘴}		
tʃʰ	吹炊{蒸}	□{疖子，脓包}				
ʃ		□{目~~：不留心看}		睡{~目：睡觉}税		
#ioi						
tsʰ				脆		
#on						
0	安			案		
pʰ	翻{呕吐}翻{把里层翻到外面：衫~转来着}			饭		
f	番{一~被：一床被子}					
t			短	断塅{门~：台阶}		
tʰ	断{形容词}	团□{猜谜}		段		
n	暖					
l	抡{用拳头打；大量采摘果实}		卵{~栽：母鸡体内未成形的蛋}	乱僆{小母鸡}		
k	干肝菅{牛吃的草}杆		赶秆			
kʰ				看		
h	旱{干旱；放水}	寒{好~：好冷}		焊汗□{保养}悍{粗~}		
ts	钻		□{婴儿的绒帽}□{一~花}	钻		
tsʰ	闩餐			赚		
s	酸			蒜算		
tʃ	砖		转			
tʃʰ	穿	传	□{张嘴吸食}□{形容火势凶猛}	串		
ʃ		船				
#ion						
l		联{用针缝}				
ŋ	软					
tsʰ	吮	全		旋{发旋}旋{转来转去}		
s			选			
#oŋ						
0				□{~poŋ5：做事不周全}		
p	帮挷{磨刀；涂抹}□{介词，相当于”在“}		绑{配饭}榜绑			
pʰ	□{用拳头击打}	旁	□{手脚协调地游水}			
m		亡	妄{随你…}	望		
f	方荒	防房楻{装谷的木桶}				
v	往{~摆：以前}	黄	□{吩咐}	旺		
t	当	□{拖延}	挡	当		
tʰ	汤燙	糖塘堂		烫耥{用木耙把成堆的谷子推散}		
n	瓤{肥猪~：大肥肉}	□{耽搁}囊		浪{浪费}□{裤~：裤裆}		
l	□{把木材以井字形架起}	狼郎	□{~人子：杂种}	浪晾{~干：暴晒}浪{鞭打的血痕}		
k	扛岗刚缸		讲	降杠		
kʰ	糠	狂		囥{藏}圹{放棺木的洞穴}		
ŋ	昂{仰着头}			戆{傻}		
h		吭{大声呵斥}降行		烘{用微火烘烤}抗{架起}项□{上}		
ts	装□{微火烘烤：~茶叶}□{触碰}妆			葬壮		
tsʰ	疮仓	藏床		闯撞		
s	桑霜丧		爽			
tʃ	张{装}		长掌{~牛：放牛}	胀涨账帐		
tʃʰ		长肠场	厂像	唱丈仗		
ʃ	伤上{动词}伤商	尝常	赏	上{名词}		
ʒ	秧养痒	羊		让样		
#ioŋ						
p	枋{木板}肪{~油：猪板油}			放		
m		芒{扎扫帚的草}	网			
l	两{重量单位}	量粮凉辆	两	晾亮量		
k	僵姜					
kʰ	框腔	强				
ŋ		娘	□{抖动}	□{哪样合音：怎么样}		
h	香乡		响	向		
ts	浆将		奖			
tsʰ	枪	墙	抢	匠		
s	箱镶相			相		
#uoŋ						
k	光		广			
#ot						
0					遏{使平整}□{划归}	
t					掇{端起}咄{呵斥}	
tʰ					脱	夺
l					掠{一点不留地拿走}劣	捋
k					割	
kʰ					渴	
h					喝	□{想睡觉；累}
ts					撮{用手指抓捏}嘬{食酸后的刺激反应}	嘬{吸入}□{陷入}
tsʰ					撮{骗取}撮{一~米}	
s					刷	
tʃʰ					啜{用嘴唇吸食}	
#iot						
ts						嘬{用嘴吸食}□{竹筒制的喷水器}
#ok						
0					恶	□{突出阻塞在喉咙的东西}
p					驳拨驳{接驳}搏膊	□{吸烟}□{~tʃaŋ1：突然}
pʰ					粕拍{轻轻地拍打}	薄
m					幕□{从底部搬动东西}	莫{不要}
v					□{用巴掌打}	镬
t					□{理睬}	剁
tʰ					托	择{~菜}
l					络{通奸}□{~食：讨要食物}	落乐
k					角各觉	□{碰}
kʰ					□{微火煎烤}壳挌{用棍子打}	□{缺少水分}
ŋ					□{傻}	□{~夜：熬夜}
h					□{微火烤}□{以威势使人屈服|	学{学习；告诉}
ts					捉桌□{开水浸泡草药，茶叶}作	□{灿~头：顽皮小孩}
tsʰ						凿凿{手指弯曲，用手背关节打}
s					索□{吸水}	
tʃ					着{穿}斫{砍}	
tʃʰ					□{用脚轻踢}绰	着{正确}
ʃ					□{婉转地索取}	勺
ʒ					□{吐奶}	药□{因浸泡时间久而松软或膨胀}
#iok						
pʰ						缚{捆扎}
k					脚	
ŋ					□{皮肤受刺激发痒}虐{~siok7：小气}	弱
ts					雀	
tsʰ						□{~cin5：安静}
s					削	
#uok						
k					郭{用阻碍物把门挡住}	
#ei						
0	挨{招惹}		矮			
p		跛	鄙{质量差}			
pʰ	批妇{新~}			稗		
m	母{母亲}	埋				
f			□{歪}			
v	□{养~：娇气}	□{红~~：略带红色}		□{撒}		
t	低		底			
tʰ	弟	啼蹄	□{舔}	替剃		
n		泥	奶{阿~：祖母}	腻哪		
l	劙{切割：~两斤猪肉}	犁□{伸出手头}犁{低头}		□{吐出}□{量词，片}		
k	鸡羁{系腰带}		解{解开绳子}	个		
kʰ	溪□{挨~子：勉强过得去}			契喫{啃}		
ŋ				蚁艾		
h		鞋	蟹	系{是}		
tsʰ	筛	齐		粞{粮食磨的粉}		
s			洗	细岁		
tʃʰ	□{低垂}			抴{传染，引火}		
ʃ	舐			事势{惯~}世{前~}		
ʒ	□{向一边倒塌}	□{口水流出}				
#eu						
0		殴	呕	沤{使水果成熟}		
t	兜{拿；把尿}		斗□{用力拉/抓握}□{~子：屁股}	斗窦{巢窝}		
tʰ	偷	头	敨{~气：呼吸}	透{~夜：连夜}豆毒{动词}		
n		□{浓稠}□{慢}	纽			
l	□{吸引禽畜}	楼瘤{皮肉碰伤后的疙瘩}搂{~饭}	□{引诱}	漏		
k	勾沟	□{伸出头}	狗	够		
kʰ	扣{邀约}箍扣{一~钱，一块钱}		口	扣		
h	后{~日}	猴□{渴望}		后{~生}		
ts			走			
tsʰ	馊		取{~债}	凑		
s	搜	愁		瘦		
#em						
0	揞{用掌覆盖；搂抱}		揞{笼罩：~雾}	暗{~tem5：脾气执拗又沉默寡言}		
t	耽{平静}	□{用石块投掷}		□{用脚使劲踩踏}□{被蚊蜂叮咬的疙瘩}		
l	□{漂洗}					
k			□{锅盖}			
kʰ		□{用篾织的笼关住禽类}		□{背驼}		
ŋ				□{体质虚弱}		
h	喊□{喧闹}			□{肿胀}		
ts	□{手指弯曲，用手背关节打}□{用刀砍碎}砧					
tsʰ	□{丰盛}					
s	参			渗		
#en						
0	恩			应		
p	崩{坍塌}			□{往后靠}		
pʰ				凭{靠}		
m	□{满}		悯{猜想}			
t	灯钉登{~时：马上}丁	竳{陡峭}	等顶	凳		
tʰ	听厅	藤誊□{把汁液从渣里滤出}□{跟随，沿着}腾亭{凉~}	挺	定		
n				奶		
l	冷	零灵		另靓{光滑}□{闪电}		
k	跟{探询}			□{使冷却}		
kʰ				凝		
h	□{尿~：尿骚味}	□{系你合音，第二人称代词}恒{紧}	肯			
tsʰ	呻{呻吟}	层		衬□{身体一部分有伤而刺激到另一部分有痛感}		
s	生{~趣：有趣}星牲{定~：拿东西来祭祀}		省			
#uen						
k		□{用拳头击打}		□{~青：果实尚未成熟}		
#ep						
0					□{~tsʰep7：烦闷}	□{用棍击打}
t						掷{使劲下放或踩}
l					□{把带壳的东西放容器里，用器物推研，使壳去掉}	□{~带：领带}
k					□{目~~：注视东西希望得到它}	□{~~：连续不断}
kʰ					□{用盖子盖上}	
h						□{烧~~：闷热}
ts					□{一~米}□{额~~：愁眉苦脸}	
s					涩{涩味；吝啬}	□{变成碎片或粉末}
#et						
0					抑{按}□{~koi1：打嗝}□{~tsʰet7：心情不舒畅}	
p					北煏{烘烤}逼{逼迫}	
m					□{做；搞}□{打~：沾上污秽}觅{难~：难找到}	墨密
t					得	
tʰ					踢	笛籴特
n					捏	
l					□{刺}	勒{抱}疬{未化脓的肿块}
k					结{打结}	
kʰ					咳刻	
h						□{停留}
ts					测	
tsʰ					窒{塞：~水}	贼
s					色虱息{~孙：曾孙}	
#æ						
pʰ	□{被火花喷伤}					
m	□{~子：小牛}					
h	□{你的}					
tʃʰ			□{~子：钹}			
#iæ						
l	□{这个}					
k	□{他的}					
#æu						
t	鸟叼{叮咬}			吊钓		
tʰ	挑	跳条		粜调□{丢弃}□{kak7~：孤寂}		
n	□{~轻：很轻}	□{~~长：过程很长}	□{~脚：跛脚}□{本~：本来}	尿		
l	撩{用脚尖踢}	撩{挑逗}寮{树皮或稻草搭的棚子}	了{耗尽}	□{休息}□{量词，一~山，一~肉}料{教~：教养}		
#æm						
t	□{触：~凳}		点	店		
tʰ	添□{~pʰioŋ2：忘记}	甜		□{晒谷的席子}		
n	□{拿}	黏黏{跟随}		念		
l			敛{水浅}	□{瓣}		
h		咸		喊		
#æn						
0	咱{包括说话对象在内}		躽{挺腰}			
p	斑□{好~：句首表疑问语气}		反{翻转，翻找}板{刀~}			
pʰ			片			
m			□{~人：谁}	慢		
t	癫颠{la1~倒}		典{教~：教养}			
tʰ	天	田填□{~场：场所}		电		
n		年	□{手指往手心握紧}			
l				□{用脚踩}□{吐出嘴里嚼过的食物}练{老~}		
h	□{一胎}	闲	苋	限		
tʃ	毡			战		
tʃʰ		缠		□{禾~：稻穗}□{勉强应允}		
ʃ	扇善{温柔}鳝		□{用言语打动}	扇		
ʒ	烟薳{抽~：发芽}					
#æt						
0					嫼{生气}䊦{糯米包馅的食品}	
p					八	□{~~：说话颠三倒四}
pʰ					□{脓~出来}□{表动作完成}	篾
t					跌	
tʰ					铁忒{太}	□{刀劈砍}凸
l						□{~tʃæt8：肮脏}
h					瞎{~目}	□{喷嚏}□{气~~：气喘吁吁}
tʃ					折	□{~pok8：摆阔}
tʃʰ					掣{从一端使劲拉}撤{来得~：来得及}	撤□{用药物逼出脓}
ʃ					设	折{~本：亏损}舌
0						曳{来回推动}
#æp						
t					贴{动词}	□{鞋~子：拖鞋}□{轻轻用手拍打；涂抹；量词：一~泥}
tʰ					贴{补~}帖	叠碟
n					□{气~~：奄奄一息}	□{凹陷}
l						□{火烧}
h						狭
#i						
p	碑椑{柿子}陂		比髀{脚~：大腿}	闭滗痹庇		
pʰ	被披	皮		屁鼻		
m	眯	迷眉楣	米	谜{沉迷}沕{手伸进水里摸}		
v	□{灯火微小}	□{~~vo3：小声哭泣}				
t	知	□{纠缠人}	抵	蒂		
tʰ	黐{紧跟，纠缠，被粘液黏住}	题提		地地{坟墓}弟{兄~}		
l	礼理鲤里{量词}□{用手把器物你的东西扒出来}芦{~萁：一种杂草}	梨离篱	□{这}笠{~嫲：斗笠}李	利滤痢		
k	枝{量词}拘{~礼：客气}箕基	佢{他}	几己举	季寄锯髻{鸡冠}锯{用刀切}记句□{角~子：鸟名}		
kʰ	徛{站}欺	奇棋旗骑	起	去气		
ŋ		□{擦拭}疑宜鱼{团~：鳖}	女耳	遇		
h	圩墟{集市}虚		许喜	戏		
ts	□{靠近}□{~lo3：不合群}		姊	祭{~墓}□{鸡~：鸡舍}		
tsʰ	□{新鲜}	糍荠	□{~瓜：丝瓜}	絮{用手反复摩擦}趣		
s	须		死	四□{铺垫}		
#iu						
t	丢□{滑~~}					
l	溜	留流瘤	□{窃取}□{一~：从来}	遛{从高处滑落}		
k	虯{脚微微弯曲抬起}	□{~咸：很咸}	九久	救		
kʰ	舅丘{量词}臼	求球		旧		
ŋ		牛	扭			
ts	□{~红：深红}		酒□{揪}□{打~：起漩涡}	皱		
tsʰ	秋聚			袖就		
s	羞		□{鞭子抽打}	绣		
tʃ	周			昼咒		
tʃʰ	抽	筹绸	丑	臭		
ʃ	收	仇	手守	受寿		
ʒ	有	油柔		幼{细}		
#im						
l		林淋		□{头和上身稍为弯下}		
k	金			禁		
kʰ		擒琴		□{勤快}揿{按}		
ts	□{吻}		□{冰凉}	浸		
tsʰ		寻				
s	心					
tʃ	针		枕	针{用指甲掐}		
tʃʰ	深	沉	□{煮~了：煮过头了}	□{用手下拽}		
ʃ			审			
ʒ	阴音□{想，估计}		饮{饭~：米汤}	□{使湿润}		
#in						
p	兵拼	屏				
pʰ		贫				
m		眠{躺}明{神~}				
f		痕		□{用拳头打}□{扔}		
v		匀		□{轻抚}		
t		□{绕圈子}	顶{支撑}□{长尾~：鸟名}	□{用针线缝缀}		
l	鳞㔂{用刀削}□{次}	龄零				
k	斤		紧	敬		
kʰ	□{鸡胗}					
ŋ		人		认□{发cin5~：打冷颤}		
h	兴{时~：流行}	眩{头疼}形刑	兴{有兴趣}	□{很}		
ts	精□{清澈}			进		
tsʰ	清亲	情寻{长度}	□{身体失衡跌落}	尽静		
s	新			信性		
tʃ	真蒸蓁{竹片放池塘浸泡后晒干做点火照明用}		镇症	正证		
tʃʰ		尘成	逞	秤阵{群}		
ʃ	身升	神承{接从上往下滴的水}				
ʒ	引{引线}□{钻}晕	仁{果仁}□{粘液}	引	印		
#ip						
kʰ					级	
ŋ					□{~软}	入
h					熻{严实；无火焖}	
ts						□{少量呷进}
tsʰ					□{探头看}	
tʃ					汁执	□{~~落：雨下个不停}
ʃ					湿	十
#it						
p					笔必{裂开}□{禾~子：麻雀}	
