#ɿ
ts [24]知蜘支枝肢栀资姿咨脂{胭~}之芝兹[31]紫纸只旨指子梓指姊纸止趾址脂{~肪}[53]智致稚至痔置治志誌痣
tsʰ [24]痴疵滋[213]雌池驰瓷迟慈磁辞词祠持□{宰杀动物}[31]侈此耻嗤齿尺[53]刺赐翅次自制治秩
s [24]斯撕施私师狮尸司丝思诗施嘶{～喊}厮[213]时[31]匙豉{豆～}屎使史驶始[53]肆示视嗜似祀巳士仕柿市字伺寺嗣饲事试侍世势誓莳{～田：插秧}

#i
p [24]杯逼碑卑婢悲[31]比[53]蔽弊闭毙臂币陛箅背痹{麻~}
pʰ [24]批披彼被[213]琵枇皮疲脾啤[53]秕庇屁备鼻
m [213]迷谜糜弥靡眉媚[31]米[53]秘泌觅
f [24]麾非飞挥辉徽[213]回茴[31]贿匪翡[53]悔汇会绘废肺惠慧穗妃痱费
v [24]萎委威[53]秽喂为位未味魏畏胃谓猬
t [24]低堤[31]抵
tʰ [213]堤题提蹄啼[31]体[53]弟帝替涕剃屉第地{坟墓}
l [24]吕礼里理鲤[213]驴犁黎离篱璃梨厘狸[31]旅李裏[53]旅虑滤厉丽荔利痢吏隶
tɕ [24]居鸡稽飢肌基机讥饑[213]佢他[31]举姊几己纪杞幾[53]据锯祭际挤济剂计继寄冀纪记既季寂技剧聚
tɕʰ [24]蛆趋区驱妻徛欺岂[213]齐脐奇骑岐祁鳍其棋期旗祈[31]取娶启企起[53]趣惧妓器弃忌汽泣
ȵ [24]语蚁[213]倪尔宜仪谊尼疑拟[31]女你耳[53]遇艺义议腻二贰
ɕ [24]墟虚嘘须鬚需西栖犀溪奚兮携玺徙牺嬉熙希稀[31]死喜[53]绪絮去婿系繫四肆气戏
Ø [24]於与迂于盂伊医矣以衣依[213]淤余餘愚宇移夷姨饴已沂遗[31]雨椅[53]御禦誉预豫遇逾愉禹羽愈芋喻裕易肄意异毅忆亿翼易疫役

#u
p [24]晡{今～日：今天。}□{蹲}[31]补[53]布佈怖
pʰ [24]铺{～路}簿铺{店～ }[213]蒲菩瓠扶[31]脯谱普浦捕甫[53]部步埠讣瀑
m [24]母拇[213]模摹[53]暮慕墓募幕穆牧
f [24]呼夫肤敷俘妇{～娘子：妇女}[213]胡湖狐壶乎瓠鬍符扶芙抚[31]苦虎浒府腑俯斧釜腐辅[53]裤户沪戽互护恶父腐付赋傅赴附负富副缚
v [24]乌武鹉[213]吾梧无虞[31]伍{队～}午舞[53]误悟污恶诬务雾
t [24]都督[31]堵赌肚[53]妒
tʰ [24]徒屠途涂图[31]土[53]吐杜兔度渡镀
n [24]奴[31]努[53]怒
l [24]橹虏卤[213]卢炉芦鸬庐如儒[31]鲁汝乳辱褥[53]路赂露鹭
ts [24]租猪诸诛蛛株朱硃珠[31]祖组阻煮主[53]著拄驻註注蛀铸
tsʰ [24]粗苎[213]除储锄厨雏[31]楚础处{相～ }[53]柱醋助处{～长}驻住
s [24]苏酥书舒枢输[213]薯殊[31]暑鼠署数{动词}[53]素诉塑恕数竖树漱朔
k [24]姑孤估鸪[31]古估牯股鼓[53]故固雇顾
kʰ [24]箍枯[53]库裤酷

#a
p [24]巴芭疤爸[31]把[53]霸欛壩垻罢
pʰ [24]爬琶杷鈀{一种农具；也指用这种农具耕田}[53]怕帕
m [24]妈马码[213]麻痲蟆妈{猪～：母猪}[53]骂
f [24]花[213]华{中～}划华{～山}[53]化华{姓}画话劃
v [24]蛙挖[53]话说
t [24]打
tʰ [24]他{其～}
n [24]□{黏，粘贴}拿□{八月～：一种野果}
l [24]拉
ts [24]楂渣遮抓[31]者[53]诈榨炸蔗
tsʰ [24]叉杈差岔{～路口}车[213]茶搽查[53]扯
s [24]沙纱赊佘姓社杉{～树}[213]蛇[31]洒捨舍宿[53]射麝赦
k [24]家加痂嘉傢佳[31]假[53]贾架驾嫁稼价
ŋ [24]牙芽衙雅[53]瓦
h [24]下{～去}[213]虾{～公：虾}蛤[53]厦下{～级}夏
Ø [24]阿丫椏[53]哑

#ia
t [24]爹
tʰ [24]提
tɕ [31]姐[53]借藉
tɕʰ [31]且
ȵ [24]惹
ɕ [24]邪斜[31]写[53]谢泻
Ø [24]耶也野曰[213]爷涯[53]亚夜液

#ua
v [53]话
s [53]耍
k [24]瓜[31]寡剐[53]挂卦
kʰ [24]夸[31]垮[53]跨
h [213]华{中～ }[53]华{姓}划

#ai
p [31]摆[53]拜
pʰ [24]排牌簰{竹～：竹筏}[53]派败
m [24]买[213]埋[53]卖
f [24]槐淮[53]坏
v [24]歪[53]外
t [53]戴代带
tʰ [53]大态太泰
n [24]乃奶[31]哪[53]耐奈
l [24]拉[53]赖癞
ts [24]灾栽斋[31]宰载[53]再债寨
tsʰ [24]搓猜钗差[213]柴豺[31]彩采睬[53]蔡
s [24]筛[53]赛晒帅
