"fu"	"6"	"腐辅父附护妇负杜度渡互户"	""	""
"vu"	"1"	"乌污"	""	""
"vu"	"2"	"梧无吴糊-诬吾胡[～须]毋"	""	""
"vu"	"3"	"午侮舞武"	""	""
"vu"	"5"	"恶"	""	""
"vu"	"6"	"悟误务雾戊晤寤婺"	""	""
"tu"	"1"	"都租蛛朱诸珠株椎追"	""	""
"tu"	"3"	"煮堵肚组赌阻主祖"	""	""
"tu"	"5"	"驻注著蛀铸妒"	""	""
"tu"	"6"	"嘟[象声词]"	""	""
"tʰu"	"1"	"吹炊粗"	""	""
"tʰu"	"2"	"厨储槌除锤"	""	""
"tʰu"	"3"	"楚础处"	""	""
"tʰu"	"5"	"处醋"	""	""
"tʰu"	"6"	"柱住助"	""	""
"lu"	"2"	"努炉卢芦奴驴"	""	""
"lu"	"3"	"鲁橹卤胬虏"	""	""
"lu"	"6"	"路露赂怒"	""	""
"su"	"1"	"书酥梳疏舒输竖苏"	""	""
"su"	"2"	"谁殊薯垂"	""	""
"su"	"3"	"黍鼠所暑水数"	""	""
"su"	"5"	"素诉塑数漱"	""	""
"su"	"6"	"睡树墅"	""	""
"ku"	"1"	"姑辜孤箍沽"	""	""
"ku"	"3"	"估股鼓古贾"	""	""
"ku"	"5"	"固故顾雇"	""	""
"kʰu"	"1"	"枯"	""	""
"kʰu"	"3"	"苦"	""	""
"kʰu"	"5"	"库裤"	""	""
"pa"	"1"	"巴爸疤吧"	""	""
"pa"	"3"	"把"	""	""
"pa"	"5"	"把坝霸"	""	""
"pa"	"6"	"罢"	""	""
"pʰa"	"1"	"扒[～拢]"	""	""
"pʰa"	"2"	"爬扒[～草]"	""	""
"pʰa"	"5"	"怕"	""	""
"pʰa"	"6"	"稗罢"	""	""
"ma"	"1"	"抹[用手摸]"	""	""
"ma"	"2"	"麻"	""	""
"ma"	"3"	"马妈码吗"	""	""
"ma"	"6"	"骂"	""	""
"fa"	"1"	"花"	""	""
"fa"	"2"	"华划铧哗"	""	""
"fa"	"5"	"化"	""	""
"fa"	"6"	"画划"	""	""
"va"	"1"	"挖剜哇娃洼"	""	""
"va"	"2"	"□[～烧，很热]"	""	""
"va"	"3"	"瓦搲[～住，抓]"	""	""
"va"	"6"	"话[说话]"	""	""
"ta"	"1"	"渣抓遮"	""	""
"ta"	"2"	"大[～脑，疑为直接借自普通话]"	""	""
"ta"	"3"	"者打赭"	""	""
"ta"	"5"	"炸诈榨"	""	""
"tʰa"	"1"	"叉他它差车"	""	""
"tʰa"	"2"	"茶搽查"	""	""
"tʰa"	"3"	"扯"	""	""
"tʰa"	"5"	"岔诧"	""	""
"tʰa"	"6"	"乍"	""	""
"la"	"1"	"拉啦"	""	""
"la"	"2"	"拿挪"	""	""
"la"	"3"	"那哪"	""	""
"la"	"5"	"□[～白，淡白]"	""	""
"la"	"6"	"□[只，～有]"	""	""
"sa"	"1"	"沙砂纱赊奢"	""	""
"sa"	"2"	"蛇"	""	""
"sa"	"3"	"舍傻耍"	""	""
"sa"	"5"	"晒舍"	""	""
"sa"	"6"	"社射"	""	""
"ka"	"1"	"加佳家嘉"	""	""
"ka"	"2"	"□[加重、惊呀语，～总要去，～好]"	""	""
"ka"	"3"	"假贾"	""	""
"ka"	"5"	"嫁驾稼价架"	""	""
"ka"	"6"	"□[鸭叫声]"	""	""
"kʰa"	"1"	"抲[～住，捉住]"	""	""
"kʰa"	"3"	"卡"	""	""
"kʰa"	"5"	"跨-[跨下]"	""	""
"ŋa"	"1"	"□[～口，张口]"	""	""
"ŋa"	"2"	"芽牙衙"	""	""
"ŋa"	"3"	"雅"	""	""
"ŋa"	"6"	"□[开门声]"	""	""
"ha"	"1"	"虾下-"	""	""
"ha"	"2"	"霞"	""	""
"ha"	"3"	"暇遐"	""	""
"ha"	"6"	"下夏厦"	""	""
"a"	"1"	"鸦丫呀"	""	""
"a"	"3"	"哑"	""	""
"a"	"5"	"亚桠"	""	""
"tia"	"1"	"爹"	""	""
"tia"	"3"	"□[偏斜，屋～了]"	""	""
"tɕʰia"	"1"	"□[～～叫，水入热油锅声]"	""	""
"tɕʰia"	"2"	"斜"	""	""
"tɕʰia"	"3"	"且"	""	""
"tɕʰia"	"6"	"谢[姓]"	""	""
"ȵia"	"1"	"□[～～动，多面骚动]"	""	""
"ȵia"	"2"	"□[～死人，恶浊不堪入目]"	""	""
"ȵia"	"3"	"惹"	""	""
"ɕia"	"2"	"邪"	""	""
"ɕia"	"3"	"写"	""	""
"ɕia"	"5"	"泻卸"	""	""
"ɕia"	"6"	"谢"	""	""
"ia"	"2"	"耶椰爷"	""	""
"ia"	"3"	"也野冶"	""	""
"ia"	"6"	"夜"	""	""
"kua"	"1"	"瓜呱"	""	""
"kua"	"2"	"□[～开，脚张开]"	""	""
"kua"	"3"	"寡"	""	""
"kua"	"5"	"挂卦褂"	""	""
"kʰua"	"1"	"誇"	""	""
"kʰua"	"3"	"垮"	""	""
"kʰua"	"5"	"跨"	""	""
"pɔ"	"1"	"波玻坡"	""	""
"pɔ"	"3"	"跛"	""	""
"pɔ"	"5"	"播簸"	""	""
"pʰɔ"	"1"	"婆鄱"	""	""
"pʰɔ"	"3"	"颇"	""	""
"pʰɔ"	"5"	"破"	""	""
"pʰɔ"	"6"	"薄[～荷]"	""	""
"mɔ"	"1"	"摸"	""	""
"mɔ"	"2"	"魔摩磨[～刀]"	""	""
"mɔ"	"5"	"磨"	""	""
"fɔ"	"2"	"和[～气]"	""	""
"fɔ"	"3"	"火伙夥"	""	""
"fɔ"	"5"	"货"	""	""
"fɔ"	"6"	"祸和[～差]"	""	""
"vɔ"	"1"	"倭窝蜗"	""	""
"vɔ"	"2"	"禾"	""	""
"vɔ"	"6"	"和-"	""	""
"tɔ"	"1"	"多"	""	""
"tɔ"	"3"	"朵躲左"	""	""
"tɔ"	"5"	"做佐"	""	""
"tʰɔ"	"1"	"搓坐"	""	""
"tʰɔ"	"3"	"锉挫错搓[～衣服]"	""	""
"tʰɔ"	"6"	"座坐"	""	""
"lɔ"	"1"	"罗[～嗦]"	""	""
"lɔ"	"2"	"罗锣箩螺骡妥"	""	""
"lɔ"	"6"	"糯懦"	""	""
"sɔ"	"1"	"梭蓑"	""	""
"sɔ"	"2"	"□[欺骗]"	""	""
"sɔ"	"3"	"锁琐"	""	""
"kɔ"	"1"	"哥歌"	""	""
"kɔ"	"2"	"箇[～儿，这儿]"	""	""
"kɔ"	"3"	"□[～眼，眼球不正]"	""	""
"kɔ"	"5"	"个"	""	""
"kʰɔ"	"1"	"轲苛柯"	""	""
"kʰɔ"	"3"	"可"	""	""
"ŋɔ"	"1"	"我-"	""	""
"ŋɔ"	"2"	"讹俄鹅蛾哦"	""	""
"ŋɔ"	"3"	"我"	""	""
"ŋɔ"	"6"	"饿卧"	""	""
"hɔ"	"1"	"拖"	""	""
"hɔ"	"2"	"何驮佗陀"	""	""
"hɔ"	"3"	"妥"	""	""
"hɔ"	"5"	"唾堕"	""	""
"hɔ"	"6"	"贺舵惰"	""	""
"ɔ"	"1"	"啊阿屙"	""	""
"ɔ"	"2"	"□[～妹妹，轻声安抚小孩不哭或入睡]"	""	""
"tɕiɔ"	"1"	"□[～手，剌手]"	""	""
"tɕiɔ"	"2"	"□[～仂，傻子]"	""	""
"tɕiɔ"	"3"	"□[～～儿，道路泥泞]"	""	""
"tɕiɔ"	"6"	"□[热物入水声]"	""	""
"tɕʰiɔ"	"2"	"茄瘸"	""	""
"tɕʰiɔ"	"3"	"焯?[～水，炒菜时加水]"	""	""
"tɕʰiɔ"	"5"	"□[～眼，眼力差]"	""	""
"ȵiɔ"	"1"	"□[～起来，萎缩]"	""	""
"ɕiɔ"	"1"	"靴"	""	""
"ɕiɔ"	"2"	"□[戏弄]"	""	""
"ɕiɔ"	"5"	"□[～水，用手扬水]"	""	""
"iɔ"	"1"	"唷"	""	""
"kuɔ"	"1"	"锅戈"	""	""
"kuɔ"	"3"	"果裹"	""	""
"kuɔ"	"5"	"过"	""	""
"kʰuɔ"	"1"	"科棵窠颗"	""	""
"kʰuɔ"	"5"	"课"	""	""
"pɛ"	"1"	"□[溢出]"	""	""
"pɛ"	"5"	"□[发～，不高兴]"	""	""
"mɛ"	"1"	"糜[～烂，很烂]"	""	""
"mɛ"	"3"	"□[～断折]"	""	""
"vɛ"	"1"	"□[～扁，不平正]"	""	""
"vɛ"	"3"	"喂[呼唤声]"	""	""
"vɛ"	"6"	"□[～～叫，大声呼叫]"	""	""
"tɛ"	"1"	"猪"	""	""
"tɛ"	"2"	"□[～板，不讲理]"	""	""
"tɛ"	"3"	"煮"	""	""
"tɛ"	"5"	"这"	""	""
"tʰɛ"	"1"	"蛆"	""	""
"tʰɛ"	"3"	"徐□[～债]"	""	""
"tʰɛ"	"5"	"□[喂食]"	""	""
"tʰɛ"	"6"	"箸[筷子]"	""	""
"lɛ"	"1"	"汝[你]"	""	""
"lɛ"	"2"	"□[捧抱]"	""	""
"lɛ"	"3"	"□[～开，袒开]"	""	""
"lɛ"	"6"	"腻-"	""	""
"sɛ"	"1"	"胥些"	""	""
"sɛ"	"2"	"薯-"	""	""
"sɛ"	"5"	"絮"	""	""
"sɛ"	"6"	"□[开玩笑]"	""	""
"kɛ"	"1"	"渠[他]"	""	""
"kɛ"	"3"	"杞[～树]"	""	""
"kɛ"	"5"	"锯"	""	""
"kʰɛ"	"1"	"□[故意为难]"	""	""
"kʰɛ"	"5"	"去-"	""	""
"kʰɛ"	"6"	"繫[～柴，捆缚]"	""	""
"hɛ"	"1"	"墟-"	""	""
"hɛ"	"2"	"许[～里，哪里]"	""	""
"hɛ"	"3"	"许[姓]"	""	""
"tɕiɛ"	"1"	"□[撕，～烂]"	""	""
"tɕiɛ"	"3"	"姐"	""	""
"tɕiɛ"	"6"	"□[～～叫，象声]"	""	""
"ȵiɛ"	"1"	"□[～～儿、味淡腻]"	""	""
"ȵiɛ"	"2"	"鱼"	""	""
"ȵiɛ"	"3"	"女"	""	""
"iɛ"	"2"	"余-[姓]"	""	""
"iɛ"	"3"	"□[稀软，好～]"	""	""
"iɛ"	"6"	"□[呆傻，卖～]"	""	""
"pai"	"3"	"摆"	""	""
"pai"	"5"	"拜"	""	""
"pʰai"	"2"	"排牌"	""	""
"pʰai"	"3"	"□[拍打]"	""	""
"pʰai"	"5"	"派"	""	""
"pʰai"	"6"	"败"	""	""
"mai"	"2"	"埋"	""	""
"mai"	"3"	"买"	""	""
"mai"	"6"	"卖"	""	""
"fai"	"2"	"怀槐淮还-"	""	""
"fai"	"6"	"坏"	""	""
"vai"	"1"	"歪"	""	""
"vai"	"2"	"怀-"	""	""
"vai"	"6"	"外"	""	""
"tai"	"1"	"灾栽斋"	""	""
"tai"	"3"	"歹载宰"	""	""
"tai"	"5"	"带载再债戴"	""	""
"tʰai"	"1"	"猜差"	""	""
"tʰai"	"2"	"才财材裁"	""	""
"tʰai"	"3"	"彩采睬踩"	""	""
"tʰai"	"5"	"蔡菜"	""	""
"tʰai"	"6"	"在寨"	""	""
"lai"	"1"	"□[～遢，肮脏]"	""	""
"lai"	"2"	"奶"	""	""
"lai"	"3"	"乃奶"	""	""
"lai"	"6"	"奈赖耐"	""	""
"sai"	"1"	"腮筛"	""	""
"sai"	"2"	"柴"	""	""
"sai"	"3"	"洒摔甩"	""	""
"sai"	"5"	"赛塞"	""	""
"sai"	"6"	"□[糟蹋]"	""	""
"kai"	"1"	"皆街阶"	""	""
"kai"	"3"	"解"	""	""
"kai"	"5"	"界芥戒届介"	""	""
"kʰai"	"1"	"揩"	""	""
"kʰai"	"3"	"楷"	""	""
"kʰai"	"5"	"□[饿，～饭]"	""	""
"ŋai"	"2"	"挨涯崖"	""	""
"ŋai"	"6"	"艾"	""	""
"hai"	"1"	"胎"	""	""
"hai"	"2"	"抬台鞋"	""	""
"hai"	"3"	"态械蟹"	""	""
"hai"	"5"	"泰太汰"	""	""
"hai"	"6"	"大"	""	""
"ai"	"1"	"唉挨"	""	""
"ai"	"3"	"矮"	""	""
"ai"	"5"	"隘"	""	""
"kuai"	"1"	"乖"	""	""
"kuai"	"3"	"拐"	""	""
"kuai"	"5"	"怪"	""	""
"kʰuai"	"3"	"蒯"	""	""
"kʰuai"	"5"	"快筷块"	""	""
"pɛi"	"1"	"杯"	""	""
"pɛi"	"5"	"背辈贝"	""	""
"pʰɛi"	"1"	"坯"	""	""
"pʰɛi"	"2"	"培陪赔胚"	""	""
"pʰɛi"	"5"	"沛配"	""	""
"pʰɛi"	"6"	"佩倍背"	""	""
"mɛi"	"2"	"梅枚媒霉煤"	""	""
"mɛi"	"3"	"每"	""	""
"mɛi"	"6"	"妹昧"	""	""
"fɛi"	"1"	"灰溃恢诙"	""	""
"fɛi"	"2"	"回蛔"	""	""
"fɛi"	"5"	"晦诲悔"	""	""
"fɛi"	"6"	"会绘汇"	""	""
"vɛi"	"1"	"煨"	""	""
"vɛi"	"3"	"猥[玩，好～]"	""	""
"tɛi"	"1"	"堆"	""	""
"tɛi"	"3"	"仔趸"	""	""
"tɛi"	"5"	"对队"	""	""
"tʰɛi"	"1"	"催摧崔推"	""	""
"tʰɛi"	"2"	"□[～日，前日]"	""	""
"tʰɛi"	"3"	"揣"	""	""
"tʰɛi"	"6"	"罪"	""	""
"lɛi"	"2"	"雷来擂"	""	""
"lɛi"	"3"	"垒蕊锐擂-磊"	""	""
"lɛi"	"5"	"缕?[打了～，结成小颗粒]"	""	""
"lɛi"	"6"	"内累[～了]"	""	""
"sɛi"	"1"	"筛-衰"	""	""
"sɛi"	"3"	"使[派遣]"	""	""
"sɛi"	"5"	"碎帅"	""	""
"kɛi"	"1"	"该埃"	""	""
"kɛi"	"3"	"改"	""	""
"kɛi"	"5"	"盖钙"	""	""
"kʰɛi"	"1"	"开魁"	""	""
"kʰɛi"	"3"	"凯"	""	""
"kʰɛi"	"5"	"概慨忾溉"	""	""
"ŋɛi"	"2"	"危桅"	""	""
"ŋɛi"	"6"	"伪魏碍"	""	""
"hɛi"	"1"	"推-"	""	""
"hɛi"	"2"	"孩颓"	""	""
"hɛi"	"3"	"海腿"	""	""
"hɛi"	"5"	"退"	""	""
"hɛi"	"6"	"兑贷待怠代袋害亥"	""	""
"ɛi"	"1"	"哀"	""	""
"ɛi"	"3"	"诶[应答声]"	""	""
"ɛi"	"5"	"爱"	""	""
"kui"	"1"	"规龟归"	""	""
"kui"	"3"	"轨鬼诡"	""	""
"kui"	"5"	"季鳜桂贵癸"	""	""
"kʰui"	"1"	"亏"	""	""
"kʰui"	"2"	"葵睽"	""	""
"kʰui"	"3"	"跪"	""	""
"kʰui"	"5"	"愧"	""	""
"kʰui"	"6"	"柜"	""	""
"pau"	"1"	"包胞"	""	""
"pau"	"3"	"饱"	""	""
"pau"	"5"	"爆豹"	""	""
"pʰau"	"1"	"抛"	""	""
"pʰau"	"2"	"刨"	""	""
"pʰau"	"5"	"泡炮鳔"	""	""
"pʰau"	"6"	"鲍跑"	""	""
"mau"	"2"	"茅锚矛"	""	""
"mau"	"3"	"卯"	""	""
"mau"	"6"	"貌"	""	""
"tau"	"1"	"朝昭招"	""	""
"tau"	"3"	"找爪"	""	""
"tau"	"6"	"蚤"	""	""
"tʰau"	"1"	"抄钞超"	""	""
"tʰau"	"2"	"朝巢"	""	""
"tʰau"	"3"	"吵炒"	""	""
"tʰau"	"5"	"□[挑起～祸]"	""	""
"tʰau"	"6"	"赵兆"	""	""
"lau"	"1"	"□[～手，手指屈曲]"	""	""
"lau"	"2"	"挠饶"	""	""
"lau"	"3"	"扰绕"	""	""
"lau"	"6"	"闹"	""	""
"sau"	"1"	"捎烧"	""	""
"sau"	"2"	"韶邵涮"	""	""
"sau"	"3"	"少"	""	""
"sau"	"5"	"哨少[～年]"	""	""
"sau"	"6"	"绍"	""	""
"kau"	"1"	"交郊胶"	""	""
"kau"	"3"	"绞搞"	""	""
"kau"	"5"	"教较校[～对，～官]"	""	""
"kʰau"	"1"	"敲"	""	""
"kʰau"	"3"	"巧"	""	""
"kʰau"	"5"	"□[打，～狗]"	""	""
"ŋau"	"2"	"熬[～油]"	""	""
"ŋau"	"3"	"咬拗[折，～断]"	""	""
"ŋau"	"6"	"拗"	""	""
"hau"	"2"	"肴淆"	""	""
"hau"	"5"	"孝酵"	""	""
"hau"	"6"	"校效効"	""	""
"au"	"1"	"拗凹"	""	""
"au"	"5"	"拗"	""	""
"iau"	"1"	"坳"	""	""
"iau"	"6"	"拗"	""	""
"piau"	"1"	"标彪"	""	""
"piau"	"3"	"表"	""	""
"pʰiau"	"1"	"飘漂"	""	""
"pʰiau"	"2"	"嫖瓢"	""	""
"pʰiau"	"3"	"漂"	""	""
"pʰiau"	"5"	"票漂"	""	""
"miau"	"2"	"瞄猫苗描"	""	""
"miau"	"3"	"秒杪渺缈"	""	""
"miau"	"6"	"妙庙"	""	""
"tiau"	"1"	"雕貂"	""	""
"tiau"	"2"	"聊辽燎僚疗寥"	""	""
"tiau"	"3"	"了"	""	""
"tiau"	"5"	"钓吊掉"	""	""
"tiau"	"6"	"料廖"	""	""
"tɕiau"	"1"	"蕉椒骄娇浇焦"	""	""
"tɕiau"	"3"	"剿矫缴"	""	""
"tɕiau"	"5"	"叫"	""	""
"tɕʰiau"	"1"	"锹"	""	""
"tɕʰiau"	"2"	"乔侨桥憔"	""	""
"tɕʰiau"	"3"	"瞧撬"	""	""
"tɕʰiau"	"5"	"俏窍悄跷"	""	""
"tɕʰiau"	"6"	"轿撬"	""	""
"ȵiau"	"2"	"尧饶[姓]"	""	""
"ȵiau"	"3"	"鸟"	""	""
"ȵiau"	"6"	"尿"	""	""
"ɕiau"	"1"	"稍梢消肖箫宵挑"	""	""
"ɕiau"	"2"	"小调条"	""	""
"ɕiau"	"3"	"小晓斢[～换]"	""	""
"ɕiau"	"5"	"笑跳眺"	""	""
"ɕiau"	"6"	"掉"	""	""
"iau"	"1"	"妖邀腰幺要"	""	""
"iau"	"2"	"摇谣窑遥姚"	""	""
"iau"	"3"	"夭舀"	""	""
"iau"	"5"	"要"	""	""
"iau"	"6"	"耀曜"	""	""
"pɔu"	"1"	"褒"	""	""
"pɔu"	"3"	"宝保堡"	""	""
"pɔu"	"5"	"报"	""	""
"pʰɔu"	"2"	"袍"	""	""
"pʰɔu"	"3"	"跑"	""	""
"pʰɔu"	"5"	"□[疏松]"	""	""
"pʰɔu"	"6"	"暴抱"	""	""
"mɔu"	"1"	"毛"	""	""
"mɔu"	"3"	"冒帽没"	""	""
"tɔu"	"1"	"遭刀糟"	""	""
"tɔu"	"3"	"岛早捣倒枣澡"	""	""
"tɔu"	"5"	"灶躁到倒"	""	""
"tʰɔu"	"1"	"操"	""	""
"tʰɔu"	"2"	"槽曹"	""	""
"tʰɔu"	"3"	"讨草"	""	""
"tʰɔu"	"5"	"糙"	""	""
"tʰɔu"	"6"	"造皂"	""	""
"lɔu"	"1"	"捞"	""	""
"lɔu"	"2"	"劳牢涝"	""	""
"lɔu"	"3"	"脑老恼"	""	""
"lɔu"	"6"	"□[称重物，拿秤～一下]"	""	""
"sɔu"	"1"	"骚臊搔"	""	""
"sɔu"	"3"	"嫂"	""	""
"sɔu"	"5"	"扫"	""	""
"kɔu"	"1"	"高膏羔糕"	""	""
"kɔu"	"3"	"稿槁"	""	""
"kɔu"	"5"	"告"	""	""
"kʰɔu"	"3"	"考"	""	""
"kʰɔu"	"5"	"烤靠"	""	""
"ŋɔu"	"2"	"□[摇，～动]"	""	""
"ŋɔu"	"6"	"傲熬"	""	""
"hɔu"	"1"	"滔浩"	""	""
"hɔu"	"2"	"逃陶豪掏"	""	""
"hɔu"	"3"	"好讨"	""	""
"hɔu"	"5"	"套耗好"	""	""
"hɔu"	"6"	"导稻道盗号蒿"	""	""
"ɔu"	"3"	"袄噢"	""	""
"ɔu"	"5"	"奥澳"	""	""
"pʰɛu"	"3"	"剖"	""	""
"mɛu"	"2"	"谋"	""	""
"mɛu"	"3"	"亩某牡"	""	""
"mɛu"	"6"	"茂贸谬"	""	""
"fɛu"	"2"	"浮"	""	""
"fɛu"	"3"	"否贿"	""	""
"tɛu"	"1"	"邹兜"	""	""
"tɛu"	"3"	"斗抖陡走"	""	""
"tɛu"	"5"	"奏皱斗[～争]"	""	""
"tʰɛu"	"1"	"□[搀，～起来]"	""	""
"tʰɛu"	"2"	"愁"	""	""
"tʰɛu"	"3"	"□[掺入，～水]"	""	""
"tʰɛu"	"5"	"凑"	""	""
"tʰɛu"	"6"	"骤"	""	""
"lɛu"	"1"	"搂-抠[～出来]"	""	""
"lɛu"	"2"	"楼"	""	""
"lɛu"	"3"	"搂篓"	""	""
"lɛu"	"6"	"漏陋"	""	""
"sɛu"	"1"	"搜馊"	""	""
"sɛu"	"2"	"愁"	""	""
"sɛu"	"3"	"叟艘"	""	""
"sɛu"	"5"	"瘦"	""	""
"sɛu"	"6"	"瘙?"	""	""
"kɛu"	"1"	"勾钩沟纠"	""	""
"kɛu"	"3"	"狗苟"	""	""
"kɛu"	"5"	"够构购究救"	""	""
"kʰɛu"	"1"	"抠"	""	""
"kʰɛu"	"3"	"口"	""	""
"kʰɛu"	"5"	"扣叩寇"	""	""
"ŋɛu"	"2"	"牛"	""	""
"ŋɛu"	"3"	"藕偶"	""	""
"hɛu"	"1"	"偷厚"	""	""
"hɛu"	"2"	"头投喉猴侯"	""	""
"hɛu"	"3"	"吼"	""	""
"hɛu"	"5"	"透逗"	""	""
"hɛu"	"6"	"豆痘候后"	""	""
"ɛu"	"1"	"欧讴殴"	""	""
"ɛu"	"3"	"呕"	""	""
"ɛu"	"5"	"沤怄"	""	""
"tiu"	"1"	"丢溜[～走]"	""	""
"tiu"	"2"	"刘溜榴流琉馏硫"	""	""
"tiu"	"3"	"柳"	""	""
"tiu"	"5"	"溜[滑行]"	""	""
"tiu"	"6"	"溜[往下～]"	""	""
"tɕiu"	"1"	"周舟洲州"	""	""
"tɕiu"	"3"	"帚肘灸酒"	""	""
"tɕiu"	"5"	"昼咒"	""	""
"tɕʰiu"	"1"	"抽"	""	""
"tɕʰiu"	"2"	"绸稠筹酬"	""	""
"tɕʰiu"	"3"	"丑"	""	""
"tɕʰiu"	"5"	"臭"	""	""
"tɕʰiu"	"6"	"就袖宙"	""	""
"ȵiu"	"1"	"扭忸"	""	""
"ȵiu"	"3"	"扭纽"	""	""
"ȵiu"	"5"	"扭[执～]"	""	""
"ɕiu"	"1"	"收休修羞"	""	""
"ɕiu"	"2"	"仇售囚"	""	""
"ɕiu"	"3"	"手首守朽"	""	""
"ɕiu"	"5"	"兽秀锈绣"	""	""
"ɕiu"	"6"	"寿授受绶"	""	""
"kiu"	"3"	"久韭九"	""	""
"kiu"	"5"	"疚"	""	""
"kʰiu"	"2"	"求球"	""	""
