#ɿ 
p	[1]屄{新派}	[2]鼻{新派}	[3]比{新派}彼{新派}匕{新派}秕{新派}	[5]闭{新派}币{新派}敝{新派}蔽{新派}毙{新派}弊{新派}箅{新派}痹{新派}裨{新派}婢{新派}秘{新派，便~}泌{新派，~阳}避{新派}陛{新派}弼{新派}秕{新派}
pʰ	[1]批{新派}砒{新派}丕{新派}坯{新派}胚{新派}邳{新派}披{新派}纰{新派，~漏}	[2]皮{新派}疲{新派}啤{新派}脾{新派}琵{新派}枇{新派}	[3]痞{新派}庇{新派}痹{新派}劈{新派}脾{新派}	[5]屁{新派}媲{新派}譬{新派}
m	[1]眯{新派，~眼}咪{新派，笑~~}	[2]迷{新派}谜{新派}眯{新派，物入目中，尘土入眼}糜{新派}弥{新派}猕{新派}靡{新派}泥{新派，~墙}□{新派，~量：比划}	[3]米{新派}糜{新派}弥{新派}眯{新派，上~欲睡}	[5]昧-{新派，~良心}泌{新派}秘{新派}□{新派，故意留下别人的东西}
t	[1]低{新派}提-{新派，~溜：拎}	[3]底{新派}抵{新派}砥{新派}柢{新派}邸{新派}	[5]帝{新派}缔{新派}蒂{新派}弟{新派}递{新派}第{新派}地{新派}
tʰ	[1]梯{新派}	[2]堤{新派}提={新派}蹄{新派}啼{新派}题{新派}	[3]体{新派}	[5]替{新派}剃{新派}涕{新派}屉{新派}嚏{新派}蒂{新派}
l	[1]沥{新派}哩{新派，~啷：边讲边骂、啰嗦}	[2]尼{新派}泥{新派}呢{新派，花达~}倪{新派}霓{新派}犁{新派}梨{新派}黎{新派}黧{新派}蠡{新派}离{新派，分~}漓{新派}璃{新派}篱{新派}厘{新派，毫~}狸{新派，~猫}蜊{新派}	[3]你{新派}里{新派}理{新派}鲤{新派}俚{新派}狸{新派，狐~}李{新派}礼{新派}拟{新派}	[5]利{新派}痢{新派}莉{新派}离{新派，~开}例{新派}厉={新派}励{新派}砺{新派}丽{新派}吏{新派}腻={新派}隶{新派}荔{新派}匿{新派}逆{新派}溺{新派}
ts	[1]鸡{新派}稽{新派}跻{新派}嵇{新派}羁{新派}奇{新派，~数}几{新派，~乎}肌{新派}饥{新派}机{新派}讥{新派}叽{新派}圾{新派}箕{新派，扒~子}姬{新派}基{新派}戟={新派}屐{新派}	[2]□{新派，老~：鬼怪，吓唬小孩用语}	[3]挤{新派}己{新派}几{新派，~个}虮{新派}穄{新派}济{新派，~南}	[5]计{新派}济{新派，救~}荠{新派，~菜}剂{新派}继{新派}系{新派，~鞋带}祭{新派}际{新派}寄{新派}技{新派}妓{新派}髻{新派}冀{新派}骥{新派}记{新派}纪{新派}忌{新派}既{新派}季{新派}悸{新派}箕{新派}
tsʰ	[1]期{新派}欺{新派}妻{新派}凄{新派}栖{新派}	[2]齐{新派}脐{新派}蛴{新派}奇{新派}崎{新派}骑{新派}芪{新派}祁{新派}歧{新派}其{新派}祺{新派}旗{新派}麒{新派}	[3]起{新派}启{新派}杞{新派}岂{新派}企{新派}祈{新派}	[5]气{新派}汽{新派}弃{新派}器{新派}砌{新派}契{新派}泣{新派}
s	[1]西{新派}牺{新派}栖{新派}犀{新派}兮{新派}羲{新派}曦{新派}嘻{新派}嬉{新派}熙{新派}希{新派}稀{新派}蟋{新派}	[2]畦{新派}奚{新派}溪{新派}携{新派}	[3]喜{新派}蟢{新派}洗{新派}玺{新派}徙{新派}	[5]戏{新派}细{新派}系{新派，~统}
0	[1]衣{新派}依{新派}医{新派}伊{新派}	[2]宜{新派}谊{新派}仪{新派}移{新派}夷{新派}姨{新派}胰{新派}疑{新派}怡{新派}贻{新派}饴{新派}沂{新派}遗{新派}彝{新派}	[3]椅{新派}倚{新派}已{新派}以{新派}矣{新派}蚁={新派}尾-{新派，~巴}	[5]艺{新派}亿={新派}忆={新派}诣{新派}羿{新派}刈{新派}义{新派}议{新派}蚁-{新派}易{新派}肄{新派}意{新派}臆{新派}薏{新派}腻-{新派，~歪}异{新派}毅{新派}缢{新派}抑{新派}翼={新派}亦{新派}译{新派}
